names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Endo NN (for_DEGs),mean_expr_Rest (for_DEGs)
Grpel2,-2.6163878,-2.7926762,0.00888655834038728,0.04773726961339588,0.00819672131147541,0.14635549642202164,0.01121472,0.07524274
Acsl3,-2.6177099,-0.32734263,0.008852201304592869,0.04757172981088208,0.2540983606557377,0.4524794131396311,0.34360564,0.41505545
Kri1,-2.617817,-0.61999506,0.008849428693348626,0.04757172981088208,0.05737704918032787,0.20277607968643244,0.07117062,0.10738817
Errfi1,-2.6180193,-0.5801723,0.008844177452104522,0.04755714391395807,0.06557377049180328,0.2112265813225934,0.085977145,0.12595026
Bbs1,-2.6183963,-0.89088416,0.008834411719728447,0.04752365223405473,0.03278688524590164,0.17487144449638606,0.047356494,0.08611007
Syngr3,-2.6190267,-0.4428573,0.008818108423704197,0.04745249272270263,0.10655737704918032,0.25998777374231363,0.12651354,0.16832483
Pde1c,-2.6194148,-0.40866005,0.008808077814867173,0.04741046692417487,0.1721311475409836,0.33575461181631844,0.27282417,0.3481048
Maml3,-2.6196961,-0.44915235,0.008800815628924697,0.0473808687535978,0.319672131147541,0.5050163616095509,0.51933664,0.65731573
Slco4c1,-2.6202195,-0.81077784,0.008787322190810182,0.0473271892698075,0.02459016393442623,0.16588154913876801,0.048461597,0.08351619
Crem,-2.6215584,-0.6309293,0.008752874741294466,0.047151111527382175,0.09836065573770492,0.2507102017332518,0.10555419,0.15904929
Gm32926,-2.6240904,-4.5631866,0.008688072617908544,0.04684898881059654,0.00819672131147541,0.14552842604912078,0.0031416647,0.071750544
Mrps15,-2.6243436,-0.7942356,0.008681616047193298,0.04682356948777276,0.07377049180327869,0.21960516379589343,0.0770112,0.12999849
Rtn3,-2.6253002,-0.5316025,0.00865726324186599,0.046707773517436706,0.6721311475409836,0.8670933870329749,1.3382547,1.6224318
Igf2r,-2.626493,-0.33316153,0.008626979419635814,0.0465662790288498,0.09016393442622951,0.24341040670286598,0.11088992,0.13779116
Tlcd3b,-2.62741,-0.4539293,0.00860375958982674,0.04645961016451859,0.05737704918032787,0.20421446294365134,0.08005757,0.108109094
Tmem25,-2.6276858,-2.3886077,0.00859679032567649,0.046431307748930103,0.00819672131147541,0.14700276888777014,0.014236522,0.07239787
P3h3,-2.6281807,-1.9676045,0.00858428676528434,0.04637309718198436,0.01639344262295082,0.15516559387248732,0.020152155,0.0766074
Ndor1,-2.6329465,-0.9245267,0.00846476877190124,0.04578267650986037,0.05737704918032787,0.20392678629220756,0.05821133,0.10774882
Trim11,-2.6331153,-1.644125,0.008460562970658475,0.04576914173980133,0.02459016393442623,0.16494660002157574,0.027764231,0.08433687
Telo2,-2.6340606,-2.683469,0.008437045000384415,0.045651107362128324,0.00819672131147541,0.1473264051206444,0.011557416,0.07201864
Slc12a9,-2.635304,-4.347841,0.008406196719088342,0.04550251930739399,0.00819672131147541,0.14649933474774354,0.0041227657,0.080771424
Shkbp1,-2.6358104,-0.51348126,0.00839366300459707,0.04544382932370004,0.05737704918032787,0.20403466503649897,0.07460808,0.104878955
Cul3,-2.6365361,-0.29993686,0.00837572716330642,0.045355862329311464,0.36065573770491804,0.6231795461900823,0.5288236,0.619496
Rundc1,-2.637037,-1.4798046,0.008363372816161181,0.045298090620893156,0.040983606557377046,0.18299830989967278,0.035198037,0.09523708
Nit1,-2.6383648,-0.6156422,0.008330691858741284,0.04515749248424013,0.08196721311475409,0.2315077852493797,0.087176576,0.13065165
Gramd1a,-2.6389444,-0.36183754,0.008316464405931477,0.04509856681884536,0.11475409836065574,0.27286130389442265,0.12770349,0.16130756
Tsacc,-2.6392143,-1.7476611,0.008309841565389779,0.04507174866007738,0.02459016393442623,0.1645150850444101,0.027310926,0.088905744
Zdhhc1,-2.6394281,-0.3850694,0.008304601830099406,0.04505242301126005,0.12295081967213115,0.28106008846057035,0.12670062,0.16245912
Spire2,-2.6400583,-4.6131973,0.008289175590452417,0.04498690125539415,0.00819672131147541,0.14639145600345213,0.0030809524,0.072804764
Ahr,-2.640081,-0.94477546,0.008288625127802506,0.04498690125539415,0.03278688524590164,0.1754467977992736,0.047275387,0.08909567
Sfxn2,-2.6417575,-1.2514107,0.008247707527685503,0.04477993559686997,0.04918032786885246,0.1903340645114891,0.044461522,0.10277306
Mrps6,-2.6422303,-0.80434036,0.008236206409130182,0.04472875839450828,0.05737704918032787,0.2028479988492934,0.066426225,0.113277756
Tnfaip8l3,-2.6424215,-1.5985882,0.008231555275982511,0.04472839034694642,0.03278688524590164,0.17451184868208133,0.03276324,0.096097015
Zswim3,-2.6436536,-0.70134157,0.008201652792894103,0.044583939013769884,0.04918032786885246,0.1945772951202848,0.06376213,0.10170337
Adamts6,-2.644419,-0.6553594,0.008183132179587986,0.0444922625790225,0.13114754098360656,0.284008774137869,0.16646096,0.25096217
Bag4,-2.6448522,-0.6729286,0.008172662847380953,0.04445333010306198,0.09016393442622951,0.24258333632996512,0.09553897,0.14827502
Sprn,-2.6475134,-0.73448724,0.008108613826829475,0.044131750765020863,0.06557377049180328,0.21119062174116293,0.08150747,0.13216156
Dcbld1,-2.6479635,-0.7105984,0.00809782554719796,0.04408196362504238,0.05737704918032787,0.20417850336222088,0.07469625,0.119488694
Zcchc4,-2.6498146,-0.25789818,0.00805359369983025,0.04386784162060386,0.10655737704918032,0.26358373188536083,0.13211937,0.1560559
Cdyl,-2.6505125,-0.3258645,0.008036978937715336,0.04379509715197953,0.13934426229508196,0.3025279585745622,0.16944383,0.20818314
Abcb4,-2.6534493,-0.6730087,0.007967372175835012,0.04345986406104076,0.040983606557377046,0.18666618720558092,0.07231944,0.11295143
Rcbtb2,-2.6543553,-0.58955485,0.007946012623561495,0.043352154151288805,0.08196721311475409,0.23334172390233376,0.10038971,0.14747806
Pgm1,-2.6552837,-0.5669621,0.007924175622800822,0.04326815667235482,0.08196721311475409,0.23096839152792262,0.096059375,0.13920638
Gdap1l1,-2.656482,-1.2930396,0.00789606552297634,0.043123431016742736,0.02459016393442623,0.1671041749074041,0.037299175,0.08904096
Asphd2,-2.6575456,-0.33875367,0.007871197581823143,0.0430050994354591,0.07377049180327869,0.22546657556906038,0.10599456,0.13226382
Gm5441,-2.6578605,-26.037266,0.007863842788036292,0.042973653795919296,0.0,0.13923549929878817,0.0,0.06659719
Gm14326,-2.657945,-1.1179252,0.007861873799586371,0.04297163323736489,0.040983606557377046,0.1856952785069582,0.045468353,0.096182354
Gm6994,-2.6592333,-26.095064,0.007831868697046763,0.042824206779204545,0.0,0.1393074184616491,0.0,0.069227405
Fdft1,-2.6615908,-0.7705265,0.0077772340010830564,0.04256095266987815,0.09016393442622951,0.24114495307274622,0.09458769,0.15634857
Zfp563,-2.6619453,-0.608588,0.00776904883765314,0.04252482018083925,0.06557377049180328,0.21399546909273975,0.07755878,0.11597315
Gna12,-2.662463,-0.38481945,0.0077571097666577545,0.04246812131827503,0.1885245901639344,0.36171742960911935,0.22684424,0.28703868
Gm41609,-2.664359,-2.0829885,0.007713516713509006,0.04224667633346657,0.00819672131147541,0.1489805458664461,0.017708188,0.07296696
Pptc7,-2.665372,-0.47899097,0.007690322653083001,0.042145414988443854,0.13114754098360656,0.2904095796324931,0.12933539,0.17600189
B4galt5,-2.666846,-0.2980965,0.007656674109710979,0.042003845105743974,0.14754098360655737,0.3161925995181416,0.1606597,0.19415745
B130055M24Rik,-2.667223,-0.6527394,0.0076480905449232365,0.041973053576758124,0.04918032786885246,0.19759789996044447,0.066277884,0.10231251
Sc5d,-2.6696424,-0.5672777,0.007593207010999293,0.04168119967018407,0.08196721311475409,0.23337768348376425,0.09712246,0.14074335
Sh2d5,-2.6700418,-2.0817647,0.007584178886778489,0.04165717225832747,0.02459016393442623,0.16692437700025173,0.02053054,0.08416586
Arid4a,-2.6709983,-0.28130412,0.007562601345631115,0.041547147445738716,0.29508196721311475,0.5266999892121256,0.3849084,0.45142987
Nol8,-2.6716115,-1.1733475,0.007548795308974363,0.04147978117630698,0.06557377049180328,0.21216153043978567,0.05508993,0.12020958
Cnot2,-2.6762424,-0.4033828,0.007445280756070376,0.040919348315731435,0.4180327868852459,0.699234060915531,0.67452747,0.82145673
Med25,-2.6791456,-0.5735772,0.007381030876052593,0.04058283192951364,0.06557377049180328,0.2172677910029127,0.08209067,0.11984528
Cbx4,-2.679652,-1.380028,0.007369875581763732,0.04052979060212679,0.040983606557377046,0.18497608687834874,0.04241928,0.106862456
Clptm1,-2.6816156,-0.3263817,0.007326760729661261,0.0403174402633623,0.16393442622950818,0.33593440972347083,0.18458186,0.2264805
Ptk2,-2.682043,-0.6242205,0.007317401881239889,0.04027418855979431,0.5409836065573771,0.7987701823150779,1.0366414,1.3362901
Gm10785,-2.6823525,-1.7082295,0.007310635721640034,0.0402451919361745,0.02459016393442623,0.1677514473731526,0.027279545,0.086513065
Nup107,-2.684215,-1.7386359,0.007270034161147001,0.04002988071926638,0.03278688524590164,0.1766334639864792,0.02875181,0.0928919
Ccdc62,-2.6850028,-3.2272642,0.007252922272133389,0.03995203391804514,0.00819672131147541,0.14984357582077745,0.009170597,0.08275607
Gas8,-2.6863868,-1.0956305,0.007222941774294829,0.039795047257597305,0.02459016393442623,0.1692617497932324,0.04016954,0.08396658
Clybl,-2.6877427,-0.438008,0.007193678537668886,0.039682640588618964,0.14754098360655737,0.31047502607069655,0.1656214,0.21835075
Cep135,-2.6878667,-0.73464894,0.007191012512488103,0.03967607930401547,0.08196721311475409,0.23668596497536767,0.0825776,0.13386765
Csad,-2.6880748,-0.46786737,0.0071865307427714424,0.03965949498013322,0.13114754098360656,0.29123665000539395,0.13518964,0.18249106
L3mbtl1,-2.688418,-2.615487,0.007179147352938749,0.039635029663748544,0.00819672131147541,0.15023913121651264,0.011557416,0.068815164
Cadm4,-2.6888344,-0.9925012,0.00717019959430641,0.039593765536172054,0.09016393442622951,0.2402819231184149,0.08364777,0.1600652
Abcb10,-2.6891382,-0.8099947,0.007163676467870674,0.03956587599006887,0.08196721311475409,0.23334172390233376,0.085082166,0.14470294
Kcnk13,-2.68965,-3.2900975,0.007152695843429404,0.03951335059887913,0.02459016393442623,0.1650185191844367,0.016095743,0.14731523
Fat1,-2.6926546,-1.4968096,0.007088564022007417,0.03918323704409366,0.04918032786885246,0.1939300226545363,0.05187341,0.13998772
Pim2,-2.693285,-1.3117155,0.0070751788298294704,0.039117295299900795,0.03278688524590164,0.1781797259879895,0.037375607,0.09033045
Far1os,-2.6933017,-2.1907282,0.0070748206101821825,0.039117295299900795,0.03278688524590164,0.1755906361249955,0.020352783,0.08972167
Lgi2,-2.6934254,-1.1089323,0.00707219416365243,0.03911689114395652,0.040983606557377046,0.18547952101837534,0.054557722,0.1141699
Nkain1,-2.6938193,-2.2994065,0.00706384311178329,0.039078744989420836,0.02459016393442623,0.1672120536516955,0.02453359,0.115345985
Ddx31,-2.6955185,-0.8796383,0.007027915702343686,0.03891203274716152,0.05737704918032787,0.20590456327088352,0.063653305,0.11415378
Brox,-2.6957774,-0.27007115,0.007022457739798721,0.03888982676595046,0.13114754098360656,0.29472472940414973,0.14873113,0.1767846
Zfp74,-2.6963737,-0.44116193,0.007009895184997012,0.03882825883753241,0.10655737704918032,0.2623251465352943,0.11409792,0.15194322
Dhcr24,-2.6976342,-0.85395026,0.0069834142658253846,0.038697533784848026,0.07377049180327869,0.2234887985903844,0.0811111,0.1421185
Osgin2,-2.6976397,-1.6114442,0.006983296249152964,0.038697533784848026,0.03278688524590164,0.17799992808083714,0.032708056,0.09675856
Platr25,-2.6978142,-0.4515043,0.006979638620661542,0.03869257060804118,0.11475409836065574,0.27613362580459566,0.13067192,0.1747004
Glg1,-2.7004924,-0.35390964,0.006923691963666485,0.038414124109791135,0.4098360655737705,0.7063540580387644,0.688225,0.8177848
Prorp,-2.70101,-0.32789627,0.006912925314815603,0.03839230970053014,0.05737704918032787,0.20874537020389083,0.09362803,0.11617956
AI593442,-2.7032888,-0.2787321,0.006865707278095856,0.03815544044724625,0.14754098360655737,0.31759502319393,0.19007824,0.2263076
Mapk1,-2.7038403,-0.45458522,0.006854325309790044,0.038115836314995544,0.45901639344262296,0.7119997123233486,0.71513206,0.8884331
Cog1,-2.7046392,-2.4099967,0.006837863149566425,0.03804003785276394,0.00819672131147541,0.1510662015894135,0.0152374515,0.0784444
6030458C11Rik,-2.7048528,-0.35646635,0.0068334638124983305,0.0380234360409671,0.09836065573770492,0.2558164622963789,0.1145495,0.14443454
Ndufaf6,-2.707548,-0.34309357,0.006778226689885961,0.037739525726737624,0.05737704918032787,0.21039951094969256,0.0905344,0.113506764
Vipr1,-2.7078574,-1.325964,0.006771909974454302,0.0377121701582564,0.03278688524590164,0.17835952389514187,0.036404986,0.08887973
Zhx2,-2.7078743,-0.28432357,0.006771565578544438,0.0377121701582564,0.1557377049180328,0.3264051206443957,0.20093761,0.23982634
Setd1a,-2.708032,-0.9527973,0.00676835197570627,0.037707986229987035,0.07377049180327869,0.22489122226617284,0.06446667,0.12123769
Gm43597,-2.70824,-1.585683,0.006764107531425638,0.037692154576816024,0.01639344262295082,0.1607393289942105,0.026422054,0.077296816
Gigyf1,-2.708454,-0.54794896,0.006759750862632344,0.037675690868892574,0.13934426229508196,0.2996871516415549,0.12733498,0.18110125
ENSMUSG00000121502,-2.708662,-1.148031,0.0067555112664928925,0.03765987297316681,0.04918032786885246,0.19526052716746378,0.04666447,0.10062737
Lamb1,-2.7119591,-0.45826164,0.006688683138748173,0.03731054929170924,0.09016393442622951,0.24412959833147543,0.11045112,0.14880343
Gm12743,-2.7127693,-0.3485309,0.006672352440035219,0.03722718232220647,0.07377049180327869,0.22676112050055738,0.106162064,0.13331358
Tmco3,-2.71291,-0.60858667,0.006669520903877646,0.037219112499936105,0.09016393442622951,0.2448128303786544,0.09901095,0.14729472
Mrpl38,-2.7155883,-1.2823775,0.006615814151213227,0.03693474470041542,0.03278688524590164,0.17879103887230752,0.040714774,0.09628991
Gtpbp4,-2.7157795,-0.36180907,0.006611992875925211,0.03692108241398803,0.13114754098360656,0.29472472940414973,0.14173856,0.17871466
Vps16,-2.7162578,-0.6334454,0.006602448369039959,0.03687544952735475,0.05737704918032787,0.20834981480815562,0.07808181,0.1186536
Czib,-2.7163534,-0.84090525,0.006600540955000764,0.03687246059477557,0.04918032786885246,0.19964759610198138,0.06209594,0.108630486
Zfp317,-2.7164435,-0.87080085,0.006598746194443895,0.03687009986373622,0.05737704918032787,0.20741486569096335,0.062610656,0.11168009
Igdcc4,-2.716674,-0.90238184,0.006594149123383482,0.03685207715168764,0.05737704918032787,0.2075946635981157,0.06998633,0.12707439
Tmem214,-2.7181032,-0.5136569,0.0065657338365061515,0.03671041798392389,0.09016393442622951,0.24538818368154194,0.0974788,0.1364308
Hdac5,-2.7182946,-0.62032133,0.006561938583786829,0.03670259986393674,0.07377049180327869,0.22571829263907367,0.08739178,0.13136584
Slc22a15,-2.7212653,-0.64823925,0.006503253225230835,0.0363970868906379,0.07377049180327869,0.2268689992448488,0.08222477,0.1260275
Farsa,-2.721406,-0.51603264,0.006500486304566778,0.036396614601658085,0.09016393442622951,0.24628717321730376,0.09838987,0.13789375
Tmem229b,-2.7226045,-0.45921063,0.0064769550516526235,0.03628769437821226,0.06557377049180328,0.21888597216728398,0.088473246,0.11971442
Dzip1l,-2.725142,-1.6746132,0.006427383380139631,0.03602498778146681,0.04918032786885246,0.19648315293609983,0.033291604,0.102617
Car7,-2.7264135,-2.479007,0.006402671198733144,0.035901455573864684,0.02459016393442623,0.1691179114675105,0.015000418,0.08089746
Abcb1b,-2.727055,-1.6303004,0.0063902382295045156,0.03583921962571203,0.01639344262295082,0.1617821568556942,0.03165655,0.0949186
Acp6,-2.7272856,-3.983014,0.006385772037338897,0.035821648151001285,0.00819672131147541,0.15167751447373154,0.005162447,0.078666456
Dars2,-2.7273476,-1.1817888,0.006384574268638751,0.035821648151001285,0.040983606557377046,0.18918335790571397,0.047018696,0.10365085
Mpp3,-2.7275221,-0.62767637,0.006381199826251701,0.035810952241308106,0.040983606557377046,0.19101729655866806,0.068983145,0.10467207
Fus,-2.728006,-0.39840138,0.006371846870176042,0.035773406895451366,0.45081967213114754,0.7231831421482254,0.7394702,0.8932433
Eif2b3,-2.7289512,-0.3848837,0.0063536115588705986,0.03569203028228801,0.13934426229508196,0.30795785537056347,0.15198065,0.19418694
Arhgef26,-2.7295082,-1.1480199,0.0063428877556471214,0.03564060936726018,0.09836065573770492,0.2474019202416484,0.10396813,0.21737188
Adamts16,-2.73168,-3.8472612,0.006301231155469878,0.03542135588859323,0.01639344262295082,0.1591930669927002,0.0080642905,0.11023078
Rasa1,-2.7325296,-0.4781317,0.00628500255838997,0.0353375222314163,0.4262295081967213,0.6784134632672876,0.63387144,0.8031689
Chd2,-2.735129,-0.35686725,0.006235582885965236,0.03508168177258918,0.4344262295081967,0.6854255816462297,0.6840441,0.81423014
Med26,-2.7354271,-0.5133533,0.00622993595660375,0.03505725217883618,0.09016393442622951,0.24553202200726384,0.09693798,0.13566172
Dusp8,-2.7357254,-0.9409295,0.006224293631644734,0.03503283826608588,0.04918032786885246,0.19918012154338524,0.06462292,0.12058562
Idh3g,-2.7363613,-1.10189,0.0062122791277269005,0.03497987010939267,0.04918032786885246,0.19788557661188824,0.059570845,0.12376104
Cluh,-2.73864,-1.0734409,0.006169389632128364,0.03474565068440351,0.04918032786885246,0.19705850623898738,0.052667387,0.1077832
Atn1,-2.7388144,-0.8648212,0.006166117744151098,0.03473450393822641,0.05737704918032787,0.20964435973965262,0.06505363,0.115476795
Mthfr,-2.7393095,-1.4122995,0.006156838315899224,0.0346895042038608,0.040983606557377046,0.1895429537200187,0.036936857,0.09544607
Apc2,-2.7396078,-0.8559937,0.006151255638865062,0.03466531858563427,0.05737704918032787,0.20676759322521485,0.062420104,0.110271856
Dhx29,-2.7407892,-0.8819963,0.006129180385210055,0.034555408508307635,0.07377049180327869,0.22722859505915352,0.07278799,0.13027845
Klf5,-2.740868,-5.0313993,0.006127711241559701,0.03455437587842795,0.00819672131147541,0.15131791865942681,0.0030238088,0.09443743
Fgf9,-2.7411213,-1.1828105,0.006122991141888299,0.03453500671337922,0.04918032786885246,0.1973102233090007,0.050608132,0.111404106
Sncaip,-2.741605,-0.90318316,0.006113979614763415,0.03449141974568401,0.07377049180327869,0.22604192887194793,0.09982892,0.17926338
Mov10,-2.7425673,-0.47032836,0.006096096826114744,0.03441221044489562,0.040983606557377046,0.1909453773958071,0.0696648,0.09527079
Sfxn1,-2.7426853,-0.25276744,0.006093903945358893,0.0344070600991371,0.14754098360655737,0.3151857312380884,0.17187501,0.20166615
Lactb,-2.74358,-0.5895628,0.006077323746848698,0.034320657645612554,0.05737704918032787,0.20766658276097666,0.07805589,0.1152586
Rarb,-2.7444634,-1.0262913,0.006060991986113671,0.034235622170879616,0.04918032786885246,0.19835305117048438,0.07255015,0.1425938
B230217O12Rik,-2.7444859,-1.0472809,0.006060576407255055,0.034235622170879616,0.040983606557377046,0.18907547916142256,0.04670358,0.09422646
Slc12a6,-2.745133,-0.27980727,0.006048639486864559,0.03418740913168925,0.3770491803278688,0.6575569060376137,0.6166836,0.71063966
Dpf3,-2.7471979,-1.1329942,0.006010686656356108,0.0339871949613402,0.13934426229508196,0.28717321730375056,0.12758538,0.2611681
Slitrk2,-2.7490547,-1.8107141,0.005976743475082359,0.03380949414220273,0.03278688524590164,0.18033730087381783,0.034654725,0.11663156
Rbm14,-2.7493978,-0.3719195,0.005970488076859245,0.033781220177975975,0.06557377049180328,0.22230213240317884,0.09613679,0.12273471
Skap2,-2.7496004,-0.37165976,0.005966799135207256,0.03376745845893407,0.1721311475409836,0.34136430651947214,0.22244912,0.27940094
Tsen15,-2.7502248,-1.5194381,0.005955437824011457,0.033710262130016405,0.040983606557377046,0.1901902261857672,0.036254853,0.10060716
Gm37814,-2.7505288,-25.962132,0.005949917751385048,0.033686112511528914,0.0,0.1440900427919019,0.0,0.06332254
Trabd2b,-2.7510068,-2.4004838,0.005941238088593131,0.033651152495889,0.02459016393442623,0.16994498184041137,0.02372273,0.11933653
Lrrc42,-2.7530212,-1.1359081,0.005904806489947461,0.0334589098238904,0.04918032786885246,0.19878456614765005,0.050578583,0.1079652
Doc2b,-2.7533307,-1.4999399,0.005899227334271432,0.033441400521492276,0.040983606557377046,0.19087345823294616,0.041556865,0.113339536
Gigyf2,-2.75337,-0.45983872,0.005898517600845896,0.033441400521492276,0.4098360655737705,0.7034772915243267,0.67258793,0.8413113
Tmem165,-2.7539103,-0.29968637,0.0058887918759893045,0.03341618274366434,0.16393442622950818,0.34014168075083606,0.1872568,0.2259263
Npr2,-2.7540734,-1.7592958,0.005885856740562474,0.03340789408933538,0.02459016393442623,0.17221043547053114,0.026683949,0.08759878
Zfp941,-2.7540958,-0.74104536,0.00588545199779607,0.03340789408933538,0.05737704918032787,0.20982415764680498,0.07090998,0.11584428
Ubox5,-2.754473,-1.737857,0.005878676284684423,0.03338124086421607,0.04918032786885246,0.1966269912618217,0.031800404,0.102350175
Cerkl,-2.7561607,-1.5212168,0.005848423416501316,0.033223496237080416,0.02459016393442623,0.17181488007479592,0.032933228,0.09176127
Slc27a4,-2.7565997,-0.92297906,0.005840580693979748,0.03318595966319218,0.05737704918032787,0.20896112769247366,0.065339476,0.12046584
Rab26,-2.75795,-1.7333851,0.005816508671043413,0.03306316648845706,0.02459016393442623,0.17052033514329892,0.02646779,0.08542721
Nckipsd,-2.7580626,-1.2119055,0.005814506712270188,0.03305878022824798,0.03278688524590164,0.1823150778524938,0.040644374,0.09174889
Grhl1,-2.7584226,-1.2132698,0.005808104618098211,0.03304318641521579,0.05737704918032787,0.20788234024955948,0.05167127,0.11596418
Arhgap22,-2.7594523,-26.566196,0.0057898336818570815,0.03294638522479877,0.0,0.14455751735049804,0.0,0.09473049
Prr3,-2.7596211,-0.54516923,0.005786843395461913,0.03293634442619394,0.04918032786885246,0.20058254521917365,0.07500959,0.1076546
Inpp5j,-2.761191,-3.3301296,0.005759100354871961,0.032792334506338124,0.01639344262295082,0.16174619727426373,0.008737403,0.084577434
Zfp335os,-2.761354,-1.9969202,0.005756223561712418,0.03278290103925661,0.01639344262295082,0.1625732676471646,0.02157226,0.08345884
Mfsd13a,-2.7625468,-1.7852079,0.005735232542923847,0.03267720492543761,0.03278688524590164,0.1805170987809702,0.027840735,0.09285848
Plppr3,-2.7629802,-1.4539036,0.005727625552589572,0.03264770865466309,0.03278688524590164,0.18188356287532814,0.037572455,0.09974313
Pepd,-2.7645555,-0.5302595,0.005700040413237945,0.03250482329224105,0.05737704918032787,0.2115142579740372,0.08691571,0.12322535
Bnip1,-2.7657652,-1.8320308,0.005678940357647592,0.032404571545973836,0.03278688524590164,0.1812722499910101,0.027391091,0.09428297
Parp11,-2.7660747,-0.25222543,0.005673553997724851,0.03238350641645038,0.06557377049180328,0.22381243482325866,0.10637837,0.1254741
Larp6,-2.7692423,-3.5773792,0.005618681694553857,0.032081168111487916,0.01639344262295082,0.16174619727426373,0.007915254,0.090626664
Nelfa,-2.7705815,-0.35718474,0.0055956295619409725,0.031956337158204874,0.07377049180327869,0.23183142148225394,0.101616316,0.12839842
Soat1,-2.771538,-1.1487651,0.0055792160345604375,0.031876150297392936,0.06557377049180328,0.21748354849149557,0.06467183,0.1381357
Zbbx,-2.771932,-2.2615166,0.005572470159322009,0.03184437966418171,0.00819672131147541,0.15466215973246072,0.018308133,0.08488802
Rars,-2.771943,-0.99621654,0.005572277528219898,0.03184437966418171,0.08196721311475409,0.2360027329281887,0.072448894,0.13965943
Ap3d1,-2.7729166,-0.26273835,0.005555637658985214,0.03176169870147504,0.18032786885245902,0.3581933906289331,0.20441997,0.24068506
Dbpht2,-2.77461,-2.0768244,0.005526793055415478,0.03161697453672853,0.01639344262295082,0.16304074220576073,0.021853356,0.089117534
Brd1,-2.7747056,-0.25675792,0.00552516799764319,0.031614408879189204,0.20491803278688525,0.39684994066669066,0.23121223,0.2706354
Il34,-2.7747564,-0.83237183,0.005524307847529576,0.031614408879189204,0.06557377049180328,0.2218346578445827,0.072482236,0.12562348
Gm27188,-2.7754822,-2.2559006,0.00551199230213769,0.031559180302245846,0.00819672131147541,0.1548419576396131,0.016435135,0.076171994
Tom1,-2.7757804,-1.1972969,0.005506939612593255,0.03154369375194644,0.06557377049180328,0.21892193174871444,0.06009338,0.13280243
