names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Endo NN (for_DEGs),mean_expr_Rest (for_DEGs)
Dnm3,6.816833,1.254182,9.306936517249553e-12,2.5184026608106294e-10,0.7377049180327869,0.7279298068970477,1.7806368,1.1211354
Rpl35,6.8136373,2.790246,9.516156326195486e-12,2.572425759405158e-10,0.5,0.2115142579740372,0.8694392,0.18257183
Gjc1,6.8057995,5.5775127,1.004896297848713e-11,2.7082811959072136e-10,0.3770491803278688,0.030026250494444243,0.5875876,0.016606798
mt-Nd1,6.805456,2.2792397,1.0072950842950992e-11,2.712025943387707e-10,0.5737704918032787,0.3483045057355532,1.1326615,0.3600611
Slfn5,6.803487,7.3896165,1.021167434093995e-11,2.746623518929494e-10,0.36065573770491804,0.005429896796001294,0.5703368,0.00457466
Rps27,6.7599716,2.5589666,1.3801866583083005e-11,3.671843119677627e-10,0.5491803278688525,0.31910532561400984,1.1135885,0.29793626
Map3k20,6.759825,3.6777592,1.3815809075086308e-11,3.6719168135268953e-10,0.4344262295081967,0.1272969182638714,0.7090557,0.07756095
Esam,6.757035,7.04111,1.408444604575481e-11,3.739615269263159e-10,0.36065573770491804,0.009313531590492287,0.5536752,0.005600353
Tm4sf1,6.7420235,6.7027164,1.5619607800617804e-11,4.1268324641356967e-10,0.36065573770491804,0.009816965730518898,0.58880484,0.0076683033
Pcp4l1,6.7412076,4.669499,1.570757863865612e-11,4.139632255770916e-10,0.38524590163934425,0.044841598043798774,0.59402525,0.03138131
Pard3b,6.7267528,2.2911613,1.7349089624274983e-11,4.5568918690544357e-10,0.5573770491803278,0.326656837714409,1.0972574,0.34202254
Lama4,6.6958075,3.529652,2.1448417880453094e-11,5.579080236667712e-10,0.4344262295081967,0.129094897335395,0.7540046,0.09299552
Cp,6.6944065,4.253096,2.1654894633685236e-11,5.627340607418978e-10,0.39344262295081966,0.05634866410154986,0.6633043,0.04817994
Rflnb,6.6728625,5.1696935,2.508613747446764e-11,6.456556646924765e-10,0.3770491803278688,0.04016685245783739,0.6261184,0.023892183
Foxq1,6.6613393,7.8963056,2.713430442071121e-11,6.943797712233431e-10,0.3524590163934426,0.00485454349311374,0.5175942,0.002841702
Col4a1,6.63202,2.9042406,3.311239628469987e-11,8.346436099154649e-10,0.5081967213114754,0.30263583731885363,0.92310965,0.18452948
Rpl26,6.629111,2.406982,3.377145857522704e-11,8.496620710827251e-10,0.5573770491803278,0.3359703693049013,1.0811381,0.31283846
Rpl9,6.6199794,2.3809316,3.5924939211736645e-11,8.996301180049987e-10,0.5655737704918032,0.3599913697004567,1.1976619,0.3673754
Dock1,6.61572,2.2071824,3.697477398461277e-11,9.233384544298746e-10,0.5491803278688525,0.28479988492933944,1.0151995,0.32289582
Id1,6.597867,6.7583222,4.1711482029277205e-11,1.0348915255093985e-09,0.3524590163934426,0.00870221870617426,0.6234497,0.007961684
Ubb,6.5879703,1.8940413,4.458802645307446e-11,1.1030252157029318e-09,0.6557377049180327,0.4819303103311878,1.3967048,0.59796697
Clic5,6.5878577,5.935781,4.4621823947491133e-11,1.1030252157029318e-09,0.36065573770491804,0.02240281923118415,0.5850874,0.012906078
Cav1,6.586361,5.779112,4.5073721213240326e-11,1.1131717729777276e-09,0.36065573770491804,0.02157574885828329,0.574696,0.014042782
Rpl23,6.5855284,2.4387913,4.5327088283560105e-11,1.1184011590259503e-09,0.5491803278688525,0.32590168650436907,1.0916938,0.31119937
Crip2,6.583452,4.280894,4.596487753592175e-11,1.1330974856790985e-09,0.39344262295081966,0.06940199216081125,0.6515818,0.04617126
Gulp1,6.571895,3.706703,4.9678797079690626e-11,1.2212893664513148e-09,0.4016393442622951,0.07350138444388507,0.69030094,0.07339402
Mill2,6.546278,5.070305,5.898876481238784e-11,1.4370155127006902e-09,0.36885245901639346,0.03592362184904168,0.58034384,0.023143744
Rpl32,6.543459,2.3798604,6.011195389540117e-11,1.460405245180316e-09,0.5409836065573771,0.30878492574346433,1.0170672,0.2920123
Garre1,6.523823,2.5118573,6.853776051141211e-11,1.6591077702176966e-09,0.5491803278688525,0.4062353914200439,1.0850365,0.29532817
Slc40a1,6.5149045,4.8042984,7.273585158381609e-11,1.7544096338035354e-09,0.36885245901639346,0.035995541011902624,0.61247253,0.029793847
Cmss1,6.4984245,0.9614941,8.116541820763974e-11,1.9455082847808025e-09,0.7540983606557377,0.8421374375202273,1.9083127,1.3733392
Eif1,6.4929895,2.142505,8.41495625838224e-11,2.011653689170203e-09,0.5901639344262295,0.40922003667877305,1.1976173,0.42113107
Ldlrad3,6.4923987,2.46823,8.448031882098417e-11,2.017765481528751e-09,0.5245901639344263,0.32482289906145495,0.8951193,0.23238486
Calcrl,6.4872785,3.3616889,8.74006305521153e-11,2.08196360189303e-09,0.4262295081967213,0.12380883886511561,0.7397634,0.10126164
Rplp2,6.4757442,2.3360736,9.434569132621805e-11,2.2374834297753566e-09,0.5573770491803278,0.3581574310475026,1.1001089,0.33431834
Jam2,6.4530134,3.721603,1.0964771222029521e-10,2.5798896912078214e-09,0.4016393442622951,0.08763349994606062,0.6609765,0.068595864
H3f3b,6.450324,2.3108666,1.1161137773773168e-10,2.6158173134491103e-09,0.5573770491803278,0.3781869179042756,1.0561621,0.32059702
Car4,6.4315147,3.8279417,1.263386979847457e-10,2.9391522206494514e-09,0.4262295081967213,0.14624761767773023,0.7640921,0.077674665
Rpsa,6.3908577,2.0174263,1.6495798102741016e-10,3.794880950519273e-09,0.5819672131147541,0.40166852457837393,1.0535176,0.3793424
Uaca,6.388933,5.1687717,1.6704688344344478e-10,3.839649065975501e-09,0.3524590163934426,0.021935344672588012,0.50518477,0.018107764
Rpl11,6.381681,2.2571123,1.7515479161485763e-10,4.01228410118604e-09,0.5655737704918032,0.37347621273688375,1.0891665,0.34534702
Itpkb,6.3724704,3.213271,1.8600754246731075e-10,4.2536363115716085e-09,0.4262295081967213,0.1330144917113165,0.68298715,0.10042673
Pdlim5,6.3557878,2.5103414,2.0736124978978808e-10,4.7218616795352594e-09,0.4918032786885246,0.2403178826998454,0.8732253,0.21895537
Hspb1,6.3518662,7.795582,2.1271853009505433e-10,4.83975182358519e-09,0.3360655737704918,0.004243230608795713,0.58033395,0.0035342851
Acvrl1,6.3415303,7.4594407,2.2749415984136566e-10,5.1454276725063095e-09,0.3360655737704918,0.004818583911683268,0.512975,0.003800997
Arhgef12,6.34005,1.2079276,2.2968996871463193e-10,5.190722842188528e-09,0.6557377049180327,0.7286130389442267,1.5102383,0.9270966
Ushbp1,6.325236,7.4503126,2.528460108745766e-10,5.6853324788283455e-09,0.3360655737704918,0.006508684238915459,0.45428365,0.0032826224
Rpl13a,6.300018,2.22438,2.976110775796338e-10,6.664008045470633e-09,0.5655737704918032,0.4130317523104031,1.1191285,0.36553705
Id3,6.29851,4.7282057,3.005201393067067e-10,6.717950202305499e-09,0.3524590163934426,0.02671796900284081,0.5481456,0.027170807
Pglyrp1,6.2629395,6.889189,3.7778727262978055e-10,8.347980275955759e-09,0.3360655737704918,0.01089575317343306,0.57116085,0.0064775664
Rpl23a,6.253493,2.5411859,4.013735549417977e-10,8.840088050234512e-09,0.5081967213114754,0.28372109748642527,0.97908056,0.2511756
Usp53,6.2368493,2.5988798,4.4647121045305863e-10,9.793209326427498e-09,0.5245901639344263,0.37980509906864685,1.0497767,0.26737517
S1pr1,6.233085,3.3698242,4.5733679943500417e-10,1.002336035955837e-08,0.38524590163934425,0.06915027509079795,0.57483894,0.072458096
Ddx5,6.2300076,0.84727424,4.664123268372366e-10,1.0213935796346003e-08,0.7459016393442623,0.8072566435326692,1.6098778,1.1707938
Vwa1,6.200525,6.395953,5.62751541968059e-10,1.2165031321546053e-08,0.3360655737704918,0.01539070085224208,0.5336012,0.008337606
Tpm4,6.191894,4.459797,5.944557175975906e-10,1.2791391032095669e-08,0.36065573770491804,0.05052321190981337,0.4896709,0.028305579
Rasip1,6.191618,6.1990805,5.954966353831886e-10,1.2800795674197022e-08,0.3360655737704918,0.01607393289942105,0.47830707,0.00831354
Rps9,6.184619,2.386543,6.225270262129009e-10,1.3371144040240326e-08,0.5245901639344263,0.31428674170232657,0.96992505,0.27246955
Chn2,6.1811304,2.3029113,6.364421013019886e-10,1.363731998563352e-08,0.5163934426229508,0.2915243266568377,0.98758894,0.2937302
Syne2,6.153611,3.0705962,7.573818581859933e-10,1.6100356431532942e-08,0.4344262295081967,0.17066417346902082,0.701273,0.114196956
Apoe,6.1362367,2.0531402,8.449922414059491e-10,1.7906105304872124e-08,0.5655737704918032,0.346003092524003,1.185087,0.436454
Cfl1,6.1158915,2.1626337,9.601873366397757e-10,2.0267269234493933e-08,0.5491803278688525,0.35265561508864035,1.023678,0.33527294
Anxa3,6.076939,3.7554295,1.2249817773178413e-09,2.5436831805664914e-08,0.36065573770491804,0.04865331367542882,0.5512649,0.05302601
Slc16a1,6.075634,3.7493312,1.234989075720951e-09,2.562483124681232e-08,0.4016393442622951,0.12956237189399114,0.71784973,0.07518113
Nfkbia,6.0683136,4.899092,1.2926015551258645e-09,2.675824636843758e-08,0.3442622950819672,0.03531230896472365,0.5492317,0.0242336
Msi2,6.0644317,1.3869745,1.3242117330698296e-09,2.7391508289134968e-08,0.6557377049180327,0.6531338775216656,1.4552157,0.81369483
Cd81,6.052509,1.873108,1.4260701466541498e-09,2.940790854995933e-08,0.5819672131147541,0.40281923118414903,1.0545523,0.41255337
Cast,6.037284,3.9954908,1.5672998504491391e-09,3.219674845685655e-08,0.36885245901639346,0.07357330360674602,0.5320579,0.04309725
Arap3,6.0201626,4.8025904,1.7424219992547139e-09,3.5603710357394805e-08,0.3360655737704918,0.02445251537272106,0.4742189,0.02150867
Dynll1,6.0197515,1.8500926,1.7468489999757612e-09,3.56498758706746e-08,0.6065573770491803,0.4794131396310547,1.1784637,0.48484352
Maml2,6.0197067,1.4727435,1.7473348165864698e-09,3.56498758706746e-08,0.680327868852459,0.5413714984357582,1.5204824,0.8276127
Foxo1,5.999378,2.1192584,1.9807461393506045e-09,4.010749718489129e-08,0.5245901639344263,0.33999784242511416,0.93447113,0.30439493
Myo1d,5.9987087,1.9668185,1.9889292084937335e-09,4.024286734354414e-08,0.5573770491803278,0.4391384084289259,1.0487511,0.38818824
Rps13,5.983298,2.245133,2.186646464187147e-09,4.40113786462237e-08,0.5409836065573771,0.3700960120824194,1.0499277,0.3305975
Chchd2,5.975173,1.8470588,2.2984612834634344e-09,4.605492519512489e-08,0.5901639344262295,0.4563270883526916,1.1073343,0.44674852
Tgfbr2,5.955199,3.005308,2.5975557458811044e-09,5.177768760521163e-08,0.4016393442622951,0.11391995397173577,0.66212916,0.11058708
Ifitm3,5.951193,6.168836,2.66195059218978e-09,5.294345848418904e-08,0.319672131147541,0.009421410334783702,0.5110601,0.009228975
Amotl1,5.9479465,4.0036683,2.715273783487372e-09,5.388434753493773e-08,0.36065573770491804,0.06796360890359236,0.53600544,0.04326091
Efr3b,5.923781,1.8722577,3.146229441081559e-09,6.179764991364144e-08,0.5573770491803278,0.4578373907727714,1.0444252,0.4075081
Maoa,5.922447,3.0237389,3.17185593806305e-09,6.225549237089419e-08,0.45081967213114754,0.23398899636808226,0.7846313,0.13673058
Lmntd1,5.916157,5.6989455,3.2955100518723104e-09,6.435345573677978e-08,0.32786885245901637,0.024848070768456257,0.5717302,0.014739463
Pakap-1,5.9156113,1.722973,3.3064571427466407e-09,6.452033654727831e-08,0.5737704918032787,0.5404005897371355,1.156338,0.5067263
Palmd,5.9131465,2.4492095,3.356330783750098e-09,6.544601462943769e-08,0.5,0.34140026610090257,0.92419356,0.2455302
Nos3,5.90873,6.379306,3.4475549170745762e-09,6.712739175492308e-08,0.319672131147541,0.013700600525009888,0.46753484,0.00713466
Tspan5,5.882246,0.89443773,4.047361396007428e-09,7.823928108684863e-08,0.6967213114754098,0.7385738430004675,1.5952737,1.1359102
Rpl17,5.877953,2.0516598,4.153707876079006e-09,8.008642420459088e-08,0.5737704918032787,0.4551044625840555,1.1936502,0.44119197
Tcf12,5.8534102,0.77176136,4.8159408107801396e-09,9.203721876647394e-08,0.7131147540983607,0.8131540148872667,1.7812432,1.3588574
Fth1,5.833656,1.5914694,5.422595585607761e-09,1.0268156686771005e-07,0.6639344262295082,0.5797403718220719,1.4466265,0.731429
Rhoj,5.8142614,4.3253593,6.090224893694435e-09,1.1459687877700943e-07,0.3442622950819672,0.05311230177280737,0.5818713,0.03861996
Selenow,5.7922053,1.6594433,6.946810691190446e-09,1.2944577203348634e-07,0.6229508196721312,0.5451832140673882,1.2063031,0.5545194
Rpl19,5.7833323,2.1001806,7.323513052763729e-09,1.3627617432670457e-07,0.5573770491803278,0.40688266388579236,1.1440065,0.4047659
Sp100,5.781616,5.9770803,7.398627611222411e-09,1.3757863246612192e-07,0.3114754098360656,0.01003272321910173,0.48231184,0.009791597
Pgm5,5.755453,5.2519674,8.64096487853511e-09,1.5848650258446306e-07,0.319672131147541,0.023769283325542092,0.4667918,0.015490092
Lima1,5.7193313,2.6546226,1.069441575454851e-08,1.9389942734461434e-07,0.4344262295081967,0.19817325326333202,0.7007497,0.1494834
Glul,5.714982,2.3278375,1.0971568336762936e-08,1.9838899139220731e-07,0.48360655737704916,0.2706318098457334,0.89474964,0.25321662
Dock6,5.7009664,4.085991,1.191301465629838e-08,2.141155209463127e-07,0.3442622950819672,0.06170664173469021,0.51386833,0.03879251
Vim,5.647346,5.210957,1.629437058768145e-08,2.865377864469899e-07,0.3114754098360656,0.01851918443669316,0.51295406,0.017933361
Map3k1,5.6447186,2.8498886,1.6545182207567785e-08,2.9056800386754665e-07,0.4016393442622951,0.1460318601891474,0.61417973,0.11122193
Cavin2,5.6390696,4.4813275,1.7097160423553775e-08,2.9947894431609513e-07,0.3360655737704918,0.055953108705814665,0.5222292,0.030240476
Fmnl3,5.612113,3.3216197,1.9987091233589695e-08,3.45149833834547e-07,0.3524590163934426,0.07123593081376532,0.47693616,0.059330754
Gng5,5.5914583,4.365805,2.2517060766329582e-08,3.858631522903545e-07,0.319672131147541,0.03186018914739833,0.48080578,0.02950458
H2-K1,5.578461,4.912151,2.4265594004824905e-08,4.134537164931168e-07,0.3114754098360656,0.02305009169693265,0.49396133,0.02099375
Rpl6,5.5392723,1.8087279,3.037307384159085e-08,5.113561993255301e-07,0.5737704918032787,0.4794850587939156,1.0870723,0.44536513
Cald1,5.5337133,2.7934215,3.1352089090658804e-08,5.275082240864132e-07,0.4426229508196721,0.2442734366571973,0.90790266,0.19338785
Calm2,5.526405,0.80936515,3.268596293234156e-08,5.472098591850578e-07,0.7950819672131147,0.8576000575353303,1.8531404,1.4036212
Rps4x,5.510746,2.399291,3.573155860287894e-08,5.959695714831514e-07,0.45081967213114754,0.22967384659642562,0.76068175,0.19560382
Rhoa,5.5070667,2.06381,3.648624554048524e-08,6.074259093388094e-07,0.5245901639344263,0.40447337192995075,0.91829336,0.30746567
Rps5,5.500247,2.3290386,3.792591423661519e-08,6.294436785286288e-07,0.4672131147540984,0.25934050127656516,0.8433708,0.2339136
Nbeal1,5.494058,1.3581805,3.928012253253306e-08,6.483150445019431e-07,0.5983606557377049,0.6104858139451257,1.1795856,0.6306589
Cox7c,5.4846845,1.7694885,4.142083306395265e-08,6.819716816350537e-07,0.5819672131147541,0.4627998130101766,1.1247606,0.476195
Ptms,5.4757833,1.699299,4.355805791525406e-08,7.140970202458064e-07,0.5819672131147541,0.4924305081088856,1.0648087,0.4606894
Lars2,5.456265,0.9304432,4.8625410989115033e-08,7.889884017376334e-07,0.7131147540983607,0.7976194757093027,1.6551841,1.1698737
Rps3,5.4554095,2.2059956,4.8860039726385774e-08,7.91361824863162e-07,0.47540983606557374,0.2709914056600381,0.8569732,0.2576587
Klf4,5.453643,6.2169056,4.934821345017268e-08,7.987870454253854e-07,0.29508196721311475,0.011974540616347226,0.42015082,0.0069957473
Golim4,5.452,2.6133459,4.9806424185318446e-08,8.057186140033152e-07,0.4426229508196721,0.24797727354453594,0.7672641,0.1727464
Rps19,5.4371743,2.1747668,5.413216859544805e-08,8.72021205131708e-07,0.4918032786885246,0.3228091625013485,0.904644,0.28202045
Tie1,5.436741,8.110728,5.4263898654933335e-08,8.736195068053078e-07,0.28688524590163933,0.0025171707001330505,0.42887384,0.0019354797
Ltbp4,5.4046364,2.9446669,6.493999704229159e-08,1.0318969370351123e-06,0.4344262295081967,0.24186414470135567,0.73488086,0.13186856
Entpd1,5.3879313,2.5749824,7.127326335139931e-08,1.128528336035415e-06,0.39344262295081966,0.1376532777158474,0.63844764,0.1397245
Rps2,5.3773985,2.1365428,7.556975751503485e-08,1.1930431165857734e-06,0.4918032786885246,0.30119745406163473,0.8576796,0.26908785
Ifnar1,5.367794,2.8515532,7.970544016659278e-08,1.2524474720914316e-06,0.4262295081967213,0.23132798734222734,0.6973814,0.130785
Klf2,5.3675017,6.793015,7.983480359125737e-08,1.2530147035613817e-06,0.28688524590163933,0.00719191628609443,0.4328523,0.004872565
Luzp1,5.364632,1.4591616,8.111438382159937e-08,1.270130240842876e-06,0.5737704918032787,0.5393937214570822,1.036912,0.5080942
Rpl12,5.3450465,2.4196243,9.03939450260901e-08,1.4064188204117203e-06,0.45081967213114754,0.24333848754000503,0.79458123,0.20441836
Rapgef2,5.3408375,0.69106615,9.251806420066984e-08,1.4361411814396295e-06,0.6967213114754098,0.7670538314934015,1.5937148,1.232346
Rpl24,5.3132453,2.0557406,1.076898482184262e-07,1.6563401383108827e-06,0.5081967213114754,0.3507857168542558,0.9727848,0.33342108
Layn,5.308778,5.387528,1.1036266237479867e-07,1.6945398502919085e-06,0.29508196721311475,0.021647668021144234,0.44460708,0.013286083
Adam10,5.305053,1.41317,1.1264010468306496e-07,1.725538729721718e-06,0.5819672131147541,0.6094070265022116,1.1739295,0.6092707
Slco2b1,5.278564,2.9272041,1.3020035079703726e-07,1.979900071259984e-06,0.3442622950819672,0.07619835305117048,0.53760314,0.08946843
Ctla2a,5.272881,7.680085,1.3429862829370222e-07,2.0387594024021346e-06,0.2786885245901639,0.002912726095868244,0.43149835,0.0026274535
Gm10076,5.2524004,2.5771341,1.5012946442260527e-07,2.263089324406054e-06,0.4016393442622951,0.1714912438419217,0.66008705,0.14554915
Rpl36,5.248721,2.18196,1.5315890089369915e-07,2.3003799144850176e-06,0.48360655737704916,0.3100075515121004,0.894467,0.27662396
Tgfb2,5.227571,2.5128238,1.717514888794515e-07,2.571009752752569e-06,0.4262295081967213,0.22525081808047753,0.696727,0.1625174
Dab2,5.2253203,3.6478083,1.7385382978306762e-07,2.601031406609703e-06,0.319672131147541,0.0557733107986623,0.49140903,0.049390454
Filip1,5.2145567,2.6440296,1.8425713392981545e-07,2.738378976047644e-06,0.4262295081967213,0.24344636628429644,0.7050693,0.15170632
H2-D1,5.2094088,4.8251586,1.8944342669875154e-07,2.812345235025113e-06,0.29508196721311475,0.027473120212880724,0.48569423,0.021818576
Rps11,5.2055993,2.3047378,1.9337125240823656e-07,2.865904882630621e-06,0.4672131147540984,0.29260311409975187,0.92569745,0.26878846
Rps15a,5.2050424,2.1080859,1.939521883020082e-07,2.8713472725481878e-06,0.5,0.3552087453702039,0.9351808,0.30674198
Hsp90aa1,5.197936,0.9316114,2.0151318062302442e-07,2.9750874523849815e-06,0.7540983606557377,0.7958574562192096,1.5871335,1.1116165
Rpl5,5.1735396,2.1762018,2.2970011106755768e-07,3.3653445934488958e-06,0.48360655737704916,0.3279873422273365,0.8728536,0.26878503
Adgrl2,5.156531,1.5616633,2.5156686833829965e-07,3.6690387550712207e-06,0.5327868852459017,0.43662123772879285,1.0036992,0.46089852
Msn,5.1431456,3.7273495,2.7017609139891616e-07,3.915658886671455e-06,0.3114754098360656,0.05041533316552195,0.48711807,0.046297733
Rpl14,5.141216,2.1400876,2.7296645524420743e-07,3.95396692852391e-06,0.4672131147540984,0.28447624869646515,0.8168927,0.25203028
Sox17,5.1382394,8.684941,2.773246020834845e-07,4.012769013453542e-06,0.27049180327868855,0.0015822215829407746,0.39797464,0.0011870007
Rpl15,5.125062,2.1516738,2.974397459792019e-07,4.280774490873677e-06,0.5163934426229508,0.4019562012298177,1.0263174,0.3386232
Rpl7,5.117196,2.329505,3.10110918300944e-07,4.451218148902972e-06,0.4262295081967213,0.21615304397856808,0.7198261,0.19038153
Stard13,5.117067,1.9309418,3.1032368162530275e-07,4.451893927000473e-06,0.4918032786885246,0.3457513754539897,0.9187305,0.33288667
Serf2,5.1164255,2.3218,3.1138032990963996e-07,4.462287714491747e-06,0.45081967213114754,0.26937322449566686,0.79674447,0.21807718
Gng11,5.111688,4.1655164,3.192929915907024e-07,4.56837203623119e-06,0.29508196721311475,0.031033118774497465,0.432394,0.02969891
Ralgapa1,5.1085763,0.517881,3.2459502859241595e-07,4.64176073351688e-06,0.6967213114754098,0.7956416987306267,1.5620708,1.2897942
Swap70,5.104334,3.4165242,3.319613381803781e-07,4.734501675640531e-06,0.319672131147541,0.06256967168902154,0.45399618,0.05241457
Wasf2,5.1003675,1.977894,3.389947436636988e-07,4.824570318984951e-06,0.47540983606557374,0.3084972490920206,0.73689723,0.24417406
Rnf125,5.0908194,7.32709,3.5651967851809254e-07,5.060583075425856e-06,0.27049180327868855,0.004782624330252796,0.3383935,0.0025046973
Lhfpl2,5.0880284,2.7577126,3.618049001088576e-07,5.127477671901373e-06,0.38524590163934425,0.16455104462584055,0.6601502,0.1295005
Rps27a,5.068786,1.902267,4.003610854987564e-07,5.6323049043725575e-06,0.5245901639344263,0.39634650652666403,1.008335,0.38237756
Atp1a2,5.065309,2.2720523,4.077388057602741e-07,5.718132416899043e-06,0.48360655737704916,0.3146463375166313,1.250861,0.41621503
Gab1,5.0650783,1.8819796,4.082328788240175e-07,5.722074832551565e-06,0.45901639344262296,0.2449207091229458,0.7967736,0.28559855
Bcam,5.0561547,6.506837,4.277947379440781e-07,5.968247460310166e-06,0.27049180327868855,0.006616562983206876,0.37619886,0.005009847
Tjp2,5.054866,2.2914762,4.306929093677469e-07,6.002447341655269e-06,0.4180327868852459,0.20856557229673847,0.63415694,0.16624653
Atox1,5.050618,2.9629834,4.403828031800108e-07,6.124785673626755e-06,0.36065573770491804,0.12747671617102377,0.5643628,0.09281106
Myo1e,5.0353928,2.4956267,4.768699231973992e-07,6.591303928145122e-06,0.39344262295081966,0.17666942356790966,0.6274392,0.1438931
Rplp0,5.0302615,2.541912,4.898114424698614e-07,6.752813473147858e-06,0.39344262295081966,0.17123952677190837,0.63322014,0.14127307
C130074G19Rik,5.0250683,6.352849,5.03253630940192e-07,6.923924763626708e-06,0.27049180327868855,0.009061814520478982,0.3628564,0.00533765
Phldb2,5.0241175,3.2223532,5.057531087519642e-07,6.951194901363314e-06,0.32786885245901637,0.08062138156711855,0.5394958,0.0738306
Nipbl,5.0222383,0.6091542,5.10728160969386e-07,7.0088180210660895e-06,0.680327868852459,0.797943111942177,1.4672848,1.1593845
Thbd,5.019318,5.7937384,5.185526231824092e-07,7.101686536652056e-06,0.27049180327868855,0.0085224207990219,0.38144797,0.0083367145
Ndnf,5.019065,3.7200434,5.192364641631906e-07,7.107429338800271e-06,0.3114754098360656,0.06019633931461038,0.6079138,0.06155127
Rps20,5.005162,2.1974893,5.581515274797481e-07,7.61682658373836e-06,0.4672131147540984,0.3020964435973965,0.8509499,0.2566169
Nhsl1,4.9851146,2.2565315,6.192511190650666e-07,8.390961961310307e-06,0.4180327868852459,0.21514617569851488,0.6984087,0.19184516
Klhl5,4.9771476,2.0831738,6.452816385987827e-07,8.712923431733312e-06,0.47540983606557374,0.3460390521054335,0.7981591,0.25328815
Dipk2b,4.9754763,8.216309,6.508736732534843e-07,8.779606225060806e-06,0.26229508196721313,0.001941817397245496,0.37331265,0.0015204411
Rpl18,4.969276,2.1469076,6.720335321948518e-07,9.042334006046905e-06,0.4426229508196721,0.24991909094178144,0.7680759,0.23185219
Atp10d,4.967678,3.0688963,6.775932266815881e-07,9.103465000467136e-06,0.3524590163934426,0.12528318170376496,0.4842843,0.071618155
Pcmtd1,4.957083,0.99112827,7.15592579782171e-07,9.56135056653369e-06,0.6311475409836066,0.7102376928332554,1.3270357,0.87274504
She,4.956988,7.5323663,7.159448209849567e-07,9.56135056653369e-06,0.26229508196721313,0.0030925240030206047,0.31810868,0.0020210368
Cox4i1,4.952633,1.5083486,7.321603005357607e-07,9.756771210995238e-06,0.5983606557377049,0.5275270595850264,1.179248,0.58309996
Tshz2,4.952571,1.4093177,7.323932836835651e-07,9.756771210995238e-06,0.5737704918032787,0.39649034485238593,1.1237094,0.57755786
Cmtm8,4.9347124,5.6869993,8.026890065528565e-07,1.0624755470973032e-05,0.27049180327868855,0.014635549642202164,0.43048012,0.010388753
Pitpnc1,4.930774,1.5064018,8.190445337612433e-07,1.0825246739874377e-05,0.5655737704918032,0.5074616131468229,1.2218087,0.6110809
Actg1,4.9199147,1.8424336,8.658186122982321e-07,1.1393019643708864e-05,0.5245901639344263,0.41321155021755546,1.0021602,0.3925717
Edn1,4.919628,7.1017714,8.670888434535176e-07,1.1404149399704365e-05,0.26229508196721313,0.005645654284584127,0.4037012,0.0036144017
Ndufa4,4.8943877,1.7632107,9.861235785360219e-07,1.285644859546963e-05,0.5327868852459017,0.4074220576072495,1.045494,0.4340296
Elf1,4.884474,2.3717468,1.037055066622371e-06,1.3481214146174702e-05,0.39344262295081966,0.1830702290625337,0.6372033,0.15887152
Tmod3,4.8660865,2.1293612,1.138298231993007e-06,1.4718995906473578e-05,0.45901639344262296,0.32683663562156134,0.72111624,0.21634002
Nampt,4.855514,2.4207265,1.2007478066114326e-06,1.547438540222983e-05,0.45081967213114754,0.3209752238483944,0.8084121,0.20896035
Myl12a,4.8396473,4.3745346,1.3006964810675925e-06,1.666653049417559e-05,0.28688524590163933,0.042360386925096194,0.46743783,0.028323185
Neat1,4.8357763,2.2260044,1.3262691158032615e-06,1.696185204266237e-05,0.36885245901639346,0.13276277464130318,0.52775425,0.13852842
S100a16,4.833565,3.0932176,1.3410930281778258e-06,1.7110716840996288e-05,0.319672131147541,0.08047754324139667,0.48372954,0.07036375
Ndufb11,4.830915,2.4638147,1.3590690803201686e-06,1.7331839671667267e-05,0.3770491803278688,0.1578985220612032,0.60802484,0.1412251
Hspa8,4.8274717,1.2472208,1.3827729201267133e-06,1.762576298093206e-05,0.6639344262295082,0.6713294257254846,1.4204515,0.8425678
Myo1b,4.811532,2.4825423,1.4977779967028462e-06,1.8974679288734313e-05,0.4098360655737705,0.2423316192599518,0.73196834,0.17655028
mt-Nd5,4.8080997,2.216129,1.523717162830339e-06,1.9276026443150285e-05,0.39344262295081966,0.1850480060412097,0.58564305,0.1581523
Vtn,4.794866,4.6404705,1.627833724691118e-06,2.045832188140802e-05,0.27049180327868855,0.022223021324031787,0.48118135,0.02447549
Rin2,4.7909055,2.261776,1.6603052713786057e-06,2.08350469619745e-05,0.4016393442622951,0.20342335215218094,0.6323467,0.16882664
Cox8a,4.7812557,1.672519,1.7420350470325764e-06,2.178151778211509e-05,0.5573770491803278,0.4618289043115538,1.1325259,0.5067413
Rasal2,4.780243,0.5427442,1.7508339200983848e-06,2.1871179652739934e-05,0.7459016393442623,0.8019346254809594,1.8000313,1.4966105
Notch1,4.7760005,3.1397989,1.7881577836789149e-06,2.2285621357816532e-05,0.3114754098360656,0.07389693983962027,0.46651697,0.065264784
Aplp2,4.7752466,1.0692956,1.7948704608871477e-06,2.2358910191950698e-05,0.6311475409836066,0.6690639720953648,1.1821145,0.73121935
Ppfibp1,4.770487,2.1416063,1.8378128722309394e-06,2.2840902810751777e-05,0.4344262295081967,0.28037685641339133,0.7523204,0.22654353
