names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
6530403H02Rik,16.162363,0.4805243,9.293015531147662e-59,2.2374850118453194e-57,0.6425886143931256,0.4345437270211096,0.7908353,0.62262523
Kctd12,16.158611,0.87359864,9.876130707254222e-59,2.3757531969912349e-57,0.34398496240601506,0.1907299541454951,0.23686595,0.13616607
Dmtn,16.146908,0.6539553,1.1939846526931423e-58,2.8696214327249314e-57,0.5241675617615468,0.40500681621018714,0.41043448,0.27953663
Zfp804b,16.128788,0.5297635,1.6013312606266467e-58,3.845198478376944e-57,0.6095596133190118,0.4453257322262156,0.87327206,0.67604434
H3f3b,16.10945,0.59835315,2.189661074261075e-58,5.243867474634144e-57,0.4986573576799141,0.3605568637171066,0.4341756,0.30683133
Bmpr1a,16.10873,0.46252826,2.215279568706643e-58,5.300495281491317e-57,0.6455424274973147,0.5261288057173544,0.59727967,0.46563816
Gm12339,16.090916,2.2288857,2.9543892292505408e-58,7.062672472416551e-57,0.2252953813104189,0.06729458421117858,0.13500929,0.030369535
Pum1,16.082869,0.40150246,3.364292392791479e-58,8.035425475049516e-57,0.8012889366272825,0.6826124674680878,0.9402298,0.779992
Wscd2,16.042967,0.56329995,6.402192382633917e-58,1.5277700650210776e-56,0.5904940923737916,0.45185276985995787,0.51420003,0.37499228
Aplp1,16.012812,0.362145,1.0400337019210357e-57,2.479654442823268e-56,0.7132116004296455,0.5974304953112736,0.771763,0.6446223
Nhsl1,16.003578,0.6102141,1.2063903341065382e-57,2.873733003319387e-56,0.3560687432867884,0.1944891973396125,0.26712525,0.18281643
Diaph1,15.975627,0.6730503,1.889454630406182e-57,4.484951052916441e-56,0.5016111707841031,0.37955963151154626,0.40031978,0.269082
Ss18,15.959175,0.7236107,2.4595984921214245e-57,5.833134288023184e-56,0.4293770139634801,0.28933779485272854,0.31434637,0.20186245
Dnm1,15.942903,0.40652102,3.191762680979888e-57,7.556181783077497e-56,0.8133727175080558,0.67327632502995,0.9797228,0.8132287
Bsn,15.912653,0.45395237,5.177201828850653e-57,1.2234952782868694e-55,0.7537593984962406,0.6010658074110794,0.82034755,0.65653235
Unc13a,15.909628,0.5046151,5.433567591594e-57,1.2829522072594972e-55,0.6514500537056928,0.5217912174164497,0.5977996,0.45530155
Scg2,15.903794,0.7049331,5.964024567271832e-57,1.4069652337365595e-55,0.38372717508055854,0.23109018052629404,0.3157284,0.20518804
Akt3,15.903558,0.46723795,5.986621674589555e-57,1.4110572315458015e-55,0.930719656283566,0.827198744164911,2.0700362,1.7933024
Syt14,15.880505,0.47472888,8.647983963363493e-57,2.0365585372092644e-55,0.734156820622986,0.5886313876151527,0.8041735,0.63583636
Ccnh,15.853365,0.5312519,1.3325073014894978e-56,3.135242661210403e-55,0.6006981740064447,0.48956913289544346,0.5251071,0.3906159
Capza2,15.841648,0.44486028,1.605559601531793e-56,3.77439951821166e-55,0.6176154672395274,0.5075804519353906,0.57260185,0.4496706
Slc26a10,15.825304,2.7901027,2.081912817783408e-56,4.88994732638463e-55,0.20139634801288936,0.04453257322262156,0.12442666,0.018974992
Sfpq,15.819096,0.40355697,2.2977035611243475e-56,5.387373009372707e-55,0.8657357679914071,0.7482546370884455,1.2376227,1.0473957
mt-Atp6,15.786584,0.46306798,3.8486378877553915e-56,9.015945949780938e-55,0.4981203007518797,0.34700706407237575,0.48483646,0.37336254
Nfx1,15.773549,0.47765335,4.7314520831789615e-56,1.1074400476918005e-54,0.6455424274973147,0.5288966001569794,0.57700473,0.44510478
Luc7l2,15.764067,0.3636269,5.497810920106232e-56,1.2834594215747564e-54,0.9266917293233082,0.8469450985252199,1.9443791,1.7325233
Tafa1,15.743011,0.7208685,7.670450721994587e-56,1.7875543009539856e-54,0.9462943071965628,0.7675878878010493,2.3144693,1.8768826
Dcaf6,15.732848,0.43135315,9.006655701323921e-56,2.0971303179772424e-54,0.829484425349087,0.7022348907340852,1.1229411,0.9313418
Sez6l2,15.708711,0.41503996,1.3183361099178869e-55,3.066986257445335e-54,0.6154672395273899,0.49547651505762796,0.552136,0.44000524
Synrg,15.690584,0.53333324,1.754327946968152e-55,4.0777501673905056e-54,0.5631041890440387,0.44334283471723057,0.4592474,0.33843246
Ago2,15.688944,0.5403097,1.8002573828280017e-55,4.177281163781382e-54,0.5784103114930182,0.4642045689263436,0.48888582,0.36015078
Gtf2f2,15.686678,0.64863807,1.8656726527559235e-55,4.325334269158901e-54,0.49489795918367346,0.3727021109596398,0.38606766,0.2627948
Gprc5b,15.676679,0.9942217,2.183791898750233e-55,5.0584903723636865e-54,0.2932330827067669,0.13628289337794852,0.20382988,0.10750685
Gabra1,15.671845,0.43140173,2.356380493839559e-55,5.453569670066231e-54,0.7451664876476907,0.6020159458008014,0.8398692,0.68103063
Ncam1,15.666397,0.4280756,2.5672467769549764e-55,5.936482004886422e-54,0.9403866809881848,0.8426075102243152,1.9647877,1.7153603
Glg1,15.665104,0.37796178,2.620012118083176e-55,6.048086392860391e-54,0.8053168635875403,0.6896352294790763,0.9492133,0.7969122
Ankrd45,15.637654,0.8514416,4.033137161193043e-55,9.302179873069276e-54,0.4207841031149302,0.29293179658776386,0.29915568,0.17669839
Mmd,15.633115,0.5212084,4.3310579903804215e-55,9.972196075537441e-54,0.5700859291084855,0.44152517866732766,0.48641995,0.36222723
Bmerb1,15.61596,0.4476024,5.6685366294782634e-55,1.304054616730145e-53,0.7097207303974221,0.5788408311645392,0.7243854,0.57649887
Vps37b,15.610555,0.951277,6.1698084925784134e-55,1.4181587185250808e-53,0.3727175080558539,0.23819556326682365,0.2587321,0.14211969
Prrc2b,15.608684,0.42296752,6.353401622850635e-55,1.459110270136723e-53,0.7091836734693877,0.590325112570744,0.7079888,0.56995755
Olfml2b,15.5876255,1.3772342,8.835770493605721e-55,2.027473553912773e-53,0.2765843179377014,0.12678150948072872,0.18259914,0.07429044
Islr2,15.571892,1.3139493,1.1301443383285318e-54,2.5866250741812303e-53,0.2894736842105263,0.14334696575370762,0.19548889,0.08327535
Zdhhc21,15.555489,0.4661021,1.4603690282551345e-54,3.3395843224864224e-53,0.6482277121374865,0.5285661172388152,0.58879966,0.45771062
Palm,15.552653,0.65787107,1.526474719120307e-54,3.487787049554647e-53,0.5048335123523093,0.38546701367373076,0.3843009,0.26005104
Rpl15,15.551713,0.5413752,1.5490687835195148e-54,3.536404266199606e-53,0.5128893662728249,0.38546701367373076,0.44493172,0.32573587
Sec14l2,15.545049,1.2134326,1.718909191502084e-54,3.920805600650339e-53,0.3203544575725027,0.17982401784607757,0.20809676,0.09509208
Vgll4,15.534921,0.5190211,2.013208259499156e-54,4.58820236918934e-53,0.5408163265306123,0.40104102119221713,0.45045054,0.3343897
Serinc1,15.522013,0.3193,2.462068026803708e-54,5.606421006797935e-53,0.7937701396348013,0.6883132978064196,0.9438878,0.814596
Ttc14,15.4923935,0.42062694,3.9047637933609517e-54,8.884081551872039e-53,0.8651987110633728,0.7427190482091957,1.285575,1.0834893
Csnk1g1,15.472934,0.42291486,5.284259122898489e-54,1.2002370467648554e-52,0.8020945220193341,0.66931053001198,0.9800296,0.8071922
Slitrk5,15.466022,0.6041654,5.883256958555837e-54,1.3351614398344201e-52,0.5359828141783028,0.4219440657661007,0.43375185,0.30545118
Mtch2,15.4593725,0.5517782,6.523039939806235e-54,1.4791061871948824e-52,0.5622986036519871,0.45011773453959597,0.4640133,0.33846292
Dot1l,15.446645,0.58936006,7.94742377463756e-54,1.7990503523547705e-52,0.5486036519871106,0.43388276118478125,0.4365421,0.31026554
Ddx5,15.430971,0.35697845,1.0133336571920513e-53,2.2900147492641226e-52,0.8818474758324383,0.795472384021151,1.3247744,1.1493202
Nucks1,15.408969,0.49100614,1.4246784965934394e-53,3.2169001011315727e-52,0.5870032223415682,0.47692816127566406,0.5355922,0.40818805
Edil3,15.40384,0.49062756,1.54230829129856e-53,3.47958218196409e-52,0.8936627282491945,0.7380922873548973,1.6929139,1.4247112
Uxs1,15.398488,0.5171245,1.6754217671355166e-53,3.776726751923769e-52,0.5964017185821697,0.4809765770231751,0.50456375,0.3774571
Slc25a23,15.395191,0.4882679,1.7630258373340152e-53,3.97087210806077e-52,0.6224489795918368,0.5072499690172264,0.5441909,0.4157892
Eif3a,15.388285,0.44296783,1.9616250530643323e-53,4.414477820421994e-52,0.6039205155746509,0.49151072003965796,0.5453149,0.42751113
Gad1,15.366387,0.45012328,2.7508819061985037e-53,6.17512087047233e-52,0.41192266380236303,0.2430288759449746,0.31271037,0.23801571
Serbp1,15.317974,0.3730845,5.799685876551497e-53,1.300814353113011e-51,0.6928034371643395,0.5864006279175445,0.69350946,0.5724976
Slc9a7,15.311157,0.47992977,6.440814066602238e-53,1.443408456794013e-51,0.6466165413533834,0.5227413558061718,0.59639734,0.46044037
Cnnm2,15.286343,0.50542647,9.42986212229437e-53,2.1115032935504142e-51,0.5961331901181526,0.4763911265336473,0.5094566,0.3839206
Tgfb2,15.263532,0.8828707,1.3380673097689333e-52,2.9886840077715076e-51,0.3523093447905478,0.2067170653116867,0.26120183,0.15002824
Thra,15.257824,0.36627683,1.4603831766046723e-52,3.2591774049308596e-51,0.7698711063372717,0.657578386417152,0.8639125,0.72498465
Gm15738,15.237492,1.0837382,1.993784060047781e-52,4.442203788846092e-51,0.3582169709989259,0.22832238608666913,0.2497044,0.12559758
mt-Nd1,15.236438,0.50352347,2.0262140795488044e-52,4.5107185018621685e-51,0.47422126745435017,0.33006981451646217,0.46378374,0.34799957
Slc4a10,15.235882,0.49880317,2.0435126940723813e-52,4.5454624246460996e-51,0.9124597207303974,0.7531292601313669,1.6279604,1.3601841
A230077H06Rik,15.19339,1.166566,3.9115757573215826e-52,8.67911152759958e-51,0.3313641245972073,0.19560457718841656,0.22718559,0.10762101
Ubash3b,15.188995,0.369969,4.182815577907739e-52,9.265643411243276e-51,0.5843179377013964,0.4193415127855579,0.569971,0.4665257
Itm2c,15.1883745,0.38173702,4.2226315075679064e-52,9.34613744714577e-51,0.6466165413533834,0.5255091502457967,0.6342608,0.5186337
Per3,15.184173,0.97974354,4.5020582762822196e-52,9.95640377643648e-51,0.3617078410311493,0.22997480067749,0.24509071,0.13175784
Frmd4a,15.18094,0.47915685,4.729561882382492e-52,1.0450931560823813e-50,0.9403866809881848,0.8434750278844962,2.442834,2.1443772
Srsf1,15.137888,0.51460975,9.109257873501427e-52,2.0095710924547072e-50,0.5746509129967776,0.46304787871276903,0.4761485,0.3554992
Zc3h12b,15.134152,0.44401288,9.641455005949736e-52,2.1252329451178787e-50,0.7030075187969925,0.5835502127483786,0.74110806,0.5918423
Tnks,15.1197,0.40279698,1.2008691927773921e-51,2.6426990343921805e-50,0.7309344790547798,0.6211013343247821,0.7736235,0.63295376
Ankrd13a,15.113948,0.9565333,1.3104841428847177e-51,2.8815637413512574e-50,0.36439312567132115,0.23464287189655886,0.24577872,0.13415447
Tmem30a,15.104824,0.34572482,1.5050676781851913e-51,3.306718602848413e-50,0.6917293233082706,0.5792539348122444,0.6871909,0.5752457
Arhgap17,15.10388,0.4867063,1.5267799693861146e-51,3.3516811909644526e-50,0.5625671321160043,0.4425992481513612,0.4618025,0.3498575
Yme1l1,15.088257,0.40683055,1.934856393018346e-51,4.2440482677879967e-50,0.6925349087003222,0.581608625604164,0.66955626,0.5418044
Nedd4,15.061741,0.35401368,2.890739752099351e-51,6.330413784752205e-50,0.8447905477980666,0.7416036683603916,1.1234056,0.96459734
Norad,15.054781,0.41085988,3.2116014067190314e-51,7.027339560141724e-50,0.6313104189044039,0.5274920477547816,0.63728136,0.51308674
Mast4,15.01767,0.3953072,5.625103819448911e-51,1.2298335201675527e-49,0.8566058002148228,0.7484611889122981,1.4467403,1.2442938
Sec14l1,15.015443,0.4689594,5.81722869095402e-51,1.269772014020589e-49,0.5980128893662728,0.47920023133804274,0.5160894,0.39744136
Sh3gl1,14.964215,0.928226,1.2579940164297913e-50,2.7414679011734383e-49,0.3635875402792696,0.23394059569546,0.2384755,0.13236496
Gm15902,14.948064,2.5274737,1.6034382478317335e-50,3.4914413062592124e-49,0.19038668098818476,0.04102119221712728,0.114843704,0.020887911
Slc6a6,14.943632,0.40479007,1.7137400162087203e-50,3.7255820578906405e-49,0.6600429645542427,0.5456272978890404,0.6085212,0.49027318
Mfsd4a,14.939681,0.73264813,1.8184411339885328e-50,3.950001072778648e-49,0.4715359828141783,0.3620440368488454,0.37421796,0.24147765
Cry2,14.92233,0.5887011,2.3589059956295376e-50,5.1198549355868886e-49,0.5161117078410311,0.4031478497955137,0.39681932,0.28057006
Atp2c1,14.905194,0.39731035,3.0492546944168835e-50,6.6128711573027975e-49,0.8332438238453276,0.7013260627091337,1.0875485,0.9136783
Slc44a1,14.872363,0.37467915,4.982318435151278e-50,1.0796362609073776e-48,0.8230397422126745,0.6927335068368654,1.0624102,0.9002747
Dync2h1,14.864239,0.4202213,5.625053358676036e-50,1.2159709070605395e-48,0.7454350161117078,0.6303961663981493,0.8419297,0.6866678
Celf5,14.859072,0.44656122,6.076139100144249e-50,1.3124265082063985e-48,0.6597744360902256,0.5246416325856157,0.60079616,0.47270563
4933412O06Rik,14.856252,0.838488,6.337265984370677e-50,1.3677296144581532e-48,0.4202470461868958,0.30057421407031026,0.30067295,0.17911588
Cyria,14.837932,0.4266981,8.328403920545749e-50,1.794580700441574e-48,0.7180451127819549,0.5918535960672533,0.7596115,0.61313635
Psip1,14.83257,0.3739762,9.021137074257017e-50,1.9422912915487662e-48,0.6919978517722879,0.5780559342338993,0.67795134,0.5586892
Strada,14.814964,0.52447087,1.1725190415809037e-49,2.522464903705275e-48,0.5684747583243824,0.4597017391663568,0.47426295,0.35197753
Arhgef7,14.794305,0.46167222,1.5942305195146233e-49,3.421483551066927e-48,0.6348012889366272,0.5152641797827074,0.5563869,0.43211403
Syngap1,14.791939,0.6059038,1.6512896760823317e-49,3.541113615030507e-48,0.495703544575725,0.3812533564671376,0.3673468,0.25593442
Prxl2a,14.791325,0.62499344,1.6664097354739822e-49,3.5706881652460847e-48,0.4148764769065521,0.28070392861568966,0.3059934,0.20873488
Eif4a2,14.790646,0.40487722,1.6833047606739637e-49,3.604015850144176e-48,0.6307733619763695,0.5263766679059776,0.60262,0.48523507
Ube2e3,14.785461,0.48517573,1.818076045224162e-49,3.8894668260488243e-48,0.5918367346938775,0.4784979551369439,0.532049,0.40667307
Dnajb6,14.770981,0.382762,2.254078728953766e-49,4.8107303770442967e-48,0.6560150375939849,0.5450489527822531,0.61456776,0.5014077
Top1,14.7598915,0.36400324,2.6570939532919953e-49,5.661864752177312e-48,0.7943071965628357,0.6838930887759739,0.94596046,0.79931
Chchd3,14.746323,0.40518987,3.2489307449038457e-49,6.917493590773878e-48,0.7889366272824919,0.6650555624406164,0.9420989,0.78026825
Pnrc1,14.737097,1.0755692,3.724553490013153e-49,7.923891708365274e-48,0.2900107411385607,0.14863469244433428,0.19867578,0.09919828
Ago1,14.704264,0.6943757,6.052570649947908e-49,1.2866501057286415e-47,0.4505907626208378,0.3353575412070889,0.3221901,0.21100806
Agfg2,14.693966,0.6784845,7.046569181998133e-49,1.4967692800022912e-47,0.4658968850698174,0.35014665179493537,0.34923092,0.23203194
Csmd2,14.6772995,0.49905258,9.010799711438535e-49,1.9124817397026338e-47,0.8660042964554243,0.7040525467839881,1.4155217,1.1652303
Nt5dc3,14.6760435,0.56238496,9.179269653598795e-49,1.9467006755501155e-47,0.5110096670247046,0.38819349774858514,0.40787587,0.29344743
Stxbp5l,14.67455,0.5679289,9.38358366208641e-49,1.9884613012638947e-47,0.9264232008592911,0.7751889949188251,1.9971949,1.6669494
Rab11fip2,14.669057,0.42431876,1.0175008577626433e-48,2.1544718714012785e-47,0.6455424274973147,0.5360432932622795,0.5935591,0.47244853
Sema5b,14.666631,0.7456115,1.0545227639252084e-48,2.2311044619425475e-47,0.3219656283566058,0.17106622051472714,0.23117694,0.14420168
Mib1,14.654539,0.3936361,1.2600865102360533e-48,2.6639279724659917e-47,0.7878625134264232,0.667162391043913,0.92190236,0.76663816
Btg1,14.629936,1.0157274,1.80956849837691e-48,3.8195683858120643e-47,0.2857142857142857,0.14227289626967407,0.18892851,0.09789782
Kcng1,14.62305,1.0566432,2.002265747694457e-48,4.222989061267665e-47,0.32653061224489793,0.1948609906225472,0.21428749,0.10875477
Efnb3,14.587742,0.935595,3.3613957667150765e-48,7.072882087050439e-47,0.310687432867884,0.1715619448919734,0.21131405,0.11602271
Prkar1a,14.583484,0.404854,3.577813081919916e-48,7.522366002440386e-47,0.6211063372717508,0.5111331433056554,0.5652886,0.4536218
Pygo1,14.580436,0.7598201,3.7412281565761844e-48,7.859796760531828e-47,0.41192266380236303,0.28871813938117075,0.30370176,0.19026715
Ywhae,14.579522,0.33002108,3.791631524699353e-48,7.959463989739969e-47,0.7712137486573577,0.6734828768538026,0.88055277,0.7530511
Inpp4b,14.572576,0.4219836,4.1976327893848774e-48,8.804870651894743e-47,0.7435553168635876,0.5684719296071384,1.059371,0.87822396
Bex2,14.55802,0.6399892,5.194062486713575e-48,1.088646326193399e-46,0.42588614393125673,0.29524517701491304,0.3898941,0.26695937
Spata13,14.52042,1.1832323,8.995732473662419e-48,1.882518158623903e-46,0.25107411385606876,0.10530011980005784,0.18370363,0.08507948
Npy2r,14.509887,1.6008774,1.0489352530911399e-47,2.1933766731952474e-46,0.23737916219119226,0.09641839137439584,0.1503054,0.05208943
Stx6,14.503308,0.48361415,1.1544896999415246e-47,2.4122191475450052e-46,0.5553168635875403,0.4405337299128351,0.44286847,0.33538416
Srgap3,14.496616,0.4363977,1.272713932418984e-47,2.657173532563955e-46,0.8745972073039742,0.7317304911802371,1.3416351,1.1274668
Sec23a,14.471915,0.5290949,1.823249712668578e-47,3.803627312065581e-46,0.5464554242749732,0.4400793159003594,0.4406464,0.32477304
Odf2,14.419746,0.42288634,3.8876859259978977e-47,8.091566292142798e-46,0.6683673469387755,0.5525674391704879,0.62370265,0.49825656
Tmem38b,14.396233,0.998981,5.464187082506506e-47,1.1346422481217141e-45,0.3501611170784103,0.22720700623786508,0.23027278,0.12183107
Actn1,14.394857,0.5347024,5.573975470849701e-47,1.1565461073492777e-45,0.5472610096670247,0.4377246251084397,0.45562863,0.3353419
Itga4,14.392349,0.76469094,5.779892183245908e-47,1.1983464734862464e-45,0.39097744360902253,0.2602552980542818,0.2938613,0.18320258
Ahi1,14.389429,0.4976417,6.029143790522417e-47,1.2490600898329789e-45,0.9019871106337272,0.7373900111537985,1.5324353,1.2727329
Mga,14.369464,0.38687184,8.045135282245949e-47,1.6654297768408985e-45,0.7107948442534908,0.6005700830338332,0.729028,0.599202
Smg7,14.359215,0.39522842,9.327814311103326e-47,1.9279874656872798e-45,0.6887755102040817,0.577477589127112,0.6630677,0.5395923
Synpo,14.358776,0.7858445,9.387055147115857e-47,1.9387407517525215e-45,0.4178302900107411,0.2995414549510472,0.29568824,0.1819496
Thoc2,14.3511505,0.36658198,1.0478443987981099e-46,2.1624868660295863e-45,0.7865198711063373,0.6744330152435246,0.91981536,0.77485204
B230334C09Rik,14.350463,0.42722303,1.0582864718544765e-46,2.1823605141005205e-45,0.6635338345864662,0.5403395711984137,0.62998706,0.5023834
Cbl,14.347578,0.40795922,1.1032338867618733e-46,2.2733047958045654e-45,0.6372180451127819,0.5315817738670633,0.58280617,0.46763408
Svop,14.345573,0.4413687,1.1355706234593116e-46,2.338144264548023e-45,0.6697099892588615,0.5426529516255628,0.6394632,0.5064872
Tardbp,14.337568,0.38534078,1.2744262826429933e-46,2.6200332222354426e-45,0.6796455424274973,0.5720659313421738,0.63470256,0.5180047
Trim44,14.333725,0.3667511,1.346969608576938e-46,2.767054539943603e-45,0.7422126745435016,0.6326682364605279,0.79439104,0.66309285
Ptk2,14.333404,0.39398304,1.3532309081173005e-46,2.777793315592961e-45,0.8971535982814178,0.7823356880241252,1.5137413,1.3074791
Herc2,14.332134,0.36469355,1.3781987488215308e-46,2.8268855252545444e-45,0.8442534908700322,0.7249142809931012,1.1082711,0.94618946
Ssr1,14.326822,0.5356594,1.4877332593823963e-46,3.049229037345918e-45,0.47422126745435017,0.3563432065105135,0.3504026,0.25424266
Mink1,14.317175,0.43993443,1.7093267461354456e-46,3.5007324442575786e-45,0.5687432867883996,0.46110629156855454,0.47099906,0.36705247
Slf2,14.299967,0.40378326,2.1891457719273658e-46,4.479995955193322e-45,0.689312567132116,0.5808237286735242,0.67480695,0.54719514
Araf,14.290949,0.45223925,2.491924754936279e-46,5.095739586387961e-45,0.6047261009667024,0.49609617052918575,0.5591548,0.4367006
Cul5,14.273435,0.40161628,3.2040053336592146e-46,6.531989629394772e-45,0.6441997851772288,0.5348039823191639,0.5797383,0.46667677
Dnajb14,14.266401,0.5135634,3.544019667994684e-46,7.219697382791294e-45,0.5206766917293233,0.4140124757301607,0.41424224,0.3071227
Tpm1,14.2607155,0.4480223,3.8449306633717814e-46,7.82676416096968e-45,0.550483351235231,0.43805510802660386,0.4517404,0.34967256
Mlip,14.230959,0.43707442,5.8868723860904075e-46,1.1947149623432723e-44,0.7422126745435016,0.5651257900607263,0.88997936,0.7227046
Grik5,14.214951,0.4316112,7.400334821295425e-46,1.5007320501751552e-44,0.6680988184747583,0.5486016441525179,0.62780106,0.49933967
Bmp1,14.211709,0.9495819,7.751050464232569e-46,1.570669124991924e-44,0.3200859291084855,0.187549056058165,0.20916174,0.11373872
Gtf2i,14.201631,0.34439546,8.950475326472362e-46,1.8109884941439186e-44,0.7540279269602578,0.6422522410872888,0.801933,0.6773609
Ccdc47,14.196517,0.49866107,9.627990686509664e-46,1.9451436823046215e-44,0.5182599355531686,0.4122361300450283,0.41989997,0.31431308
Clvs1,14.168759,0.436912,1.4300400827275775e-45,2.886940422456049e-44,0.7475832438238453,0.5936299417523857,0.83336437,0.67350775
Syn2,14.150565,0.45336768,1.8526278783787263e-45,3.7372455774802087e-44,0.9170247046186896,0.785723137935308,1.714443,1.464558
Med27,14.129652,0.46578318,2.493719683821138e-45,5.022957114263417e-44,0.5819011815252417,0.47321022844631716,0.47741127,0.3667652
Hcfc2,14.121574,0.58669704,2.7967385316814134e-45,5.629090962268133e-44,0.4981203007518797,0.3895980501507828,0.37954932,0.26802552
3110082I17Rik,14.117859,0.8084642,2.9481477711582895e-45,5.924961152656937e-44,0.39339419978517726,0.2753748915602925,0.26678985,0.16091844
Ewsr1,14.1156645,0.37946412,3.041353723184434e-45,6.103149704403715e-44,0.7274436090225563,0.6134589168422357,0.7362137,0.60779935
Prnp,14.11139,0.3247042,3.2314460326775205e-45,6.479772753585446e-44,0.7177765843179377,0.6163093320114017,0.7764343,0.6612248
Abl2,14.1025,0.39335907,3.6655240959326774e-45,7.344715321231248e-44,0.7838345864661654,0.6561738340149543,0.922735,0.76748294
Gpd2,14.099228,0.47729552,3.839450540605245e-45,7.687484055593363e-44,0.5510204081632653,0.43826165985045645,0.4669362,0.35590658
Tmem38a,14.092756,0.5619233,4.208087854181839e-45,8.413044690615031e-44,0.5005370569280344,0.39455529392324534,0.3823497,0.27420196
Mfsd13b,14.081344,3.0890267,4.9460342012031114e-45,9.8736953184493e-44,0.16944146079484426,0.028214979138265792,0.105977446,0.013052741
Rab3ip,14.055544,0.65185225,7.123207720690938e-45,1.4209398029321865e-43,0.4390440386680988,0.32234477630437475,0.31265596,0.20994827
Gm26871,14.050645,0.66031516,7.633615606619471e-45,1.521626493693362e-43,0.9371643394199786,0.7787003759243194,2.2589788,1.8601462
Brwd3,14.050323,0.49019775,7.668404314692413e-45,1.5274279016737221e-43,0.564983888292159,0.459082083694799,0.47790605,0.36199728
Bbx,14.047628,0.4412866,7.96569952380916e-45,1.5854692311463122e-43,0.6160042964554243,0.5075391415706201,0.58830386,0.46365058
Arpc1a,14.043513,0.4827744,8.44211730169871e-45,1.676568306700993e-43,0.5298066595059077,0.4241335150989383,0.42709085,0.32299978
Med13l,14.039303,0.3781977,8.959012282038383e-45,1.776242316343677e-43,0.8286788399570354,0.7070682034122361,1.0594777,0.8961741
Nudt3,14.039265,0.48632404,8.963842876672966e-45,1.776242316343677e-43,0.530343716433942,0.4262816540670054,0.42588678,0.321368
Rpsa,14.02795,0.4282929,1.0514643036974423e-44,2.0820077995836605e-43,0.5112781954887218,0.38571487586235387,0.4700781,0.3687823
Asphd2,14.026132,0.9970004,1.0787684452029138e-44,2.134499861752746e-43,0.33163265306122447,0.20836947990250754,0.22333555,0.118121125
Dhx40,14.005469,0.71206963,1.4432283281681251e-44,2.8514371454321708e-43,0.4189044038668099,0.30495311273598547,0.307162,0.1984345
Mras,13.983206,0.46927238,1.9739283267510225e-44,3.897094352667155e-43,0.5378625134264232,0.4247118602057256,0.4268621,0.3254102
Zfp106,13.977482,0.43112135,2.139247160697276e-44,4.220379677528326e-43,0.5786788399570354,0.47519312595530216,0.47933367,0.37578562
Fam184a,13.96608,0.5287259,2.5107194402909224e-44,4.949598779208884e-43,0.5064446831364124,0.39195274094270255,0.3963299,0.2905238
Pals1,13.96404,0.46564788,2.583651131944451e-44,5.089641196139838e-43,0.4965091299677766,0.37774197546164334,0.40086403,0.30534115
Pnma8a,13.96377,0.75322145,2.5934458808588627e-44,5.105193466569791e-43,0.36117078410311493,0.23666707977031437,0.25736025,0.16053064
Epn2,13.955946,0.29207468,2.894363139104052e-44,5.68921269551762e-43,0.75,0.630933201140166,0.8306391,0.72148436
Tmem132a,13.951697,0.5218633,3.0720510107830815e-44,6.034065106706243e-43,0.47207303974221265,0.35155120419713304,0.36685792,0.26901272
Ube2w,13.939865,0.37630355,3.6262312777886686e-44,7.117372858596167e-43,0.7459720730397422,0.6306027182220019,0.79656607,0.66180533
Wdr37,13.914401,0.3886703,5.179183999452587e-44,1.0158005406225621e-42,0.6799140708915145,0.5733878630148305,0.6510893,0.5311653
Rplp1,13.887676,0.33462784,7.523677043428385e-44,1.4724049683679586e-42,0.7467776584317938,0.6396083777419754,0.93039286,0.79644066
Acap2,13.887064,0.37878585,7.588261514212956e-44,1.483963514460714e-42,0.8541890440386681,0.7406948403354402,1.2351154,1.0562664
Chst15,13.876188,1.4308709,8.831759132861917e-44,1.7258863119999977e-42,0.24060150375939848,0.10736563803858389,0.14567445,0.056536704
Hrk,13.870649,1.2013257,9.540882646939266e-44,1.8631069529306548e-42,0.2824919441460795,0.1542115916883546,0.1878308,0.08604736
Eif4a1,13.867016,0.6180643,1.003662009004749e-43,1.9584893378327965e-42,0.427765843179377,0.31007559796753004,0.32113186,0.22052585
Inf2,13.854557,0.8509827,1.1939082818095027e-43,2.326346304004448e-42,0.3219656283566058,0.1916800925352171,0.2197259,0.12772252
Celsr2,13.823523,0.53476584,1.838475240339159e-43,3.5796978049212465e-42,0.47959183673469385,0.3704713512620316,0.36812815,0.2678787
Ccser1,13.819373,0.51440173,1.947589651728988e-43,3.789408685152637e-42,0.9497851772287863,0.8491345478580575,2.54149,2.2181103
Inpp4a,13.812003,0.42118812,2.1574823752102073e-43,4.19475770057151e-42,0.6463480128893663,0.5366629487338374,0.5952161,0.47466195
Arfgef1,13.810062,0.36927393,2.216400761760329e-43,4.306195840094001e-42,0.8114930182599356,0.6924856446482422,1.0032201,0.84888387
Lix1,13.784445,0.5912268,3.1618806936129e-43,6.138709121197878e-42,0.47099892588614395,0.35683893088775975,0.3815099,0.2687443
S100pbp,13.774691,0.55924374,3.619322930787241e-43,7.02174780868254e-42,0.5056390977443609,0.403808815631842,0.39939156,0.28755558
Abcb10,13.748189,1.0195357,5.222035089505541e-43,1.0123815501804752e-41,0.33485499462943075,0.21696203577477588,0.24588804,0.12883613
