names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ccm2,-3.2379239,-0.3006176,0.001204029223338286,0.005434615358827439,0.2540279269602578,0.2897508985004338,0.15324849,0.18563464
BC006965,-3.2397861,-1.2146144,0.0011961942053178136,0.0054010650809762474,0.029269602577873255,0.06221340934440451,0.016131949,0.03704761
Npas1,-3.2490728,-1.8446856,0.001157818630269422,0.005237472490797874,0.02040816326530612,0.05320774982443095,0.010916872,0.038668092
Myof,-3.2495246,-1.4429058,0.0011559806250140926,0.005230919399482767,0.027926960257787327,0.06076754657743628,0.013566716,0.036461994
Kctd9,-3.254693,-0.38823384,0.0011351499309411202,0.005141854120766672,0.11412459720730397,0.14875862353864586,0.05940163,0.07705345
Rnf19b,-3.256041,-0.31197923,0.0011297741409581786,0.005118366408286335,0.14500537056928034,0.18081546660057007,0.082205884,0.10107833
Slc25a13,-3.2598014,-1.0923085,0.001114902659551645,0.005053548323575017,0.07142857142857142,0.10352377411492543,0.04061547,0.08469118
Phyhd1,-3.2611537,-0.31982702,0.001109598509852674,0.005031203503162563,0.22261009667024706,0.2608336431610691,0.13574684,0.16676389
Gm40418,-3.2707036,-1.9421393,0.0010728031301344497,0.0048709395246219435,0.014232008592910848,0.04742429875655802,0.005846214,0.022281278
Mylk,-3.274798,-1.569182,0.001057376089839973,0.004801706191313178,0.02685284640171858,0.05998264964679638,0.012651863,0.037085004
Grip1os2,-3.2750719,-1.3393372,0.0010563511440495623,0.0047978626167362644,0.026047261009667026,0.059239063080927,0.010824327,0.027165776
Nfic,-3.2776554,-0.34388828,0.0010467307252619166,0.004758188899981001,0.17185821697099893,0.2077085140661792,0.101862974,0.12759738
Igfbp4,-3.2786608,-1.1459813,0.0010430093772128798,0.004742074782692061,0.048603651987110634,0.08146403932746726,0.024837932,0.054160304
Tmem151b,-3.283149,-0.3179032,0.0010265434993067728,0.004671164068818456,0.11519871106337272,0.15078283141240137,0.06368366,0.07877879
Lactb2,-3.2838805,-0.26239386,0.0010238834913371753,0.004659849155187991,0.22663802363050484,0.2629817821291362,0.13117553,0.15540142
Ror2,-3.2861247,-1.2636647,0.0010157606118183966,0.004626014854162765,0.02819548872180451,0.06155244350807618,0.016275281,0.038641196
Calu,-3.2869368,-0.35427406,0.0010128359313507922,0.0046142593210233614,0.2005907626208378,0.23555169992151032,0.11797767,0.14848274
Cdo1,-3.2874966,-0.593774,0.0010108238593718932,0.0046058736817572955,0.08243823845327605,0.11624736646424588,0.043692872,0.06522823
Mal,-3.2883012,-0.6685106,0.0010079396972718113,0.004593510798116277,0.25375939849624063,0.27851447928285206,0.23236263,0.3476662
Cgn,-3.290875,-1.9896096,0.0009987630407897765,0.004554006941459578,0.015574650912996778,0.048911471888296774,0.0055932556,0.022030253
Gm30313,-3.2921324,-1.838365,0.0009943079691007604,0.004535232580162525,0.01154672395273899,0.045069607964638325,0.0054089027,0.019209204
Phldb2,-3.2936604,-1.4008564,0.0009889185866746378,0.004512117117921364,0.05370569280343716,0.08600817945222457,0.032088447,0.08259912
Gart,-3.2943907,-0.32705092,0.0009863527934448589,0.004502004341746791,0.1267454350161117,0.1624736646424588,0.071112,0.08842694
Gna12,-3.2961175,-0.41941646,0.00098030990408645,0.004475943436330146,0.3335123523093448,0.36518362457140496,0.22892156,0.29567584
Zbed5-ps,-3.2997546,-0.28139943,0.0009676943782200475,0.004422099990267461,0.26288936627282494,0.3002850415169166,0.17460339,0.2085261
Dnah7a,-3.3037179,-1.2964216,0.0009541180894053133,0.0043630280909327385,0.027389903329752954,0.06093278803651836,0.011641057,0.028353909
Zscan21,-3.3053856,-0.27754876,0.0009484578241196911,0.0043386213370950125,0.15762620837808808,0.19424133515098937,0.08778912,0.10546119
Gm15810,-3.3064435,-1.0188111,0.0009448844315607669,0.004323011182706931,0.028464017185821696,0.06208947825009295,0.012663665,0.02549512
Myadm,-3.3112526,-0.6242097,0.0009287931058246345,0.004253736279786591,0.06364124597207305,0.09765770231751146,0.033402767,0.05103091
Dnaaf11,-3.314871,-0.3130535,0.0009168540532627402,0.004201205390717911,0.08673469387755102,0.12215474862643037,0.046228595,0.057116862
Ppp1r2,-3.315609,-0.26255453,0.0009144369471003804,0.004190844408764663,0.3770139634801289,0.4095096459701739,0.2653079,0.3107716
Gm15270,-3.3187177,-2.2407696,0.0009043183394378269,0.0041475761045689456,0.012620837808807734,0.04626760854298344,0.0052227555,0.024448598
Cmc2,-3.3208842,-0.88310623,0.0008973273447266619,0.004116644314974459,0.046992481203007516,0.08092700458545049,0.023439176,0.042810895
Cyp2j6,-3.325639,-0.88899434,0.0008821611204239022,0.00404775773664451,0.08727175080558539,0.11996529929359276,0.048287712,0.087660484
Gm14393,-3.32762,-0.8494519,0.0008759122781103686,0.004019771633275082,0.030343716433941997,0.0645681001363242,0.014266607,0.025560582
Ocel1,-3.3324642,-0.48047888,0.000860805185825685,0.003955170202314664,0.06686358754027927,0.10137563514685835,0.035449192,0.049119674
Steap2,-3.3344443,-1.9885519,0.0008547001233699712,0.0039291346988795765,0.023361976369495167,0.056925682653777836,0.008012998,0.031427357
Smoc1,-3.3371086,-1.0901278,0.0008465482366337143,0.0038936581852700965,0.0644468313641246,0.09724459866980625,0.038353145,0.07995397
R3hcc1l,-3.3428426,-0.2913102,0.0008292494599974745,0.003820633228760655,0.325187969924812,0.36142438137728755,0.21446934,0.25675339
Htatip2,-3.3450408,-0.9288187,0.0008227045152215612,0.0037924292887293446,0.033029001074113856,0.06717065311686703,0.015849562,0.029960146
Neb,-3.3464696,-1.6089269,0.0008184763575901871,0.0037748815187861875,0.023630504833512353,0.057504027760565124,0.010666653,0.032186504
Entpd5,-3.350241,-0.39729753,0.0008074131153124177,0.0037257754436621437,0.12943071965628355,0.16458049324575535,0.07095705,0.09244111
Ncoa3,-3.350647,-0.28025177,0.0008062302466391237,0.003721595383472471,0.4143394199785177,0.4450778700375924,0.29459617,0.34786227
Hdac5,-3.351663,-0.3091704,0.000803276939791712,0.0037092372181136454,0.19226638023630505,0.23009873177180154,0.10988335,0.13444926
Epha3,-3.3538222,-0.25803268,0.0007970356450427116,0.003681682616863961,0.6783029001074113,0.5814846945098525,0.78300595,0.8840616
Hkdc1,-3.3544607,-1.1444598,0.0007951984032753011,0.003674459345831013,0.021750805585392052,0.05601685462882637,0.011158225,0.024502218
Capn6,-3.360248,-1.2686234,0.0007787253584652345,0.003600817480977603,0.020945220193340493,0.05519064733341596,0.0106668705,0.025509281
Gm9989,-3.3607664,-2.269465,0.0007772651250324095,0.003595743246854659,0.011278195488721804,0.04535878051803197,0.0046290667,0.02212399
Ets1,-3.3614988,-1.5372399,0.0007752066843431025,0.0035870162921128237,0.03732545649838883,0.07105382740529599,0.02281801,0.06483978
Hps3,-3.3618503,-0.3651407,0.0007742206762419367,0.0035830708871203653,0.23415682062298604,0.2706655099764531,0.13871816,0.17534351
Aida,-3.363707,-0.3780802,0.0007690312735506252,0.0035608944201801305,0.18045112781954886,0.2163423803032181,0.097882666,0.12543681
Cfap45,-3.3666236,-1.4237635,0.0007609447154375203,0.0035246654893649663,0.023630504833512353,0.057834510678729294,0.009616008,0.025592403
Lrig1,-3.3691351,-0.8931575,0.0007540442987984277,0.0034939076235064237,0.09129967776584318,0.12467468087743215,0.04771142,0.086874
Sntb1,-3.3696342,-1.1028494,0.0007526807469257339,0.0034887927669302174,0.06364124597207305,0.09662494319824844,0.042599615,0.08935769
Gm15892,-3.3699288,-0.56931764,0.0007518762237332095,0.003485664964063378,0.06283566058002148,0.09778163341182303,0.030984309,0.04563746
Ttc7,-3.370349,-0.5060811,0.0007507304143716463,0.003481554407001404,0.10687432867883996,0.1421489651753625,0.055689394,0.07819459
Igfn1,-3.3745317,-1.4367795,0.0007394139512850915,0.0034320353897098646,0.017185821697099892,0.051472714504069074,0.01084364,0.029088037
Phf1,-3.3754017,-0.9024152,0.0007370802844826749,0.003423569100094983,0.04215896885069818,0.07663072664931632,0.020964624,0.0388366
Gm37459,-3.3756232,-0.413731,0.0007364869816447114,0.00342199640269642,0.12271750805585392,0.15784690378816044,0.064830475,0.08546484
Gm42701,-3.376859,-1.7141674,0.000733186640124033,0.0034090197300800772,0.018796992481203006,0.053042508365348864,0.0069440254,0.022605702
Gramd4,-3.3809814,-0.2685342,0.0007222739353873034,0.0033594427287271665,0.22234156820622986,0.260668401701987,0.12723911,0.15138786
Echdc1,-3.3878078,-0.2941221,0.0007045357663281125,0.003279209430319831,0.15950590762620837,0.1976700954269426,0.09599028,0.116476856
Mb21d2,-3.3952477,-0.32516006,0.0006856651228078419,0.00319691512230552,0.25671321160042965,0.2920642789275829,0.15496205,0.19060963
Twist2,-3.3987145,-1.3523223,0.0006770335348105051,0.003158314423673311,0.02121374865735768,0.05585161316974429,0.009688749,0.024553912
Rprml,-3.401917,-0.3442339,0.0006691495087835052,0.0031237052295018733,0.19495166487647692,0.2331556987648201,0.12908916,0.16120298
Fads6,-3.404673,-0.9463219,0.0006624329439601647,0.003094501600175526,0.057733619763694954,0.09208080307349113,0.028097812,0.053456392
Gm32786,-3.4183784,-0.50989395,0.0006299547437819848,0.002950990928420839,0.06552094522019335,0.10075597967530053,0.03089649,0.043712113
Pdlim1,-3.4264326,-1.6873968,0.0006115652701119987,0.0028673458049048,0.019602577873254565,0.054364440038005536,0.009068042,0.028916562
Atic,-3.4288886,-0.38351074,0.0006060581315419714,0.0028445034051585625,0.10365198711063373,0.1400008262072954,0.05717648,0.073957495
Mylip,-3.4296439,-0.3515784,0.0006043736828497912,0.0028370930919241594,0.2199248120300752,0.2560416408476887,0.1366548,0.17129517
Zfp426,-3.4305172,-0.2911543,0.0006024317739221412,0.0028294601931983803,0.24650912996777657,0.2837608956087082,0.1415454,0.1706324
Peli3,-3.4335637,-0.48943445,0.0005957023167043848,0.0027988321821729003,0.07250268528464017,0.10852232825215846,0.036653955,0.051085606
Pag1,-3.433795,-0.4251853,0.0005951940275647089,0.0027969331095949158,0.3848012889366273,0.4123600611393399,0.29045364,0.37332052
Chchd7,-3.4343736,-0.26968354,0.0005939250703589372,0.002791458219441078,0.19119226638023631,0.2300161110422605,0.10531731,0.12565538
Gm43813,-3.4379058,-0.46917185,0.0005862317161516516,0.0027581940488521943,0.0776047261009667,0.11343826165985045,0.04007459,0.055058487
E130304I02Rik,-3.4418538,-0.7131961,0.0005777424149909062,0.0027215881295241324,0.03920515574650913,0.07456520841079027,0.01901584,0.030988358
Lhx6,-3.4457111,-1.5208361,0.0005695585937565113,0.0026849191954802557,0.02201933404940924,0.05696699301854835,0.011628468,0.033012517
Poc1b,-3.446115,-0.36218998,0.0005687080419192634,0.002681380081833762,0.16970998925886144,0.20667575494691617,0.09836281,0.124745615
Bnip2,-3.4464676,-0.2965858,0.0005679665002949975,0.0026783537842973997,0.1952201933404941,0.23443632007270623,0.11226311,0.13621044
Cda,-3.4470692,-0.97894645,0.0005667035952920933,0.0026728674048619528,0.03007518796992481,0.06527037633742305,0.01444736,0.028279152
Gm45904,-3.4490142,-1.4226202,0.0005626370918947882,0.0026555521972971997,0.021750805585392052,0.056719130829925225,0.0104822,0.027856037
Ifitm10,-3.451935,-0.7609754,0.0005565815104534173,0.0026292800959710483,0.10902255639097744,0.1441318626843475,0.069870606,0.115683
Herpud2,-3.4524832,-0.2592648,0.0005554523072810177,0.002624587667553979,0.3831901181525242,0.4162019250629983,0.2612254,0.3054906
Mypn,-3.4533684,-1.7133921,0.000553632544202751,0.002616729368993477,0.01933404940923738,0.054323129673235014,0.009106935,0.029559676
Zfp983,-3.463477,-0.50011665,0.0005332423054407484,0.0025245361447769443,0.09640171858216971,0.1323170983599785,0.05161816,0.07224814
Ltk,-3.4645183,-0.28980836,0.000531182090464436,0.0025160510943282297,0.09022556390977443,0.12702937166935185,0.047749136,0.058069177
Gm9962,-3.46479,-0.9738729,0.000530645583329261,0.0025142738183842788,0.034371643394199784,0.06960796463832776,0.016426688,0.032012314
Fgd3,-3.4652746,-1.244733,0.0005296901727736381,0.0025101895842024086,0.06095596133190118,0.0951790804312802,0.030581234,0.07100745
Oxsr1,-3.465313,-0.3832532,0.0005296149270798736,0.0025101895842024086,0.1079484425349087,0.1447515181559053,0.056342266,0.07287458
Dctd,-3.466004,-0.46938416,0.0005282557729156519,0.002504275338433939,0.06954887218045112,0.10600239600115668,0.039658833,0.054499302
Fgf11,-3.469071,-0.91586316,0.0005222613947651595,0.002476732029181051,0.05102040816326531,0.08617342091130664,0.024676276,0.046058677
Fbxo36,-3.4716458,-0.28011727,0.0005172781161780025,0.0024552663807989625,0.1624597207303974,0.20068575205519065,0.09221898,0.11092091
Atp13a2,-3.473185,-0.31041878,0.0005143207549602273,0.0024424396656295474,0.20247046186895812,0.2410459784359896,0.11826569,0.1446903
4930593A02Rik,-3.475989,-0.7061215,0.0005089729621715372,0.002418836840033464,0.07438238453276047,0.1099681910191267,0.037181266,0.0599653
Plk4,-3.476001,-1.0680424,0.0005089501757368378,0.002418836840033464,0.031149301825993556,0.06655099764530921,0.015382158,0.031982403
Trnau1ap,-3.4843273,-0.35363007,0.0004933757921197068,0.002347203883544002,0.15091299677765843,0.188499194447887,0.08257471,0.10435123
Dynlt1a,-3.4857833,-0.35127342,0.0004906981978277203,0.002335164611860105,0.10499462943071966,0.14223158590490353,0.055424392,0.07017899
Gm38250,-3.490335,-0.5541483,0.0004824153381607775,0.0022983156270177467,0.061493018259935556,0.09798818523567564,0.032969434,0.048043117
Flot2,-3.4937503,-0.25057423,0.00047628604888818373,0.0022703221808808758,0.27738990332975294,0.31796587763869955,0.17386134,0.20368262
2610044O15Rik8,-3.4940658,-0.3012493,0.0004757236165902035,0.002268043573062237,0.1895810955961332,0.22873548973437435,0.10431237,0.12705392
Mndal,-3.4960132,-1.0256721,0.00047226540938481184,0.0022523556177085364,0.038399570354457575,0.07394555293923245,0.023636596,0.047546722
Pik3ca,-3.4964082,-0.2518309,0.00047156655620231275,0.002249421864930968,0.4911385606874329,0.5157185937951833,0.37557697,0.43357742
St8sia6,-3.5021956,-0.9917221,0.0004614407835498812,0.0022041755983927677,0.04296455424274973,0.07836576196967819,0.022750061,0.04474227
Pth2r,-3.5053413,-1.3230988,0.00045602220474308554,0.00217914220904263,0.02309344790547798,0.05874333870368075,0.013067805,0.032380648
Aox4,-3.5091474,-1.140538,0.00044954552503509844,0.0021497220604543683,0.02577873254564984,0.06155244350807618,0.013480314,0.02948148
Htr1b,-3.5126054,-1.4832278,0.0004437358745151317,0.0021234519943404435,0.028732545649838882,0.064154996488619,0.011383876,0.031506576
Emid1,-3.5135114,-1.3847891,0.00044222540259409226,0.002116977831409809,0.04108485499462943,0.07642417482546371,0.021361746,0.054850575
Gga1,-3.516452,-0.31619626,0.00043735574276905406,0.002095159352505702,0.1608485499462943,0.1997769240302392,0.08868549,0.10926828
Lss,-3.5199788,-0.5961194,0.00043158143109667675,0.0020693420866466283,0.08485499462943072,0.12136985169579047,0.039307725,0.05883731
Gm15991,-3.5207865,-1.3285589,0.00043026898902824676,0.0020634174076724953,0.029269602577873255,0.06498120378402941,0.012275626,0.030549012
Gm35501,-3.520878,-0.6233303,0.00043012024484885883,0.0020634174076724953,0.06041890440386681,0.09658363283347791,0.02710373,0.04145113
Aspa,-3.5266163,-0.87579024,0.00042090628142207236,0.0020217647089401294,0.1302363050483351,0.16177138844135994,0.11410199,0.20031828
Gm12002,-3.52808,-2.0582278,0.0004185855898529661,0.002010977078374611,0.015574650912996778,0.051307473044986986,0.0055930186,0.023090098
Timmdc1,-3.5298843,-0.2792726,0.000415741403875781,0.001998989834134371,0.2161654135338346,0.2554632957409014,0.12255356,0.1468901
Pttg1ip,-3.5317497,-0.44592652,0.0004128198467419881,0.0019857624922945253,0.13372717508055854,0.17073573759656296,0.07073531,0.095168635
Sox4,-3.5375185,-0.5430725,0.0004039059581695676,0.0019446251739860742,0.15279269602577875,0.18878836700128063,0.09214893,0.13159697
Suco,-3.5419161,-0.257761,0.0003972316256262307,0.0019135198602683434,0.4336734693877551,0.4654851902342298,0.31334713,0.364633
4930467D21Rik,-3.5451002,-0.75185543,0.0003924638661565057,0.0018912310049543234,0.08109559613319012,0.11637129755855745,0.05670407,0.09371486
Ampd3,-3.545181,-0.7102215,0.0003923436134604881,0.0018912310049543234,0.1060687432867884,0.1415706200685752,0.05256552,0.08461738
Nemp2,-3.5544884,-0.65688586,0.00037871519220190495,0.0018279283661694244,0.08619763694951665,0.12256785227413558,0.04136619,0.064465515
Abracl,-3.5570283,-0.67597973,0.0003750736211425042,0.001811327857674171,0.0625671321160043,0.09897963399016814,0.035096936,0.05550023
Klhl28,-3.5570774,-0.2564854,0.0003750035233902678,0.0018113148792911194,0.2540279269602578,0.2947907630024373,0.15106963,0.1779847
Relb,-3.5579267,-1.0986763,0.0003737935455629792,0.0018057951401073806,0.03490870032223416,0.07101251704052547,0.017723229,0.03757908
Dync1li2,-3.563118,-0.25320873,0.00036647580649187676,0.0017726741530939205,0.46643394199785176,0.4965505845416615,0.34638143,0.4010282
Ypel2,-3.5633342,-0.411402,0.00036617408086225085,0.0017715335889032552,0.4492481203007519,0.4700293303589871,0.36723837,0.46383843
Pate2,-3.5699117,-0.4419101,0.00035710159624334953,0.0017295097136010818,0.07330827067669173,0.1107530879497666,0.039083064,0.052726813
Taf4b,-3.5702085,-0.35387203,0.00035669708540087144,0.0017278620307772518,0.1458109559613319,0.1833767092163424,0.077722006,0.0982964
Nxn,-3.5719452,-1.0105765,0.0003543395653109498,0.0017180407739549896,0.08002148227712137,0.11509067625067129,0.051849682,0.10185059
Cdk2ap1,-3.5786963,-0.6279044,0.000345312464309353,0.0016757352205151374,0.06525241675617616,0.10232577353658033,0.03710139,0.05676809
Stk33,-3.5793588,-1.0410001,0.0003444382277998208,0.0016717946497437112,0.046992481203007516,0.08315776428305861,0.022914523,0.04659206
Gm37184,-3.581079,-1.7470554,0.000342178038390866,0.0016617249035898373,0.018796992481203006,0.055149336968645435,0.0075585297,0.025149142
Npsr1,-3.5857313,-1.7713066,0.00033613507732775996,0.0016332639290771989,0.03490870032223416,0.07064072375759078,0.021229804,0.07068719
Cbarp,-3.5876,-0.25887302,0.00033373591339640516,0.0016221931969901242,0.2559076262083781,0.29759986780683273,0.16787574,0.19779776
Gm32926,-3.590238,-0.33651105,0.0003303760446012753,0.0016064430543677648,0.11197636949516648,0.14999793448176146,0.058590442,0.07342929
Lrp4,-3.5946205,-1.1775565,0.0003248646718435459,0.0015802160992824184,0.0738453276047261,0.10864625934647003,0.040907536,0.09025082
Lin54,-3.5963955,-0.28870097,0.0003226572464420289,0.001570900563851661,0.18474758324382384,0.2238608666914529,0.10682037,0.12901737
Gm47715,-3.5969117,-1.7150244,0.00032201775177072024,0.0015683554450025834,0.01611170784103115,0.05267071508241418,0.0070323017,0.022904275
Crybg3,-3.597904,-0.8396431,0.0003207921156019971,0.0015629527010381978,0.07841031149301826,0.1149254347915892,0.043421995,0.07642406
Sox10,-3.5985785,-1.2334496,0.00031996133972739396,0.0015591877400208697,0.08082706766917293,0.11480150369727765,0.051879834,0.11796433
Gm39436,-3.5986712,-1.7977151,0.0003198472321102437,0.0015589144071834296,0.015574650912996778,0.052133680340397406,0.008644048,0.029736442
Dach2,-3.6001403,-1.0660794,0.0003180453742558556,0.0015506948296597424,0.06525241675617616,0.1012930144173173,0.04403489,0.09007597
C77080,-3.600719,-0.7290155,0.00031733848687737204,0.0015475290639555329,0.06847475832438238,0.10501094724666418,0.042588215,0.069633454
Wnt2,-3.6007867,-1.65731,0.00031725589054720495,0.0015474071118176435,0.021482277121374866,0.057999752137811375,0.008716915,0.027241362
Gm13601,-3.6035078,-1.9923477,0.0003139513435094704,0.0015318453967858125,0.013963480128893663,0.05056388647911761,0.006357849,0.02506081
Slc16a1,-3.605169,-0.6877183,0.0003119497572790691,0.0015223556080800195,0.09935553168635876,0.13558061717684966,0.051713888,0.08203029
Pdgfc,-3.6069996,-0.29251283,0.0003097581675695948,0.0015122096589017101,0.33915145005370567,0.36749700499855414,0.26496977,0.31596705
Wwtr1,-3.608136,-1.2293122,0.000308404996007292,0.0015058772020199777,0.06041890440386681,0.09612921882100219,0.034421805,0.07891178
Gm15723,-3.6114497,-0.58477104,0.0003044901128650123,0.001487031867081585,0.06310418904403867,0.10034287602759533,0.031346712,0.046653084
Fkbp2,-3.6184378,-0.4709305,0.0002963868474818993,0.001449038317292328,0.18447905477980667,0.22245631428925516,0.12458096,0.16880241
Stk32a,-3.619931,-1.3605021,0.0002946817119282433,0.0014414887310234656,0.04967776584317938,0.08555376543974884,0.03023145,0.07586042
Tlcd4,-3.6201677,-0.2903183,0.0002944120794188752,0.0014406943314487664,0.26718582169709987,0.3068120791506589,0.16631211,0.199896
Abcd1,-3.6244738,-0.48262703,0.00028955034382855934,0.0014174198831614848,0.08458646616541353,0.12306357665138183,0.044451024,0.061576594
Zfp934,-3.6248634,-0.40901017,0.00028911411561862696,0.001415542326288722,0.20972073039742212,0.24583798074937002,0.12232279,0.15936711
Acap3,-3.6308353,-0.2737264,0.0002825054941573267,0.0013846994943464738,0.1909237379162191,0.23232949146940968,0.109361894,0.13077481
4930570B17Rik,-3.6325948,-0.6757834,0.0002805854630757694,0.0013755393893168989,0.05397422126745435,0.09137852687239228,0.026746327,0.042391445
C920021L13Rik,-3.63745,-0.385024,0.00027535073982374155,0.0013511092730211715,0.13372717508055854,0.1719750485396786,0.06998683,0.09045169
Lbh,-3.6424654,-1.3630625,0.0002700392265464256,0.001325772705518446,0.046992481203007516,0.08324038501259966,0.023080926,0.05832711
Oprm1,-3.6476393,-0.43928802,0.0002646608393317883,0.0012998422140093496,0.14554242749731472,0.18271574338001403,0.09091927,0.12138434
Thap4,-3.6480398,-0.28773883,0.00026424862797303297,0.0012980549604452278,0.17346938775510204,0.2142355516999215,0.094949044,0.11474526
Dock2,-3.6488771,-1.1344742,0.0002633890825841341,0.0012942891553053674,0.0682062298603652,0.10414342958648325,0.06320119,0.13385713
Gm26843,-3.6493607,-0.78953016,0.00026289382559512963,0.0012923448762790217,0.05102040816326531,0.08852811170322634,0.025989138,0.044506114
Dgat1,-3.6552691,-0.34929228,0.0002569123896095003,0.0012636346162927462,0.14822771213748656,0.18792084934109968,0.07766275,0.09792554
Il17ra,-3.655304,-1.151692,0.0002568774116817126,0.0012636346162927462,0.04940923737916219,0.08613211054653612,0.025413465,0.05561046
Ptar1,-3.6578264,-0.30723038,0.0002543631227870929,0.001251783353349668,0.31659505907626206,0.35469079191969266,0.20585379,0.24906127
Caskin1,-3.6610715,-0.25160956,0.0002511625353109514,0.0012367119889692623,0.31525241675617616,0.35522782666170943,0.19751452,0.23109455
Adam32,-3.665287,-0.5226457,0.0002470612762823041,0.0012178566306559366,0.08458646616541353,0.12289833519229974,0.045564182,0.06482389
1700112D23Rik,-3.6677234,-0.42792487,0.00024471972905536714,0.0012065356182968286,0.08673469387755102,0.1253356467137605,0.04467713,0.059651777
Slc25a37,-3.6679025,-0.46448994,0.00024454850347244215,0.0012059126974315508,0.1264769065520945,0.1656545627297889,0.066766545,0.09100236
Slc19a2,-3.668052,-0.5486982,0.0002444055536272251,0.0012054290062341298,0.07142857142857142,0.10992688065435617,0.035652194,0.051730227
Pnpla7,-3.6741295,-0.8619109,0.00023866162940604756,0.001178180779375436,0.13882921589688507,0.17317304911802373,0.07928951,0.13973692
Folh1,-3.6752856,-1.3989722,0.00023758360594764021,0.0011735057889362304,0.0644468313641246,0.10005370347420167,0.03708807,0.094985254
Mvb12a,-3.6820083,-0.38131917,0.0002314039790799154,0.001144034023528487,0.11600429645542427,0.1554095922666997,0.062354844,0.08047797
Gprasp2,-3.6856637,-0.26831567,0.00022810739677657572,0.0011287745398502007,0.27470461868958107,0.316891808154666,0.17845492,0.21131669
Rtkn2,-3.6869223,-0.90487874,0.00022698268000492423,0.0011236228098254078,0.06713211600429646,0.10426736068079481,0.03619195,0.06672981
Tmem184b,-3.6870193,-0.36984172,0.00022689607993621648,0.001123401081239384,0.19495166487647692,0.23563432065105136,0.10969896,0.13960701
Dlx1,-3.6924367,-1.7226044,0.0002221156974906034,0.0011005437565134637,0.026047261009667026,0.06328747882843805,0.012277661,0.03996079
Arhgef37,-3.692714,-1.3349656,0.00022187360510317317,0.0010995469880343532,0.030612244897959183,0.06807948114181848,0.014098422,0.035191365
Gm10863,-3.6939614,-1.239885,0.00022078725158555617,0.0010943651448263962,0.06793770139634801,0.10381294666831908,0.047327586,0.108374886
Dusp15,-3.6968465,-0.77249366,0.0002182943309190971,0.0010824079482923304,0.06793770139634801,0.10546536125913991,0.038228586,0.06444515
Resp18,-3.698021,-0.51933515,0.00021728701977252686,0.0010782090898038407,0.10445757250268528,0.14309910356508448,0.07250877,0.10236434
Wdr95,-3.6980448,-1.4632654,0.00021726646979281135,0.0010782090898038407,0.02819548872180451,0.06555954889081671,0.012670155,0.034554005
Fam222a,-3.7026052,-1.3612062,0.0002133967508382445,0.0010600796256283287,0.04189044038668099,0.07910934853554757,0.019265229,0.04876366
Tmem151a,-3.7026577,-0.34280586,0.0002133526710147542,0.0010600566327970498,0.30155746509129966,0.34324782087825834,0.2023693,0.25034094
Amz1,-3.7084963,-0.6801414,0.0002084937399024727,0.0010368733650156286,0.08324382384532761,0.12145247242533151,0.04420991,0.069923826
Tubb4a,-3.7095594,-0.46057063,0.00020762023889215345,0.0010327204403984011,0.32277121374865736,0.3569628619820713,0.24977621,0.32962608
5330439A09Rik,-3.7110777,-0.7874716,0.00020637872274243608,0.0010267351009237654,0.04242749731471536,0.08038996984343372,0.019753268,0.033854436
Ndufaf2,-3.7118986,-0.27909967,0.00020571044376728568,0.001023599930375364,0.3394199785177229,0.3794770107820052,0.23136573,0.27450737
Gm11659,-3.7156632,-0.4798818,0.00020267138220472078,0.0010090383620235033,0.08029001074113856,0.11946957491634651,0.04235344,0.058585852
Septin9,-3.7157516,-0.3447817,0.000202600519134762,0.0010088724887233236,0.15467239527389903,0.19519147354071137,0.086327866,0.10840953
Mamdc2,-3.7183647,-1.6165183,0.00020051660158171823,0.0009986804605191415,0.023361976369495167,0.061015408766059404,0.012075736,0.036575615
Gm20125,-3.720885,-1.0656548,0.0001985257663274418,0.0009891317154122681,0.034371643394199784,0.07233444871318213,0.018327642,0.037984967
Crat,-3.721683,-0.3578621,0.00019789937364174048,0.0009862021793995324,0.13131041890440387,0.17135539306812078,0.069644965,0.08840743
Sema6c,-3.7252393,-0.7563107,0.00019513011355925622,0.0009727543880031939,0.059613319011815255,0.09769901268228198,0.030463828,0.050930925
Nrsn1,-3.7287385,-0.38581008,0.00019244063156118144,0.0009600926340935662,0.21885069817400646,0.25831371091006733,0.13464311,0.17253798
Scg3,-3.7327347,-0.3793044,0.0001894120692010042,0.0009454769272582171,0.41353383458646614,0.445284421861445,0.31666285,0.3951242
5530401A14Rik,-3.7335446,-1.7530245,0.00018880373471355096,0.0009426154499727079,0.02040816326530612,0.05816499359689346,0.0072913836,0.024367172
Unc5b,-3.7336483,-1.2990537,0.0001887259809653476,0.0009424023617429642,0.047261009667024706,0.08464493741479737,0.026477562,0.06393469
Sirpa,-3.7356415,-0.3324447,0.00018723730830311693,0.0009353163179224302,0.5040279269602578,0.5260048746230429,0.40406975,0.48670045
Oprd1,-3.7404823,-0.7068768,0.00018366744236827828,0.0009185081288731877,0.06068743286788399,0.09910356508447969,0.033886738,0.054734394
4930445B16Rik,-3.740729,-1.3078537,0.0001834872525819212,0.0009177778251817242,0.03866809881847476,0.07617631263684059,0.015991217,0.03913243
