names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Eif3c,3.0996108,-0.26811203,0.0019377512427855893,0.013723609882353395,0.6666666666666666,0.3577768234199413,0.2549064,0.2998359
Zfp706,2.6789863,-0.26815706,0.007384538761716198,0.039237207144021014,0.5476190476190477,0.29765227972228187,0.19270627,0.22788306
Pcdh7,-3.0723147,-0.543819,0.002124056894676865,0.014721023667775954,0.9285714285714286,0.7840168921337055,1.3868048,1.6820228
Car10,-3.1273322,-1.099591,0.001764004452671418,0.012765634161939403,0.75,0.6372843747763224,0.73599035,1.2031358
Gpm6b,-3.357735,-0.30315396,0.000785839326807674,0.0068290759092245155,0.9642857142857143,0.830684990337127,1.3534214,1.5133524
Naaladl2,-3.478663,-0.54233927,0.0005039220542960015,0.00482035799178838,0.9642857142857143,0.8621430105217951,1.3650417,1.6575637
Camk1d,-4.8329926,-0.45202124,1.3449572145474675e-06,5.229956636018879e-05,1.0,0.953403478634314,2.0481281,2.3261309
