names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vascular (for_DEGs),mean_expr_Rest (for_DEGs)
Wnt7b,-2.4657836,-1.0430682,0.013671388144587402,0.04426972757833978,0.02702702702702703,0.09957995365005794,0.029040154,0.058945697
Aars2,-2.4660923,-1.0674727,0.01365961430162779,0.04424302810857383,0.0171990171990172,0.08954953650057937,0.020371275,0.042226873
Hsdl1,-2.4670305,-0.33796358,0.01362387680064026,0.044147801451182314,0.02702702702702703,0.10048522595596755,0.042567912,0.05350876
Mrpl4,-2.468697,-0.2692464,0.01356059933759383,0.0439586565570209,0.044226044226044224,0.11902520278099653,0.05575836,0.06682416
Nr3c2,-2.4714344,-0.26718932,0.013457223683054279,0.04363407751462151,0.6142506142506142,0.7763253186558516,1.478401,1.6242977
Psg16,-2.4747458,-4.982531,0.01333310181783685,0.04325772106318234,0.002457002457002457,0.07383400926998841,0.0010552232,0.0328334
Esr1,-2.476431,-0.6890543,0.013270331277126042,0.0430748733288689,0.02702702702702703,0.10041280417149478,0.037273075,0.05942547
Birc6,-2.476974,-0.43783134,0.013250153302143637,0.04301457281969307,0.542997542997543,0.7943583429895713,1.0125597,1.2161165
Pwp2,-2.480915,-0.6849496,0.01310455895952836,0.04255220534652895,0.0171990171990172,0.08998406720741599,0.025915466,0.04134099
Dyrk3,-2.4824426,-1.4763111,0.01304850423961117,0.04238373543529802,0.012285012285012284,0.0847334878331402,0.014478974,0.039777137
C730002L08Rik,-2.4836278,-0.7921424,0.013005165541301811,0.04224988491050413,0.02457002457002457,0.09791425260718424,0.030368986,0.05201812
Map6d1,-2.4849796,-2.9127688,0.012955887819015218,0.04211525595172259,0.004914004914004914,0.07683951332560834,0.0062415195,0.046071693
Gm48693,-2.4849796,-0.93565726,0.012955887819015218,0.04211525595172259,0.019656019656019656,0.09269988412514485,0.022322543,0.04227164
Sass6,-2.4854054,-0.3453989,0.012940396217462662,0.042075078214329834,0.04176904176904177,0.11688876013904982,0.053432297,0.0674084
4930415C11Rik,-2.486788,-3.0806088,0.01289021753253351,0.04191699686544541,0.004914004914004914,0.07691193511008111,0.0041460847,0.03454394
Gorab,-2.4893866,-0.38417274,0.012796374133088295,0.041642070117001634,0.029484029484029485,0.10378041714947857,0.04053232,0.052579038
Cdk18,-2.4948583,-1.6375452,0.012600742627721172,0.04107010606585006,0.012285012285012284,0.08491454229432213,0.015405062,0.047171507
A330032B11Rik,-2.4975648,-1.9116116,0.012504957487972103,0.040777695109443006,0.007371007371007371,0.07991743916570104,0.01096568,0.040645763
Gm49685,-2.4995708,-24.867624,0.012434381663429393,0.04055739685558968,0.0,0.07205967555040556,0.0,0.030153401
Zfp553,-2.4998796,-0.6594207,0.012423555212088632,0.0405270035873281,0.02702702702702703,0.10102838933951333,0.03217693,0.05035876
Gm14418,-2.5005245,-0.46989572,0.012400954883094112,0.04046310354690211,0.03194103194103194,0.10638760139049826,0.038162217,0.052475363
Sla,-2.5033114,-2.3617203,0.01230372648801603,0.04016048721246243,0.007371007371007371,0.07991743916570104,0.011043135,0.05550507
Rbak,-2.5050366,-0.2893161,0.012243876463133177,0.03997970112582191,0.044226044226044224,0.1202563731170336,0.04968134,0.060386498
Piga,-2.5054193,-1.132426,0.01223063525813721,0.03994131859335766,0.012285012285012284,0.08549391657010429,0.024478516,0.052901447
Dpp7,-2.5083818,-1.333134,0.012128551330828173,0.039617575280738275,0.014742014742014743,0.08817352259559676,0.016955333,0.04218083
Rgs14,-2.5084836,-0.8364479,0.012125055660342025,0.03961097210861887,0.0171990171990172,0.0908893395133256,0.0258779,0.045749307
Nle1,-2.5086503,-2.5529683,0.01211933739826171,0.03959710553152871,0.004914004914004914,0.07749130938586327,0.0058830506,0.03403985
Fam222a,-2.50986,-3.0508432,0.012077898650803482,0.03947131315337991,0.002457002457002457,0.07499275782155272,0.0055738674,0.04527866
Asb5,-2.510468,-0.74015146,0.012057121019042945,0.039408203598307254,0.022113022113022112,0.09621234067207415,0.030024812,0.049658712
Agbl5,-2.5140264,-0.6810623,0.011936148029797613,0.03903655033601045,0.02457002457002457,0.09900057937427578,0.028683338,0.045598827
Tmem86b,-2.5149863,-2.2185829,0.011903702677721584,0.03893517844800718,0.009828009828009828,0.08288673232908458,0.008216344,0.03768046
Vars2,-2.5159307,-0.71969455,0.011871855304024036,0.03883573801060699,0.02702702702702703,0.10186123986095018,0.029380478,0.047935087
Gm56531,-2.5173657,-0.62763447,0.011823604422326524,0.03870145582018683,0.022113022113022112,0.0966106604866744,0.028347317,0.04346571
Gm42726,-2.5188656,-0.9900253,0.011773360419840655,0.03854638655795277,0.014742014742014743,0.08849942062572422,0.02074856,0.040798042
Fads6,-2.5227048,-2.0050468,0.011645614040586626,0.03814673281367337,0.014742014742014743,0.08828215527230591,0.0128105255,0.050457742
Gm26543,-2.5230165,-2.1592433,0.011635296525238632,0.03811758322764717,0.007371007371007371,0.08064165701042873,0.008411082,0.037034802
ENSMUSG00000121477,-2.5292165,-0.33901232,0.011431748098601417,0.037482742087787686,0.036855036855036855,0.11301419466975667,0.04566421,0.057418946
2900079G21Rik,-2.5299695,-1.3930898,0.011407242953816066,0.03740695852685351,0.014742014742014743,0.08875289687137891,0.01865082,0.048260793
Agbl1,-2.5304756,-0.33214128,0.011390798496975945,0.037357592531886204,0.036855036855036855,0.11297798377752027,0.055500872,0.06938084
Mak,-2.5314016,-3.617234,0.011360771623409798,0.03726821310231,0.002457002457002457,0.07560834298957127,0.0027686893,0.03345693
Bend3,-2.536605,-0.8285057,0.011193324191973959,0.03674134144128271,0.02457002457002457,0.0994351100811124,0.026358075,0.04633971
Gm15478,-2.538256,-1.198061,0.011140649968364903,0.036577378378539215,0.009828009828009828,0.08375579374275782,0.017812124,0.04040526
Bmp3,-2.542342,-0.8103806,0.011011239090459977,0.03617901618496694,0.019656019656019656,0.09454663962920046,0.028363962,0.04922172
Gm13883,-2.5461102,-2.7658508,0.01089308131418276,0.03579954683367059,0.002457002457002457,0.07604287369640787,0.004935405,0.033097263
Sh2d4b,-2.5468354,-1.5213366,0.010870469804652075,0.03572960533957202,0.009828009828009828,0.08390063731170336,0.014771145,0.041829083
Gm1604b,-2.5486345,-4.952732,0.01081455404372503,0.03555451696499346,0.002457002457002457,0.0759704519119351,0.0011814889,0.035956386
Stxbp2,-2.5494,-1.872294,0.01079084587965237,0.03548091394839197,0.007371007371007371,0.08140208574739281,0.010804281,0.039
Fam220a-1,-2.5496252,-1.7087228,0.010783876074186358,0.03546233632522181,0.009828009828009828,0.08397305909617613,0.011604719,0.037443623
Zfp783,-2.5519462,-0.25971994,0.01071231015438769,0.03524856402747945,0.0343980343980344,0.11142091541135574,0.05216995,0.062146544
5330439A09Rik,-2.553659,-2.9992046,0.010659763378530642,0.03510145122317627,0.002457002457002457,0.07626013904982619,0.0041152947,0.032440092
Lpl,-2.5542083,-0.48491928,0.010642959150573363,0.0350504121063741,0.036855036855036855,0.11366599073001159,0.04812455,0.066721424
Lmnb2,-2.5552452,-1.1496593,0.010611303003200592,0.034963300024034326,0.012285012285012284,0.08676129779837775,0.018646011,0.040908165
Msto1,-2.5557852,-0.9501461,0.010594848614253633,0.03491764776953209,0.019656019656019656,0.09490874855156431,0.024609158,0.04701375
Arrdc1,-2.5596461,-1.425518,0.010477882706504606,0.03456607837001581,0.014742014742014743,0.08951332560834299,0.015945988,0.042269874
Mdm1,-2.5599546,-0.32055843,0.010468582686776926,0.03453963860433398,0.036855036855036855,0.11377462340672075,0.04474475,0.05557368
Zfp7,-2.5606213,-1.4736054,0.010448519703006936,0.03447767707476315,0.012285012285012284,0.08708719582850522,0.01427527,0.039152347
Rpp14,-2.5614731,-0.56356907,0.01042293345571084,0.03440592407308971,0.036855036855036855,0.11377462340672075,0.04083757,0.05978108
Nalf2,-2.5624883,-1.7350721,0.010392506752588212,0.03431813401032877,0.012285012285012284,0.08694235225955968,0.012412135,0.040735915
Gm9916,-2.5636303,-24.832981,0.010358382717774256,0.034213859081326896,0.0,0.07390643105446118,0.0,0.029448394
Rph3al,-2.5640407,-1.1957198,0.010346140895293184,0.03417762550485958,0.0171990171990172,0.092337775202781,0.020810835,0.04704438
Pfdn4,-2.5657997,-0.46597788,0.010293821650219968,0.03402152370743057,0.03194103194103194,0.1084516222479722,0.045313887,0.06206334
Pnma3,-2.5679014,-0.9493337,0.010231622746758479,0.033828436471687005,0.012285012285012284,0.08730446118192352,0.02139601,0.04091202
Nrip2,-2.5685866,-0.98978716,0.010211418882074106,0.03376994773677923,0.019656019656019656,0.09487253765932793,0.024441263,0.047966763
Gm5141,-2.5727746,-1.0697196,0.010088690746899819,0.03339284557393424,0.014742014742014743,0.09002027809965238,0.020807935,0.04318778
Gzmk,-2.5749226,-3.2268858,0.010026255009267248,0.03319845620443758,0.002457002457002457,0.07687572421784472,0.0037003066,0.034119308
Capn10,-2.5772464,-0.2713539,0.009959093778098397,0.03298013924297559,0.04176904176904177,0.11996668597914252,0.04894242,0.05877809
Cenpt,-2.5785148,-0.5042781,0.009922605369729347,0.032875512488856666,0.022113022113022112,0.09842120509849363,0.033362675,0.046998397
2410006H16Rik,-2.5816133,-0.31693962,0.00983397101537021,0.03258586770045598,0.03931203931203931,0.11754055619930476,0.05779483,0.071497396
Nrsn2,-2.584678,-0.5242012,0.009747002377988947,0.03232958324855734,0.036855036855036855,0.11428157589803013,0.051247254,0.07289881
9530051G07Rik,-2.585613,-2.0233212,0.009720601960022826,0.032249978351131414,0.007371007371007371,0.08245220162224798,0.00976423,0.03911282
Mtif3,-2.5860264,-0.76490605,0.009708946867465963,0.032219266682575076,0.02702702702702703,0.10356315179606025,0.03130133,0.052621163
Garin2,-2.5906372,-1.8440344,0.009579842424417437,0.03181440686492356,0.007371007371007371,0.08263325608342989,0.010807765,0.03826992
Foxo6,-2.590773,-0.38357535,0.009576063466265012,0.03180578805173558,0.022113022113022112,0.0987108922363847,0.037831537,0.0490752
Prps1,-2.5910754,-0.270749,0.009567651472464401,0.03178570661042513,0.03194103194103194,0.10935689455388181,0.051071733,0.06129755
Tbc1d2,-2.5914488,-1.2757043,0.009557274325507353,0.031755157799725806,0.0171990171990172,0.09291714947856315,0.017708682,0.04234813
Dock2,-2.5917451,-1.5583577,0.009549048358336597,0.03173174986254073,0.02457002457002457,0.10019553881807648,0.04436299,0.12539728
1500015A07Rik,-2.5926464,-0.5921332,0.009524066500956104,0.03165264896483495,0.022113022113022112,0.09867468134414832,0.030397514,0.04547712
Ptcd1,-2.5931864,-0.6697015,0.00950912244444734,0.03160689263759278,0.02457002457002457,0.1013180764774044,0.030546578,0.048162825
Zfp27,-2.5933037,-1.0063844,0.009505880214009185,0.031603934836726896,0.0171990171990172,0.09338789107763615,0.022452574,0.044604704
4930473A02Rik,-2.5951738,-1.3888298,0.009454308226542989,0.031440255203862635,0.019656019656019656,0.09574159907300116,0.018067215,0.046637304
2810021J22Rik,-2.5992384,-1.3879852,0.00934308812978013,0.031105040025671184,0.014742014742014743,0.09070828505214369,0.01718267,0.044359192
Nhlrc3,-2.6000624,-0.47641128,0.009320682929562094,0.031034293719620007,0.02702702702702703,0.10410631517960603,0.037916604,0.05236994
Gm2629,-2.6008646,-2.6634867,0.00929891121398997,0.03096947748139694,0.012285012285012284,0.08752172653534183,0.018140027,0.109730326
1700110K17Rik,-2.6031485,-1.9648143,0.009237193720133003,0.030775374489767363,0.007371007371007371,0.08299536500579374,0.009470528,0.03647174
Prox1os,-2.6052315,-3.425302,0.00918121643603078,0.030596463554030392,0.004914004914004914,0.08020712630359213,0.005033957,0.05279672
Gm26777,-2.6075926,-25.007656,0.009118141697704809,0.03040134848211046,0.0,0.07517381228273465,0.0,0.033176478
Gm54109,-2.6077962,-1.6618671,0.009112718124293474,0.03038703598905009,0.022113022113022112,0.09809530706836617,0.03138733,0.09612145
Gm17171,-2.6078148,-2.819123,0.009112225214999044,0.03038703598905009,0.004914004914004914,0.0804606025492468,0.005250209,0.03647646
L3mbtl4,-2.61008,-1.8404291,0.009052105234271348,0.030199909069390508,0.012285012285012284,0.08839078794901506,0.017280968,0.06055294
1700028E10Rik,-2.6113946,-1.049924,0.009017375361703972,0.030087777967091233,0.022113022113022112,0.09896436848203939,0.029078513,0.05929546
Robo3,-2.6122527,-2.4515378,0.008994775472140568,0.030016097483409967,0.004914004914004914,0.08060544611819236,0.0072257207,0.038901176
Ncapg2,-2.613882,-0.9233473,0.008951991159761965,0.029888171280169483,0.0171990171990172,0.09385863267670916,0.024688214,0.04631493
Tbl3,-2.61491,-0.68110186,0.008925101421368655,0.02980950592817598,0.019656019656019656,0.09664687137891077,0.03091741,0.049119715
Pkd2l2,-2.6192954,-0.5103909,0.008811164710189405,0.029447263154575787,0.022113022113022112,0.09957995365005794,0.03448453,0.048769005
Dcaf15,-2.6233504,-0.41283435,0.008706965596643815,0.029117133239803274,0.03194103194103194,0.11037079953650059,0.040250257,0.05323562
Dut,-2.623733,-0.4482386,0.008697189591153948,0.0290880612788532,0.029484029484029485,0.10711181923522596,0.04287529,0.058051925
Gm37107,-2.626563,-3.4672678,0.008625198440890883,0.028868844308263333,0.002457002457002457,0.0783603707995365,0.0030864035,0.03361664
Zfp973,-2.62702,-0.95520276,0.008613629423352595,0.028833714040797837,0.014742014742014743,0.09168597914252608,0.020912996,0.040156964
Slc66a1,-2.6287727,-0.33210596,0.008569358076611132,0.028692666855892973,0.036855036855036855,0.11591106604866744,0.046359077,0.05801701
Glrx,-2.6322324,-0.33333206,0.008482581000049644,0.028430454218702002,0.029484029484029485,0.10801709154113558,0.043217264,0.054151066
Cox16,-2.6338096,-0.27122164,0.008443285667552123,0.02830934438322006,0.47174447174447176,0.7304099073001159,0.86972916,0.9831975
Polrmt,-2.635121,-0.56244403,0.008410727731038185,0.02821074199637948,0.022113022113022112,0.10008690614136732,0.031932343,0.046805095
C130036L24Rik,-2.6359758,-0.37366918,0.008389568105518807,0.028153827275545194,0.02457002457002457,0.10283893395133256,0.039456848,0.05082999
Moxd1,-2.6382413,-1.5541954,0.008333728984707765,0.027980419570048442,0.014742014742014743,0.09179461181923522,0.024298152,0.06974093
Dmac2,-2.6382875,-0.47790232,0.008332591333189301,0.027980096116320484,0.03931203931203931,0.11862688296639629,0.043823835,0.06052242
Spats1,-2.639167,-2.556918,0.008311002335576165,0.02791457909461645,0.004914004914004914,0.08136587485515644,0.0070334994,0.040695056
Mme,-2.6394017,-2.3166633,0.008305253727596048,0.02789875830235102,0.009828009828009828,0.08650782155272306,0.009921459,0.04847827
Cnnm4,-2.6396515,-1.1812927,0.008299130838128886,0.027881676121595794,0.0171990171990172,0.09454663962920046,0.020450337,0.04579015
Cox7b2,-2.6415064,-25.209402,0.008253826517615937,0.027750290106148674,0.0,0.07615150637311703,0.0,0.038062293
Rgs2,-2.6420155,-0.77123505,0.008241427338207192,0.027715538495322562,0.0343980343980344,0.1129417728852839,0.043920666,0.073837005
Panct2,-2.6424537,-4.104728,0.008230769876462556,0.027683162671241567,0.002457002457002457,0.07879490150637311,0.002096144,0.035464916
Ccdc65,-2.642639,-2.6027784,0.008226270431230183,0.02767149305047008,0.004914004914004914,0.08147450753186558,0.0059257327,0.03546663
Gm16066,-2.6446636,-0.8214451,0.008177219894113968,0.027513385744408005,0.02702702702702703,0.1053736964078795,0.028631354,0.050054
Macrod2os1,-2.6458423,-2.477211,0.008148777675246983,0.02742799149867048,0.007371007371007371,0.08408169177288528,0.0067496453,0.037016872
Slx4,-2.6463826,-1.1766715,0.008135777461986167,0.02738766479623757,0.0171990171990172,0.094691483198146,0.019694261,0.043979645
Cdh24,-2.6468115,-3.6842327,0.008125464810253053,0.027356376325209816,0.002457002457002457,0.07893974507531866,0.0027686893,0.03501978
Flcn,-2.6470244,-0.4964462,0.008120349927393451,0.02734258177306542,0.04176904176904177,0.12152375434530707,0.04711445,0.06584076
Qpctl,-2.649518,-0.35433933,0.008060668035121107,0.02714502445214991,0.029484029484029485,0.10874130938586327,0.042334694,0.053808656
1700110C19Rik,-2.6499283,-0.35166726,0.008050881888503642,0.02711546707747466,0.036855036855036855,0.11634559675550406,0.049385313,0.06259855
Ubr5,-2.6508143,-0.28995872,0.008029800648608733,0.027047855513114786,0.5012285012285013,0.7585819814600232,0.93054074,1.0570168
Dusp18,-2.6520796,-0.5739821,0.007999770327671126,0.026950078824539016,0.02457002457002457,0.10287514484356894,0.03463448,0.051131256
Mrpl37,-2.6529992,-0.27460465,0.007978006563227053,0.026886872739735473,0.044226044226044224,0.1247465237543453,0.052353628,0.062991016
Nwd1,-2.662449,-1.7546582,0.007757432689520068,0.02619278918916866,0.02457002457002457,0.10211471610660487,0.026874697,0.087935135
Bltp1,-2.6647112,-0.28605402,0.007705447815097347,0.02602380376969152,0.4963144963144963,0.7541280417149478,0.8792326,0.99991876
Noa1,-2.6695626,-1.1597682,0.007595011874290264,0.025666956239740836,0.0171990171990172,0.0954157010428737,0.022381227,0.049331248
Daam2,-2.6729264,-0.59584427,0.00751927256033792,0.02542378931625518,0.07371007371007371,0.15519988412514485,0.100042574,0.14757665
Rsf1os1,-2.6753027,-1.5015197,0.00746617757254129,0.02525062194766324,0.012285012285012284,0.09023754345307068,0.01539247,0.04298249
D030028A08Rik,-2.6754293,-0.5642881,0.007463359888254012,0.025244269914071665,0.0343980343980344,0.11449884125144844,0.039254747,0.057512645
Vmn2r86,-2.6766763,-25.025267,0.007435646344162352,0.025156864425540465,0.0,0.0771654113557358,0.0,0.033577185
St8sia3os,-2.6804445,-25.166733,0.007352448474039414,0.024884782780884126,0.0,0.07727404403244496,0.0,0.0369733
Lratd1,-2.681219,-0.6309044,0.007335449397476589,0.02483350451180496,0.02457002457002457,0.1039252607184241,0.03684133,0.056488127
A430010J10Rik,-2.6824996,-1.5370554,0.007307420689216381,0.024744851155544315,0.014742014742014743,0.09306199304750869,0.01749119,0.04993828
Srl,-2.6836479,-0.8402852,0.007282377874802869,0.0246631577383354,0.022113022113022112,0.10142670915411356,0.03168255,0.05603317
Vegfa,-2.6845489,-0.45857948,0.00726277459006161,0.024599868049282173,0.03931203931203931,0.11996668597914252,0.053998522,0.07347739
Gm26930,-2.6846106,-1.0172582,0.00726143363371091,0.024599868049282173,0.0171990171990172,0.09585023174971032,0.023813345,0.047625925
Prr36,-2.6856291,-1.8414989,0.007239339907740854,0.02453286206595999,0.012285012285012284,0.09059965237543453,0.012688828,0.044747893
Zfp148,-2.6869655,-0.3216013,0.007210441778129007,0.024444179987172146,0.48894348894348894,0.7502172653534183,0.85303646,0.9869633
Abtb3,-2.6873357,-0.34601793,0.007202451402108891,0.02442633714182329,0.07371007371007371,0.15787949015063732,0.11403164,0.14282402
Gm16126,-2.6879807,-24.997019,0.007188553803274831,0.024382282339560045,0.0,0.07749130938586327,0.0,0.032936756
Kdm4d,-2.688311,-1.2420835,0.00718144808445777,0.0243643320744167,0.014742014742014743,0.09346031286210892,0.019157821,0.044736896
4921511C10Rik,-2.6885672,-0.9350339,0.007175940514387146,0.024348721002851702,0.02457002457002457,0.10374420625724218,0.026001876,0.049138654
Gm19967,-2.6934495,-0.4787931,0.007071687191076337,0.024022280003062096,0.02457002457002457,0.10443221320973349,0.034209095,0.04735852
Foxred2,-2.6953535,-2.0441737,0.007031397106615413,0.02388843599124493,0.009828009828009828,0.08810110081112399,0.010536929,0.04276051
4930567K20Rik,-2.695517,-25.146389,0.0070279458404390645,0.02387972998641852,0.0,0.07770857473928157,0.0,0.036464877
Slc39a2,-2.7038035,-1.2469193,0.006855081652204613,0.023322292391492992,0.009828009828009828,0.08860805330243338,0.017652933,0.04139944
Rab33a,-2.7059052,-0.5143415,0.0068118496855947164,0.023186521541921717,0.02457002457002457,0.10486674391657011,0.042068247,0.05956018
Fam217b,-2.7070718,-0.25701934,0.006787958970744784,0.023116914771091554,0.036855036855036855,0.1183734067207416,0.05467796,0.06500083
Acsf3,-2.7080624,-3.4650588,0.006767729977606775,0.023050944923094695,0.002457002457002457,0.0807140787949015,0.0034018962,0.036940273
1110017D15Rik,-2.7083185,-1.4309622,0.0067625082514907765,0.02303607970557266,0.012285012285012284,0.09110660486674392,0.015356439,0.040877614
Mppe1,-2.7099788,-0.5311639,0.006728749114817759,0.02293271039004987,0.02702702702702703,0.10761877172653535,0.035980646,0.051588293
Slc2a9,-2.7116764,-2.3347292,0.006694393648799705,0.022824306222972726,0.009828009828009828,0.08857184241019699,0.009303858,0.046074953
Eral1,-2.7143273,-0.8495628,0.006641052042136902,0.02265393784083008,0.02457002457002457,0.10468568945538818,0.028713807,0.051159773
Gm44593,-2.7171757,-1.5589654,0.006584162396758706,0.022465580139797645,0.012285012285012284,0.09136008111239861,0.022719646,0.0655143
Gm2694,-2.7191942,-1.7853698,0.006544118397671994,0.02234029492382753,0.012285012285012284,0.09154113557358054,0.013818733,0.046849985
Folh1,-2.7224438,-2.1728804,0.0064801039720855345,0.022133010516071985,0.0171990171990172,0.09617612977983778,0.020190528,0.087982655
Dctd,-2.7226384,-0.9704368,0.006476291968500308,0.022124042455691217,0.022113022113022112,0.10207850521436848,0.027328128,0.052863836
Fam172a,-2.727499,-0.39344943,0.0063816451294964206,0.02181890884712671,0.542997542997543,0.7961326767091541,1.0373034,1.2216319
Gm26638,-2.7327178,-4.5455384,0.006281414676529687,0.021509062362476447,0.002457002457002457,0.08136587485515644,0.0014629613,0.03361812
Opalin,-2.7329738,-0.8000993,0.0062765317105645795,0.02149508119587946,0.044226044226044224,0.125941483198146,0.0841711,0.14228511
A530041M06Rik,-2.7332795,-1.0449977,0.00627071191850655,0.021477887731073425,0.014742014742014743,0.09480011587485515,0.021270035,0.04340218
Adck5,-2.7343688,-1.1824291,0.006250000057884323,0.021417867817287557,0.02457002457002457,0.1051202201622248,0.022309821,0.049935266
Wdcp,-2.7361526,-0.4857644,0.006216219534532388,0.02130482383837822,0.03931203931203931,0.12210312862108923,0.0442387,0.061414324
Pla2g15,-2.7365322,-0.9939575,0.006209052193355908,0.021282973904257336,0.02702702702702703,0.10783603707995365,0.030981319,0.06078409
Dlg1,-2.7403653,-0.36113298,0.006137095329610538,0.021041693442214515,0.542997542997543,0.7766512166859791,1.0553529,1.2254565
1700094M23Rik,-2.7445993,-2.9094257,0.006058480503945203,0.020785415109934577,0.004914004914004914,0.08429895712630359,0.005345115,0.03947685
Mterf2,-2.7462258,-0.44700244,0.006028525652760044,0.020690571502064426,0.03931203931203931,0.12177723059096177,0.0439161,0.059400998
Fam53b,-2.7469018,-1.0027187,0.006016116915207289,0.02065062104134132,0.036855036855036855,0.11811993047508691,0.035514068,0.06993725
