names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vascular (for_DEGs),mean_expr_Rest (for_DEGs)
Foxd1,9.090155,7.6236014,9.88986943883158e-20,1.6273165451402608e-18,0.26535626535626533,0.004164252607184241,0.46791294,0.0030209029
Rhoj,9.078985,4.3550096,1.0959163864663063e-19,1.7944712555971755e-18,0.29975429975429974,0.05062282734646582,0.53130245,0.033688687
Ppia,9.039344,1.5956118,1.576152304360464e-19,2.557440363415801e-18,0.5872235872235873,0.5316121089223639,1.2772547,0.6183781
Adgrl4,9.031631,6.8983946,1.691312561854263e-19,2.739335053467393e-18,0.2678132678132678,0.009740730011587486,0.7092139,0.008616857
Foxc1,9.023784,6.9846168,1.81703202209134e-19,2.9411837610598977e-18,0.26535626535626533,0.0065903823870220165,0.42493567,0.0041722837
mt-Atp6,9.01234,2.1382482,2.0170616562163347e-19,3.2571181912579874e-18,0.49385749385749383,0.36475231749710313,1.1057906,0.37790164
Ubb,8.977855,1.5913416,2.7609630216437267e-19,4.4185274801409726e-18,0.5798525798525799,0.4811703360370799,1.2367401,0.5939859
Adgrf5,8.944482,6.7551885,3.7370019516807735e-19,5.934588796788558e-18,0.2678132678132678,0.013216975666280417,0.5700955,0.0070884754
Lama4,8.940056,3.2726157,3.8897362459221296e-19,6.1662072523851105e-18,0.3464373464373464,0.126882966396292,0.63508993,0.087831534
Nid1,8.896899,6.4838676,5.742868445228772e-19,9.01348569645427e-18,0.2628992628992629,0.007821552723059096,0.42213237,0.0058509135
Pltp,8.87912,5.439336,6.739154695284855e-19,1.0521852798506917e-17,0.2727272727272727,0.021292004634994206,0.5362116,0.016219359
Wnk1,8.857748,0.8504155,8.164696680881132e-19,1.2689976193076302e-17,0.6658476658476659,0.7619858053302433,1.4527762,1.0354506
Pdgfrb,8.846783,4.985657,9.007833577961424e-19,1.398269718312094e-17,0.2800982800982801,0.032770857473928154,0.5693401,0.023922961
Itpr2,8.8345375,2.09403,1.0051360253500027e-18,1.5548649971879433e-17,0.4250614250614251,0.22309530706836617,0.79205847,0.24914621
Ccdc141,8.776749,3.6870606,1.682682513267391e-18,2.577746814794458e-17,0.32186732186732187,0.09407589803012746,0.69877577,0.0755863
Rpl13,8.772502,1.791593,1.7473900725660076e-18,2.6738252420187147e-17,0.538083538083538,0.46129055619930476,1.1225988,0.4692165
Tns1,8.723991,3.9801738,2.6856454445938643e-18,4.0518412743535727e-17,0.29484029484029484,0.0563441483198146,0.5226056,0.042575333
Plpp3,8.713306,2.0125387,2.9513676430809995e-18,4.442759023506244e-17,0.44717444717444715,0.26104432213209733,0.87873846,0.299304
Zfp36l1,8.669036,3.4788759,4.357950455285664e-18,6.501839463271838e-17,0.29975429975429974,0.060834298957126304,0.48189825,0.0540453
Slc38a2,8.668524,2.5642383,4.377599527329401e-18,6.527530482760322e-17,0.5036855036855037,0.4523826767091541,1.3114256,0.37737355
Gja1,8.6549225,3.0494487,4.932455060133059e-18,7.31833613836418e-17,0.32186732186732187,0.08737688296639629,0.6252376,0.09977962
Efemp1,8.646927,4.4055114,5.290500073143453e-18,7.832272009110997e-17,0.29484029484029484,0.06221031286210892,0.5912399,0.03733648
Rpl27a,8.62691,1.8352498,6.3031883456882505e-18,9.295646039991399e-17,0.515970515970516,0.4271798957126304,1.0348712,0.4111609
Add3,8.563936,1.3131049,1.0907773360410668e-17,1.582569493489388e-16,0.5724815724815725,0.5926998841251448,1.1080605,0.59683937
Prdm6,8.533473,7.3661227,1.420182997285714e-17,2.0516299536057599e-16,0.25061425061425063,0.005902375434530707,0.5605238,0.0045453724
Heg1,8.512028,2.912648,1.7091795373092497e-17,2.45198367151626e-16,0.37346437346437344,0.1901071842410197,0.7339829,0.13441995
mt-Nd2,8.508725,1.7338206,1.7585582368265236e-17,2.521472886449008e-16,0.5257985257985258,0.43568945538818077,1.1073718,0.47576445
Rpl35a,8.487208,1.7864585,2.1165949418726556e-17,3.0137759008534718e-16,0.5233415233415234,0.44307647740440326,1.0606539,0.43655953
Cdh5,8.480582,7.043859,2.2406890339924043e-17,3.180523737103851e-16,0.24815724815724816,0.0043815179606025495,0.36291385,0.0033102282
Zfp521,8.477731,2.6135716,2.2962795019938885e-17,3.255991040558089e-16,0.3488943488943489,0.13293018539976825,0.5992875,0.12585472
Rbms3,8.449817,1.397573,2.917602669426405e-17,4.08951401812663e-16,0.5823095823095823,0.5097045191193511,1.2438608,0.66121584
Col4a5,8.432979,5.2538257,3.369759625165212e-17,4.686617035620562e-16,0.2628992628992629,0.025130359212050986,0.56638724,0.019771202
Rps24,8.429952,1.8577917,3.458093610363157e-17,4.804497172205689e-16,0.5012285012285013,0.40382387022016225,0.9790487,0.3774232
Hsp90aa1,8.421961,0.8489792,3.7023383735127386e-17,5.125287588680438e-16,0.7199017199017199,0.7963861529548089,1.5402367,1.1102471
Plcb4,8.4167795,1.9381106,3.869750733484581e-17,5.351528677752481e-16,0.457002457002457,0.3288311123986095,0.86432093,0.30630562
Myl6,8.414225,2.1024606,3.955037826604515e-17,5.458236589669406e-16,0.48402948402948404,0.3823508111239861,1.0194036,0.345378
Rgs5,8.40737,5.8226423,4.1930740585964506e-17,5.777841023307006e-16,0.26044226044226043,0.02357329084588644,0.72120386,0.018502189
Slco1c1,8.405771,3.5179982,4.250591914922977e-17,5.851096555019488e-16,0.3022113022113022,0.07680330243337195,0.7705975,0.096538074
Ptprb,8.391942,4.9263306,4.7817637766235076e-17,6.558754092796001e-16,0.29484029484029484,0.07394264194669757,0.80971307,0.040200014
Eya1,8.379523,2.8070822,5.3142444732421065e-17,7.263161190031302e-16,0.36117936117936117,0.16725811123986095,0.7580118,0.15017273
Rps21,8.357121,1.7458547,6.426737318662033e-17,8.733780744839532e-16,0.5307125307125307,0.4581039976825029,1.1470486,0.49512738
Camk1d,8.327568,0.2614415,8.252003057950595e-17,1.1092112164438844e-15,0.85995085995086,0.9549536500579374,2.4877543,2.3229074
Hspa8,8.23269,1.1866604,1.830550967098659e-16,2.4099414250828497e-15,0.6486486486486487,0.6714585747392816,1.3856084,0.840163
Mrc2,8.195999,3.6113465,2.4852054451894995e-16,3.2416247724389247e-15,0.3046683046683047,0.09172219003476245,0.54442316,0.05752177
Clec2d,8.195687,5.622866,2.491654543149075e-16,3.2484598531982357e-15,0.2457002457002457,0.010899478563151797,0.41030827,0.010241709
Ptma,8.186317,1.8774548,2.6934024137136054e-16,3.5080815732663394e-15,0.49385749385749383,0.40346176129779837,1.0080986,0.38775563
Lrrk1,8.141216,3.5767071,3.9132571466784215e-16,5.035882161458294e-15,0.2800982800982801,0.05402665121668598,0.47737664,0.050007783
Anxa3,8.116058,3.4539375,4.815697507069223e-16,6.141328524677268e-15,0.2751842751842752,0.0466396292004635,0.44259727,0.0495578
Notch2,8.079361,2.6012044,6.510717206640904e-16,8.24424935638271e-15,0.36363636363636365,0.18112688296639629,0.6484552,0.14010498
Pitpnc1,8.076361,1.5446663,6.672815564778092e-16,8.44155151721221e-15,0.542997542997543,0.5060110081112399,1.2292289,0.6037883
Lpp,8.063939,1.3806081,7.387451037017306e-16,9.318914218495237e-15,0.542997542997543,0.5294756662804172,1.0792526,0.5573406
Ptpn13,8.063887,2.9671028,7.390623818240919e-16,9.318914218495237e-15,0.343980343980344,0.1565034762456547,0.6448594,0.10959508
Sparcl1,8.04575,1.3710066,8.571924630986227e-16,1.0778082116733736e-14,0.5945945945945946,0.5901651216685979,1.2924682,0.703771
Thbd,7.91743,6.8244767,2.4246989005438643e-15,2.962785787067468e-14,0.2334152334152334,0.006336906141367323,0.39478177,0.0042618825
Timp3,7.8702087,2.747887,3.5404984541910446e-15,4.281421848069909e-14,0.343980343980344,0.16081257242178448,0.6138914,0.11883337
Apcdd1,7.830916,3.7820497,4.843287644764267e-15,5.786533526670337e-14,0.28501228501228504,0.07955533024333719,0.5158909,0.047910605
Zfhx4,7.795786,2.2448926,6.400871931833063e-15,7.570045282057853e-14,0.4226044226044226,0.3117757821552723,0.90993226,0.27239937
mt-Nd4,7.794607,1.755959,6.460913358189543e-15,7.637692122065684e-14,0.5012285012285013,0.42504345307068364,1.0937176,0.46235916
Rpl18a,7.7793584,1.9891967,7.289321477417465e-15,8.598071470509539e-14,0.4398034398034398,0.312029258400927,0.85869426,0.2945892
Rpl8,7.710327,1.7835288,1.2549540663417328e-14,1.4591352558460563e-13,0.4692874692874693,0.3668887601390498,0.8668866,0.3369744
Cyyr1,7.6487617,6.6800017,2.0292400717215347e-14,2.31629909631086e-13,0.2285012285012285,0.010102838933951332,0.55147815,0.007150481
Rpl9,7.606657,1.8612216,2.812760791566104e-14,3.170557823321938e-13,0.4619164619164619,0.358994785631518,0.9517643,0.36305323
4930594M22Rik,7.5446997,3.7011573,4.533315450752966e-14,5.025172696441097e-13,0.3022113022113022,0.11808371958285052,0.57029444,0.057427164
Son,7.532784,0.57194585,4.966979389207362e-14,5.485521421619475e-13,0.6461916461916462,0.7854504634994206,1.3540523,1.0759443
Pde5a,7.521615,2.978105,5.410368469288841e-14,5.962945068490204e-13,0.2972972972972973,0.10345451911935111,0.5202146,0.08305649
Fau,7.5165257,1.7287915,5.6250905863077445e-14,6.189442426457375e-13,0.48894348894348894,0.4130938586326767,1.0022815,0.41889796
Dock5,7.5082736,3.1032286,5.99121893106352e-14,6.581523003993326e-13,0.28746928746928746,0.08886152954808807,0.55538344,0.082884304
B2m,7.5074987,2.9029016,6.026765629096065e-14,6.617866467258328e-13,0.3046683046683047,0.11167439165701043,0.53792924,0.09098919
Rps3a1,7.4853344,1.9176862,7.136530158111277e-14,7.798233645727938e-13,0.457002457002457,0.35808951332560834,0.91292846,0.33274788
Calm2,7.477298,0.5521911,7.586634044047414e-14,8.276608069977833e-13,0.7395577395577395,0.8584516222479722,1.7038847,1.4025862
Igfbp2,7.474033,4.5894856,7.77738059517961e-14,8.474380234893597e-13,0.23832923832923833,0.027737543453070685,0.45540932,0.023676371
Aebp1,7.463512,4.979458,8.424621129135767e-14,9.161050980974426e-13,0.2334152334152334,0.022378331402085748,0.4644384,0.018564047
Glul,7.459491,1.9921702,8.685754531944835e-14,9.437372594959876e-13,0.4103194103194103,0.2691917728852839,0.7538539,0.2490644
Eef1a1,7.4413905,1.4106001,9.963101615538281e-14,1.075998956629878e-12,0.5528255528255528,0.5503331402085747,1.1361785,0.58528894
Rora,7.3880615,0.63870883,1.489846963522008e-13,1.5822999173848361e-12,0.7371007371007371,0.8017453650057937,2.0017233,1.6315498
