names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Grip2,-2.6618316,-0.25816622,0.00777167624057459,0.049911329300364723,0.2792511700468019,0.16485767,0.13963953
Grb2,-2.663909,-0.27129042,0.007723848449480364,0.049633642888372034,0.6021840873634945,0.46085292,0.39546272
Gxylt1,-2.6640387,-0.28179318,0.007720867989138846,0.049633642888372034,0.28861154446177845,0.14765957,0.12300106
Tmed7,-2.6650774,-0.43038997,0.007697061385963413,0.04957934418653622,0.2059282371294852,0.115369566,0.086861186
Edf1,-2.6652071,-0.85669655,0.007694090190921342,0.04957934418653622,0.1357254290171607,0.09574772,0.05400264
Mipol1,-2.6655967,-0.2550074,0.007685182772263551,0.04957934418653622,0.53198127925117,0.36663598,0.3156277
Ap5m1,-2.6657264,-0.34885237,0.0076822156871820335,0.04957934418653622,0.36037441497659906,0.19178423,0.15357926
Lrrc41,-2.6659863,-0.2579577,0.007676284596893242,0.04957934418653622,0.31513260530421217,0.16932483,0.14349067
Lysmd4,-2.6672845,-0.4415022,0.007646690663605135,0.04946110019550809,0.26053042121684866,0.14021513,0.10511556
R3hcc1l,-2.6675441,-0.31816307,0.007640784163507336,0.0494524720097737,0.44617784711388453,0.28376704,0.2336362
Pus3,-2.6687126,-0.7848095,0.0076142554896390605,0.049339828112909795,0.09828393135725429,0.061872676,0.036377203
Fgd1,-2.6693618,-0.37651548,0.00759955304196017,0.04927408042493959,0.33229329173166927,0.18973984,0.1492316
Ndufb9,-2.67079,-0.37369898,0.007567297205740605,0.049153344912963755,0.2620904836193448,0.1459087,0.114437595
Dimt1,-2.672218,-0.28556168,0.007535164169132188,0.04897403875550758,0.29797191887675506,0.16542962,0.13766748
Matn2,-2.6724777,-0.48232746,0.007529334960742187,0.04896557883369016,0.2948517940717629,0.19460425,0.14304355
Myo5b,-2.6733866,-0.38714856,0.007508964560301017,0.04886248599257251,0.3993759750390016,0.30765736,0.243299
Atp5j2,-2.6742954,-0.45573092,0.00748864359277307,0.04881837278833077,0.29797191887675506,0.16338107,0.12169695
Rpl23a,-2.6742954,-0.45033896,0.00748864359277307,0.04881837278833077,0.19500780031201248,0.11380503,0.08453881
Fem1b,-2.6758535,-0.2643214,0.007453922358404385,0.048698914899084005,0.44929797191887677,0.27019927,0.2297544
Grk2,-2.6758535,-0.39751565,0.007453922358404385,0.048698914899084005,0.2792511700468019,0.15211494,0.11753959
Tcf25,-2.6761131,-0.27810112,0.007448149543765163,0.048698914899084005,0.7457098283931357,0.6963269,0.6042768
Trf,-2.677152,-0.2839228,0.007425098362274852,0.048609224447943425,0.25273010920436817,0.19589102,0.16359438
Stard13,-2.6781905,-0.42172453,0.007402111189159694,0.04851747424894673,0.38065522620904835,0.29768133,0.23019613
Pdcd6,-2.6790993,-0.2990284,0.00738204979926257,0.048415323577334565,0.1684867394695788,0.08426199,0.06901879
Cep19,-2.680787,-0.38839418,0.00734492228960596,0.048201052525539106,0.23868954758190328,0.12797828,0.09921604
Iscu,-2.680787,-0.5902842,0.00734492228960596,0.048201052525539106,0.18876755070202808,0.10580316,0.071509235
Zfp626,-2.6819556,-0.74485856,0.007319316854844728,0.048120615066957896,0.11544461778471139,0.073535465,0.044527967
Zfp53,-2.6824749,-0.3922848,0.007307962391359629,0.04807519054899902,0.2823712948517941,0.15552565,0.12063244
Usp1,-2.6826048,-1.0325288,0.007305126246042486,0.04807519054899902,0.10140405616224649,0.0781436,0.038963873
Cpq,-2.6833837,-0.6502334,0.007288130103988302,0.048003122457145844,0.1294851794071763,0.10682437,0.06937175
Chchd10,-2.6844225,-1.0591227,0.007265523778007753,0.047883387970233914,0.07956318252730109,0.0755188,0.03695556
Ikbkb,-2.685461,-0.2759019,0.007242980395372651,0.047763922546314154,0.44617784711388453,0.25966418,0.21904327
Usp19,-2.685591,-0.3263203,0.007240166890723516,0.047763922546314154,0.25585023400936036,0.12566419,0.101468876
Tm2d2,-2.6861103,-0.9090718,0.007228922677535738,0.04772942537090904,0.11544461778471139,0.07981665,0.04329595
Rpe,-2.68637,-0.31873098,0.007223306450065218,0.04772942537090904,0.37753510140405616,0.22206023,0.18178688
Gm20045,-2.6892262,-0.3509231,0.007161785905107076,0.04743093359689714,0.2745709828393136,0.14769027,0.11759608
Slc35f3,-2.6905246,-0.29704452,0.007133977826971288,0.04730470275824308,0.6833073322932918,0.79355216,0.6860459
Rps5,-2.6919527,-0.52604824,0.0071035009292388755,0.04713151076669843,0.17628705148205928,0.11319716,0.07994935
Ttf1,-2.6920826,-0.37081563,0.007100736106906629,0.04713151076669843,0.24960998439937598,0.12770794,0.10015838
2700062C07Rik,-2.6922123,-0.5687894,0.007097972250767746,0.04713151076669843,0.21684867394695787,0.12932664,0.088998325
A930005H10Rik,-2.6927319,-0.5448626,0.007086926482325406,0.04713151076669843,0.11700468018720749,0.067734815,0.046919674
Kctd6,-2.6927319,-0.53591764,0.007086926482325406,0.04713151076669843,0.23556942277691106,0.13356842,0.09400078
Bnip2,-2.6929915,-0.45921883,0.007081409387699784,0.04713151076669843,0.2948517940717629,0.1712647,0.12740602
Prpf38a,-2.6936405,-0.27545387,0.007067633518804456,0.04709578342937165,0.26833073322932915,0.14265108,0.11927306
Spcs3,-2.694809,-0.52213955,0.0070428975808494885,0.04698885708629686,0.24492979719188768,0.13630192,0.09684063
Ctbp1,-2.6950688,-0.43311727,0.007037411274235884,0.04698123637707475,0.27301092043681746,0.1519134,0.11467797
Ift20,-2.6966267,-0.29322055,0.007004573952906788,0.04679090012395733,0.25117004680187205,0.13014822,0.10744765
Ago4,-2.6972759,-0.2542191,0.006990932396334919,0.04672863650578625,0.47425897035881437,0.31311944,0.268715
Rpap3,-2.6974058,-0.4204137,0.006988206949987212,0.04672863650578625,0.2059282371294852,0.10146307,0.07677018
Srp54a,-2.6974058,-0.29863703,0.006988206949987212,0.04672863650578625,0.2574102964118565,0.13241278,0.10895034
Stmn3,-2.6994832,-0.3042432,0.0069447293995566215,0.04662150742160451,0.7207488299531981,0.6504446,0.55512357
Zhx1,-2.700262,-0.5133385,0.0069284880624121,0.04657029110937655,0.1794071762870515,0.10535803,0.07496128
Zfp867,-2.7018201,-0.95861644,0.0068961077092197925,0.04641033284082891,0.0904836193447738,0.0698087,0.036528192
Tagln3,-2.7020798,-0.50874364,0.0068907242208005775,0.0464029778629877,0.2121684867394696,0.12015586,0.085932404
Nptxr,-2.7023394,-0.3499219,0.0068853445083112445,0.04639563916348045,0.36817472698907955,0.21545085,0.17281044
Dhx36,-2.7031183,-0.27860284,0.00686922800356868,0.04631589829089481,0.6349453978159126,0.4789072,0.40974256
2310058D17Rik,-2.7036376,-0.9781572,0.006858502504843589,0.04627242956324605,0.0842433697347894,0.056950323,0.02931471
St6galnac3,-2.7045465,-0.29151246,0.006839769082580773,0.04623256414256941,0.7457098283931357,1.0207599,0.8962926
Anp32a,-2.7054553,-0.2680264,0.006821081649988127,0.04613508320489155,0.46957878315132606,0.27983776,0.23757209
Nme1,-2.707143,-0.49706805,0.0067864980989631235,0.04595865807156304,0.24492979719188768,0.13462761,0.09722555
Ddx18,-2.7075326,-0.39764178,0.006778539691474992,0.04595865807156304,0.25273010920436817,0.1313065,0.10121502
Gab1,-2.708052,-0.5828642,0.006767941528713502,0.04591925196551853,0.2667706708268331,0.2300089,0.15927334
Zfp605,-2.7092204,-0.44511005,0.006744150093048283,0.04578655571645773,0.22464898595943839,0.124582276,0.09299268
Magee1,-2.7132454,-0.6772841,0.006662776121941878,0.04537652629647444,0.15756630265210608,0.0927342,0.05898983
Cdk5rap2,-2.7159717,-0.37414402,0.0066081544623801435,0.04508971010135095,0.358814352574103,0.20334643,0.16040401
Cisd1,-2.7163613,-0.4972352,0.006600384324866492,0.04508971010135095,0.20124804992199688,0.12587316,0.09078363
Tle5,-2.7190878,-0.29815933,0.006546223006735114,0.044808482163190035,0.3619344773790952,0.21420154,0.17753707
Krt222,-2.7190878,-0.3887362,0.006546223006735114,0.044808482163190035,0.29017160686427457,0.15905605,0.123704694
BC005537,-2.720516,-0.26081803,0.006518012609291929,0.04471781443961471,0.6489859594383776,0.52185917,0.45224875
Gcn1,-2.7218144,-0.26744148,0.006492461731884908,0.04458157055894304,0.49765990639625585,0.31989115,0.27245945
Ankrd45,-2.7223337,-0.26144528,0.0064822666334494175,0.04456815870359533,0.4290171606864275,0.25948226,0.22086452
Tmem151a,-2.722983,-0.30475894,0.0064695430133604945,0.04450897435718432,0.35569422776911075,0.20709008,0.17082103
Zfc3h1,-2.724411,-0.25969306,0.006441630099411422,0.04437339460199652,0.7035881435257411,0.5984875,0.5214022
Rassf2,-2.7286954,-0.65947866,0.006358540272064713,0.04398637458810152,0.1918876755070203,0.14573883,0.09470156
Chd7,-2.7299938,-0.37863776,0.00633355265127401,0.04385235078330885,0.358814352574103,0.2816158,0.2232919
Kazn,-2.7299938,-0.30237776,0.00633355265127401,0.04385235078330885,0.84399375975039,1.2441591,1.0996027
Zfp322a,-2.7309027,-0.3144603,0.006316113936808212,0.04378767450421847,0.48517940717628705,0.29267177,0.24170136
Mbp,-2.7325904,-0.30685046,0.006283842368713842,0.043647883890584584,0.5304212168486739,0.5521992,0.4674066
Plekhg1,-2.7331097,-0.46053088,0.006273942558355502,0.04363516962611881,0.2948517940717629,0.25402638,0.19076191
Gm15723,-2.7334993,-0.7702966,0.006266526916404598,0.0436116400263293,0.1310452418096724,0.09439477,0.05641774
Igsf3,-2.7334993,-0.3181757,0.006266526916404598,0.0436116400263293,0.2792511700468019,0.18864937,0.15403055
Exosc9,-2.733629,-0.6329209,0.006264056789709896,0.0436116400263293,0.18408736349453977,0.1001377,0.06571254
Cfap97,-2.733759,-0.4226092,0.0062615875395437845,0.0436116400263293,0.32761310452418096,0.17877457,0.13631679
Zbtb11,-2.7341485,-0.27511984,0.006254185045522966,0.0436116400263293,0.7004680187207488,0.60669094,0.52442795
Ndufs2,-2.7349274,-0.37782934,0.006239403687400985,0.043563041239019794,0.24024960998439937,0.13562526,0.10596743
Pdcd5,-2.7355766,-0.45586985,0.0062271099219592865,0.04350529315632408,0.1731669266770671,0.09531613,0.07037629
Brd2,-2.735966,-0.38482106,0.006219744134772173,0.043481921666167454,0.296411856474259,0.15841332,0.12351104
Babam1,-2.7363555,-0.26800054,0.006212386192786075,0.04345857482210957,0.31357254290171604,0.15525244,0.13057175
Nrip3,-2.7364855,-0.35676503,0.006209935287583733,0.04345857482210957,0.5553822152886115,0.4561824,0.3725273
Ctsf,-2.7381732,-0.5502534,0.006178152648566502,0.04327507829938259,0.14664586583463338,0.089624,0.06206426
Efl1,-2.7381732,-0.28039885,0.006178152648566502,0.04327507829938259,0.5678627145085804,0.39630032,0.3367683
Megf10,-2.7392118,-0.9822245,0.006158666978515502,0.04319454174620308,0.16380655226209048,0.16322096,0.08594589
Snrpb2,-2.739861,-0.63029826,0.006146516555994313,0.04313729821744225,0.1310452418096724,0.07472661,0.04891032
Zswim7,-2.739991,-0.8756849,0.006144089063566626,0.04313729821744225,0.13260530421216848,0.08301433,0.046094477
Rabl3,-2.7401206,-0.89090616,0.006141662434543002,0.04313729821744225,0.11544461778471139,0.07185236,0.03938822
Asb13,-2.7402506,-0.49468443,0.006139236668657257,0.04313729821744225,0.22464898595943839,0.11896413,0.08586408
C9orf72,-2.7403803,-0.30615574,0.006136811765643228,0.04313729821744225,0.30109204368174725,0.15571372,0.12775537
Aars,-2.7410295,-0.2672048,0.006124700184338823,0.04312410969637003,0.32293291731669266,0.1740218,0.14664614
Smpd4,-2.7418084,-0.25841856,0.0061101947059733555,0.043050003742737354,0.42121684867394693,0.24272922,0.20674567
Dpp8,-2.7420683,-0.26428717,0.006105366426814958,0.043050003742737354,0.6006240249609984,0.45363647,0.39064893
Cacnb3,-2.7431068,-0.503815,0.006086087655084834,0.04296412401419222,0.19656786271450857,0.104917035,0.07511905
Sox12,-2.7431068,-0.7136464,0.006086087655084834,0.04296412401419222,0.18408736349453977,0.10297615,0.0640441
Gnb4,-2.7432368,-0.27088654,0.0060836816680486655,0.04296412401419222,0.3868954758190328,0.2601289,0.22012882
