Cell_Type,Control-Emx1,Control-Emx1_n,Mutant-Emx1,Mutant-Emx1_n,Control-Nestin,Control-Nestin_n,Mutant-Nestin,Mutant-Nestin_n
Astrocytes,0.1290273082980839,145,0.12988805436388068,212,0.13474862198348558,464,0.10410454832407093,159
Excitatory,0.1904067682475366,2562,0.19438447352137142,3593,0.1792579742592242,3657,0.15961327773279915,5556
GABA,0.1836582563227505,438,0.18825858549599567,800,0.1715143137978649,577,0.15231756308694042,1175
Immune,0.16229800868354122,50,0.1651198153584226,32,0.16238293188823186,483,0.12524762376491122,671
Oligo,0.15794188227138975,137,0.1590111160676387,180,0.15558425654380154,1106,0.1250373318420851,1115
Progenitors,0.1944447250465276,39,0.19295039543648657,93,0.17775783725341932,253,0.15102691079606134,92
Unknown,0.10508862962513331,910,0.09657716408233832,769,0.10695388219296036,1632,0.0926073851542096,522
Vascular,0.16624724831893994,102,0.1651006569489918,151,0.15891814089893616,246,0.13631710161459495,70
