names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6b EPd Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Diaph2,-4.0310936,-1.9989996,5.551797011052588e-05,0.010732142855178636,0.5714285714285714,0.7729487638839125,0.4988196,1.2768457
Dscaml1,-4.071176,-2.1377327,4.677633864360999e-05,0.009241766318777943,0.5238095238095238,0.7385883195987102,0.4436308,1.2404457
Ptprk,-4.0933766,-3.0093741,4.251359852866625e-05,0.008728191286458293,0.38095238095238093,0.6793980652096023,0.23649307,1.1468648
Cttnbp2,-4.1017833,-1.3234234,4.099782427791678e-05,0.008539624328276155,0.8095238095238095,0.8158724471515586,1.0993369,1.7935282
Prkca,-4.1248775,-2.1258132,3.7093255083647265e-05,0.008037869065303243,0.5714285714285714,0.7608025797205302,0.46513566,1.276697
Cdh8,-4.1437883,-3.043399,3.4161508926720353e-05,0.0075861135938923635,0.42857142857142855,0.6908276603367969,0.2625139,1.2455696
Cntn3,-4.2151957,-3.1162174,2.495617877489745e-05,0.005780797617943917,0.2857142857142857,0.6640272303833752,0.2074916,1.0984349
Syne1,-4.216211,-1.2657629,2.4844145375638327e-05,0.005780797617943917,0.8095238095238095,0.8185596560372627,0.967466,1.5938082
Kcnd2,-4.2195005,-1.3253418,2.4484434300740534e-05,0.00577102411983244,0.9047619047619048,0.9128269437477606,2.0275297,2.8637557
Mef2c,-4.2275004,-2.4325848,2.3630146832872642e-05,0.005669125405350784,0.5714285714285714,0.7809387316374059,0.5035756,1.5116165
Plxna4,-4.2527742,-2.615713,2.1113852674659564e-05,0.005204855241909197,0.47619047619047616,0.7468649229666786,0.39563233,1.3799458
Magi1,-4.299057,-2.2489648,1.7152646513441457e-05,0.004307398241272635,0.5714285714285714,0.7492296667860981,0.38675776,1.1769797
Dab1,-4.3083434,-1.5228019,1.6448202586755974e-05,0.004249646187558971,0.8095238095238095,0.8778215693299892,1.6761408,2.6015792
Slit3,-4.361543,-3.20478,1.2914822359309073e-05,0.003614804966610779,0.5238095238095238,0.7269079183088498,0.37586907,1.6499503
Zbtb20,-4.53001,-2.645135,5.898079656284304e-06,0.002031812825184093,0.7619047619047619,0.8686134002149767,0.89807165,2.312631
Schip1,-4.549774,-2.0847561,5.370349601050726e-06,0.0018987012339504344,0.6666666666666666,0.8336080257972053,0.9022559,1.976188
Epha4,-4.5692267,-3.3176656,4.895267621538098e-06,0.0017775113647395767,0.3333333333333333,0.7011823719097098,0.19396973,1.1423992
Tafa1,-4.674341,-3.0870378,2.948989217820658e-06,0.0011652844159241334,0.5714285714285714,0.791580078824794,0.5295685,1.9362797
Kctd16,-4.675478,-2.860945,2.932694954003393e-06,0.0011652844159241334,0.47619047619047616,0.8047653170906485,0.6173153,1.9746008
Nr3c2,-4.7217474,-3.0305984,2.338270147422051e-06,0.0009931431633921411,0.47619047619047616,0.7752418487997134,0.40478942,1.6248151
Lrrtm4,-4.8476815,-2.2164621,1.2491280430641981e-06,0.0006454628945602886,0.9047619047619048,0.9204944464349696,1.6650966,3.0407288
Auts2,-4.8551946,-1.5051166,1.2026871001613042e-06,0.0006336510270849851,0.8571428571428571,0.9054819061268362,1.7620585,2.6874352
Grik2,-4.931719,-1.3921275,8.150927333430143e-07,0.000481429180598994,0.8095238095238095,0.9169831601576496,1.8130537,2.6715336
Gabra2,-5.0100975,-3.185344,5.440248866135187e-07,0.0003748191975206474,0.5238095238095238,0.7699032604801147,0.30016613,1.431412
Epha6,-5.1305084,-2.9450884,2.8896070155758047e-07,0.00027729907324472095,0.6666666666666666,0.8860623432461483,0.93507385,2.5585375
Mir99ahg,-5.4981847,-2.3351073,3.837206520564827e-08,6.444108700473557e-05,0.7619047619047619,0.8752418487997133,0.8940889,2.1152742
Tcf4,-6.591075,-2.8642914,4.366532973832175e-11,5.866437050343528e-07,0.8095238095238095,0.934037979218918,1.1258537,2.7829592
