names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Ptgds,-3.497597,-2.4426012,0.0004694701151852419,0.046283433567252744,0.12903225806451613,0.35997957,0.07668905
Calm1,-3.5163097,-1.0459957,0.00043759017315142263,0.04398639260119153,0.8145161290322581,1.1957109,0.74989384
mt-Nd2,-3.5656435,-1.9554671,0.000362964434874031,0.04027623030168903,0.28225806451612906,0.42261505,0.12716879
Rplp1,-3.6558053,-1.6207964,0.00025637585954878435,0.03205636204821568,0.4637096774193548,0.57884395,0.22706713
mt-Nd1,-3.703438,-2.3689349,0.00021269720595736499,0.02788398094847824,0.20161290322580644,0.37704042,0.084944285
Cox7c,-3.7272544,-1.9992743,0.0001935771242571479,0.02682089533795321,0.24596774193548387,0.39752898,0.115199365
Prnp,-3.7349095,-1.2743299,0.00018778267445564622,0.026740774461024176,0.6330645161290323,0.8138378,0.41836822
Cmss1,-3.811462,-0.9477081,0.0001381472947217746,0.022131628324724296,0.9354838709677419,1.7276775,1.2235372
Rpl38,-3.9067273,-1.5216947,9.3554641480745e-05,0.016538202398311698,0.2862903225806452,0.3525137,0.13732013
Hspa8,-3.990935,-1.9161035,6.581331938884878e-05,0.013495679273877332,0.4879032258064516,0.8169534,0.28879136
Ppia,-4.031763,-2.116122,5.536000553542437e-05,0.012339263842493611,0.3387096774193548,0.55958945,0.15955517
Cck,-4.1448903,-1.6394942,3.399761311357727e-05,0.008501890908622139,0.5443548387096774,0.8301811,0.34730506
Gm56999,-4.157649,-1.7443442,3.215392115094656e-05,0.008241853839016376,0.3185483870967742,0.42992187,0.14869513
Plp1,-4.4366403,-1.2650939,9.137373093301629e-06,0.0039035619302342332,0.717741935483871,1.2184067,0.6886368
Csmd3,-4.53786,-0.34213102,5.682801855491091e-06,0.002808319603569325,0.9879032258064516,2.823357,2.6019835
mt-Co3,-4.5650783,-2.0669072,4.993075721027809e-06,0.0026944213351420064,0.4637096774193548,0.8078758,0.2598229
Hsp90ab1,-4.6875625,-1.6020288,2.764784233188472e-06,0.001667490161345965,0.7459677419354839,1.2889609,0.6238143
Ubb,-4.8406672,-2.9964657,1.2940385095903236e-06,0.0010205982183715066,0.1814516129032258,0.57076013,0.092066206
Hsp90aa1,-5.18005,-1.6839023,2.2182655758273307e-07,0.00032491252784225174,0.6854838709677419,1.2274907,0.560138
Tmsb4x,-5.292327,-2.069838,1.2076980318542815e-07,0.0002063754653433658,0.4596774193548387,0.87734306,0.2885816
