names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Mir99ahg,17.223877,0.51187503,1.758087921319371e-66,8.15752795492188e-63,0.9992094861660079,1.0,2.498727,2.8286755
Naaladl2,12.841549,0.86033326,9.59356463456406e-38,2.9676093269584827e-34,0.867193675889328,0.8142857142857143,1.0048934,1.4215827
Meg3,12.707249,0.2842775,5.389777372597362e-37,1.2010927230407737e-33,1.0,1.0,3.9620514,4.15569
Grik2,12.344135,0.40235972,5.239416654074367e-35,8.103631091635022e-32,0.9992094861660079,1.0,2.6295235,2.8907108
Slit3,12.319865,0.32637408,7.081232482399665e-35,9.387691062381271e-32,0.9992094861660079,1.0,2.6007736,2.8118582
A830082K12Rik,12.205168,1.1774372,2.9170775507129837e-34,3.007831074512943e-31,0.6885375494071146,0.551948051948052,0.3881757,0.7288623
Runx1t1,12.108983,0.47319037,9.466063038100151e-34,7.9859149994154e-31,0.9841897233201581,0.977922077922078,1.5977451,1.8674871
Dpp10,11.04473,0.8212603,2.324652823008126e-28,1.5409127283939577e-25,0.8758893280632412,0.7935064935064935,1.1294774,1.5475761
Unc79,10.799738,0.32796454,3.451886363026652e-27,2.0020940905554585e-24,0.9905138339920949,0.990909090909091,1.7508868,1.9422718
C130071C03Rik,10.328927,0.39513597,5.214036493134549e-25,2.4193129328144307e-22,0.9794466403162055,0.9701298701298702,1.4878551,1.7061108
Arhgap15,10.120223,1.2212819,4.4939118162621664e-24,1.7795699582879597e-21,0.6015810276679842,0.44155844155844154,0.34260634,0.6692124
Bcl11a,9.924586,0.33860478,3.254481386601986e-23,1.1615995102948628e-20,0.9897233201581027,0.9844155844155844,1.6600409,1.854156
ENSMUSG00000121513,9.485669,0.36265537,2.4083222124992023e-21,7.209429074836321e-19,0.9928853754940712,0.9961038961038962,2.333384,2.5629678
Foxp1,9.304619,0.2902602,1.3447422871688068e-20,3.6703554190960375e-18,0.9960474308300395,0.9935064935064936,2.0484347,2.2258472
Prkg1,9.127262,0.25498343,7.025324613228528e-20,1.7156582213358087e-17,0.9920948616600791,0.9948051948051948,2.402877,2.5648556
Gabrb1,8.995529,0.266918,2.3509740632187755e-19,4.9243513795594763e-17,0.9968379446640316,0.9987012987012988,2.3852482,2.5545864
Grik4,8.242038,0.6548974,1.6930167842438738e-16,2.310469964379875e-14,0.7581027667984189,0.6545454545454545,0.64347583,0.8845561
Sv2b,8.153127,0.36108378,3.5463375628384896e-16,4.769567041034954e-14,0.9652173913043478,0.9571428571428572,1.4288026,1.6245781
Grip1,8.126912,0.41411382,4.4036401929627334e-16,5.83796871295631e-14,0.958102766798419,0.9428571428571428,1.5486897,1.7812432
Gm26871,8.065421,0.28865412,7.298390577291316e-16,9.277954048940193e-14,0.9968379446640316,0.9987012987012988,2.332473,2.5147982
Vrk2,7.9842105,1.1528541,1.4142436185045998e-15,1.6825872794516266e-13,0.5138339920948617,0.4103896103896104,0.2554882,0.49910846
Zfp385b,7.96348,0.31191605,1.6726679008228738e-15,1.9163405085970703e-13,0.9826086956521739,0.9805194805194806,1.8200862,2.0042822
Zbtb20,7.9576073,0.25722712,1.7539810464587225e-15,1.967868031693976e-13,0.9865612648221344,0.9935064935064936,2.9931548,3.1632338
Csmd2,7.934154,0.36040422,2.119346068523415e-15,2.341372799511582e-13,0.9486166007905138,0.9376623376623376,1.2913089,1.4784273
Asic2,7.8520494,0.36531058,4.092936204158684e-15,4.356538377997222e-13,0.983399209486166,0.9831168831168832,2.0252984,2.248551
Schip1,7.7988424,0.26527056,6.2477600578481685e-15,6.371342124926483e-13,0.9960474308300395,1.0,2.4652,2.6346934
Grid1,7.7328787,0.25650874,1.0514166415102808e-14,9.956271870627965e-13,0.9889328063241106,0.9844155844155844,1.78463,1.9347043
Nfia,7.647506,0.40039915,2.049140037489046e-14,1.7607425507313283e-12,0.958102766798419,0.935064935064935,1.4257408,1.6432667
