names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L5 PPP Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ripor2,-3.6720812,-29.74494,0.0002405831134615277,0.047513935747580366,0.0,0.5881510136829285,0.0,0.64172
Prkg1,-3.6726317,-2.3173301,0.00024006527511426714,0.047513935747580366,0.6153846153846154,0.810588151013683,0.7779893,1.9266868
Epha7,-3.6809924,-3.37405,0.00023232803700350686,0.04671917683377489,0.3076923076923077,0.7094347732645605,0.22401857,1.2818556
Edil3,-3.765939,-3.1092854,0.00016592426690873618,0.034561124432850705,0.23076923076923078,0.7590801633354824,0.32468688,1.4610013
Pex5l,-3.782247,-3.0292034,0.00015541891423580685,0.032882726185166376,0.38461538461538464,0.7807507701124723,0.43529907,1.6961005
Kcnip4,-3.8243248,-2.2413936,0.0001311308976152178,0.028187897751367222,0.9230769230769231,0.9528619528619529,2.2340755,3.6994743
B3galt1,-3.961757,-2.1052446,7.44002372290928e-05,0.018340682333447003,0.6923076923076923,0.8535353535353535,0.84532315,1.9046596
Zeb2,-4.074159,-2.9538252,4.618087669790175e-05,0.012047380163811844,0.38461538461538464,0.8606991904864245,0.639241,2.0712538
Nrxn3,-4.584442,-2.6402051,4.552005256317588e-06,0.0017987114887831408,1.0,0.9292571101081739,1.4857107,3.1049898
