names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,16.428217,2.0910943,1.2013862436060242e-60,1.024662327171578e-56,0.9933554817275747,1.0635606,2.2062001
Mir99ahg,11.976067,1.2913842,4.7429886405182926e-33,1.3484316704993505e-29,0.9966777408637874,2.109762,2.9304576
Auts2,11.193821,0.8436033,4.371796513899857e-29,4.1430058296724304e-26,0.9800664451827242,2.4930863,3.0405443
Ctnna2,10.69899,0.9566962,1.0289330443965229e-26,7.313141613048287e-24,0.9900332225913622,2.5747306,3.200237
Nlgn1,10.274623,0.9794244,9.170256589546633e-25,5.586651318017374e-22,0.9966777408637874,2.777039,3.42478
Dlg2,9.858467,0.8152275,6.300397719564895e-23,2.8282153763246836e-20,1.0,3.434712,3.9857721
Celf2,9.657674,1.1129402,4.561028042535793e-22,1.7682276443085353e-19,0.9933554817275747,2.2718482,2.9862392
Dpp10,9.647608,1.2622302,5.031582361674839e-22,1.865841998379335e-19,1.0,2.1377375,2.9414115
Thrb,9.303504,1.0807235,1.3589136450955425e-20,4.139348028221386e-18,0.9767441860465116,1.6305747,2.2707126
Grm7,9.280723,1.7270577,1.683322922516466e-20,4.950710760738944e-18,0.9634551495016611,1.5935725,2.6377387
Hivep3,9.270657,1.1309205,1.850029486164432e-20,5.089968221773046e-18,0.8803986710963455,0.97630614,1.5311775
Gm11867,9.164167,3.0647638,4.993079223510292e-20,1.2167420770662653e-17,0.5348837209302325,0.074615024,0.49968934
Prkg1,9.085757,1.663139,1.0297889788425255e-19,2.3113342633020792e-17,0.8205980066445183,0.636415,1.3396503
Rbfox1,8.896885,1.2756498,5.743597683475209e-19,1.1663605867228584e-16,0.9966777408637874,2.593268,3.4325998
Kcnmb2,8.88311,1.4509844,6.501647549065106e-19,1.260285271499461e-16,0.8970099667774086,1.16644,1.9521054
Nrg3,8.801786,0.85607296,1.3465533451868688e-18,2.5521674402441787e-16,0.9966777408637874,3.6102746,4.191482
Gm28307,8.68788,4.0554876,3.692656725870573e-18,6.427483513255127e-16,0.4684385382059801,0.032195274,0.43439797
Tenm2,8.546954,1.0442402,1.2637964825643042e-17,2.0728692691905674e-15,1.0,2.9482245,3.6446574
Tafa1,8.520199,1.4889662,1.5927921985931968e-17,2.563193332415354e-15,0.8272425249169435,0.63269216,1.2463288
Zbtb20,8.459272,1.349363,2.690507846996912e-17,4.1817311247550895e-15,0.9335548172757475,1.1990906,1.9320954
Negr1,8.459007,0.8736939,2.6966257692757644e-17,4.1817311247550895e-15,0.9867109634551495,2.4006073,2.9641492
Prr16,8.348545,1.8242776,6.910911462600087e-17,9.823860644086024e-15,0.7441860465116279,0.6007454,1.3651162
Ptprd,8.248943,1.1289603,1.5980169663189712e-16,2.1634105882118263e-14,1.0,2.6351805,3.378019
Gpc6,8.099276,1.8192052,5.528757397738597e-16,6.934525271369484e-14,0.7375415282392026,0.6756518,1.4830718
Frmd4a,7.9186144,0.68381876,2.4017195902218908e-15,2.76814410608142e-13,0.973421926910299,2.336139,2.7729404
Hivep2,7.907489,0.9263303,2.6263311003464042e-15,2.986663727313931e-13,0.9601328903654485,1.3444556,1.8547063
Caln1,7.808946,1.3870094,5.7668041260010706e-15,6.471720051403044e-13,0.8172757475083057,0.75920606,1.3794118
Hexb,7.805238,1.1743464,5.9389471118057576e-15,6.578348041115753e-13,0.7774086378737541,0.5859561,1.0289387
Marchf1,7.699808,1.2597648,1.3627070626149257e-14,1.434880066301568e-12,0.946843853820598,1.3799503,2.0947149
Frmpd4,7.640471,1.1170982,2.1642883554317732e-14,2.2240018534310354e-12,0.973421926910299,2.2009795,2.9137776
Kcnma1,7.5819283,0.79642844,3.4045660559862444e-14,3.3764585920356606e-12,0.9534883720930233,1.4886065,1.9400079
Ank3,7.5207367,0.5348981,5.4468465675584814e-14,5.1617949305229205e-12,0.9900332225913622,2.4410334,2.7844517
Pard3,7.4619293,1.3813347,8.526472928770358e-14,7.904596479291563e-12,0.6943521594684385,0.37639508,0.78416926
Macrod2,7.383519,0.7525141,1.5415946331999056e-13,1.3696104819335412e-11,0.9933554817275747,2.5524187,3.0418508
Slc24a3,7.368685,0.7820028,1.7231948554007213e-13,1.5151679300734796e-11,0.9368770764119602,1.448743,1.8873383
Schip1,7.3466983,1.1012895,2.0316279327302777e-13,1.7156192711145087e-11,0.9136212624584718,1.1034602,1.6718881
Lrrc4c,7.302195,0.82204884,2.831099369371735e-13,2.3355308739146455e-11,0.9833887043189369,2.708981,3.2494261
ENSMUSG00000121513,7.3014007,1.0271205,2.847874438821939e-13,2.3355308739146455e-11,0.9169435215946844,1.2312795,1.782261
Rere,7.2698774,0.6374029,3.598132184392691e-13,2.8680812524004916e-11,0.9667774086378738,1.687847,2.0613396
Gm20754,7.2123947,1.3856099,5.497635806053134e-13,4.341605165724739e-11,0.813953488372093,0.8297298,1.4764997
Xkr4,7.0762367,0.6752725,1.4812170476717248e-12,1.1081842280343982e-10,0.9800664451827242,2.415779,2.8498936
Hs3st4,7.017164,1.4541042,2.2641618463531495e-12,1.6647445161677597e-10,0.6112956810631229,0.3246145,0.7181958
Cadm2,6.9620657,0.75681907,3.3531960483930135e-12,2.4443939398926504e-10,1.0,2.9671383,3.4705
Cntn3,6.809219,1.208706,9.813002723915142e-12,6.487992266067616e-10,0.7674418604651163,0.6806577,1.1798621
Nalf1,6.7657757,0.80319864,1.3259693500032257e-11,8.69937891244424e-10,0.9933554817275747,2.4975119,3.0184848
Shisa6,6.747233,1.1933169,1.5069151105574665e-11,9.811052654919566e-10,0.7940199335548173,0.88605535,1.449246
Clstn2,6.7451134,1.3048439,1.5290744874643983e-11,9.879906290593829e-10,0.8172757475083057,0.96763116,1.6156653
Car10,6.704849,1.3632995,2.0161486834617053e-11,1.268987501833453e-09,0.7740863787375415,0.9023318,1.5623324
Phactr1,6.699551,0.8874808,2.090609892848008e-11,1.3015191077445736e-09,0.9568106312292359,1.7353712,2.2660394
Kcnip4,6.6714716,1.3529603,2.532508278746323e-11,1.5652002253208253e-09,0.9966777408637874,2.8584185,3.7606912
Plxdc2,6.6150484,1.2357559,3.714305097315667e-11,2.1999519565975916e-09,0.7441860465116279,0.6430968,1.1394689
Zfp804a,6.5890884,1.3722116,4.42535813947382e-11,2.5331462799712894e-09,0.840531561461794,1.207687,1.9561918
Grm8,6.579287,1.4290177,4.727096685131849e-11,2.652461028124312e-09,0.7043189368770764,0.68689495,1.2972087
Erc2,6.550148,0.61533016,5.748004472052959e-11,3.162885815621915e-09,0.9867109634551495,2.1675973,2.5535607
Pcdh15,6.537963,1.2327893,6.236243873139852e-11,3.4095464098724227e-09,0.8870431893687708,1.13386,1.7839584
Mdga2,6.469089,0.6467677,9.859542479176301e-11,5.190866531166338e-09,0.9933554817275747,2.7126834,3.13672
Fgf14,6.41558,0.62514675,1.4028807275141104e-10,7.340594923293158e-09,0.9933554817275747,3.0251064,3.4412043
Nav2,6.4028645,0.67947704,1.524885334392166e-10,7.930333546969991e-09,0.9435215946843853,1.5968676,1.9887245
Rora,6.383262,0.88890547,1.7335494963845929e-10,8.960874942220723e-09,0.9269102990033222,1.3990532,1.8946815
Ext1,6.3663087,0.8641424,1.9363181797380726e-10,9.88913638023115e-09,0.813953488372093,0.87882835,1.2706201
Pak5,6.364719,0.8817921,1.956474789643889e-10,9.932603262424243e-09,0.867109634551495,0.9786435,1.4012758
Ryr3,6.357037,1.1838224,2.056824333612919e-10,1.0380269077742359e-08,0.7508305647840532,0.7007387,1.1958605
Klf12,6.331077,0.6994893,2.4345586898841933e-10,1.1933535095415107e-08,0.9235880398671097,1.2717301,1.6426126
