names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vip Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Vmn2r87,-2.7370374,-0.6015839,0.00619952338874128,0.04895127636070473,0.07301587301587302,0.16943076477404403,0.0549015,0.082165726
Mmadhc,-2.7383306,-0.6045066,0.0061751978645871244,0.0487735351620976,0.09206349206349207,0.18833285052143686,0.071517736,0.10680963
Plbd2,-2.7400348,-0.9144103,0.006143269698223219,0.048535623872760336,0.05396825396825397,0.1461109501738123,0.041751467,0.0772933
Med17,-2.7415702,-0.3383344,0.006114628838564766,0.04835199437676141,0.14285714285714285,0.24862398609501737,0.11297461,0.14081708
Khdrbs1,-2.74163,-0.33123794,0.006113517097390386,0.04835199437676141,0.3968253968253968,0.5569235225955967,0.41001767,0.49326628
Grik3,-2.7439384,-0.46100634,0.006070690797879775,0.04804696958439751,0.2634920634920635,0.36312282734646584,0.27377236,0.3601067
Cct5,-2.7441986,-0.5264482,0.006065884107904505,0.04804696958439751,0.13968253968253969,0.241997392815759,0.12551089,0.17615116
Ube2d3,-2.7447186,-0.28482345,0.006056281011527455,0.047989463515111394,0.4507936507936508,0.5892236384704519,0.4714044,0.55025315
Zfp935,-2.746637,-0.60308456,0.006020971717704019,0.047751921503750586,0.09841269841269841,0.19637166859791425,0.069405004,0.10361045
Hps4,-2.7470798,-0.29711077,0.006012849803464987,0.04770158671954656,0.1873015873015873,0.3041714947856315,0.15633473,0.18889569
Xndc1,-2.7471535,-0.29948455,0.006011497111161792,0.04770158671954656,0.15873015873015872,0.26314455388180763,0.12512553,0.15189795
Mfsd11,-2.747273,-0.3327048,0.006009307619193119,0.04770158671954656,0.19047619047619047,0.3025420046349942,0.15061688,0.18624122
Rabepk,-2.747642,-0.61982983,0.006002550487607223,0.04766209562707036,0.06984126984126984,0.1659545191193511,0.057967152,0.08774547
Plpp3,-2.748264,-0.7836515,0.005991175389382903,0.0475858358595089,0.17142857142857143,0.26546205098493625,0.19131103,0.30965224
Nupl2,-2.7496624,-0.64379513,0.0059656683930473416,0.04739725302223006,0.0761904761904762,0.17301564310544612,0.0575061,0.08845337
Polr2b,-2.7497082,-0.2952631,0.005964836902738184,0.04739725302223006,0.1492063492063492,0.25840092699884126,0.1285628,0.15559317
Ercc4,-2.7499402,-0.2599878,0.005960617101133371,0.04738514245782653,0.13015873015873017,0.23544322132097334,0.108708955,0.12884595
Chordc1,-2.7501438,-0.34258142,0.005956911011568882,0.04736969484488188,0.3142857142857143,0.4482184241019699,0.26640946,0.32720664
Efcab2,-2.7502458,-0.37870768,0.005955058745572443,0.047368984160311295,0.12063492063492064,0.2218279258400927,0.096875414,0.12421417
Rps2,-2.7507694,-0.5031321,0.005945550111892,0.04730735312601067,0.19682539682539682,0.3032300115874855,0.19966818,0.27247995
Mta1,-2.751342,-0.58077526,0.005935163722194726,0.04723869941213635,0.09841269841269841,0.19680619930475088,0.07205676,0.105935015
Mknk1,-2.7519112,-0.63462746,0.00592485725670752,0.047173171961459155,0.09523809523809523,0.1936558516801854,0.07624843,0.11601137
Adam9,-2.7521749,-0.34710518,0.005920091209380828,0.047173171961459155,0.17777777777777778,0.2886008111239861,0.1411495,0.17632994
Sumo2,-2.7533274,-0.38568094,0.005899288268175122,0.047036758387497185,0.2920634920634921,0.4182720162224797,0.2739697,0.34484315
Epm2aip1,-2.7552001,-0.34957644,0.005865623978594702,0.046796115292410824,0.17142857142857143,0.2806344148319815,0.14697081,0.18376166
Gm16124,-2.755622,-0.7463739,0.005858068699447426,0.04674971961810286,0.06031746031746032,0.15534472769409038,0.053985637,0.08897572
Ddb1,-2.7569466,-0.4509714,0.005834389568961656,0.046588424284695305,0.14603174603174604,0.2490223059096176,0.11476311,0.15377893
Aph1b,-2.757203,-1.0411468,0.005829814469446773,0.04656572972474281,0.05714285714285714,0.15049246813441483,0.038222715,0.07712729
Nek6,-2.7575965,-1.2323877,0.005822801426199663,0.04653738082153032,0.047619047619047616,0.1406068945538818,0.03569275,0.08192719
Snx30,-2.7580078,-0.31816033,0.005815483424157314,0.04649272228714878,0.31746031746031744,0.4545191193511008,0.31002355,0.37372428
Fmnl2,-2.7581165,-0.33100548,0.00581354585639369,0.04649106463133882,0.6158730158730159,0.7197639049826188,0.84753144,0.9850228
Crispld1,-2.758496,-0.927923,0.005806800165286657,0.046450943864618184,0.05396825396825397,0.1477404403244496,0.049453,0.09207894
Knop1,-2.7585523,-0.47073773,0.005805801404047818,0.046450943864618184,0.13015873015873017,0.23214803012746235,0.10512189,0.14289849
Mxd4,-2.759241,-0.4317136,0.005793579142230783,0.046386612500518815,0.15555555555555556,0.26013904982618774,0.12346682,0.16318466
Tspan14,-2.761265,-0.3680062,0.005757794809301994,0.046127592881915494,0.1619047619047619,0.26814165701042875,0.14526552,0.1838004
Etfdh,-2.761279,-0.31048414,0.005757547005374819,0.046127592881915494,0.1111111111111111,0.2166497682502897,0.10011644,0.12273488
Cherp,-2.7620134,-0.35863778,0.00574461262136013,0.04604944544628481,0.1523809523809524,0.2593424101969872,0.11800582,0.1489356
Creb3l2,-2.7629375,-1.0943071,0.005728373574879262,0.04593297462160722,0.06666666666666667,0.15983487833140209,0.055195794,0.114365466
Rab3gap2,-2.7636719,-0.28730738,0.005715498315109181,0.04585710353149707,0.3492063492063492,0.5015208574739282,0.34462228,0.40688136
Pcnp,-2.7639635,-0.26677436,0.005710392418267779,0.045829822066563684,0.3111111111111111,0.4489426419466976,0.28474107,0.33384606
Slc25a5,-2.7644835,-0.8574287,0.00570129813431084,0.04577050518940313,0.0761904761904762,0.17062572421784472,0.08486106,0.14882033
Slc35b1,-2.7647645,-0.60137874,0.005696387745916978,0.045744751563893966,0.10476190476190476,0.2031068945538818,0.08129203,0.12087621
Trp53bp2,-2.7659419,-0.9572521,0.005675866898344804,0.04559997235379057,0.09841269841269841,0.19260573580533025,0.07201047,0.13538118
Sparcl1,-2.7661455,-0.3508767,0.005672320814559995,0.04559236024146786,0.4507936507936508,0.5926274623406721,0.5961702,0.7127501
Rpl19,-2.7662334,-0.48074606,0.0056707929465890095,0.04559236024146786,0.2920634920634921,0.4088571842410197,0.30913195,0.40912262
Rgs4,-2.766258,-0.77939945,0.005670365210083813,0.04559236024146786,0.05396825396825397,0.14875434530706835,0.056802846,0.0956007
Derl2,-2.767899,-0.50067586,0.005641894724367375,0.04538853630052436,0.12063492063492064,0.22273319814600231,0.090411544,0.12564759
Gm17227,-2.768528,-0.9687166,0.005631016285604747,0.045314587479544644,0.0380952380952381,0.1316265932792584,0.03270003,0.06302654
Gng7,-2.7698421,-0.3430249,0.005608348083761123,0.04514568993728621,0.18412698412698414,0.2957343568945539,0.15893959,0.19762559
Trim39,-2.7703164,-0.6350881,0.005600185955535289,0.04509349614181397,0.06031746031746032,0.15545336037079954,0.049507264,0.075869255
Kcns3,-2.7713566,-1.5716367,0.005582327233482454,0.04496316929366712,0.0380952380952381,0.129236674391657,0.025966693,0.075288065
Tmem241,-2.7722032,-0.59631497,0.005567824823948439,0.04487326125359765,0.12698412698412698,0.22610081112398608,0.09431947,0.1393605
Tubgcp6,-2.7736475,-0.2900859,0.00554317090752936,0.04473750306698014,0.10158730158730159,0.20415701042873696,0.08770075,0.10622837
Glul,-2.7754254,-0.6273568,0.005512953720737074,0.04453790333018797,0.17142857142857143,0.27270422943221323,0.17367655,0.25695795
Tmem144,-2.7770138,-2.211788,0.005486087091677596,0.0443475211051074,0.022222222222222223,0.11305040556199304,0.015197093,0.06853493
Tubb4a,-2.7810826,-0.3147467,0.005417794616450432,0.04386144662368879,0.23809523809523808,0.3537079953650058,0.2644902,0.3196013
H2aj,-2.781701,-0.57209456,0.005407482563231826,0.043791156261012404,0.1619047619047619,0.2663311123986095,0.14230032,0.2048553
Cox6a1,-2.781708,-0.41981006,0.005407365482709707,0.043791156261012404,0.2571428571428571,0.377353707995365,0.27047542,0.3474743
Polr3f,-2.7822702,-0.3243404,0.005398006453125568,0.043740782085489746,0.13333333333333333,0.24036790266512167,0.10960293,0.1354361
Sdf4,-2.7824318,-0.3425266,0.005395318440315497,0.04373218898681068,0.21587301587301588,0.3324159907300116,0.18575522,0.23018186
Noc2l,-2.7839499,-0.30125692,0.005370133402745418,0.04355432675272242,0.1492063492063492,0.2603201042873696,0.1249083,0.15181094
Hmbox1,-2.7848003,-0.33052132,0.005356071553966432,0.043453394521460756,0.46984126984126984,0.6131228273464658,0.5136543,0.61207163
Bcar1,-2.7870033,-0.53863615,0.005319793130148865,0.04319913608868941,0.10476190476190476,0.20564165701042875,0.084288776,0.12022087
Rcbtb2,-2.7883842,-0.4318011,0.005297167317452298,0.043040485582081414,0.13015873015873017,0.23384994206257242,0.11152126,0.14768021
Gm43462,-2.788792,-0.641997,0.005290505594275367,0.043012370746801545,0.07936507936507936,0.17790411355735805,0.0592082,0.090922214
Larp6,-2.7892451,-0.8538619,0.005283106186213201,0.042978220776127375,0.06666666666666667,0.16218858632676708,0.051203687,0.09071094
Rps27a,-2.7894735,-0.33551118,0.005279381345195226,0.04296092572543784,0.273015873015873,0.39831981460023175,0.31714714,0.38588694
Mtx3,-2.7901094,-0.6067236,0.005269021592209517,0.04290260914626355,0.10158730158730159,0.2014774044032445,0.07287583,0.10896094
Emc2,-2.7901483,-0.26220945,0.005268392586279702,0.04290260914626355,0.3238095238095238,0.47432647740440326,0.31658152,0.3692553
Taf12,-2.7915292,-0.9209172,0.005245964373926173,0.04276670592457411,0.06031746031746032,0.15523609501738123,0.045601465,0.08465091
Ppp4r2,-2.7925482,-0.26631522,0.005229469640992419,0.04264517428026292,0.3523809523809524,0.5026071842410197,0.35025144,0.40843117
Slc9a4,-2.7925868,-1.3003536,0.005228844902084832,0.04264517428026292,0.022222222222222223,0.11525926998841252,0.02481437,0.060040705
Marchf5,-2.7932367,-0.38183928,0.005218348027781104,0.04258032538915222,0.2,0.3108342989571263,0.15884233,0.20238233
Eif4e2,-2.793279,-0.32842794,0.005217667807419944,0.04258032538915222,0.14285714285714285,0.2513760139049826,0.11797184,0.14602248
Ash2l,-2.7934792,-0.3130905,0.005214437854583377,0.04257427686194328,0.17142857142857143,0.28447276940903826,0.13898303,0.1699474
Rnf144a,-2.7936585,-0.3724608,0.005211549428189141,0.042563627092839576,0.19047619047619047,0.30102114716106604,0.17256556,0.21819511
Bbln,-2.7961674,-0.29250157,0.005171262967562946,0.042311764902075624,0.10158730158730159,0.2040483777520278,0.13537462,0.16343468
Rcc1l,-2.796884,-0.32001448,0.005159804352669974,0.042230869008907164,0.08571428571428572,0.18456691772885284,0.075980395,0.09398761
Ints11,-2.7969754,-0.57398945,0.005158345590675879,0.042230869008907164,0.07301587301587302,0.17145857473928158,0.060744084,0.08913564
Mrpl15,-2.7971897,-0.51258606,0.005154924573442848,0.04221664836586691,0.10793650793650794,0.2097696987253766,0.08890785,0.12455612
Spop,-2.7972424,-0.34655347,0.00515408365383688,0.04221664836586691,0.5365079365079365,0.6634559675550405,0.61261153,0.72983634
Ift172,-2.7976396,-0.30938348,0.00514775270970511,0.04218362772484791,0.16507936507936508,0.2728852838933951,0.12791197,0.15622534
Pyroxd1,-2.7978258,-0.2930543,0.005144785750655327,0.04217217605860544,0.09206349206349207,0.1929678447276941,0.08428177,0.10232296
B3gnt2,-2.7979417,-0.48826048,0.005142939179566405,0.04216990410587407,0.14285714285714285,0.24703070683661646,0.111608595,0.15326194
Mllt6,-2.799783,-0.32165852,0.005113698025918476,0.04195574533020747,0.11428571428571428,0.21994495944380069,0.09827223,0.121380724
Rap1gds1,-2.8013606,-0.34843302,0.005088761788692417,0.04177666644123594,0.6031746031746031,0.7009342410196987,0.74924934,0.8838126
Pde2a,-2.801807,-0.2919081,0.005081728523926597,0.04173167647857814,0.3682539682539683,0.5093061993047509,0.37860832,0.44690534
Cckbr,-2.8037183,-1.5314003,0.005051701110420037,0.04152315963199339,0.025396825396825397,0.11898899188876014,0.021055026,0.059690792
Csnk1g1,-2.8037536,-0.28110322,0.005051150640461583,0.04152315963199339,0.5841269841269842,0.6881880069524913,0.7261167,0.8314227
Otud6b,-2.806684,-0.31415305,0.005005431851257393,0.04119324773148121,0.13015873015873017,0.23801419466975665,0.112899765,0.13854071
Camkk1,-2.8083003,-0.45632544,0.004980375665569496,0.04101216491996701,0.11428571428571428,0.21936558516801855,0.095048696,0.12822582
Nudt4,-2.8095126,-0.50585145,0.0049616580196619854,0.04088308831288487,0.12063492063492064,0.22331257242178448,0.109646834,0.15233533
Gm41804,-2.8099835,-0.37803715,0.00495440514751777,0.0408358485625161,0.12380952380952381,0.2275492468134415,0.10289327,0.1317637
Rbck1,-2.8100817,-0.62431854,0.004952890833627836,0.0408358485625161,0.08253968253968254,0.18217699884125144,0.06501025,0.098524444
Herc2,-2.8133848,-0.2863422,0.0049022954376412246,0.04045598231247534,0.6507936507936508,0.7418525492468134,0.85066926,0.96913624
Exoc5,-2.813715,-0.32409403,0.004897261699499639,0.04042685771599241,0.44126984126984126,0.597696987253766,0.4773736,0.5686851
Gm29237,-2.8137958,-2.4532123,0.004896030752343405,0.04042685771599241,0.01904761904761905,0.1114933371958285,0.009927935,0.053199053
Tbc1d8b,-2.8154156,-0.7622875,0.004871417241620692,0.04025060925041451,0.06984126984126984,0.16628041714947855,0.06268141,0.10410912
Tmem259,-2.815465,-0.28302115,0.004870671514218632,0.04025060925041451,0.17142857142857143,0.28425550405561995,0.15035903,0.18016751
Sdhaf3,-2.8159146,-0.38218457,0.00486385822220547,0.04021288320943415,0.1492063492063492,0.25561268829663963,0.11870677,0.15209383
Scaf11,-2.8164768,-0.26488805,0.004855353732919371,0.04015492607065051,0.30158730158730157,0.44325753186558514,0.29509667,0.34531698
Wdr82,-2.817134,-0.38844568,0.004845431162930955,0.04008520176969051,0.14285714285714285,0.25,0.11665979,0.1501166
Mthfr,-2.8178403,-0.4886142,0.004834786188470698,0.04000945638565065,0.08888888888888889,0.19003476245654694,0.06897716,0.09548952
Nol11,-2.8185043,-0.29632363,0.00482479604202591,0.039939084919666114,0.1873015873015873,0.303555909617613,0.15557888,0.18790306
Ppp2r2a,-2.8189752,-0.33412185,0.004817724400952882,0.03989283656505514,0.45714285714285713,0.6079446697566628,0.50325644,0.6013418
Commd3,-2.8189893,-0.39429834,0.004817513451422436,0.03989283656505514,0.12063492063492064,0.22859936268829664,0.109773785,0.1419271
Tmco3,-2.819439,-0.28154314,0.00481076747784175,0.03985979714141469,0.1365079365079365,0.24536500579374276,0.12276919,0.14736116
Gpat4,-2.8206196,-0.31681138,0.004793099947378252,0.03977473612910859,0.1492063492063492,0.2608632676709154,0.12707692,0.15596138
Tpcn1,-2.8211114,-0.66864306,0.0047857558216910425,0.03973833712263236,0.08571428571428572,0.18612398609501737,0.06872828,0.107140504
Cep63,-2.8215086,-0.30330545,0.004779835491714466,0.03970144657260207,0.14285714285714285,0.2533314020857474,0.1229242,0.1496274
Uggt1,-2.8217158,-0.31065193,0.0047767469804718,0.03968806164665346,0.34285714285714286,0.47457995365005795,0.30133072,0.36196467
Cox7a2,-2.8217545,-0.44080704,0.004776171356133929,0.03968806164665346,0.20317460317460317,0.31068945538818077,0.21999563,0.2881888
Preb,-2.8221693,-0.3016646,0.004770000424384616,0.03965653199356888,0.1873015873015873,0.30456981460023175,0.15309428,0.18557407
Klf7,-2.82264,-0.32833752,0.00476300150650701,0.03961060058181472,0.4857142857142857,0.6352476825028969,0.574163,0.6799964
Ttc5,-2.822851,-0.26866052,0.004759870676262092,0.039596818907480624,0.18095238095238095,0.29696552723059094,0.14707534,0.17468628
Poc5,-2.824685,-0.60036623,0.004732710944956875,0.03938307311582262,0.09841269841269841,0.19858053302433373,0.07281018,0.10841082
Gas7,-2.8253736,-0.30249593,0.004722549315416257,0.03932286957088157,0.4634920634920635,0.6037442062572422,0.56042695,0.6558136
Nkapd1,-2.8276227,-1.2403105,0.004689505867269365,0.03907194500884584,0.050793650793650794,0.14582126303592122,0.032501373,0.0751499
Mkx,-2.8277175,-0.5445364,0.004688116459454131,0.03907194500884584,0.18095238095238095,0.28085168018539974,0.1642369,0.23138283
Tpp1,-2.8283393,-0.59726053,0.004679017345096419,0.03900874839054942,0.10793650793650794,0.2095162224797219,0.084936015,0.12584783
Mtmr9,-2.8304126,-0.37935472,0.004648802321740794,0.03878091225866971,0.12063492063492064,0.22711471610660486,0.102661245,0.13158333
Zfp952,-2.8304336,-0.37988818,0.004648495959860681,0.03878091225866971,0.09841269841269841,0.20241888760139048,0.085031465,0.10929099
Tspan3,-2.830943,-0.26960114,0.004641097771384337,0.038740694972692495,0.3523809523809524,0.4938079374275782,0.37650222,0.43897483
Wapl,-2.8314526,-0.3787509,0.004633710246052712,0.03869104857409459,0.47619047619047616,0.6247103128621089,0.5089259,0.62202495
Cables1,-2.8315544,-0.76908517,0.004632234019379568,0.03869074544629437,0.12063492063492064,0.2204157010428737,0.09550637,0.15767564
Tssc4,-2.8318636,-0.6051486,0.004627757041478257,0.0386653705548883,0.05396825396825397,0.15118047508690613,0.059633195,0.08935561
Farp2,-2.8323731,-0.3112099,0.004620388749237617,0.038627830022406585,0.19682539682539682,0.311558516801854,0.16225895,0.19768304
Nfe2l1,-2.8324153,-0.35309345,0.004619779435777867,0.038627830022406585,0.20317460317460317,0.3213716685979143,0.19058174,0.23757744
Scrn3,-2.8328123,-0.8041161,0.004614045301791314,0.038598816083167065,0.06666666666666667,0.1630938586326767,0.053180654,0.091093056
Hdhd2,-2.8328617,-0.32662973,0.00461333532702597,0.038598816083167065,0.11428571428571428,0.220632966396292,0.10423132,0.12906967
Sema3d,-2.8332376,-1.1769422,0.004607912357993271,0.038571528055850214,0.05714285714285714,0.1522305909617613,0.061115373,0.13320997
H2az1,-2.8335924,-0.52311105,0.004602798777819866,0.03855274412718822,0.15555555555555556,0.2630721320973349,0.15859678,0.22072425
Rmdn3,-2.8338525,-0.49892887,0.00459905545697671,0.038533401973484316,0.09841269841269841,0.19948580533024335,0.0739934,0.10303517
Coro2b,-2.8341513,-0.27028596,0.00459475909897483,0.038509412660465904,0.326984126984127,0.46632387022016225,0.30770534,0.36084312
Atm,-2.8344357,-0.32886192,0.004590668305221056,0.038487131781993686,0.2571428571428571,0.38720307068366167,0.21695453,0.26568124
Lacc1,-2.8351703,-1.8967844,0.00458012827869471,0.03841075120116319,0.025396825396825397,0.11956836616454229,0.019457813,0.070614
Abhd5,-2.836291,-0.7891305,0.004564083122265332,0.03828814033570698,0.07936507936507936,0.17768684820393973,0.05715886,0.096808895
Hars2,-2.8364315,-0.5084961,0.004562074786796297,0.03828619352397577,0.06666666666666667,0.16562862108922363,0.0583159,0.081971295
Islr2,-2.8368497,-0.9711714,0.004556104720836015,0.038257041827769914,0.06666666666666667,0.16392670915411356,0.051598653,0.09876858
Gm20033,-2.836913,-0.55908906,0.004555202302067123,0.038257041827769914,0.07936507936507936,0.17985950173812282,0.067387156,0.097767085
Alkbh5,-2.8377597,-0.43935692,0.004543135502971484,0.03817199842552964,0.10793650793650794,0.2109284472769409,0.08849558,0.11820069
Agpat4,-2.8378723,-0.29504654,0.0045415354518498615,0.038170490331938,0.3619047619047619,0.5026433951332561,0.35747227,0.4234501
Pmm2,-2.8392181,-0.33914092,0.00452242441805351,0.03802175973501183,0.11428571428571428,0.21838789107763615,0.093721166,0.11715254
Rgs20,-2.8394535,-0.64690965,0.004519088731559888,0.03800560695368206,0.19682539682539682,0.29935544611819237,0.21003604,0.31186107
Sirt2,-2.8397522,-0.29316592,0.00451486009811186,0.03798193200884961,0.21904761904761905,0.33766657010428736,0.21568495,0.25847226
Gm15283,-2.8397696,-1.1357594,0.004514611466637492,0.03798193200884961,0.05396825396825397,0.14904403244495945,0.038644493,0.0830327
Senp2,-2.8400228,-0.32548794,0.0045110325485270735,0.03797351020642935,0.37777777777777777,0.5224507531865585,0.35792562,0.43131363
Zfp81,-2.8409889,-0.26752266,0.004497386714361464,0.03787050486207852,0.18412698412698414,0.3046784472769409,0.15317872,0.18170364
Slc37a3,-2.8416004,-0.3256823,0.004488771951876838,0.03780981264794064,0.2126984126984127,0.3335385283893395,0.16685635,0.20503855
Rgs11,-2.8418603,-0.31325248,0.0044851127358163075,0.037790837005764875,0.12380952380952381,0.23015643105446118,0.09660857,0.118694946
Gm32618,-2.8427775,-0.7403431,0.004472228148939848,0.03771423528672954,0.0761904761904762,0.17410196987253765,0.05683234,0.09321029
Gm49003,-2.8429286,-1.0456862,0.004470108621748799,0.037711717006715925,0.047619047619047616,0.14397450753186558,0.034155995,0.069272146
Glce,-2.8432097,-0.28437036,0.004466167737130723,0.037690303736401545,0.2507936507936508,0.37608632676709153,0.22676001,0.27001628
Gab1,-2.8432484,-0.84747326,0.004465626111761788,0.037690303736401545,0.1523809523809524,0.2469220741599073,0.1708832,0.2891653
Gemin5,-2.8437262,-0.2541868,0.004458934567830387,0.037652913839598526,0.11428571428571428,0.22146581691772885,0.10074659,0.11904269
Aldoa,-2.8438034,-0.37117425,0.004457852966372353,0.037652913839598526,0.33650793650793653,0.4670842989571263,0.3983908,0.49043545
Gde1,-2.8443937,-0.32826886,0.0044496013007580765,0.03760955865094983,0.23174603174603176,0.3582705677867903,0.22396506,0.27396286
Shroom2,-2.8452969,-0.5792719,0.004437004997057318,0.03751489121174643,0.12380952380952381,0.22707850521436848,0.109300666,0.15919337
Esyt2,-2.8458273,-0.262037,0.004429619135759281,0.03747994367741037,0.6507936507936508,0.7161428157589803,0.8670705,0.9763616
Gid4,-2.8461788,-0.34295598,0.004424733971500995,0.03747994367741037,0.13968253968253969,0.24797219003476245,0.11811058,0.14756753
Taok3,-2.8464458,-0.34263462,0.004421024512730005,0.03746229222865192,0.38412698412698415,0.5312862108922364,0.38013208,0.46150127
Ddx18,-2.8468359,-0.4121966,0.004415611814638919,0.03742823011335891,0.09841269841269841,0.20346900347624566,0.09166053,0.12021413
Mtg2,-2.8469589,-0.40726164,0.004413906353905775,0.0374255802238713,0.11746031746031746,0.22168308227114716,0.0922207,0.120549485
Lrmda,-2.8476617,-1.0935155,0.004404172311516894,0.03736662772670002,0.11428571428571428,0.2097696987253766,0.12071636,0.24199991
Dnajc5,-2.8478093,-0.29404852,0.004402130636197217,0.03736110239880582,0.4,0.5527954808806489,0.41449106,0.48840404
Rplp0,-2.8479288,-1.0297697,0.004400478479767533,0.03735888049015912,0.0761904761904762,0.1733053302433372,0.07323751,0.14422241
Mei4,-2.8480341,-0.2752999,0.004399021161425443,0.03735831182285134,0.1523809523809524,0.26238412514484355,0.16912232,0.2013116
Nme7,-2.8481324,-0.2676452,0.0043976613923200035,0.03735831182285134,0.43492063492063493,0.5948001158748552,0.50534767,0.5831101
Spata1,-2.8488703,-1.1881983,0.004387475261146171,0.03729041538963568,0.031746031746031744,0.12681054461181923,0.03236806,0.07228637
Slc35e2,-2.8501563,-0.32173783,0.004369773393758817,0.03715690224376564,0.1746031746031746,0.29080967555040554,0.13991407,0.17201354
Pccb,-2.8503568,-0.36861372,0.004367022379509561,0.03714526474752197,0.14603174603174604,0.25626448435689453,0.12234137,0.15531422
Cpsf3,-2.8506658,-0.33140892,0.00436277828243798,0.037120915911687306,0.16825396825396827,0.2795842989571263,0.13355727,0.16533284
Pprc1,-2.8508909,-0.72913504,0.00435969401523758,0.03710642324657389,0.06666666666666667,0.16512166859791425,0.0519125,0.08464018
Fhip2b,-2.8510313,-0.467465,0.00435776735211592,0.037101777170898215,0.08571428571428572,0.1862688296639629,0.06982844,0.09531098
Snx2,-2.8514495,-0.33173588,0.0043520400923066855,0.03707008558733183,0.31746031746031744,0.4598783314020857,0.29225904,0.3557186
mt-Co2,-2.8522506,-0.5232565,0.004341085912983439,0.036994918643154136,0.23809523809523808,0.3491454229432213,0.25807753,0.35288504
Pnpla7,-2.8536105,-1.0862849,0.004322549843921673,0.03686033459415276,0.07301587301587302,0.16968424101969873,0.06456632,0.13244306
Iws1,-2.8563757,-0.29068947,0.004285076222552307,0.03657560295425047,0.28888888888888886,0.42478997682502895,0.25395945,0.30281052
Gm8098,-2.8565936,-0.67779845,0.004282136599044478,0.03656212596642044,0.07301587301587302,0.17366743916570104,0.052867357,0.08328105
Arid2,-2.8570328,-0.3285879,0.0042762154981553025,0.03652317559931118,0.39365079365079364,0.5434168597914253,0.3954894,0.47573334
Cc2d1b,-2.857177,-0.68488383,0.004274274994689992,0.03651820957307474,0.08888888888888889,0.1893467555040556,0.06257528,0.098766364
Ugt8a,-2.8577847,-0.7492678,0.004266095807158467,0.036459921863342244,0.15873015873015872,0.25716975666280417,0.20604435,0.32541943
Asns,-2.8587687,-0.6969382,0.004252887889012109,0.036358605656301425,0.05714285714285714,0.15614136732329084,0.054344505,0.08666704
Prkrip1,-2.8590147,-0.69769365,0.004249591709403984,0.036341988934336426,0.06666666666666667,0.16675115874855156,0.05509678,0.087891474
Kctd2,-2.8596718,-1.3574653,0.004240797560173533,0.03627832869845999,0.04126984126984127,0.13771002317497102,0.03096949,0.07751281
Lrrc57,-2.8620083,-1.0119032,0.004209657802350909,0.036023409283174816,0.06349206349206349,0.16063151796060254,0.04321497,0.085311614
Tom1,-2.8641763,-0.42335132,0.004180951374748091,0.03580056196286845,0.11428571428571428,0.2194380069524913,0.10069984,0.13284735
Thbs3,-2.8654096,-1.1015779,0.004164700175764508,0.03567277453707119,0.04126984126984127,0.13839803012746235,0.033609577,0.07078288
