names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Kcnq1ot1,9.635092,0.65454036,5.684132911570638e-22,2.797161805783911e-18,0.9970414201183432,1.8254471,2.2185686
Meg3,7.971474,0.44509318,1.5679292863798147e-15,2.204508576650019e-12,1.0,3.792721,4.095236
A830082K12Rik,6.9107327,0.8633451,4.821561546059319e-12,3.954484061359651e-09,0.9112426035502958,0.7425328,1.0997622
Sptbn4,6.6625085,0.69524276,2.691926489935602e-11,2.0379954241497074e-08,0.9171597633136095,0.7815345,1.0710396
Scn8a,6.336473,0.4634041,2.350844280993618e-10,1.6526435295385134e-07,0.985207100591716,1.3870984,1.6372101
Camk1d,6.3007827,0.4798134,2.9614640404962605e-10,1.9431152724376132e-07,0.9970414201183432,1.8457346,2.1326106
Rbfox3,6.2657356,0.6011389,3.710698628390363e-10,2.2825434937886222e-07,0.9733727810650887,1.1434739,1.4451835
D430041D05Rik,6.2249007,0.48529077,4.818613757835415e-10,2.634710922478675e-07,0.9763313609467456,1.4276361,1.6930339
A330076H08Rik,6.2133255,0.555489,5.187487346594199e-10,2.687118445535795e-07,0.9792899408284024,1.2456963,1.5342715
Camk2a,5.983107,0.515803,2.1892091400604835e-09,8.977581815198033e-07,0.9911242603550295,1.4645228,1.7500229
Nr2f1,5.931983,1.0453446,2.9929757310624394e-09,1.132956428658328e-06,0.727810650887574,0.35962236,0.63827586
Kalrn,5.776039,0.3318658,7.647966445391196e-09,2.6882602055550053e-06,1.0,2.6203847,2.8353488
Nipbl,5.7522454,0.5460366,8.806581047462711e-09,2.8891456889709337e-06,0.9674556213017751,1.0487114,1.3102031
Myt1l,5.740027,0.4592898,9.466137115402963e-09,3.005345854509547e-06,1.0,1.8966546,2.1732326
Cmss1,5.677328,0.74266785,1.3681497963241095e-08,4.207915717319339e-06,0.8550295857988166,0.6770609,0.963123
Sez6l,5.611092,0.6919865,2.0105386822433924e-08,5.8199181501880785e-06,0.8579881656804734,0.63910466,0.8942612
Rtn1,5.5692925,0.39409652,2.5577573960822472e-08,6.9926245256226324e-06,0.9940828402366864,1.6643485,1.8912061
Cdr1os,5.5294223,0.3634328,3.2128705773834006e-08,8.290803570878282e-06,1.0,1.9060024,2.1242461
Ptprs,5.524599,0.42940634,3.302384345026517e-08,8.290803570878282e-06,0.9733727810650887,1.1965741,1.4132197
