names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Rmdn1,12.917788,0.7831077,3.5726591985592883e-38,2.6665931295913357e-36,0.8843283582089553,0.5304838122953801,0.692455,0.45762092
Kcnt1,12.902118,1.0293832,4.37896685871976e-38,3.2593584347313e-36,0.6175373134328358,0.26664241542379047,0.31345233,0.16581893
1110004F10Rik,12.89533,0.75239736,4.782065307529313e-38,3.5495606302020064e-36,0.6996268656716418,0.34885412877409966,0.4116864,0.26418188
Zfyve9,12.894935,0.7881334,4.806705909858443e-38,3.558021702421387e-36,0.9514925373134329,0.6480902146234995,1.0303987,0.7147297
Eps15l1,12.877534,0.76355374,6.022941185245828e-38,4.446055759548225e-36,0.8768656716417911,0.4987631866133139,0.60789603,0.40063545
Cacna1a,12.868367,0.9479261,6.782059946781459e-38,4.992710980000487e-36,0.9925373134328358,0.7466351400509276,1.8554298,1.3340386
Lmbr1,12.856071,0.80724204,7.951632741234154e-38,5.837715075326823e-36,0.8638059701492538,0.5214259730811204,0.70100546,0.45773345
Cxxc4,12.853393,0.99809116,8.231945364919651e-38,6.027040107776321e-36,0.6567164179104478,0.3106220443797745,0.3943536,0.21674973
Ankrd44,12.836601,0.6673545,1.0226695742873033e-37,7.467155288342347e-36,0.7126865671641791,0.3447435431065842,0.49339414,0.33764243
Oprm1,12.834493,1.520276,1.0508845364100708e-37,7.652376014454906e-36,0.498134328358209,0.1710803928701346,0.29656494,0.113644555
Ppp3cc,12.829281,0.7863931,1.124031602181345e-37,8.162899770435876e-36,0.832089552238806,0.47449981811567843,0.59905416,0.3891056
Adgra1,12.817375,0.9121041,1.3106211777557671e-37,9.492288691724383e-36,0.6735074626865671,0.324445252819207,0.41075873,0.23896618
Pclo,12.812395,0.81275314,1.3975412806615129e-37,1.009460597079969e-35,0.9981343283582089,0.8283739541651509,2.1948,1.7123394
Ece2,12.808721,1.1297823,1.4652991415921496e-37,1.0555653601764359e-35,0.542910447761194,0.19850854856311387,0.23716356,0.115389995
Septin6,12.808511,0.87649494,1.4692740032678014e-37,1.0555987290857172e-35,0.6772388059701493,0.31655147326300476,0.36761576,0.21672206
Abca5,12.798864,0.79441595,1.6636634863358165e-37,1.1920703434091572e-35,0.8768656716417911,0.527391778828665,0.7133338,0.47006038
Rubcn,12.797363,0.7311241,1.6961337239246524e-37,1.2121040734536013e-35,0.8022388059701493,0.41258639505274647,0.45647568,0.2989996
Cdh9,12.793223,1.027457,1.7889749599623983e-37,1.2750598719944204e-35,0.8768656716417911,0.5279738086576937,1.2363665,0.78778297
Upp2,12.789881,0.89613837,1.8675961137342392e-37,1.3275742744983864e-35,0.9813432835820896,0.6998181156784286,1.4437267,1.0076011
Slc44a5,12.788132,0.9199964,1.9101049473211e-37,1.3542089692484948e-35,0.9365671641791045,0.6016733357584576,1.2061219,0.80512744
Tcerg1l,12.781636,1.5524609,2.076545666433249e-37,1.4683363699226683e-35,0.4906716417910448,0.16082211713350308,0.29129875,0.109114304
Ppfia4,12.769667,0.9363763,2.4218998234101183e-37,1.7080432612868735e-35,0.6138059701492538,0.2607493634048745,0.28314763,0.1578832
Rps6ka5,12.763357,0.79001546,2.6263435893465087e-37,1.847378331040332e-35,0.871268656716418,0.5247726445980356,0.7917665,0.52958107
Pvt1,12.755826,0.8026445,2.8929102562421206e-37,2.0295691536612476e-35,0.8973880597014925,0.5264459803564933,0.7747061,0.51326275
Retreg1,12.739237,0.61391616,3.5787826778287476e-37,2.504215899824439e-35,0.7873134328358209,0.4149508912331757,0.5064959,0.3583104
Dhx32,12.737633,0.83208454,3.6530979265694252e-37,2.549577695764168e-35,0.6735074626865671,0.3093852309930884,0.31620952,0.18972184
Tmem65,12.736962,0.8424124,3.6846513315668187e-37,2.564937338839389e-35,0.6697761194029851,0.31626045834849037,0.36330444,0.2185876
Cdh7,12.724707,1.5588012,4.310907779525238e-37,2.9931289931742414e-35,0.5410447761194029,0.22469989086940706,0.45530242,0.17875998
Zdhhc2,12.723014,0.79141355,4.405336878417323e-37,3.050809327914265e-35,0.8451492537313433,0.47053473990542016,0.6444826,0.42061037
Sgk1,12.716211,0.79801625,4.806047244701348e-37,3.3197555132422935e-35,0.8507462686567164,0.46384139687158965,0.6570681,0.42812508
Apc,12.70491,0.71885717,5.553336637989587e-37,3.8261065503276975e-35,0.996268656716418,0.8091305929428884,1.7278154,1.3381805
Tshz3,12.697633,0.90936285,6.094551178590815e-37,4.188250387947192e-35,0.7350746268656716,0.3802837395416515,0.5956671,0.36013094
Gm10125,12.670936,0.8408461,8.568584500810973e-37,5.873414937163032e-35,0.7332089552238806,0.37751909785376503,0.46509764,0.28564292
Marchf4,12.665141,0.9343641,9.225428507714995e-37,6.307563969524222e-35,0.6902985074626866,0.3391415060021826,0.397164,0.22725329
Fam110b,12.658319,0.8080676,1.0063055304114854e-36,6.862799391410307e-35,0.875,0.5303746817024373,0.74224544,0.4877398
Nkain3,12.655233,1.090083,1.0466415469017083e-36,7.119812244366811e-35,0.9514925373134329,0.663514005092761,1.7724476,1.1923361
Dhx35,12.647345,1.0590342,1.1572069620291148e-36,7.852058350939978e-35,0.5783582089552238,0.2411786104037832,0.26130474,0.13394074
Clvs1,12.640054,0.86642146,1.269674390904331e-36,8.593488887556518e-35,0.957089552238806,0.6058566751546016,1.0294003,0.68661624
Gpr137c,12.632989,0.7881447,1.3889957420328855e-36,9.377466228247144e-35,0.9104477611940298,0.5451800654783557,0.83636045,0.5638457
Cep83,12.628731,0.8028287,1.4662424016755176e-36,9.874168755143147e-35,0.8432835820895522,0.4973081120407421,0.65443116,0.42506376
Cplane1,12.590201,0.80861753,2.3906139091923927e-36,1.6058948934999897e-34,0.9776119402985075,0.6969443433975991,1.2585437,0.8915504
Cdh18,12.573295,0.93746406,2.9612239685570813e-36,1.9842415968860042e-34,0.9048507462686567,0.5766096762459076,1.2660005,0.84575164
Letm2,12.568877,0.7966681,3.1314093737444464e-36,2.093058952052569e-34,0.6958955223880597,0.3261549654419789,0.34474412,0.21266109
Dip2a,12.568354,0.7241504,3.152186016282059e-36,2.1017180709056805e-34,0.7947761194029851,0.43659512550018187,0.55604523,0.37172833
Ints6l,12.565887,0.76194155,3.252040735404866e-36,2.162929073275464e-34,0.835820895522388,0.502582757366315,0.6866773,0.45874932
Grin2d,12.558759,1.5416374,3.558716540261222e-36,2.3610546527609638e-34,0.43843283582089554,0.11109494361586031,0.17337322,0.06300022
Grik2,12.536226,0.75209486,4.729879056299463e-36,3.1303411389843985e-34,1.0,0.9144779919970899,3.1514745,2.6590135
Nfyc,12.530213,0.7424264,5.1025358031168955e-36,3.3686765854975673e-34,0.8694029850746269,0.5114950891233175,0.6499241,0.4364223
Rph3a,12.517844,0.7943456,5.96326256099348e-36,3.927276103281735e-34,0.7873134328358209,0.41324117861040377,0.5857094,0.37784064
Cacna2d3,12.511688,1.0287707,6.443967750217791e-36,4.23348199140225e-34,0.9794776119402985,0.7405602037104402,2.1099963,1.5156844
Mtmr7,12.509551,0.7906344,6.619717971285957e-36,4.338337119230576e-34,0.8208955223880597,0.46136777009821756,0.5540882,0.35626912
Fchsd2,12.507907,0.68004733,6.758144525280977e-36,4.418280861175179e-34,0.9514925373134329,0.6375409239723536,1.0548636,0.7738705
Dlg2,12.505854,0.75413156,6.93511159676683e-36,4.522972053522444e-34,1.0,0.9543106584212441,4.2210946,3.7084024
Arhgap12,12.497002,0.8040066,7.75199262847944e-36,5.043487697996188e-34,0.878731343283582,0.5269916333212077,0.8375546,0.5600252
Ralgapa2,12.455379,0.8426926,1.307290890868611e-35,8.484759960782506e-34,0.9794776119402985,0.7001818843215715,1.3831769,0.9805288
Cwc27,12.451097,0.756494,1.3793758932566192e-35,8.931043434169966e-34,0.9160447761194029,0.5877773735903965,0.8497379,0.58367795
Cntn5,12.444638,1.1536735,1.495604047602901e-35,9.660307874781238e-34,0.9813432835820896,0.761804292469989,2.5065992,1.8021344
Lrrc49,12.443024,0.7555859,1.5261503459654507e-35,9.8339711741227e-34,0.9011194029850746,0.5269188795925791,0.6819726,0.45688167
Nr6a1,12.424157,0.8073248,1.9325302840445423e-35,1.2422748500544701e-33,0.9384328358208955,0.6194252455438342,1.0248556,0.70358765
Pxk,12.417734,0.7340393,2.0940886063513206e-35,1.3429155334763719e-33,0.7649253731343284,0.4084030556566024,0.4570491,0.29888102
Vwa5b2,12.412607,1.2049389,2.2326101358483257e-35,1.4283389131010597e-33,0.5597014925373134,0.23426700618406693,0.28358048,0.13298117
Cacna1b,12.411028,0.87728554,2.2770952209397166e-35,1.4533384462387217e-33,0.9701492537313433,0.6453983266642416,1.2300662,0.8407963
Slco3a1,12.398918,0.8110956,2.6487476923708476e-35,1.6865367415640918e-33,0.9197761194029851,0.5759548926882503,0.91562873,0.6173345
Bach2,12.395606,0.8026947,2.7605131308605686e-35,1.753545811494645e-33,0.9496268656716418,0.6093852309930884,1.0671289,0.7387195
Pfkp,12.387065,0.75835276,3.070791938556836e-35,1.946041966722221e-33,0.8899253731343284,0.5232448162968352,0.7240648,0.48753527
Thoc1,12.380731,0.7402151,3.3230356430730067e-35,2.1009404171616868e-33,0.8600746268656716,0.5008730447435431,0.60622287,0.40477833
Tcp11l1,12.376095,0.7494141,3.520606132118776e-35,2.22062645000074e-33,0.8041044776119403,0.4552928337577301,0.5360778,0.35200632
Gfod2,12.373596,0.9207875,3.6318831222677776e-35,2.2854496368930958e-33,0.6380597014925373,0.302946526009458,0.3341505,0.19026709
Oxr1,12.361556,0.891638,4.2190725466349135e-35,2.6487495170112177e-33,0.9981343283582089,0.852091669698072,2.590031,2.034185
Cpeb3,12.344933,0.8052807,5.187800007811702e-35,3.249328349881129e-33,0.9906716417910447,0.7408512186249545,1.483022,1.08154
Inpp5a,12.344555,0.76493454,5.212179175287744e-35,3.257005917208876e-33,0.7201492537313433,0.3604947253546744,0.39178282,0.24861228
Pitpnm3,12.328402,0.94515675,6.369741802988837e-35,3.9711128131394445e-33,0.6529850746268657,0.31193161149508913,0.37171215,0.21012275
Btbd1,12.312834,0.67462695,7.72616325825251e-35,4.8056020080843736e-33,0.7947761194029851,0.43008366678792287,0.4870927,0.3315837
Gm30382,12.304644,0.9285006,8.551351748548653e-35,5.30657786336033e-33,0.6735074626865671,0.3291378683157512,0.55297196,0.32783836
Zfp704,12.297897,0.7339455,9.296317919308809e-35,5.755577476770224e-33,0.9291044776119403,0.5954892688250273,0.8565036,0.5958948
Crebzf,12.287587,0.77008927,1.0561098327197857e-34,6.523602575903596e-33,0.7238805970149254,0.37420880320116406,0.40157086,0.25446573
Phkb,12.27147,0.6769787,1.2889216810835226e-34,7.943423296035378e-33,0.8936567164179104,0.5280829392506365,0.72635204,0.51145124
Mdga2,12.259619,0.6805568,1.4920037982310478e-34,9.1739455511369e-33,0.9981343283582089,0.9101127682793744,3.1860995,2.7389755
Kcna6,12.256942,0.79887456,1.5420977874685202e-34,9.460312225862817e-33,0.6175373134328358,0.2780647508184794,0.32062557,0.19660896
Gm48893,12.252263,1.636552,1.6337202325894818e-34,9.999558690131977e-33,0.44029850746268656,0.12484539832666425,0.19294783,0.06620694
Sdk1,12.234771,0.9233781,2.0267579552946076e-34,1.2377042331537752e-32,0.7854477611940298,0.45700254638050203,0.91200376,0.5795697
Ndufaf5,12.226011,0.8075561,2.257545444764171e-34,1.3755157845989406e-32,0.6791044776119403,0.3418697708257548,0.3578021,0.21976544
Micu2,12.208258,0.73031056,2.8083931343377e-34,1.7072742877749775e-32,0.8544776119402985,0.5026191342306293,0.6274071,0.42269674
Eml2,12.202748,0.7264413,3.0050666556105714e-34,1.822711987274403e-32,0.792910447761194,0.43404874499818114,0.4952976,0.32743704
2700054A10Rik,12.200458,0.8996673,3.090827048961188e-34,1.8705072703961062e-32,0.6473880597014925,0.3161513277555475,0.3730992,0.21704425
Trerf1,12.192776,0.8435119,3.396511681421333e-34,2.0508824467368814e-32,0.9701492537313433,0.6607493634048744,1.2040519,0.8331181
Itsn1,12.189679,0.7631148,3.5280815647269033e-34,2.125550485296231e-32,0.9365671641791045,0.6365951255001819,0.99565977,0.69589955
Arrb1,12.187803,0.7875402,3.6102287189568718e-34,2.170175518531793e-32,0.6455223880597015,0.30429246998908693,0.32675827,0.20203598
Pak3,12.173866,0.8314417,4.283060103969555e-34,2.568880022179954e-32,0.9888059701492538,0.7371407784648963,1.5788275,1.1515743
Fstl5,12.172454,0.91788083,4.357831893407195e-34,2.607905188771744e-32,0.8003731343283582,0.46391415060021823,0.9093572,0.5792983
Sod2,12.170853,0.6933566,4.44416139811232e-34,2.653658150383956e-32,0.792910447761194,0.4361949799927246,0.4860932,0.32721213
Dpysl3,12.166438,0.7801494,4.6911232724730305e-34,2.794910916437923e-32,0.6828358208955224,0.33521280465623865,0.38699603,0.24307865
Hdx,12.161826,0.8221689,4.963655399727065e-34,2.9455860879512434e-32,0.7425373134328358,0.3997453619497999,0.46844822,0.2911369
Zfp160,12.161788,0.7656262,4.965949005738419e-34,2.9455860879512434e-32,0.7257462686567164,0.37519097853765004,0.39873087,0.2532285
Clec16a,12.157754,0.7529338,5.217374993755121e-34,3.087904539255509e-32,0.9067164179104478,0.5675882138959621,0.7783191,0.5299833
Tbc1d4,12.155883,1.2841592,5.338185524504248e-34,3.1524625284270147e-32,0.46455223880597013,0.14754456165878502,0.24542099,0.10815017
Mblac2,12.143069,0.75563794,6.243879898505126e-34,3.6792336156322965e-32,0.8041044776119403,0.45405602037104403,0.5412672,0.35443035
Cadps,12.127903,0.91945386,7.514882964030108e-34,4.418488079726236e-32,0.9981343283582089,0.8246998908694071,2.5600815,1.9893813
Cfap69,12.118898,0.8865761,8.387885713016431e-34,4.9210150460426095e-32,0.6847014925373134,0.3463441251364132,0.3941459,0.23215602
2610037D02Rik,12.111395,0.7394477,9.19175915908832e-34,5.380883847597018e-32,0.8395522388059702,0.4832666424154238,0.58598197,0.39016852
Htr1f,12.108848,0.9268267,9.481663262558542e-34,5.538528084020609e-32,0.6902985074626866,0.3486358675882139,0.6407894,0.386859
Samd4,12.102711,0.63445574,1.02180401684787e-33,5.955721026616544e-32,0.7033582089552238,0.34146962531829755,0.45005465,0.31199798
Hunk,12.101099,0.8744327,1.0420674266724424e-33,6.06068219798453e-32,0.6865671641791045,0.35154601673335756,0.46939802,0.28273386
Ppip5k1,12.100115,0.75035614,1.0546312082252164e-33,6.120505521600771e-32,0.8283582089552238,0.4655147326300473,0.54732156,0.35986122
Acss2,12.068995,0.72816473,1.5400252271945364e-33,8.918206434206291e-32,0.7723880597014925,0.4243361222262641,0.4881955,0.32203493
Camk2g,12.060193,0.703335,1.713812518930824e-33,9.903256426595967e-32,0.878731343283582,0.5281193161149509,0.72209823,0.50091535
Pou6f1,12.05533,0.7806577,1.818017114929529e-33,1.0462464456946774e-31,0.7145522388059702,0.368424881775191,0.40770337,0.25697023
Dennd4c,12.055314,0.69787306,1.8183739863766815e-33,1.0462464456946774e-31,0.7444029850746269,0.39116042197162604,0.45113182,0.301177
Ctnna2,12.051962,0.78792655,1.893888286806802e-33,1.0873670569764694e-31,1.0,0.8833757730083667,2.9719284,2.4622993
Lrrfip2,12.046026,0.72113323,2.035270343574469e-33,1.1660493418304049e-31,0.8171641791044776,0.47890141869770825,0.58350766,0.3924695
Wwp1,12.045113,0.67060876,2.0579482706492702e-33,1.1765334049435296e-31,0.8190298507462687,0.4713350309203347,0.5729984,0.39608395
Kif5a,12.040773,0.6789232,2.1691253419610406e-33,1.236615481884733e-31,0.878731343283582,0.5289196071298654,0.6909285,0.48357576
Hs3st5,12.040655,1.229628,2.1722460269802527e-33,1.236615481884733e-31,0.5727611940298507,0.262531829756275,0.50119054,0.24488135
Mitf,12.0296955,0.6682428,2.480730987761296e-33,1.4092440093265542e-31,0.8208955223880597,0.47591851582393596,0.659249,0.46205133
Sclt1,12.028715,0.77692974,2.510383015585135e-33,1.423079992168198e-31,0.9458955223880597,0.616333212077119,0.9726781,0.6729685
Azin2,12.022173,1.0769897,2.717291361118836e-33,1.5371288183844868e-31,0.5447761194029851,0.2260822117133503,0.24693461,0.12466601
Crtc3,12.009201,0.7149776,3.179017950458957e-33,1.7945422758158022e-31,0.8600746268656716,0.4962531829756275,0.6080033,0.411955
Gtf2ird1,12.005225,0.77463883,3.335537939941431e-33,1.8789497787468814e-31,0.7182835820895522,0.37511822480902146,0.43033126,0.27333722
Mipol1,11.991938,0.7597531,3.916349452977462e-33,2.2015127573536486e-31,0.6847014925373134,0.3420880320116406,0.38834015,0.24706106
Habp4,11.983324,0.7428355,4.345458951318926e-33,2.437630104842162e-31,0.6660447761194029,0.3327755547471808,0.34270704,0.21853943
Simc1,11.97834,0.73305804,4.614709418954827e-33,2.5832758768190875e-31,0.7238805970149254,0.3691160421971626,0.41471332,0.26941475
Arfgef2,11.963351,0.67989284,5.528452737821286e-33,3.088347714454427e-31,0.8451492537313433,0.4952346307748272,0.59544814,0.41079128
Gm45341,11.960058,1.8695754,5.7521686686945343e-33,3.2066550233987996e-31,0.43097014925373134,0.1297198981447799,0.33757207,0.10425489
Abhd18,11.959543,0.7140904,5.7879390243742704e-33,3.219915560764734e-31,0.8544776119402985,0.5060749363404875,0.6288585,0.42766944
Miga2,11.95301,0.80148405,6.261562304739227e-33,3.476202048106261e-31,0.6884328358208955,0.35361949799927245,0.37124738,0.22946626
Fnip2,11.93628,0.66723514,7.657150311499571e-33,4.242219151958628e-31,0.8152985074626866,0.4523826846125864,0.54989326,0.37954688
Dennd1b,11.932736,0.75914437,7.990330362608125e-33,4.417699112001652e-31,0.9496268656716418,0.6194616224081484,0.98272294,0.68699384
Pcnx2,11.929683,0.7948232,8.288917826762473e-33,4.571542740147271e-31,0.8656716417910447,0.5044743543106585,0.7196903,0.47463286
Sergef,11.929544,0.7459705,8.302615769229133e-33,4.571542740147271e-31,0.8432835820895522,0.48865041833393963,0.6265166,0.41831365
Ap1b1,11.912688,0.73416513,1.0164593382086805e-32,5.585329737764262e-31,0.7518656716417911,0.4081484176064023,0.44675463,0.29162082
Bcat1,11.8965845,1.0263163,1.2329071271740843e-32,6.760860103503601e-31,0.5298507462686567,0.2137868315751182,0.24101283,0.12557982
Sorbs1,11.892609,0.84497947,1.2930345732062024e-32,7.076138285550032e-31,0.9906716417910447,0.7442342670061841,1.6600614,1.2153317
Syt14,11.889555,0.80111915,1.3411902209236254e-32,7.324752283784109e-31,0.9384328358208955,0.6,0.95505214,0.6510541
Dennd5b,11.875268,0.72354424,1.591242194265406e-32,8.672754109515508e-31,0.9440298507462687,0.6614041469625318,1.0560852,0.7587343
Sec24a,11.873699,0.7104562,1.6213710903509758e-32,8.819077165532533e-31,0.8302238805970149,0.4760276464168789,0.56064785,0.37805846
Atcay,11.8731785,0.6628227,1.6314868346893544e-32,8.856171969313728e-31,0.792910447761194,0.4280829392506366,0.46269026,0.31599298
Vstm2b,11.864487,1.0531348,1.8100979423331378e-32,9.805913651308753e-31,0.5354477611940298,0.21887959257911968,0.2602939,0.13390158
Wsb1,11.856244,0.66066873,1.9973496833126905e-32,1.0798548489056739e-30,0.8246268656716418,0.4849399781738814,0.5758873,0.40051866
Runx2,11.829225,0.832403,2.7567794693072575e-32,1.4874430590418876e-30,0.8470149253731343,0.508221171335031,0.8453789,0.5574864
Sec24b,11.828254,0.709794,2.7888279984757014e-32,1.501719605592026e-30,0.917910447761194,0.5827209894507094,0.7853198,0.54781914
Pcca,11.81567,0.7473128,3.239572608903748e-32,1.7409463200248743e-30,0.9682835820895522,0.6724990905783922,1.1106107,0.7943494
Gars,11.813762,0.64747286,3.3139676218193417e-32,1.7773714570516107e-30,0.6902985074626866,0.3401600582029829,0.3405277,0.23031104
Pakap,11.806646,0.80310285,3.606637876443048e-32,1.9304852537853527e-30,0.9720149253731343,0.657620953073845,1.2048064,0.84966743
Trio,11.804511,0.7807979,3.699342692509445e-32,1.97616974448765e-30,0.9925373134328358,0.7580210985813023,1.5995352,1.1937692
Hs3st1,11.801673,0.9756915,3.8262716897535947e-32,2.0399190536444266e-30,0.5335820895522388,0.21927973808657694,0.28100222,0.15270793
Ro60,11.79704,0.69811153,4.0428364787316546e-32,2.1434470714094687e-30,0.7238805970149254,0.37984721716987996,0.40760398,0.27015594
Lhfpl3,11.79704,0.6181916,4.0428364787316546e-32,2.1434470714094687e-30,0.8246268656716418,0.46795198253910514,0.87918365,0.6512313
Tmem91,11.797008,1.4353839,4.044390268718275e-32,2.1434470714094687e-30,0.44029850746268656,0.1344852673699527,0.19034472,0.07466578
Scn9a,11.795377,1.204182,4.12350056104859e-32,2.1810720487278666e-30,0.5,0.1898872317206257,0.2552166,0.11883683
Erbin,11.793852,0.5291362,4.198901580832769e-32,2.2165910702745874e-30,0.8190298507462687,0.43841396871589666,0.6905135,0.5243283
Pde4d,11.789227,0.9663511,4.435971460974757e-32,2.3371481011057198e-30,0.996268656716418,0.8207711895234631,2.4644175,1.8726051
Etfa,11.780494,0.7268521,4.9204045584136627e-32,2.587304706156069e-30,0.7276119402985075,0.3932702801018552,0.43423513,0.28409895
Sacs,11.771351,0.71522295,5.483897354730404e-32,2.8779750375313664e-30,0.8414179104477612,0.5042560931247726,0.63346654,0.43082944
Vcl,11.769893,0.70214534,5.579512660904989e-32,2.922446495097798e-30,0.7388059701492538,0.4001091305929429,0.48865253,0.32736397
Nbeal1,11.767985,0.6903066,5.707147997905007e-32,2.983483788009874e-30,0.9272388059701493,0.6028010185522008,0.8788896,0.6273855
Cux1,11.765931,0.72529507,5.847758774405626e-32,3.0510539469568768e-30,0.8470149253731343,0.5010185522008003,0.7672753,0.52942663
Lin52,11.761379,0.6775883,6.171808478108571e-32,3.213885538891033e-30,0.8041044776119403,0.4604219716260458,0.534294,0.36571825
Ankrd42,11.749751,0.8212475,7.082690589010427e-32,3.68108116299246e-30,0.6716417910447762,0.33732266278646783,0.34960583,0.21257241
Ocrl,11.748399,0.73131835,7.196999621632888e-32,3.733269880951268e-30,0.9048507462686567,0.5623135685703893,0.7612556,0.5231073
Nap1l5,11.740132,0.5694186,7.936251072267126e-32,4.108806672674715e-30,0.6921641791044776,0.3486358675882139,0.40054446,0.2866678
Brsk1,11.736666,0.70032924,8.268216621828998e-32,4.2724419351643305e-30,0.7126865671641791,0.3663514005092761,0.36934763,0.24292189
Pitpnc1,11.719643,0.69017965,1.010976987487663e-31,5.214002236812573e-30,0.8395522388059702,0.5,0.85456914,0.6080925
Zbtb4,11.717435,0.7735422,1.037662642774024e-31,5.341378392976633e-30,0.6604477611940298,0.33292106220443796,0.3479773,0.21790442
Lgals8,11.71374,1.0635428,1.083908340448934e-31,5.568760441273969e-30,0.4925373134328358,0.18403055656602402,0.21768975,0.11007439
Asap2,11.699724,0.718107,1.278680097776724e-31,6.556895844897057e-30,0.7947761194029851,0.44190614769006914,0.5737035,0.38595158
Fam135b,11.688256,0.9209839,1.4636105649386739e-31,7.490898262838508e-30,0.9701492537313433,0.6940341942524554,1.6520519,1.1717253
Mapk9,11.677187,0.6523913,1.667227624258929e-31,8.516807274493805e-30,0.7723880597014925,0.4253182975627501,0.46063042,0.31644294
Cep164,11.675831,0.8875902,1.6940238929725085e-31,8.625833296374395e-30,0.6007462686567164,0.28293925063659514,0.2901837,0.16718847
Cers4,11.675782,0.71782786,1.6949906886809382e-31,8.625833296374395e-30,0.8171641791044776,0.46667879228810477,0.54337245,0.36385477
Lancl1,11.6641035,0.69786197,1.9443982528713024e-31,9.876366929045728e-30,0.7518656716417911,0.4199345216442343,0.46081847,0.30812606
Tiam1,11.6637535,0.78349435,1.9524188327042978e-31,9.898395100898959e-30,0.9421641791044776,0.5954165150963987,1.0406007,0.7244937
4930447C04Rik,11.657748,1.0405328,2.0950978799871375e-31,1.0601747652590279e-29,0.5298507462686567,0.20967624590760275,0.29161263,0.15237938
Zc3h12c,11.650953,0.7189353,2.2690557231010933e-31,1.1460437458595183e-29,0.6828358208955224,0.3392870134594398,0.3534732,0.2292071
Agbl4,11.650741,1.0544318,2.2747327054644236e-31,1.1467554933551419e-29,0.996268656716418,0.7472535467442707,2.2159142,1.5960759
Ctps2,11.644663,0.7041765,2.442860715070322e-31,1.2292072549426881e-29,0.710820895522388,0.373590396507821,0.40023318,0.2639717
Trp53bp1,11.641153,0.6925792,2.5454938916342265e-31,1.2784564648263863e-29,0.878731343283582,0.5339396144052383,0.6605303,0.45681277
Brinp3,11.639108,0.9095045,2.6072871741192194e-31,1.3070486262795415e-29,0.9477611940298507,0.6238268461258639,1.5437559,1.0852733
Ptpn4,11.637639,0.7088565,2.652574226479743e-31,1.327275036601689e-29,0.9757462686567164,0.7008730447435431,1.1904534,0.87553626
Arl5a,11.63544,0.75297207,2.7218440503464586e-31,1.3594042682678316e-29,0.6455223880597015,0.31513277555474717,0.3278042,0.20716222
Guf1,11.630518,0.78761595,2.8834258596392073e-31,1.437433262495464e-29,0.6585820895522388,0.32848308475809385,0.32725197,0.20235057
Osbpl6,11.622138,0.83979994,3.180738977522443e-31,1.5827121541857044e-29,0.960820895522388,0.6679519825391051,1.2994773,0.9124144
Xpo6,11.602613,0.7011211,3.996812822035808e-31,1.9851083276913527e-29,0.8619402985074627,0.5259003273917788,0.6469713,0.44441575
Mid2,11.598757,0.82354826,4.181073503957727e-31,2.0727941891391903e-29,0.6194029850746269,0.29203346671516917,0.31381354,0.18921188
Phtf2,11.596704,0.70832384,4.2826071111994965e-31,2.1192201303486274e-29,0.8227611940298507,0.46882502728264824,0.5589477,0.37727648
Gprasp2,11.584027,0.70397013,4.965717458217162e-31,2.4527358107039552e-29,0.6305970149253731,0.3043652237177155,0.3150366,0.20483807
Gsdme,11.575647,0.8530611,5.475619496604995e-31,2.6996311169500224e-29,0.5559701492537313,0.23222990178246636,0.23896576,0.1392735
Ogdh,11.568169,0.68099976,5.974456509221868e-31,2.940176674043802e-29,0.9085820895522388,0.5768643142961076,0.77034557,0.5445611
Gmcl1,11.55942,0.7067709,6.615455886997009e-31,3.2496764110349107e-29,0.8339552238805971,0.4805747544561659,0.5684129,0.3845764
Magi1,11.554557,0.83152807,7.000744894439748e-31,3.432664513021825e-29,0.9906716417910447,0.7428155692979265,1.595918,1.1662714
Thap2,11.553495,0.75823975,7.087812699566274e-31,3.469025997037264e-29,0.6585820895522388,0.33499454347035285,0.35064793,0.2217857
C78859,11.545512,0.7982875,7.777712500231932e-31,3.799766088749673e-29,0.7313432835820896,0.3924699890869407,0.4306049,0.2696256
Gabra1,11.541046,0.7213894,8.192315697974372e-31,3.9950548603370485e-29,0.9085820895522388,0.6141506002182612,0.9778724,0.6961811
Vopp1,11.53987,0.70318234,8.305007069375514e-31,4.042672825255798e-29,0.7388059701492538,0.39410694798108403,0.42656714,0.2827372
Wnk2,11.522028,0.7521867,1.0217753825303934e-30,4.964756695947861e-29,0.9216417910447762,0.5722080756638778,0.82975835,0.56957626
B4galt5,11.512535,0.7791461,1.1407484246404232e-30,5.532835770774038e-29,0.6361940298507462,0.3082575481993452,0.30891532,0.1913726
Sesn3,11.508581,0.6523712,1.194270329374335e-30,5.781989864916824e-29,0.8134328358208955,0.4561658785012732,0.5558409,0.38728732
Dzank1,11.508206,0.6890319,1.1994690640771428e-30,5.796714703552667e-29,0.8544776119402985,0.498035649327028,0.62320065,0.42948437
Lrrc4,11.508034,0.7779604,1.2018702725209512e-30,5.797891242843439e-29,0.6884328358208955,0.381447799199709,0.4399243,0.27934608
Mdn1,11.496309,0.70733833,1.3767694845488753e-30,6.629712553732666e-29,0.8805970149253731,0.5343397599126956,0.67621183,0.46491525
