names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Pcdh9,10.442236,1.2704715,1.5902076815616628e-25,8.265899528757524e-23,0.7942925089179548,1.8096249,2.5894892
Dpp10,8.20831,1.234783,2.2432384570608594e-16,4.2407959495546953e-14,0.5541022592152199,1.0242774,1.6488746
Naaladl2,8.206126,2.0935457,2.2843841205758266e-16,4.2407959495546953e-14,0.33055885850178357,0.24836901,0.78994566
Ptprd,7.915912,1.018373,2.454465599675433e-15,3.986972558472781e-13,0.7288941736028538,1.7851189,2.4022253
Tenm2,7.8304925,1.042991,4.859632628973428e-15,6.841781048898272e-13,0.6373365041617123,1.4025681,1.9901615
Csmd1,7.8268695,1.1413918,5.001686799887156e-15,6.841781048898272e-13,0.5980975029726516,1.2303232,1.8474345
Syt1,7.712465,0.7417049,1.2341053459896783e-14,1.527352282965321e-12,0.8156956004756243,2.2035477,2.6722655
Meg3,7.0255747,1.096362,2.1318674175836343e-12,2.308634757624944e-10,0.5683709869203329,1.2146559,1.8026271
Fgf14,6.4468646,1.0289629,1.1418761626126112e-10,9.892453822100588e-09,0.5303210463733651,1.0963252,1.6227746
Nlgn1,6.389593,0.8571868,1.6632794922597373e-10,1.2752980135114858e-08,0.638525564803805,1.451541,1.9348567
Snhg11,6.323124,1.0236999,2.563271651793792e-10,1.9034122922891616e-08,0.47205707491082044,0.9008387,1.3792076
Lsamp,6.246158,0.7218927,4.2067189901236454e-10,2.954935852792258e-08,0.7562425683709869,2.0714412,2.5209403
Kcnip4,5.902713,0.8013646,3.5757240458644007e-09,2.1612341384189717e-07,0.6730083234244947,1.7250805,2.2015767
Lrrc4c,5.887013,0.901534,3.932377896739467e-09,2.3227841258240627e-07,0.4946492271105826,0.9482368,1.3746463
Mef2c,5.8767943,0.8608057,4.182877256599123e-09,2.4158439977558047e-07,0.5041617122473246,0.94967324,1.3553696
Cadm2,5.86063,0.6975219,4.611147177354672e-09,2.549866279562722e-07,0.6789536266349584,1.7235576,2.1361876
Adgrb3,5.774606,0.85714036,7.713334390007212e-09,4.176449183255988e-07,0.5612366230677764,1.2480094,1.7044829
Nkain2,5.7696824,0.8838295,7.942106150515152e-09,4.2125579357528327e-07,0.558858501783591,1.2721715,1.7474151
Nrxn1,5.623832,0.5805597,1.8676722844940895e-08,9.334769745000266e-07,0.7669441141498217,2.0754175,2.435365
Nrg1,5.577104,1.0716757,2.4455538573968662e-08,1.1770360139582325e-06,0.3935790725326992,0.68110126,1.1156459
Fut9,5.5591283,1.3057599,2.7112521932245182e-08,1.253457440635805e-06,0.30083234244946494,0.3464091,0.7047882
Grm5,5.558664,0.66964644,2.7184762360166646e-08,1.253457440635805e-06,0.638525564803805,1.5400335,1.9212452
Opcml,5.433669,0.7788466,5.520688541833184e-08,2.3521753311843352e-06,0.5683709869203329,1.2178689,1.6259928
Grm7,5.3438363,0.90724474,9.09996446163467e-08,3.7540964501251595e-06,0.44589774078478,0.88402545,1.2986444
Slc8a1,5.216194,0.83244604,1.826366657508468e-07,6.79635119692707e-06,0.45422116527942924,0.82283765,1.185973
Nrg3,5.167469,0.7301048,2.3728522840656632e-07,8.437854052064762e-06,0.6183115338882283,1.5033119,1.9169163
Mir99ahg,5.162638,1.3028579,2.434932873816303e-07,8.437854052064762e-06,0.2806183115338882,0.3461293,0.70328844
Scn2a,5.045029,0.75864285,4.5345240589322273e-07,1.4549664233536862e-05,0.48513674197384066,0.9102714,1.2563174
Frmd4a,5.012004,1.1745076,5.386616147110433e-07,1.6666446864690497e-05,0.29964328180737215,0.4170133,0.7737616
Dcc,4.9816723,1.0001937,6.303708091644103e-07,1.9164268734643084e-05,0.3555291319857313,0.5891023,0.9574154
Cadps,4.9788857,0.9377855,6.395146944378402e-07,1.9164268734643084e-05,0.3733650416171225,0.61014277,0.95951176
App,4.9782815,0.5867224,6.415126509865134e-07,1.9164268734643084e-05,0.7146254458977408,1.7803345,2.1290398
Il1rapl1,4.969549,0.73827535,6.710874447428879e-07,1.9819957600985975e-05,0.5053507728894173,1.099063,1.4675552
