names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Calb1,-2.5552146,-0.8213116,0.010612230342411452,0.04996591786218725,0.1426872770511296,0.5147454,0.32280022
Cisd1,-2.5567477,-0.6102181,0.010565585829685595,0.04983658361407053,0.19500594530321047,0.6371783,0.45981547
Uqcr10,-2.5589306,-0.50625676,0.0104994675509621,0.04961475666354636,0.2794292508917955,0.87863916,0.68865204
Ppp3ca,-2.5615783,-0.28004175,0.01041977561362457,0.04946415504035786,0.6944114149821641,2.2714865,2.0992362
Arpc3,-2.572215,-0.9202898,0.010105007562967349,0.04836632533361352,0.1070154577883472,0.40801752,0.23604168
Rpl8,-2.5805295,-0.46347314,0.009864891630192593,0.04756744591256132,0.3448275862068966,1.0425369,0.8466537
Icam5,-2.583363,-0.73195744,0.009784233500536296,0.04735423252866636,0.16171224732461356,0.56472933,0.37635672
Rplp0,-2.5866609,-0.7349907,0.009691093265122191,0.047078787656173036,0.14744351961950058,0.52850807,0.34953797
Ndufa11,-2.6056585,-0.7099037,0.00916978270088159,0.04529615209629449,0.20214030915576695,0.6836566,0.46988583
Rpl22l1,-2.620383,-0.5773513,0.008783108379614112,0.04423895092755248,0.2520808561236623,0.81552464,0.6123088
Rpl13a,-2.6245635,-0.48327807,0.008676015304182591,0.04390549539296287,0.35315101070154575,1.0668894,0.8602241
Chgb,-2.6284187,-0.4321438,0.008578287720513746,0.04354486286252974,0.4577883472057075,1.454792,1.2336285
Ddx5,-2.636733,-0.39967382,0.00837086845407984,0.042658602180693145,0.4233055885850178,1.2346593,1.0464323
Arpc5,-2.639009,-0.88673556,0.008314876565317816,0.04245651118518861,0.13079667063020214,0.47299924,0.28299466
Glul,-2.646859,-0.9748642,0.00812432342905682,0.04189507260341007,0.11533888228299644,0.45678344,0.25818738
Hspe1,-2.6520147,-0.6764458,0.008001303540204441,0.041425075499982755,0.17954815695600476,0.6156026,0.4267907
Atp6v1f,-2.6551733,-0.64065564,0.007926766475941292,0.041203332141942835,0.21759809750297265,0.7151676,0.5128136
Cops9,-2.660097,-0.6220809,0.0078118161637225295,0.040687194808647006,0.19500594530321047,0.67398053,0.48554713
Nnat,-2.6633484,-0.7520268,0.007736726631501411,0.04037701308287584,0.1724137931034483,0.5979378,0.39603397
Pkm,-2.6771903,-0.5000402,0.007424246669713732,0.038902453819729815,0.31866825208085614,0.99230045,0.78856295
