names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Rab18,-2.5009613,-1.124024,0.012385673812058759,0.048856719467874864,0.4250871080139373,0.37013108,0.18690537
Abhd17a,-2.5050282,-1.2983807,0.012244164460668873,0.0484289050168222,0.18815331010452963,0.20155227,0.0869021
Suclg1,-2.509705,-1.016463,0.01208320115893165,0.04792162068290913,0.4250871080139373,0.38014895,0.20589747
Rtl8b,-2.515602,-1.504073,0.01188292235133751,0.047310268491971084,0.04529616724738676,0.12329338,0.045223005
Naca,-2.5227194,-1.0014302,0.011645130669756296,0.046525542560556396,0.3832752613240418,0.3704522,0.20210174
Dnajc19,-2.5269897,-0.97195876,0.011504490786369635,0.046071869388913306,0.3170731707317073,0.2179448,0.117026284
Rps9,-2.5290232,-0.6824255,0.011438050797677646,0.045913365550286474,0.42160278745644597,0.42244405,0.2833454
Vdac1,-2.5391903,-0.59429,0.01111093344281985,0.04488134438344245,0.6411149825783972,0.6774489,0.49575445
Gt(ROSA)26Sor,-2.5450876,-1.5150669,0.010925037015021084,0.04426992478311191,0.15331010452961671,0.12177333,0.044312358
Dusp8,-2.548341,-1.2640339,0.010823661098011327,0.04396335375097195,0.25435540069686413,0.2728675,0.122773826
Prkaca,-2.5581017,-1.0212406,0.010524532237320717,0.04303811906936254,0.4146341463414634,0.33032712,0.1763465
Msmo1,-2.5648122,-1.2982091,0.010323169397038569,0.04238367707607188,0.2787456445993031,0.2954365,0.13082133
Ncbp2as2,-2.5796564,-1.2293645,0.009889866242957597,0.0409820073485952,0.21254355400696864,0.22655393,0.10296048
Snu13,-2.5823,-1.0161471,0.00981442546140187,0.04073522765363722,0.1916376306620209,0.26014635,0.13706835
Bola2,-2.5959241,-1.6127442,0.00943368904863023,0.0395389925961388,0.13937282229965156,0.20518765,0.071828015
Tmem160,-2.596331,-1.5115814,0.009422529122127373,0.03950836413595189,0.14634146341463414,0.25523964,0.097109534
Zwint,-2.5977542,-0.5317383,0.009383562059025765,0.03936106849790112,0.7073170731707317,0.8071959,0.619958
Dynll2,-2.598771,-0.61402726,0.00935581652378926,0.03929289691563581,0.4808362369337979,0.52261394,0.37052372
Pfkl,-2.6062949,-0.91907144,0.009152764164124305,0.03858230549414668,0.445993031358885,0.37544775,0.21589051
Imp3,-2.6077182,-1.0050812,0.00911479439802596,0.03845385904819179,0.13240418118466898,0.1742919,0.0906327
Brip1os,-2.6079216,-0.7337428,0.009109381640078091,0.03844683872454358,0.33797909407665505,0.20845823,0.13048208
Cebpd,-2.6097517,-1.7030649,0.00906079579899693,0.0383364363508715,0.0975609756097561,0.13186981,0.042382423
Mrpl57,-2.6136153,-1.2671639,0.008958984780461431,0.0379840214586244,0.14634146341463414,0.19777845,0.08696761
Arl6ip5,-2.619919,-0.8130286,0.00879506408138163,0.03745937592136628,0.445993031358885,0.40722933,0.25161466
Atp6ap2,-2.625816,-0.9250791,0.008644150359696083,0.036985567830222374,0.554006968641115,0.5913906,0.35399207
Tmem50a,-2.625816,-1.0395843,0.008644150359696083,0.036985567830222374,0.3519163763066202,0.3400986,0.17986962
2410004B18Rik,-2.6363902,-1.988873,0.008379332939624484,0.03613895653018869,0.07317073170731707,0.10448806,0.027370704
Mtfp1,-2.6374068,-1.3452003,0.008354256156907304,0.03604596177755209,0.14634146341463414,0.18503389,0.07696353
Gm9968,-2.6404572,-2.1202226,0.008279428118706942,0.035783318493661356,0.08362369337979095,0.08440262,0.020053959
