names,rank_metric
Farp1,33.11021994964698
Nr4a1,32.96052412657236
Pde4b,32.84166529063171
Spock1,32.83868876057148
Nectin3,32.7871363744576
Prkcb,32.63225277950941
Csmd1,32.27337169627708
Aopep,32.153650585576585
Fhod3,32.01603010062936
Sel1l3,31.99318996249893
Gm2824,31.957556625965722
Elapor2,31.77538850310387
Gm38413,31.032838580580563
Cux2,30.752730527283262
A830009L08Rik,30.71382303076763
Rbfox1,30.580593124541494
Dlc1,30.410740895550056
Mast1,30.373122728348296
Arhgap26,29.921012197503195
Lonrf1,29.811488851299874
Phactr3,29.811488851299874
Ptpn5,29.545087768769285
Kif5a,29.494745554738525
2700054A10Rik,29.429340211371695
Clstn3,29.313339586090347
Shb,29.259587671151337
Six2,29.173427283549938
Tmem200a,29.000224513992833
Ak4,28.9161407337196
5830416I19Rik,28.854024828178666
Gm29260,28.687739585047552
Kif1a,28.655310571849977
Pak5,28.540610266333584
Sh3rf1,28.422886385283363
Gm26871,28.243026511508056
Klf5,28.131542670730585
Grm3,28.05790491750088
Rnf144b,27.978436097293457
Unc5c,27.930633953771437
Ctnnd2,27.652421901775934
Dok5,27.526302102090664
Met,27.410071103366402
Esrrg,27.264972707476886
Schip1,27.25978529917874
Dlg2,27.257553631506486
Gm34544,27.23712202974645
Cds1,27.22682267113813
Ksr2,27.12983401374861
Arg2,27.1143124149705
Hdac4,26.956421718967885
Igsf9b,26.916306800491444
Xkr4,26.82837384258625
Gm5820,26.80254820264364
Gm28175,26.769296814088364
Tbc1d30,26.72227837036693
Gm5468-1,26.696701278600592
Ccdc30,26.65678630146211
Gm38875,26.588809861630832
Dync1i1,26.267131048063565
Necab1,26.20296935617408
Tox,26.082490738690797
Ankrd33b,26.049434936594327
Pcsk2,25.894125068232555
Gap43,25.875617455045372
Efr3b,25.85263922884819
Frmd6,25.81858842062888
Stx1a,25.78532617190847
Hivep1,25.612565264592572
Man2a1,25.578665044538308
Arhgap15,25.513926520332323
Apba2,24.82825192018407
Lin7a,24.69520407203358
Hmgcll1,24.610930564970563
Gpc6,24.587228155076126
Npr3,24.212760178405762
Trhde,24.210391997298597
9630014M24Rik,24.143217574484016
Gm28905,24.121181498209722
Nell1,23.567447377651277
ENSMUSG00000095041,23.18037070224522
Pex5l,23.100305000444735
Gm35835,23.098718294357028
Xlr5a,22.943742986141817
Zmiz1os1,22.91902053503265
Raph1,22.91902053503265
Arid5b,22.83856277416718
Il27,22.814793685018458
Htr2c,22.814793685018458
Lekr1,22.610173901613987
Lin28b,22.60905381193998
Cntn6,22.55040301425371
Usp43,22.532214613878384
Syt16,22.50692063331908
Mtss1,22.43677610575457
Il34,22.354817062593973
Man1a,22.172869091898164
Fat3,22.1338192552228
Itgbl1,22.065288140206608
Gm3294,22.006574754077512
Tmem232,21.919997694287332
Cdh6,21.867828526157375
Rheb,21.752302591374896
Spred2,21.596357666025927
Gm31508,21.53704226376324
Gm56721,21.43310054536004
Shank1,21.399744130694707
2900026A02Rik,21.319778623020152
Gm44643,21.309903550376948
Col26a1,21.195870298971943
Gm49678,21.05826835305803
Cxadr,21.051839721793293
Pknox2,20.626110120637925
Hunk,20.50414856709125
Ppargc1a,20.471326884115648
Synj2,20.459352447316455
Gm33228,20.423388844630257
Rgs6,20.34823119145617
Galntl6,20.293924981817497
Trps1,20.267569712351545
Map3k9,20.152152384325692
Jakmip1,20.047718563080725
Plagl1,20.02477721293897
Bmper,20.014388202344474
Exph5,19.868912231371347
Rab3c,19.72930799445396
Kif21b,19.655135046882627
Pparg,19.64310229654754
Ptprt,19.482416535026868
Kit,19.44871125161249
ENSMUSG00000120124,19.366214213518358
Dcc,19.327158444265823
Rcan2,19.28091050122313
Lrrtm3,19.28020833017646
Qrfpr,19.251954876970785
Arap2,19.25045781436856
Rhobtb1,19.249639580771277
Pgap1,19.07604680567473
Gm14507,19.069406890522618
Pcdh9,19.065335751337887
Foxo6,19.014033163328314
Gm32250,18.836569904941165
Gpr162,18.724267706689773
Catsperb,18.67906152162727
Gm31698,18.663866741927357
Adap1,18.644995356495485
Gpr26,18.615800400833596
Chsy3,18.539366481197682
Tshz3,18.486401258893203
Gramd1b,18.412989610799546
8430422H06Rik,18.290571424721232
Cacng3,18.25819234061483
Pfkp,18.23300408049678
Cdh7,18.11742540788803
Smurf1,18.096145883717426
Kcnk10,18.08224060963681
Grb10,18.02691350192765
Nuak1,18.018705780994054
Kctd16,17.978126235808215
Cntnap3,17.94227208080439
Srebf2,17.7455826176113
Hs6st2,17.64590602502113
Gm12068,17.46092820596751
Smim14,17.41761127758382
Csmd2,17.36094906798971
Unc79,17.309641416015634
Fdft1,17.30024753656261
Ank2,17.29654784306399
Col19a1,17.222157983079974
Sema3c,17.18924409719188
Tacr3,17.189110124213382
Lama4,17.15630813800813
Spats2l,17.096073572167743
Thsd4,17.07352649382229
Gm56976,17.02882762597492
St8sia5,17.026613196490814
Gm36251,16.837304728923055
Itprid1,16.82752887304828
Hrh2,16.818032801604247
Nlk,16.81641995606915
Satb1,16.81143652821559
Gm11820,16.810923509426864
2600014E21Rik,16.76270021895222
Septin6,16.675006907417792
Gm15997,16.674181780515056
Gm10754,16.67392271071247
Unc13b,16.626027909816475
Zranb3,16.49585016174089
Cracd,16.481740569921417
4930587E11Rik,16.47406764597283
Crmp1,16.41841019940706
Gm40841,16.378666862591384
Gm20752,16.34093901595659
Zdbf2,16.336087979436474
Spink10,16.2569853480468
Sgcd,16.240555003184234
Cnot3,16.22731474481781
Ccdc60,16.213031564699573
Klhl14,16.208008736594074
Myo1b,16.174312177882925
Gm32828,16.165081670202838
Slc26a8,16.135596793987133
Camk1g,16.128527678884303
Prkar1b,16.11900033360381
Gm28638,16.067474960850927
Gm44644,16.064007230544284
Gm26953,16.029929629328475
Niban2,16.02327641701059
Robo1,15.981403380731143
Dach2,15.97135086535985
Irf2,15.954634041808363
Gpr158,15.927814403320351
Gm34466,15.903571701501228
Grm5,15.865845863462216
Arc,15.764641390164808
Pde10a,15.737189570006016
Gm50306,15.675184734785137
Bicdl1,15.5872085885044
Npas4,15.520605090977622
Cckbr,15.486540027045551
Gm19410,15.437640507954681
Iqgap1,15.381045091359859
Pde6a,15.328558770182113
Gm28578,15.304847908785357
Nln,15.282532777264809
Gm33336,15.25085645056443
Gm38604,15.175578403138518
Pbx1,15.174510410998783
Tnni3k,15.156205309303544
Kcnb2,15.14227278452083
Sema3e,15.113156125808075
Stmn2,15.108352770153132
Zbtb8b,14.957832452582583
Upp2,14.918728956288284
2210408F21Rik,14.841897128995804
Coq10b,14.736978524144014
Klf8,14.736568323993728
Plxdc2,14.690867805768285
Ccdc148,14.653804263724206
Cacna2d1,14.630005146131527
Prag1,14.537045947816118
Camk2d,14.524616350094563
Plch2,14.426824278976703
Phactr2,14.418454044381772
Gm20063,14.415604515442329
Frmd3,14.389551493117509
Far2,14.382711085881448
Gm11290,14.352862660007027
Gm49906,14.294042067958964
0610043K17Rik,14.233740309851251
Gm13629,14.17657372449841
Pacrg,14.112451047082082
Fnbp1l,13.958408786074752
Rbms3,13.861643149516901
Ptpn9,13.826171718618424
Fam219a,13.822991191474253
Adgrl3,13.814072302265172
Ptpn1,13.74764490001024
Cadm1,13.721164575998488
Dlgap3,13.705362287113713
Hs3st5,13.704085508489518
Mest,13.67735830068919
Aox4,13.673697750682246
Klkb1,13.64271778239035
Kcns3,13.628703361834278
Tspan9,13.623442793261978
Miat,13.595666662306142
Mamdc2,13.566937360882134
Cpne7,13.503110030638904
Igf2bp3,13.469135173383592
Mdfic2,13.435508109610048
Lrrc8c,13.412711206210332
Vxn,13.333923889387936
Sorcs3,13.324807479155277
Tubb3,13.319157887301209
Cyp51,13.240774896509862
Lncpint,13.238401686559595
Popdc3,13.21692422835029
Fam81a,13.213659076445257
Frmpd3,13.212327168313648
Cyb5a,13.127046820388895
Reep1,13.125142788351237
B830012L14Rik,13.10770227876075
Tmem132d,13.104804156062942
Gm15581,13.087904156313277
Gm6602,13.065149628404951
Hkdc1,13.06333744527369
Cmip,13.063169401809455
Arnt2,13.0605680911007
Gm38973,13.051367641995641
Prdm15,13.049966824173492
Ccdc57,13.038756661464303
Gm57110,13.00411682793489
Xylt1,12.927167730084689
Gm11659,12.900809913064782
Gm31333,12.890807982710825
Frmd4a,12.794979490796848
Olfm2,12.747621443068523
Gm1043,12.698741421723895
Gm32014,12.68434106628237
Carmil3,12.628624843234277
Atp9a,12.594892875196393
Kcnk9,12.588393901128459
Plch1,12.550999550957918
R3hdm1,12.508905027455102
Ankrd55,12.50222545508729
1700126G02Rik,12.500562716266469
Erbb4,12.477201470103713
Cdr1os,12.458615993788024
Fbxo42,12.432019100968645
Etv1,12.42883367210281
Ccdc149,12.417178481949444
Dpysl3,12.415218990728414
Galnt7,12.401858683772318
Pth2r,12.39492988419748
Ubap1l,12.34872906022924
Gm49179,12.34666539038165
Plcxd3,12.31867433936249
Sdk1,12.303779985198695
9630002D21Rik,12.301495492455182
Gm50467,12.29321446177576
4732440D04Rik,12.281509657654398
Cacna1i,12.27966545514264
Gm39436,12.269406423735424
Cdkl5,12.215835762054601
Grik1,12.180485223193253
Slc6a7,12.166136592345975
Trio,12.15183233912058
Arhgef37,12.131084020469899
Ergic1,12.122102150792559
Poc1a,12.122102150792559
Grm8,12.094165885901825
Wdr17,12.079407792692047
C130026L21Rik,12.060418387656949
Kif16b,12.052719943088919
Wdr72,12.043979327848044
9530036O11Rik,12.034502229707535
Crhr1,11.998885794550857
Mir670hg,11.997445501904362
Mvd,11.92563383691993
Ldlr,11.890641549839813
Gnai1,11.87479418172321
Trib1,11.861913363826824
Gm13601,11.842815829445254
Gm1976,11.726547385809942
Kcnmb2,11.716086561563992
Prkaa2,11.691173115929079
Slc9a1,11.618652741265617
Vmn1r13,11.601289141649364
Phyhd1,11.58279388794367
Pacsin1,11.57680030302149
Gabra3,11.534666220533781
Rimkla,11.53221826072824
6330411D24Rik,11.515885854323622
Fyb2,11.467463858717744
Ptger3,11.450792319048926
Atp8a2,11.441414661254168
Klf10,11.43580152452852
Psd3,11.395404332724757
Sh3bp4,11.368296260081237
Zfat,11.330965054393062
Zmynd8,11.324653153046963
Ybx3,11.316077134847934
Gm41361,11.261511237986106
Gm49767,11.25778646300033
Mc1r,11.192353796511862
Gm49497,11.168213588995492
Arntl,11.146161154682002
Frmpd4,11.132014646353548
Egr1,11.113636435575861
Fap,11.075331667433595
Tbc1d9,11.006998839905117
Angpt1,11.00479206264485
Fbxl19,10.993010140821916
Tnfrsf11a,10.979036151977422
Aig1,10.978362022103946
Timp2,10.95104457636766
Cdh18,10.918259170509403
Rhobtb2,10.901565462495789
Gm13584,10.856340051858414
Rapgef4,10.851155732606534
4930555F03Rik,10.84357175340465
Map3k10,10.830182779166195
Clip2,10.820434924588238
Mical3,10.808201114423728
Adar,10.808019675405655
Sgsm1,10.795551963276235
Elovl6,10.793200237986198
Tbl1x,10.762716493013906
Peak1,10.730652356170959
Map3k13,10.663101705878182
Gnaz,10.647088059238092
Vmn2r85,10.60176233708276
6030443J06Rik,10.590953845189778
Aoah,10.577319491270089
Stac3,10.571379277540595
Sytl2,10.557525037828302
Smim31,10.54231504010682
Mctp2,10.526615411527315
Epha3,10.50984867627302
Rgs7,10.50223835671068
Gpc5,10.50223835671068
Ltbp4,10.459205904684577
Prkcg,10.441287920865207
Rxfp1,10.43812006498062
Thap4,10.423519554365814
B230216N24Rik,10.391263376280158
Ptprn,10.371895636808688
Ctnna2,10.368254747463986
Gprin3,10.32265353258051
Etv6,10.319934166095335
Car7,10.31825824049445
Gm26936,10.317262594745806
Syt9,10.284273167644667
Lingo1,10.225838931042325
Zar1l,10.221242060713198
Trat1,10.210491759581009
Myrip,10.198932426557947
Socs2,10.177930576810093
4930447C04Rik,10.168803061106832
Gm48159,10.058862002316449
Lzts1,10.050167256483602
Cfap61,9.99484358152385
Cobl,9.969851585029932
Whrn,9.96085718904885
E130307A14Rik,9.946162640042584
Clstn1,9.935666969717479
6030440G07Rik,9.913399384523538
Gm13561,9.868765348526768
Barx2,9.865070073086203
Plcd3,9.858185239148908
Ccdc192,9.842400072071044
Fer,9.83673452512453
1700054A03Rik,9.831474366365843
Mapre2,9.821642701512696
Rabgef1,9.819743081652465
2010320O07Rik,9.760018863626879
Pcdh11x,9.75742384083385
Wdr66,9.7457133875414
Ube2ql1,9.712325741496793
Cfap20dc,9.689343271681123
Gm43696,9.62516102598678
Gm44748,9.618338625730733
Cntnap4,9.594136859283882
C030007H22Rik,9.581258243593151
Adam19,9.503253019406483
Insyn2a,9.495470566515168
Fxyd5,9.490520841847141
Osbpl10,9.48640196783473
Gm32786,9.437277176426846
Grid1,9.436034244482318
Alpl,9.390622512366622
Efnb2,9.385200045327235
Pex7,9.379412432125305
Gm56518,9.358319239151045
Zswim3,9.345541728745804
Cux1,9.340808570854666
Ccser1,9.336341101737517
A330102I10Rik,9.33357501422442
Rspo2,9.301308304723998
Igf2bp2,9.299626663452994
Acoxl,9.280033153997277
Nr4a2,9.28000546165265
Fxr2,9.272603107977842
Spred1,9.240662896041885
Vwa5b2,9.237431956922393
Boc,9.234928602808383
Gm13974,9.232078810586328
Cadm3,9.226720268639754
Gas2,9.198960853502395
Iqcj,9.188250364322277
Vgll3,9.154026485434287
1700047F07Rik,9.152007925990748
Stk40,9.149786957949901
Vit,9.142435603101752
Foxj3,9.130081662025153
Spag17,9.078861394844623
Macir,9.078042257885055
Rap1b,9.076409884351566
Kctd8,9.050729557627424
Gm15398,9.029473155189741
Gm56495,9.021024655762186
Dnajc6,9.019230385515058
Fam78b,9.001277375685712
Gm17767,8.97229190040324
A330093E20Rik,8.956117069703657
Rsph10b,8.91430430883351
Msmo1,8.898948400419677
F2r,8.892376569179998
Efr3a,8.87357761522063
B930036N10Rik,8.862562801014485
Dab2ip,8.83204352384767
Gm35430,8.82704685187943
Il1rapl2,8.814371089326464
Lims1,8.787138627029572
Dnah5,8.783830184724142
Lrrc49,8.782762356046225
Pld5,8.741156610134956
C230038L03Rik,8.728675343259408
Rab40c,8.678320541318644
Ovol2,8.642728659128894
Gm26693,8.630651877359488
Ccdc93,8.606127456817156
Ift172,8.605132032183299
Dpy19l3,8.598109079238082
Pantr1,8.57663501365292
Fhl2,8.552632261876767
Sinhcaf,8.539359341616759
Dtx4,8.53715367000567
Rassf5,8.52733959075707
ENSMUSG00000121304,8.524354216943003
Adgrg6,8.508789801036041
Ephx4,8.483567591154692
Ftx,8.483559476914007
Chchd6,8.454100186188095
Epha5,8.435240368050692
Rtl1,8.43382995700111
Macrod2,8.43168142634239
Csrnp3,8.427125074948401
Zbtb16,8.426787840811912
Patj,8.417127903476151
Slc7a1,8.41011040684079
Pde6h,8.407189075875891
Hspa12a,8.386296236809605
Gm14582,8.376498206011636
Atp6v0a1,8.36606751422448
Pde11a,8.363801854155263
Kcnh5,8.356872630832862
Astn2,8.320394032070176
Flna,8.317521891762585
Hrh1,8.315146600008697
Xirp2,8.307321612948929
Dkk3,8.289642784610315
Gm56797,8.28513649154377
Rbm14,8.272732118168502
Plxdc1,8.236125980767406
Cttnbp2nl,8.230003389094254
Asap2,8.199461449530542
Ano4,8.175503694787137
1700030F04Rik,8.160390932101635
Gm36485,8.158480441175364
Fgf14,8.152231718296662
Plekha7,8.14870102991518
Gfod2,8.139548679581056
Rubcn,8.137704712999543
Gm47448,8.12050105944245
Lasp1,8.114025478690563
Gm10062,8.108221911032986
Gabrg3,8.042175855775755
Klhl1,8.019355454577454
Gm2694,8.016171136891767
Tbc1d8,8.012176778293403
Mir9-3hg,8.006034043275458
Gm2895,7.9886648831598555
Glra3,7.98728943748268
Katnip,7.981999613871509
Ccdc138,7.968729941859522
Gm20646,7.964146032046115
9530059O14Rik,7.961342092480644
Marchf3,7.935700869644182
Trim66,7.930714663738279
Hecw1,7.8909806331028305
Cntn4,7.883855420090064
Nxph1,7.881159333285333
Alcam,7.853458351525054
Rab3b,7.795941977289222
Homer2,7.768725508671815
C77080,7.765372923868075
Phf24,7.764921372337778
Mei1,7.693370520117055
Lrrk2,7.681231521619633
Gm45554,7.6719603435335495
Ifrd1,7.666274121058836
Kcnc2,7.650095534848431
Gm42917,7.647128415291945
Klhl18,7.645624035298012
Kif6,7.63037377690414
Rnf19b,7.615306867083246
BC006965,7.6109392189804215
Slc7a8,7.592175970672343
Srpk1,7.578064952099875
Clrn1,7.576824686336596
Gm45904,7.573582474010774
C7,7.567096655249022
Rnf24,7.560876892835462
Acot7,7.5600508056911915
Tjap1,7.552158413415348
Bdh1,7.508107820570768
Gm9989,7.502579800366725
Sptssb,7.498131958635808
Lhx9,7.494579263653883
Gm19303,7.493385718167118
Gm37982,7.483030866184624
Trpm4,7.418091669683116
Sult2a8,7.415457170441342
Gm48780,7.412652499875408
Zfyve28,7.406992732159745
Rsph14,7.384734988527107
Efcab12,7.3656023913244
Adcy3,7.365035844792217
Abcc1,7.3533179957669645
Pcsk2os2,7.350123360410642
Hk1,7.340317603448955
Fbxl2,7.330117358672256
Gm14461,7.3264360154117005
Sema3a,7.3249819153923825
Zbbx,7.3191969311991905
Pde2a,7.311463425908809
Nmt2,7.3046946284236105
Gmcl1,7.2941567048168015
Ammecr1,7.293154454721862
Scg5,7.27371051591756
Gm16183,7.269642257238277
Bace2,7.243650191610748
Otud3,7.222105044819108
Azin2,7.2174694752444
Cacna1b,7.207273799072323
L1cam,7.194817652851434
Cfap65,7.186260943309631
Tmod3,7.186260943309631
Gm15834,7.181145565271813
Gm55122,7.162769520120398
Ankrd44,7.144675503151812
Gak,7.119970786709949
Gab2,7.113569981544913
Enox2,7.108323525805769
Sbk1,7.101017891363897
Mei4,7.094331254414786
Gadl1,7.094331254414786
Manba,7.093628316985881
Taok3,7.092316848226072
Gm30382,7.090070658500845
Hmgcr,7.076984326007797
Gm3510,7.074090110016471
Unc13c,7.071553502553022
Gm19744,7.065132517175008
Per2,7.05915191041117
Scpep1,7.041592285929194
Mcub,7.033639211288909
Dag1,7.026341268306091
Ms4a1,7.021170377233986
Cd34,7.01457395430114
Nxph2,7.013291895387422
Atp6v0b,6.99147435606152
C130073E24Rik,6.989417386958261
Cdk2ap1,6.982614131486847
Ralb,6.9824710510385
Impg2,6.973727092732259
Gm19585,6.9507123184626005
Mgat5,6.934780621104927
Abca8a,6.9256575293552425
Adgra1,6.911705426214104
Slc8a3,6.897880987467373
Dtnbp1,6.893349990941124
Slc26a4,6.8822163630602
Pbx4,6.87110065310903
Cnr1,6.844633639374692
Cers1,6.8340803309695675
L3mbtl1,6.819505890767631
Strbp,6.80239844634654
Per1,6.788989307162642
Tyw1,6.785529545059078
Gm42941,6.779315219591155
Mir124-2hg,6.777745914962432
Lama3,6.76545155453437
Ntrk2,6.725919732898835
4933411E02Rik,6.703822625548991
Gm11337,6.702584435080278
Abhd5,6.700854431602057
Sergef,6.666236113203195
Ctxnd1,6.664997826377379
Dnah7a,6.663133615827987
Fndc9,6.655423179846458
Thsd7b,6.6499952498931645
Gm26901,6.637227947892038
4930471C04Rik,6.623348969578989
Fam171a2,6.5967314144357125
Tpk1,6.584966838191955
Hpse2,6.574966143873619
Gm37168,6.568032093405971
A330023F24Rik,6.561646016351959
Cask,6.528516488484136
Gm26658,6.517432516018326
Drp2,6.515571485468525
Coro6,6.513470650548694
Atp10a,6.505758852846575
Bicc1,6.492632460827182
Fam241a,6.468681099603748
Mtmr14,6.458951779859879
Mrc2,6.458569876838483
Mvb12a,6.442824789369118
Sgpp2,6.441429250114065
F930017D23Rik,6.405133873383709
Septin11,6.398201734479105
Skap1,6.396084795628297
Nrg3,6.386483696177727
Gm3728,6.380313436748998
Gm53018,6.368231828609112
Gm15155,6.364539214028433
Ccdc92,6.353443911576053
Gm57438,6.352553988667652
Clec18a,6.3379505832727565
Gm47712,6.331651399254555
Gt(ROSA)26Sor,6.32769068985329
Gm50024,6.325699819687466
Col28a1,6.310389954799513
Grm4,6.309499761614534
Trim3,6.272465526451121
Neb,6.259559133417078
Twf2,6.257738725542111
Gm28068,6.2487072186952295
Mirt1,6.24845911389466
Asph,6.245058387249288
Gm12940,6.237341202560551
Dcn,6.217278670263728
Stox1,6.210850970421047
Dlec1,6.1842335962045825
Klc1,6.178401024062867
Cpe,6.174864209064671
2310075C17Rik,6.164324830746862
Zmat3,6.159744005163169
Esr2,6.150247160306501
Zbtb10,6.148878970487754
Lrrc7,6.139389734106861
Acyp2,6.135802185784002
AW822252,6.117980445400427
Gm48748,6.117809153741677
Gm4876,6.1147181688410575
Slc6a17,6.101390590777173
Pamr1,6.1007364216673166
E130304I02Rik,6.094984414310182
Kdm3a,6.093282723253017
Sqle,6.0820675275278155
Lnx1,6.081776354381376
Gm5095,6.057417202251138
B230208B08Rik,6.048119221429204
B230209E15Rik,6.01280287576312
Gm14164,5.999244274818578
Nedd9,5.958286263507247
7530416G11Rik,5.958097554982194
Loxhd1,5.943678525970889
Clic6,5.941654148497156
4930558K02Rik,5.937419998787828
A830031A19Rik,5.925955144672544
Cyth3,5.918651409271057
Fibcd1,5.907826479464784
Slc35f4,5.903926276218584
Cisd3,5.884117665613194
Hsd17b12,5.86120177232027
Ell2,5.849978023538078
Tyro3,5.835644543715754
Caln1,5.817528218626894
Slc35f1,5.813201090656154
Trpc3,5.807198812355732
Atxn2,5.806423792913084
Iho1,5.802475111897931
Cdh11,5.782992675732442
Col14a1,5.768384173731755
Gm11846,5.765882492373116
Vmn2r71,5.751042286883184
Tmco5,5.724126945626594
Gm45159,5.6960955713688515
Dlx6os1,5.694720102335118
Atp8b2,5.693930173692171
Bcl9,5.671920932493356
Atg2a,5.66568801741428
Stau1,5.66022401452344
Jcad,5.66022401452344
Adra1a,5.650558932828172
Dok3,5.64745248049264
Snrpn,5.641171222638067
Hic2,5.628167335990074
B3glct,5.622784162918286
Gm33201,5.607582756712816
Gm12371,5.585068052438105
Ubr4,5.577426185326174
1700110K17Rik,5.577341182270371
Unc45a,5.555737636380935
Nxpe4,5.548397879154529
Hs3st2,5.540258204861643
Gm15494,5.531754155910299
Rassf3,5.528917204883862
1500009L16Rik,5.525437005097084
Gm12198,5.524046668247114
Ppp1r37,5.522641770260855
Apobec4,5.5222978916026335
Fbxw8,5.521736656932991
Acad10,5.521516435456321
Ncoa3,5.5207010831838845
Fggy,5.495173423669757
Gm15397,5.482444489440594
Gm14169,5.469109515195099
Dedd2,5.461188475589017
Nrip3,5.451075031207991
Gm11508,5.4361221305116345
Grem2,5.421176743768109
Ulk4,5.410568415166253
Gm32067,5.408378815636052
Crtac1,5.4046300892547245
Sh3glb1,5.401527440364107
Hip1r,5.383030736432313
Ptges,5.382490585484495
Plcxd2,5.381902529769048
Aacs,5.371505186997876
Snx7,5.360187155747628
Trp53inp2,5.35961424718368
ENSMUSG00000121353,5.352856675952592
Pls3,5.352855292744164
Cmklr2,5.346758036670803
Gm20387,5.332256859277697
Gm48784,5.332256859277697
Dynlt5,5.3316391396237774
Coro2a,5.319014303493854
Or4k5,5.319014303493854
Rfx6,5.313875761419886
Rbfox2,5.3070125367443515
Armh4,5.299314772296505
Gm16552,5.299042057892075
Gm31135,5.299042057892075
Atg3,5.2964187016497375
Gm36560,5.292921270985575
Htr5b,5.2893969995440075
