names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Reln,28.019106,0.758757,9.507855525744201e-173,1.2113612042519994e-171,0.572663000785546,0.24662287768000993,0.54244506,0.35462624
Dclk1,28.018959,0.8997117,9.54697066559443e-173,1.2157682549029494e-171,0.9997381513485205,0.7998925930515967,2.3450716,1.8011422
P4htm,28.015844,0.41992337,1.0418806910358931e-172,1.3261645745208173e-171,0.6991358994501178,0.3087123559301029,0.30323333,0.2348939
Tafa2,28.015615,1.0785108,1.0486007790159053e-172,1.3340863130756332e-171,0.9803613511390417,0.6879001941587144,2.0940568,1.4748492
Nexmif,28.0151,0.7072136,1.0638395376765594e-172,1.3528333354173759e-171,0.9567949725058916,0.5704548271161234,0.93238205,0.66453815
Mtx2,28.012775,0.50211996,1.1355403227361138e-172,1.4433286883594785e-171,0.7947106572401152,0.3805923906308093,0.41157264,0.30713418
Birc2,28.00929,0.47226727,1.2521462261037626e-172,1.5907881368987282e-171,0.6661429693637078,0.2864460693187921,0.27490598,0.20544828
Fggy,28.009197,0.5034067,1.2554000751321715e-172,1.5941682428545109e-171,0.6318407960199005,0.2669888875118767,0.2933102,0.21547809
Kdm1a,28.005379,0.5314366,1.3973059304614553e-172,1.7735290671468733e-171,0.8580780308981408,0.4349568306688148,0.5025226,0.37274057
Ddx55,28.005203,0.5978949,1.4041950957729605e-172,1.7814316441652242e-171,0.5650693898926421,0.21902755401330193,0.20665526,0.14121631
Zswim8,28.001654,0.48348236,1.5511997778372312e-172,1.9670003789752902e-171,0.6991358994501178,0.3126781509480729,0.3064932,0.22835064
Cog4,27.99338,0.4825289,1.956064968595683e-172,2.479220080479528e-171,0.6781880073317622,0.29929359276242407,0.29739428,0.22145195
B230307C23Rik,27.993032,0.59980035,1.9752730527591216e-172,2.502385050807996e-171,0.5676878764074365,0.21989507167348288,0.21210423,0.14488438
Trappc11,27.989481,0.44876105,2.1819036909270097e-172,2.7628535426582825e-171,0.6279130662477088,0.25736357252034536,0.23818508,0.17985816
Rnf25,27.987755,0.53187746,2.2901028310213537e-172,2.8984956697853874e-171,0.6624770882429956,0.28702441442557936,0.27487743,0.19788139
Dgcr8,27.987623,0.5003066,2.2985431842989667e-172,2.9078086328678547e-171,0.6894474993453784,0.3043747676291982,0.29739502,0.21901691
Sf3b3,27.987396,0.44533503,2.3132142411775893e-172,2.9249913722560855e-171,0.7512437810945274,0.34704837443714626,0.3508596,0.26900735
Slc30a5,27.975977,0.42924947,3.1853593935019236e-172,4.025898725465507e-171,0.7234878240377062,0.32564960548601646,0.327144,0.25262943
Mboat2,27.970612,0.7118887,3.701863932862831e-172,4.676496656136543e-171,0.9523435454307411,0.5695873094559425,0.8770164,0.6189608
Gm49969,27.969486,0.8895283,3.820410371770747e-172,4.8239862166109e-171,0.4799685781618225,0.16016028421530962,0.17666893,0.09921771
Dop1b,27.965052,0.55591756,4.325520842518816e-172,5.459217709651508e-171,0.8641005498821681,0.4513983558474821,0.55001456,0.40465927
Ddb2,27.964878,0.45442438,4.346816337864422e-172,5.483519014010188e-171,0.6255564283843938,0.2587681249225431,0.2508517,0.18903287
Pinx1,27.963188,0.6006751,4.5573702695744737e-172,5.746435436108217e-171,0.5310290652003142,0.19238236873631595,0.18514976,0.12586607
Zfp64,27.963055,0.55655956,4.574427706459688e-172,5.7652379208523365e-171,0.5752814873003405,0.2248936258107159,0.22013319,0.15480119
Kansl3,27.96276,0.45618972,4.612067681995081e-172,5.809951177459345e-171,0.6865671641791045,0.30061552443508077,0.291293,0.22032796
Fkbp5,27.962263,0.49709988,4.6769923204181454e-172,5.888977678052276e-171,0.608012568735271,0.2495559135787169,0.2656149,0.195203
Prkdc,27.961065,0.5313621,4.8363268744919385e-172,6.0867495605432495e-171,0.8431526577638125,0.42165489321270705,0.50253433,0.37276685
Tox4,27.960453,0.46540904,4.9200902658091966e-172,6.189270854039939e-171,0.615082482325216,0.25120832816953775,0.23524185,0.17570461
Slc23a2,27.96035,0.6269441,4.934191022790692e-172,6.2041044820957375e-171,0.9201361612987693,0.5055975544264056,0.6771552,0.48673925
Mtor,27.957283,0.5111314,5.376672449420972e-172,6.757305365572569e-171,0.8146111547525531,0.3960837774197546,0.43042776,0.32022664
Nr2f1,27.955235,0.4277117,5.693861697614917e-172,7.152597653806116e-171,0.7572663000785546,0.35906969058536786,0.40692583,0.31725246
Trak1,27.953217,0.5518677,6.024655229093117e-172,7.5646021498005635e-171,0.8638387012306886,0.44590407733300286,0.52647275,0.38708884
Pcnx,27.95288,0.7291454,6.081532539101298e-172,7.632451159535352e-171,0.9636030374443572,0.5949105630602718,0.94054127,0.6636745
Zfp141,27.952864,0.56851345,6.084646983869909e-172,7.6327947925576295e-171,0.5616653574234093,0.215227000454414,0.20616437,0.14356953
Ei24,27.950026,0.45287424,6.587754431190938e-172,8.260054202804504e-171,0.6326263419743389,0.2633535754120709,0.24908873,0.18784817
Ccz1,27.948425,0.45398402,6.889443081938971e-172,8.634297369948702e-171,0.6849960722702279,0.3010699384475565,0.2933542,0.22224563
Slc25a46,27.947536,0.4707796,7.062946458827413e-172,8.847616379892428e-171,0.7954962031945535,0.38001404552402196,0.40182823,0.30517194
Gpi1,27.94707,0.54881036,7.155635676290725e-172,8.959549423202785e-171,0.898140874574496,0.49646796381212044,0.66252154,0.4961265
Lrif1,27.946354,0.4970777,7.300358532325824e-172,9.13649901088006e-171,0.7884262896046086,0.37621349196513404,0.41442555,0.31030148
Fxr2,27.945007,0.43276012,7.580580612546738e-172,9.482784034410189e-171,0.7030636292223095,0.3140827033502706,0.30573827,0.2350287
Noct,27.944532,0.5491394,7.682366508557364e-172,9.605639278033335e-171,0.560356114166012,0.2136158962283637,0.20152186,0.14200653
Arfgef3,27.943327,0.7881277,7.945832576770574e-172,9.930442852922109e-171,0.9738151348520555,0.6184161606146982,1.1061257,0.77532154
Iqcb1,27.94203,0.5225495,8.239379342677955e-172,1.0292520824628388e-170,0.8119926682377586,0.39988433097864257,0.45581844,0.3378971
Naa25,27.937399,0.41560957,9.379124926557911e-172,1.171083116991687e-170,0.6475517151086672,0.2730202007683728,0.25541002,0.19733848
Zup1,27.933577,0.49146393,1.0437076926474977e-171,1.3025743474890044e-170,0.8025661167844985,0.38840004957243773,0.4256591,0.32020983
Bbip1,27.931171,0.4186719,1.1163575137449927e-171,1.3925963971368595e-170,0.7483634459282534,0.34229768248853637,0.3466628,0.27000698
Per2,27.928751,0.83236533,1.1945605272518252e-171,1.4894589961603964e-170,0.4799685781618225,0.15879704217788243,0.16615708,0.096686825
Zfp384,27.927986,0.57429796,1.220392604263115e-171,1.5209623968715165e-170,0.5323383084577115,0.19362167967943156,0.18308084,0.12657517
Gm47283,27.926573,0.53546375,1.2695336766345726e-171,1.5814728739532203e-170,0.6313170987169416,0.2688478539265502,0.27694067,0.19897464
Gm3294,27.924921,1.008233,1.32954137312314e-171,1.6554576782121768e-170,0.44776119402985076,0.13595241045978437,0.16633888,0.08615176
Slc35a3,27.920656,0.4226128,1.4979816095513979e-171,1.864324495073926e-170,0.6658811207122284,0.2857851034824638,0.27392894,0.21115436
Letm2,27.92062,0.4778859,1.499424300073753e-171,1.8652560621750807e-170,0.6585493584708039,0.2819019291940348,0.2760254,0.20558867
Gtf3c1,27.919598,0.4830192,1.5429385374541026e-171,1.9184987737802746e-170,0.7920921707253208,0.3808402528194324,0.40453526,0.3050863
Nek10,27.919401,0.8054949,1.5514555171925403e-171,1.92819656553948e-170,0.49620319455354805,0.17222291072830173,0.21961132,0.13148399
Ndufaf7,27.914452,0.50432247,1.7816191995145003e-171,2.2132273643529643e-170,0.6601204503796806,0.28632213822448055,0.27759105,0.20339735
Smarcd3,27.91436,0.54648477,1.7862332895852008e-171,2.217933848944286e-170,0.5666404818015187,0.2195645887553187,0.20668232,0.14600192
Ccnt1,27.913216,0.53206825,1.8442607251605536e-171,2.2889277452685487e-170,0.8614820633673737,0.44429297310695254,0.5199809,0.38637954
Rnf2,27.908113,0.46544278,2.126860121997756e-171,2.6384455899390448e-170,0.5768525792092171,0.22510017763456852,0.21436428,0.15969162
Mast3,27.906765,0.46238682,2.2085846837004124e-171,2.7385634725902206e-170,0.7986383870123069,0.39319205188581813,0.4710653,0.36235172
Atosa,27.906591,0.60328776,2.219301913680543e-171,2.7505831374813736e-170,0.900497512437811,0.49146940967488745,0.6507651,0.47226495
Smad2,27.906343,0.3914824,2.234702402511088e-171,2.768393432709679e-170,0.6614296936370778,0.2821497913826579,0.27473107,0.21594642
Mgrn1,27.901472,0.45618713,2.5605144414089474e-171,3.1705540571731992e-170,0.7740246137732391,0.36576196967819224,0.3792855,0.28983212
Jph4,27.898869,0.60822374,2.753722311853137e-171,3.408222870543243e-170,0.916993977481016,0.5137356962861982,0.7014091,0.5109589
Mier3,27.89799,0.49105582,2.822268999597005e-171,3.491453407880825e-170,0.5744959413459021,0.22216714173586152,0.20543203,0.15036865
Prrt1,27.896847,0.42394623,2.9137233578409434e-171,3.602933576860844e-170,0.7559570568211573,0.3539058949890527,0.3700898,0.28805467
Dennd11,27.896818,0.5226442,2.9160888770630213e-171,3.6042000058272025e-170,0.5548572924849438,0.2110959639773619,0.20773195,0.14903773
Utp4,27.896097,0.590481,2.9754070904780687e-171,3.675824759592906e-170,0.5307672165488347,0.19308464493741478,0.18191049,0.12442461
Myh10,27.895584,0.6173517,3.0183710573085423e-171,3.7271888929173036e-170,0.9070437287247971,0.49580699797579214,0.66929066,0.48312682
R3hcc1l,27.89539,0.39204115,3.0347444125082845e-171,3.7456859147495454e-170,0.6891856506938989,0.3028875944974594,0.30655935,0.24167442
Luzp1,27.894554,0.58799404,3.106446728095399e-171,3.8324253252490065e-170,0.8929039015449071,0.4822158879662907,0.6623638,0.4854662
Zfp131,27.893547,0.4670757,3.195071965553287e-171,3.9399533600007714e-170,0.6499083529719822,0.2772751683397364,0.26856747,0.20120919
Map3k7,27.891119,0.56509817,3.41930112455386e-171,4.214523909025791e-170,0.8510081173081958,0.43578303796422524,0.50926477,0.37077025
Gramd1a,27.889282,0.48582205,3.5992677815605684e-171,4.434311109148669e-170,0.5737103953914637,0.22373693559714133,0.20872584,0.15336058
Gpt2,27.88749,0.5003101,3.7840293526967762e-171,4.659801498944197e-170,0.5669023304529982,0.21960589912008924,0.21302956,0.15516126
Rnf41,27.887276,0.4386768,3.8066082939269346e-171,4.6854587658184484e-170,0.6192720607488872,0.25496757136365517,0.24113055,0.183314
Begain,27.88707,0.7153965,3.8286315156284455e-171,4.710408828980601e-170,0.4975124378109453,0.17119015160903872,0.16726387,0.10515723
Ift43,27.886604,0.5116093,3.878533613419665e-171,4.769620054580613e-170,0.5878502225713538,0.23361011277729582,0.22180139,0.16057324
Clns1a,27.884933,0.45682535,4.0639135870676527e-171,4.995304578431282e-170,0.6404818015187221,0.27078944107076464,0.2609992,0.19662231
Rnf214,27.882788,0.48254165,4.314801311631652e-171,5.301267089325216e-170,0.8159203980099502,0.39876895112983846,0.44041985,0.3336455
Ctnnal1,27.88137,0.49733642,4.488797036932102e-171,5.512521772502997e-170,0.6739984289080911,0.29817821291362,0.30952856,0.22872727
Slc30a7,27.879446,0.43571776,4.736764258918864e-171,5.8143835375582395e-170,0.7020162346163917,0.31123228818110465,0.30926007,0.23739628
Slc43a2,27.878994,0.44403115,4.796756655523842e-171,5.8853356773482034e-170,0.7302958889761718,0.3334985747924154,0.3411029,0.26144665
Mob1b,27.87857,0.49510708,4.853861649928749e-171,5.9526819960559325e-170,0.7580518460329929,0.3569628619820713,0.3741365,0.27909282
Mapre3,27.875002,0.48454395,5.362340292340577e-171,6.5732702397441286e-170,0.8321550144016758,0.4119469574916346,0.45536023,0.345156
Gabbr2,27.872711,0.86539674,5.716222327488712e-171,7.003871132677688e-170,0.9913589945011784,0.6836865369521213,1.5040963,1.0719885
4930447C04Rik,27.872637,0.8695638,5.728079226211508e-171,7.015200036841532e-170,0.4917517674783975,0.17226422109307224,0.24421245,0.14097445
Gtf2f2,27.863976,0.43977278,7.294263169135808e-171,8.92924151957536e-170,0.7308195862791307,0.33378774734580907,0.34809422,0.2677084
Stam,27.861944,0.47432846,7.7193955682303605e-171,9.445362427975857e-170,0.8057083006022518,0.3874912215474863,0.41077566,0.3116312
Plppr1,27.857704,0.49956337,8.688513930974738e-171,1.0626325413076523e-169,0.8153967007069913,0.40273474614780846,0.5768891,0.439581
Pop1,27.855963,0.7361331,9.121404392394903e-171,1.1150688627099683e-169,0.500916470280178,0.17416449787251623,0.1672033,0.1036929
Eif2ak1,27.854647,0.48856783,9.462137126220627e-171,1.1561965647182731e-169,0.5967530767216549,0.2402610815053497,0.22310832,0.1639468
Ago1,27.85233,0.45505485,1.009398397684373e-170,1.2328424975354137e-169,0.6810683424980362,0.29739331598298013,0.28535658,0.21583846
Leng9,27.849977,0.7317006,1.0777986392697708e-170,1.3157859807895839e-169,0.5111285676878764,0.1854009170900979,0.19859347,0.12424525
Dcaf7,27.84955,0.42979953,1.090747250781061e-170,1.3309890385325663e-169,0.7391987431264729,0.3362250588672698,0.3384972,0.26163596
Dcakd,27.848759,0.41423437,1.115103106645242e-170,1.3600917147325308e-169,0.6300078554595444,0.26227950592803734,0.249875,0.19311087
Ranbp17,27.844784,0.587671,1.2457612468524865e-170,1.5187660935991972e-169,0.8538884524744698,0.4388400049572438,0.57779056,0.41898662
Hivep1,27.833794,0.45704535,1.692339811612828e-170,2.0622753169177634e-169,0.6491228070175439,0.27673813359771965,0.32174784,0.24410947
Slc12a5,27.832632,0.46690497,1.7480471278482945e-170,2.1291943030500306e-169,0.8625294579732914,0.4397075226174247,0.50592184,0.38963655
Osbpl2,27.830906,0.43649882,1.8341253091978822e-170,2.2330288653442273e-169,0.6410054988216811,0.27041764778782995,0.2574457,0.19635946
Amy1,27.830736,0.60430896,1.842835490835559e-170,2.2426172843637442e-169,0.8724797067295104,0.4594951873425042,0.59963953,0.432007
Psma1,27.829865,0.38889575,1.888198566122457e-170,2.296781144033971e-169,0.6870908614820633,0.3023505597554426,0.2910429,0.22952303
Csad,27.82769,0.47874337,2.0060940960320412e-170,2.4390836362163324e-169,0.5972767740246138,0.24121121989507166,0.2344607,0.17362489
Mysm1,27.827646,0.589137,2.008561640371941e-170,2.4409792526817753e-169,0.881120712228332,0.46664188044780436,0.56893915,0.41174644
Zfp322a,27.825975,0.44928727,2.1042933708800536e-170,2.556164686959631e-169,0.6787117046347211,0.29904573057380096,0.29383454,0.2232729
Eif2ak3,27.825747,0.4593697,2.1177739326936604e-170,2.5713775676221717e-169,0.5765907305577376,0.22638079894245466,0.21932104,0.16412121
Bltp2,27.82512,0.49655262,2.1549849549214152e-170,2.6153769529692152e-169,0.7897355328620057,0.3849712892964845,0.41619775,0.31179267
Peds1,27.824915,0.4546886,2.167359897436517e-170,2.629208146461364e-169,0.6064414768263944,0.24612715330276366,0.23613948,0.17760032
Pcgf3,27.820137,0.45820203,2.4759793113338422e-170,3.0022366469106647e-169,0.6376014663524483,0.2678977155368282,0.25158355,0.18914884
Hnrnpl,27.81991,0.4736159,2.4916135844376037e-170,3.019831168869572e-169,0.7923540193768002,0.3822448052216301,0.4032836,0.3058103
Gtf3c2,27.817514,0.488565,2.663522197705721e-170,3.2267286497904746e-169,0.7954962031945535,0.3870368075350105,0.42054334,0.3167141
Map2k2,27.814175,0.38352945,2.923274876341766e-170,3.539810542014567e-169,0.653312385441215,0.2792580658487214,0.2652933,0.20936172
Abce1,27.810673,0.40945756,3.2226794610396456e-170,3.9006034737898774e-169,0.7399842890809112,0.3397364398727641,0.33795792,0.26446185
Rab12,27.809654,0.45841962,3.31543365327335e-170,4.011062686332954e-169,0.8072793925111286,0.3883587392076672,0.41317022,0.3165146
Chst1,27.809439,0.45354873,3.335361157499183e-170,4.033355279118049e-169,0.8559832416863054,0.439253108604949,0.5379419,0.41889694
Dgki,27.80903,0.95494896,3.373452482815684e-170,4.0775829155761325e-169,0.9960722702278083,0.7430908414921303,2.0174718,1.4731649
Taok2,27.808739,0.44043747,3.401057290792852e-170,4.1091011422483785e-169,0.5957056821157372,0.2382781839963647,0.22207963,0.16826321
Plppr5,27.806538,0.6954852,3.6159544238583296e-170,4.3667728255763285e-169,0.9481539670070699,0.5523608873466352,0.8484192,0.6015542
Washc5,27.803827,0.53920215,3.899389556245426e-170,4.706945075306136e-169,0.565593087195601,0.21911017474284297,0.2064819,0.14654271
2510009E07Rik,27.803726,0.4128126,3.910268217708144e-170,4.717957207445794e-169,0.6457187745483111,0.27227661420250343,0.26749846,0.20731772
Tmem44,27.80084,0.5344361,4.237506048888236e-170,5.1104931568055167e-169,0.5886357685257921,0.23753459743049532,0.29905394,0.21565245
Pip5k1a,27.795458,0.64512366,4.922207032113491e-170,5.933589185863145e-169,0.9261586802827966,0.527120254471847,0.73096347,0.5239753
Uimc1,27.791807,0.45350695,5.448783147221736e-170,6.565417182325024e-169,0.7808326787117046,0.3670425909860784,0.3878831,0.29716867
Coq8b,27.790852,0.61336786,5.595439219701126e-170,6.739105864337483e-169,0.5236973029588897,0.19015160903870781,0.18324296,0.12350625
Ip6k2,27.788523,0.43968627,5.970166638590766e-170,7.187203296547217e-169,0.6677140612725845,0.28830503573346555,0.2725731,0.20784593
Zfp945,27.785002,0.50660306,6.584593584383621e-170,7.923333166698966e-169,0.5551191411364231,0.2104763085058041,0.20198458,0.14630441
Evi5,27.784166,0.6914425,6.739345667789718e-170,8.105918446441796e-169,0.9460591777952344,0.5575659933077209,0.8594617,0.6115736
Zfp386,27.783884,0.49702987,6.792613760400371e-170,8.166332516418701e-169,0.6064414768263944,0.24794480935266658,0.23194335,0.16971716
Scyl2,27.78382,0.51464516,6.804621264842534e-170,8.177109722107285e-169,0.608012568735271,0.24765563679927294,0.23159227,0.16755892
Lats1,27.780415,0.48047006,7.480582311739891e-170,8.985393237212824e-169,0.7729772191673213,0.3689841781302929,0.38504505,0.2901594
St7,27.780167,0.80796176,7.532708607967342e-170,9.043962479717716e-169,0.9774810159727677,0.6333292022968563,1.1616153,0.81262213
Dcun1d3,27.779844,0.51422864,7.60042400053008e-170,9.121187713007738e-169,0.5818277035873265,0.23022266286611312,0.21568128,0.1557509
Maea,27.779043,0.4718637,7.771569986866427e-170,9.322414533352719e-169,0.575019638648861,0.22319990085512456,0.20506036,0.15195397
Cep44,27.779026,0.5938222,7.775525231124596e-170,9.322997008492542e-169,0.5517151086671903,0.2098979633990168,0.19737013,0.13503104
Psen1,27.775288,0.4622861,8.627462579493488e-170,1.0335570977529615e-168,0.7779523435454307,0.36753831536332465,0.38884994,0.29637703
Dcun1d5,27.775286,0.4127953,8.627720767621483e-170,1.0335570977529615e-168,0.7879025923016496,0.37154542074606517,0.3820517,0.2997413
2700049A03Rik,27.773392,0.4699072,9.09430225771388e-170,1.0889656936932797e-168,0.6931133804660906,0.30867104556533237,0.31276315,0.23516744
Snx4,27.770384,0.43356374,9.88759234905326e-170,1.1834280909535017e-168,0.7085624509033779,0.3174701532614533,0.3079231,0.23664866
Smg9,27.767107,0.63556385,1.0831011367735423e-169,1.2957670322842868e-168,0.513223356899712,0.18151774280166894,0.1719106,0.113987
Tnfaip8l3,27.762821,0.9837539,1.2201561952958676e-169,1.4590830871206036e-168,0.4391201885310291,0.13140827033502706,0.16176869,0.085065484
Jak2,27.762365,0.42405236,1.2356927570968539e-169,1.477004643380448e-168,0.7735009164702802,0.3656380385838807,0.39655212,0.3095003
Mpp2,27.758387,0.43905422,1.3802549745195363e-169,1.6490640802730076e-168,0.6247708824299555,0.26050316024290493,0.24679165,0.18769753
5031439G07Rik,27.755772,0.40327632,1.4842515527815283e-169,1.7725261876995408e-168,0.7426027755957056,0.3431238897839468,0.35706264,0.28101927
Syn1,27.75362,0.694557,1.5757291408488534e-169,1.8809347851891912e-168,0.9646504320502749,0.5957367703556823,0.9706813,0.6997246
Erp44,27.751198,0.5482903,1.685438703608945e-169,2.0110007977785236e-168,0.8562450903377847,0.4414838683025571,0.51655644,0.38010606
Ndufaf4,27.749557,0.48200405,1.7640143795725614e-169,2.1038200789664767e-168,0.6512175962293795,0.2825215846655926,0.2756866,0.20479864
Wipi2,27.748722,0.43700644,1.805419139682836e-169,2.152245442913833e-168,0.7274155538098979,0.3318874705663651,0.33010703,0.25379294
Pcgf6,27.747496,0.44029406,1.8680123755964154e-169,2.2258755003226466e-168,0.6543597800471328,0.2795885487668856,0.26379997,0.20087485
Brms1l,27.745787,0.44005996,1.9588905098041414e-169,2.3331289006399505e-168,0.7389368944749934,0.3387863014830421,0.3353484,0.2574932
Auh,27.745632,0.47416937,1.967341214256882e-169,2.3421558895472937e-168,0.7824037706205813,0.3746850084686248,0.39634562,0.30020738
Slc16a7,27.744778,0.7239303,2.014535338931493e-169,2.397279209791373e-168,0.9591516103692066,0.5770644854794068,0.94318247,0.66753465
Xpo6,27.74106,0.6028727,2.233773120239618e-169,2.656993525490861e-168,0.8892380204241949,0.4760193332507126,0.59114784,0.42575306
Ccser1,27.74,0.8827202,2.3004446580551998e-169,2.735086193006337e-168,0.9994763026970411,0.8394679225017557,2.7408693,2.1820257
Ttc5,27.739517,0.5200422,2.331523703385225e-169,2.7708112299850065e-168,0.6025137470542027,0.24625108439707522,0.22916454,0.16517726
Dstyk,27.736956,0.44569632,2.5034024785267396e-169,2.9737588239616926e-168,0.7905210788164441,0.3788573553104474,0.4043397,0.31179604
Nhlrc2,27.736671,0.44913754,2.5233066281452633e-169,2.996078174912206e-168,0.746268656716418,0.343619614161193,0.35327497,0.27030817
Orc5,27.735315,0.5014227,2.6202073632153615e-169,3.109760240706571e-168,0.5818277035873265,0.23121411162060562,0.21953543,0.15992424
Usp40,27.734629,0.5544858,2.670641005107536e-169,3.16821738663309e-168,0.8538884524744698,0.43330441607799397,0.505831,0.37037686
Col19a1,27.728882,0.5042301,3.1326297220443766e-169,3.7146408045601233e-168,0.5650693898926421,0.2264634196719957,0.36719474,0.2721701
Gm12905,27.727144,0.60393846,3.287380896616573e-169,3.8964236741106e-168,0.5443833464257659,0.20485809889701326,0.19452924,0.13215795
Rfwd3,27.723948,0.4810178,3.592477583278287e-169,4.256167224986225e-168,0.5606179628174915,0.21630106993844755,0.20994982,0.15476143
Gle1,27.719936,0.53781915,4.0156210014900193e-169,4.755387232703253e-168,0.5595705682115737,0.21555748337257818,0.20497607,0.1455725
Zc3h3,27.717873,0.51508135,4.2524847672048143e-169,5.033668092281646e-168,0.5606179628174915,0.21564010410211923,0.19866852,0.14305238
Klhl12,27.71752,0.43250838,4.2943441646146057e-169,5.080978762800284e-168,0.6753076721654884,0.2937993142479448,0.28593713,0.2193514
Tsen2,27.713024,0.5398566,4.8648203211762995e-169,5.753420863996795e-168,0.5621890547263682,0.2165902424918412,0.20605007,0.14616579
Mrps9,27.711578,0.54593086,5.0640125891908723e-169,5.986362440455729e-168,0.8473422361874836,0.42768620646920313,0.49241987,0.36173275
Slc25a51,27.710815,0.43615636,5.1721989123756256e-169,6.111564853805323e-168,0.6321026446713799,0.2652951625562854,0.25141025,0.19166371
Ss18l1,27.710777,0.6101521,5.177915759779623e-169,6.115630613858395e-168,0.5307672165488347,0.19440657661007146,0.18316495,0.12371107
Sgpl1,27.704262,0.42972225,6.203619429022469e-169,7.32386880746194e-168,0.6053940822204765,0.24571404965505844,0.23269804,0.17773648
Arfip1,27.702232,0.40646255,6.562863854956444e-169,7.744582862656111e-168,0.6475517151086672,0.2752096501012104,0.26740372,0.20806743
Pxk,27.701511,0.45251635,6.695625392323895e-169,7.8977811365997835e-168,0.766954700183294,0.3597306564216962,0.37847605,0.2898262
Virma,27.700867,0.59297895,6.816202065675531e-169,8.036478697003137e-168,0.8876669285153181,0.4756475399677779,0.5895844,0.4269176
Dcun1d1,27.69779,0.4724296,7.423325259031893e-169,8.748453934657325e-168,0.7690494893951296,0.3668360391622258,0.3879563,0.29387096
Usp29,27.696745,0.6577247,7.641802839400014e-169,9.001983441239735e-168,0.9091385179366326,0.5030363118106332,0.8331199,0.6012221
A330076H08Rik,27.696676,0.790917,7.656183015355199e-169,9.014970973820954e-168,0.9680544645195077,0.6070144999380345,1.1208271,0.7861363
Spg11,27.695534,0.46184903,7.902699883094922e-169,9.30116276210077e-168,0.6247708824299555,0.2611641260792333,0.24696645,0.18514596
Scai,27.693676,0.81418204,8.320619295700447e-169,9.788749582989097e-168,0.9884786593349044,0.6738546701367373,1.343263,0.95949465
G3bp1,27.692638,0.41873628,8.563679735595899e-169,1.0070287724090231e-167,0.7491489918826918,0.3482050646507209,0.3524782,0.27469566
Cpsf3,27.68473,0.4957439,1.06629081455215e-168,1.2533348288283585e-167,0.5794710657240115,0.22989217994794894,0.21462621,0.15681599
Spin1,27.682634,0.44810626,1.1300816796889648e-168,1.32773479375787e-167,0.7549096622152396,0.35307968769364234,0.35844532,0.27459696
Spg7,27.679113,0.4519571,1.2458842708887368e-168,1.4631516765201205e-167,0.6090599633411888,0.25005163795596314,0.23487146,0.17692626
Trmt13,27.67673,0.459024,1.3309984603245874e-168,1.5624258902980193e-167,0.6514794448808588,0.27909282438963934,0.26740894,0.20132846
Sec16a,27.67336,0.49663204,1.4612031327412156e-168,1.7145208810810682e-167,0.6213668499607227,0.2607097120667575,0.24617834,0.18051493
Tcaim,27.67325,0.52602273,1.4656974961368394e-168,1.7190437241901736e-167,0.5826132495417649,0.23245342256372123,0.22300279,0.15998568
Zmiz2,27.668423,0.511147,1.6754887830964604e-168,1.9642401222426655e-167,0.5778999738151348,0.22823976535712812,0.21141288,0.15288183
Ppp1r7,27.664938,0.38849533,1.8453275011592686e-168,2.162405144184455e-167,0.6145587850222571,0.2529020531251291,0.23905276,0.18755351
Shisa9,27.660807,0.92403805,2.0690268667848353e-168,2.4234852620099618e-167,0.9738151348520555,0.6134176064774652,1.5008737,1.0427537
Psmb2,27.66029,0.4923614,2.0989000362212293e-168,2.457404966155313e-167,0.8360827441738675,0.42132441029454293,0.4735548,0.35806742
Odr4,27.656443,0.3979451,2.3347840055219435e-168,2.7323887730128323e-167,0.7143231212359257,0.3211054653612591,0.3202722,0.2519267
Nrg2,27.65594,0.6241007,2.3676421544608167e-168,2.7696362512129798e-167,0.8900235663786331,0.4616433263105713,0.681862,0.4911926
Rnpc3,27.655066,0.47125724,2.425626553321159e-168,2.836230874140102e-167,0.7360565593087196,0.33870368075350105,0.34358978,0.25908798
Gpatch2l,27.65324,0.43536752,2.5513518304936884e-168,2.9819410041481256e-167,0.624509033778476,0.25967695294749454,0.24539213,0.1870382
Zdhhc1,27.653187,0.585901,2.5550793694115704e-168,2.9849992459169086e-167,0.5815658549358471,0.23191638782170446,0.22113861,0.1526268
Pla2g4e,27.651419,0.65639573,2.6833449412978015e-168,3.1334845098944776e-167,0.5417648599109715,0.20448630561407857,0.22140227,0.14603427
Fndc3b,27.650978,0.59338117,2.716160966189816e-168,3.170427678606445e-167,0.8876669285153181,0.4801916800925352,0.65011317,0.47433963
Vps37a,27.648434,0.49119103,2.914518901794216e-168,3.400482973999591e-167,0.821681068342498,0.4041392985500062,0.44504467,0.33561775
Qtrt1,27.64807,0.75914156,2.9440128410994137e-168,3.433403864598144e-167,0.48258706467661694,0.16276283719585244,0.16143486,0.098499715
Leng8,27.645685,0.55789596,3.1448106858756083e-168,3.6659897236215876e-167,0.8258706467661692,0.4215309621183955,0.48045334,0.34994668
Irs1,27.645555,0.46002296,3.1561655644525723e-168,3.677630907061605e-167,0.6472898664571878,0.2772751683397364,0.28133824,0.21203886
Rundc3a,27.644754,0.36315307,3.2268894659813896e-168,3.758410054222798e-167,0.6737365802566117,0.29520386665014253,0.2846561,0.22795007
