"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
5.29870722753145e-06,1.43706087701751,0.81,0.395,0.14237626320377,"Mir99ahg","Up"
6.13185442116476e-06,0.804493655750151,0.986,0.868,0.164762928296697,"Tcf4","Up"
1.5709653746715e-05,1.51902174139741,0.755,0.447,0.422118396174231,"Adgrb3","Up"
1.67616952628065e-05,-0.688387387160077,1,1,0.45038675171161,"Malat1","Down"
2.02444442102713e-05,-1.23147281307876,0.415,0.789,0.543968215929989,"Atp5md","Down"
2.7331912939403e-05,-1.26899347460057,0.456,0.711,0.734408500681758,"Tubb4a","Down"
3.99623987774392e-05,1.65002166321988,0.701,0.316,1,"Dscam","Up"
5.23281584127813e-05,1.07261556001206,0.748,0.316,1,"Brinp3","Up"
5.58009736290965e-05,1.96280006094369,0.646,0.316,1,"Fgf14","Up"
5.86708297936627e-05,-1.69633522365035,0.279,0.579,1,"Cfl1","Down"
5.87285686461865e-05,0.722351995618235,0.98,0.711,1,"Lrrc4c","Up"
5.98597651469005e-05,1.08855628559593,0.81,0.395,1,"Adgrl3","Up"
6.70467095067024e-05,-1.59613335477657,0.32,0.605,1,"Car2","Down"
8.30215764753135e-05,-1.64333161596067,0.211,0.5,1,"Ccnl1","Down"
8.44506836013648e-05,2.15416441409004,0.463,0.105,1,"Scn8a","Up"
8.89959373569151e-05,1.68950991825492,0.599,0.263,1,"Zfpm2","Up"
9.9411279453192e-05,1.29515703407949,0.803,0.605,1,"Gria2","Up"
0.000103820855173692,-6.29943496125814,0.007,0.132,1,"Ttc7","Down"
0.000149526346900272,-1.06442144060088,0.667,0.842,1,"Ugt8a","Down"
0.000161553472976492,-1.01391242549973,0.224,0.553,1,"H3f3a","Down"
0.000162487196239111,-1.13703907899467,0.592,0.763,1,"Nrgn","Down"
0.0001715914011024,3.03621080065501,0.347,0.026,1,"Spopl","Up"
0.000190523416754359,0.817340498698622,0.925,0.711,1,"Grid2","Up"
0.000195633036405007,1.44406905977463,0.544,0.158,1,"Dpyd","Up"
0.000206426839322972,-1.21552709120667,0.51,0.711,1,"Rps29","Down"
0.000210204618550454,-3.81517963249417,0.027,0.184,1,"Sh3gl1","Down"
0.000247231185364287,2.89411267150441,0.361,0.053,1,"Fam222b","Up"
0.000255711761250669,1.15203641165247,0.946,0.763,1,"Lsamp","Up"
0.000273036237170434,5.37000009370376,0.279,0,1,"Tnrc18","Up"
0.000296458648166353,-1.05908017928098,0.503,0.737,1,"Aplp1","Down"
0.000307542760559074,-2.19667188145863,0.116,0.342,1,"Ndrg1","Down"
0.000310833663391467,1.8660209727601,0.476,0.132,1,"Tnks2","Up"
0.0003513830190115,1.75276929708761,0.435,0.105,1,"Crebrf","Up"
0.000373069415881739,1.49627200156579,0.612,0.263,1,"Lrrc7","Up"
0.000379968393527601,-2.89882039529456,0.054,0.237,1,"Usp5","Down"
0.000386421869936818,1.28394717169824,0.66,0.316,1,"Dock9","Up"
0.000389476485871754,1.52607984642114,0.51,0.158,1,"Smurf2","Up"
0.000391526752224819,1.95151939016263,0.551,0.263,1,"Sntg1","Up"
0.000456034500192144,-3.00624041882266,0.02,0.158,1,"Ube2s","Down"
0.000482833446428829,-1.021403948453,0.49,0.789,1,"Mag","Down"
0.000500598567120278,-1.97021944587514,0.082,0.289,1,"9330117O12Rik","Down"
0.000527387555367225,1.97028615910697,0.517,0.237,1,"Ppp2r2b","Up"
0.000529916711724733,-1.04856046289183,0.51,0.711,1,"Trf","Down"
0.000548886607247133,-1.44469524442944,0.34,0.579,1,"Cnp","Down"
0.000554209728562496,1.01815263785942,0.639,0.263,1,"Pnisr","Up"
0.000556319704105962,-0.855437721721613,0.653,0.816,1,"Ubb","Down"
0.000622605370103926,1.49437818780043,0.503,0.184,1,"Kcnma1","Up"
