names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Unc5d,-3.04621,-0.38924274,0.0023174592053901107,0.04864764774593503,0.9358024691358025,2.6183994,2.3709314
Pdap1,-3.0494175,-0.60456806,0.0022928560313901732,0.04823001475474525,0.254320987654321,0.23078895,0.1576243
Sub1,-3.0510213,-0.5470088,0.002280644376419597,0.04807185389309126,0.43703703703703706,0.40120503,0.29106727
Ywhaz,-3.052625,-0.35696915,0.0022684923280628386,0.04801329629891677,0.7530864197530864,0.84368,0.71024567
Tpt1,-3.0553744,-0.45781192,0.002247798173799583,0.04767379812091703,0.49382716049382713,0.4611015,0.35524458
Mbd1,-3.0562906,-0.77116925,0.00224093865419411,0.04762692027710469,0.2074074074074074,0.1914613,0.11657727
Gm2516,-3.058811,-2.075026,0.002222173757758329,0.047326295165231444,0.06666666666666667,0.14574671,0.03656142
Nsun6,-3.0659132,-0.64168036,0.002170062915988268,0.04660403461506041,0.2716049382716049,0.22438642,0.1494866
Ndufa13,-3.067288,-0.50965846,0.0021601072724037177,0.04648768676156236,0.43703703703703706,0.42982802,0.32003653
C1qtnf4,-3.0773685,-0.41325793,0.0020883690346746374,0.04522886340635727,0.654320987654321,0.66145706,0.5330242
Arpc3,-3.0787432,-0.7625233,0.00207875768212616,0.04511608833834827,0.22962962962962963,0.20203352,0.12396355
Rplp1,-3.0794306,-0.3334857,0.002073967237061587,0.04510768657422271,0.837037037037037,1.0318385,0.8893085
Acot13,-3.0805762,-0.795344,0.0020660056603556045,0.045030131882303856,0.2271604938271605,0.22132845,0.13343352
Snhg8,-3.082409,-0.8640546,0.002053325436889661,0.04501425443912239,0.2,0.18939953,0.1084635
Dpm1,-3.082638,-0.44358042,0.0020517454392337897,0.04501425443912239,0.5777777777777777,0.5477217,0.4293548
Rps25,-3.0833254,-0.45697784,0.002047012136368752,0.04501425443912239,0.47901234567901235,0.4595556,0.35416564
Rpl12,-3.0833254,-0.5449624,0.002047012136368752,0.04501425443912239,0.35555555555555557,0.33235222,0.23918891
Mir99ahg,-3.0833254,-0.26608515,0.002047012136368752,0.04501425443912239,0.9777777777777777,2.1715498,2.0099406
Vgf,-3.0837836,-0.6758523,0.0020438621691684098,0.04501425443912239,0.291358024691358,0.29234433,0.19272926
Clpp,-3.0856164,-0.57516974,0.0020313067228723116,0.04501425443912239,0.3802469135802469,0.35785785,0.2537078
Nagk,-3.0865328,-0.67449707,0.0020250555746814396,0.04501425443912239,0.2962962962962963,0.27197334,0.17884022
Cox6a1,-3.0934062,-0.4705818,0.0019787317034769465,0.04474641847774357,0.5012345679012346,0.48253894,0.3698859
Kbtbd11,-3.106236,-1.2693454,0.001894853630967434,0.04294442609652742,0.1308641975308642,0.15395166,0.06676574
Fam131a,-3.106236,-0.6448177,0.001894853630967434,0.04294442609652742,0.34814814814814815,0.3110567,0.20974138
Wbp4,-3.1089854,-0.57621956,0.0018773100869888333,0.04283110140559823,0.4222222222222222,0.3746074,0.2660409
Gm32250,-3.1108181,-1.0338633,0.0018656974138824554,0.04275660918973573,0.14074074074074075,0.14834437,0.075201385
B230216N24Rik,-3.1110473,-0.6965563,0.0018642504789372267,0.04275660918973573,0.29876543209876544,0.2807627,0.18232828
Immp2l,-3.1133385,-0.36188787,0.001849837723437192,0.042583680087394604,0.8691358024691358,1.3943154,1.211793
Rnasek,-3.1172333,-0.48133868,0.0018255707857920255,0.042214779073709956,0.5456790123456791,0.53527933,0.41018453
Rps4x,-3.1254811,-0.59865993,0.0017751447658807373,0.04123488204463101,0.3333333333333333,0.30469248,0.2112555
Maml3,-3.127772,-0.668513,0.0017613665493709432,0.041007815753990776,0.3012345679012346,0.38939902,0.26200762
Rpl23,-3.1330416,-0.50869,0.0017300489700803625,0.04046260650571515,0.4962962962962963,0.48150304,0.36097166
Jun,-3.1385403,-1.0597059,0.0016979163578535873,0.03998495441345321,0.12839506172839507,0.14770041,0.0735817
Lamtor3,-3.1431224,-0.7722712,0.001671559504612718,0.03954608675577987,0.27901234567901234,0.2552558,0.15722355
Gm45904,-3.1470172,-1.2656959,0.0016494526899762973,0.03911341054656757,0.12098765432098765,0.17222424,0.07526121
Atp5e,-3.1472464,-0.5129702,0.0016481607049437475,0.03911341054656757,0.4,0.37205067,0.27447927
Apoe,-3.1497664,-0.6824027,0.0016340102000690726,0.03892744299885484,0.345679012345679,0.35551015,0.23587652
Epha4,-3.1541195,-0.54489774,0.0016098314871192392,0.038440824601513955,0.4691358024691358,0.6479706,0.48543784
Gm15398,-3.1582434,-0.8213448,0.0015872295357148454,0.03798967141089457,0.23703703703703705,0.23885143,0.1420878
Btg1,-3.1596181,-1.0199466,0.0015797607137245612,0.03789945843417893,0.145679012345679,0.16000745,0.082103826
Lrp1b,-3.1603055,-0.32242763,0.001576038449137152,0.037898915194744094,0.9703703703703703,2.7986856,2.5903306
Sec62,-3.16168,-0.38508534,0.0015686181337766962,0.03780923332331406,0.7358024691358025,0.8122749,0.67268205
Wipf3,-3.1708443,-0.47226894,0.0015199657022730857,0.036896987331956135,0.5506172839506173,0.6079407,0.47192615
Lin7c,-3.1713026,-0.62762743,0.0015175699608589407,0.036896987331956135,0.28641975308641976,0.2434937,0.16419408
Ndufb10,-3.1779466,-0.8725704,0.001483220349086663,0.036176450609628034,0.23209876543209876,0.23948668,0.13784067
Nap1l5,-3.1793213,-0.50647956,0.0014762035855953209,0.036091239930402065,0.7185185185185186,0.78381145,0.6084316
Gm45323,-3.1816125,-0.717826,0.0014645769189701803,0.03589264583236968,0.4345679012345679,0.67206323,0.45909604
