names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Oligo NN (for_DEGs),mean_expr_Rest (for_DEGs)
Mmgt2,-2.3102243,-1.4444526,0.020875736761234682,0.0467988525591837,0.0087527352297593,0.041221315557598746,0.009731087,0.026265394
Nlrc3,-2.311327,-0.31336892,0.020814796252864046,0.04666613060612907,0.011487964989059081,0.04424778761061947,0.016122697,0.01999529
Gm17344,-2.3117096,-0.49346316,0.020793689888882787,0.046622700877359854,0.012582056892778994,0.04535877102248784,0.01590306,0.02231675
Ankef1,-2.3124342,-1.4682302,0.02075376308186555,0.046537062005318146,0.004923413566739606,0.037390338275294026,0.0058079246,0.015987778
Gm42517,-2.3142226,-1.2347385,0.020655513230933557,0.0463206176360528,0.007658643326039387,0.04022526146419952,0.010619897,0.024815414
Oaz3,-2.3155339,-1.3857994,0.020583732247337058,0.04617120673561622,0.006017505470459519,0.03853963145998544,0.0061781346,0.016064748
Pycard,-2.3162825,-1.2861165,0.020542847365594433,0.04608719284574789,0.010393873085339168,0.04302187488028196,0.011498606,0.027813168
Gm28960,-2.3174438,-23.708084,0.020479570849017158,0.045949070533825236,0.0,0.03237175803547485,0.0,0.013610844
Barx2,-2.3203094,-0.644403,0.02032415018719125,0.045619406526591674,0.012035010940919038,0.04489905374861127,0.014162784,0.02205034
Slc25a29,-2.3213894,-0.32585502,0.020265829902525328,0.04549230154393113,0.012035010940919038,0.04493736352143432,0.017380198,0.021736898
Gm10353,-2.3213925,-0.38645652,0.020265668105297625,0.04549230154393113,0.013676148796498906,0.04666130329847144,0.016387219,0.021367578
Mybl2,-2.322117,-0.26990035,0.020226627060518716,0.04541568221911406,0.013676148796498906,0.04666130329847144,0.016699139,0.020100243
Gm14401,-2.3222687,-2.8261263,0.020218471499154452,0.04540116406336955,0.0016411378555798686,0.03413400758533502,0.0019728912,0.01390775
Tnfrsf23,-2.3223932,-1.6242137,0.020211771552092188,0.045389912378162735,0.0038293216630196935,0.036394284181894804,0.0052164067,0.015994268
Wdfy4,-2.3225462,-1.1224464,0.020203540535449118,0.04537522017615495,0.016958424507658644,0.049726085124315214,0.021337355,0.045884922
Mm2pr,-2.323412,-1.5916938,0.020157033851498654,0.04527455484324742,0.00437636761487965,0.03696893077424051,0.0053157588,0.01593685
Nme4,-2.323628,-1.46701,0.020145441907148735,0.045252300956787034,0.005470459518599562,0.03811822395893193,0.006060419,0.016665174
Gm10790,-2.3269632,-0.5793527,0.01996722794915877,0.04486698569943938,0.04157549234135667,0.07489560586905719,0.06326514,0.09311122
Gm57382,-2.3270817,-2.0532908,0.019960920061634805,0.044856562854907356,0.0032822757111597373,0.03589625713519519,0.003576296,0.01476058
Sycp3,-2.3279939,-0.3292993,0.019912431464852116,0.044751341038857174,0.012582056892778994,0.045626939432249165,0.017476257,0.02190846
Gm57349,-2.329155,-1.0063539,0.019850852998535045,0.044616680892566846,0.009299781181619256,0.04214075010535188,0.010180737,0.020347392
Gjc1,-2.3302667,-3.7467806,0.01979205581461524,0.044488249936315165,0.0010940919037199124,0.03367429031145845,0.001528843,0.020331355
4921531C22Rik,-2.3323147,-0.7674568,0.01968414319266963,0.044253089657549614,0.0087527352297593,0.04164272305865226,0.010789873,0.018298244
Gm44698,-2.3325877,-3.4540288,0.019669793737435153,0.044224529974469295,0.0010940919037199124,0.0337126000842815,0.0012063135,0.013141117
1700023F02Rik,-2.3325937,-2.0208428,0.01966947846741842,0.044224529974469295,0.00437636761487965,0.03708386009270965,0.0057351254,0.023072952
Pm20d2,-2.3326387,-0.90526444,0.019667114082960766,0.044224529974469295,0.007111597374179431,0.03995709305443819,0.009574009,0.017856777
2500004C02Rik,-2.334814,-0.7302918,0.01955313103682753,0.043980632091039314,0.010940919037199124,0.04394130942803509,0.012518871,0.020683637
Lrrc27,-2.334901,-2.2273898,0.0195485837424325,0.04397408498611647,0.002735229759299781,0.035436539861318624,0.003244902,0.015105453
Kcnh2,-2.3350558,-1.0027503,0.01954051065168048,0.04395960492386592,0.006564551422319475,0.039420756234915526,0.008987178,0.017928157
Gm13710,-2.3360894,-1.1963302,0.01948658202451501,0.043841954199005134,0.0087527352297593,0.04164272305865226,0.010960758,0.024941755
Tmem35b,-2.3370557,-1.5764427,0.019436293196897464,0.043736135851321904,0.004923413566739606,0.03773512623070145,0.0057928055,0.017177848
Rigi,-2.33733,-1.1469396,0.019422023752875432,0.04370768661974563,0.008205689277899343,0.0411063862391296,0.010726365,0.023600029
Fastkd3,-2.3374577,-0.901467,0.019415398982744234,0.04369643778091444,0.0087527352297593,0.041719342604298354,0.010658003,0.019817578
Dynlt1b,-2.339234,-0.9803114,0.019323324917145765,0.04349650167744883,0.007658643326039387,0.04060835919242999,0.009885773,0.019410666
Gm13446,-2.3401058,-4.2143607,0.019278283027327137,0.04339874873862937,0.0005470459518599562,0.033252882810404935,0.0007117238,0.013129903
Gm11655,-2.3408422,-2.0267024,0.019240289930306666,0.04332047850069885,0.0032822757111597373,0.03608780599931043,0.0036034323,0.014602356
Il4,-2.3412805,-1.3583208,0.01921772630274473,0.0432769280719704,0.00437636761487965,0.03723709918400184,0.0062511307,0.015949402
Ebf1,-2.3420742,-0.32839766,0.019176907944351913,0.04319224781766437,0.05415754923413567,0.08884036317664636,0.07561453,0.094059125
Rec114,-2.3432338,-1.2140412,0.01911739849463198,0.04306182392076127,0.007658643326039387,0.040646668965253034,0.008231766,0.018993886
0610009B22Rik,-2.3449502,-0.4325584,0.019029623847842573,0.042867705633092716,0.0175054704595186,0.05095199785465272,0.023479931,0.031560715
Gm20629,-2.3459914,-2.7623804,0.018976547827917814,0.04276248239987854,0.002188183807439825,0.03501513236026511,0.0022705607,0.015305867
Col14a1,-2.3463035,-2.0422797,0.018960665549740133,0.04273027621584479,0.00437636761487965,0.037275408956824886,0.0060191425,0.0245632
Gm45311,-2.3466816,-1.9177349,0.01894143913146572,0.042690527550954864,0.0032822757111597373,0.03616442554495652,0.0039277775,0.014760004
Gm17322,-2.346767,-1.7597182,0.018937092663701863,0.042684311708218195,0.0038293216630196935,0.03673907213730222,0.005263894,0.017714404
Phtf1os,-2.349097,-2.01211,0.01881900560620168,0.04243238068630017,0.00437636761487965,0.037313718729647935,0.004253778,0.017048921
Gm15397,-2.3496702,-2.5492485,0.018790057962829395,0.04237066611792765,0.0016411378555798686,0.03451710531356549,0.0024561023,0.014291349
Tbxas1,-2.350228,-0.27825138,0.018761905550588442,0.04231073454841053,0.05032822757111598,0.08485614680304945,0.07253998,0.08731498
Gm3364,-2.3517494,-3.3846369,0.01868535479748979,0.04215225282583752,0.0010940919037199124,0.03398076849404283,0.0013510148,0.01402113
Lxn,-2.3538153,-0.7907546,0.018581837336905528,0.041929288649869965,0.013676148796498906,0.04700609125387886,0.017874533,0.03072372
Snip1,-2.3554642,-0.30130702,0.018499579245042804,0.04175068825082313,0.01312910284463895,0.046584683752825345,0.01833824,0.022549804
Sall3,-2.3555272,-1.2813213,0.01849644195566359,0.04174711426700383,0.018052516411378557,0.051181856491591,0.020182153,0.04836477
4930586N03Rik,-2.356294,-1.1455464,0.018458308879913152,0.04166454633763999,0.006017505470459519,0.0391525878251542,0.0073039643,0.01608762
A730090N16Rik,-2.3563135,-2.137712,0.018457339660674373,0.04166454633763999,0.002735229759299781,0.035743018043903,0.0035289791,0.015437412
Cbs,-2.3571775,-1.9709045,0.018414440476612313,0.04157251013330304,0.006564551422319475,0.03961230509903076,0.008183803,0.03170531
Tmem30c,-2.3573337,-1.0408052,0.018406704098747808,0.04155853618463605,0.006564551422319475,0.0397272344174999,0.0082508875,0.016901758
Grin2c,-2.3578527,-2.2557507,0.018380986237573244,0.041504964397745564,0.0087527352297593,0.041719342604298354,0.009086577,0.042670213
Hydin,-2.35923,-1.7147479,0.01831290451559904,0.04135718140310524,0.00437636761487965,0.037466957820940124,0.005620983,0.018333146
Mcm4,-2.3606687,-1.0058532,0.018242017972309125,0.0412040200837211,0.006564551422319475,0.03976554419032295,0.009771249,0.01952625
9330133O14Rik,-2.3619604,-0.6690877,0.018178580097537745,0.04106763470832682,0.010393873085339168,0.0437880703367429,0.01322297,0.02094417
Gm57289,-2.361995,-3.67727,0.01817688812607931,0.041067265109539314,0.0005470459518599562,0.03355936099298931,0.0012457086,0.015820356
Bmp6,-2.3621016,-1.8556309,0.018171665953590013,0.04105891895164511,0.007111597374179431,0.040263571237022566,0.010588008,0.03779919
C630031E19Rik,-2.3628187,-3.5864391,0.018136542412084136,0.04098645034589577,0.0010940919037199124,0.03413400758533502,0.001259281,0.015022978
Gm16758,-2.3653781,-3.1350927,0.018011669446611703,0.04071110010350407,0.0010940919037199124,0.034172317358158066,0.0015198557,0.013274066
Mroh7,-2.3660834,-2.2421525,0.017977399750883177,0.04063705992312871,0.0032822757111597373,0.036432593954717846,0.0038812775,0.018230915
Gm40528,-2.366412,-0.31774735,0.017961451047179465,0.0406044245025839,0.01586433260393873,0.04953453626019998,0.019314034,0.024015937
Myo7a,-2.3677502,-0.8409199,0.017896619010797834,0.04046467122350537,0.011487964989059081,0.04497567329425736,0.012613349,0.022481402
Zscan2,-2.3689144,-0.7930343,0.017840384896250013,0.040340919141819226,0.008205689277899343,0.041604413285829214,0.011132665,0.01921179
Tmem147os,-2.369438,-0.805625,0.01781514454990059,0.040290626551285985,0.0087527352297593,0.04217905987817492,0.011176913,0.019455248
Gm9899,-2.3711002,-3.6731365,0.01773521911291049,0.04011324390268559,0.0010940919037199124,0.03424893690380416,0.0011813862,0.014966471
Gm37168,-2.371414,-1.7370253,0.01772017820242234,0.04008259856040814,0.0038293216630196935,0.03708386009270965,0.004676012,0.015503052
Plcxd1,-2.3742583,-0.7968869,0.017584240429967157,0.0397818085672491,0.008205689277899343,0.04168103283147531,0.011522045,0.01993359
Tefm,-2.3761728,-0.60161704,0.017493270297247045,0.03958266719048657,0.011487964989059081,0.04512891238554955,0.01452422,0.021957284
Dok4,-2.3776746,-1.5812619,0.01742219486374021,0.039431803907403924,0.00437636761487965,0.03773512623070145,0.0064462633,0.019166702
Emx2,-2.3790398,-2.0704567,0.017357800695020357,0.03929598994651588,0.005470459518599562,0.03880779986974677,0.006063272,0.025223488
Ak9,-2.3807666,-2.5214531,0.017276651705045342,0.039118870086337604,0.002188183807439825,0.035513159406964714,0.0028106328,0.016031059
Zim1,-2.3811553,-1.0782036,0.017258437347659947,0.039080921248240585,0.007658643326039387,0.0411830057847757,0.009536906,0.020030642
Htr2b,-2.382471,-1.1365937,0.01719688672002689,0.03894810739776825,0.007111597374179431,0.040646668965253034,0.008243048,0.01803458
Fpgs,-2.3833365,-0.27796713,0.017156496137091855,0.03886318084670866,0.01477024070021882,0.048691721258092936,0.017794605,0.021535251
Gm15631,-2.3834476,-1.6016024,0.01715132208813778,0.038854736068481756,0.00437636761487965,0.03781174577634755,0.0054813777,0.016542982
Rapgef4os2,-2.3839533,-4.2762604,0.017127776497759744,0.038804667326712,0.0005470459518599562,0.03386583917557369,0.000703739,0.013548856
Gm50431,-2.3839533,-0.45636693,0.017127776497759744,0.038804667326712,0.010940919037199124,0.044669195111672985,0.016082952,0.02200173
Adamts12,-2.384993,-2.5510952,0.017079446921406387,0.03870496236638185,0.0032822757111597373,0.03666245259165613,0.005856637,0.03384593
Zbtb45,-2.3873096,-0.4013018,0.01697219896012057,0.0384684087775993,0.015317286652078774,0.04926636785043865,0.020421375,0.026883136
Gm45216,-2.387818,-1.6109291,0.016948730921727304,0.03842169913665846,0.00437636761487965,0.03788836532199364,0.0048927446,0.014870322
Eif2ak2,-2.3883746,-1.1538553,0.016923080253479862,0.038370025011476155,0.014223194748358862,0.047925525801631993,0.015806496,0.034836225
Gm12963,-2.3886328,-2.3955276,0.016911199863206397,0.038346324078004715,0.002188183807439825,0.03562808872543386,0.0028924155,0.015126087
5031415H12Rik,-2.3894053,-3.6421924,0.016875671524826462,0.03826899264681299,0.0005470459518599562,0.03394245872121978,0.0011128434,0.013806495
Mansc4,-2.3946564,-1.1506754,0.016635947726862232,0.03773173929440265,0.006017505470459519,0.039688924644676854,0.007751853,0.017129812
Klhl36,-2.3969278,-0.9456822,0.016533180023677343,0.03750181894615991,0.008205689277899343,0.04198751101405969,0.010999572,0.021079473
2210406O10Rik,-2.3972445,-0.68880796,0.016518902067349475,0.03747259590963954,0.009299781181619256,0.0431368041987511,0.012162026,0.019532295
Pih1d2,-2.3990777,-1.2487123,0.016436424517471706,0.037294943994634754,0.00437636761487965,0.03804160441328583,0.0069511384,0.016439617
Etaa1os,-2.3993688,-0.58338475,0.01642336402809764,0.03726845633265633,0.010393873085339168,0.044324407156265566,0.013013481,0.019436201
Zfp652os,-2.400365,-0.7013027,0.01637873112363972,0.03717031294697629,0.009299781181619256,0.04317511397157415,0.013224312,0.021414232
Tada2b,-2.4019582,-0.51882285,0.01630756686973576,0.037011936970166394,0.01312910284463895,0.0471976401179941,0.01683656,0.024036203
Spag17,-2.4025073,-0.30527768,0.016283104363041482,0.03695953828644404,0.015317286652078774,0.04949622648737693,0.02188098,0.026968418
Chn1os3,-2.4046588,-2.7254918,0.01618756984817194,0.03675200691342459,0.0016411378555798686,0.035283300770026435,0.002152922,0.014153814
Pcdhb7,-2.4053144,-0.44802067,0.016158554571901806,0.03669519421968659,0.013676148796498906,0.047810596483162854,0.018380962,0.024991665
9530077C14Rik,-2.40534,-1.3124945,0.016157426755465214,0.03669519421968659,0.007111597374179431,0.04095314714783741,0.0086037945,0.021234429
Pdzk1,-2.4090548,-1.0549264,0.015993900679660722,0.03633379364748762,0.006564551422319475,0.040455120101137804,0.0084108,0.017395891
Gm15965,-2.4113936,-4.6467056,0.015891685494558848,0.036110747504337945,0.0005470459518599562,0.03424893690380416,0.00056538195,0.014067116
Fcrls,-2.4131866,-0.41972223,0.01581372517555963,0.03594575716667687,0.04540481400437637,0.0803355936099299,0.06884095,0.09105578
A430105J06Rik,-2.4136605,-1.5918406,0.015793166043803188,0.03590206189483855,0.005470459518599562,0.039344136689269435,0.005866121,0.01757903
Scml2,-2.4150348,-1.0438355,0.015733703367379955,0.03577294038597896,0.007111597374179431,0.0411063862391296,0.010081039,0.020674014
2410018L13Rik,-2.4160535,-2.0147753,0.01568975286847279,0.03567905040418618,0.0038293216630196935,0.0376968164578784,0.0044943127,0.018039513
Cebpb,-2.4164946,-1.9676121,0.01567075628604572,0.035638867660266485,0.0038293216630196935,0.0376968164578784,0.0063356417,0.024554688
1110018N20Rik,-2.41912,-1.9543266,0.015558099523814652,0.03538565551082611,0.002735229759299781,0.03662414281883308,0.003841625,0.01480614
Gm48003,-2.4195957,-4.405928,0.015537768969105055,0.03534240685684016,0.0005470459518599562,0.034363866222273304,0.0006764624,0.014243315
Vsir,-2.4200413,-0.6138432,0.0155187423151986,0.03530211700045601,0.0350109409190372,0.06964716699229974,0.04927049,0.07444727
Noc4l,-2.4201238,-1.1947296,0.015515221111648313,0.03529709518838288,0.006017505470459519,0.04003371260008428,0.00876708,0.019955795
Nol3,-2.4240396,-0.957418,0.015348930291192085,0.03492174063711527,0.007658643326039387,0.04179596214994445,0.011421319,0.022060294
Isyna1,-2.4255638,-1.9150071,0.0152846233975238,0.034778375026798584,0.006564551422319475,0.04060835919242999,0.0063949404,0.02390559
4933407E24Rik,-2.4256868,-3.3205314,0.015279443633853298,0.034769533404610274,0.0010940919037199124,0.03501513236026511,0.0015315281,0.015196139
Gm37571,-2.425732,-0.46900427,0.015277548984530388,0.034768166444848946,0.010940919037199124,0.04528215147684174,0.014229359,0.019642243
Slc16a12,-2.42584,-1.5028588,0.015273002670048271,0.03476076416603397,0.005470459518599562,0.039535685553384665,0.008207308,0.023086956
Fgd2,-2.425867,-0.80313367,0.015271866277558055,0.03476076416603397,0.027899343544857767,0.06233000038309773,0.038526498,0.066289656
Gpr149,-2.4270387,-2.8497117,0.015222631104041469,0.03465199066126688,0.002735229759299781,0.03670076236447918,0.0031617058,0.022570781
Islr,-2.4271827,-1.9517533,0.015216588805366535,0.034641170990443004,0.0038293216630196935,0.03785005554917059,0.0051393737,0.01973651
Gm34267,-2.427903,-1.6435759,0.015186408978450267,0.034575394784863475,0.004923413566739606,0.03899934873386201,0.0058017476,0.018016355
Gm14455,-2.42811,-0.5585433,0.015177742039132169,0.03455859067803418,0.012582056892778994,0.04700609125387886,0.015078928,0.022129562
Gm57224,-2.4298878,-23.65084,0.015103498514764306,0.034395372920732005,0.0,0.03394245872121978,0.0,0.01308482
Dmap1,-2.430266,-0.27278596,0.015087751323284705,0.034362423974966944,0.018052516411378557,0.052790866950158985,0.023670908,0.028528096
Cidea,-2.4319568,-2.0012736,0.015017503193986632,0.03421113275306662,0.0038293216630196935,0.03792667509481669,0.0052681486,0.020926384
Gm33906,-2.4353848,-1.3836415,0.014875958349934243,0.03389730332960762,0.005470459518599562,0.039688924644676854,0.007708369,0.019989751
Gm56815,-2.436963,-1.3284217,0.014811188087684881,0.033752576025451,0.007658643326039387,0.04194920124123664,0.009168813,0.022867844
Rps19bp1,-2.438546,-0.76636666,0.014746482829305284,0.03361367438271403,0.014223194748358862,0.04880665057656208,0.01846026,0.031200347
1700001L05Rik,-2.4393246,-1.6771377,0.014714743046001039,0.033549863864747384,0.0038293216630196935,0.03804160441328583,0.005051722,0.016066164
Scel,-2.4394011,-0.42344362,0.014711627359314165,0.03354560651262488,0.01477024070021882,0.04941960694173084,0.021883812,0.029240705
Klf16,-2.4395227,-1.3562989,0.014706680110891417,0.033537171737219075,0.006564551422319475,0.04083821782936827,0.0085419575,0.021725707
Gm17116,-2.4405339,-2.2819393,0.014665570952200386,0.03344626476707048,0.002188183807439825,0.036355974409071755,0.0029709125,0.014366276
Rgcc,-2.440912,-0.31531,0.014650226798145191,0.03341410695748759,0.030087527352297593,0.06535647243611846,0.043601073,0.053969078
Gm47106,-2.441344,-0.6915199,0.014632707952570977,0.03337698325004942,0.007658643326039387,0.04206413055970578,0.010715865,0.017249385
Syk,-2.4446416,-1.4349618,0.014499612315508106,0.033079010266403704,0.011487964989059081,0.045895107842010494,0.013875002,0.037079956
Rprm,-2.4451742,-0.6507835,0.014478216402192755,0.03303300286379548,0.013676148796498906,0.04834693330268552,0.020642197,0.032220762
Gm5914,-2.4482484,-1.3613415,0.014355266061191444,0.03276082886565433,0.006564551422319475,0.04099145692066046,0.008441259,0.02154565
Slc18a2,-2.448274,-0.3472926,0.014354249839371454,0.03276082886565433,0.01477024070021882,0.049572846033023026,0.017793663,0.022582253
Amigo2,-2.4491336,-2.6686776,0.014320034279322139,0.03268597698652615,0.002188183807439825,0.036470903727540895,0.0029629357,0.018691875
1700056N10Rik,-2.4501433,-0.9470748,0.01427993930548526,0.03259722785985803,0.007658643326039387,0.04217905987817492,0.009335403,0.017921027
Hck,-2.4502332,-0.8243377,0.014276369529288091,0.03259184785488284,0.022428884026258207,0.05723480059763245,0.028327975,0.049626213
Fam111a,-2.452392,-1.3475033,0.014190989926941037,0.032399685558408164,0.009299781181619256,0.04382638010956595,0.0103708375,0.026182367
Atp6v1c2,-2.4532773,-3.050464,0.014156114130709397,0.03232280648301848,0.002188183807439825,0.03650921350036394,0.002019891,0.016612526
Dpp4,-2.4539194,-4.3858175,0.014130861754606787,0.032267889465988304,0.0010940919037199124,0.035398230088495575,0.00091449113,0.018946135
Pxdc1,-2.4540424,-1.067166,0.014126028222600822,0.03225959360371274,0.0087527352297593,0.04332835306286634,0.012127801,0.025244925
Gm47163,-2.454206,-1.3365008,0.014119605420478677,0.032247666608437066,0.004923413566739606,0.03938244646209248,0.0078110746,0.019609643
Smg8,-2.4543486,-1.1463454,0.014114009667396336,0.032240367233098664,0.0087527352297593,0.04332835306286634,0.010135721,0.022299279
Engase,-2.4543605,-1.2733948,0.014113538535436789,0.032240367233098664,0.007111597374179431,0.04164272305865226,0.00838861,0.020158498
Gm26801,-2.4543936,-1.2721925,0.014112242994107722,0.032240367233098664,0.005470459518599562,0.03995709305443819,0.007887344,0.018944921
R74862,-2.4555247,-0.25803486,0.01406790464777486,0.03214324811953321,0.016958424507658644,0.05198636172087499,0.022316946,0.026629953
Gpr34,-2.4557738,-0.33623254,0.01405815968432848,0.03212644588517658,0.04157549234135667,0.07727081178408612,0.061547935,0.07709305
Gm49041,-2.455906,-3.464018,0.014052996096322979,0.03211737731633907,0.0010940919037199124,0.035436539861318624,0.0013651741,0.014962529
Tmem41a,-2.4569201,-1.1507616,0.014013386139350407,0.03202957515858672,0.007111597374179431,0.04168103283147531,0.010457212,0.023071887
Oprk1,-2.4579554,-3.6523452,0.013973057517228523,0.03194011531160616,0.002188183807439825,0.03654752327318699,0.0017490959,0.021773238
Gm50250,-2.461556,-3.9617302,0.013833580832652164,0.03162667548484333,0.0010940919037199124,0.035513159406964714,0.0010251664,0.015855117
Sesn2,-2.4627848,-0.8387275,0.013786266533102033,0.03152118632951426,0.009846827133479213,0.044592575566026894,0.012144756,0.021617625
Tnfaip8,-2.464225,-1.1834865,0.013730988521925926,0.03140014141141699,0.018599562363238512,0.05332720376968165,0.023523655,0.052650746
Zfp213,-2.4676802,-0.78441375,0.01359917622501292,0.031106613341154336,0.009846827133479213,0.044669195111672985,0.012370687,0.021212937
Trmt61a,-2.4677868,-0.6074827,0.013595130360321657,0.031100047061284088,0.011487964989059081,0.04643144466153316,0.0143570965,0.021793025
Mansc1,-2.4680853,-2.4276445,0.013583796208811883,0.031076764932377633,0.002188183807439825,0.03673907213730222,0.003169508,0.01693524
Plvap,-2.4691806,-1.2108872,0.013542290114949335,0.03098444613323302,0.006017505470459519,0.04072328851089913,0.00901689,0.020749904
Gm17178,-2.469368,-0.49592215,0.013535194154395757,0.0309708479033138,0.012035010940919038,0.04704440102670191,0.015436261,0.02170027
Gm12915,-2.4699636,-0.9470832,0.013512679164376507,0.03092196296600211,0.009846827133479213,0.044707504884496034,0.00982082,0.018848777
Gm14327,-2.4716215,-0.8144416,0.01345018564291234,0.03078419831559238,0.008205689277899343,0.04306018465310501,0.01085804,0.019017212
Gm10778,-2.4721255,-0.30296186,0.013431233794011378,0.030743440842072214,0.01477024070021882,0.04995594376125349,0.017681198,0.021768177
Gm56492,-2.4746866,-0.36937818,0.013335315669573546,0.03052648935435689,0.01312910284463895,0.04827031375703942,0.017405987,0.022428418
Car5b,-2.4762378,-1.253959,0.013277509032875324,0.030401931633008944,0.007658643326039387,0.0424855380607593,0.008747685,0.020737793
Ak8,-2.4771605,-1.3211259,0.013243232101303001,0.030330400536390748,0.004923413566739606,0.039688924644676854,0.0066845124,0.01661907
Pih1d1,-2.4782138,-0.49874377,0.013204201872481993,0.030244387035511994,0.016411378555798686,0.051679883538290616,0.021443976,0.03016755
Gm15764,-2.4806232,-0.36777672,0.013115292752265154,0.03004330061836016,0.011487964989059081,0.046622993525648394,0.016592506,0.021359222
Hmcn1,-2.4808497,-1.8519557,0.013106960592709986,0.030029334168325147,0.010393873085339168,0.04520553193119565,0.014110626,0.050026465
Pcdhb18,-2.482347,-1.1189818,0.013052008705826857,0.029905983962272332,0.006564551422319475,0.041489483967360075,0.009122138,0.019707873
Gm50163,-2.4831002,-1.0675733,0.013024444679626873,0.029845371698923255,0.007658643326039387,0.042638777152051485,0.009162003,0.019107224
Cstad,-2.4857512,-1.5752554,0.012927830644839586,0.02963156269102104,0.0038293216630196935,0.03869287055127763,0.005546086,0.016436791
Cln6,-2.4860947,-2.2280166,0.012915356163986182,0.029605495659981974,0.0032822757111597373,0.03811822395893193,0.004086805,0.019003712
9330136K24Rik,-2.4870174,-0.39466548,0.012881907516542553,0.02953134160647542,0.013676148796498906,0.04899819944067732,0.01825005,0.023923999
Maob,-2.4880393,-0.965016,0.012844958702438862,0.02944915019919217,0.010940919037199124,0.04604834693330268,0.016138427,0.031265263
Erich6,-2.4890954,-0.2645598,0.012806860593291631,0.029364309594824313,0.011487964989059081,0.04677623261694058,0.015919203,0.019092849
