"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
4.09752698399025e-06,-3.67319128258044,0.029,0.368,0.110100550059818,"6330403K07Rik","Down"
4.23205459508048e-05,-0.671501108359162,1,1,1,"Malat1","Down"
9.99830856334186e-05,-3.54199138967321,0.029,0.289,1,"Rpl12","Down"
0.000127669060126554,0.618036072910494,1,0.974,1,"Mir99ahg","Up"
0.000145210250927172,0.805903092069386,0.956,0.842,1,"C130071C03Rik","Up"
0.000173775049822921,-3.009999173313,0.015,0.237,1,"5730409E04Rik","Down"
0.000175503525211109,0.739283107284603,0.985,0.947,1,"Naaladl2","Up"
0.000195116327071574,-0.992678135542272,0.074,0.395,1,"Hmces","Down"
0.000213560619858188,-3.28620562582257,0.015,0.237,1,"Pmpca","Down"
0.000244504199638994,-1.27795689858989,0.309,0.684,1,"Syt4","Down"
0.000246312510361549,-2.17135237734396,0.059,0.342,1,"Ppid","Down"
0.000278521288753529,-4.47173908988207,0,0.184,1,"Mt1","Down"
0.000278521288753529,-3.67631083306522,0,0.184,1,"Adamts18","Down"
0.000286900285061211,-1.61519622379195,0.221,0.579,1,"Vopp1","Down"
0.0003101634338314,-1.25724375737787,0.353,0.684,1,"Zcchc18","Down"
0.00033987371427203,-3.20718716051079,0.044,0.289,1,"Mrpl47","Down"
0.000357136747584442,-1.52089200688254,0.235,0.605,1,"Tmsb4x","Down"
0.00038632314302689,-2.66369774489338,0.044,0.289,1,"Cox5b","Down"
0.00040563874756185,3.17536850313425,0.426,0.105,1,"Pld5","Up"
0.000426823356918307,-0.969975929581784,0.309,0.711,1,"Sema6a","Down"
0.000491896378317039,1.25519883913359,0.985,0.921,1,"Erbb4","Up"
0.000524074400046292,-3.34554243706414,0.015,0.211,1,"Seh1l","Down"
0.000528238462353579,0.621511346580549,0.956,0.868,1,"5330434G04Rik","Up"
0.000532137337182362,-2.37248199710565,0.059,0.316,1,"Edaradd","Down"
