"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
6.02581931186818e-55,1.25151584951328,0.92,0.823,1.61913764909898e-50,"Naaladl2","Up"
5.25458569971958e-45,-0.497283955379952,1,1,1.41190717751465e-40,"Malat1","Down"
5.71560708856129e-29,0.703374273596405,0.956,0.898,1.53578362469642e-24,"Tenm2","Up"
7.16626556443403e-26,0.755284687485304,0.895,0.879,1.92557555716342e-21,"Dpp10","Up"
4.04189830175784e-24,0.552349068840166,0.982,0.981,1.08605807368233e-19,"Ptprd","Up"
2.42320817532853e-21,-1.02651688145774,0.303,0.651,6.51116036710777e-17,"Plp1","Down"
1.68111183229653e-19,-1.90120601051446,0.064,0.279,4.51714749338077e-15,"Ptgds","Down"
7.71871912987242e-17,0.480068550176005,0.934,0.944,2.07401983019672e-12,"Nrxn1","Up"
5.67587907756224e-16,-0.720541596355802,0.43,0.758,1.52510870814097e-11,"Hsp90aa1","Down"
9.75899099811348e-16,0.395231230839627,0.951,0.951,2.62224088119309e-11,"Dlg2","Up"
1.00412887457488e-15,-1.11221762156035,0.105,0.323,2.69809428598271e-11,"Rpl35a","Down"
1.07370160027658e-15,-1.1397324792002,0.074,0.27,2.88503619994317e-11,"Mdh1","Down"
1.15418467025611e-15,-1.245017744884,0.098,0.312,3.10129420897818e-11,"Ubb","Down"
1.89734037938959e-15,0.426421601525361,0.966,0.967,5.09815359941982e-11,"Pcdh9","Up"
2.40426193540382e-15,-0.966408108813802,0.157,0.407,6.46025182043007e-11,"Sparcl1","Down"
2.96182143339379e-15,-0.766912875304897,0.308,0.626,7.95841419152913e-11,"Map1b","Down"
2.97656544658851e-15,-0.839175229874743,0.316,0.635,7.99803135498332e-11,"Calm1","Down"
3.96219274910826e-15,-1.00721783034026,0.19,0.449,1.06464119168539e-10,"Nrgn","Down"
5.32250716990942e-14,0.481900321534934,0.933,0.942,1.43015767655466e-09,"Nlgn1","Up"
6.12484284058868e-14,0.529581184279761,0.872,0.872,1.64574527126618e-09,"Adgrb3","Up"
7.07343970539051e-14,-1.20032469848658,0.097,0.293,1.90063324883843e-09,"Ptma","Down"
1.55535084545699e-13,-0.66587508539362,0.42,0.709,4.17922772174293e-09,"Tmsb4x","Down"
2.31126291869035e-13,0.366181954417335,0.975,0.986,6.21036346252098e-09,"Celf2","Up"
2.33778930952575e-13,-1.39761497734996,0.069,0.235,6.28163987469570e-09,"Slc25a4","Down"
2.67140241039815e-13,-0.884278064609354,0.154,0.381,7.17805827673982e-09,"Ckb","Down"
3.42568723251215e-13,0.385349341171518,0.885,0.902,9.20482159376015e-09,"Nrxn3","Up"
6.3795577138864e-13,-1.17998740259094,0.084,0.26,1.71418715772128e-08,"Rpl17","Down"
7.02816533704394e-13,-1.4781909144069,0.043,0.184,1.88846802606371e-08,"Pcp4","Down"
1.5646719616879e-12,-1.18177418300461,0.072,0.237,4.20427356105538e-08,"Cplx2","Down"
2.17449607411263e-12,-1.04066952158562,0.085,0.258,5.84287095114064e-08,"Tpt1","Down"
2.34022743274772e-12,-0.970331645556565,0.143,0.351,6.28819111179312e-08,"Fth1","Down"
3.28408743996814e-12,-1.64165845655473,0.039,0.172,8.82434295119439e-08,"mt-Nd4l","Down"
3.62265310254592e-12,-1.27168766695823,0.107,0.291,9.73406888654088e-08,"Rpl38","Down"
4.56424980054414e-12,-0.638424439121314,0.174,0.407,1.22641392140621e-07,"mt-Co1","Down"
5.40071986404516e-12,-0.685515296992638,0.321,0.607,1.45117342746893e-07,"Atp1b1","Down"
7.03765297600986e-12,-1.26440655675522,0.039,0.17,1.89101735465385e-07,"Rps27","Down"
7.57873406444745e-12,-0.963486286912356,0.07,0.23,2.03640584311703e-07,"Cox6a1","Down"
8.46510315182413e-12,-1.45728223038455,0.054,0.195,2.27457321689514e-07,"Ndufa4","Down"
8.46930416716647e-12,-0.7788798245288,0.128,0.33,2.27570202971763e-07,"Itm2c","Down"
9.47968241591204e-12,-0.629890100957263,0.523,0.807,2.54719066515556e-07,"Cmss1","Down"
1.02933064471406e-11,0.301053417471778,0.966,0.984,2.76581144234668e-07,"Lsamp","Up"
1.14556751580761e-11,-1.04573857011285,0.118,0.302,3.07813991497506e-07,"Rps21","Down"
1.34053170859716e-11,-0.555746536124796,0.49,0.749,3.60200870100056e-07,"Ddx5","Down"
1.48496135314002e-11,-0.651294015467446,0.277,0.535,3.99009115588722e-07,"Hspa8","Down"
1.54923079378022e-11,-0.744502114796664,0.198,0.435,4.16278314288746e-07,"Rps29","Down"
1.9475727189738e-11,-0.576237698104173,0.446,0.737,5.23312789588259e-07,"Son","Down"
2.09779453232004e-11,-0.61287213589342,0.295,0.56,5.63677390834394e-07,"Hsp90b1","Down"
2.1685544222882e-11,-0.68949030231161,0.18,0.412,5.82690573268838e-07,"Olfm1","Down"
2.32267227674238e-11,-1.46270454331949,0.057,0.198,6.24102040760677e-07,"Ncdn","Down"
4.10209785280249e-11,-0.86375009955476,0.144,0.344,1.10223369304803e-06,"Rpl37a","Down"
4.41161911848919e-11,-1.59426573828534,0.041,0.165,1.18540205713805e-06,"Zmat2","Down"
4.93521801783486e-11,-0.611981828151469,0.189,0.416,1.32609308139223e-06,"Srsf5","Down"
5.47782657005521e-11,-0.860718028967537,0.09,0.256,1.47189199937384e-06,"Cox7c","Down"
