"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
8.89774093942735e-21,0.571848681103579,0.997,1,2.39082299042413e-16,"Naaladl2","Up"
4.84811233435655e-20,-1.15641351403066,0.818,0.928,1.30268778424161e-15,"Hsp90aa1","Down"
7.61319754283852e-17,0.98385724317486,0.911,0.718,2.04566617976071e-12,"A830082K12Rik","Up"
7.78602485353739e-17,-2.20001959836525,0.323,0.626,2.0921048781455e-12,"Atp1a2","Down"
2.4801854312811e-16,0.566468794482923,0.99,0.964,6.66425825385232e-12,"Hecw2","Up"
2.56131296444503e-16,-1.89397948001425,0.32,0.621,6.88224793546379e-12,"mt-Nd4","Down"
1.88881301782164e-15,-0.478168196243222,1,1,5.07524057888675e-11,"Malat1","Down"
1.35756977426497e-14,-0.985101289787519,0.832,0.954,3.64778998344996e-10,"Plp1","Down"
4.29485194577237e-14,0.431705847482853,1,1,1.15402671782904e-09,"Tenm2","Up"
5.20675249518683e-14,-1.17061769501685,0.749,0.892,1.3990543954567e-09,"Ptprz1","Down"
6.22038495817189e-14,-0.925722403883394,0.869,0.933,1.67141743826079e-09,"Hsp90ab1","Down"
1.04468881661486e-13,-0.492255301818315,0.973,0.995,2.80707885024413e-09,"Ccdc88a","Down"
3.44495056061985e-13,-3.31231373823702,0.027,0.241,9.25658215638554e-09,"Gli3","Down"
4.67428660918811e-13,0.476917929819543,1,1,1.25598081188885e-08,"Mir99ahg","Up"
4.99491915266251e-13,-0.596066666575509,0.969,0.949,1.34213477632042e-08,"Ube3a","Down"
1.20928826512281e-12,-1.84664878380441,0.33,0.6,3.24935756838499e-08,"Slc1a3","Down"
2.75902943568564e-12,-1.20519533010921,0.505,0.733,7.41351209368731e-08,"Eef1a1","Down"
2.91475175501468e-12,0.550345641546181,0.976,0.918,7.83193796572446e-08,"Mtus2","Up"
3.06957262716937e-12,0.416121706344943,0.997,0.964,8.2479416492041e-08,"C130071C03Rik","Up"
5.91678107188048e-12,-1.07299256333782,0.684,0.81,1.58983907401428e-07,"Cplx2","Down"
2.01568477026442e-11,-1.14117154543909,0.622,0.815,5.4161449777005e-07,"Sparcl1","Down"
2.66678950200634e-11,-2.02832789871941,0.227,0.477,7.16566339189104e-07,"mt-Nd1","Down"
2.70396011006622e-11,-0.791238133017508,0.89,0.923,7.26554081574794e-07,"Calm1","Down"
8.31458385280763e-11,-0.549980733154732,0.969,0.99,2.23412868124941e-06,"Qki","Down"
8.39032054100702e-11,-1.26921554676053,0.381,0.626,2.25447912936859e-06,"mt-Nd2","Down"
1.25955558267809e-10,-1.72962788115694,0.196,0.451,3.38442585065602e-06,"Ubb","Down"
1.30019976148439e-10,-1.29296622692092,0.584,0.723,3.49363675910854e-06,"mt-Co3","Down"
1.31708152166062e-10,1.35031884863004,0.612,0.359,3.53899804870208e-06,"Vrk2","Up"
