"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
1.40756549400115e-09,-0.817703294714444,0.96,0.938,3.78212848238108e-05,"ENSMUSG00000095041","Down"
1.46179187194058e-09,0.71505660558914,0.966,0.787,3.92783475990434e-05,"Miat","Up"
2.05675702902105e-09,0.53645898622718,1,0.963,5.52650613697957e-05,"Tenm4","Up"
2.16936714270476e-09,1.44987990602128,0.745,0.4,5.82908951244769e-05,"Kndc1","Up"
2.45416034459857e-09,-1.67208839872954,0.691,0.812,6.59432884593637e-05,"Rpl38","Down"
2.68988972778792e-09,0.487270765100535,1,0.912,7.22773369856614e-05,"Scn8a","Up"
2.86194871999904e-09,-2.07848572269233,0.309,0.575,7.69005621063742e-05,"Hectd2os","Down"
3.66693446429581e-09,-1.13885491074585,0.836,0.912,9.85305290556283e-05,"Cck","Down"
3.69890257626829e-09,-1.37057586650662,0.809,0.85,9.93895122243288e-05,"Mt3","Down"
4.41578880587284e-09,0.772060866083001,0.953,0.812,0.000118652245213803,"Rasgef1b","Up"
4.7492593997226e-09,0.915431851694659,0.809,0.438,0.000127612600070546,"Shank3","Up"
5.16797287618515e-09,-1.08475557982286,0.51,0.787,0.000138863431183095,"Sema5a","Down"
5.20219587836566e-09,0.508793671441855,0.997,0.938,0.000139783003251685,"Ptprs","Up"
7.02067245640142e-09,0.417183709536896,1,0.975,0.000188645468903506,"Herc1","Up"
7.83407627579738e-09,-0.409119375658963,1,0.988,0.000210501629530675,"Dok6","Down"
7.89300342561762e-09,-1.33467334122363,0.738,0.85,0.000212085002046345,"Cox7c","Down"
8.52984930636671e-09,-1.14138395525054,0.779,0.887,0.000229197050862073,"Pcsk1n","Down"
1.03200210377313e-08,0.68029400970518,0.97,0.825,0.000277298965283839,"Akap8l","Up"
1.19427744195245e-08,1.03727053777799,0.819,0.425,0.000320902348652625,"Gtf3c2","Up"
1.25205219399027e-08,0.484908852467684,1,0.925,0.000336426424525187,"C130071C03Rik","Up"
1.40416374936033e-08,0.293641823789841,1,1,0.00037729879945312,"Snhg11","Up"
1.43247670049943e-08,0.57308333160208,0.993,0.912,0.000384906489424198,"Gucy1a2","Up"
1.56675929919285e-08,-1.06796886896214,0.896,0.9,0.000420988223693119,"Rplp1","Down"
1.65496297511431e-08,0.487707650088762,0.993,0.925,0.000444688551413215,"Sptan1","Up"
1.69558140458639e-08,-1.37881954141664,0.765,0.812,0.000455602723412363,"Dynll1","Down"
1.84795621065313e-08,-1.79204069966597,0.383,0.625,0.000496545833802497,"Gm48678","Down"
2.2055126012924e-08,-2.88257894906463,0.067,0.288,0.000592621235967269,"4933413L06Rik","Down"
2.21999490754038e-08,-1.52110436497867,0.547,0.762,0.000596512631656101,"Rpl21","Down"
2.27972930952113e-08,0.602161849883444,0.943,0.863,0.000612563265468328,"Srrm3","Up"
2.33303962100557e-08,-0.396101311111572,1,1,0.000626887746164196,"Cadm2","Down"
2.36504960308645e-08,1.20139993342107,0.671,0.338,0.000635488828349328,"Ahdc1","Up"
2.64675884365102e-08,-1.44325459690739,0.581,0.8,0.000711184101289028,"Cox6b1","Down"
2.79759380514204e-08,0.476813310975851,0.997,0.887,0.000751713455441666,"Sfpq","Up"
2.84884791347313e-08,-1.59664771381334,0.705,0.85,0.000765485434350229,"Cst3","Down"
2.89176477448217e-08,0.442881004363568,0.997,0.912,0.000777017194903358,"Nktr","Up"
2.89684347301556e-08,0.788781792186931,0.966,0.662,0.00077838184119928,"Srcin1","Up"
3.01377308999397e-08,-1.64723761985083,0.5,0.7,0.000809800829281379,"Rps28","Down"
3.03484246859257e-08,-1.1678685776661,0.587,0.787,0.000815462171310822,"Ctnna3","Down"
3.07445529386986e-08,-1.52826234772156,0.681,0.8,0.000826106137462831,"Cox6c","Down"
3.35299984254417e-08,0.695437803358613,0.99,0.95,0.000900951057691617,"Asic2","Up"
3.59319065644665e-08,1.09681767854493,0.664,0.288,0.000965490329387214,"Igsf21","Up"
3.89059929065054e-08,0.766734871907427,0.913,0.75,0.0010454040293978,"Pde2a","Up"
4.56143803775018e-08,-0.732708086729489,0.903,0.925,0.00122565840074347,"Pigk","Down"
4.63975869735448e-08,0.952386872936791,0.852,0.525,0.00124670316197915,"Nr2f1","Up"
4.75270930813736e-08,-2.50749725175317,0.087,0.312,0.00127705299109651,"4930532I03Rik","Down"
4.7844527913028e-08,0.685986619370203,0.97,0.825,0.00128558246502306,"Rimbp2","Up"
4.82135977406191e-08,-1.04324034168307,0.544,0.825,0.00129549937129044,"Ndst4","Down"
5.08949991379279e-08,-0.341003914300238,1,1,0.00136754862683612,"Ccser1","Down"
5.08991053132461e-08,-1.05414523715421,0.883,0.875,0.00136765895976692,"Hsp90ab1","Down"
5.35998594599803e-08,0.307907954680426,1,1,0.00144022822368967,"Phactr1","Up"
5.79197946523474e-08,-0.522858672695082,0.99,1,0.00155630488230857,"Chn1","Down"
6.19584781222012e-08,-0.536384656051438,0.97,0.988,0.00166482430714355,"Kcnt2","Down"
6.65411855067942e-08,1.13555288089511,0.738,0.425,0.00178796165456756,"Capn15","Up"
7.32630377241515e-08,0.816503491030377,0.893,0.575,0.00196857782364795,"Ppip5k1","Up"
7.58576181216324e-08,-1.02586725705787,0.732,0.825,0.00203829419892826,"Cox8a","Down"
7.88288842466927e-08,-0.294877228550877,1,1,0.00211813211970863,"Magi2","Down"
8.29600773209652e-08,0.377060501226947,1,1,0.00222913727761434,"Rian","Up"
8.588841619564e-08,-1.16532761432166,0.765,0.825,0.00230782174317685,"Eef1a1","Down"
9.60951575728654e-08,-1.4275710042636,0.631,0.762,0.00258207688398289,"Eif1","Down"
9.72647224686821e-08,0.434474144960858,1,0.95,0.00261350309273349,"Otud7a","Up"
1.00028560393694e-07,-1.6755755512919,0.446,0.65,0.00268776741777856,"Gm15738","Down"
1.05344890894335e-07,-1.4206525841258,0.517,0.713,0.00283061721833078,"Gm20275","Down"
1.12810456715248e-07,0.60287386933373,0.966,0.825,0.00303121697193872,"Ralgps1","Up"
1.13070515963312e-07,-1.52373705668526,0.658,0.775,0.00303820476393419,"Aldoa","Down"
1.18345615017994e-07,-0.532092909441994,1,1,0.00317994667553349,"Diaph2","Down"
1.24345580829782e-07,-1.11053682276628,0.765,0.812,0.00334116575689624,"Aplp1","Down"
1.30203083754895e-07,0.518878251388747,0.983,0.812,0.00349855686049402,"Rb1cc1","Up"
1.31857305370505e-07,-1.49683476024584,0.658,0.775,0.00354300579530547,"Atp5md","Down"
1.42253055141208e-07,0.590215604345604,0.973,0.775,0.00382233959164427,"Bptf","Up"
1.44907727344436e-07,1.4519000288741,0.56,0.2,0.003893670633745,"Gsg1l","Up"
1.49358683294557e-07,2.22366117012532,0.403,0.088,0.00401326782012474,"Adamts2","Up"
1.49713719878644e-07,0.602067158142111,0.973,0.8,0.00402280765313917,"Zmynd8","Up"
1.56655073853664e-07,0.610028251474299,0.98,0.825,0.00420932183444796,"Mtus2","Up"
1.60947676520003e-07,0.482985991811092,0.993,0.95,0.00432466406809249,"Sorbs1","Up"
1.61965209323338e-07,-0.391722881947502,0.997,1,0.00435200517451811,"Rasal2","Down"
1.76857243616352e-07,0.664362367624938,0.919,0.787,0.00475215413597137,"Shank1","Up"
1.83434475322931e-07,-0.535805081235107,0.973,1,0.00492888435192716,"Epha7","Down"
1.92783978483103e-07,0.632464689692781,0.956,0.8,0.00518010550184098,"Thoc2l","Up"
1.99944010151653e-07,0.554833901246684,0.99,0.85,0.00537249555277492,"Pacsin1","Up"
2.04499717063665e-07,-1.34884291716405,0.53,0.713,0.00549490739750069,"H3f3a","Down"
2.08724573854021e-07,0.862882878718223,0.738,0.4,0.00560842929945755,"Mccc1","Up"
2.10018767208381e-07,0.526490429362872,0.977,0.875,0.00564320427488921,"Sptbn4","Up"
2.1753883919676e-07,-1.52212549203619,0.49,0.662,0.00584526860921694,"5330438D12Rik","Down"
2.21916948035513e-07,1.38571078103788,0.567,0.25,0.00596290839371424,"Map4k2","Up"
2.2647603775036e-07,-0.355118410632102,1,1,0.00608541113435218,"Ppfia2","Down"
2.57848830933713e-07,0.5516341610051,0.983,0.787,0.00692839808718886,"6820431F20Rik","Up"
2.64732991595026e-07,1.09067589578446,0.725,0.412,0.00711337548415835,"Kifc2","Up"
2.77413713256684e-07,-2.02680512522268,0.201,0.45,0.00745410647520709,"Gm15594","Down"
2.89884453052455e-07,0.649565776043238,0.909,0.725,0.00778919525351948,"Bin1","Up"
2.92018757898861e-07,-0.738226021075699,0.782,0.938,0.0078465440247424,"Cdh9","Down"
3.29564719323297e-07,0.86876820594987,0.836,0.6,0.00885540400821698,"Ide","Up"
3.46288902321995e-07,-0.73016505530813,0.933,0.925,0.00930478280539202,"Itm2b","Down"
3.50269855394649e-07,0.560403425187511,0.95,0.787,0.00941175101445422,"Pabpn1","Up"
3.71849409906453e-07,-0.345224172181307,1,1,0.0099915936441864,"Cnksr2","Down"
3.87930144480981e-07,0.661200192010867,0.926,0.75,0.010423682982204,"A830082K12Rik","Up"
3.95164763060143e-07,0.612769995446015,0.93,0.713,0.010618077183426,"Mirg","Up"
4.12906931299695e-07,1.31669053560333,0.695,0.412,0.0110948092440228,"Tshz3","Up"
4.20926148614302e-07,0.721125481023787,0.909,0.625,0.0113102856132663,"Dlg4","Up"
4.28112144154982e-07,0.907148934152748,0.648,0.338,0.0115033733134444,"Rbm4","Up"
4.53690105630738e-07,0.50189735646436,0.987,0.875,0.0121906531382979,"Pnisr","Up"
4.59495162355402e-07,0.419424165208728,0.997,0.975,0.0123466350124897,"Nav2","Up"
4.71574575531527e-07,0.597912952496121,0.919,0.65,0.0126712088445321,"Usp7","Up"
5.26126786603972e-07,-3.72994717614957,0.007,0.112,0.0141370267560487,"Gm15261","Down"
5.3395801928386e-07,-1.54881791494963,0.617,0.75,0.0143474519781573,"Rps23","Down"
5.49555361736507e-07,0.595222927495472,0.95,0.8,0.0147665525698599,"Fryl","Up"
5.6747573466019e-07,-1.43432320739334,0.661,0.8,0.0152480729903193,"Ndufa4","Down"
6.05406934621624e-07,0.421813720382088,0.993,1,0.016267284333283,"Cacna1a","Up"
6.12149020584534e-07,-1.1817871500751,0.765,0.85,0.0164484441831064,"Rps21","Down"
7.2099932715145e-07,0.679957801112558,0.836,0.488,0.0193732519205595,"Drosha","Up"
7.81434409070078e-07,-1.65518509980181,0.517,0.688,0.020997142571713,"Cfl1","Down"
7.99567740966066e-07,0.478822503010267,0.983,0.875,0.0214843851997582,"Shank2","Up"
8.69048768539968e-07,0.584740537938282,0.946,0.738,0.023351340410669,"Bicral","Up"
8.7418187065301e-07,0.604366870140679,0.936,0.775,0.0234892668644464,"Celf5","Up"
8.84179093328432e-07,0.492128149749857,0.993,0.875,0.023757892237735,"Atrx","Up"
8.87967159777451e-07,0.563475086647248,0.95,0.738,0.0238596775832201,"Dlgap4","Up"
9.11497035915968e-07,1.16890493526205,0.611,0.262,0.0244919253550621,"Usp20","Up"
9.816914454679e-07,-1.39778542317022,0.564,0.713,0.0263780491397225,"Rps26","Down"
1.01506568072157e-06,0.886265100725987,0.745,0.4,0.0272748148409887,"Cdc14b","Up"
1.02427265824359e-06,-0.385326998319744,1,1,0.0275222063270054,"Negr1","Down"
1.04774616686202e-06,1.07697039948769,0.648,0.338,0.0281529395035826,"Cxadr","Up"
1.13010513438443e-06,0.497503194839997,0.956,0.775,0.0303659249609096,"Pkd1","Up"
1.14344131768535e-06,0.900678873379742,0.681,0.338,0.0307242682062054,"Tbc1d22a","Up"
1.19693746676255e-06,0.656765251090616,0.923,0.713,0.0321617097319097,"Gas7","Up"
1.2071980464478e-06,1.96241062930225,0.601,0.338,0.0324374115080523,"Tshz2","Up"
1.24981020735761e-06,0.515395875764343,0.983,0.8,0.033582400271699,"Zranb2","Up"
1.33919926329621e-06,-1.12183041548386,0.651,0.812,0.0359842842047692,"Rpl27a","Down"
1.35738364683637e-06,-1.19797257650386,0.711,0.787,0.0364728985904933,"Atp5b","Down"
1.39348513650042e-06,-1.9430672574401,0.225,0.462,0.0374429456177663,"Ndufb11","Down"
1.40222633624302e-06,0.442762637965229,0.993,0.975,0.03767782165485,"Pde10a","Up"
1.4802225037703e-06,0.443020049409368,0.99,0.85,0.0397735786763079,"Kmt2a","Up"
1.52319649351423e-06,0.816275809731654,0.862,0.55,0.0409282897807274,"Ssbp3","Up"
1.57711483417231e-06,0.864678459403748,0.795,0.488,0.04237707559421,"Dnajc10","Up"
1.59747191129116e-06,2.20024659406995,0.349,0.075,0.0429240702563934,"Tmem145","Up"
1.62121685202327e-06,1.03243527290977,0.463,0.15,0.0435620968138653,"Shkbp1","Up"
1.69366678197963e-06,-0.56416986152322,0.953,0.95,0.0455088264317926,"Ywhaz","Down"
1.76118511861e-06,-0.50341290811735,0.953,0.9,0.0473230441370507,"Cop1","Down"
1.80391464556632e-06,0.547368648107954,0.973,0.875,0.0484711865263671,"D430041D05Rik","Up"
1.83581562479796e-06,0.922641375517817,0.718,0.45,0.0493283658383211,"Ankrd27","Up"
1.84782003196008e-06,0.730259106996686,0.826,0.525,0.0496509242587673,"Taco1","Up"
1.85466062571545e-06,-2.92154807655244,0.06,0.238,0.0498347310129742,"Cebpd","Down"
1.95030410492862e-06,1.33217305782629,0.503,0.188,0.052404671299432,"Cntrl","Up"
2.00957140646716e-06,0.63932315595637,0.936,0.713,0.0539971836917725,"Mon2","Up"
2.03520227667672e-06,0.468025196378749,0.987,0.875,0.0546858851743035,"Sobp","Up"
2.11013678511221e-06,0.564252053275429,0.852,0.6,0.0566993754159651,"Rbm28","Up"
2.23140121270961e-06,1.24484537121964,0.574,0.3,0.0599577505855073,"Vwa5b2","Up"
2.29262438317908e-06,-0.600101745065631,0.96,0.95,0.0616028171760218,"Olfm1","Down"
2.33706803495563e-06,0.561359073965995,0.946,0.75,0.0627970180992578,"Flnb","Up"
2.36366466164466e-06,-1.06848961460122,0.698,0.75,0.063511669458392,"Rpl13","Down"
2.38410690451567e-06,0.987880529571839,0.591,0.262,0.0640609525243361,"Cacna1i","Up"
2.39037543903386e-06,0.529348877347841,0.903,0.625,0.0642293880468399,"Ulk4","Up"
2.39656904175033e-06,0.523767376465961,0.963,0.787,0.0643958101518314,"Vps13d","Up"
2.46984802590255e-06,0.655467441477854,0.95,0.65,0.0663648164560015,"Grik5","Up"
2.51784607965718e-06,0.584501342549275,0.977,0.912,0.0676545241603884,"Runx1t1","Up"
2.52641013650974e-06,0.337496394035828,1,0.95,0.0678846403680168,"Aak1","Up"
2.59684135352515e-06,-1.25475024333769,0.634,0.812,0.0697771271692208,"Gm32647","Down"
2.68685905576796e-06,0.842185515731514,0.685,0.412,0.072195902828485,"Camta2","Up"
2.68747899000316e-06,0.417514768191533,0.987,0.912,0.0722125604613849,"Kmt2e","Up"
2.79644651499259e-06,-1.11623538324847,0.879,0.912,0.0751405178578509,"Nme7","Down"
2.85777991999735e-06,-1.70993669525272,0.315,0.55,0.0767885464503289,"Gm28376","Down"
3.01762691158583e-06,1.11651977118371,0.614,0.338,0.0810836351143111,"Sec16a","Up"
3.21329433517975e-06,0.689772613331763,0.805,0.525,0.08634121878628,"Bltp2","Up"
3.29018696504738e-06,0.264531739357367,1,0.988,0.0884073237508231,"Cdr1os","Up"
3.51691068155089e-06,1.00233174177631,0.695,0.388,0.0944993900132725,"Fam78b","Up"
3.59612332547451e-06,0.604195555361772,0.94,0.713,0.0966278337555,"Srcap","Up"
3.60690140837566e-06,-1.75216087123305,0.205,0.425,0.096917440843054,"Gm17106","Down"
3.74343605814411e-06,-1.64543917097909,0.211,0.438,0.100586126882332,"Gm20319","Down"
3.83306333471975e-06,-1.20908820790181,0.621,0.7,0.10299441180392,"Rpl19","Down"
3.87402713340264e-06,0.559121778308858,0.879,0.6,0.104095109074529,"Dhx57","Up"
3.89474275132926e-06,-1.98858205825824,0.245,0.462,0.104651737728217,"Snrpd2","Down"
3.97280138715051e-06,-1.33413172130995,0.624,0.738,0.106749173272734,"Rpl9","Down"
4.04251821870848e-06,0.451213779421419,0.997,0.95,0.108622464536697,"Bcl11a","Up"
4.08336362748335e-06,1.25106405636643,0.574,0.262,0.109719980670478,"9130024F11Rik","Up"
4.27271026474972e-06,0.378682189020091,1,0.963,0.114807724813825,"Celf4","Up"
4.31203184941079e-06,-0.576365710407786,0.839,0.988,0.115864295793668,"Cdh18","Down"
4.36707176934635e-06,0.420263800565495,0.987,0.912,0.117343218442336,"Cspp1","Up"
4.42307265821225e-06,-1.75152751263742,0.329,0.525,0.118847962326163,"Gm11149","Down"
4.43720570169262e-06,0.644735132590795,0.862,0.637,0.119227717204481,"Gm1043","Up"
4.62370248223823e-06,0.965046152013042,0.661,0.388,0.124238885697741,"Map2k2","Up"
4.67915395509403e-06,0.353729673987575,0.997,0.887,0.125728866773377,"Tia1","Up"
4.7823313361041e-06,0.841765399497636,0.866,0.675,0.128501243001117,"Cpne7","Up"
4.82088998512505e-06,0.77556170040495,0.876,0.588,0.12953731390031,"Satb1","Up"
4.84487969428236e-06,0.417443392976281,0.973,0.875,0.130181917385367,"Herc2","Up"
4.85057868666745e-06,0.344726058095693,1,1,0.130335049310754,"Cadps","Up"
4.91765922334599e-06,-0.726914853416029,0.99,0.988,0.132137503331307,"Rfx3","Down"
4.98967619361102e-06,0.562161497347605,0.95,0.725,0.134072599322328,"Znrf1","Up"
5.1459140640765e-06,2.23580837113417,0.409,0.138,0.138270710901736,"Gm49906","Up"
5.19916651609355e-06,3.4154458545625,0.218,0,0.139701604287434,"Dnah6","Up"
5.20920062771595e-06,-0.485279131379972,0.98,0.988,0.139971220866727,"Tafa1","Down"
5.26210464393173e-06,0.613700595455966,0.93,0.775,0.141392751782446,"Unc13b","Up"
5.26679648341822e-06,0.561076456327482,0.94,0.75,0.141518821509448,"Svop","Up"
5.36727250194179e-06,-1.12518340910549,0.872,0.9,0.144218612127176,"Hspa8","Down"
5.48830127115837e-06,-1.13675786875622,0.765,0.812,0.147470655156025,"Rpl37a","Down"
5.50544308590603e-06,0.917622913309034,0.755,0.475,0.147931255718295,"Fhod3","Up"
5.51939209012411e-06,0.834696503974748,0.752,0.5,0.148306065461635,"Gm47283","Up"
5.54866974680363e-06,-1.44507200356518,0.527,0.7,0.149092756096613,"Rpl36","Down"
5.63465013992591e-06,0.70987622976433,0.826,0.525,0.151403049259809,"Dtx3","Up"
5.68632672990763e-06,0.332272770612569,1,0.963,0.152791599232618,"Unc80","Up"
5.77921969769813e-06,-1.19267103043191,0.54,0.675,0.155287633277149,"Rpsa","Down"
5.8666043180788e-06,0.809177503848727,0.644,0.35,0.157635658026777,"Gprasp2","Up"
5.87565677625251e-06,-0.808326353604343,0.802,0.863,0.157878897577905,"Rpl41","Down"
5.89847771480194e-06,0.50581712433619,0.973,0.85,0.158492096196728,"Uggt2","Up"
6.12609922342445e-06,0.919089269524598,0.554,0.238,0.164608286133415,"Hivep1","Up"
6.20311127925292e-06,1.82656033250784,0.379,0.112,0.166677600073526,"4930488L21Rik","Up"
6.48709120543635e-06,-1.16138982680359,0.597,0.662,0.174308140690075,"Dalrd3","Down"
6.69474871927783e-06,0.864163358494717,0.738,0.475,0.179887898086995,"Nrbp2","Up"
6.76299639894612e-06,0.892517781618495,0.644,0.338,0.181721713239682,"Lonrf1","Up"
6.91655998797821e-06,-0.364312068907829,1,1,0.185847966876974,"Cntnap2","Down"
6.97612282888803e-06,0.992824639500254,0.671,0.388,0.187448420412221,"4933412O06Rik","Up"
7.0324734132154e-06,0.793517739096844,0.728,0.412,0.188962560613098,"Gcn1","Up"
7.08659968867424e-06,-2.19949424706514,0.181,0.388,0.190416933634677,"4930547E14Rik","Down"
7.08767647700591e-06,0.733878569635497,0.859,0.625,0.190445866937149,"Reps1","Up"
7.29981222871108e-06,-1.97165914207232,0.242,0.438,0.196145954585467,"Gm48091","Down"
7.50674792040996e-06,-0.87140865832026,0.809,0.838,0.201706316621416,"Cox4i1","Down"
7.60962666327907e-06,0.977457223025385,0.48,0.188,0.204470668442309,"Mta1","Up"
7.66057613145308e-06,-0.409498276714794,0.966,0.95,0.205839680652144,"Cdkl5","Down"
7.72693641678527e-06,-1.53413065450067,0.48,0.662,0.20762278151902,"Hint1","Down"
7.87394953377247e-06,0.328112100366584,1,0.963,0.211573023972466,"Myt1l","Up"
7.94509550701814e-06,1.42821171352022,0.372,0.125,0.213484716273577,"Iffo2","Up"
8.00222623088904e-06,0.305824692325174,1,1,0.215019818823989,"Pclo","Up"
8.02225362011335e-06,0.838158061982501,0.47,0.188,0.215557954772446,"Snapc4","Up"
8.10828124707908e-06,-0.709860801854518,0.886,0.875,0.217869517109015,"Ly6h","Down"
8.14694315836187e-06,1.08927003439239,0.621,0.325,0.218908362665183,"Zfr2","Up"
8.25935821694154e-06,0.431039980575844,0.99,0.85,0.221928955289219,"Gnao1","Up"
8.31165746479823e-06,1.42353034114516,0.416,0.15,0.223334236079128,"Nckipsd","Up"
8.31401086732493e-06,0.659781322715901,0.799,0.512,0.223397472005021,"Cul9","Up"
8.33422404487203e-06,0.747369260123208,0.768,0.488,0.223940600085711,"Eftud2","Up"
8.3475732396347e-06,1.03947300794633,0.601,0.338,0.224299292948984,"Iffo1","Up"
8.60674047176805e-06,0.747327958315656,0.728,0.45,0.231263116476408,"Safb2","Up"
8.72977131544881e-06,0.586563013901876,0.862,0.625,0.234568955246109,"Paxbp1","Up"
9.09041289876727e-06,0.669036793381962,0.708,0.412,0.244259394589877,"Rbmx","Up"
9.41012508300066e-06,0.583578199569661,0.899,0.562,0.252850060980228,"Sptbn2","Up"
9.42460376135125e-06,-1.55740611075418,0.52,0.662,0.253239103067508,"Rnasek","Down"
9.76303641724884e-06,1.54259605644103,0.406,0.138,0.262332788531476,"Flt3","Up"
9.91661093209248e-06,0.727474313302336,0.812,0.575,0.266459335745325,"Pdss1","Up"
1.00792772578183e-05,0.66376618882472,0.732,0.438,0.270830179917578,"Gigyf1","Up"
1.01275246993688e-05,1.20920713038443,0.5,0.225,0.272126588672041,"Gm17276","Up"
1.03654806894313e-05,0.511155647889272,0.883,0.588,0.278520466125019,"Eif4g1","Up"
1.05034828278578e-05,0.512671488569818,0.913,0.713,0.282228583584538,"Lrpprc","Up"
1.06010445895254e-05,0.728228631565178,0.799,0.537,0.284850068120548,"Celf3","Up"
1.06114256827582e-05,0.602194658372281,0.973,0.863,0.285129008095714,"Asap1","Up"
1.07344499679919e-05,1.30177076633628,0.466,0.188,0.288434670639941,"Uvssa","Up"
1.10386689957409e-05,0.65528119352601,0.839,0.588,0.296609035915558,"Fam120b","Up"
1.13390161179093e-05,1.1394239110474,0.446,0.162,0.304679363088223,"Mroh1","Up"
1.14357535073083e-05,0.478982255493568,0.943,0.762,0.307278696741375,"Hdac8","Up"
1.15401650637708e-05,-0.56803732944903,0.889,0.9,0.31008423526352,"Ywhae","Down"
1.16566450921721e-05,-1.2849926037095,0.557,0.675,0.313214053626665,"Rps10","Down"
1.18147438979732e-05,0.863580775302791,0.638,0.35,0.31746216853854,"Traip","Up"
1.19730779000456e-05,0.695324924713847,0.852,0.6,0.321716603174225,"Taok3","Up"
