"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
2.51935454878818e-07,-1.87132707738585,0.242,0.773,0.00676950567259385,"Stmn1","Down"
2.01058261451286e-06,-2.45293050149323,0.106,0.523,0.0540243548519605,"Actg1","Down"
6.15132750142443e-06,-1.65471959261217,0.394,0.795,0.165286169963274,"Nrgn","Down"
1.17673084893757e-05,-2.52227891836949,0.045,0.386,0.316187579109526,"Rplp2","Down"
1.27907957382575e-05,-3.20492744832228,0.061,0.386,0.343688681486979,"Bex2","Down"
2.05527398717834e-05,0.703098339169634,0.985,0.977,0.55225212035482,"Naaladl2","Up"
2.28776344174135e-05,-0.929824679659569,0.803,0.932,0.614722036795902,"Plppr4","Down"
2.33805444808521e-05,2.22613087425691,0.621,0.318,0.628235230200497,"Gm28307","Up"
2.76707699318463e-05,-2.14819064907955,0.121,0.477,0.74351358806871,"Mt3","Down"
3.30179194147434e-05,-1.18717081395247,0.606,0.909,0.887191494674156,"Hsp90aa1","Down"
3.31728193925543e-05,-3.48723465000606,0.061,0.364,0.891353657077934,"Atp5j","Down"
3.56019003641516e-05,-1.18492873774292,0.697,0.932,0.956623062784753,"Calm1","Down"
3.79899982208054e-05,-2.38586801518511,0.091,0.432,1,"Cd81","Down"
4.02335685059845e-05,-1.75470740871322,0.152,0.523,1,"Tubb4a","Down"
4.08270550363847e-05,-2.34652350877276,0.091,0.432,1,"Gm56999","Down"
5.23537484548706e-05,-2.37571591860615,0.03,0.318,1,"Wbp2","Down"
5.43146210715394e-05,-1.88780034647295,0.091,0.432,1,"Chchd7","Down"
7.2071249163795e-05,-1.48040663637576,0.318,0.705,1,"Eef1a1","Down"
7.61363830923857e-05,-1.8304308733174,0.136,0.5,1,"Ncdn","Down"
8.48490813118307e-05,-1.99111733676395,0.076,0.386,1,"Srp54a","Down"
9.75951028472302e-05,-2.20924199047845,0.061,0.364,1,"Psma4","Down"
0.000131120554288872,2.07499123228717,0.53,0.205,1,"Med15","Up"
0.000138189599106895,-1.77166700015707,0.288,0.659,1,"Tmsb4x","Down"
0.000170745842485894,-1.99810905260342,0.121,0.455,1,"Retreg3","Down"
0.000192517539647481,-2.37368730066832,0.106,0.409,1,"Rpl21","Down"
0.000195373684517695,0.571215254774835,1,0.955,1,"Cacnb4","Up"
0.000206425181797303,-1.48722876748738,0.091,0.409,1,"Cbln2","Down"
0.000225464009763961,1.37159448096941,0.697,0.432,1,"Xpo6","Up"
0.00022599944825104,-2.05361486672889,0.136,0.455,1,"Gm56878","Down"
0.000226887034534502,-1.65498113312148,0.121,0.455,1,"Ero1b","Down"
0.000239862217580982,-1.9527098457502,0.061,0.341,1,"Lancl2","Down"
0.000261097709718878,-0.893830482844956,0.621,0.841,1,"Gnas","Down"
0.000269163917309414,-1.98787527761541,0.167,0.477,1,"Aldoa","Down"
0.000272882547338936,-1.53814301348439,0.364,0.659,1,"Uchl1","Down"
0.00028640777207911,0.441933864250471,1,1,1,"Syt1","Up"
0.000289978341766585,-1.42639007410496,0.227,0.591,1,"Lztr1","Down"
0.000296057332986097,-1.45633219934566,0.288,0.636,1,"mt-Co3","Down"
0.000303988494381901,-1.40033521936688,0.424,0.727,1,"Sparcl1","Down"
0.000331093837615323,-1.81338545641052,0.076,0.364,1,"6430548M08Rik","Down"
0.00034437328486056,2.79620625648349,0.379,0.068,1,"Satb2","Up"
0.000355793066619448,-3.45897050583279,0,0.182,1,"Slc25a11","Down"
0.00036766827780858,-2.79009145357505,0.045,0.295,1,"Ptgds","Down"
0.000379293693474039,-1.95044948421715,0.076,0.364,1,"Rps3a1","Down"
0.00038905936721571,-2.1032228338228,0.5,0.795,1,"Plp1","Down"
0.000392078464009136,-2.27171445562493,0.015,0.227,1,"Gm15631","Down"
0.000458344663427823,-2.01042168209334,0.152,0.455,1,"Cox7c","Down"
0.000484450397557979,-2.75846856098928,0.091,0.364,1,"Nnat","Down"
0.000492889984144982,-0.722184368689555,0.712,0.909,1,"Scaper","Down"
0.000522643950273084,0.954864559712916,0.818,0.545,1,"Kdm2a","Up"
0.000527768176807519,-2.86078982597677,0.03,0.25,1,"Cox5b","Down"
0.000540518936400597,-2.04925241926784,0.136,0.432,1,"Ubb","Down"
0.000562807833171732,-1.27206646201677,0.545,0.818,1,"Cplx2","Down"
0.00056991900383946,-1.96004500413853,0.091,0.364,1,"Gmfb","Down"
0.000619979300305933,-2.45126798635378,0.03,0.25,1,"Tspyl1","Down"
0.000628518791182801,-0.838385000283484,0.833,0.977,1,"Calm2","Down"
0.000691343596363741,-0.993331994112227,0.076,0.341,1,"Gpt2","Down"
0.000697428820781624,-2.32134583685115,0.045,0.273,1,"Rpl28","Down"
0.000707851802336912,-0.70737468737448,0.712,0.909,1,"Tnpo1","Down"
0.000733380520217372,-2.84000964135809,0.015,0.205,1,"Cd164","Down"
0.000766682053482703,-4.38317964113579,0.015,0.205,1,"Opalin","Down"
0.000813557516616119,-1.44575310607284,0.212,0.545,1,"Pnn","Down"
0.000843007365231677,-1.76030624662975,0.121,0.409,1,"Gm5577","Down"
0.000859542318321091,-1.39228882565742,0.152,0.455,1,"Pik3c2b","Down"
0.000870896433720195,-2.44567989445805,0.045,0.273,1,"Abcd4","Down"
0.000870905885634553,-1.42671676658117,0.061,0.318,1,"Josd2","Down"
0.000872142232416375,-1.3929769424937,0.242,0.568,1,"Ppia","Down"
0.000881721062468566,-1.7309150919695,0.197,0.5,1,"Nap1l5","Down"
0.000887829987428826,-3.08320359983514,0,0.159,1,"Adh5","Down"
0.000887829987428826,-3.39163372128351,0,0.159,1,"Coa3","Down"
0.000887829987428826,-3.43700119248595,0,0.159,1,"Gm26590","Down"
0.000894101566900159,-1.70093626329746,0.121,0.409,1,"Rps9","Down"
0.000897445949279481,-2.2968424351719,0.076,0.318,1,"Rpl23","Down"
0.000923708759174222,-1.1798435888764,0.182,0.5,1,"Ero1a","Down"
0.000959065321522811,-1.3935773048459,0.076,0.341,1,"Sema4a","Down"
0.000966007565303796,-0.910579041116499,0.212,0.568,1,"Pde1c","Down"
0.00101473098655996,-2.76826315471465,0.03,0.227,1,"Dynlt2b","Down"
0.00105225765779806,-1.50066956408344,0.106,0.386,1,"Emc3","Down"
0.00105466126633547,-1.28030925330035,0.182,0.5,1,"Sptlc1","Down"
0.00107774224161518,-2.30788556809153,0.091,0.341,1,"Cfl1","Down"
0.00108593883882,-1.88391605460478,0.227,0.5,1,"Chchd2","Down"
0.00115226766462299,-0.931998077402212,0.591,0.864,1,"Ywhae","Down"
0.0011898016336564,-2.54446042640074,0.03,0.227,1,"Ccdc59","Down"
0.00120049521161516,-1.35063164236575,0.076,0.341,1,"Sh3yl1","Down"
0.00121231935631372,-1.26381550108107,0.288,0.591,1,"Tdrd3","Down"
0.00121730620054307,-1.50556643340051,0.061,0.295,1,"Asb8","Down"
0.00122297411824538,1.15605196942871,0.712,0.477,1,"Etv5","Up"
0.00128881940597429,-1.32719497606086,0.091,0.364,1,"Tapt1","Down"
0.0013107594844361,-1.33764845696498,0.288,0.614,1,"Celf3","Down"
0.00133898099635811,-1.98658376096991,0.03,0.227,1,"Gm16894","Down"
0.00139242255656347,-2.23997362420257,0.03,0.227,1,"Haghl","Down"
0.00140831422092765,0.800526522595271,0.818,0.614,1,"Zbtb16","Up"
0.00145495048733909,-1.03386041189105,0.091,0.364,1,"5330438D12Rik","Down"
0.00147181105115584,-1.79070252363704,0.106,0.364,1,"Mast3","Down"
0.00154074852225833,-1.40944061250401,0.061,0.295,1,"Dennd3","Down"
0.00157442424059628,-1.69202308493751,0.152,0.432,1,"Xrcc5","Down"
0.00163873637102953,-1.37290716253417,0.136,0.432,1,"Fam133b","Down"
0.00175657741720183,-1.78255980836331,0.03,0.227,1,"Vangl2","Down"
0.00175657741720183,-1.95976164948037,0.03,0.227,1,"Gpr137","Down"
0.00180314153222798,0.442496183266286,1,1,1,"Grin2a","Up"
0.0018811281443176,-2.10903533103248,0.045,0.25,1,"Klhl9","Down"
0.00193530635931017,-2.80390278544509,0.015,0.182,1,"Mfap1b","Down"
0.00198878330244383,-0.538056401680415,0.833,1,1,"Elavl3","Down"
0.00198878330244383,-0.733000376909512,0.864,0.955,1,"Dnm3","Down"
0.00200650299260129,-1.28273064720456,0.076,0.318,1,"Sirt7","Down"
0.0020117913323046,-0.890880532604526,0.606,0.886,1,"Ankrd28","Down"
0.00202086729741072,-2.99450669223847,0.015,0.182,1,"Romo1","Down"
0.00202086729741072,-2.93721559126848,0.015,0.182,1,"Rsph3b","Down"
0.00202749974431842,-1.17430289024757,0.227,0.545,1,"mt-Co1","Down"
0.0020521549531149,-1.15225006780348,0.273,0.568,1,"Pkm","Down"
0.00207231403897697,-2.45205746554931,0.061,0.273,1,"Rps3","Down"
0.00208259652657397,0.463505775797974,0.985,0.955,1,"Rapgef4","Up"
0.00210048675586491,-0.991763863993391,0.258,0.591,1,"Pcsk1n","Down"
0.00212915387349256,-0.92914837575568,0.273,0.614,1,"Ggps1","Down"
0.00214261248979228,-2.16042277059793,0.061,0.273,1,"Mzt1","Down"
0.00216771094701672,-1.9676789158222,0.045,0.25,1,"Mbd6","Down"
0.00216771094701672,-1.62447062724205,0.045,0.25,1,"Zfp516","Down"
0.00217789679135768,-1.12748917503023,0.258,0.568,1,"Strn4","Down"
0.00219898563866471,-3.40244918265192,0,0.136,1,"A930005H10Rik","Down"
0.00219898563866471,-3.57851354033848,0,0.136,1,"Htra1","Down"
0.00219898563866471,-3.39630747525666,0,0.136,1,"D430036J16Rik","Down"
0.00219898563866471,-3.22576115852108,0,0.136,1,"Nefh","Down"
0.00219898563866471,-3.43575055058667,0,0.136,1,"4930547E14Rik","Down"
0.00219898563866471,-3.7669345135544,0,0.136,1,"Gm56637","Down"
0.00219898563866471,-3.30496254045854,0,0.136,1,"Tmem35a","Down"
0.00220248958163786,-2.19679497007638,0.015,0.182,1,"Mettl5","Down"
0.00224575757250689,-1.73598377548411,0.136,0.386,1,"Sem1","Down"
0.00225353030732747,-0.963529347418234,0.333,0.682,1,"Pdzd8","Down"
0.00227189248187079,-1.82943983473764,0.258,0.523,1,"Rps29","Down"
0.00229880383247435,-2.02900526963638,0.015,0.182,1,"1700088E04Rik","Down"
0.00233920403146142,-1.08706124717306,0.288,0.614,1,"Atp6v1d","Down"
0.00235488011134995,-3.61054065380412,0.03,0.205,1,"Bdnf","Down"
0.00238144277478767,-1.51104011266633,0.258,0.523,1,"Ckb","Down"
0.00240833534395302,-1.76927424986263,0.045,0.25,1,"Emg1","Down"
0.00250111420981727,-0.946614025166404,0.53,0.773,1,"Hipk2","Down"
0.00251123715547431,-2.34723958075779,0.136,0.364,1,"Rpl8","Down"
0.00254209427540371,-0.912689822904815,0.348,0.659,1,"Kif26b","Down"
0.00258107918272006,-1.32334935483832,0.121,0.386,1,"Fbxl16","Down"
0.00259386734835236,-0.458141289506165,0.909,0.909,1,"Ccdc88a","Down"
0.0026108354549811,-1.59496607982285,0.121,0.364,1,"Rpl13","Down"
0.00261234924059312,-1.71724701782838,0.061,0.273,1,"Ndufab1","Down"
0.00266038575920079,-1.77203680243136,0.106,0.341,1,"Pnma8b","Down"
0.00275878300795847,-1.12465549225178,0.227,0.545,1,"Skp1","Down"
0.00278592561900878,-0.562009565360756,0.818,0.932,1,"Nipbl","Down"
0.00285634122849518,-2.78787608169673,0.03,0.205,1,"Endod1","Down"
0.00285634122849518,-2.57168069212996,0.03,0.205,1,"Cpsf1","Down"
0.00289215492021688,-1.61576506037982,0.167,0.432,1,"Rpl38","Down"
0.00296764545911417,-2.51328827993076,0.03,0.205,1,"Ttbk2","Down"
0.00297593337758168,-1.97218344826274,0.061,0.273,1,"Plpp3","Down"
0.00298245567396926,-1.46329209408471,0.106,0.341,1,"Atp5h","Down"
0.00298919555727313,-0.793918085601669,0.076,0.318,1,"Aldh2","Down"
0.00304322091391527,-1.17228380586067,0.227,0.523,1,"Calm3","Down"
0.00326908188195631,-1.34138550768033,0.167,0.455,1,"Pde6d","Down"
0.00331922732813371,-1.06490112469802,0.136,0.409,1,"Uba5","Down"
0.00332571886035676,-1.94074056588952,0.03,0.205,1,"Ndufs7","Down"
0.00332836080733683,-1.01450621034663,0.515,0.727,1,"Norad","Down"
0.00333714394469546,-1.60841808408962,0.091,0.318,1,"Ctsl","Down"
0.00337586247603395,-1.21180003872822,0.106,0.364,1,"Mrpl15","Down"
0.00338278751319841,-0.900409684941434,0.545,0.795,1,"Csde1","Down"
0.0033851379060949,-1.92953232409863,0.061,0.273,1,"Taldo1","Down"
0.0033851379060949,-1.50212583553981,0.061,0.273,1,"Tma7","Down"
0.0034349365362956,-1.72431093215036,0.106,0.341,1,"Abhd16a","Down"
0.00344978424668425,-1.41977420742776,0.182,0.455,1,"Set","Down"
0.00345355222422854,-2.30389676659732,0.03,0.205,1,"Srp14","Down"
0.00345355222422854,-2.21789370894929,0.03,0.205,1,"Zfp110","Down"
0.00346821949402688,0.70127923851447,0.894,0.75,1,"Spred2","Up"
0.00349920101663697,-2.25581354938259,0.061,0.25,1,"Ntmt1","Down"
0.00356370040686388,-0.660840415315712,0.697,0.864,1,"Dzip3","Down"
0.00358584258943668,-2.10977441577288,0.03,0.205,1,"Mkx","Down"
0.00360024528150806,-2.58934246169607,0.045,0.227,1,"Sh3bgrl3","Down"
0.00372272654864396,-1.94049741691905,0.03,0.205,1,"Hnrnpa0","Down"
0.00372272654864396,-1.93850745395793,0.03,0.205,1,"Twf1","Down"
0.00380241794105689,-1.19120183216305,0.182,0.455,1,"Tdrkh","Down"
0.00383253109171016,-0.759187749033907,0.53,0.773,1,"Rab14","Down"
0.0038643441537114,-1.72334002877872,0.03,0.205,1,"Ctxnd1","Down"
0.00399486053916913,-2.1962647840774,0.045,0.227,1,"Anapc16","Down"
0.00401083897686124,-1.71881855696848,0.03,0.205,1,"Far1os","Down"
0.00401083897686124,-1.96610166230332,0.03,0.205,1,"2410006H16Rik","Down"
0.00401540979456263,-0.304665528257494,0.939,0.977,1,"Scn2a","Down"
0.00410665045183208,-1.23441822799415,0.076,0.295,1,"Ube2q1","Down"
0.0041445720315561,1.07459176985295,0.742,0.636,1,"Camk2d","Up"
0.00416196446819815,-1.56575825473047,0.212,0.455,1,"Sncb","Down"
0.00422629625954059,-0.972470834934845,0.636,0.795,1,"Ppp3cb","Down"
0.00423134040423402,-1.05968994688192,0.076,0.295,1,"Dsg2","Down"
0.00423441577748874,-0.853602056612746,0.379,0.682,1,"Ankrd13c","Down"
0.00426392766003205,-1.31868687433514,0.152,0.409,1,"Eef1g","Down"
0.00427933799118699,-2.0590487925046,0.045,0.227,1,"Slc50a1","Down"
0.00428943407328004,0.717057988704253,0.773,0.75,1,"Fubp1","Up"
0.00436032761852719,-1.72927839155143,0.136,0.386,1,"mt-Atp6","Down"
0.00439254437267094,-2.08500352683559,0.061,0.25,1,"Fbxo45","Down"
0.00442835789873157,-1.92484818623114,0.045,0.227,1,"Rps17","Down"
0.00442920484570742,-2.61451695987604,0.015,0.159,1,"Mpdu1","Down"
0.00452430322808561,-1.04617773043427,0.121,0.386,1,"Pcyox1","Down"
0.00454728808489966,-1.52758394281692,0.242,0.5,1,"Lrrc8d","Down"
0.00455022065293846,0.539992808733179,0.894,0.75,1,"Hdac4","Up"
0.00458183490285223,-1.2856539501667,0.091,0.318,1,"Sox4","Down"
0.00458206546460827,-1.63240084964747,0.045,0.227,1,"Uqcrq","Down"
0.00462136679397868,-2.80721507908877,0.015,0.159,1,"Kctd12","Down"
0.00462136679397868,-3.08216852722659,0.015,0.159,1,"Lrrc14","Down"
0.0047022581441147,-1.02152592694176,0.348,0.659,1,"Ptprz1","Down"
0.00470937948192439,-1.39903729594367,0.136,0.386,1,"Rpl32","Down"
0.00482104766905903,-3.09462499643802,0.015,0.159,1,"Pde8a","Down"
0.00482104766905903,-2.36392677965743,0.015,0.159,1,"Ubl5","Down"
0.00482104766905903,-2.37520442123784,0.015,0.159,1,"Camk2n2","Down"
0.00486841673039171,-1.03145643581152,0.258,0.545,1,"Galnt16","Down"
0.00498758270270807,-1.46868218776666,0.091,0.318,1,"Kctd6","Down"
0.00502850357016643,-2.15408770526911,0.015,0.159,1,"Gpatch4","Down"
0.00502850357016643,-2.20279856971397,0.015,0.159,1,"Emc9","Down"
0.00502850357016643,-2.27161815145117,0.015,0.159,1,"Nap1l3","Down"
0.00511751093856104,-1.284344138673,0.288,0.523,1,"Atp5b","Down"
0.00514305149883338,1.35391076120608,0.515,0.318,1,"Hectd2","Up"
0.00516775464091536,-1.55911726309857,0.197,0.455,1,"Npm1","Down"
0.00520767204794059,-1.13907054075904,0.424,0.705,1,"Hsp90b1","Down"
0.00522763287076626,1.09265420077131,0.621,0.5,1,"Clstn3","Up"
0.00524399765728965,-2.13840870475522,0.015,0.159,1,"Trim28","Down"
0.00524399765728965,-2.17044826802241,0.015,0.159,1,"Mex3b","Down"
0.0052463892899834,-1.57538933683246,0.045,0.227,1,"Ttc38","Down"
0.00526563994967793,-0.905135979330003,0.424,0.682,1,"Stt3b","Down"
0.00527558752922,1.91983648091671,0.591,0.341,1,"Gpc6","Up"
0.00527584760890147,-1.29334392084483,0.091,0.318,1,"Prpsap2","Down"
0.00529338978567836,-2.22210619548566,0.076,0.273,1,"Ugt8a","Down"
0.00529338978567836,-1.68570536778329,0.076,0.273,1,"Rgs22","Down"
0.00531763439569155,-1.79925589712615,0.061,0.25,1,"N6amt1","Down"
0.00532844988179903,-0.977778476573096,0.242,0.523,1,"Zfp462","Down"
0.00534709401144343,-1.68881771218644,0.121,0.341,1,"Rps7","Down"
0.00534769120101192,-1.25703082930923,0.136,0.386,1,"Invs","Down"
0.00535442048795441,-0.778731342680412,0.364,0.659,1,"Fyttd1","Down"
0.00537921760805435,-2.77971068418789,0.03,0.182,1,"Txn1","Down"
