names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IC Six3 En2 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Arpc1a,-3.1304333,-28.578508,0.001745486440482618,0.03761124350903604,0.0,0.438489646772229,0.0,0.3370831
Fbxl20,-3.131697,-1.7020582,0.0017379913691936565,0.03747979782522757,0.11764705882352941,0.6243103818872251,0.24107373,0.6349861
Enah,-3.1352925,-1.5116302,0.0017168276963753241,0.037053140724180686,0.17647058823529413,0.744178548398653,0.5174687,1.0758713
D630045J12Rik,-3.138768,-1.8674974,0.0016965979213907773,0.036645969572162526,0.058823529411764705,0.5292326431181485,0.15330406,0.47285306
Paip2,-3.138798,-1.1515496,0.0016964237332270943,0.036645969572162526,0.11764705882352941,0.6307587590456402,0.33477283,0.6330405
Sgsm2,-3.140152,-28.502472,0.0016886022704276017,0.03653199919999167,0.0,0.43985097083900554,0.0,0.32228413
Ttc8,-3.1408741,-1.5791814,0.0016844444003411706,0.03647141098885355,0.058823529411764705,0.5299133051515369,0.1702334,0.4411664
Wipf3,-3.1419873,-2.2023404,0.001678052799236026,0.036362321544735496,0.058823529411764705,0.5294117647058824,0.15962754,0.5858575
Epha7,-3.1423635,-2.129069,0.0016758985216565258,0.036344950183140316,0.17647058823529413,0.7095722576484917,0.46695843,1.2818593
Evl,-3.1426342,-1.7318333,0.001674349017557481,0.03634067698042772,0.058823529411764705,0.5299133051515369,0.16281845,0.4620452
Nudt3,-3.144244,-28.570543,0.001665165248418277,0.03617056606709709,0.0,0.44042415991975353,0.0,0.33550712
Slc2a3,-3.146546,-28.544409,0.0016521138140461538,0.0359160988538998,0.0,0.44074657877767426,0.0,0.33037612
Pcdh11x,-3.147313,-29.46036,0.0016477842963914656,0.035850983031610266,0.0,0.44085405173031456,0.0,0.553122
Sp3,-3.1496298,-2.0639567,0.0016347741313496008,0.03559674303838231,0.058823529411764705,0.5296983592462564,0.12903982,0.45483616
Ubn1,-3.1498706,-28.516516,0.001633427860909852,0.035596274633128734,0.0,0.44121229490578207,0.0,0.3249746
Ncoa3,-3.1501265,-28.597998,0.0016319985665661123,0.035596274633128734,0.0,0.4412481192233288,0.0,0.34096733
Kmt2a,-3.1510742,-1.6452718,0.001626711800245337,0.035536378920806674,0.17647058823529413,0.7412409543598194,0.42772412,0.9819467
Lamc1,-3.1511493,-28.60041,0.0016262928914515984,0.035536378920806674,0.0,0.4413914164935158,0.0,0.34145066
Ryk,-3.1519167,-28.47287,0.0016220256891762274,0.03549171845941794,0.0,0.44149888944615606,0.0,0.31667247
Arhgef7,-3.1520069,-1.6597844,0.0016215243434430724,0.03549171845941794,0.058823529411764705,0.5314895751235938,0.16491736,0.4488564
Ylpm1,-3.1526086,-1.6169549,0.001618185681591777,0.03546545616996007,0.17647058823529413,0.745038332019775,0.46354073,1.0327411
Lpp,-3.153075,-2.136785,0.0016156025716735681,0.0354377478374439,0.058823529411764705,0.5311313319481263,0.15962754,0.56596494
Me3,-3.1535113,-2.006791,0.0016131895503940588,0.035413728120170226,0.11764705882352941,0.6297915024718779,0.28000614,0.83231866
Lmbr1,-3.1535716,-2.401674,0.0016128569803268902,0.035413728120170226,0.058823529411764705,0.5294834133409758,0.105717465,0.4632448
Pus10,-3.153707,-28.4749,0.0016121089283949645,0.035413728120170226,0.0,0.44174965966898333,0.0,0.31705427
Dlg4,-3.1538122,-2.015484,0.001611527331022267,0.035413728120170226,0.058823529411764705,0.5307014401375654,0.13535628,0.46123755
Hif1a,-3.1539626,-28.60107,0.001610696812646442,0.035413728120170226,0.0,0.44178548398653006,0.0,0.3415836
Fmn1,-3.1542938,-2.3590267,0.0016088710588011426,0.035413728120170226,0.058823529411764705,0.5307730887726588,0.1414015,0.5761724
Med15,-3.1544743,-28.485931,0.0016078759961514661,0.035413728120170226,0.0,0.44185713262162357,0.0,0.31913748
Scaf11,-3.1549857,-28.617836,0.0016050597274894494,0.035413728120170226,0.0,0.4419287812567171,0.0,0.34496072
Ano6,-3.1564,-1.9618158,0.0015972971860754072,0.03529553897191298,0.058823529411764705,0.5318119939815147,0.14999664,0.48883313
Arhgap20,-3.157122,-1.978926,0.0015933466782504545,0.035237222423530626,0.058823529411764705,0.5317761696639679,0.15096632,0.4961448
Pfkp,-3.1579795,-1.9684596,0.0015886671333781156,0.035162673701705074,0.058823529411764705,0.5317403453464211,0.15083595,0.49295223
Kif21a,-3.1584759,-1.3144314,0.0015859637094647904,0.03513177648253827,0.17647058823529413,0.7485132908218098,0.55831933,1.0506998
Git2,-3.1595893,-28.601137,0.001579916876309071,0.035026705005300945,0.0,0.4425736189725586,0.0,0.34159613
Ankrd33b,-3.1601007,-28.809063,0.0015771457245278649,0.034994141715989864,0.0,0.44264526760765205,0.0,0.38547984
Bod1l,-3.160567,-1.9920331,0.0015746229870776606,0.03496704104361714,0.058823529411764705,0.5313821021709536,0.13535628,0.4552624
Epc1,-3.1606424,-1.334673,0.001574216442063739,0.03496704104361714,0.11764705882352941,0.6333022855914595,0.30521175,0.64195955
Gls,-3.1617105,-2.0629706,0.001568453922912768,0.03488771267273682,0.23529411764705882,0.8042917532421008,0.62914515,1.5390899
Gpbp1,-3.1622972,-1.6497039,0.0015652968661973043,0.0348463353725945,0.058823529411764705,0.5329583721430107,0.16985548,0.4579893
Prkacb,-3.1626735,-1.6324228,0.001563276190600301,0.03483020832622727,0.11764705882352941,0.6263881923049366,0.265345,0.6637853
Adamts3,-3.163937,-28.888636,0.0015565043013250868,0.03470810836232787,0.0,0.4431826323708533,0.0,0.40345514
Nrp2,-3.1649601,-28.910912,0.0015510420921197652,0.034615034065828984,0.0,0.44332592964104034,0.0,0.40860745
Uso1,-3.1662388,-28.544218,0.0015442391547290872,0.034491858759410285,0.0,0.4435050512287741,0.0,0.33033952
Nalcn,-3.1671567,-1.8820161,0.0015393739946994104,0.034411796370693144,0.17647058823529413,0.7461488858637243,0.4541366,1.1374178
Esrrg,-3.1678336,-2.8329039,0.0015357939946993911,0.0343603535700022,0.058823529411764705,0.52701153543025,0.105717465,0.58472586
Cap2,-3.1691425,-1.7739556,0.0015288943955722833,0.034234493674189376,0.11764705882352941,0.6341978935301282,0.30509734,0.7975413
Ptprs,-3.1702256,-1.6189135,0.001523205985437913,0.03413556699642763,0.17647058823529413,0.7346851042487641,0.44827583,1.0069469
Slmap,-3.1711583,-1.5093127,0.0015183232603533945,0.03405454591460409,0.11764705882352941,0.6332306369563659,0.27987576,0.6520125
Sod2,-3.1721213,-28.546398,0.0015132981541631993,0.03397019331860081,0.0,0.44432901053234936,0.0,0.3307644
Cyth1,-3.1726177,-2.3987303,0.001510713074441959,0.03394051865405973,0.058823529411764705,0.5304506699147381,0.105717465,0.46249014
Lncpint,-3.173114,-2.0683684,0.0015081320632528185,0.03391088580719936,0.17647058823529413,0.7499820878412267,0.47575003,1.2683963
Ppm1b,-3.1732194,-2.3539205,0.0015075850985275694,0.03391088580719936,0.058823529411764705,0.5313462778534069,0.105717465,0.45110193
Bicral,-3.173746,-1.2459222,0.0015048530150618817,0.0338938814037827,0.11764705882352941,0.6368847173461346,0.33740845,0.6687481
Phlpp2,-3.174423,-28.534878,0.0015013470385548955,0.033843284333867484,0.0,0.44465142939027014,0.0,0.32852262
Nrd1,-3.1744833,-1.5930971,0.0015010357606589312,0.033843284333867484,0.11764705882352941,0.6308662319982804,0.25902152,0.63763404
Tead1,-3.1749346,-29.033274,0.0014987030709724227,0.03384046345968823,0.0,0.4447230780253636,0.0,0.43786618
Klf7,-3.1751902,-1.5335792,0.0014973826964494526,0.03383908583145231,0.11764705882352941,0.6338754746722075,0.28948733,0.67904
Chl1,-3.1752205,-1.764686,0.0014972274287497753,0.03383908583145231,0.17647058823529413,0.7479401017410618,0.5106802,1.1831069
Ppp2r5c,-3.175491,-1.383424,0.0014958306867988945,0.03383908583145231,0.11764705882352941,0.6355592175969048,0.3074351,0.6621814
Cacna1c,-3.1765594,-2.212749,0.0014903330142719945,0.03376496466567327,0.23529411764705882,0.7845883785913879,0.6422772,1.6439823
Cers5,-3.176725,-28.5629,0.0014894829296881965,0.03376496466567327,0.0,0.44497384824819086,0.0,0.33399954
Wdr17,-3.1768,-1.9131237,0.001489096675313462,0.03376496466567327,0.11764705882352941,0.6252418141434406,0.26404643,0.7599253
Wdr26,-3.1769204,-1.4206872,0.001488478860269204,0.03376496466567327,0.11764705882352941,0.6341620692125814,0.2873688,0.63724333
Ppp2r2c,-3.1773868,-1.7404836,0.001486087057044613,0.03376496466567327,0.058823529411764705,0.5349287096080819,0.16281845,0.46426818
Dnajc10,-3.1774921,-28.56714,0.0014855474627743516,0.03376496466567327,0.0,0.4450813212008311,0.0,0.33483487
Zfand5,-3.1784549,-1.8808011,0.001480622393334568,0.03371552856686428,0.058823529411764705,0.5343913448448807,0.15083595,0.469742
Ptprt,-3.1793275,-2.3013835,0.0014761720494547515,0.033642699719125674,0.11764705882352941,0.6207637744500967,0.3600443,1.1430503
Fbxl17,-3.180591,-1.8585608,0.0014697485736711172,0.03352474038585986,0.23529411764705882,0.8186931288958945,0.6746354,1.5026188
Syt7,-3.1816292,-1.7141004,0.001464491427013223,0.03343320700411666,0.11764705882352941,0.6362757039478398,0.3074351,0.7797426
Tbcd,-3.1826072,-1.9560169,0.001459554899471905,0.03334884366395416,0.058823529411764705,0.5356093716414703,0.1414015,0.46329698
Stam,-3.1831186,-28.521053,0.001456978829017363,0.03331831586016727,0.0,0.44586945618685964,0.0,0.32584885
Socs7,-3.1833744,-28.52184,0.0014556923657719804,0.03331725201728544,0.0,0.44590528050440636,0.0,0.32599986
Ubl3,-3.1836603,-1.8693193,0.0014542557928405094,0.03331274778655114,0.058823529411764705,0.5353944257361897,0.15832898,0.48660186
Prmt8,-3.1849089,-28.64812,0.0014479955456595847,0.03319764531729782,0.0,0.4461202264096869,0.0,0.35113063
Npat,-3.1849089,-28.552668,0.0014479955456595847,0.03319764531729782,0.0,0.4461202264096869,0.0,0.33199155
Rimbp2,-3.1850293,-1.8269444,0.001447393462630966,0.03319764531729782,0.11764705882352941,0.6369921902987749,0.2981747,0.8031252
Dnajc1,-3.1858115,-1.6016184,0.0014434855440308891,0.033179175849538056,0.17647058823529413,0.7528838575625134,0.50962704,1.104315
Ppp6r3,-3.1865637,-1.5996778,0.0014397371037645611,0.03312134929636452,0.11764705882352941,0.6331948126388193,0.2566838,0.63493997
Zup1,-3.1866992,-28.570936,0.0014390633381421217,0.03312134929636452,0.0,0.44637099663251417,0.0,0.33558443
Rnf115,-3.187978,-28.601965,0.001432714315697373,0.03301632389604495,0.0,0.4465501182202479,0.0,0.34176266
Wasf3,-3.187978,-28.585794,0.001432714315697373,0.03301632389604495,0.0,0.4465501182202479,0.0,0.33853018
Slc6a15,-3.1882339,-28.691706,0.0014314476138875285,0.03301632389604495,0.0,0.44658594253779466,0.0,0.36017165
Mosmo,-3.1882339,-28.56427,0.0014314476138875285,0.03301632389604495,0.0,0.44658594253779466,0.0,0.33426863
Nbas,-3.1894224,-1.8188854,0.0014255747109006133,0.03296488165395824,0.11764705882352941,0.6278569893243534,0.23475729,0.65934956
Ctdspl,-3.189708,-2.4344869,0.0014241655580870011,0.032960661968818014,0.058823529411764705,0.5350361825607223,0.105717465,0.47173837
Smyd3,-3.1902347,-1.6990038,0.0014215731112311733,0.03292902542998416,0.17647058823529413,0.7283083757254424,0.45493722,1.054444
Ubac2,-3.1902797,-1.8718197,0.0014213511040585452,0.03292902542998416,0.058823529411764705,0.5367557498029663,0.15096632,0.46776068
Rab12,-3.1905355,-28.544458,0.0014200936670544523,0.03292902542998416,0.0,0.44690836139571544,0.0,0.3303862
Ubr4,-3.1907914,-28.549717,0.0014188372556920787,0.03292902542998416,0.0,0.44694418571326217,0.0,0.3314137
Asxl3,-3.1911223,-2.5120413,0.0014172128328387612,0.03292902542998416,0.058823529411764705,0.5338898043992262,0.105717465,0.4922974
Hp1bp3,-3.1925817,-28.593857,0.001410071030809607,0.03280399012801224,0.0,0.44719495593608943,0.0,0.3401389
Atp2b4,-3.193093,-29.03581,0.0014075755829809496,0.0327743118844871,0.0,0.44726660457118295,0.0,0.43848956
Sptbn4,-3.193123,-1.7118348,0.0014074289188153134,0.0327743118844871,0.11764705882352941,0.6379236225549904,0.28535295,0.73321646
Rab40b,-3.193349,-28.615305,0.001406329386619819,0.0327743118844871,0.0,0.4473024288887297,0.0,0.34444827
Cyld,-3.194101,-1.8913176,0.0014026699969119246,0.03274521530584137,0.058823529411764705,0.5373289388837142,0.15330406,0.47910413
Cd47,-3.1962824,-1.5335485,0.001392107359340458,0.03252689108302444,0.11764705882352941,0.6347352582933296,0.27987576,0.6600959
Map2,-3.1963878,-2.355329,0.0013915992996542303,0.03252689108302444,0.23529411764705882,0.8412266246328007,0.64564943,1.7302967
Ltn1,-3.1987197,-28.557465,0.0013803931250580014,0.03230937567100044,0.0,0.4480547395572114,0.0,0.33293194
Dtd1,-3.1993365,-2.1837335,0.0013774428614057228,0.03226843041497103,0.058823529411764705,0.5373289388837142,0.12903982,0.48598126
Arnt,-3.1995773,-1.7028377,0.0013762931173591792,0.03226843041497103,0.058823529411764705,0.5385469656803038,0.16491736,0.45975146
Olfm1,-3.1998932,-1.3071959,0.0013747854214967666,0.03226243168176255,0.17647058823529413,0.7484774665042631,0.5604084,1.0506076
Fam110b,-3.2021046,-1.9382104,0.0013642741288448531,0.032043746365438115,0.058823529411764705,0.5387260872680375,0.15413105,0.49385983
Frmpd4,-3.203188,-2.224399,0.0013591528318852367,0.03195138809514988,0.35294117647058826,0.8338826395357168,0.9544168,2.1357915
Wipf2,-3.2033234,-28.581465,0.001358513918139288,0.03195138809514988,0.0,0.44869957727305293,0.0,0.33767045
Taok1,-3.2040756,-1.790764,0.0013549694394618275,0.031908877158930156,0.17647058823529413,0.7365479687611951,0.37011355,0.9359852
Pde4a,-3.204903,-1.9655235,0.001351080367231974,0.031845201287301,0.058823529411764705,0.5388335602206777,0.15330406,0.49899763
Sel1l3,-3.2061365,-28.869535,0.0013453012315841244,0.03173682536669484,0.0,0.4490936447660672,0.0,0.39907947
Kcnk10,-3.2071595,-28.744621,0.0013405260839585648,0.031651964741622705,0.0,0.4492369420362542,0.0,0.37140658
Ecpas,-3.2079268,-1.772749,0.0013369549904991562,0.03159540949403019,0.17647058823529413,0.7543526545819302,0.45263082,1.08386
Unc79,-3.2094464,-2.349161,0.0013299087140043252,0.031456555585648076,0.17647058823529413,0.7409543598194455,0.43034008,1.3191247
Chsy3,-3.2102437,-2.1712563,0.0013262248861031238,0.03139705963840611,0.17647058823529413,0.7044493802393065,0.4428246,1.2554066
Lrch2,-3.2117631,-28.578865,0.0013192308161157657,0.03125902295328979,0.0,0.4498817797520957,0.0,0.3371539
Mast3,-3.2122748,-28.775677,0.001316884044543095,0.031230956996357428,0.0,0.4499534283871892,0.0,0.37813377
Elavl4,-3.2123048,-2.2870836,0.0013167461191966258,0.031230956996357428,0.058823529411764705,0.5398366411119868,0.15413105,0.5951683
Il1rap,-3.2126508,-1.8455846,0.0013151609355437617,0.031230956996357428,0.11764705882352941,0.6413269327219316,0.34931043,0.9173323
Zzz3,-3.2126808,-1.779637,0.0013150231767439793,0.031230956996357428,0.058823529411764705,0.5404098301927348,0.15962754,0.46639103
Ap3b2,-3.2127862,-28.568151,0.0013145411257997073,0.031230956996357428,0.0,0.4500250770222827,0.0,0.33503515
Gm26652,-3.2163668,-28.768766,0.0012982480948168223,0.03092546658486526,0.0,0.45052661746793726,0.0,0.37662923
Pkd2,-3.217134,-28.623402,0.0012947810690365923,0.030870246073658594,0.0,0.4506340904205775,0.0,0.3460876
Khdrbs2,-3.218518,-2.2227676,0.00128854843018305,0.03074893101156177,0.17647058823529413,0.7138711757541019,0.44197142,1.2793424
Itsn1,-3.218834,-1.083291,0.0012871296500633635,0.030742376619735626,0.11764705882352941,0.6442645267607652,0.3930013,0.7031289
Exoc6b,-3.220534,-2.048586,0.0012795199857852408,0.03058781318331799,0.23529411764705882,0.8201619259153113,0.6046264,1.4897645
Lyst,-3.2218277,-1.8658789,0.0012737564142292841,0.030477145904132558,0.11764705882352941,0.6339829476248477,0.25571412,0.7237078
Phkb,-3.223558,-2.6012535,0.0012660867621374042,0.030320633956000046,0.058823529411764705,0.5367199254854195,0.105717465,0.5167951
Trp53bp1,-3.2237685,-1.7100583,0.0012651559821489494,0.030320633956000046,0.058823529411764705,0.5421293974349789,0.16491736,0.4615984
Ptpn2,-3.2242951,-28.582264,0.0012628317953658288,0.030296687804892697,0.0,0.4516371713118865,0.0,0.33782992
Col25a1,-3.2242951,-29.38534,0.0012628317953658288,0.030296687804892697,0.0,0.4516371713118865,0.0,0.5313601
Ncoa5,-3.2258296,-28.551882,0.0012560809161586974,0.030188635256873163,0.0,0.451852117217167,0.0,0.33183646
Numa1,-3.2268527,-28.605173,0.0012515988587107833,0.030107843628969337,0.0,0.45199541448735403,0.0,0.34240654
Trpc4,-3.2287333,-2.0126119,0.0012433982842797572,0.029937376253223184,0.058823529411764705,0.5430250053736476,0.22511646,0.70247436
Celf5,-3.2293048,-1.8182329,0.00124091516146988,0.0299043859988302,0.058823529411764705,0.5429533567385542,0.16491736,0.48998132
Sel1l,-3.2315917,-2.142888,0.001231028393753391,0.029692758474105577,0.058823529411764705,0.5414487354015906,0.12903982,0.4751785
Mdn1,-3.232058,-2.1230752,0.0012290209660997078,0.029670973368462843,0.058823529411764705,0.5426309378806333,0.12903982,0.47000638
Pogz,-3.234781,-28.597015,0.0012173604118248065,0.02941589412386021,0.0,0.4531059683313033,0.0,0.3407715
Kif1b,-3.235067,-2.1708746,0.0012161423204749757,0.029412911027149054,0.23529411764705882,0.8618256072221824,0.6263814,1.5935706
Bmpr1a,-3.2355032,-2.1740546,0.0012142852987577215,0.029394455835693674,0.058823529411764705,0.5423443433402594,0.12903982,0.483405
Sh3bp5,-3.23606,-28.67986,0.0012119197978966957,0.029363647402600734,0.0,0.45328508991903704,0.0,0.35769492
Nedd4,-3.2369776,-1.4841087,0.0012080292097718243,0.029295798616036928,0.17647058823529413,0.7557139786487067,0.47050706,0.98608494
Pank2,-3.237083,-28.588408,0.0012075834875519623,0.029295798616036928,0.0,0.45342838718922407,0.0,0.3390514
A930015D03Rik,-3.2377598,-2.4200733,0.0012047217558892299,0.02926842095908102,0.058823529411764705,0.5419502758472451,0.105717465,0.4679931
Ergic1,-3.2381058,-28.570833,0.0012032615135459711,0.029259399881430084,0.0,0.45357168445941104,0.0,0.3355637
Ube2w,-3.240528,-1.4241115,0.0011930855104670772,0.02903823158174852,0.11764705882352941,0.64630651286093,0.30962417,0.67999864
Golga4,-3.2407987,-2.121975,0.0011919527757005503,0.02903696381058367,0.058823529411764705,0.5436340187719424,0.12903982,0.46972066
Nfx1,-3.2417316,-1.735061,0.001188058734576207,0.02896836497101877,0.058823529411764705,0.5447445726158917,0.16281845,0.4628738
Itga8,-3.2419121,-2.636091,0.0011873064081544939,0.02896836497101877,0.058823529411764705,0.5442430321702372,0.15330406,0.70800596
Greb1l,-3.2419422,-28.941664,0.0011871810632196594,0.02896836497101877,0.0,0.4541090492226123,0.0,0.41580856
Zc2hc1a,-3.2424536,-28.618393,0.001185052069070777,0.02896836497101877,0.0,0.4541806978577058,0.0,0.345073
Sez6l,-3.2429502,-1.7230704,0.0011829890664232295,0.028949832618207813,0.11764705882352941,0.6462348642258365,0.31163305,0.79171145
Rngtt,-3.2430103,-1.6830142,0.0011827392311111046,0.028949832618207813,0.11764705882352941,0.6444794726660457,0.2643961,0.67893875
Kcnj6,-3.2431757,-2.1449208,0.0011820524353551973,0.028949832618207813,0.11764705882352941,0.632944042415992,0.2565534,0.8300772
Eea1,-3.2434316,-1.8523833,0.0011809917485047475,0.028949832618207813,0.058823529411764705,0.544852045568532,0.15962754,0.48548532
Wasl,-3.243507,-1.7640649,0.0011806799491920984,0.028949832618207813,0.058823529411764705,0.5449595185211722,0.16643862,0.47938582
Brd9,-3.245297,-2.1497483,0.001173281536034061,0.028843618365265528,0.058823529411764705,0.5444221537579709,0.13535628,0.49664167
Gria4,-3.2457333,-2.2575526,0.0011714850651505873,0.028825827564648607,0.23529411764705882,0.7925772014043132,0.6561728,1.6927847
Scn8a,-3.2458687,-2.0879607,0.0011709280567458594,0.028825827564648607,0.17647058823529413,0.7590814644981013,0.4773276,1.2811798
Atxn7,-3.247268,-2.0898538,0.0011651866166927643,0.02872345356929778,0.058823529411764705,0.5447445726158917,0.13535628,0.48059437
Hivep2,-3.247298,-2.390394,0.0011650634311163636,0.02872345356929778,0.23529411764705882,0.8266461273912732,0.688458,1.8235748
Tanc1,-3.2477493,-1.9075001,0.001163217091136949,0.02872345356929778,0.058823529411764705,0.5458551264598409,0.22711615,0.6711881
Zmym4,-3.2479749,-1.5533996,0.0011622949355222906,0.02872345356929778,0.17647058823529413,0.7609085046929855,0.50462466,1.0738002
Pde8b,-3.2481556,-1.982889,0.0011615576975215697,0.02872345356929778,0.11764705882352941,0.6389983520813929,0.25571412,0.76629955
Bcr,-3.248592,-28.630453,0.0011597778228482336,0.028721871059845198,0.0,0.4550404814788278,0.0,0.34751964
Bmt2,-3.248682,-2.0985696,0.0011594098877555385,0.028721871059845198,0.058823529411764705,0.5449595185211722,0.13535628,0.48290405
Cbl,-3.249735,-1.7783998,0.0011551252752736725,0.028659479359744763,0.058823529411764705,0.5459625994124812,0.16643862,0.48318198
Sipa1l1,-3.2497954,-2.143662,0.0011548808828396409,0.028659479359744763,0.17647058823529413,0.75424518162929,0.4652172,1.2857933
Syn1,-3.2504122,-1.4663391,0.0011523786142691574,0.028644230680307362,0.11764705882352941,0.6479544314680805,0.33305186,0.73815584
Dner,-3.2507432,-2.3427694,0.0011510380002957934,0.028637399136988862,0.058823529411764705,0.5450669914738124,0.15832898,0.6260663
Rab40c,-3.250999,-1.9116383,0.0011500030587770012,0.028637399136988862,0.058823529411764705,0.5457118291896539,0.15330406,0.48448887
Fmr1,-3.2521725,-28.603254,0.0011452655208580296,0.028546646146062386,0.0,0.45554202192448234,0.0,0.34202108
Ambra1,-3.253376,-1.7292726,0.0011404252524392505,0.028452392324087895,0.17647058823529413,0.7506627498746149,0.4269172,1.0172753
Ahi1,-3.253421,-2.1569076,0.001140244110757645,0.028452392324087895,0.17647058823529413,0.7596904778963961,0.47315615,1.307871
Map4k4,-3.2535715,-1.8301275,0.0011396404972172283,0.028452392324087895,0.11764705882352941,0.6358458121372788,0.24107373,0.6776976
Ankrd12,-3.2538574,-1.6773496,0.0011384944451655185,0.028452392324087895,0.17647058823529413,0.7591889374507416,0.46013126,1.0538808
Ddhd2,-3.255151,-2.4264166,0.0011333203638535165,0.02838053884132711,0.058823529411764705,0.5443505051228774,0.105717465,0.46964052
Rictor,-3.2551663,-1.4816111,0.0011332603281734813,0.02838053884132711,0.11764705882352941,0.6479544314680805,0.30180228,0.6850249
Babam2,-3.2554672,-1.637743,0.0011320602317975615,0.02838053884132711,0.11764705882352941,0.6425807838360679,0.27882507,0.6934879
Ggps1,-3.2570317,-28.599834,0.0011258386474016632,0.02827222846325485,0.0,0.4562226839578706,0.0,0.34133536
Syncrip,-3.2577689,-2.1550756,0.0011229182930117454,0.028225270844925723,0.058823529411764705,0.5456043562370136,0.12903982,0.47838417
Lrrc28,-3.257799,-28.630802,0.0011227992437699058,0.028225270844925723,0.0,0.4563301569105109,0.0,0.34759006
Rala,-3.2590778,-28.656199,0.0011177504242887472,0.028148035520748488,0.0,0.45650927849824463,0.0,0.35279092
Hk1,-3.2595892,-28.655989,0.0011157367803054763,0.02812368413396637,0.0,0.4565809271333381,0.0,0.35274795
Ptpn3,-3.2601008,-28.806286,0.0011137264908900673,0.028099371652785077,0.0,0.4566525757684316,0.0,0.3848626
Acvr2a,-3.2604167,-1.8862102,0.0011124865151708762,0.028094466788196847,0.11764705882352941,0.6456616751450884,0.2918583,0.8121894
Gm49336,-3.2611237,-28.569582,0.0011097159555161708,0.028050863334637355,0.0,0.4567958730386186,0.0,0.33531657
Thrap3,-3.2615902,-2.0631924,0.001107892058435598,0.0280311295764261,0.058823529411764705,0.5464641398581357,0.13535628,0.4735839
Rnf214,-3.2621467,-28.636265,0.0011057187777405125,0.028002510422137205,0.0,0.4569391703088056,0.0,0.34870315
Elovl6,-3.2627785,-1.8942229,0.001103256588085661,0.02796651369986954,0.058823529411764705,0.5478971125600057,0.16543396,0.5120726
Mfhas1,-3.262914,-28.684406,0.0011027296360737182,0.02796651369986954,0.0,0.4570466432614459,0.0,0.35864255
Spata5,-3.2636964,-1.9434727,0.0010996895789284857,0.027928789211539143,0.058823529411764705,0.5477538152898187,0.14999664,0.48393577
Hycc2,-3.2638319,-1.5165607,0.001099164202649304,0.027928789211539143,0.11764705882352941,0.6498889446156051,0.31904843,0.730081
Mtif2,-3.2670062,-28.613857,0.0010869133621822108,0.02765659284264773,0.0,0.4576198323421939,0.0,0.34415668
Ext2,-3.2670062,-28.582619,0.0010869133621822108,0.02765659284264773,0.0,0.4576198323421939,0.0,0.33789963
Fgf13,-3.2677133,-1.8805413,0.0010842017564075914,0.027639944207468674,0.11764705882352941,0.6395715411621409,0.32023004,0.8712114
Ppp2ca,-3.2680442,-1.9289217,0.0010829346451679605,0.02763385936910076,0.058823529411764705,0.5476105180196317,0.15413105,0.49135602
Rybp,-3.2685406,-28.727186,0.001081036546307944,0.027611646387162028,0.0,0.45783477824747437,0.0,0.36767298
St7l,-3.2712786,-1.72945,0.001070623413083806,0.027371694680839075,0.058823529411764705,0.549294260944329,0.16985548,0.47865722
Asb3,-3.2715495,-2.0840008,0.0010695986008735258,0.02737153752902061,0.058823529411764705,0.5486494232284875,0.13535628,0.47904965
Akap10,-3.2725275,-2.0920424,0.0010659054404275762,0.02730303068092371,0.058823529411764705,0.5482195314179265,0.13535628,0.48117328
Tmem87a,-3.2734,-28.634525,0.0010626199680823759,0.027244845937379237,0.0,0.45851544028086266,0.0,0.34834862
Rnf14,-3.2734,-28.666702,0.0010626199680823759,0.027244845937379237,0.0,0.45851544028086266,0.0,0.35496056
Efr3b,-3.2736557,-28.919214,0.0010616587617291882,0.027244845937379237,0.0,0.4585512645984094,0.0,0.41053993
Prdm10,-3.2741673,-28.677248,0.001059738761716883,0.027244845937379237,0.0,0.4586229132335029,0.0,0.35715124
Pcbp2,-3.2742724,-1.9316152,0.0010593438665849292,0.027244845937379237,0.058823529411764705,0.5487927204986744,0.14999664,0.48079267
Btbd8,-3.274423,-28.678637,0.001058779966837242,0.027244845937379237,0.0,0.45865873755104963,0.0,0.35744065
Ccnc,-3.274423,-28.590752,0.001058779966837242,0.027244845937379237,0.0,0.45865873755104963,0.0,0.33952025
Gbf1,-3.2748895,-1.3146893,0.001057033641964812,0.027244845937379237,0.11764705882352941,0.6527190657017984,0.33667204,0.69099015
Pdzrn4,-3.2757018,-3.0225515,0.0010539980193301573,0.02723166036480897,0.058823529411764705,0.5414487354015906,0.12903982,0.7510588
Chd1,-3.2757018,-28.63011,0.0010539980193301573,0.02723166036480897,0.0,0.4588378591387834,0.0,0.34744996
Akap8l,-3.2769504,-1.4765836,0.0010493478779276093,0.027163754797605837,0.11764705882352941,0.6523966468438777,0.3158837,0.7098889
Slc7a8,-3.278515,-28.736492,0.0010435479896719222,0.027039666810496195,0.0,0.4592319266317977,0.0,0.36966267
Hook1,-3.279192,-2.0183392,0.001041047628715579,0.027000916779524715,0.058823529411764705,0.550154044565451,0.14999664,0.50416607
Drosha,-3.2810726,-28.596277,0.0010341312392468825,0.026847445795713753,0.0,0.4595901698072652,0.0,0.34062454
Crk,-3.281584,-28.634678,0.0010322573511064887,0.026824714723628,0.0,0.45966181844235865,0.0,0.34838033
