names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,5.7109246,0.6245503,1.1236389205640828e-08,6.805489934585209e-05,0.9928057553956835,4.140627,4.5679245
Snhg14,5.6473036,0.63295317,1.629837191420364e-08,6.805489934585209e-05,0.9856115107913669,2.6889634,3.1032639
Kcnq1ot1,5.5936623,0.95041734,2.2232897532130703e-08,6.805489934585209e-05,0.9784172661870504,1.6775365,2.2418396
Ubash3b,5.230648,1.2680047,1.6891665106309046e-07,0.00038779040167808993,0.8345323741007195,0.7319567,1.2806244
Ttc14,4.782806,0.8884394,1.7286498007157887e-06,0.0031748382239946173,0.9496402877697842,1.1625215,1.6231141
Pde4dip,4.629367,0.76800406,3.6678528876422957e-06,0.004811699009602743,0.9568345323741008,1.1172086,1.5044589
Snhg11,4.5495286,0.4344366,5.376618102745938e-06,0.006171685504689493,0.9856115107913669,3.274271,3.5655117
Herc1,4.458463,0.5615573,8.254930628494904e-06,0.008422780884607635,0.935251798561151,1.4878705,1.8015031
Nbeal1,4.3823676,1.0818151,1.1739651614551924e-05,0.010780522077643032,0.8345323741007195,0.6214461,1.0380783
Tet2,4.197742,0.92786723,2.695897495855027e-05,0.019043405157259007,0.8489208633093526,0.6274497,0.9785224
Rbfox1,4.0330753,0.4823769,5.505157040861388e-05,0.03370257140415342,0.9856115107913669,3.6658401,3.9929016
Naaladl2,3.8584294,1.0129722,0.00011411795962259808,0.056269577707989016,0.8273381294964028,0.80105937,1.2464515
Sorbs1,3.8484497,0.65573597,0.00011886766756448129,0.056269577707989016,0.9712230215827338,1.4326502,1.7959595
Tafa5,3.840965,1.1215327,0.0001225516230164195,0.056269577707989016,0.7266187050359713,0.42959931,0.7736272
4930578G10Rik,3.7923136,1.2876666,0.0001492503067515732,0.06526502699522364,0.6187050359712231,0.3012637,0.61965525
Grm5,3.756137,0.6092975,0.00017255634934279092,0.07202658890976586,1.0,3.1351051,3.5423408
Mtor,3.7237027,1.4140655,0.00019632217277014581,0.07814444869524645,0.5971223021582733,0.21658777,0.49740666
Clcn3,3.713723,0.79245496,0.0002042324696380175,0.07814444869524645,0.8273381294964028,0.7005956,1.0144757
Dlgap1,3.6738038,0.4938986,0.00023896630433392025,0.08369012902748382,0.9928057553956835,3.5546987,3.888721
ENSMUSG00000121513,3.666319,0.8322366,0.00024606702425591454,0.08369012902748382,0.9568345323741008,1.4155432,1.8798789
Atp8a2,3.6338847,0.72783834,0.0002791857141411667,0.0915629433199405,0.9424460431654677,1.0161557,1.365853
Srcin1,3.5590363,0.86489123,0.0003722180045162823,0.1178647563956214,0.8201438848920863,0.651454,0.9829995
Pclo,3.4517539,0.47115803,0.0005569556647630567,0.16431995598360524,1.0,2.0550392,2.3452823
Slc24a2,3.444269,0.63047963,0.0005726057488266762,0.16431995598360524,0.9712230215827338,1.6425773,2.0086339
Nktr,3.4292994,0.4868157,0.0006051417640471488,0.16839444906802933,0.920863309352518,1.3073494,1.5641359
Gigyf2,3.3931227,0.8182308,0.0006910069311043438,0.1813004756666054,0.8776978417266187,0.74255234,1.0790371
Runx2,3.380648,1.02385,0.0007231513776257859,0.18389628922853862,0.7194244604316546,0.48818618,0.8240428
Prkcb,3.3594408,0.5116796,0.0007810035151816407,0.18389628922853862,0.9064748201438849,1.0691091,1.3156229
A230057D06Rik,3.3344915,0.53604543,0.0008545551874329232,0.18747047255829555,0.9712230215827338,2.0984824,2.4312365
Huwe1,3.333244,0.49674767,0.0008583962393625677,0.18747047255829555,0.920863309352518,1.1375802,1.3838581
Mapk8ip3,3.3295016,1.0691959,0.0008700156669918367,0.18747047255829555,0.6187050359712231,0.31472808,0.57443106
Rbm39,3.259643,0.4203196,0.0011155245695065347,0.22036454460233712,0.9496402877697842,1.56968,1.8069912
Etl4,3.2521584,0.6373556,0.0011453219248762955,0.22036454460233712,0.9928057553956835,2.5984166,3.0132725
Elapor2,3.248416,0.9151191,0.001160494920944201,0.22036454460233712,0.7338129496402878,0.52440065,0.83295494
Macf1,3.2446735,0.4630434,0.0011758534994570967,0.22036454460233712,0.9784172661870504,1.8954384,2.17427
Dlgap2,3.2384362,0.553164,0.001201869118412747,0.2207352822876851,0.9928057553956835,2.7544966,3.1174448
Skic3,3.2159817,1.0826566,0.0012999913038976303,0.2249455978876277,0.60431654676259,0.29163137,0.5406672
Kazn,3.2147343,0.55420744,0.0013056535458923824,0.2249455978876277,0.9280575539568345,1.3422325,1.6393672
B830012L14Rik,3.2109919,0.62630814,0.0013227771192346614,0.2249455978876277,0.9496402877697842,1.2281829,1.5534697
Hexb,3.1947746,0.9521116,0.0013994005562752028,0.2336490056050034,0.6690647482014388,0.38088924,0.6402211
Herc2,3.17731,0.6800621,0.001486480216030966,0.24375621113950646,0.841726618705036,0.7658364,1.0451446
Trio,3.161093,0.5369566,0.0015717834247064807,0.24568858410424882,0.9496402877697842,1.3557132,1.6444052
Mroh1,3.1598454,1.0831168,0.0015785284179626136,0.24568858410424882,0.5971223021582733,0.26765528,0.50089264
Prkdc,3.1598454,1.2325988,0.0015785284179626136,0.24568858410424882,0.5683453237410072,0.23574674,0.4853412
Dnajc13,3.134896,0.7408227,0.0017191503024485718,0.2581485897005168,0.7841726618705036,0.55959773,0.8123928
Phactr1,3.0962243,0.6319974,0.0019600196288801467,0.2766592976682026,0.9784172661870504,1.6415254,2.0084147
Dgkg,3.089987,0.6460222,0.0020016522050835045,0.2766592976682026,0.8992805755395683,0.9691071,1.2696055
Fam120b,3.0874922,0.89671767,0.002018531301728147,0.2766592976682026,0.6546762589928058,0.3856306,0.62917686
Rgs7,3.0737698,0.4632084,0.0021137237707309644,0.2824875335014157,0.935251798561151,1.4893105,1.7464446
Scn8a,3.0725224,0.4521024,0.0021225786574755184,0.2824875335014157,0.9424460431654677,1.3877517,1.6316059
Bptf,3.0588002,0.66075456,0.002222252577606319,0.2915277917165547,0.8201438848920863,0.62468964,0.8636077
Aak1,3.0538104,0.45911336,0.002259548521728158,0.29180205233647694,0.935251798561151,1.3074317,1.5490716
Cplane1,3.0301085,0.54476196,0.0024446596519297425,0.2978350773327977,0.8848920863309353,1.0254997,1.2834336
Srrm2,3.0276134,0.57589024,0.0024649314905033893,0.2978350773327977,0.9136690647482014,1.155025,1.4447305
Camkmt,2.9827044,0.7857369,0.002857137038288717,0.3321150559823454,0.7122302158273381,0.5229496,0.78132415
Inpp4b,2.9702299,0.9817006,0.0029757707162432925,0.34011452465663744,0.7410071942446043,0.87395114,1.3237593
Tenm1,2.962745,0.7646496,0.0030490909564662516,0.34146100308816574,0.9424460431654677,1.6378924,2.0845556
Ppip5k2,2.9477754,0.57373047,0.0032006962411324233,0.34610906097521377,0.8776978417266187,0.9130504,1.1695406
Gcn1,2.9452803,1.3743124,0.003226621525995212,0.34610906097521377,0.460431654676259,0.14149635,0.33220726
Otud7a,2.9415379,0.33731186,0.0032658683585220266,0.34610906097521377,0.9496402877697842,1.4630704,1.647404
Pde9a,2.9402905,1.0974739,0.0032790469677494937,0.34610906097521377,0.5539568345323741,0.27470288,0.516693
Cox16,2.9228258,0.49790454,0.00346870447975186,0.3539234804173481,0.920863309352518,1.192041,1.4443771
Ccdc50,2.9165885,0.85858315,0.0035388230565693893,0.35711002338985387,0.6618705035971223,0.42274615,0.6698987
Bltp2,2.8878968,1.0551897,0.0038782726552779568,0.37887423184486674,0.5683453237410072,0.27804852,0.51048595
Fndc1,2.872927,1.204129,0.004066880751548098,0.3850120200151153,0.5035971223021583,0.2437772,0.49227685
Zfp207,2.85172,0.6273262,0.004348338660351446,0.39930793918007323,0.8633093525179856,0.7532092,1.0064752
Cntn5,2.8355029,1.1464225,0.0045753606148708275,0.41191702476822367,0.8776978417266187,1.9324644,2.644394
Nipbl,2.830513,0.52116406,0.004647342710265577,0.4143354185278524,0.9136690647482014,1.0627669,1.3133559
Dop1a,2.8217807,0.7347002,0.004775782740713545,0.4160831902492189,0.762589928057554,0.55913216,0.8094316
Ube2e2,2.811801,0.54827386,0.004926498826604267,0.4160831902492189,0.935251798561151,1.3262424,1.6186113
Psmd1,2.8105533,0.687547,0.00494563775914761,0.4160831902492189,0.697841726618705,0.5120706,0.7309434
Amy1,2.8080585,0.58800983,0.004984117491823378,0.4160831902492189,0.7985611510791367,0.7968709,1.0408934
Kcnab1,2.7980788,0.67704797,0.005140758388332001,0.4252935520725474,0.935251798561151,1.4464114,1.8233978
Agbl4,2.7843566,0.4387735,0.005363404449863121,0.4328245810356222,0.9640287769784173,1.9624383,2.2290285
Ksr2,2.778119,0.661827,0.005467456321477967,0.4328245810356222,0.7841726618705036,0.67030203,0.920529
Morc2a,2.778119,1.2798218,0.005467456321477967,0.4328245810356222,0.43884892086330934,0.16447972,0.36053255
Myo18a,2.7731292,0.8163745,0.005552005984330237,0.4357612902060219,0.6330935251798561,0.361698,0.5694935
5031439G07Rik,2.764397,1.3506794,0.00570281125102749,0.43975641129243753,0.4460431654676259,0.15701748,0.36018574
Rapgef5,2.7631495,0.64083266,0.005724653843475549,0.43975641129243753,0.9424460431654677,1.080842,1.395271
Elmod1,2.761902,0.67695045,0.005746571856157302,0.43975641129243753,0.7769784172661871,0.68385,0.94358176
Kcnmb2,2.7581596,0.40098047,0.005812780680250711,0.44088193886889593,0.9640287769784173,1.8382014,2.0767674
Ubp1,2.7269728,0.8168944,0.006391830213289549,0.4705373221140756,0.60431654676259,0.33496132,0.53116965
Pcgf5,2.7157457,0.83486897,0.0066126712011341715,0.4705373221140756,0.6546762589928058,0.38838208,0.6133077
Sptbn4,2.7157457,0.5771705,0.0066126712011341715,0.4705373221140756,0.7913669064748201,0.7465286,0.97664416
Ptprd,2.7132506,0.820781,0.006662669126145841,0.4705373221140756,0.9568345323741008,1.8827258,2.3833432
Phf12,2.7132506,0.77168804,0.006662669126145841,0.4705373221140756,0.60431654676259,0.34303987,0.52983725
