names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,15.765079,1.5842267,5.410530678423314e-56,3.1037208067274863e-52,0.9524838012958964,2.7741873,3.8298125
Kcnq1ot1,15.731185,1.5388852,9.246437358671757e-56,3.1037208067274863e-52,0.8920086393088553,1.1962842,2.041971
Snhg14,14.868046,1.3711739,5.314233958110591e-50,1.3378583989543413e-46,0.9222462203023758,1.7609926,2.600001
Ryr3,12.950511,1.3629107,2.333944798143425e-38,3.917137352884048e-35,0.8984881209503239,1.6638894,2.4855573
A330076H08Rik,12.708416,1.4774622,5.309888398870862e-37,7.638653739518511e-34,0.857451403887689,0.4853675,1.0078597
Dlgap1,11.9415455,1.1352838,7.187544876982862e-33,7.237857691121742e-30,0.9546436285097192,2.4094198,3.1461427
Lhx9,11.78048,2.0659556,4.921156288711848e-32,4.5050948933934826e-29,0.6501079913606912,0.14449272,0.50132084
Cacna1c,11.732916,1.2150806,8.64286885529693e-32,7.252807447736673e-29,0.9071274298056156,1.6789495,2.408901
Eml6,11.53568,1.252311,8.719529605950077e-31,6.754281779378252e-28,0.8898488120950324,1.0646499,1.7094299
Cadps,11.528702,1.2938969,9.455849846635591e-31,6.8014577111157435e-28,0.937365010799136,2.025556,2.8410804
Csmd2,11.515316,1.2181653,1.1045432773655014e-30,7.415167202047066e-28,0.8812095032397408,0.8940368,1.4728751
Dgkg,11.451232,1.2889124,2.3182775550845466e-30,1.4590659362313366e-27,0.9071274298056156,1.1756365,1.8677635
Otud7a,11.318649,1.1879529,1.0609411885551757e-29,5.622988299342431e-27,0.8898488120950324,1.2586144,1.9084356
Anks1b,11.229786,1.2207918,2.911826821640911e-29,1.4661048046961987e-26,0.937365010799136,2.1743078,2.9533825
Ttc14,11.043373,1.106497,2.360041468255237e-28,1.0802553447877382e-25,0.896328293736501,0.8588597,1.3684833
Grin2a,11.03668,1.0349736,2.5425541192483864e-28,1.1131965209057064e-25,0.9416846652267818,2.1410577,2.7963884
Runx1t1,10.874476,1.2180188,1.5252936148399145e-27,6.143882680575175e-25,0.8747300215982722,0.88691497,1.4634997
4933406I18Rik,10.816231,1.3146718,2.883945864385495e-27,1.0756049946059976e-24,0.7991360691144709,0.40603468,0.8090856
Frmd4a,10.661575,1.2293773,1.53967516873058e-26,5.5373317675417654e-24,0.8984881209503239,1.5927882,2.3209212
Sptbn4,10.658015,1.0636361,1.5997558483107767e-26,5.555014273272248e-24,0.8444924406047516,0.61321354,1.0185026
Gria1,10.573139,0.81536096,3.9697940875554984e-26,1.3325275487227955e-23,0.9416846652267818,2.4277267,2.9540524
Grik4,10.547791,1.2017878,5.20056898882621e-26,1.6893461199187077e-23,0.9049676025917927,1.3108721,1.978557
Eml5,10.401252,1.0811822,2.4469710962937474e-25,7.700312168649387e-23,0.8768898488120951,0.9183157,1.4313567
A830082K12Rik,10.3488455,1.3500291,4.235628188234159e-25,1.2925083592581208e-22,0.7688984881209503,0.37713534,0.7737034
Nfia,10.320079,1.1899369,5.717618741877892e-25,1.6934241391385405e-22,0.8531317494600432,0.84439194,1.3928866
Herc1,10.277214,0.9746902,8.927099041995874e-25,2.5684539243685273e-22,0.9200863930885529,1.1807172,1.6928461
A230057D06Rik,10.220535,1.1548603,1.6045266973097337e-24,4.366914551867303e-22,0.8876889848812095,1.0452694,1.6304684
Pnisr,10.175676,1.0362763,2.5462487071846518e-24,6.747559074039327e-22,0.8725701943844493,0.7197865,1.1510991
Prkg1,10.16642,1.3713338,2.8001234084038802e-24,7.230062236571045e-22,0.9114470842332614,1.8739352,2.725559
Nav1,10.149331,0.999403,3.336435986801217e-24,8.399477596772063e-22,0.8812095032397408,0.7298105,1.1469215
Ank3,10.080975,0.82384956,6.705770498937421e-24,1.6470026566902398e-21,0.9416846652267818,2.2405987,2.7642522
3110039M20Rik,10.0479355,1.175399,9.381195356900432e-24,2.2492532677139845e-21,0.8012958963282938,0.43298045,0.7992119
Srrm3,9.950528,1.0384442,2.5084852280995186e-23,5.76571048720862e-21,0.8228941684665226,0.5505538,0.9195185
Slc44a5,9.950101,1.2997409,2.5192776706770532e-23,5.76571048720862e-21,0.838012958963283,0.6724689,1.2122614
Phactr1,9.934863,0.9806265,2.935788894192241e-23,6.5696431476701924e-21,0.9287257019438445,2.0155876,2.6273263
Flnb,9.927173,1.0517908,3.1711866449875273e-23,6.942141198918347e-21,0.8509719222462203,0.62672436,1.0319905
Vti1a,9.910511,1.0417136,3.747238474499339e-23,8.028657752810285e-21,0.8617710583153347,0.71461177,1.1467687
9330159F19Rik,9.889435,1.0549588,4.626328114263844e-23,9.705650856382689e-21,0.8596112311015118,0.5929217,0.9863318
Fus,9.882457,0.916001,4.960169978878686e-23,1.0193655446389463e-20,0.8790496760259179,0.70997876,1.0821211
Runx2,9.853405,1.2776612,6.626014951106832e-23,1.334479411152916e-20,0.7775377969762419,0.38934162,0.7673556
Miat,9.79986,1.0219127,1.1274224247263224e-22,2.2261066307831502e-20,0.8228941684665226,0.5772417,0.9501693
B830012L14Rik,9.782486,1.0821217,1.3388134920103015e-22,2.5437456348195728e-20,0.8466522678185745,0.6643073,1.0975362
Tgfbr3,9.766252,1.132832,1.571600593976618e-22,2.877457814789917e-20,0.8099352051835853,0.44466406,0.8010788
Dock9,9.761694,0.9802804,1.6438601195325117e-22,2.956012750659356e-20,0.9049676025917927,1.1869733,1.7033778
Cplane1,9.730507,1.0069098,2.234773395609182e-22,3.9480996655762216e-20,0.8617710583153347,0.6715176,1.0728165
Dennd1b,9.709573,1.1142169,2.744860801947439e-22,4.7656462544156397e-20,0.8315334773218143,0.59936893,1.0214485
Arhgap15,9.701882,1.4305433,2.9598673496574237e-22,5.051841391703433e-20,0.714902807775378,0.31139615,0.68548816
Kalrn,9.693765,1.070845,3.2049122109163657e-22,5.3426417335930735e-20,0.9222462203023758,1.8475673,2.5036244
Unc79,9.692768,1.0321418,3.2363569587803127e-22,5.3426417335930735e-20,0.8876889848812095,1.1561573,1.6962616
