names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Adgrb3,5.670701,0.46251336,1.4221454168838136e-08,7.577190781156959e-05,1.0,3.810818,4.1253195
Tenm2,4.8351626,0.7534227,1.3303671485585332e-06,0.002649398684969083,1.0,3.764712,4.277472
Dpp10,4.812334,0.5475679,1.491778538833943e-06,0.002649398684969083,1.0,4.4658546,4.841763
5031425E22Rik,4.6160054,0.9255079,3.911970084186583e-06,0.005878816181744724,0.9512195121951219,0.6854454,1.0543846
Naaladl2,4.5908933,0.5111055,4.413525661970513e-06,0.005878816181744724,0.9878048780487805,1.7335273,2.0336595
Efna5,4.3443413,1.0389466,1.3969421055596967e-05,0.012404845897370106,0.9512195121951219,1.2208761,1.776835
Bcl11a,4.2393284,0.84828955,2.241896047511103e-05,0.015765176143972662,0.9878048780487805,1.3045813,1.7640526
Foxp1,4.2370453,0.7170594,2.2648035963449874e-05,0.015765176143972662,0.9878048780487805,1.6385174,2.0564063
Hecw2,4.205085,0.547599,2.6098414337261844e-05,0.015765176143972662,0.975609756097561,1.5619407,1.8729696
Thsd4,4.205085,1.4513477,2.6098414337261844e-05,0.015765176143972662,0.7317073170731707,0.22414804,0.5230074
Sox5,4.141164,0.7991937,3.4554780646216616e-05,0.019047194967633175,1.0,1.5720938,2.0336053
Unc79,4.1251836,0.5877964,3.704388926493804e-05,0.019047194967633175,0.9878048780487805,1.5052096,1.8354545
Satb2,4.100072,0.8257864,4.130217190557211e-05,0.019047194967633175,0.975609756097561,1.1667782,1.5933315
Fgf12,4.100072,0.7956948,4.130217190557211e-05,0.019047194967633175,1.0,2.8654163,3.3925066
Gm11867,4.0863748,1.2335795,4.38166134354651e-05,0.019047194967633175,0.7560975609756098,0.23091665,0.47673807
Gucy1a2,4.0681114,0.7450971,4.7395707635725e-05,0.019424948483318678,0.975609756097561,1.2867814,1.6851416
Ncam2,4.05898,0.79925764,4.928755338838684e-05,0.019452154403950005,1.0,2.9878328,3.5201662
Adam23,3.969947,0.6262155,7.188857058490375e-05,0.02641533131561153,0.9634146341463414,0.96460027,1.2545491
Oxr1,3.9585328,0.53692126,7.541161364767606e-05,0.02678620516765454,1.0,2.7108188,3.062108
Pde4d,3.8854802,0.8397083,0.00010212781439712798,0.03400856219424361,1.0,2.159381,2.689162
Mtus2,3.8717828,0.79747695,0.00010804218120234808,0.03488780251188549,0.9512195121951219,0.7722883,1.1066935
Ptprr,3.8306909,0.89883167,0.00012778398724695855,0.04004900494422324,0.9512195121951219,0.9677211,1.396948
ENSMUSG00000121513,3.8124278,0.6587065,0.0001376084893237492,0.041895887492396325,1.0,2.0468884,2.4549773
Epha5,3.7348094,0.50303805,0.0001878574005477529,0.051241318696581495,1.0,2.324098,2.643543
Chst8,3.7256777,1.2375951,0.00019479105451989957,0.051241318696581495,0.7317073170731707,0.30460954,0.6095976
Mef2c,3.702849,0.41284445,0.00021319183589899924,0.05283191170557525,0.975609756097561,2.1280382,2.3841207
Plxdc2,3.6845858,0.78472483,0.00022907484136816569,0.05365935446905151,0.9512195121951219,1.3040223,1.7270511
Ralyl,3.68002,0.63106453,0.00023321563374348631,0.05365935446905151,1.0,2.568437,2.9783235
A830082K12Rik,3.6206648,0.9114481,0.0002938469333846457,0.060216017733592,0.8536585365853658,0.5231654,0.82980824
Gm26871,3.5864215,0.5598691,0.0003352469142562577,0.06491829216659817,0.9878048780487805,2.6056504,2.969681
Cyb5a,3.5384808,0.8967707,0.0004024365492451837,0.07459262805358835,0.8292682926829268,0.3213163,0.53388715
Prickle2,3.5316322,0.5604764,0.0004130034773988094,0.07459262805358835,0.9878048780487805,1.9794549,2.3224568
Elavl2,3.5179348,0.72061014,0.0004349192382913875,0.07597540005300041,0.9390243902439024,0.9680462,1.3058022
Celf2,3.5019546,0.40855813,0.00046185840659427436,0.07938005130110626,1.0,4.2288413,4.5084324
Kcnt2,3.492823,0.53993964,0.00047794322353505075,0.08084068238078572,0.9512195121951219,2.0199773,2.3519368
Miat,3.4631455,0.64465,0.0005338998007474809,0.08752671195023319,0.9634146341463414,0.9119165,1.2023659
Zfp385b,3.4562967,0.6751648,0.0005476520897298407,0.08842091921456337,0.975609756097561,1.4474138,1.8234018
Ccser1,3.4289021,0.36503398,0.0006060282244733018,0.09496818764687506,1.0,2.6153843,2.851921
Pcdh7,3.3147576,0.7370165,0.0009172265860730082,0.130319553349253,0.975609756097561,2.2742705,2.7431095
Ncoa3,3.3010602,1.0725484,0.0009632022988182948,0.13505110126589145,0.7195121951219512,0.22905782,0.43267855
Fdft1,3.2782311,1.4364908,0.0010445978345547625,0.1427081349360968,0.5975609756097561,0.14053157,0.34244657
Cadps,3.2554023,0.53138256,0.001132318334143235,0.1508248021078789,0.9878048780487805,2.2780533,2.6142943
Parp8,3.241705,0.66910595,0.0011881694875386765,0.15500564256880595,0.9512195121951219,0.95649433,1.2664416
Ksr2,3.2165933,0.6187971,0.0012972239608716881,0.16262610031822008,0.9878048780487805,1.006422,1.2989584
2700054A10Rik,3.196047,0.9101892,0.0013932433102920624,0.1706482840743933,0.7682926829268293,0.30324733,0.5102682
Tent4b,3.1914814,0.785092,0.0014154522856902182,0.1713984040490337,0.8048780487804879,0.3912709,0.60167366
Npas2,3.1686525,0.6786766,0.001531473908780209,0.1772951843032001,0.9512195121951219,0.92029953,1.2287863
Rgs6,3.1595209,0.84530276,0.0015802875506912408,0.1772951843032001,0.975609756097561,1.3828994,1.8509034
Pknox2,3.1229947,0.6094784,0.0017902099221937967,0.1852085138922048,0.8902439024390244,0.73979986,0.9826166
Asic2,3.118429,0.6304002,0.0018181801389368336,0.1862935342356817,1.0,2.3856397,2.7894793
Mlip,3.1092973,0.7160039,0.0018753289931145156,0.18852363915687056,0.8780487804878049,0.7760278,1.0738112
Pcnx2,3.0841856,0.6204361,0.002041102711271766,0.1974548205481049,0.8902439024390244,0.7174692,0.9605139
Elovl6,3.0819027,0.5969445,0.0020568210473760925,0.1974548205481049,0.8780487804878049,0.54819334,0.7439926
Ext1,3.0704882,0.643907,0.0021370914727002503,0.19802475420081625,0.9878048780487805,2.0769691,2.4771283
Cntn3,3.0499423,0.74768525,0.002288854419232329,0.2015705181102454,0.975609756097561,1.3396499,1.7459252
Plcl2,3.0499423,0.5798223,0.002288854419232329,0.2015705181102454,0.975609756097561,0.9624924,1.229257
Cacnb4,3.0453763,0.4383608,0.0023238929154418193,0.202978712352033,0.975609756097561,2.010298,2.2784178
Nmt2,3.031679,0.6076842,0.0024319765147756012,0.20554544557797957,0.9390243902439024,0.719814,0.9578838
Zmat4,3.031679,0.87300706,0.0024319765147756012,0.20554544557797957,0.8658536585365854,0.70810956,1.0601121
