names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Mlf2,-3.1420982,-1.5542991,0.00167741831334742,0.0498577226388926,0.2692307692307692,0.35073754,0.133697
Rps19,-3.1420982,-1.5895226,0.00167741831334742,0.0498577226388926,0.23076923076923078,0.39735022,0.15023944
Tpp2,-3.1504881,-0.73560023,0.0016299783972595734,0.048889443234521185,0.6794871794871795,0.73382205,0.50103676
Mpc1,-3.1546834,-0.830357,0.0016067243512528455,0.04833888993342402,0.6410256410256411,0.7378541,0.478602
Ndufb3,-3.1567807,-1.4680845,0.0015952121996638856,0.0482869754180467,0.2948717948717949,0.4158247,0.17090417
Slf2,-3.1630733,-0.7805393,0.0015611297925305586,0.04740070397751247,0.717948717948718,0.85380363,0.5794548
Hjurp,-3.1714635,-1.0591291,0.0015167293254470732,0.0461947067392337,0.48717948717948717,0.5068768,0.27520114
Nfe2l1,-3.1756585,-1.269986,0.0014949680319904831,0.04567289331170925,0.4230769230769231,0.46618897,0.22015686
Laptm4a,-3.1756585,-1.4962001,0.0014949680319904831,0.04567289331170925,0.3076923076923077,0.4361704,0.17716081
Dstn,-3.1798537,-1.2524686,0.0014734947210715604,0.045438893461044245,0.3974358974358974,0.48750585,0.23403999
Tma7,-3.1882436,-1.6590531,0.001431398329727517,0.04455848175946731,0.2692307692307692,0.42512783,0.15508321
Rpl35,-3.1882436,-2.3630657,0.001431398329727517,0.04455848175946731,0.1282051282051282,0.28425196,0.061946183
Cox6a1,-3.1966338,-1.2879478,0.001390413071524909,0.04369616620957899,0.41025641025641024,0.49190608,0.23129414
Selenom,-3.2008288,-2.5320454,0.0013703288083775317,0.04320257086603668,0.07692307692307693,0.2965747,0.057976637
Atp5l,-3.2113166,-0.9942779,0.0013212830792417684,0.0419241846493819,0.5256410256410257,0.6349048,0.36823627
Hectd2os,-3.2155116,-2.1865716,0.0013021223498301106,0.04144949467136622,0.14102564102564102,0.35688615,0.09003429
Gm15738,-3.2218041,-1.7778726,0.0012738616473912277,0.04081320368979427,0.21794871794871795,0.33312032,0.109104685
Scand1,-3.2218041,-4.7727723,0.0012738616473912277,0.04081320368979427,0.02564102564102564,0.23921934,0.009837652
Fam168b,-3.2239017,-1.4950596,0.0012645679639560583,0.04078025055006008,0.2948717948717949,0.40171546,0.16160125
Atp5g1,-3.2239017,-1.4026581,0.0012645679639560583,0.04078025055006008,0.24358974358974358,0.40266895,0.17187688
Txnl1,-3.2301943,-1.2568064,0.0012370611923256205,0.04028818430979941,0.46153846153846156,0.52700186,0.2549161
Aldoa,-3.2301943,-1.1563267,0.0012370611923256205,0.04028818430979941,0.5256410256410257,0.6733259,0.35840335
Rpl36a,-3.2343893,-2.2433457,0.0012190314510077144,0.039964791888850916,0.15384615384615385,0.29016778,0.068685666
Grina,-3.240682,-1.0441997,0.0011924415042750198,0.03935455773975216,0.5256410256410257,0.59810776,0.33431727
Enah,-3.2427795,-0.5443808,0.0011836979518274906,0.039197085196757304,0.8846153846153846,1.3125943,1.0515858
Rps15a,-3.2511697,-1.2948406,0.001149312816239613,0.03844548769712712,0.3076923076923077,0.4761414,0.22199382
Lamtor2,-3.2574623,-2.7350833,0.0011241324140636353,0.03785985891460735,0.11538461538461539,0.3007669,0.051361017
Morf4l2,-3.2637548,-1.360434,0.0010994629006537855,0.0371558215878478,0.41025641025641024,0.55169564,0.25209793
Mtif2,-3.2721448,-0.9284863,0.0010673486922739236,0.036444971956259786,0.5769230769230769,0.6240592,0.37518564
Pcdh7,-3.2721448,-1.1235754,0.0010673486922739236,0.036444971956259786,0.8461538461538461,2.4565427,1.7740177
Saraf,-3.2952178,-1.780301,0.0009834546435474945,0.03417158599481224,0.24358974358974358,0.36746037,0.12157734
Nrsn2,-3.2973151,-2.2713308,0.0009761388219213941,0.03403723637710359,0.1794871794871795,0.36356452,0.08692923
