names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Dagla,-2.5571733,-0.4038761,0.010552664784989847,0.04993671728611267,0.5282608695652173,0.32405928,0.25408107
Ppp1r1a,-2.5587387,-0.5948124,0.010505268452966786,0.049734634033697156,0.4043478260869565,0.27367643,0.1893234
Tle5,-2.5603042,-0.56879467,0.010458061586388408,0.04955541028865316,0.3565217391304348,0.22604406,0.15785192
Skic3,-2.5610156,-0.28213274,0.010436666379217837,0.04947614652044234,0.7,0.52285695,0.44778347
Mbd6,-2.5614426,-0.99195623,0.010423847956136033,0.04943748918793823,0.21521739130434783,0.13064104,0.067817
Anxa7,-2.5631502,-0.5265092,0.010372714234409344,0.049216996815013,0.35,0.21034084,0.15058912
Eif3f,-2.5632925,-1.1383218,0.010368463183268397,0.049216996815013,0.13043478260869565,0.09684446,0.045160796
Cyld,-2.5635772,-0.2982478,0.010359965731790413,0.049216996815013,0.6717391304347826,0.517521,0.43907088
Rpe,-2.565854,-0.5386714,0.010292208921743871,0.04901051867497082,0.4,0.23104633,0.16460606
Dmtf1,-2.5677042,-0.31231096,0.010237447236108055,0.04879358844547904,0.6652173913043479,0.48742315,0.40935963
Zfp956,-2.5692697,-0.7535016,0.010191313168744692,0.048617425557467925,0.23478260869565218,0.14682563,0.089666806
Tbpl1,-2.569412,-0.76304495,0.010187128354449938,0.048617425557467925,0.1826086956521739,0.1199131,0.07238576
Cd44,-2.5702658,-0.35595214,0.010162051580248922,0.04852150754533269,0.49782608695652175,0.44697082,0.3648837
Calr,-2.5711195,-0.47427562,0.010137029780472987,0.04842384663047033,0.5152173913043478,0.32880706,0.2470444
Tmem63b,-2.571262,-0.2549464,0.010132864818059877,0.04842384663047033,0.8043478260869565,0.6213861,0.54346216
Scamp5,-2.5714042,-0.34663048,0.010128701379398445,0.04842384663047033,0.6217391304347826,0.42614347,0.34914577
Gm10406,-2.5715466,-1.5570785,0.010124539464015512,0.04842384663047033,0.06956521739130435,0.07739841,0.026980383
Nmd3,-2.5783775,-0.39738613,0.00992654965471263,0.04763305855135983,0.5347826086956522,0.3280198,0.258315
Rack1,-2.579089,-0.98055995,0.009906125387353018,0.04757617607682036,0.21521739130434783,0.15253495,0.08020514
AI480526,-2.579089,-0.43990096,0.009906125387353018,0.04757617607682036,0.4260869565217391,0.24801214,0.18855183
Kcnv1,-2.5807967,-0.64309525,0.00985725981961371,0.04740787390558318,0.34782608695652173,0.22044383,0.14663081
Zfp318,-2.580939,-0.32333276,0.009853197399993272,0.04740787390558318,0.6956521739130435,0.49988416,0.41760403
Mrpl4,-2.5812237,-1.12857,0.009845077035773496,0.04740787390558318,0.11521739130434783,0.09200896,0.04313493
Zfp280c,-2.5825045,-0.28614533,0.009808609142493202,0.04728115366549702,0.6652173913043479,0.4464459,0.3794661
Canx,-2.5849237,-0.25498092,0.00974005363438274,0.047014830839916685,0.7608695652173914,0.57664454,0.50300646
Glp2r,-2.5864892,-0.51979816,0.009695922071051435,0.04682313164152401,0.34347826086956523,0.20344567,0.1461433
