names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Xpo6,-3.2819607,-1.9185225,0.0010308793449790173,0.03298071739164665,0.1,0.5326929257579545,0.13953204,0.44855818
Spast,-3.2832465,-3.237435,0.0010261886809259423,0.03290416450653946,0.05,0.4864835910438167,0.049109273,0.38846666
Klhl22,-3.2854724,-28.37488,0.0010181149543987383,0.03268428772364886,0.0,0.4243116808913331,0.0,0.2986881
Snx24,-3.2860255,-3.3376367,0.001016118198304322,0.03265920572779561,0.05,0.4845552262257615,0.049109273,0.41135558
Smarcc2,-3.2877398,-3.2463036,0.0010099512664032678,0.03249986889611474,0.05,0.48698353747812734,0.049109273,0.39044997
Dhx30,-3.2885141,-1.8667948,0.001007177572359804,0.03244947406391838,0.1,0.5345855801164161,0.14478168,0.4499223
Ints10,-3.2890117,-3.4046578,0.0010053982087539451,0.032431032255964595,0.05,0.4820912045138021,0.041362073,0.36964288
Agk,-3.291279,-28.430204,0.0009973289836153693,0.032209410804981936,0.0,0.425061600542799,0.0,0.30873072
Zfp451,-3.2916663,-1.7045022,0.0009959573179639661,0.032203818452095995,0.1,0.5544048851908724,0.1776413,0.49076983
Ncoa1,-3.29327,-1.7356517,0.0009902932885311956,0.032059253810642445,0.25,0.7859515051958719,0.5394908,1.2183539
Sesn3,-3.2936985,-4.2487893,0.0009887846835517774,0.0320490282835178,0.05,0.4633432132271542,0.024841424,0.39081368
Nktr,-3.2964222,-1.8874792,0.0009792473612043398,0.03177823260333407,0.2,0.7429561118451594,0.4001047,1.0368325
Baz2b,-3.2983024,-1.5914818,0.000972712999432625,0.031604351021468725,0.25,0.7560975609756098,0.46650895,1.0265187
Dlgap4,-3.3013303,-1.846161,0.0009622755622767383,0.0313030803370169,0.15,0.610648859050816,0.22294495,0.6407798
Cdh20,-3.3020492,-3.7103817,0.0009598125526014663,0.03126080398594109,0.05,0.47887726315037676,0.07196216,0.68142724
Dync1li1,-3.3023949,-1.7588927,0.000958630492896787,0.0312601958059911,0.05,0.5013034317751669,0.1413605,0.41467857
Slc23a2,-3.3028648,-1.8530424,0.0009570250554418265,0.03124576335324651,0.1,0.5624397385994357,0.17015617,0.51288563
Trpc5,-3.3029754,-2.4710405,0.0009566476675384997,0.03124576335324651,0.1,0.5616183980287827,0.17495671,0.72274
Glcci1,-3.303086,-2.3793504,0.0009562704174773944,0.03124576335324651,0.1,0.5327643466771418,0.11447109,0.4892091
Pcdh10,-3.3032382,-2.220078,0.000955751923629872,0.03124576335324651,0.05,0.5008034853408564,0.13312939,0.50889933
Bzw2,-3.3040261,-2.5162506,0.0009530693508784747,0.03124576335324651,0.05,0.4997678820126415,0.088845745,0.4262778
Nrf1,-3.3063765,-1.5421418,0.000945110057123637,0.031045363367863236,0.15,0.6088990465307289,0.25666195,0.6163478
Gm4258,-3.3065147,-1.8360186,0.0009446437863452566,0.031045363367863236,0.2,0.722779702174767,0.4394526,1.088649
Lsamp,-3.306971,-1.1122147,0.0009431066042545645,0.031045363367863236,0.9,0.972824340249259,3.3206463,4.071973
Usp48,-3.3080356,-2.333922,0.0009395288530682781,0.030975632247784827,0.1,0.5532978609434703,0.11476238,0.4781642
Cpeb3,-3.3082569,-1.559094,0.0009387870038354628,0.030975632247784827,0.25,0.7460629218298039,0.5126706,1.0897461
Smg7,-3.310068,-1.6223588,0.0009327334921681998,0.03082724346194284,0.15,0.5912937899510766,0.21614158,0.555518
Tfdp2,-3.3100817,-1.6658138,0.0009326874215596778,0.03082724346194284,0.1,0.5764025283005392,0.2153109,0.5666119
Rimbp2,-3.3103998,-1.8437142,0.0009316283792751507,0.03082724346194284,0.15,0.6356818912259401,0.2946745,0.8020102
Ubac2,-3.311409,-2.1398556,0.0009282744464389882,0.030793499229401992,0.1,0.5355497625254437,0.12677984,0.4673164
Ralgapa1,-3.312349,-1.905745,0.0009251603026120226,0.03072813019923986,0.25,0.7939863586044352,0.53180355,1.2893448
Fbxo38,-3.3134136,-4.062363,0.0009216456807553337,0.030649281487494823,0.05,0.4670928114844838,0.024841424,0.3508112
Atp6v1b2,-3.313621,-1.6793942,0.0009209624556067625,0.030649281487494823,0.1,0.5572260114987679,0.18984249,0.51258606
Fndc3b,-3.3144228,-1.8250743,0.0009183250650269867,0.0306146333713091,0.1,0.536085419419348,0.1675689,0.49858102
Pard3,-3.3144643,-1.9948661,0.0009181888388225444,0.0306146333713091,0.15,0.6095061243438203,0.229453,0.7070449
Cog5,-3.314644,-1.464357,0.0009175987416286093,0.0306146333713091,0.2,0.6923901010606006,0.39439034,0.8476312
Akap9,-3.315764,-1.550698,0.0009139298915060823,0.030581937963597053,0.15,0.6100774916973182,0.2570359,0.6198452
Txlng,-3.316386,-1.9988723,0.0009118975199963914,0.030551978007859148,0.1,0.537013891368782,0.13953204,0.4690492
Lrrfip1,-3.316469,-1.5163218,0.0009116268538026226,0.030551978007859148,0.15,0.6253615684033853,0.29239568,0.67882454
Golga4,-3.3194416,-2.6591318,0.0009019769729948106,0.030295151580463198,0.1,0.5422633289290433,0.09047135,0.46882322
Purg,-3.32052,-1.5425873,0.0008984995522753626,0.030216123866882345,0.2,0.6705352997893083,0.33048856,0.761243
Adgrb1,-3.3214877,-1.4857996,0.0008953893740395485,0.030149263759953217,0.05,0.5041602685426562,0.170352,0.41881278
Gabra2,-3.3217227,-2.0256932,0.0008946355525442636,0.030149263759953217,0.25,0.7687033532121559,0.5765762,1.429305
Zfp385b,-3.322884,-1.972317,0.0008909194144623818,0.030074126465583165,0.2,0.6656072563653894,0.434848,1.1434269
Dennd6a,-3.3230915,-2.1700861,0.0008902573259613405,0.030074126465583165,0.1,0.5632253687104953,0.13795502,0.5102641
Soga3,-3.3237827,-1.7227017,0.0008880536568795042,0.030052898942509166,0.15,0.6200049994643431,0.23757604,0.6339862
Cep83,-3.3243911,-1.9370974,0.0008861186119293025,0.030025229637503602,0.05,0.5043031103810306,0.13118893,0.42970988
Fnbp1,-3.3244877,-1.6223575,0.0008858111244906521,0.030025229637503602,0.2,0.6919258650858836,0.37546128,0.87667125
Pkn2,-3.3249578,-1.2848263,0.0008843190205490022,0.030025229637503602,0.1,0.5871513766382174,0.26130074,0.546728
Med27,-3.325732,-3.456029,0.0008818665158198093,0.029994624405162377,0.05,0.4866264328821912,0.041362073,0.38078114
Phip,-3.3260224,-1.6944714,0.0008809484532939981,0.029994624405162377,0.2,0.7457415276934615,0.45789614,1.0576633
Dgki,-3.3265479,-2.0656548,0.0008792894491967129,0.029982877537964057,0.3,0.7779880727064957,0.6336703,1.5481561
Fgf13,-3.3267,-1.9068223,0.000878809752020877,0.029982877537964057,0.15,0.6382173338570868,0.31469974,0.8699818
Slf1,-3.3307092,-2.0861053,0.0008662503672245418,0.029613419042396234,0.1,0.5372281541263436,0.13953204,0.49211743
Akap13,-3.3314004,-2.2075539,0.0008641018511117944,0.0295776009418776,0.05,0.505195871870871,0.14334875,0.5376172
Syncrip,-3.3320642,-2.6917522,0.000862043925325,0.029544796267197387,0.1,0.5441916937470985,0.09047135,0.47734743
Ccnl2,-3.3330595,-3.2467673,0.0008589655566174716,0.029476889535519107,0.05,0.4931971574474163,0.049109273,0.39055473
Birc6,-3.3331702,-1.7685087,0.000858624145631022,0.029476889535519107,0.25,0.7910938113773525,0.527315,1.2136503
Bicdl1,-3.333184,-2.1134615,0.0008585814781067992,0.029476889535519107,0.05,0.5054458450880263,0.11469062,0.4225702
Txndc16,-3.334373,-1.7920331,0.0008549194177997745,0.02945087789266659,0.05,0.505838660143556,0.14518464,0.43250167
C2cd5,-3.3346634,-1.8225746,0.0008540273968318777,0.02945087789266659,0.2,0.6887119237224583,0.32999417,0.8683044
Gm3764,-3.3356311,-1.9813277,0.0008510602236010102,0.029393301038764967,0.1,0.5383351783737457,0.17002606,0.5491672
Tmem175,-3.3356726,-4.127637,0.0008509332729391705,0.029393301038764967,0.05,0.46937828089847516,0.024841424,0.36441272
Acap2,-3.3367233,-1.661527,0.0008477230416173915,0.029353502742602202,0.25,0.7545977216726779,0.47851673,1.0788758
Ccnt2,-3.3383822,-1.6626898,0.0008426771165799559,0.029216431125810856,0.15,0.6120058565153733,0.22675057,0.59101546
Med12l,-3.3390737,-1.7288264,0.0008405828813420695,0.029181475480182698,0.2,0.6973181444845196,0.3796065,0.9283675
Taco1,-3.3399446,-28.424921,0.0008379510182937295,0.029127741088683715,0.0,0.4313466414312752,0.0,0.30776083
Rlf,-3.3406634,-1.4647316,0.0008357844472113013,0.029090062301253453,0.1,0.5889726100774917,0.23573752,0.5502912
Atxn7,-3.3407464,-2.7012615,0.000835534792888329,0.029090062301253453,0.1,0.5435131950148199,0.09047135,0.47985223
Clstn2,-3.340857,-2.1169271,0.0008352020280609329,0.029090062301253453,0.25,0.7509909652537228,0.6491657,1.602294
Brd4,-3.3410783,-1.5495715,0.0008345368671764215,0.029090062301253453,0.15,0.6587508481234153,0.29849863,0.70221335
Mark1,-3.341106,-2.8861432,0.0008344537566254758,0.029090062301253453,0.1,0.5241938363746741,0.07395069,0.44943982
Rufy2,-3.3429031,-2.1656022,0.0008290680100981834,0.02904440343068864,0.05,0.5062671856586795,0.105776295,0.40585124
Gmcl1,-3.3433456,-3.4903667,0.0008277472427423328,0.029035990094629874,0.05,0.48769774666999965,0.041362073,0.38838103
Ctnnd1,-3.3450878,-2.5035493,0.0008225656726201252,0.028891947220003614,0.05,0.5046602149769668,0.089629665,0.42640844
Mapkap1,-3.34618,-1.8479625,0.0008193322759812367,0.028816044837193494,0.15,0.5952219405063743,0.19027627,0.5621744
Polb,-3.3462353,-1.9959304,0.0008191688737692312,0.028816044837193494,0.15,0.6381102024783059,0.21600473,0.6738221
Ythdc1,-3.3463044,-2.3142443,0.0008189646635218398,0.028816044837193494,0.1,0.5674034924829483,0.12715898,0.51544696
Shtn1,-3.3463595,-1.41836,0.0008188013293318136,0.028816044837193494,0.15,0.6563225368710496,0.36799774,0.78343296
Ksr1,-3.3466775,-2.6522706,0.0008178627441115909,0.028816044837193494,0.05,0.5054458450880263,0.089629665,0.4634097
Lrch3,-3.3474104,-1.8700514,0.0008157037164238962,0.028816044837193494,0.15,0.5950433882084062,0.19389096,0.5778134
Ssbp3,-3.3483782,-3.5579033,0.000812860274553778,0.0288147171203958,0.05,0.48726922115487625,0.041362073,0.4036882
Apbb2,-3.3496501,-1.5708884,0.0008091371655476867,0.0287206283200348,0.2,0.6806770703138949,0.36416873,0.83515066
Rmdn1,-3.3498435,-2.509751,0.0008085719946363597,0.0287206283200348,0.1,0.5376209691818734,0.098241724,0.46242154
Atg4c,-3.3505764,-1.762634,0.0008064357356683368,0.02870056717537511,0.05,0.5080884190979538,0.14334875,0.42068002
Map2k5,-3.3514888,-1.6287518,0.000803782810560642,0.028644090344515188,0.15,0.6286112202264044,0.25695324,0.6450284
Mga,-3.3515718,-1.7451874,0.0008035420375761647,0.028644090344515188,0.15,0.6141484840909902,0.22624752,0.6157922
Anapc5,-3.3521247,-4.1517277,0.0008019385939798846,0.028644090344515188,0.05,0.4721279862871835,0.024841424,0.36954096
Cul9,-3.3523874,-28.440096,0.0008011779988950739,0.028644090344515188,0.0,0.4329536121129879,0.0,0.31055704
Abhd2,-3.354876,-28.528582,0.0007940055013025575,0.028446570426666293,0.0,0.4332750062493304,0.0,0.3273024
Zfyve28,-3.3550143,-2.1253111,0.00079360878189598,0.028446570426666293,0.05,0.5084098132342963,0.121046886,0.44559535
Phc2,-3.3551803,-2.1269636,0.0007931329614463301,0.028446570426666293,0.15,0.5916866050066064,0.16279645,0.5722479
Klhl3,-3.355194,-1.8197851,0.0007930933216962621,0.028446570426666293,0.1,0.563903867442774,0.19245803,0.55916804
Atrnl1,-3.3570466,-2.1195467,0.0007877981953293064,0.02837551944838936,0.25,0.7496696782487591,0.52782285,1.3915772
Dgkg,-3.3577795,-1.962531,0.0007857129249901613,0.028338397710718975,0.2,0.6572510088204835,0.35607436,0.98095423
Ripor2,-3.3579314,-1.9431019,0.0007852807755469055,0.028338397710718975,0.1,0.5867585615826876,0.20975535,0.640488
Rnf217,-3.3600607,-3.6423647,0.0007792538029098648,0.028181089749916646,0.05,0.48555511909438276,0.041362073,0.42351606
Ocrl,-3.3602955,-2.3588145,0.0007785911259321305,0.028181089749916646,0.1,0.5692604363818162,0.12715898,0.52800435
Uri1,-3.3610837,-1.5945673,0.0007763730246582271,0.028152689841520327,0.1,0.5899367924865193,0.22512498,0.5667323
Med13l,-3.3614984,-1.7253199,0.0007752079605076295,0.028148429593027033,0.2,0.7221726243616755,0.37445706,0.91702604
Wscd2,-3.3618302,-4.2584763,0.000774277078010427,0.028148429593027033,0.05,0.46937828089847516,0.024841424,0.39299
Dnajc1,-3.3622313,-1.8295442,0.0007731536462098124,0.028148429593027033,0.25,0.7513837803092526,0.4486894,1.1028082
Prickle2,-3.3637104,-1.9606858,0.0007690216493097365,0.028037465016217938,0.35,0.8107345641538407,0.7434041,1.6665252
Tsga10,-3.3646784,-2.0664933,0.0007663295772991923,0.027977276823409374,0.05,0.50973110023926,0.12501308,0.44325954
Plcb1,-3.3646922,-2.1700926,0.0007662911825956828,0.027977276823409374,0.4,0.8710495304074564,1.0658717,2.2582307
Mta3,-3.3664064,-1.79052,0.0007615440569286352,0.027878322628981506,0.05,0.5102310466735707,0.14272748,0.42574197
Smarcc1,-3.3666553,-1.7893769,0.0007608572320003385,0.027878322628981506,0.1,0.5757597400278541,0.18494761,0.53194386
Vsnl1,-3.3682177,-1.8030826,0.0007565586198750113,0.027771489229564964,0.15,0.669178302324751,0.34598586,0.8930486
Cstpp1,-3.3686738,-1.7143966,0.0007553075339967622,0.027763493075913814,0.2,0.692997178873692,0.33988735,0.84516585
Iqsec1,-3.3687568,-1.8904588,0.0007550802703411168,0.027763493075913814,0.2,0.6922115487626326,0.3331142,0.90244293
Pkd1,-3.3691716,-1.6866059,0.0007539449042279094,0.027763493075913814,0.15,0.5948291254508445,0.21667819,0.5759465
Myo9b,-3.369531,-28.45514,0.0007529622027963998,0.027763493075913814,0.0,0.435167660607792,0.0,0.31335208
Pde4a,-3.3696692,-2.6453092,0.0007525845575210004,0.027763493075913814,0.1,0.5375495482626862,0.098241724,0.4982481
Wdr70,-3.3699734,-1.8027701,0.000751754356953155,0.027763493075913814,0.05,0.5106595721886941,0.14219087,0.4272867
Rapgef1,-3.3708444,-2.9205334,0.0007493816668217047,0.027763493075913814,0.1,0.5298003785308717,0.07395069,0.45813626
Rapgefl1,-3.3742316,-3.5533,0.0007402204936031306,0.027471995391044363,0.05,0.4907331357354569,0.041362073,0.40262982
Arhgap35,-3.3756971,-1.3546286,0.0007362892132322258,0.027363888187482584,0.15,0.6219333642823983,0.29121503,0.62299556
Srrm4,-3.376416,-1.9201063,0.0007343677589735049,0.027330279340191242,0.1,0.5684748062707567,0.19511919,0.59630394
Cacna1b,-3.3779092,-1.8614805,0.0007303919194222042,0.027220015083043867,0.2,0.6520015712602221,0.3132304,0.84871393
Rprd1a,-3.3783517,-1.4039735,0.0007292177383893153,0.027214000875723475,0.1,0.594507731314502,0.2541763,0.5686239
Cbl,-3.3787801,-2.0005372,0.0007280819228442124,0.027209403709073696,0.1,0.5444773774238475,0.14392594,0.48207122
Elavl1,-3.3804255,-4.1416354,0.0007237371020011471,0.027084701853441258,0.05,0.47605613684248116,0.024841424,0.36738503
Mdn1,-3.3832457,-2.5358,0.0007163448322764111,0.02684544720120944,0.1,0.5412991465200158,0.098241724,0.46914387
Adgrl3,-3.384739,-1.8518844,0.00071245973735668,0.02673714126085753,0.5,0.8827268506945685,1.3225428,2.392177
Brwd1,-3.3855684,-1.6290464,0.000710309819884655,0.026693741063357593,0.2,0.696711066671428,0.3486869,0.8287486
Btbd1,-3.386951,-28.567131,0.0007067400151119996,0.02659678460232413,0.0,0.43741741956218977,0.0,0.33483288
Phf24,-3.3925087,-2.1662562,0.0006925569518151645,0.026099586669387758,0.1,0.5727243509623969,0.15953498,0.5745704
Paxbp1,-3.393919,-4.1182775,0.0006890005805598036,0.026002030336575735,0.05,0.4768417669535407,0.024841424,0.36243558
Prkcz,-3.3940296,-1.8220857,0.0006887223685706487,0.026002030336575735,0.1,0.5747598471592329,0.18223867,0.5346397
Creb1,-3.3967948,-2.443737,0.0006818009120248955,0.025802803529730904,0.1,0.5442631146662857,0.11368717,0.50382745
Me3,-3.3969193,-1.8972726,0.0006814909720074075,0.025802803529730904,0.15,0.628182694711281,0.29824358,0.8304804
Setd2,-3.3971126,-1.3871057,0.0006810091034078138,0.025802803529730904,0.2,0.6726779273649252,0.3473305,0.73533976
Lrrc7,-3.3980114,-1.5811646,0.000678776002439351,0.025797328409540823,0.55,0.8630503874584866,1.5278144,2.467752
Camkmt,-3.3983846,-1.8181684,0.0006778504092454472,0.025797328409540823,0.15,0.6251830161054173,0.25552106,0.7063763
Upf2,-3.3996012,-2.74138,0.0006748417987913524,0.025720566146842042,0.1,0.5521194157768811,0.09047135,0.49054265
Ahi1,-3.4025323,-1.9188027,0.0006676446863524186,0.025482404435070296,0.25,0.7582401885512267,0.53754485,1.3060031
Ccnd2,-3.4035416,-28.779087,0.0006651829984082501,0.025424562115547198,0.0,0.43956004713780666,0.0,0.37888035
Tasp1,-3.4037352,-1.7501839,0.0006647118593838364,0.025424562115547198,0.15,0.6308252687212085,0.2510416,0.6729276
Metap2,-3.4039838,-2.0550225,0.0006641065651201197,0.025424562115547198,0.05,0.5143020390672428,0.12007698,0.42538196
Cul5,-3.4041774,-2.0266137,0.0006636361350561533,0.025424562115547198,0.1,0.5482626861407707,0.14116699,0.48104227
Hdlbp,-3.4060163,-3.5489495,0.0006591824775654523,0.025339389373653366,0.05,0.49651823018962254,0.041362073,0.4016313
Trak1,-3.4087813,-3.316248,0.000652537543026508,0.025119890803900098,0.05,0.5032317965932221,0.049109273,0.40638027
Ppm1l,-3.408878,-1.8314797,0.0006523061025427986,0.025119890803900098,0.15,0.6743920294254188,0.35003448,0.91294366
Zranb1,-3.4089057,-1.8700503,0.0006522399907130563,0.025119890803900098,0.1,0.5774738420883476,0.17412236,0.5278431
Fbxw4,-3.4096386,-3.3055704,0.0006504902961104833,0.025119890803900098,0.05,0.5031603756740349,0.049109273,0.4039147
Ago2,-3.4097216,-4.186329,0.0006502924927703155,0.025119890803900098,0.05,0.4785558690140342,0.024841424,0.37701318
Slc25a12,-3.4098873,-1.5105262,0.0006498970538948192,0.025119890803900098,0.15,0.6568224833053602,0.31616607,0.7224509
Ryk,-3.4101777,-28.47024,0.0006492055739350944,0.025119890803900098,0.0,0.4404170981680534,0.0,0.31617817
Arfgef2,-3.4106894,-3.3515916,0.0006479889166655145,0.025119890803900098,0.05,0.5023033246437881,0.049109273,0.41462868
Map3k3,-3.4108691,-1.6407411,0.0006475619461540824,0.025119890803900098,0.1,0.5957575974002786,0.2259089,0.5824175
Nalcn,-3.4108827,-1.7381288,0.0006475291131087966,0.025119890803900098,0.2,0.7445630825268721,0.4905828,1.1354579
Fbxw7,-3.4109104,-1.8400882,0.0006474634516629609,0.025119890803900098,0.2,0.6914616291111667,0.32347018,0.8617804
Sema6d,-3.4111316,-2.0160272,0.0006469383829827468,0.025119890803900098,0.2,0.7049601828375531,0.4387311,1.1717257
Arhgap21,-3.4116018,-1.4722557,0.0006458239267040494,0.025119890803900098,0.2,0.7119951433774953,0.44425875,0.93683654
Sh3glb1,-3.4125142,-3.304156,0.0006436656658986709,0.025119890803900098,0.05,0.5038388744063136,0.05375869,0.43537146
Rasgef1b,-3.4149613,-2.5967455,0.0006379106773745009,0.025059444299784853,0.1,0.5442274042066921,0.1675689,0.743622
Xkr4,-3.4168553,-2.3340654,0.0006334891508913103,0.0249221866536596,0.35,0.8610148912616505,0.9909005,2.2554731
Rngtt,-3.4168692,-1.4800824,0.0006334569820385419,0.0249221866536596,0.15,0.6429311145234439,0.29824358,0.6777156
Carmil1,-3.4174223,-2.7758126,0.0006321714733080131,0.0249221866536596,0.1,0.5495125522265472,0.10286796,0.55504286
Ankrd11,-3.4176574,-1.6225418,0.0006316258673207624,0.0249221866536596,0.25,0.7798807270649574,0.53450096,1.155535
Appbp2,-3.418639,-1.9977449,0.0006293518918666594,0.024905280315842618,0.1,0.5504767346355748,0.14491841,0.48415712
A330076H08Rik,-3.4192886,-1.89187,0.0006278507762593335,0.02488252265204763,0.15,0.656643931007392,0.30000323,0.83221114
Dym,-3.419496,-1.9131212,0.0006273723984287739,0.02488252265204763,0.15,0.6256115416205407,0.22195248,0.66059977
Adcy2,-3.420215,-2.1077216,0.0006257166460643442,0.02487131106471735,0.2,0.698568010570296,0.4033699,1.1447072
Cpsf7,-3.4223442,-28.503284,0.0006208368900001111,0.0247139070137822,0.0,0.4419883583901725,0.0,0.32243863
Tbcd,-3.4224408,-2.9382393,0.0006206159264579694,0.0247139070137822,0.1,0.5343713173588545,0.07395069,0.46266297
Pigk,-3.4241414,-2.6126244,0.0006167452008286707,0.02462398743873162,0.1,0.5634753419276506,0.11279359,0.54827964
Ksr2,-3.4243627,-1.6461668,0.0006162433461570347,0.02462398743873162,0.2,0.6594650573152876,0.35524127,0.8480224
Pdpk1,-3.4262567,-2.0648353,0.0006119617456691568,0.024505830262489186,0.1,0.5504767346355748,0.13953204,0.48641333
Fam13b,-3.4267683,-1.9434844,0.0006108101578986586,0.024496222302592473,0.1,0.5788665500124986,0.16918626,0.5359305
Pcbp3,-3.4276392,-4.2301846,0.0006088539852985888,0.02445426993269519,0.05,0.4795200514230618,0.024841424,0.3866605
Cyfip1,-3.4301417,-1.9273738,0.0006032662588302364,0.02426611433348571,0.15,0.6477877370281756,0.25729504,0.74956536
St3gal3,-3.4310818,-2.035954,0.0006011793639771357,0.02421842505257217,0.1,0.551012391529479,0.14478168,0.49400946
Tspan7,-3.4337502,-1.6859946,0.0005952928066360462,0.024017293865331173,0.25,0.7472413669963932,0.4717659,1.0782899
Phlpp2,-3.434234,-28.531828,0.0005942310602896104,0.024010509157867416,0.0,0.44352390815269793,0.0,0.32793117
Hook1,-3.4344828,-2.1600885,0.0005936857059455502,0.024010509157867416,0.1,0.5489054744134557,0.13661787,0.5033662
Arfgef3,-3.4357271,-2.0069568,0.000590965915645608,0.02395060958280164,0.15,0.6672499375066957,0.2750042,0.8207764
Spock2,-3.4358792,-2.1873522,0.0005906342934356821,0.02395060958280164,0.1,0.5694746991393779,0.14713837,0.5434779
Elmod1,-3.4378424,-1.9845762,0.0005863688753078903,0.02383620526402876,0.2,0.6866407170660287,0.32624274,0.9268789
Gap43,-3.438036,-3.6040719,0.0005859498978108126,0.02383620526402876,0.05,0.49962504017426707,0.049109273,0.47752383
Tra2a,-3.4410913,-1.6855683,0.0005793728545275723,0.023623290745304806,0.25,0.7354212048709067,0.41406235,0.9745564
Rictor,-3.4436214,-1.5538231,0.0005739787978100162,0.023438921424247926,0.15,0.6465021604828054,0.2884851,0.6840033
Tsc1,-3.4438426,-3.3304086,0.0005735094160782688,0.023438921424247926,0.05,0.5069813948505517,0.049109273,0.40966874
Mgat5,-3.4445615,-1.8355553,0.0005719863927246081,0.02342877190931436,0.15,0.624468806913545,0.25630042,0.71426225
Lrig2,-3.4472022,-2.7749946,0.0005664244742322311,0.02323637499636649,0.1,0.5554404885190872,0.09047135,0.49964076
Nedd4,-3.4472437,-1.5803587,0.0005663375173812881,0.02323637499636649,0.25,0.7543834589151163,0.4456463,0.985492
Lmbrd2,-3.4472852,-1.7026327,0.0005662505729624392,0.02323637499636649,0.05,0.5211941577688105,0.15651718,0.43921572
Usp47,-3.4486954,-1.5351099,0.0005633018482057911,0.023214602241241725,0.15,0.6300396386101489,0.26814038,0.63724166
Adcy8,-3.4505203,-2.730474,0.0005595070781293818,0.0230936331633433,0.1,0.5565832232260829,0.13991566,0.6914881
Dusp11,-3.451101,-28.524939,0.0005583046533007908,0.023079455437218843,0.0,0.44570224618790844,0.0,0.32659817
Gm9801,-3.4523177,-2.7598488,0.000555793087353097,0.023011032753740706,0.1,0.5537263864585937,0.09047135,0.4955259
Zfhx2,-3.452373,-4.1878366,0.0005556791756957043,0.023011032753740706,0.05,0.4833410705995786,0.024841424,0.37734094
Rars2,-3.452594,-3.5642967,0.0005552237464897631,0.023011032753740706,0.05,0.501481984073135,0.041362073,0.40516132
Enox1,-3.4529674,-2.0595088,0.0005544559980046445,0.023011032753740706,0.3,0.7855944005999357,0.6571356,1.5838189
Numb,-3.4538937,-1.5522652,0.0005525551137441961,0.023011032753740706,0.15,0.6543584615934007,0.33319727,0.7699621
Hp1bp3,-3.454972,-28.592669,0.0005503497918084955,0.022962575940829618,0.0,0.44620219262221905,0.0,0.3399015
Cul2,-3.4552486,-28.545965,0.0005497856468075989,0.022962575940829618,0.0,0.44623790308181266,0.0,0.33068022
Gm45159,-3.45829,-4.307221,0.0005436155044264542,0.022752256392428075,0.05,0.4817698103774596,0.024841424,0.4040958
Jmy,-3.4591198,-28.578432,0.0005419439694185027,0.02271768246220775,0.0,0.4467378495161233,0.0,0.33706865
Pdss2,-3.459963,-2.1151772,0.0005402494852961196,0.02268203698422927,0.15,0.6206120772774346,0.18787138,0.6394421
Actr3b,-3.4602258,-2.0933588,0.0005397227041892969,0.02268203698422927,0.1,0.5523693889940363,0.14985451,0.5246648
Cdc40,-3.4616082,-3.6836014,0.0005369580509375422,0.022614518540269215,0.05,0.49941077741670536,0.041362073,0.4334773
Fyttd1,-3.4616358,-3.2445595,0.000536902892700481,0.022614518540269215,0.05,0.5124093847087812,0.05375869,0.42098466
Zmat4,-3.465037,-2.226629,0.0005301585464654476,0.022398365005544933,0.1,0.6000071420919187,0.25790176,0.86585045
Stk3,-3.4657006,-2.2474263,0.0005288518159776591,0.02237834377215701,0.1,0.581901939077956,0.1556971,0.58776724
4930578G10Rik,-3.4681616,-2.0763514,0.0005240321807095655,0.02220937649158679,0.1,0.5659393636396101,0.18408956,0.61649996
Tpm3,-3.468203,-4.2665205,0.0005239513027874092,0.02220937649158679,0.05,0.4860550655286934,0.024841424,0.39480603
B830012L14Rik,-3.4707747,-2.2236054,0.0005189595306243852,0.022063991436514604,0.15,0.6129700389244009,0.2274842,0.7852907
Map6,-3.473263,-3.6202176,0.0005141710182599065,0.0218950479566461,0.05,0.5026247187801307,0.041362073,0.41824293
Iqgap2,-3.473429,-2.803219,0.000513853252996008,0.0218950479566461,0.1,0.5508338392315109,0.15603036,0.77870756
Sestd1,-3.4738023,-2.6928806,0.0005131389503269463,0.0218950479566461,0.1,0.5501553404992322,0.098241724,0.5113159
Hacd2,-3.4748807,-28.642195,0.0005110806050441216,0.021867413785884627,0.0,0.44877334571295935,0.0,0.34991494
Fhit,-3.4755719,-2.86434,0.0005097652038887619,0.021845918705727326,0.1,0.5470128200549941,0.11451979,0.6331666
Kcnd3,-3.4760144,-2.3020222,0.0005089250041389696,0.02184475217446344,0.15,0.6306467164232403,0.23223409,0.8281874
Ppm1e,-3.4774384,-2.0682337,0.0005062293680193775,0.021763812989889077,0.35,0.8094846980680641,0.7069794,1.6696951
Shank2,-3.4774938,-2.0564826,0.0005061249521090815,0.021763812989889077,0.15,0.638467307074242,0.2482485,0.77569956
Ankrd28,-3.4779499,-1.6137611,0.0005052642866398661,0.021763812989889077,0.2,0.6980323536763918,0.38127163,0.88398117
Ccnl1,-3.4779913,-4.21615,0.0005051861120204507,0.021763812989889077,0.05,0.48701924793772094,0.024841424,0.38355172
Gm26652,-3.4793048,-28.765572,0.0005027164068212747,0.021751996539915705,0.0,0.4493447130664572,0.0,0.3759347
Klhdc10,-3.4798026,-1.9840739,0.0005017834630972273,0.021746647828100804,0.15,0.6787487054958398,0.26880628,0.7975353
