names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Cajal-Retzius (for_DEGs),mean_expr_Rest (for_DEGs)
Ptpru,-2.8442447,-3.7432375,0.004451683132127403,0.048092885630821015,0.015384615384615385,0.2205929687779407,0.010843834,0.13628133
Rnasek,-2.8445518,-1.0214207,0.00444739579591015,0.048069800899479376,0.09230769230769231,0.3151890132684811,0.16560842,0.31160104
Eef2k,-2.844997,-0.84148216,0.004441185804471244,0.048021997008507976,0.12307692307692308,0.3569972461643003,0.13975301,0.23804428
Ddx42,-2.8453345,-0.3990652,0.004436480019373312,0.047990425974460904,0.2,0.47505454025249455,0.29202312,0.3696307
Acer3,-2.8470995,-0.58987623,0.004411955061622124,0.04774435461368766,0.26153846153846155,0.5466542684453346,0.35466275,0.4951396
Ncdn,-2.8473835,-0.6604958,0.004408021235750316,0.0477210034668054,0.2,0.4560638031543936,0.29911235,0.4389664
Gm49969,-2.8483198,-26.793377,0.0043950727543522,0.047600001978816454,0.0,0.2042130109795787,0.0,0.11002699
Dhcr24,-2.848389,-2.111516,0.004394118905312259,0.047600001978816454,0.015384615384615385,0.22284610707771538,0.034764282,0.14225785
Cnot7,-2.848742,-0.38780794,0.004389246606570525,0.047575254666619604,0.2,0.4713350738528665,0.28390157,0.35736054
Synj2bp,-2.8491564,-0.3513248,0.004383533200254842,0.04755169038790779,0.23076923076923078,0.532169807946783,0.37122512,0.45327407
Eif3m,-2.849356,-1.0172843,0.004380784705898327,0.04754106827442975,0.06153846153846154,0.2809270054719073,0.09032829,0.1750835
Rnf10,-2.849939,-0.69555116,0.004372759599718041,0.04747315169471667,0.1076923076923077,0.3397589499660241,0.14519362,0.22559617
A830036E02Rik,-2.850415,-3.2699835,0.004366222675154157,0.047421343282696926,0.015384615384615385,0.22216658917778334,0.016519643,0.14900433
Sptbn4,-2.8518653,-0.69203067,0.004346350223183834,0.04724370165734208,0.3076923076923077,0.6368513286363149,0.5117664,0.7321633
Mettl8,-2.8522644,-1.1927772,0.004340897072526349,0.047203522597645896,0.046153846153846156,0.2617216837738278,0.071594186,0.1567128
Ptpn1,-2.8538606,-0.5130928,0.004319146442443562,0.046986018181562145,0.18461538461538463,0.4522728085547727,0.2527653,0.34388044
Ehmt2,-2.854421,-0.7116789,0.0043115362644993455,0.04692222739048093,0.06153846153846154,0.282250277171775,0.10707855,0.16982414
Cnr1,-2.8545973,-0.78531593,0.004309141057141791,0.04691516215777955,0.18461538461538463,0.44107864525589213,0.2659509,0.4220548
Hikeshi,-2.854774,-1.3640871,0.004306747056335307,0.04690810433876356,0.046153846153846156,0.2613640427738636,0.06472078,0.15880468
Zfhx3,-2.8549044,-1.8557272,0.004304978352642484,0.04690785415065026,0.046153846153846156,0.2571081148742892,0.096178025,0.3114408
Cbx3,-2.8552804,-0.4293427,0.004299884008839259,0.0468713522586251,0.16923076923076924,0.42627230785737275,0.2600105,0.33637843
Efcab14,-2.8553956,-0.7287778,0.0042983256089962965,0.0468713522586251,0.15384615384615385,0.3976610278602339,0.18632552,0.29224056
Rbbp5,-2.8555567,-1.2230333,0.004296144709609284,0.04686861889857956,0.046153846153846156,0.26193626837380635,0.06850139,0.15316054
4930570G19Rik,-2.8571222,-0.4350974,0.0042750109877301165,0.0466759631208079,0.13846153846153847,0.3930116948606988,0.21138757,0.27630436
Crocc,-2.8577745,-1.1109895,0.004266233128984353,0.04659905860805267,0.06153846153846154,0.28039054397196095,0.07755627,0.16057356
Eda,-2.8579588,-0.7661632,0.004263757635555385,0.0465909587911237,0.16923076923076924,0.4154357855584564,0.24855623,0.39197582
Ranbp9,-2.8592942,-0.70413065,0.004245849230456591,0.0464141451677659,0.3384615384615385,0.6621365473337864,0.51865727,0.7454866
Cep104,-2.859885,-1.5833364,0.004237946042832922,0.04634660568617038,0.046153846153846156,0.2612567504738743,0.050168782,0.143383
Ankrd42,-2.8604605,-0.5839974,0.004230260962404487,0.046281397418488836,0.1076923076923077,0.34426522656557346,0.14868088,0.21534789
Zfp942,-2.8615658,-0.81457907,0.004215541031292426,0.046139139515612014,0.09230769230769231,0.32137620256786237,0.119870946,0.20211114
Stxbp1,-2.8629317,-0.6102182,0.004197409778005653,0.04595941350244983,0.2923076923076923,0.621580057937842,0.46776927,0.6473351
Ptpn11,-2.8632925,-0.4646529,0.004192634132456974,0.04592583739874394,0.15384615384615385,0.4081756732591824,0.22145985,0.2942318
Pten,-2.8635073,-0.77816534,0.004189791410482582,0.04591341566054934,0.38461538461538464,0.7102392618289761,0.58346736,0.8580927
Socs2,-2.8644743,-0.95037854,0.004177020787185299,0.04579214547191717,0.09230769230769231,0.31572547476842744,0.12777345,0.23378685
Vstm2a,-2.8649654,-0.69313675,0.004170547654604373,0.04573984305274265,0.2,0.45706519795429346,0.28163168,0.42260343
Ube2j2,-2.8650959,-0.9212811,0.004168829759226026,0.04573967155181843,0.07692307692307693,0.30256428596974355,0.103290156,0.18736717
Cyrib,-2.8656178,-0.7356897,0.004161964595722438,0.045683001914649475,0.38461538461538464,0.7251528915274847,0.6642733,0.9440652
Dnajb4,-2.8662624,-0.6268276,0.004153498261577314,0.04560870383677255,0.16923076923076924,0.42155144665784483,0.20229849,0.29730272
Top3b,-2.866362,-0.78402454,0.004152189392763234,0.04560870383677255,0.06153846153846154,0.2830728514716927,0.09985136,0.16620383
Morc3,-2.8668916,-1.0693364,0.004145248582177363,0.04555534944912301,0.1076923076923077,0.3361110117663889,0.11534747,0.22838226
Snx14,-2.868864,-0.3532147,0.0041194891063623,0.04529078244188012,0.2153846153846154,0.5078859840492114,0.34147078,0.41866013
Atp11a,-2.8689253,-0.6989007,0.004118689591268505,0.04529078244188012,0.12307692307692308,0.3620757483637924,0.15862392,0.24610576
Nprl3,-2.868933,-0.7750553,0.004118589661783005,0.04529078244188012,0.06153846153846154,0.28325167197167483,0.09982041,0.1652046
Lrrc4b,-2.8696697,-0.6194727,0.004109006668714219,0.045231056611368725,0.18461538461538463,0.4466936089553306,0.23603107,0.3428714
Smg5,-2.8700075,-0.59390223,0.0041046212296582466,0.04520130018070372,0.1076923076923077,0.3441936983655806,0.14815283,0.21593684
Fam8a1,-2.8709667,-3.2027833,0.004092185759901812,0.045082833689447196,0.015384615384615385,0.22384750187761526,0.014890629,0.12938564
Gcc2,-2.871665,-0.48729783,0.004083154254937456,0.045001786230586316,0.2,0.48231465255176853,0.2889483,0.385018
Psmd1,-2.871665,-0.5038913,0.004083154254937456,0.045001786230586316,0.26153846153846155,0.5771252816422875,0.40500343,0.5353434
Wwp1,-2.8723328,-0.3785082,0.00407453665828679,0.04494367816427178,0.2,0.4786309502521369,0.3205797,0.3996511
Hdac8,-2.8728623,-0.748894,0.00406771375403597,0.044886845409012936,0.36923076923076925,0.66160008583384,0.53258497,0.7802171
Galnt1,-2.873576,-0.4750189,0.004058534073282466,0.0448039484589564,0.16923076923076924,0.42720217445727976,0.254064,0.337931
Tpd52l1,-2.8738215,-2.4766483,0.0040553798241861555,0.04478752810352733,0.03076923076923077,0.24101426987589858,0.028973045,0.15153904
Ppp1r37,-2.874497,-1.3288211,0.004046717109309879,0.04471023385162683,0.046153846153846156,0.26261578627373844,0.06337022,0.1521513
Lgi3,-2.8748345,-2.0712943,0.004042392053765556,0.04468082043795989,0.046153846153846156,0.2589320839741068,0.047469586,0.18590535
Agpat3,-2.875602,-0.6592243,0.004032577983191223,0.04460904504254762,0.12307692307692308,0.36561639426343834,0.16719262,0.25261855
Gm20646,-2.8757555,-26.985102,0.004030617766506935,0.04460572462357551,0.0,0.206180036479382,0.0,0.124726616
Rbbp4,-2.8757708,-0.4617674,0.004030421792420511,0.04460572462357551,0.16923076923076924,0.43671542505632843,0.24713328,0.32649794
Cwf19l2,-2.8757863,-0.58111185,0.004030225826984025,0.04460572462357551,0.16923076923076924,0.43002753835699725,0.23385873,0.33228093
Ybx3,-2.8768914,-0.566826,0.0040161390258300735,0.04450047654600168,0.09230769230769231,0.3260612996673939,0.14096701,0.20232338
Xrn2,-2.878242,-0.45873168,0.003998982535113616,0.04432865541192362,0.23076923076923078,0.5241586495475842,0.3396885,0.44207466
Hspa4l,-2.8795235,-0.5777856,0.0039827649172474505,0.044167104138026825,0.2153846153846154,0.49769321555023066,0.3063342,0.42852145
Elfn2,-2.879608,-0.97347665,0.003981698790105693,0.044167104138026825,0.09230769230769231,0.3233432280676657,0.10965727,0.2050356
Plekhg1,-2.879677,-1.6877762,0.003980826697007983,0.044167104138026825,0.06153846153846154,0.27695719037230426,0.10721339,0.31085697
Casd1,-2.8802986,-0.594117,0.00397298566021727,0.04411327466530497,0.12307692307692308,0.3656879224634312,0.18334629,0.26525807
Bicd2,-2.8803446,-1.0694776,0.003972405400926356,0.04411327466530497,0.06153846153846154,0.28300132327169986,0.08692964,0.17445868
Stambpl1,-2.8806057,-0.8480011,0.003969118718246734,0.04410679071930924,0.09230769230769231,0.3233432280676657,0.12891787,0.22128129
Nap1l4,-2.8807592,-0.7373195,0.003967186529138304,0.044103558973084905,0.1076923076923077,0.3405457601659454,0.14618921,0.23303364
Pik3c3,-2.8816876,-0.8182994,0.003955514988750565,0.04399200651809921,0.09230769230769231,0.3241658023675834,0.12405156,0.20936136
Ube3a,-2.8817875,-0.82633984,0.003954262878423186,0.04399200651809921,0.4307692307692308,0.7588069096241193,0.74709934,1.0884868
Ppp4r1,-2.8822172,-0.53977376,0.003948873286016925,0.04395452576440546,0.12307692307692308,0.3677622402632238,0.18374665,0.257148
Fhip2a,-2.8831534,-1.6622869,0.003937154764255579,0.04384224969562678,0.03076923076923077,0.24308858767569114,0.04567331,0.13794847
Dsel,-2.8838289,-2.3705976,0.003928721675640238,0.0437664806900718,0.015384615384615385,0.2254211222774579,0.025484458,0.12529963
Slc3a2,-2.8839364,-0.43360433,0.003927381561455534,0.0437664806900718,0.1076923076923077,0.3453381495654662,0.17778829,0.23332407
Ankmy2,-2.8842432,-0.5626647,0.00392355495107856,0.04374519565787589,0.09230769230769231,0.32663352526733663,0.14452332,0.20673412
Chst8,-2.8847651,-1.78544,0.003917057484080435,0.043690881941569656,0.046153846153846156,0.26236543757376346,0.053611483,0.17383127
Zdhhc6,-2.8849723,-1.515678,0.003914480319111891,0.043680268344907194,0.046153846153846156,0.2630449554736955,0.05679617,0.15452144
Got2,-2.8873284,-0.8428925,0.0038852851161905845,0.043372501484022025,0.12307692307692308,0.36071671256392834,0.1466893,0.24950147
Ap2a1,-2.8873513,-0.4865712,0.0038850007995063734,0.043372501484022025,0.1076923076923077,0.34637530846536246,0.17876035,0.24235429
Rad54l2,-2.887666,-0.41123572,0.003881117031828005,0.04336200193148378,0.16923076923076924,0.4308858767569114,0.23877,0.30648163
Ccdc39,-2.8878503,-0.8224691,0.0038788452436656355,0.043354647128658746,0.09230769230769231,0.3226279460677372,0.11396065,0.19347902
Sphkap,-2.8881648,-0.7997261,0.0038749670665296056,0.043329323794278195,0.36923076923076925,0.662529952433747,0.70986176,1.029424
Terf2,-2.8885486,-0.90226126,0.0038702423494212518,0.043294509545773956,0.09230769230769231,0.32194842816780517,0.11265736,0.20120437
Klhl12,-2.8887174,-0.52498347,0.0038681651322900355,0.04328929492071355,0.1076923076923077,0.34633954436536607,0.16421863,0.22857454
Grhl1,-2.888725,-26.869904,0.003868070737398352,0.04328929492071355,0.0,0.207109903079289,0.0,0.11568676
Cmtm4,-2.8887327,-0.9406313,0.003867976344599272,0.04328929492071355,0.07692307692307693,0.3043882550695612,0.10513509,0.1929173
Trim24,-2.889247,-0.49636844,0.003861656791897882,0.04327052460312598,0.18461538461538463,0.45942562855405744,0.26811406,0.36030835
Dtx4,-2.8896997,-1.9707615,0.003856099580990955,0.04322628107685731,0.03076923076923077,0.24434033117556597,0.040077195,0.14866371
Prkg2,-2.8897228,-27.255705,0.003855817205146949,0.04322628107685731,0.0,0.20718143127928185,0.0,0.14863117
Plekhm3,-2.8900144,-0.5252872,0.003852242070101831,0.04321909996811532,0.24615384615384617,0.5591717034440828,0.37540776,0.5042164
Eny2,-2.8906436,-0.7396945,0.0038445375640254525,0.043150678506835384,0.12307692307692308,0.36665355316333464,0.15285848,0.2435641
Zfx,-2.8909352,-0.31492767,0.003840971932454682,0.043128673558318974,0.15384615384615385,0.41364758055863526,0.25306457,0.30617207
Smchd1,-2.8917718,-0.5449916,0.0038307608630754495,0.043032000163393536,0.26153846153846155,0.5720467794427954,0.38416114,0.52080184
Atp5c1,-2.8928385,-0.45894238,0.0038177751904447787,0.042904064980029785,0.18461538461538463,0.45173634705482635,0.27396294,0.3599142
2610005L07Rik,-2.892946,-0.46999335,0.0038164695006299284,0.042904064980029785,0.1076923076923077,0.35005901076499407,0.16143236,0.21725447
Abca3,-2.8931608,-0.52098745,0.0038138593381998667,0.042895939898463964,0.13846153846153847,0.39243946926075607,0.19681808,0.2716529
Txndc11,-2.8937979,-0.60717195,0.003806131598998036,0.042826949775995486,0.2,0.46879582275312043,0.25021312,0.35981414
Ep400,-2.8938055,-0.5860105,0.0038060385805151016,0.042826949775995486,0.27692307692307694,0.5837416401416259,0.38613492,0.5349954
Arfgap1,-2.8939207,-0.5606248,0.0038046435511357173,0.042826949775995486,0.13846153846153847,0.38986445406101355,0.18258671,0.25885877
Npy1r,-2.894711,-26.961668,0.0037950768919457396,0.04275627508871364,0.0,0.2075390722792461,0.0,0.12283573
Zcwpw2,-2.8954017,-1.3324468,0.003786735576183281,0.042680195021830854,0.07692307692307693,0.29934551697006545,0.07909778,0.18837082
St7,-2.89544,-0.7084827,0.0037862726586411046,0.042680195021830854,0.35384615384615387,0.6809842280319016,0.60721457,0.8607679
Gm15155,-2.8955553,-2.553246,0.003784884214565095,0.042680195021830854,0.03076923076923077,0.24276671077572332,0.03932398,0.21140437
Tpm1,-2.8961384,-0.6011371,0.00377785653991226,0.042633769520135416,0.18461538461538463,0.45266621365473336,0.25369954,0.3632951
Itgb3bp,-2.8983793,-1.3864571,0.0037509656480486826,0.04234808695927231,0.046153846153846156,0.2642609348735739,0.066364825,0.16499612
Acox1,-2.8989704,-0.736983,0.0037439036038467823,0.04228612435282179,0.12307692307692308,0.36332749186366725,0.15986422,0.25380713
F730043M19Rik,-2.9004745,-1.2910193,0.0037259819920255756,0.042101402912416826,0.09230769230769231,0.3182289617681771,0.10300731,0.23546682
Psmd13,-2.901004,-0.6360547,0.0037196914358155046,0.04204800541874742,0.09230769230769231,0.3245949715675405,0.13806194,0.2070753
Arel1,-2.9013724,-0.44399962,0.0037153210924607814,0.04201627851617054,0.15384615384615385,0.4176889238582311,0.22711933,0.29778144
Tial1,-2.90303,-0.5036409,0.00369571225531705,0.04181212138962911,0.26153846153846155,0.5778405636422159,0.399247,0.5281022
Gm38413,-2.903191,-26.795444,0.0036938108679062504,0.04180821315107032,0.0,0.20814706197918528,0.0,0.11017639
Inpp4a,-2.903905,-0.51752335,0.0036854011240090878,0.041730606069163165,0.24615384615384617,0.5503737348449627,0.36564222,0.48975623
Chd1,-2.90402,-0.4117754,0.0036840463451699736,0.041730606069163165,0.18461538461538463,0.45810235685418976,0.27138036,0.34695998
Ap3m1,-2.9042656,-0.5136653,0.0036811576635710783,0.04171771675249046,0.13846153846153847,0.38997174636100285,0.19162296,0.26355135
Herc4,-2.9049485,-0.61159474,0.0036731343435183546,0.04164435435035367,0.2923076923076923,0.5973319981402668,0.42878413,0.59776247
Map4,-2.9054935,-0.7427455,0.0036667451228105863,0.04158946452086131,0.38461538461538464,0.711920174528808,0.60437256,0.8708995
Arfip1,-2.9059386,-0.55332,0.003661533260597259,0.04154788796969947,0.09230769230769231,0.32649046886735095,0.15233842,0.21630144
Rpl35a,-2.9060075,-0.61379236,0.0036607251273567207,0.04154788796969947,0.18461538461538463,0.44483387575551664,0.31281966,0.44598782
Lars,-2.9072433,-0.5709405,0.00364629589604481,0.041409962268268825,0.18461538461538463,0.453059618754694,0.24222715,0.34156644
Ipmk,-2.907389,-1.1892099,0.0036445964838238477,0.04140816385638342,0.046153846153846156,0.26594184757340583,0.07020893,0.1534507
Lnx1,-2.908026,-0.6485111,0.003637181178015569,0.041358890500752574,0.09230769230769231,0.3278495046672151,0.15335758,0.23095961
Gm26901,-2.908218,-2.4832122,0.0036349503423743347,0.041351022734800326,0.015384615384615385,0.2272450913772755,0.023207493,0.123349674
Map3k13,-2.9089007,-0.57619065,0.00362701866362758,0.04127826831498224,0.15384615384615385,0.412360072958764,0.20683648,0.29459536
Nr4a1,-2.909177,-26.875143,0.003623814817614009,0.04125928141919001,0.0,0.20857623117914237,0.0,0.11608423
Carmil1,-2.9094226,-0.6651182,0.0036209691154390706,0.0412443578346112,0.26153846153846155,0.5498015092450198,0.3838721,0.5550577
Mterf3,-2.9098141,-1.4202528,0.0036164379780356357,0.04121021563605493,0.046153846153846156,0.2644039912735596,0.060135175,0.15347505
Ndufaf5,-2.9117634,-0.63818014,0.003593947841085554,0.040971310347886654,0.1076923076923077,0.34887879546511213,0.14857149,0.2225774
Ndufs3,-2.9121854,-0.8732785,0.0035890947168159873,0.040933351036012554,0.1076923076923077,0.3425127856657487,0.13721158,0.2385507
Nfs1,-2.9127073,-0.9421614,0.003583102731772174,0.04088236535147275,0.09230769230769231,0.3254890740674511,0.11035202,0.20226535
Tspan3,-2.91392,-0.5651519,0.003569215297650888,0.04074121284956643,0.2153846153846154,0.4917921390508208,0.3161847,0.4383949
Cul4a,-2.9145415,-0.69717,0.00356211479176654,0.04067744345718951,0.15384615384615385,0.40442044275955796,0.18096201,0.2788593
Otud7b,-2.9154854,-0.5680974,0.003551357112125515,0.04057183911684208,0.23076923076923078,0.5206895318479311,0.3490926,0.48204744
Septin6,-2.9162529,-1.0626917,0.003542632823600521,0.040489384929879205,0.09230769230769231,0.3239869818676013,0.11129298,0.21985975
Pak2,-2.9170816,-0.51014626,0.0035332324969709217,0.04039913072068454,0.15384615384615385,0.41214548835878545,0.23121138,0.31515306
Agap2,-2.9175575,-0.51662344,0.0035278462726193323,0.04035471662208662,0.13846153846153847,0.39090161296090986,0.19867617,0.2734015
Tbc1d9,-2.9185169,-0.6937247,0.0035170096579900277,0.04024789161422148,0.13846153846153847,0.38560852616143915,0.18313512,0.2814663
Dap3,-2.918555,-0.894139,0.003516576824077346,0.04024789161422148,0.06153846153846154,0.28629162047137086,0.101833075,0.18167822
Tmem196,-2.9195912,-3.3328912,0.003504908614456839,0.04014360378109772,0.015384615384615385,0.22703050677729694,0.017958768,0.16770893
Sanbr,-2.9198444,-0.57602924,0.003502061749085765,0.040128102003383584,0.24615384615384617,0.5566682164443332,0.37201604,0.5139071
Snapc1,-2.9198751,-1.0979283,0.0035017168175184225,0.040128102003383584,0.06153846153846154,0.28632738457136725,0.08524092,0.17433782
Zfp445,-2.9213254,-0.6227303,0.003485453998843871,0.03998896197648796,0.2923076923076923,0.6185758735381424,0.4310463,0.6041745
Akap8,-2.9216173,-0.4891875,0.003482192536623063,0.039968608910321106,0.13846153846153847,0.3944780229605522,0.19633369,0.26581854
Ly6e,-2.9217093,-1.1536124,0.0034811631783527243,0.039968608910321106,0.07692307692307693,0.3033510961696649,0.10655638,0.22326106
Map2k4,-2.922116,-0.80805606,0.0034766201576458384,0.039938770259061,0.4307692307692308,0.7177854869282214,0.6404029,0.9442711
Gopc,-2.9222848,-0.3436789,0.0034747359606884217,0.03993419814529422,0.15384615384615385,0.4200135903579986,0.24823444,0.30568242
Zfp799,-2.922592,-0.37078455,0.0034713125288687325,0.0399119245403093,0.15384615384615385,0.414470154858553,0.22795157,0.28597075
Snx16,-2.9232826,-0.83008623,0.0034636210281540334,0.03984053811065877,0.06153846153846154,0.2873287793712671,0.09968693,0.1708871
Hap1,-2.9233592,-1.3552066,0.0034627673751270035,0.03984053811065877,0.03076923076923077,0.24752333607524768,0.062906735,0.15367047
Gm28175,-2.9235358,-2.6315684,0.0034608046998204868,0.03984053811065877,0.03076923076923077,0.24451915167554808,0.03340498,0.19103943
Zranb3,-2.9249325,-2.1430225,0.0034453096341717083,0.03969788587915686,0.015384615384615385,0.22853259897714673,0.03155265,0.13241827
Itpk1,-2.9267282,-1.2949828,0.0034254802010109087,0.0394863376238366,0.06153846153846154,0.28407424627159256,0.077787384,0.18106213
Tra2b,-2.9269202,-0.5270828,0.0034233678262136375,0.03947892424478989,0.26153846153846155,0.5764815278423518,0.38823822,0.5209267
Rps2,-2.9293606,-1.2011569,0.003396601697118918,0.03918707067478975,0.07692307692307693,0.30231393726976863,0.12785932,0.272772
Stx8,-2.9295907,-0.41066828,0.003394086451501105,0.03917487240199085,0.2153846153846154,0.5156467937484354,0.3500986,0.44292325
Hnrnpll,-2.929959,-0.5636391,0.0033900655855741524,0.039145278162603124,0.23076923076923078,0.5229784342477022,0.33593136,0.46378443
Inka2,-2.9301817,-1.6442251,0.0033876384145334294,0.039134068872963564,0.046153846153846156,0.2665140731733486,0.05487662,0.16239697
Rgs11,-2.9303505,-2.591829,0.003385798167911718,0.039129633020123816,0.015384615384615385,0.22889023997711097,0.020690294,0.11870125
Aqr,-2.9303582,-0.50668013,0.003385714541968325,0.039129633020123816,0.13846153846153847,0.39211759236078825,0.19803213,0.27090707
Rprml,-2.9306576,-3.0365815,0.0033824545966740526,0.03912464701361679,0.015384615384615385,0.22828225027717178,0.020606752,0.15772283
Dhx35,-2.9330134,-1.6368601,0.003356892602187316,0.03886243180558947,0.03076923076923077,0.24813132577518687,0.045987252,0.13658671
Gm4258,-2.9331362,-0.8308503,0.003355565216455159,0.03886243180558947,0.4307692307692308,0.7230428096276957,0.7458399,1.0889697
Hsd17b12,-2.933313,-0.7267379,0.0033536579368262866,0.03885846863411915,0.12307692307692308,0.36543757376345626,0.16837622,0.26503536
Sec14l1,-2.933781,-0.5360662,0.003348604279699211,0.03881665099030104,0.2153846153846154,0.4944386824505561,0.30199882,0.41291443
Kcna6,-2.9339268,-1.4031652,0.0033470316068051073,0.038815165850174034,0.06153846153846154,0.2850756410714924,0.08007556,0.19925724
Fam104a,-2.9343412,-2.0259423,0.003342565576587829,0.03878011098571458,0.03076923076923077,0.2474518078752548,0.040348798,0.15502243
Stt3a,-2.9346788,-1.2246511,0.0033389306022082164,0.038754671827790396,0.06153846153846154,0.28607703587139227,0.0788951,0.17550306
Ilf3,-2.9349399,-0.661416,0.0033361242244412505,0.03873883228640294,0.16923076923076924,0.43453381495654664,0.21076521,0.31560358
Adipor2,-2.9375336,-1.2064605,0.003308342126393828,0.0384328374129711,0.046153846153846156,0.267730052573227,0.08153808,0.17902453
Atp6v0e,-2.9381475,-1.1558528,0.003301797398824997,0.03839000264233131,0.06153846153846154,0.2869711383713029,0.08498898,0.18036076
