names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Cajal-Retzius (for_DEGs),mean_expr_Rest (for_DEGs)
Kcnc2,8.8837805,2.354217,6.4625848707108805e-19,3.6946735207659863e-16,0.9230769230769231,0.6018740388398126,2.337309,1.0400144
Srgap3,8.867634,1.7476238,7.471672500995574e-19,4.182580002119814e-16,0.8923076923076924,0.74890025392511,2.1122773,1.1518612
Trp73,8.714523,8.345531,2.919843230475596e-18,1.5087728385169089e-15,0.6307692307692307,0.014555988698544402,1.2092127,0.0072011896
Gria4,8.644971,1.8447894,5.381888668066224e-18,2.5370412019463057e-15,0.9846153846153847,0.7906727227209327,2.8234334,1.6879209
Cep112,8.613461,2.795999,7.088768808412537e-18,3.284055480724911e-15,0.7846153846153846,0.48792961625120707,1.764492,0.52868044
Tenm4,8.552181,1.7634051,1.2078407597211754e-17,5.409113535617998e-15,0.9692307692307692,0.7464325310253568,2.6337843,1.5701791
Gm29683,8.535843,5.7408495,1.3913780502857983e-17,6.128906264127771e-15,0.6461538461538462,0.07939630199206037,1.4606684,0.06003522
Plekha5,8.526787,1.4635593,1.5046881621015616e-17,6.52112434123693e-15,0.8769230769230769,0.7601659454239834,2.0800138,1.264084
Slc2a13,8.46586,1.9180377,2.5426843491939694e-17,1.0844750549657454e-14,0.8615384615384616,0.6611709166338829,1.9426959,0.94846535
Rbms1,8.455323,3.314167,2.783143255298963e-17,1.1684853010919241e-14,0.7384615384615385,0.3952290690604771,1.6557143,0.354851
Nrg1,8.238915,1.9756655,1.7377819139431938e-16,6.969283586216958e-14,0.9692307692307692,0.8478237545152176,3.5527253,2.263981
Hs6st3,8.176447,2.0905485,2.9233622886092506e-16,1.1384165897816025e-13,1.0,0.7929616251207038,3.3138595,1.9768288
Gpr158,8.002509,1.7821085,1.21909558294553e-15,4.4872737416090943e-13,0.8769230769230769,0.7511176281248882,2.4197748,1.380863
Nalf1,7.847219,1.3578238,4.2536392122945325e-15,1.4772030931173286e-12,1.0,0.8992167662100783,3.7524605,2.8472924
Epha3,7.846206,2.0692918,4.288122116231918e-15,1.4772030931173286e-12,0.8307692307692308,0.5925038446407496,1.9151938,0.86676604
Kcnq1ot1,7.8191233,1.3295898,5.319244492312184e-15,1.8092164494737768e-12,0.9230769230769231,0.8016165373198384,2.3907406,1.5989046
Elavl4,7.803092,2.1064165,6.040858592033406e-15,2.003924325530094e-12,0.7846153846153846,0.5376059511462394,1.4985859,0.59170043
Dnm3,7.7740445,1.7462753,7.601900632514708e-15,2.4910130487276856e-12,0.9230769230769231,0.7262258145273774,2.071188,1.1206654
Ncoa1,7.7166486,1.4366302,1.1942855127541251e-14,3.7753472620827464e-12,0.8615384615384616,0.7853081077214692,2.0047684,1.215909
Plcb1,7.698368,1.0927095,1.3781483525036418e-14,4.3059123525317275e-12,0.9538461538461539,0.8704266657129573,2.9556417,2.2555149
Plekha7,7.6773252,3.6392355,1.6244468849732116e-14,5.017113540141402e-12,0.6615384615384615,0.29705661457029436,1.3526987,0.20714752
Sgip1,7.665054,1.130408,1.7875601389200818e-14,5.3968248239081575e-12,0.9230769230769231,0.8130968134186903,2.2398,1.5754864
Ntrk2,7.644955,1.3741649,2.090184836708003e-14,6.24036295137156e-12,0.9076923076923077,0.779550087622045,2.1483383,1.3662344
Ctnna2,7.4044423,1.1362064,1.3170296674470917e-13,3.43578516158285e-11,0.9846153846153847,0.8853760595114624,3.210715,2.4703343
Edil3,7.395463,1.5901529,1.4091621854630648e-13,3.6407873003262064e-11,0.9230769230769231,0.7571617610242838,2.3894613,1.4564453
Ralgapa2,7.3938055,1.5173309,1.4268506710449825e-13,3.6513788124741597e-11,0.8153846153846154,0.7052680519294732,1.7602555,0.98643464
Snhg11,7.3692784,1.4752473,1.7155404089216108e-13,4.308090727824643e-11,0.9846153846153847,0.8270448124172955,3.1410818,2.1926694
Ralgps2,7.2856517,2.2367826,3.2011956585992985e-13,7.680011370228852e-11,0.7230769230769231,0.5636779800436322,1.4591051,0.5309657
A230057D06Rik,7.2709246,1.2908689,3.570355250751151e-13,8.489862441387914e-11,0.9230769230769231,0.7869890204213011,2.327078,1.5643709
Vmn2r1,7.007995,6.1557693,2.417574976934537e-12,5.32460980575664e-10,0.5230769230769231,0.040985658595901434,0.85622305,0.018816378
Adcy8,6.887608,2.0033095,5.673826376475079e-12,1.1462835694427471e-09,0.7538461538461538,0.5557741139444226,1.6046197,0.6889961
Ubr5,6.856427,1.2609569,7.060395387640501e-12,1.405280178265928e-09,0.8461538461538461,0.7545509817245449,1.7004516,1.0535662
Pcbp3,6.8531814,2.5146422,7.222553929250176e-12,1.4269854711687664e-09,0.676923076923077,0.47870247845212976,1.3021498,0.38423178
Agbl4,6.847671,1.4106389,7.506195646373596e-12,1.4722005621756097e-09,0.9230769230769231,0.7516183255248382,2.4499912,1.6059717
Erc2,6.804741,1.2689053,1.0123126826458937e-11,1.9568950922802276e-09,1.0,0.8462143700153786,3.117342,2.2983513
Cntn5,6.801924,1.7262876,1.0323075754850147e-11,1.9812931823773105e-09,0.9230769230769231,0.7656378527234362,2.8888254,1.8131155
Slc24a3,6.78544,1.5268935,1.1573324017064894e-11,2.189966312243195e-09,0.8461538461538461,0.7282643682271736,2.0312319,1.1934717
Mdga2,6.7753024,1.0382469,1.2414645101575561e-11,2.3165382908287175e-09,1.0,0.9115911448088408,3.4321127,2.7459319
Chd7,6.6008267,2.5581644,4.088709551028339e-11,6.953394027603257e-09,0.6615384615384615,0.32330746396766924,1.2083145,0.33550188
Ccser1,6.5129714,1.1391759,7.367857780571719e-11,1.1998444761452247e-08,1.0,0.8609491792139051,2.9872236,2.2564821
Daam1,6.402776,1.5828922,1.525770424788319e-10,2.3975117727521716e-08,0.7538461538461538,0.6342405493365759,1.3844886,0.692661
Pou6f2,6.399545,3.5989084,1.558406068106109e-10,2.434556456395997e-08,0.5538461538461539,0.17656736168234327,1.0164949,0.13587956
Entrep2,6.376814,1.369016,1.8081014075130232e-10,2.7762105611357105e-08,0.8461538461538461,0.6839884124316011,1.849301,1.1227713
Angpt1,6.247709,3.2276669,4.1651719462157546e-10,5.773797045519206e-08,0.5692307692307692,0.20578663137942133,1.156359,0.2090784
Bcl11a,6.2158756,1.4046527,5.103916433214977e-10,6.94465539620814e-08,0.8,0.6779442795322056,1.8077043,1.0732801
Cacna1a,6.1974726,1.170942,5.737694857658703e-10,7.708593041264466e-08,0.8923076923076924,0.751010335824899,1.9972539,1.3424911
Ablim1,6.164665,1.5902292,7.06324532866475e-10,9.303402057903031e-08,0.7230769230769231,0.6122098637387791,1.4398798,0.72730166
Chsy3,6.141619,1.4387817,8.16845022185594e-10,1.0501734806759286e-07,0.8461538461538461,0.7025142162297486,2.0493298,1.2512254
Mtss1,6.102012,2.2384002,1.0474146183319443e-09,1.3029643886379326e-07,0.6615384615384615,0.4513429419548657,1.2133169,0.4062076
Slc35f1,6.029275,1.48187,1.6469686455337317e-09,1.9668465557996164e-07,0.7692307692307693,0.6536604556346339,1.8097482,1.0399661
Dcc,5.985002,1.37124,2.1638736208479324e-09,2.53900804332681e-07,0.9846153846153847,0.8446407496155359,3.0588212,2.1801949
B130024G19Rik,5.9141374,3.1517463,3.3361949443164393e-09,3.7351482564076136e-07,0.5384615384615384,0.21447730767855228,0.93452066,0.1603786
Nfia,5.9043527,1.3622395,3.5403431828466725e-09,3.91477454004486e-07,0.8923076923076924,0.737920675226208,2.0824292,1.3169843
Cit,5.8245397,2.0799909,5.727020669460251e-09,6.034707662290076e-07,0.6307692307692307,0.43349665605665033,1.2095954,0.44232005
Slc17a6,5.8068967,4.200046,6.364144475524769e-09,6.679865705365256e-07,0.47692307692307695,0.10321519258967848,0.80473924,0.065089084
Faf1,5.769346,1.0134016,7.957970790325787e-09,8.130443921522961e-07,0.8307692307692308,0.7828403848217159,1.7839324,1.2394481
Gpm6a,5.7549953,0.774989,8.664427753356898e-09,8.687058721369398e-07,0.9076923076923077,0.8915274847108473,2.4745684,1.9955348
ENSMUSG00000121513,5.7425165,1.0874763,9.327965824637303e-09,9.317562888773394e-07,0.9076923076923077,0.7918171739208183,2.2592878,1.6165782
Eln,5.530514,4.8846717,3.192939198696601e-08,2.859809208965922e-06,0.4307692307692308,0.05439719609456028,0.6601536,0.031162756
Tshz2,5.5005765,1.8822683,3.785515463918016e-08,3.3024935232297755e-06,0.6923076923076923,0.39594435106040554,1.3565083,0.5776948
Pknox2,5.403312,1.7318091,6.542142221949646e-08,5.216242181121275e-06,0.6461538461538462,0.5602446264439755,1.3035877,0.5920165
Tnik,5.3428,0.8838376,9.152155479210188e-08,6.986318685408459e-06,0.9076923076923077,0.8167089875183291,2.2036526,1.6802427
Eml5,5.2379003,0.9844442,1.6241383680449993e-07,1.1545131732637337e-05,0.7384615384615385,0.7173920818282608,1.5713769,1.0740857
Lhx1,5.130076,9.31419,2.896249723870789e-07,1.921536545195262e-05,0.36923076923076925,0.002074317799792568,0.5492429,0.0011491477
Gucy1a2,5.043234,1.0135382,4.5772968945179493e-07,2.8602783152487743e-05,0.7230769230769231,0.6977218268302278,1.551391,1.0443836
Mef2a,5.017517,0.95757574,5.234355235988785e-07,3.189185191588296e-05,0.7692307692307693,0.7482565001251743,1.5059555,1.0319654
Gm10125,4.9989834,2.271582,5.763330023920821e-07,3.441348394283388e-05,0.5538461538461539,0.38392761346160725,0.95875776,0.2875183
Elapor1,4.949254,1.7023466,7.449843832968173e-07,4.332842073416771e-05,0.6153846153846154,0.5148957476485104,1.0537878,0.45372385
5730522E02Rik,4.93379,1.0813828,8.064900349207425e-07,4.640339879725985e-05,0.8923076923076924,0.7473266335252673,2.223065,1.5875901
Col11a1,4.92551,3.0309558,8.414070363747234e-07,4.816576427828791e-05,0.47692307692307695,0.1992060369800794,0.89038104,0.16186053
Dock11,4.8944902,2.2649205,9.856087858755285e-07,5.51735584926572e-05,0.5384615384615384,0.3218411358678159,0.95377487,0.2866511
Ankrd12,4.8940682,0.90304023,9.877261907922704e-07,5.517713668729377e-05,0.7230769230769231,0.7572690533242731,1.4992385,1.0508341
Hdgfl3,4.8121758,1.6749331,1.4929610139023566e-06,7.896823315660693e-05,0.6153846153846154,0.5874253424412574,1.2193556,0.5578652
Mid1,4.805867,3.1564746,1.5408208041944716e-06,8.133959726661188e-05,0.46153846153846156,0.1873681198812632,0.82550573,0.13443905
Akap6,4.736307,0.7259465,2.1764742949028884e-06,0.00010870619118448773,0.9076923076923077,0.8243982690175602,2.0461314,1.6240759
Rora,4.703139,0.904074,2.561918843451609e-06,0.0001240297194310114,0.8461538461538461,0.8006151425199385,2.167065,1.635518
5330434G04Rik,4.6272707,0.985169,3.7051596377248786e-06,0.0001674167588003683,0.7384615384615385,0.6443617896355638,1.3005322,0.85417217
Akt3,4.610119,0.77550226,4.024391417558028e-06,0.0001790321148837487,0.9538461538461539,0.8394191910160581,2.2947726,1.8265138
Rcan2,4.5130463,2.0807464,6.390304843858347e-06,0.00026111426613313913,0.5384615384615384,0.3661170916633883,0.98889995,0.33582646
Ttc28,4.476601,1.6340655,7.584077627176412e-06,0.000302393851007554,0.6,0.46486177175351384,1.0596247,0.4746182
Mgat4c,4.4630327,1.1038758,8.08076467889828e-06,0.0003169783166744478,0.8615384615384616,0.7344157934265584,2.1629462,1.5219178
Slc22a15,4.4041862,3.067271,1.0618167707304846e-05,0.0003995940704415703,0.4461538461538462,0.2249919530775008,0.7454373,0.12408681
Klhl32,4.401761,1.653672,1.0737570197891979e-05,0.0004024822331135601,0.6,0.5161117270483888,1.1052765,0.49593738
A330076H08Rik,4.3889914,1.0142004,1.1387770489339645e-05,0.000422054335239388,0.6923076923076923,0.6561281785343872,1.2852072,0.8306881
Ripor2,4.375254,1.2751137,1.2129108601278988e-05,0.000442210513047987,0.6307692307692307,0.5862451271413754,1.1520569,0.63892186
Gfra1,4.369844,2.2071471,1.2433547376111832e-05,0.00044784104289024787,0.49230769230769234,0.2763849647723615,0.81098205,0.23959
Kmt2a,4.3401365,0.82750475,1.4239423986178162e-05,0.0005067726125941817,0.6923076923076923,0.7393870033260613,1.3737801,0.9792578
Nkain3,4.3051877,1.138412,1.6684421804131636e-05,0.0005792124210297378,0.7538461538461538,0.6688244340331175,1.8119235,1.2020144
Kcnip1,4.3029623,2.5244377,1.6852965714329183e-05,0.0005820555125244539,0.46153846153846156,0.23085726547691426,0.9185404,0.23245184
Lrig3,4.285503,4.1084886,1.8232611631560544e-05,0.0006217135463705988,0.35384615384615387,0.06530524659346948,0.592619,0.0458176
Frmd4b,4.2484593,1.3893349,2.1524584113202508e-05,0.0007166859666936201,0.6461538461538462,0.5672186259432781,1.340238,0.7306797
Epb41,4.228713,1.8777894,2.3503172920486688e-05,0.0007755182616548906,0.5230769230769231,0.3576052358642395,0.8302939,0.3016556
Bbx,4.2230725,1.7005774,2.4099416751652987e-05,0.0007877753383417467,0.5692307692307692,0.5204391831479561,1.0954038,0.47770357
Zbtb20,4.2069106,1.2216512,2.5888562513186476e-05,0.0008381032225654465,1.0,0.8672436608132756,3.0954514,2.3072045
Ptprn2,4.190242,0.86823595,2.7865723758123595e-05,0.0008934988035570179,0.8923076923076924,0.7624190837237581,2.0963588,1.5911667
Cxxc4,4.1331835,2.277555,3.577730143104151e-05,0.0011152390828910504,0.47692307692307695,0.316869925968313,0.7821235,0.21884006
Aff2,4.0893707,1.2519909,4.3254497907088006e-05,0.001297152186119927,0.6307692307692307,0.6012660491398734,1.2620014,0.72431064
Lpp,4.079279,1.4003944,4.51755834968609e-05,0.001344261271938707,0.5846153846153846,0.5294875004470513,1.0980583,0.5636205
Ttc3,4.065458,0.58879834,4.7938305391556276e-05,0.001407762039203407,0.9538461538461539,0.8948535460105147,2.2530015,1.8964779
Diablo,4.0509686,3.451801,5.100606926304082e-05,0.00148165738497071,0.38461538461538464,0.14530953828546905,0.6005631,0.07253299
Magi3,4.0325885,1.1375786,5.516581693964314e-05,0.0015802830502859393,0.6461538461538462,0.5523407603447659,1.0932992,0.64281005
Nxn,4.026948,3.263186,5.6505538200568884e-05,0.0016066706999463343,0.36923076923076925,0.10954543828904546,0.6647085,0.09377729
Eya2,4.0153213,4.5524216,5.936485056012468e-05,0.001663546584517651,0.3230769230769231,0.047458960695254106,0.59344125,0.033945967
Epb41l2,3.9694982,1.8172635,7.20241940490363e-05,0.0019528459119400497,0.5230769230769231,0.33654018096634597,0.98807466,0.39098307
Naaladl2,3.858328,0.71838623,0.00011416536186678911,0.0028325237981169193,0.8769230769230769,0.8624155073137585,2.0758066,1.6557137
Zfp608,3.8550665,1.0264492,0.0001156982069040127,0.0028643908846379246,0.6923076923076923,0.6581667322341833,1.2915792,0.8308639
Bmper,3.7367516,2.6836414,0.0001864129081104269,0.004191560536340728,0.4,0.20063660097993635,0.70576894,0.14807697
Ramp1,3.6834,2.1509037,0.0002301437634976592,0.004947170340145682,0.47692307692307695,0.34512356496548763,0.8370298,0.25840423
Ndst3,3.6749659,1.3267059,0.00023788132884444623,0.005072913734960532,0.5846153846153846,0.47462537105253744,1.099334,0.58679676
Dst,3.6656952,0.5261099,0.00024666759743927747,0.005231222054611986,0.8615384615384616,0.8557276206144272,1.8562034,1.5580353
Marchf3,3.6572995,2.065997,0.00025488651069124175,0.0053885134085552054,0.46153846153846156,0.319659525768034,0.81282604,0.26201606
Focad,3.6550355,0.7576509,0.00025714632906150985,0.00542774694570524,0.7076923076923077,0.6940381245305962,1.3580749,0.9964151
Astn1,3.6166103,0.55359423,0.0002984861620730912,0.006150554581981564,0.7692307692307693,0.7553735560244627,1.4916941,1.2080326
Kcnk2,3.6112154,1.834265,0.00030476556978947296,0.006236900883658141,0.49230769230769234,0.3840349057615965,0.8693833,0.32824114
Nr2f2,3.6074164,2.9556527,0.0003092610451242597,0.006309676752079618,0.36923076923076925,0.15940059368405993,0.6295907,0.10708315
Ogt,3.605329,0.52460593,0.0003117576428602551,0.006341353416847127,0.7384615384615385,0.7725045599227496,1.3859386,1.1263756
Pkp4,3.6018295,0.68471307,0.0003159854941468265,0.00639347155702201,0.7230769230769231,0.7516183255248382,1.4773407,1.1325612
Ntng2,3.562445,2.0360274,0.00036741686681757797,0.007195693302761166,0.46153846153846156,0.34033117556596687,0.79541576,0.2595503
Grid2,3.5380023,0.761334,0.000403166472067608,0.007699419406152541,0.8615384615384616,0.8114159007188584,2.2284346,1.7729068
Zfp536,3.52745,1.1096022,0.0004195827234550893,0.00791143542069081,0.6307692307692307,0.47598440685240156,1.1402823,0.68612254
D430041D05Rik,3.520129,0.86749846,0.00043133714862419,0.008065651571565085,0.6615384615384615,0.6780515718321949,1.411218,0.99311304
Ssbp2,3.519891,0.6260537,0.0004317242143383873,0.008065651571565085,0.7846153846153846,0.7710739959228926,1.6316072,1.2986678
Sema6a,3.5037673,1.6775392,0.0004587260948545257,0.008488960171309302,0.5076923076923077,0.38761131576123886,0.94382465,0.39927438
App,3.4725559,0.41504785,0.0005155277551229282,0.009353295597672572,0.8769230769230769,0.8984657201101535,2.0564115,1.8104703
Cobll1,3.4296489,2.122794,0.0006043630006761307,0.010565539250597028,0.4153846153846154,0.23518472157648151,0.75033486,0.22843198
Rsf1,3.4158196,0.7154,0.0006359034226939203,0.010974132927286858,0.6461538461538462,0.6851686277314831,1.084109,0.78470755
Lhx1os,3.411407,8.51555,0.0006462855697701537,0.01109941351230665,0.24615384615384617,0.0019670254998032976,0.3180333,0.0010225932
Arid1b,3.377026,0.5665308,0.0007327411308737538,0.012236640265119803,0.7538461538461538,0.7841278924215872,1.5277036,1.2343034
Ust,3.3720915,0.995991,0.000745996713818504,0.012388709332696665,0.6,0.5898215371410178,1.143512,0.72844726
Cd274,3.3490071,6.4264555,0.0008110170675567935,0.013215299336113429,0.24615384615384617,0.00736740459926326,0.3407676,0.004709506
Maml2,3.341379,1.1750059,0.0008336338162358392,0.013453297683037237,0.6307692307692307,0.5406458996459355,1.3638065,0.8282236
Smyd3,3.3060925,0.7217303,0.0009460688427347144,0.014805398837671388,0.6923076923076923,0.7263688709273631,1.4036324,1.051356
Ptprs,3.2919333,0.6012934,0.0009950120775876262,0.015400906984319998,0.6923076923076923,0.7328779371267122,1.287791,1.0043553
Upp2,3.2613666,0.6469246,0.001108766187029294,0.016662498571295935,0.6615384615384615,0.7053038160294696,1.3233124,1.0152283
Kcnmb2,3.2342148,1.8308702,0.0012197767038027042,0.017861253422985647,0.4307692307692308,0.256750473874325,0.86931664,0.3288687
Fam184b,3.205114,2.424628,0.001350090721396559,0.019275737345337694,0.38461538461538464,0.2363649368763635,0.59670204,0.141507
Exoc4,3.1921442,0.48095217,0.0014122078356300749,0.0199118963377487,0.8769230769230769,0.8405278781159472,1.899245,1.6234089
Pard3,3.1796122,0.99327654,0.001474723115093482,0.02063206943511336,0.6,0.6091341511390865,1.1121608,0.7056856
Smad1,3.1689448,1.9601223,0.001529934385205963,0.021212248158144594,0.4307692307692308,0.3253460176674654,0.66133595,0.21584742
Arfgef3,3.1663508,0.74976206,0.0015436445685969487,0.02135825414943358,0.6307692307692307,0.6669289367333071,1.1426387,0.8196491
Clasp2,3.1613011,0.38724154,0.0015706598795651922,0.021642626525743835,0.7846153846153846,0.8297628840170237,1.6350732,1.4249444
Kctd8,3.1590986,2.0726156,0.001582578943348461,0.02176248526498114,0.4153846153846154,0.2698758985730124,0.90169036,0.29860607
Mitf,3.1509025,1.3883933,0.0016276680472270223,0.022212006312336257,0.5230769230769231,0.4824219448517578,0.9355794,0.46473125
Map2,3.1418622,0.33170477,0.0016787703546271462,0.022747634608588713,0.8153846153846154,0.8393118987160688,1.919234,1.7265319
Ash1l,3.1195607,0.4656281,0.0018112097548506918,0.024064469436109518,0.7230769230769231,0.781660169521834,1.3556733,1.1265905
Zeb1,3.1070592,0.7449566,0.0018895856036154615,0.024935229947966268,0.6615384615384615,0.6936447194306355,1.3308156,0.97879523
Tnrc6c,3.0949798,0.47130767,0.001968262830160914,0.025648507393997943,0.7846153846153846,0.7815171131218482,1.5528874,1.3047957
E130307A14Rik,3.0513513,0.7680082,0.0022781379834940253,0.028884659282276497,0.6153846153846154,0.67679982833232,1.1207244,0.79472876
Myt1l,3.043961,0.4539856,0.0023348539090444166,0.02941656209967465,0.8461538461538461,0.8021887629197811,2.005906,1.7397829
Gas2,2.9517848,1.9228792,0.00315942942799662,0.037071558397497456,0.4307692307692308,0.35256249776474374,0.7123373,0.24212058
Malat1,2.9375951,0.38111866,0.003307687122319693,0.0384328374129711,1.0,0.993669754300633,5.245776,4.983199
Mgat5,2.9327834,0.8965164,0.003359382739272539,0.03887451085454484,0.5846153846153846,0.6241550731375844,1.0771395,0.7130146
Insyn2a,2.9236047,3.209183,0.003460036972090253,0.03984053811065877,0.3076923076923077,0.13658309788634168,0.53002125,0.07285844
Cdh18,2.9203432,0.9597248,0.0034964604403077146,0.040098118664561797,0.6153846153846154,0.5828117735417189,1.285982,0.85278434
Eya1,2.907504,2.3139603,0.00364325535139676,0.04140816385638342,0.3384615384615385,0.1696648903830335,0.61554515,0.15792248
Lncpint,2.8752873,0.4592286,0.00403659913310048,0.044635151731032885,0.6923076923076923,0.7480776796251922,1.5030955,1.264861
Eya4,2.8508677,2.8629894,0.0043600102805603485,0.04737301910176165,0.27692307692307694,0.08805121419119488,0.46382457,0.07799488
Kif1b,2.8489032,0.25822842,0.004387023924759701,0.04757035224305617,0.8,0.8604484818139552,1.7367238,1.5916643
Adgrv1,2.8423033,3.2897162,0.004478887404057909,0.048216227783267625,0.26153846153846155,0.07142090769285792,0.48427823,0.061759967
Ano4,2.8382282,0.6853691,0.004536474545621952,0.04871905317380569,0.7076923076923077,0.640749615535925,1.2864159,0.96664405
