names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC (for_DEGs),mean_expr_Rest (for_DEGs)
Pcbp3,-3.4998052,-0.79081786,0.00046559819394105745,0.00740711869224169,0.2672413793103448,0.48004299534217126,0.24146594,0.386963
Fbxl5,-3.4998858,-0.61744195,0.00046545761746460577,0.00740711869224169,0.3620689655172414,0.5924399856682193,0.4027213,0.56575257
Ccdc39,-3.5007713,-1.3353794,0.00046391388758057234,0.007393455610492277,0.13793103448275862,0.3228591902543891,0.081329435,0.19375993
Drp2,-3.5043938,-1.2178093,0.0004576482377872031,0.007302261371343317,0.13793103448275862,0.32497312791114297,0.08913575,0.19626123
Cyp46a1,-3.5109544,-1.3546767,0.00044650101569951095,0.007145611847436485,0.12931034482758622,0.31454675743461125,0.08558154,0.2057974
Slc4a8,-3.5163133,-0.8519463,0.00043758425036477555,0.007015446782399474,0.14655172413793102,0.34424937298459335,0.13011396,0.22379209
Zranb2,-3.5205684,-0.691823,0.00043062310370292856,0.006907965848655338,0.4396551724137931,0.6513077749910426,0.49072748,0.70473766
Fam219a,-3.520942,-0.66021055,0.0004300166172027765,0.006902357529413742,0.33620689655172414,0.559118595485489,0.3500989,0.5083107
Dync1i2,-3.5217068,-0.66664904,0.0004287781370694356,0.006886592075944851,0.5344827586206896,0.73450376209244,0.7505077,1.0205839
Gm28905,-3.5223854,-1.8147569,0.0004276821240626001,0.006873097292800278,0.11206896551724138,0.2954854890720172,0.081381306,0.26103374
Hacd2,-3.5229545,-0.83108944,0.00042676460623779255,0.00686245659461968,0.25,0.44922966678609816,0.21165453,0.35020113
Ankfy1,-3.529314,-0.70835626,0.00041663855486079104,0.006703639502460752,0.28448275862068967,0.5128269437477606,0.27717713,0.41994622
Glrx2,-3.5301764,-1.368256,0.0004152826305259726,0.006685826412362423,0.14655172413793102,0.3337871730562522,0.09004012,0.2177145
Zbtb38,-3.5316887,-0.6788271,0.0004129151861049903,0.006655687492886076,0.28448275862068967,0.5113937656753852,0.2859809,0.42525724
N4bp2l1,-3.5322866,-0.9792847,0.00041198249301188845,0.006644639608180938,0.22413793103448276,0.41683984235041205,0.16192876,0.29753864
Celf3,-3.5350006,-1.1356772,0.00040777417906741635,0.006580716030955842,0.1896551724137931,0.37556431386599787,0.11872766,0.24450403
Gnai1,-3.5358057,-0.70543814,0.00040653369290270065,0.006564639620369931,0.33620689655172414,0.5566821927624508,0.3616313,0.53673977
Sod2,-3.5371165,-0.8796061,0.0004045210150246771,0.006536067151962161,0.25,0.4438194195628807,0.19319417,0.33082038
Nup205,-3.5403194,-1.2847756,0.0003996431579042974,0.006461138178633257,0.14655172413793102,0.330060910068076,0.090391405,0.20741577
Pkia,-3.5409634,-0.6947389,0.0003986689915032308,0.006449268995600127,0.41379310344827586,0.632282336080258,0.4854711,0.6988912
Elovl6,-3.5417855,-0.79275256,0.00039742841429365317,0.006433073187994253,0.33620689655172414,0.5471157291293444,0.3262148,0.51174545
Hacd3,-3.5532854,-0.6559821,0.0003804513971665146,0.006173145556681308,0.3448275862068966,0.5586169831601576,0.34239864,0.4967596
Chchd6,-3.5566204,-0.7621664,0.00037565633529199353,0.006099024609846445,0.3103448275862069,0.5149408814045145,0.28384486,0.44255948
Slc25a12,-3.5602543,-0.7167384,0.00037049572033983345,0.006018875456790402,0.4224137931034483,0.6573629523468291,0.49796402,0.72301525
Wdr7,-3.5613008,-0.6390194,0.0003690219309921298,0.006002190850943419,0.5517241379310345,0.73274811895378,0.75519896,1.0140227
Ercc6l2,-3.5614445,-0.64556193,0.00036881991608300247,0.006002190850943419,0.21551724137931033,0.43009673951988536,0.21927486,0.32464275
Cstpp1,-3.5623589,-0.7004934,0.00036753751917562515,0.005988922462249271,0.49137931034482757,0.6934432103188821,0.5979486,0.8458402
Map4k3,-3.5638597,-0.6502027,0.00036544148698401403,0.005961999244238286,0.46551724137931033,0.6719455392332497,0.5715488,0.79299676
Cnr1,-3.5640953,-1.1148639,0.00036511324273990475,0.005960262960158713,0.2672413793103448,0.44120386958079544,0.21736366,0.42254198
Dtx1,-3.5644634,-2.106909,0.00036460141244067774,0.005955525806857757,0.06896551724137931,0.25840200644930134,0.037124917,0.15094043
Efr3a,-3.5650556,-0.70577323,0.0003637790939848996,0.005945708184534217,0.43103448275862066,0.6246506628448585,0.51894796,0.74645764
Nlk,-3.5689023,-0.6460207,0.0003584800828765799,0.005862665749783142,0.5948275862068966,0.7554639914009316,0.8773842,1.1625214
Camkmt,-3.5752559,-0.69304943,0.00034988539759587585,0.0057325735569519415,0.39655172413793105,0.6257255463991401,0.4920326,0.706868
Lrrn1,-3.5759804,-1.132532,0.0003489177065170106,0.005720206695614445,0.19827586206896552,0.39337155141526337,0.15922466,0.32093552
Nrxn2,-3.5764346,-0.7208073,0.00034831225701545827,0.005713767000003275,0.4396551724137931,0.6654245790039413,0.50833106,0.7380702
Zdhhc23,-3.577533,-1.5195782,0.00034685250635026774,0.005693547199208948,0.1206896551724138,0.3087065567896811,0.07374664,0.19838217
Gm14636,-3.5779123,-1.1873904,0.00034634942166062496,0.005691993247719261,0.21551724137931033,0.3907918308849875,0.13740489,0.2892641
Dync1li1,-3.5786483,-0.76940835,0.0003453756872060973,0.005679464330004795,0.28448275862068967,0.5018273020422788,0.26376158,0.41506553
Il1rapl2,-3.5796201,-1.1231722,0.000344093975743172,0.005661852497378464,0.3275862068965517,0.5034754568255105,0.44882667,0.80375916
Prkcb,-3.5796258,-0.5712024,0.00034408640491122967,0.005661852497378464,0.6982758620689655,0.7973844500179147,1.2111969,1.504675
Slc12a5,-3.5882163,-0.7242069,0.00033294797013266284,0.005498655167464444,0.28448275862068967,0.49820852740953064,0.26483145,0.40606743
Ephb2,-3.5899873,-0.9304776,0.00033069404400442925,0.005468153207630163,0.1724137931034483,0.37104980293801504,0.14218707,0.25557837
Ajap1,-3.5987618,-1.5979705,0.00031973595823561203,0.00529347208736346,0.12931034482758622,0.3129702615549982,0.0705706,0.19995475
Tubb3,-3.599837,-1.2339809,0.0003184167528652906,0.005274881719784438,0.16379310344827586,0.353099247581512,0.11892987,0.26009634
Stum,-3.6011019,-0.93879706,0.00031687126992736316,0.0052525175958965135,0.1810344827586207,0.3914367610175564,0.16923153,0.3026725
P3h2,-3.601148,-1.2608327,0.0003168152030833535,0.0052525175958965135,0.13793103448275862,0.3315657470440702,0.12331019,0.2734452
Hectd4,-3.6014872,-0.7009158,0.00031640199681708483,0.005251217822405849,0.5,0.7021497671085632,0.61702794,0.87014323
Orc2,-3.602298,-0.8575129,0.00031541654649390525,0.005241337417619811,0.22413793103448276,0.42275170189896094,0.17835952,0.30290416
Nvl,-3.6034536,-0.6812322,0.0003140167221122496,0.0052213052742302885,0.3017241379310345,0.5230025080616266,0.28736183,0.42776045
Cacng8,-3.603557,-0.8235215,0.0003138916488556135,0.0052213052742302885,0.31896551724137934,0.520996058760301,0.29648566,0.4767142
Plekhg5,-3.6037123,-0.830603,0.00031370412641408313,0.0052213052742302885,0.28448275862068967,0.5013256897169474,0.28938296,0.46803197
Col19a1,-3.6070013,-2.4998689,0.0003097559909235697,0.005163240369799205,0.08620689655172414,0.27337871730562524,0.056900606,0.286067
Mecr,-3.608347,-0.9808975,0.00030815429351171574,0.0051397305193419006,0.15517241379310345,0.3533500537441777,0.118159354,0.22117943
Camta1,-3.6115785,-0.59844536,0.00030433910408716807,0.0050792495197653454,0.6120689655172413,0.7725188104622,0.94045997,1.2130529
Hace1,-3.6119924,-0.70818704,0.0003038535342798156,0.005074297368613204,0.3793103448275862,0.6209243998566822,0.46408498,0.6754039
Slc2a3,-3.6163852,-0.7500167,0.0002987455986288488,0.004996868709429631,0.2413793103448276,0.44020064493013256,0.20908022,0.33009052
Mmp17,-3.618944,-1.0760678,0.0002958076045843792,0.0049553306329066515,0.16379310344827586,0.36227158724471514,0.12912579,0.2551005
Lpin2,-3.6199906,-0.7413152,0.00029461381370168247,0.004938411212828576,0.29310344827586204,0.51637405947689,0.28528848,0.4394828
Gm44257,-3.6204448,-1.5214365,0.0002940970355660952,0.00493282605846503,0.15517241379310345,0.3399856682192762,0.09239863,0.24521556
Dctn1,-3.6223078,-0.79645795,0.0002919864602469546,0.004900484813763691,0.2672413793103448,0.4774991042637048,0.244284,0.39244285
Rufy3,-3.6255276,-0.700083,0.00028837197132827275,0.0048428467934941806,0.4482758620689655,0.6862056610533859,0.5520689,0.7871274
Ppp1r12c,-3.6257634,-1.4391204,0.000288108992714957,0.0048414563065984325,0.1206896551724138,0.3166965245431745,0.07708958,0.19663619
Ntng2,-3.626028,-1.4310427,0.00028781421099175093,0.004839529317489579,0.15517241379310345,0.34138301683984235,0.10509261,0.26144016
Ptpro,-3.6282015,-1.1028359,0.0002854025532422579,0.004801982846349073,0.21551724137931033,0.41336438552490146,0.20109175,0.39095098
Stambpl1,-3.633549,-1.2800196,0.0002795494605224849,0.004709400629617035,0.12931034482758622,0.32361160874238626,0.097257644,0.22158165
Fam131a,-3.6398048,-0.9211533,0.0002728447830817065,0.004599334580555492,0.21551724137931033,0.42461483339304906,0.18291074,0.32213137
Chic1,-3.640679,-0.76807076,0.00027192018950924785,0.004586626172073754,0.27586206896551724,0.4804371193120745,0.2385018,0.3775405
Tmem150c,-3.641823,-0.9320181,0.00027071414062352695,0.004569151355875735,0.21551724137931033,0.41658903618774634,0.17540902,0.311752
Dip2a,-3.641938,-0.89774066,0.00027059320735407707,0.004569151355875735,0.23275862068965517,0.4443210318882121,0.21906434,0.37590253
Rundc3a,-3.6427028,-1.5400969,0.00026979028822686745,0.004559286191607502,0.16379310344827586,0.34754568255105694,0.08769446,0.23629184
Vwa5b2,-3.6429212,-3.0924814,0.00026956129326694505,0.004558283165565018,0.05172413793103448,0.2412755284844142,0.016982269,0.13635555
Gm10754,-3.646239,-1.177435,0.00026610649527669883,0.004505533414042153,0.11206896551724138,0.320816911501254,0.16012579,0.33129606
Eefsec,-3.646975,-0.7321777,0.000265345739166698,0.004495485505302129,0.27586206896551724,0.4960587603009674,0.26077646,0.4020711
Iqgap2,-3.647596,-0.86882937,0.00026470543759197704,0.004487466945171245,0.35344827586206895,0.5512719455392332,0.49845427,0.77934265
Gm16083,-3.6490564,-1.9411181,0.0002632052479651121,0.0044648516495091935,0.09482758620689655,0.286313149408814,0.056023475,0.19989315
Parm1,-3.649896,-1.165728,0.0002623465457255053,0.004453096452081066,0.20689655172413793,0.4000716589036188,0.18214384,0.3703318
Gm10862,-3.6501431,-2.0526412,0.0002620941414101141,0.0044516242602337325,0.10344827586206896,0.28857040487280544,0.04057222,0.15852465
Rimklb,-3.6570718,-1.3053409,0.00025511285097690585,0.004341280750949627,0.12931034482758622,0.329415979935507,0.09360822,0.21714099
Sergef,-3.6590786,-0.5450206,0.0002531236858632581,0.004310160607823667,0.27586206896551724,0.49634539591544247,0.30795285,0.42277077
Adcy1,-3.660562,-0.7473575,0.00025166254656086974,0.004290718671377265,0.39655172413793105,0.6093156574704407,0.49547157,0.7306919
Map2k1,-3.6656508,-0.6985769,0.00024671038136465413,0.004211631478569413,0.3017241379310345,0.520171981368685,0.3032285,0.4541723
Zmiz1os1,-3.6660936,-1.888306,0.00024628386544384075,0.004207023181485061,0.08620689655172414,0.28226442135435326,0.053805366,0.18618378
Atcay,-3.6675828,-0.8197248,0.0002448542915240546,0.004185263876114088,0.22413793103448276,0.4359369401648155,0.19320533,0.31932083
Txndc16,-3.6737525,-0.7556902,0.00023901428793901487,0.004093252974455915,0.29310344827586204,0.5063418129702616,0.27826273,0.43289033
Olfm2,-3.6766906,-1.7367389,0.00023627924932396015,0.004048994534014546,0.10344827586206896,0.2997850232891437,0.0688466,0.21312174
Dnm1l,-3.679468,-0.67075515,0.00023372109685829555,0.004007712745744991,0.41379310344827586,0.6396273737011824,0.45932063,0.6565232
Gm26618,-3.680474,-1.5563761,0.00023280066158413976,0.003994478784652513,0.09482758620689655,0.2957721246864923,0.066762105,0.18486823
Mmd,-3.6812963,-0.8668466,0.0002320510611081725,0.003984161030016993,0.25,0.45815120028663564,0.2249805,0.3785116
Atp8a2,-3.6821532,-0.72376347,0.00023127241889687664,0.003973331135395828,0.43103448275862066,0.639591544249373,0.5369954,0.7765591
Kif21b,-3.6841023,-1.76912,0.00022951000326777553,0.003948101016520569,0.11206896551724138,0.3055893944822644,0.063452624,0.20154002
Pdzrn4,-3.6864655,-0.91513383,0.00022739017423108554,0.003914140923503695,0.35344827586206895,0.5408814045145109,0.46575567,0.7507823
Fyn,-3.698362,-0.7961093,0.00021699508759991044,0.003744802828394087,0.4224137931034483,0.6769974919383733,0.53043985,0.79522264
Lnpk,-3.6986957,-0.73387676,0.0002167102160475027,0.003742290170434703,0.3448275862068966,0.5575062701540666,0.33003306,0.5009553
Ube2ql1,-3.7004092,-1.5572206,0.0002152520942811467,0.0037242909036280824,0.08620689655172414,0.2876388391257614,0.06343561,0.17624483
Pou2f2,-3.703169,-1.3350266,0.0002129227964723601,0.0036863631064512343,0.1810344827586207,0.3765317090648513,0.12193361,0.28303716
Rps6kl1,-3.704716,-1.7202638,0.0002116277898785347,0.003666304780165201,0.10344827586206896,0.29648871372268004,0.055551365,0.17245546
Fbxl2,-3.7081773,-0.950026,0.000208756421312783,0.0036212298519525364,0.2413793103448276,0.43145825868864207,0.17168619,0.3088489
Rab11fip4,-3.71138,-0.8920623,0.00020613231630215914,0.003578020244857246,0.22413793103448276,0.43414546757434613,0.18345849,0.31750697
Cdc42se2,-3.7167966,-0.7261835,0.00020176480552049593,0.0035090099186639,0.3706896551724138,0.5788964528842708,0.37098387,0.5556227
Dnal1,-3.718901,-0.9391403,0.00020009144438504683,0.0034821613410791503,0.23275862068965517,0.43099247581512,0.17149946,0.30653682
Eml1,-3.7202694,-0.7719413,0.00019901030794278608,0.003465591039807299,0.27586206896551724,0.48373342887853815,0.27062237,0.42571047
Sclt1,-3.7212641,-0.7817195,0.000198227887169622,0.0034542044930270708,0.41379310344827586,0.6235041203869581,0.44857797,0.67965746
Spns2,-3.7240818,-1.8676066,0.00019602743929490724,0.003422519359229472,0.1206896551724138,0.31175206019347906,0.058592148,0.19902024
Fsd1l,-3.7261171,-0.8518544,0.0001944520309686372,0.003397221113216698,0.25862068965517243,0.4617699749193837,0.21047406,0.35262895
Sorcs1,-3.727963,-1.1799978,0.00019303377563184687,0.00337463731374608,0.27586206896551724,0.4649946255822286,0.3462511,0.66138786
Mamld1,-3.7296994,-0.9430381,0.0001917083468242689,0.0033558327551583746,0.20689655172413793,0.4223575779290577,0.18135998,0.32374707
Rufy2,-3.731252,-0.7603933,0.00019053060687989056,0.003337390747628852,0.28448275862068967,0.5068075958437835,0.2591433,0.4062023
Srgap3,-3.7343166,-0.6397107,0.00018822559533725436,0.0033034759939333928,0.5862068965517241,0.7499104263704766,0.87375504,1.1552536
Cpne6,-3.7354665,-1.0982453,0.00018736745809639878,0.0032905644438236833,0.2413793103448276,0.4271587244715156,0.17390901,0.34122294
Kcnc3,-3.7361279,-1.1246678,0.0001868756957624676,0.003284074522653698,0.20689655172413793,0.40917233966320316,0.15596087,0.3133702
Ivns1abp,-3.7377722,-1.2609404,0.00018565795946753674,0.0032648097977046545,0.19827586206896552,0.4013256897169473,0.15065305,0.32905808
Gabra3,-3.7393537,-0.94356227,0.00018449409681681612,0.003248595269638171,0.22413793103448276,0.4294876388391258,0.2154954,0.38014862
Senp5,-3.7396584,-0.73310965,0.00018427057852250662,0.0032467871769834445,0.31896551724137934,0.5617699749193837,0.3344637,0.50694984
Osbpl3,-3.7455807,-1.4215893,0.0001799769552376657,0.0031752992693605234,0.15517241379310345,0.35191687567180224,0.12215414,0.2986609
C2cd5,-3.758196,-0.75369567,0.00017114273110854937,0.0030253981479517905,0.45689655172413796,0.6892511644571838,0.59941846,0.8689427
St8sia3,-3.75861,-0.9843593,0.00017085985109200938,0.003022385911021917,0.1896551724137931,0.3994625582228592,0.15707146,0.29004723
Bcl9,-3.758777,-0.87513804,0.0001707460375977884,0.003022362338769812,0.25862068965517243,0.4667502687208886,0.22489853,0.38019755
Ptchd1,-3.7622957,-2.4205575,0.00016836074785491742,0.0029821050065007458,0.06896551724137931,0.2667144392690792,0.036711484,0.18248548
Pla2g4e,-3.7630835,-2.647079,0.0001678310970113602,0.0029746844173451506,0.05172413793103448,0.25127194553923327,0.026748257,0.15684281
Fgf13,-3.7645786,-0.89392143,0.00016683022756520615,0.0029588965113380127,0.4224137931034483,0.6386958079541383,0.55811423,0.8707866
Cntnap4,-3.765401,-1.5933808,0.00016628214551835186,0.002951123679047632,0.15517241379310345,0.3518452167681834,0.1689626,0.44177186
Pgr,-3.7658205,-1.8443033,0.0001660030089078763,0.002948116886552965,0.1206896551724138,0.3132568971694733,0.05767183,0.19324148
Sorbs2os,-3.769972,-2.8809383,0.00016326587376191073,0.0029052675682003583,0.0603448275862069,0.256610533858832,0.02164354,0.14942837
9630014M24Rik,-3.771628,-1.480607,0.0001621859461117955,0.00288987823078511,0.13793103448275862,0.335148692225009,0.110132664,0.28134197
Slc22a17,-3.7743592,-0.91821986,0.0001604194871909631,0.0028621989514084852,0.3103448275862069,0.5134360444285202,0.2681308,0.45814806
4933412O06Rik,-3.7780967,-1.6429069,0.00015803155042866287,0.002825221397217679,0.11206896551724138,0.31637405947689,0.06676131,0.19524527
Kcnq5,-3.7839098,-0.70325494,0.0001543837679184124,0.002763685439019148,0.7241379310344828,0.7814403439627373,1.4292495,1.8197625
Cpeb4,-3.7843525,-0.7590758,0.00015410921759507554,0.0027606097845197866,0.5,0.7289860265137943,0.67674387,0.9697689
Gars,-3.7844217,-1.4019504,0.0001540664719463595,0.0027606097845197866,0.14655172413793102,0.34768900035829453,0.094660334,0.2329915
Ythdc2,-3.7941332,-0.9440794,0.00014816010420523452,0.002659360053436641,0.28448275862068967,0.4979935506986743,0.23016198,0.40408427
Mast4,-3.7948923,-0.76342076,0.00014770760212192381,0.0026530102065615594,0.5689655172413793,0.7621999283410964,0.92039,1.2707999
Gm41361,-3.7949266,-2.0594902,0.00014768706479498808,0.0026530102065615594,0.10344827586206896,0.2991759226083841,0.044223078,0.17267175
Sgce,-3.7957375,-0.7689421,0.00014720521089904277,0.0026475261157009903,0.2413793103448276,0.4663561447509853,0.24201119,0.38293013
Nav1,-3.7981753,-0.6732023,0.00014576513489857442,0.00262690085494614,0.4396551724137931,0.6942672877104981,0.62232894,0.865656
Uchl3,-3.8027697,-0.83265346,0.00014308738925604137,0.0025803745968522363,0.20689655172413793,0.41512002866356146,0.17668082,0.29577747
Cdk5r1,-3.80281,-1.2775308,0.00014306413568571013,0.0025803745968522363,0.1896551724137931,0.39161590827660336,0.13691802,0.30433142
Cacna1i,-3.803816,-2.743194,0.00014248395177042457,0.0025729460914457715,0.06896551724137931,0.264385524901469,0.024149299,0.15157041
Prkn,-3.804713,-0.6281495,0.0001419686280317525,0.0025653645159470005,0.7068965517241379,0.8323539949838767,1.3291358,1.6664386
Ttc7b,-3.8078928,-0.76855934,0.0001401559764209975,0.002536020933624379,0.46551724137931033,0.6752418487997134,0.5622586,0.82661736
Gpr155,-3.808738,-1.1021024,0.00013967781269153413,0.002529071985863559,0.21551724137931033,0.4250806162665711,0.16405806,0.32404912
Usp31,-3.81017,-0.91305953,0.00013887136592088847,0.002516165611796543,0.23275862068965517,0.4402723038337513,0.18844016,0.3296454
Ralgapa2,-3.8139303,-0.78198695,0.000136774065922491,0.0024798374840332886,0.47413793103448276,0.7064851307774991,0.6844933,0.98949164
Srpk1,-3.82125,-1.0350081,0.0001327769902389638,0.002410620086297944,0.1810344827586207,0.39742027946972414,0.14225768,0.27251023
Gm47591,-3.8222735,-1.362639,0.0001322269417455846,0.002403882222397739,0.14655172413793102,0.3465424579003941,0.08914613,0.2149279
Mgat4c,-3.823084,-0.8533527,0.00013179275395173675,0.002397610899582374,0.6206896551724138,0.7351845216768184,1.0953987,1.5251833
Agap1,-3.8249817,-0.8174575,0.0001307818155073147,0.002380831560082348,0.46551724137931033,0.7074525259763526,0.6183819,0.91964173
Mphosph9,-3.8257349,-0.7101982,0.00013038253341135823,0.00237517198153437,0.29310344827586204,0.5230741669652454,0.29533437,0.44603178
Gabra1,-3.8286963,-0.8438074,0.00012882394454618188,0.002349965641517927,0.41379310344827586,0.6206377642422071,0.4496565,0.70261556
Spock3,-3.833325,-0.94859284,0.00012642283221235142,0.00230930081682249,0.3793103448275862,0.5718380508778216,0.51865077,0.83808446
Osbpl10,-3.8395462,-1.0933126,0.00012326189684779319,0.0022546270716815543,0.22413793103448276,0.42303833751343606,0.17418517,0.34073374
Arntl,-3.8405755,-0.9719885,0.00012274620667423688,0.0022467238237988724,0.2413793103448276,0.44912217843067004,0.1954432,0.35304812
Gpi1,-3.84222,-0.8196738,0.00012192647376065976,0.002233240865677524,0.33620689655172414,0.5520960229308491,0.32644752,0.51959926
Ptk2,-3.8423178,-0.6362072,0.00012187791124853293,0.002233240865677524,0.646551724137931,0.7966320315299176,1.0291206,1.333807
Rap1gap,-3.8438358,-1.0942959,0.00012112610053172874,0.0022231272686390378,0.21551724137931033,0.41386599785023287,0.14957869,0.2960122
Gas2,-3.8525295,-1.3842393,0.00011690382021761372,0.0021485674755453354,0.14655172413793102,0.3536008599068434,0.10054119,0.2438041
Dapk1,-3.8563418,-0.78684604,0.00011509650180613878,0.0021182486325554443,0.41379310344827586,0.647079899677535,0.5412848,0.8060911
Wipf3,-3.8584867,-0.8879653,0.00011409133133539136,0.0021040728023211846,0.29310344827586204,0.5287352203511286,0.35768914,0.58544105
Gm27032,-3.8634832,-2.6450686,0.0001117815483680198,0.0020643094190025374,0.04310344827586207,0.2500537441777141,0.023041146,0.13610421
A230057D06Rik,-3.872643,-0.68379444,0.00010766149835029748,0.001989590413117258,0.6551724137931034,0.7878538158366177,1.2127143,1.5676086
Atp9a,-3.8735285,-0.80924964,0.00010727088809244444,0.001983736244352362,0.39655172413793105,0.627839484055894,0.41129562,0.637381
Marchf4,-3.8797326,-1.3728255,0.00010457135546287619,0.0019364798906185273,0.14655172413793102,0.34668577570763165,0.09564779,0.2310634
Stimate,-3.885678,-1.0313828,0.00010204466905853473,0.0018922983144256922,0.19827586206896552,0.40154066642780367,0.14395978,0.27496624
Chst8,-3.88577,-2.8491404,0.00010200602795417107,0.0018922983144256922,0.0603448275862069,0.2627015406664278,0.026060529,0.17416544
Dym,-3.8873627,-0.74093866,0.0001013392391892113,0.0018818143448611662,0.3793103448275862,0.6262271587244715,0.44508266,0.66111004
Phlpp1,-3.8880758,-0.86493534,0.000101042083910846,0.0018775939105701467,0.4827586206896552,0.7477964887137227,0.7656764,1.1298724
Src,-3.891313,-1.4110444,9.970321805995871e-05,0.0018552807958941069,0.15517241379310345,0.3592619132927266,0.09380352,0.23232213
Slc6a7,-3.900185,-1.3477284,9.611915098264241e-05,0.0017923119964632903,0.13793103448275862,0.34485847366535294,0.09690586,0.23030393
Pus7,-3.9039917,-1.161106,9.461906031583208e-05,0.0017667923215332925,0.16379310344827586,0.3815478323181655,0.11987739,0.25061125
Fbxo41,-3.9068837,-0.9310229,9.349407328086751e-05,0.0017494219059023069,0.25862068965517243,0.4689716947330706,0.20050159,0.35297883
Wwc1,-3.9179986,-1.0142723,8.928727221572713e-05,0.0016730467255485274,0.2413793103448276,0.45438910784664993,0.20539393,0.37881336
E130307A14Rik,-3.918401,-0.7155614,8.913833804785934e-05,0.0016714215934026382,0.4482758620689655,0.6776065926191329,0.5547825,0.7964854
Meis2,-3.9188437,-1.06279,8.897478153409419e-05,0.0016695198183108316,0.27586206896551724,0.48964528842708704,0.3773329,0.67170006
Retreg1,-3.9191716,-1.1875399,8.885388988704217e-05,0.0016684165068237757,0.21551724137931033,0.4229308491580079,0.17518023,0.3619172
Cnih3,-3.919482,-1.2213938,8.873950410982167e-05,0.001667433898902733,0.1810344827586207,0.3917592260838409,0.1430589,0.30646497
Ints10,-3.9265199,-0.928675,8.618377043363313e-05,0.0016216792097701136,0.2672413793103448,0.48262271587244715,0.2112597,0.37002617
Kcnmb4,-3.930309,-1.5914646,8.483672954737065e-05,0.0015985714747109743,0.15517241379310345,0.35467574346112507,0.08984527,0.24942556
Sipa1l3,-3.931948,-0.88824236,8.426035433009974e-05,0.0015888250672630034,0.3017241379310345,0.5345754209960588,0.3173949,0.5255568
Speg,-3.937393,-1.115906,8.237163388339957e-05,0.0015564879060808343,0.22413793103448276,0.4291651737728413,0.15043439,0.30146596
Mtss1,-3.939923,-1.0526352,8.150776698888944e-05,0.001541248204779352,0.23275862068965517,0.4527409530634181,0.21793786,0.40886974
Ppfia3,-3.9480305,-1.8882917,7.879679564256516e-05,0.0014941918834973365,0.09482758620689655,0.30601934790397706,0.05317493,0.18413635
Sh3gl3,-3.9483697,-1.4492272,7.868523712128369e-05,0.001493130170514755,0.14655172413793102,0.3604442852024364,0.11201638,0.28040338
Raver2,-3.9487607,-1.2025901,7.855684642194889e-05,0.0014917473239277502,0.21551724137931033,0.4217126477964887,0.19836478,0.40877482
Scai,-3.9532917,-0.6875739,7.7083398593005e-05,0.0014648026309717428,0.5431034482758621,0.7174489430311716,0.7366115,1.0129348
Ube2o,-3.9537055,-1.0545354,7.695007967171664e-05,0.0014643403971522848,0.19827586206896552,0.41795055535650305,0.15315488,0.29547393
Fbxo34,-3.958961,-0.75869197,7.527650977070964e-05,0.0014345246932900484,0.3275862068965517,0.5716230741669652,0.36748773,0.56041586
Btbd10,-3.9595304,-0.7063889,7.509731730527424e-05,0.0014321255613858898,0.3620689655172414,0.6013256897169473,0.4043715,0.5950836
Susd4,-3.9602318,-0.8296304,7.487704908877186e-05,0.0014289391399256392,0.3620689655172414,0.6179147259046937,0.44232062,0.68748105
Kif3a,-3.960985,-0.7715567,7.464121188775979e-05,0.0014254508624194067,0.3275862068965517,0.572805446076675,0.34172353,0.5279348
Arhgap15,-3.9631872,-1.2504929,7.395572579673098e-05,0.0014133644040954206,0.16379310344827586,0.37896811178788964,0.1531005,0.33190736
Caly,-3.9635208,-1.4432546,7.385243904210001e-05,0.001412395044171692,0.15517241379310345,0.3655320673593694,0.11980701,0.29722264
Tmtc2,-3.9655619,-0.9859365,7.322321979084118e-05,0.0014023577446756255,0.29310344827586204,0.5188462916517377,0.3621206,0.62287426
Mfhas1,-3.966505,-1.0554721,7.29342535833853e-05,0.001397819824383426,0.23275862068965517,0.4564672160515944,0.18848175,0.35843608
Cacng2,-3.9721456,-1.1401149,7.122813910609024e-05,0.0013660957157606317,0.19827586206896552,0.410820494446435,0.15594265,0.3162276
Far2,-3.973083,-1.0804906,7.094833991733187e-05,0.0013617013525562196,0.19827586206896552,0.42361160874238624,0.16951992,0.3297871
Adamts17,-3.9748194,-0.83753514,7.043268459162431e-05,0.001352770718353785,0.27586206896551724,0.5070225725546399,0.34791887,0.5559509
Grik3,-3.9772918,-1.6093563,6.970458825894947e-05,0.0013397441248340287,0.15517241379310345,0.36202078108204944,0.13264516,0.3596246
Desi1,-3.98065,-0.97965527,6.872712861285982e-05,0.0013237978106290633,0.20689655172413793,0.4203869580795414,0.17404896,0.31838316
Ttbk1,-3.9825358,-1.550062,6.818384653028747e-05,0.0013142754349130734,0.1206896551724138,0.33740594768900034,0.07608803,0.20823671
Nrg3os,-3.983065,-2.2189257,6.80321938115688e-05,0.0013122936451664422,0.09482758620689655,0.3012540308133286,0.043560464,0.1883671
Upp2,-3.9834788,-0.7626383,6.791373176180974e-05,0.001310949692844704,0.5,0.7060551773557865,0.713235,1.017201
Pvt1,-3.9840539,-0.8415829,6.774952489930895e-05,0.0013087201538780958,0.3017241379310345,0.53450376209244,0.32188606,0.51907927
