names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Ap2m1,-2.7657447,-1.1141324,0.005679297501808274,0.049528513148856625,0.18007662835249041,0.24307932,0.11966559
Alg2,-2.77185,-1.3982831,0.00557386954902291,0.048880142253327305,0.20689655172413793,0.28192455,0.11649875
Ndufaf4,-2.774005,-0.9178567,0.005537083418906883,0.048602715479818925,0.2835249042145594,0.29280937,0.1655647
Rpl15,-2.7758007,-1.0724909,0.005506595830054829,0.04842519874407956,0.2681992337164751,0.30081838,0.15433556
Pcmtd2,-2.7761598,-0.5105545,0.0055005165238590885,0.0484168599991925,0.5708812260536399,0.5758358,0.43602785
Lmbrd2,-2.7779555,-0.44099113,0.005470210761542846,0.04824010163169934,0.6590038314176245,0.66859114,0.53115255
Pitpna,-2.7815468,-0.42422193,0.005410050984585677,0.04775420120725019,0.7318007662835249,0.7857185,0.6364731
Nckap1,-2.7822652,-0.3274466,0.005398090953685921,0.047737943991546725,0.8237547892720306,1.1817188,1.0300033
Tbc1d24,-2.7826242,-0.56470865,0.005392119894957709,0.047729871790638784,0.47509578544061304,0.45415846,0.32833207
Selenom,-2.7869341,-1.7560745,0.005320930918255083,0.04714394755366663,0.09961685823754789,0.17112784,0.053783376
Pcdh8,-2.7905254,-2.1163945,0.005262256394361225,0.046711807466785056,0.07662835249042145,0.18009207,0.044503078
Rpl36al,-2.7912438,-1.9072876,0.0052505918643488735,0.04665215144255741,0.09195402298850575,0.18273793,0.052072283
Cd47,-2.7959125,-0.46287027,0.00517534006690769,0.04602686981276245,0.7394636015325671,0.8732314,0.69906265
Hnrnpa1,-2.8052502,-1.2220353,0.005027753189008976,0.0447564897089516,0.21839080459770116,0.28970075,0.13457237
P4htm,-2.8059685,-0.7966287,0.005016559512247648,0.0446990137465239,0.3563218390804598,0.3437406,0.21200696
Stmn2,-2.809919,-0.5515923,0.004955396093362279,0.04432143842366489,0.6896551724137931,0.86832446,0.6644992
Cept1,-2.8106372,-0.46655697,0.004944348205957997,0.04430661887124374,0.5632183908045977,0.56303436,0.43638486
Lin28b,-2.81782,-0.62621933,0.004835088344538377,0.04349274892189145,0.5134099616858238,0.5842884,0.41490394
Fbxl5,-2.8185384,-0.37910435,0.004824283401500513,0.04343696390893019,0.6973180076628352,0.7442024,0.614898
Trir,-2.8260803,-1.2829185,0.004712143480860867,0.04263066719597616,0.1724137931034483,0.21482216,0.0939309
Trpc1,-2.83039,-0.5283866,0.004649128125646452,0.04214137655485103,0.5555555555555556,0.5846081,0.43870842
Snrpn,-2.8332632,-0.3276326,0.004607542834812229,0.04184482597621578,0.8850574712643678,1.3131659,1.1523933
Pfdn2,-2.8339815,-1.1412263,0.004597199284601701,0.04179111025963551,0.1417624521072797,0.19214879,0.09171067
Vps4b,-2.8339815,-0.69619334,0.004597199284601701,0.04179111025963551,0.3333333333333333,0.32992354,0.21611033
Ss18l2,-2.8339815,-1.7207443,0.004597199284601701,0.04179111025963551,0.10727969348659004,0.18495072,0.05981196
Tfrc,-2.8364954,-0.7031666,0.004561162255077336,0.041664208169322106,0.3831417624521073,0.39631468,0.2613786
Tasor,-2.8397276,-0.36630747,0.004515204963402036,0.04132441710442446,0.7547892720306514,0.87655735,0.7362543
Brd8,-2.8433192,-0.69231397,0.0044646336357448795,0.0409409941563544,0.39080459770114945,0.3918268,0.2599428
Myef2,-2.8461924,-0.31346095,0.0044245467170760805,0.040612862667636085,0.8007662835249042,0.9307872,0.80488515
H2bc27,-2.8469105,-2.2396998,0.004414576090169857,0.04056079842925294,0.05747126436781609,0.14992653,0.03367377
Gps1,-2.8476288,-1.5443813,0.0044046258312113356,0.04050882002271946,0.12643678160919541,0.18938771,0.0690464
Lrrtm1,-2.8483472,-1.7143927,0.00439469590371612,0.04045692736338079,0.1417624521072797,0.21569912,0.070791624
Zdhhc21,-2.8522978,-0.44525608,0.004340443102086672,0.03999650499149398,0.5977011494252874,0.60841537,0.4794079
Trappc6b,-2.8544526,-0.7537059,0.004311107268875485,0.03976501289257974,0.3371647509578544,0.3298315,0.20842423
Basp1,-2.855889,-0.44279712,0.0042916500444195975,0.039663085033441056,0.789272030651341,1.0550561,0.86598366
Pomp,-2.855889,-1.738194,0.0042916500444195975,0.039663085033441056,0.10727969348659004,0.17488036,0.055701748
Snu13,-2.8562481,-2.488181,0.004286798196845298,0.039663085033441056,0.04980842911877394,0.14426857,0.027284771
Atf2,-2.8573256,-0.32657257,0.004272272482941227,0.039663085033441056,0.7662835249042146,0.9042727,0.7757996
Bex1,-2.8591213,-2.9819977,0.004248162121022318,0.03953220687767908,0.034482758620689655,0.1561865,0.021170171
Nlgn2,-2.8594806,-0.6645611,0.004243354882679817,0.03952645278673914,0.44061302681992337,0.44166374,0.30034402
Clptm1l,-2.8594806,-1.9830668,0.004243354882679817,0.03952645278673914,0.09961685823754789,0.16129763,0.04332314
9930021J03Rik,-2.8601987,-0.3248321,0.00423375520442256,0.039515048574610565,0.7777777777777778,0.94300544,0.81165344
Ndufb11,-2.8619945,-1.9765402,0.004209842125695046,0.039330762671345,0.05363984674329502,0.14251934,0.038183287
Kifap3,-2.8637903,-0.25097227,0.004186051628102456,0.03914725784219502,0.8659003831417624,1.0639473,0.9534965
Rbm41,-2.8655858,-0.88254565,0.004162383159600516,0.03896453124403817,0.29118773946360155,0.2985307,0.17285334
