names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA1 (for_DEGs),mean_expr_Rest (for_DEGs)
Cacnb2,65.28662,2.438309,0.0,0.0,0.9965601965601966,0.7635335308375977,3.1267452,1.6138339
Pex5l,62.6,2.6387136,0.0,0.0,0.9965601965601966,0.7619560617136701,3.2111099,1.5733263
Gm2164,60.496193,3.5589323,0.0,0.0,0.9297297297297298,0.2580508637605325,1.5606278,0.27701986
Gm10754,60.33105,3.472549,0.0,0.0,0.9248157248157248,0.2725943595860105,1.4101902,0.24605773
Galntl6,60.134537,3.1620655,0.0,0.0,0.9975429975429976,0.7981993767073218,3.8665588,1.8287152
Hs6st3,60.029724,2.7346058,0.0,0.0,0.9936117936117936,0.7777692278096264,3.605167,1.8526791
Ryr3,59.133125,2.3170118,0.0,0.0,1.0,0.6963179562156131,2.713015,1.3414311
Cntnap2,57.913692,2.2081602,0.0,0.0,0.9995085995085995,0.9074294948251318,4.1514583,2.6763067
Grin2a,57.900463,2.0257778,0.0,0.0,1.0,0.8214381901427417,3.4515123,2.1402678
Iqgap2,57.51672,2.618607,0.0,0.0,0.9837837837837838,0.5165249509445577,1.9538298,0.686129
Arl15,57.45028,1.9990127,0.0,0.0,0.9970515970515971,0.742333884806279,2.422003,1.2722462
Cadps2,57.001648,2.6385574,0.0,0.0,0.9886977886977887,0.514177984687007,1.9913582,0.7010167
Trpc4,56.27909,2.4125886,0.0,0.0,0.9832923832923833,0.5066753876341811,1.7194711,0.620849
Dmd,56.13928,1.643639,0.0,0.0,1.0,0.8641068062021469,3.2642763,2.203073
Cttnbp2,55.941624,1.7116343,0.0,0.0,1.0,0.8001615943980609,2.7668214,1.7140847
Atp2b1,55.900906,1.6458021,0.0,0.0,1.0,0.8901927590319726,2.9809928,1.9427993
Ctxnd1,55.65543,3.536004,0.0,0.0,0.8476658476658476,0.2038782655534608,1.1197089,0.16376226
St6galnac5,55.60909,2.0411468,0.0,0.0,0.9965601965601966,0.6977800007694971,2.4330277,1.2599565
Epha6,55.272053,2.1557765,0.0,0.0,0.9995085995085995,0.8764187603401178,3.8778133,2.452627
Grin2b,55.130707,1.3809432,0.0,0.0,1.0,0.8759570620599438,3.313203,2.4127536
Cpne8,54.970024,2.612324,0.0,0.0,0.9341523341523341,0.3927513370012697,1.4056873,0.40774053
Gria1,54.944542,1.8813573,0.0,0.0,0.999017199017199,0.8370205070986111,3.383361,2.1664746
Runx2,54.618336,2.3299975,0.0,0.0,0.9562653562653562,0.48012773652418145,1.4388081,0.4944184
Cnksr2,54.21847,1.6697257,0.0,0.0,0.9995085995085995,0.8494478858066253,3.2116053,2.1384802
Entrep2,54.200226,1.971825,0.0,0.0,0.9980343980343981,0.6598053172251933,2.110915,1.047221
Ppm1e,54.18409,1.7001455,0.0,0.0,0.9985257985257985,0.7942749413258435,2.621351,1.5943637
Hcn1,53.44413,2.0808141,0.0,0.0,0.999017199017199,0.7282520872609749,2.6998327,1.4540249
Slc8a1,53.314335,1.6398379,0.0,0.0,1.0,0.8661074987495672,3.2333202,2.1768093
Msra,53.28998,1.8267877,0.0,0.0,0.9985257985257985,0.7198260936478011,2.3415034,1.2944218
Sema3e,51.582012,2.4830158,0.0,0.0,0.9272727272727272,0.3992151129237044,1.4373033,0.4536549
Ndst3,51.251987,2.4477053,0.0,0.0,0.9366093366093367,0.4387287907352545,1.5393027,0.51350063
Kcnn2,51.235245,2.0318131,0.0,0.0,0.9872235872235873,0.6152514331884114,1.8569102,0.84222144
Sh3rf1,50.91486,2.0625534,0.0,0.0,0.9552825552825552,0.5236427994305721,1.4321452,0.5670755
Kcnd2,50.842873,1.5850261,0.0,0.0,1.0,0.9054672771343927,3.84183,2.7851894
Man1a,50.39252,2.397309,0.0,0.0,0.9597051597051597,0.5253356931245431,1.9064521,0.73596865
Mical2,49.82204,1.6977527,0.0,0.0,0.9896805896805897,0.6663075680043092,1.8191351,0.9526857
Prkcb,49.697468,1.6467379,0.0,0.0,0.999017199017199,0.7811550151975684,2.3977509,1.4334382
Ralyl,49.54027,1.5893663,0.0,0.0,1.0,0.8435612327344081,3.19829,2.1754785
Adgrb3,49.41546,1.1935089,0.0,0.0,1.0,0.9307067831172329,3.9675677,3.1643434
Hivep2,49.409893,1.4539955,0.0,0.0,0.9995085995085995,0.8112423531222346,2.6469936,1.7554201
Adgrl3,49.11281,1.3395753,0.0,0.0,1.0,0.8731483975222192,3.1959136,2.32815
Lrrc7,48.585846,1.3666575,0.0,0.0,1.0,0.8520641760609442,3.292662,2.4023705
Adcy9,48.548595,1.6618484,0.0,0.0,0.9886977886977887,0.6727713439267439,1.7517717,0.9186253
Anks1b,48.418137,1.1941783,0.0,0.0,1.0,0.894886691547074,3.5052223,2.7154422
Slit3,47.79947,1.9337763,0.0,0.0,0.9995085995085995,0.7036281789850333,2.73199,1.5601481
Grm5,47.78808,1.2281101,0.0,0.0,1.0,0.9121234273402331,3.6254365,2.80931
Shisa6,47.57182,2.1005163,0.0,0.0,0.9872235872235873,0.5873956369512524,2.0753305,0.96491754
5730522E02Rik,47.509926,1.7986149,0.0,0.0,0.9985257985257985,0.728021238120888,2.5865757,1.510958
Nell1,46.872936,2.302192,0.0,0.0,0.9248157248157248,0.47062444692393524,1.7914615,0.6998303
Arhgap12,46.80041,2.0437655,0.0,0.0,0.9115479115479116,0.5041360470932246,1.3139036,0.50672287
Itga8,46.71803,1.9736179,0.0,0.0,0.9597051597051597,0.509561001885268,1.512721,0.64243114
Gria2,46.337563,1.0831004,0.0,0.0,1.0,0.9147012427378708,3.3182728,2.607235
Nr3c2,46.223938,1.8970071,0.0,0.0,0.999017199017199,0.7563002577815398,2.6831722,1.5390279
Dlgap1,46.195675,1.2031734,0.0,0.0,1.0,0.912084952483552,3.678234,2.8766463
Rbfox1,45.876038,1.3742634,0.0,0.0,1.0,0.9356315647724213,4.282354,3.3515494
Slc24a3,45.592686,1.6326392,0.0,0.0,0.9901719901719902,0.7080527875033665,2.0161383,1.1311553
Runx1t1,45.515667,1.8512605,0.0,0.0,0.9818181818181818,0.5792004924781655,1.7654229,0.85122955
Celf2,45.433613,1.1743863,0.0,0.0,1.0,0.9636412604363048,4.447448,3.6480255
Tmem200a,45.392136,2.1049662,0.0,0.0,0.8614250614250615,0.3953291523989073,1.0478653,0.35795903
Tafa1,44.778328,2.0253134,0.0,0.0,0.9828009828009828,0.7753068369820323,3.1167538,1.840461
Asap2,44.65175,1.9523313,0.0,0.0,0.8604422604422605,0.41641337386018235,0.9540739,0.34534132
Tspan13,44.544464,1.6066614,0.0,0.0,0.9488943488943489,0.5847408718402524,1.294603,0.6259383
Rasgrp1,44.454735,1.7865884,0.0,0.0,0.9154791154791154,0.46693086068254397,1.1257463,0.47227108
Zeb2,44.101078,1.4600179,0.0,0.0,0.9955773955773956,0.8477549921126544,2.920833,1.9989952
Opcml,44.097107,1.3466389,0.0,0.0,1.0,0.9196644992497403,3.9499009,3.045764
Mpped1,44.049335,1.865327,0.0,0.0,0.8864864864864865,0.41795236812742875,1.00574,0.38926396
Gm20754,43.844055,1.8132746,0.0,0.0,0.9975429975429976,0.7240583278827286,2.6064138,1.5197601
Zfp462,43.305294,1.7122158,0.0,0.0,0.9312039312039312,0.5356469547150937,1.3251964,0.6115132
Dock9,43.29137,1.4620945,0.0,0.0,0.9837837837837838,0.6914316494171059,1.7369238,0.99274176
ENSMUSG00000121513,43.22669,1.5519361,0.0,0.0,0.9941031941031941,0.7762687083990613,2.4760969,1.5508927
Sorcs3,43.21891,1.9454769,0.0,0.0,0.9582309582309583,0.5540379362086876,1.8081801,0.843264
Tbc1d1,43.087555,2.084722,0.0,0.0,0.8058968058968059,0.37051286983955983,0.85234636,0.27543715
Itpr1,43.04118,1.570098,0.0,0.0,0.9665847665847666,0.6457235196798892,1.6556017,0.8865336
Cdh11,42.85544,1.5197166,0.0,0.0,0.9926289926289926,0.705975145242584,1.9613082,1.1411635
Foxp1,42.51027,1.3783166,0.0,0.0,0.995085995085995,0.7780385518063945,2.1587203,1.3728415
R3hdm1,42.48594,1.2978821,0.0,0.0,0.999017199017199,0.8265553460813359,2.5733023,1.7791785
Raver2,42.203754,1.9160591,0.0,0.0,0.8515970515970516,0.3871340079258205,0.9760233,0.36342072
Mllt3,42.09178,1.4129996,0.0,0.0,0.9882063882063882,0.7114385748913086,1.830134,1.0871452
Ppp4r4,41.848766,1.7478307,0.0,0.0,0.8506142506142507,0.4480012311954138,0.92097056,0.371643
Lsamp,41.59769,1.1341524,0.0,0.0,1.0,0.9706052094955946,4.791096,4.0148396
Prkag2,41.450996,1.5024805,0.0,0.0,0.9778869778869779,0.6377592243468893,1.5670189,0.84950715
Homer1,41.41818,1.5171219,0.0,0.0,0.9793611793611794,0.6641914508868454,1.6656928,0.9157383
Prkcg,41.276848,1.5940202,0.0,0.0,0.9085995085995086,0.517063598938094,1.1242641,0.52373284
Ppp3ca,40.996555,1.0358788,0.0,0.0,1.0,0.9350544419222039,3.2083383,2.531905
Gm30439,40.730373,1.7451546,0.0,0.0,0.9002457002457003,0.4846677696125582,1.2244817,0.5403694
Large1,40.644306,1.1573768,0.0,0.0,0.9995085995085995,0.8322111500134662,2.598737,1.8840649
Nos1ap,40.55961,1.436783,0.0,0.0,0.9773955773955774,0.6767727290215844,1.676535,0.95771766
Dnah9,40.541107,1.9211011,0.0,0.0,0.8230958230958231,0.3813243045669655,0.9419654,0.3458897
Zfp804a,40.492924,1.7004739,0.0,0.0,0.9714987714987715,0.6355661575160633,1.918339,1.0251584
Dab1,40.45253,1.4035475,0.0,0.0,1.0,0.8671463198799585,3.4526474,2.5305667
Pde1a,40.368073,1.6742699,0.0,0.0,0.9985257985257985,0.7433342310799892,2.559103,1.5552247
Galnt9,40.341614,1.9305828,0.0,0.0,0.7862407862407862,0.35416105575006734,0.78940344,0.27409095
Khdrbs3,40.30951,1.6426374,0.0,0.0,0.9872235872235873,0.6486091339309761,1.9541839,1.078498
Galnt17,40.09341,1.6226043,0.0,0.0,0.9857493857493858,0.6961640567888885,2.1729891,1.260732
Nell2,39.788937,1.4149503,0.0,0.0,0.9985257985257985,0.7482590127351776,2.2811081,1.4575759
Wasf1,39.595608,1.3481076,0.0,0.0,0.9837837837837838,0.6957793082220769,1.6868942,1.0040848
Gabrb3,39.458622,1.2445096,0.0,0.0,1.0,0.8072024931707129,2.6858644,1.9124632
Tcf4,39.41539,0.92619133,0.0,0.0,1.0,0.9277442191527837,3.34503,2.7342882
Pde10a,39.38035,1.5027202,0.0,0.0,0.9945945945945946,0.724404601592859,2.2320282,1.3700546
Nalf1,39.3298,1.1849345,0.0,0.0,0.9995085995085995,0.8916163287291755,3.5787032,2.7922845
Dock4,39.27759,1.249947,0.0,0.0,0.9985257985257985,0.8478704166826978,2.726739,1.9466943
Bcl11a,39.212864,1.4770274,0.0,0.0,0.9877149877149877,0.6539956138663383,1.7807069,1.0197293
Cntnap5c,39.20863,1.903553,0.0,0.0,0.8987714987714988,0.4765110999961525,1.5552922,0.6924973
Cacng8,39.207123,1.5407571,0.0,0.0,0.8678132678132678,0.49293986379900734,0.9558355,0.43839577
Sipa1l1,39.204086,1.2916199,0.0,0.0,0.9936117936117936,0.7333692431995691,1.9375263,1.2317113
Cpne7,39.16738,1.9829781,0.0,0.0,0.8078624078624078,0.38594128736870453,1.0734727,0.39682296
Aff3,38.97754,1.3888751,0.0,0.0,0.9813267813267813,0.6737332153437728,1.7170941,1.0095845
Ror1,38.893757,2.099742,0.0,0.0,0.7542997542997543,0.3002962563964449,0.8803516,0.28469762
Ksr1,38.713486,1.540066,0.0,0.0,0.8643734643734644,0.47693432341964526,0.93429977,0.4261989
Zfp385b,38.69,1.6045952,0.0,0.0,0.9818181818181818,0.6404139894578893,1.9345872,1.0808042
Kalrn,38.62718,1.2997763,0.0,0.0,1.0,0.8335962448539879,3.0499156,2.2159238
Brd9,38.60326,1.4654732,0.0,0.0,0.8810810810810811,0.516101727521065,0.95866054,0.45891526
Magi2,38.57545,0.95058537,0.0,0.0,1.0,0.9166634604286099,3.5471034,2.9147186
Dgkg,38.557552,1.4877906,0.0,0.0,0.9685503685503686,0.6324496941248894,1.6641916,0.9268642
Sorl1,38.485218,1.359498,0.0,0.0,0.9508599508599509,0.6047093224577739,1.273669,0.6947007
Chrm3,38.444016,1.8134673,0.0,0.0,0.9267813267813267,0.638413296910469,2.221005,1.2052742
Gm49678,38.332985,1.7765,0.0,0.0,0.9400491400491401,0.5247585702743257,1.7194874,0.849016
Ccdc88c,38.284412,2.0164711,0.0,0.0,0.7238329238329239,0.3045284906313724,0.64752084,0.2030349
Pkp2,38.198467,1.9585619,0.0,0.0,0.7415233415233415,0.29641029587164786,0.7083339,0.23519766
Osbpl6,38.15092,1.3514667,0.0,0.0,0.9724815724815725,0.6501481281982224,1.5168259,0.8730714
Ext1,38.10662,1.3700151,0.0,0.0,0.9980343980343981,0.7567619560617137,2.1853864,1.3997339
Sipa1l3,37.864037,1.4952681,0.0,0.0,0.8805896805896806,0.5064445384940941,1.017012,0.4861491
Bcl11b,37.859764,1.4998894,0.0,0.0,0.9159705159705159,0.5194875149090069,1.193829,0.5950532
Trpc5,37.580616,1.5412132,4.45673314966191e-309,9.355657791516836e-307,0.9272727272727272,0.532568966180601,1.3353983,0.6742659
Arhgap39,37.457844,1.2774583,4.4769083821263525e-307,9.32515722695621e-305,0.9616707616707617,0.6586510715247585,1.4000912,0.8155829
Kcnab1,37.21506,1.5056521,3.8947496206144605e-303,8.050147869685427e-301,0.9361179361179361,0.654649686429918,1.8344089,1.0483423
Dgkz,37.07655,1.4884684,6.7080307375726845e-301,1.3759143963250232e-298,0.8461916461916462,0.48228232849832636,0.9105779,0.4249472
Gpc5,37.033928,1.8023949,3.258416418021488e-300,6.632852208502832e-298,0.9331695331695332,0.5879727598014698,2.1018758,1.1180634
Rasgrf1,36.754173,1.2656626,9.972182811156192e-296,1.9996459114609468e-293,0.9911547911547911,0.7296371821014966,1.8975294,1.2113326
Eml6,36.205303,1.2037046,5.0237044308235284e-287,9.999032448609497e-285,0.9955773955773956,0.7551075372244238,2.0370018,1.3596338
Camk2a,36.065823,1.2146224,7.791639439660191e-285,1.5394217039975687e-282,0.9960687960687961,0.7697664576199453,2.1420074,1.44427
Nin,35.987675,1.3137542,1.3041211412464395e-283,2.557790880678236e-281,0.9361179361179361,0.5847793466969335,1.2007728,0.65977204
Thsd4,35.97123,1.761284,2.3574225376467683e-283,4.590140839606425e-281,0.7577395577395577,0.3498518718017775,0.8170913,0.31687778
Gabra5,35.93722,1.40628,8.01453807744044e-283,1.5492851664807526e-280,0.8914004914004914,0.5196414143357316,1.0983865,0.562077
Dkk3,35.827694,1.6914663,4.0933435563727845e-281,7.856295811409766e-279,0.7380835380835381,0.33338463314224154,0.6946477,0.27044126
Susd6,35.826157,1.3302369,4.324719054702715e-281,8.241503617011487e-279,0.8948402948402948,0.5436112500480935,1.0415237,0.5476604
Satb2,35.590496,1.6425501,1.9653490256073045e-277,3.7189386139484696e-275,0.828992628992629,0.38717248278250166,1.0218548,0.4508116
Phactr1,35.57093,1.1577834,3.9450070872162967e-277,7.412751079265866e-275,1.0,0.8802662460082337,3.0853598,2.3376038
Pigk,35.50639,1.348335,3.916857358732589e-276,7.308747029801713e-274,0.8712530712530713,0.5389557923896734,0.9955141,0.5128649
Vcl,35.484295,1.6052809,8.586596288598346e-276,1.5911851191354314e-273,0.7631449631449632,0.37866953945596554,0.7241251,0.29962555
Dok6,35.451836,1.1782556,2.7178600671059833e-275,5.001979452269711e-273,0.995085995085995,0.7976992035704668,2.4137626,1.7041261
Pip5k1b,35.32963,1.3979839,2.060453020065546e-273,3.7662838536844365e-271,0.9474201474201475,0.5643876726559194,1.3725717,0.75032634
Mapk10,35.011715,1.1365159,1.4923789033143498e-268,2.6916925032159028e-266,1.0,0.7960063098764957,2.4153895,1.7293257
Tenm2,35.01171,1.2130139,1.4926020951960162e-268,2.6916925032159028e-266,1.0,0.9350544419222039,4.1309414,3.3111005
Reps2,35.0057,1.2003912,1.8426584397578714e-268,3.3008154850862666e-266,0.9606879606879607,0.6634989034665846,1.4129477,0.8554747
Pantr1,35.002235,1.7371237,2.0805070223521982e-268,3.702200244410832e-266,0.7287469287469287,0.3394251856411835,0.7353055,0.2820159
Gm44257,35.002026,1.9242699,2.0956995406064678e-268,3.704700437901039e-266,0.6923832923832924,0.31156938940402445,0.64327466,0.2133668
Zdhhc2,34.918278,1.528659,3.9258166348105535e-267,6.894555096559449e-265,0.7995085995085995,0.45250278942710936,0.8661103,0.39034513
Exoc6b,34.916832,1.0415763,4.128994882628278e-267,7.204291720533884e-265,0.9955773955773956,0.8041629794929014,2.0359166,1.4433944
Kcnq2,34.793858,1.2212094,3.0122556374571047e-265,5.221890901836929e-263,0.918918918918919,0.5878958100881074,1.1104764,0.62765145
2310002F09Rik,34.757496,2.5611699,1.067891886720685e-264,1.8393753202682566e-262,0.5941031941031941,0.16913546997037435,0.5441479,0.1155828
Wipf3,34.728603,1.4242159,2.9165098943059208e-264,4.991504513375802e-262,0.8643734643734644,0.5014043322688623,1.0809635,0.5456266
Ar,34.647465,1.901062,4.8772358269592174e-263,8.294387763948998e-261,0.6864864864864865,0.30468239005809705,0.64155453,0.21577218
Spon1,34.57932,1.4565799,5.169763910758697e-262,8.736575866797872e-260,0.8604422604422605,0.4644684698549498,1.046912,0.51499766
Itpka,34.570805,1.550378,6.941036481016568e-262,1.1656603140307198e-259,0.7542997542997543,0.37909276287945826,0.6775174,0.28580368
Lrrn2,34.20517,1.3330574,2.0256561316175794e-256,3.380706848233811e-254,0.8245700245700246,0.4774729714131815,0.82024086,0.4084686
Zbtb16,34.132282,1.3264664,2.449696893530152e-255,4.063170094392295e-253,0.9135135135135135,0.5518448693778616,1.1749426,0.637831
Stum,34.11957,1.5575393,3.7812538895571635e-255,6.233269448613556e-253,0.7321867321867321,0.3638182447770382,0.6570611,0.27433
Snd1,34.10616,1.149057,5.977625371549339e-255,9.7938288861909e-253,0.9218673218673219,0.6431072294255704,1.2095468,0.72297305
9530059O14Rik,34.095844,1.3032073,8.500143985303819e-255,1.3842355690006888e-252,0.942014742014742,0.5863568158208611,1.3525839,0.77100503
Gm10649,34.08514,1.5571165,1.224705452660067e-254,1.9823997296973497e-252,0.7867321867321867,0.4146050555961679,0.8600422,0.38067776
Hunk,34.074425,1.8283349,1.7650453481743677e-254,2.8399262578110935e-252,0.7031941031941032,0.3309222423146474,0.70537406,0.253492
Shank1,34.043613,1.2239445,5.045267120154488e-254,8.069424257056612e-252,0.8958230958230958,0.5606556115578469,1.0117664,0.55926716
Adcy2,33.891144,1.2911872,8.996744454539513e-252,1.4304291330974955e-249,0.9818181818181818,0.6759262821745989,1.7696265,1.0950737
Klhl3,33.87818,1.2609129,1.396393861010451e-251,2.2071237085500482e-249,0.8683046683046683,0.5396483398099342,0.9778997,0.526035
Nlgn1,33.847492,0.9189068,3.951050692259703e-251,6.208463865556621e-249,1.0,0.9505213343080297,3.9755569,3.3551996
Trim2,33.840828,1.0504124,4.95152229373929e-251,7.735314187952019e-249,0.9877149877149877,0.7782309260898003,1.8443736,1.2727468
Wscd2,33.82408,1.4077142,8.730046409235473e-251,1.3559326417118913e-248,0.8004914004914004,0.44307644954022546,0.7707734,0.3630826
Ankrd33b,33.69631,1.4846274,6.547274703176599e-249,1.0052872644248869e-246,0.7828009828009828,0.4143357315993998,0.781807,0.35318828
Npr3,33.663586,2.202632,1.973025027972958e-248,3.012226278501897e-246,0.6098280098280098,0.21653649340156209,0.50816554,0.13441314
Ripor2,33.537327,1.2846254,1.3778190887104738e-246,2.0916383567034144e-244,0.9007371007371008,0.5617329075449194,1.1050352,0.60371023
Fibcd1,33.50887,3.097852,3.579882485723425e-246,5.404013617493732e-244,0.5199017199017198,0.0979185102535493,0.40426052,0.056560468
Chrna7,33.300823,1.4424795,3.756519875975715e-243,5.6389770428752776e-241,0.8058968058968059,0.4476934323419645,0.8992436,0.4294121
Plcl2,33.250214,1.1760172,2.026976063855358e-242,3.025824824210748e-240,0.9459459459459459,0.626293717055904,1.3259065,0.79929703
Kctd1,33.2288,1.3468422,4.132142343852479e-242,6.13429087178542e-240,0.8348894348894349,0.48316725020199297,0.88395983,0.44369742
Gpr161,33.114914,2.5146196,1.8129027325121236e-240,2.661895979377091e-238,0.5547911547911548,0.15097533761686738,0.3989206,0.08230303
Ntrk3,33.032326,1.2429112,2.790933648892079e-239,4.0756732144418566e-237,0.9980343980343981,0.7596475703128006,2.3233023,1.58742
Epha4,32.96917,1.2900131,2.247760156450929e-238,3.2647197515587278e-236,0.9823095823095823,0.6773883267284829,1.7644905,1.0914986
Lmo7,32.93157,1.2842604,7.767688927013805e-238,1.1221387175745213e-235,0.8982800982800982,0.5384171443961371,1.1309558,0.6214639
Adam12,32.913002,1.8105732,1.4322379894189037e-237,2.0579804692880184e-235,0.6638820638820638,0.26813127621099614,0.670073,0.24064721
Dlg2,32.853676,0.9039363,1.0093853025720402e-236,1.4426693127718468e-234,1.0,0.9516755800084644,4.2882433,3.67357
Kcnh7,32.830296,1.3769729,2.1768039464793848e-236,3.0947471979841835e-234,0.9778869778869779,0.7818090877611481,2.6431975,1.7963637
Lmo3,32.75862,1.4941051,2.2887738149451433e-235,3.2368080214513685e-233,0.8152334152334152,0.4758185525758917,1.0400748,0.5004409
4930419G24Rik,32.712902,2.200237,1.0236562518826838e-234,1.440086046496739e-232,0.5975429975429976,0.212881382016852,0.48446828,0.12719098
Gria3,32.705486,1.2145137,1.305087032417023e-234,1.8264421125544483e-232,0.9985257985257985,0.7884652379669885,2.491004,1.75297
Esyt2,32.253628,1.0538282,3.12934095521463e-228,4.3567560345397464e-226,0.9641277641277641,0.6940864145281059,1.4400396,0.936668
Cracdl,32.068806,1.236546,1.200658864049799e-225,1.6629744163411392e-223,0.9164619164619164,0.5667731137701512,1.1897786,0.6781871
Actr3b,32.03043,1.2113656,4.112337610991213e-225,5.666590338837635e-223,0.8545454545454545,0.5283367319456735,0.90857947,0.49438965
Zswim6,31.9733,1.089663,2.563562338668565e-224,3.51443469591961e-222,0.9636363636363636,0.6919702974106422,1.4845197,0.9568932
4921539H07Rik,31.904896,3.1741304,2.2835843937314915e-223,3.1147163786581306e-221,0.5351351351351351,0.16251779462121504,0.75711536,0.11816059
Cdk17,31.81832,1.085694,3.6123599439633854e-222,4.902227863348291e-220,0.941031941031941,0.655111384710092,1.263889,0.78680617
Sphkap,31.812159,1.2593796,4.395473582489111e-222,5.934993726707658e-220,0.9601965601965602,0.6384902466238314,1.6103654,0.98313725
Thsd7b,31.619486,1.4032534,1.993000746785137e-219,2.6775965033058313e-217,0.9022113022113022,0.527490285098688,1.4438463,0.799224
Camkv,31.607706,1.1389024,2.8932784544046594e-219,3.867780699992696e-217,0.8692874692874692,0.5316455696202531,0.89862674,0.5075887
Ldb2,31.546368,1.4314134,2.0110361435105837e-218,2.6750762958479892e-216,0.9002457002457003,0.5281828325189488,1.4524419,0.7946767
Cyfip1,31.480488,1.0625463,1.6068167164466033e-217,2.1268554271389275e-215,0.9233415233415233,0.6257550690623678,1.1598221,0.716979
Kctd16,31.46977,1.3352771,2.2521674858494173e-217,2.9664578600379335e-215,0.9980343980343981,0.7880804894001769,2.74256,1.910593
Mmd,31.44179,1.2559304,5.435439015419538e-217,7.124402260698682e-215,0.7764127764127764,0.432303489669501,0.69827867,0.3527899
Parp8,31.387856,1.1541945,2.9636209036120384e-216,3.865655033012401e-214,0.8997542997542998,0.5666961640567889,1.1009307,0.64277965
Etv1,31.254833,1.4042765,1.9192710255592626e-214,2.4913435969457675e-212,0.7945945945945946,0.438613366165211,0.9517021,0.47047716
Rnf150,31.204838,1.1355786,9.160404050600347e-214,1.1833656578828428e-211,0.9631449631449631,0.6491093070678312,1.4284725,0.8935915
Nav3,31.149519,0.9968091,5.148534894148999e-213,6.619192947645148e-211,1.0,0.889307837328306,3.3030033,2.6480136
Cds1,31.084724,1.5207087,3.874531192085879e-212,4.957554911016551e-210,0.686977886977887,0.3463121849871109,0.5976585,0.25078553
Cap2,31.070587,1.1591861,6.014926143206309e-212,7.659766135921969e-210,0.9174447174447175,0.6099034281097303,1.2631543,0.75883526
Matn2,31.06262,1.7340198,7.706281631073913e-212,9.767348463535663e-210,0.6442260442260442,0.29033126851602475,0.5664887,0.20627308
Rab3c,30.892159,1.1660205,1.5222980495185283e-209,1.911408812643124e-207,0.9508599508599509,0.6208302874071794,1.364324,0.83212924
Hs6st2,30.840666,1.3521037,7.472705046408964e-209,9.33914346962832e-207,0.7788697788697788,0.41860644069100844,0.8395946,0.41559935
Dgkb,30.677252,1.2760769,1.144867444218869e-206,1.4241938993593058e-204,0.9945945945945946,0.7616482628602208,2.331661,1.5765095
Khdrbs2,30.571472,1.2624155,2.9316707622046563e-205,3.613485934882528e-203,0.9547911547911548,0.6932784425378016,1.9147704,1.2271837
Mir99ahg,30.558874,1.0178239,4.310512478909808e-205,5.288742936452354e-203,0.9995085995085995,0.8638374822053788,2.703834,2.0646894
Kcnj6,30.524853,1.1509767,1.219758129394817e-204,1.4897682244017606e-202,0.942997542997543,0.6065176407217883,1.3018113,0.7907425
Cacna2d3,30.476429,1.2901201,5.3504570032353625e-204,6.505284148277565e-202,0.9941031941031941,0.7256357970066561,2.2212908,1.4726967
Ociad2,30.402653,1.5207095,5.06676424228971e-203,6.1051100982208306e-201,0.6486486486486487,0.30791427801931437,0.5198657,0.21318811
Akt3,30.383778,0.9434934,8.998280512952739e-203,1.0793919526028575e-200,0.9980343980343981,0.8272863683582778,2.3563166,1.78621
Sv2b,30.377562,1.2846925,1.0870601085677954e-202,1.2981913385429627e-200,0.9621621621621622,0.593359239736832,1.5505004,0.925994
Marchf1,30.307594,1.1284947,9.1044097098334e-202,1.0776893784282972e-199,0.9891891891891892,0.8235158324035243,2.70095,1.9953679
Elmod1,30.27567,1.054191,2.3972121176897752e-201,2.825135508873871e-199,0.9567567567567568,0.6650378977338309,1.3821489,0.8906627
Tenm4,30.241678,1.3030049,6.712411739499667e-201,7.841847975667654e-199,0.9916461916461916,0.7277903889808011,2.2806227,1.5172094
Chl1,30.213667,1.0589167,1.5667397300026687e-200,1.8224370798775632e-198,0.975921375921376,0.7282136124042938,1.693477,1.1411523
Gabra2,30.182169,1.1470474,4.060227574233812e-200,4.7025135741233844e-198,0.9921375921375921,0.7507214035627717,2.0284243,1.381575
Homer2,30.129387,1.4412191,1.9978852850038058e-199,2.3039990389722002e-197,0.7007371007371007,0.3797083605863568,0.6392151,0.284868
Unc79,30.108936,1.0930394,3.701336169686794e-199,4.2502095247642795e-197,0.9906633906633907,0.7194413450809896,1.8698565,1.2732164
Gse1,30.053274,1.1224512,1.9785383860788533e-198,2.262269209954842e-196,0.857002457002457,0.5526143665114848,0.94304925,0.54238737
Rasgef1a,30.047653,1.0488309,2.3430366445937274e-198,2.6676862135692146e-196,0.9238329238329238,0.6012081104997884,1.086219,0.66724354
Mal2,30.004864,1.3962533,8.479485472923624e-198,9.613661377951806e-196,0.6810810810810811,0.3585471894117194,0.579141,0.26085898
Slc35f3,29.958263,1.1758049,3.434216707388827e-197,3.8772018036780585e-195,0.9095823095823096,0.5643491977992382,1.1951305,0.703012
Slc9a2,29.900543,2.478083,1.9360574577619658e-196,2.1766470246888713e-194,0.509090909090909,0.14070255088299796,0.37903273,0.079474784
Sh3bp5,29.83856,1.2468889,1.2356024281118516e-195,1.3833598851402272e-193,0.7488943488943489,0.42837905428802275,0.6611526,0.3327666
Acap2,29.809408,0.9578281,2.9504329048204876e-195,3.289549051972054e-193,0.97002457002457,0.7372552037243661,1.5202963,1.0437284
