names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA1 (for_DEGs),mean_expr_Rest (for_DEGs)
Lzts2,-2.6188333,-0.80967164,0.008823102289192046,0.03818891084255643,0.08304668304668304,0.1181178100111577,0.04269571,0.073676206
Siglech,-2.621704,-1.5173527,0.008749133361319413,0.037893167862452067,0.07665847665847667,0.10903774383440422,0.054191798,0.1479136
Selplg,-2.6246803,-1.7800138,0.008673037453786725,0.037606021685210475,0.05405405405405406,0.08749182409295525,0.030540954,0.10120624
Zmiz1,-2.6311545,-0.5009752,0.008509535815474837,0.03695672011666541,0.38034398034398037,0.3978684929398638,0.24788517,0.33511788
Ezh2,-2.6315129,-0.4934219,0.008500563391688205,0.036923721036964445,0.20737100737100736,0.2418529490977646,0.11816557,0.16261047
Wnt5b,-2.6392632,-1.129655,0.008308645269087311,0.036119284643322445,0.044226044226044224,0.07933515447654957,0.02216871,0.047883265
Ptprc,-2.6402647,-1.8375013,0.00828413022409104,0.036018540310894215,0.041277641277641275,0.07556461852179601,0.025599908,0.08862691
Ly86,-2.6417115,-1.7153735,0.008248830005930054,0.03588828728292431,0.04668304668304668,0.08083567388711477,0.03259923,0.10329087
Cxadr,-2.6419818,-0.31767294,0.0082422500201836,0.03586546688944669,0.3179361179361179,0.3491977992381978,0.19011079,0.23187235
Kcnk10,-2.6456578,-0.27764472,0.008153227348068504,0.03551259828863684,0.43783783783783786,0.44850140433226887,0.31824437,0.3744772
Gli2,-2.6546783,-2.8832424,0.007938406988843141,0.03461619535706187,0.012285012285012284,0.04736254857450656,0.0063394057,0.045853607
Tbc1d9b,-2.6554735,-0.33612353,0.007919714519690898,0.03454029039832729,0.36953316953316956,0.4009464814743565,0.23130079,0.28406125
Cemip,-2.6555617,-0.48104906,0.007917643724675724,0.03453686475357739,0.33415233415233414,0.346581508983879,0.22839597,0.30610716
Cox8a,-2.656455,-0.68473035,0.007896695892777349,0.03445108274702506,0.4574938574938575,0.4623138778808049,0.35603404,0.5231968
Gm33680,-2.6598182,-2.2300436,0.007818285751815235,0.03415336338014556,0.01818181818181818,0.053326151360086185,0.009625599,0.044376947
Ovol2,-2.6616917,-1.2089162,0.007774906143561607,0.033980437227960375,0.02506142506142506,0.060674848986187524,0.012817693,0.029384604
Stambpl1,-2.6623645,-0.41792938,0.007759379090454509,0.03391809275427243,0.29238329238329236,0.3251894886691547,0.17287198,0.2248406
Arl6ip6,-2.6704164,-0.38917843,0.007575723576894104,0.03316384693892874,0.16068796068796068,0.20014620445538842,0.08837695,0.11423108
Pdgfd,-2.6708262,-3.1726518,0.007566483623859615,0.03312879500946844,0.009828009828009828,0.045169481743680504,0.006018713,0.053004686
Cage1,-2.6735945,-0.67578226,0.007504314122566843,0.032872663918058535,0.057985257985257985,0.09464814743565081,0.02918377,0.04622199
Zfp36l1,-2.6772037,-2.025266,0.0074239517397661,0.03255247768399398,0.03194103194103194,0.06683082605517295,0.016032455,0.06371517
Csk,-2.681255,-0.93625087,0.007334658406034148,0.03219021814757693,0.057985257985257985,0.0941864491554769,0.029013867,0.05480327
Ttyh2,-2.6944695,-1.0881299,0.007050078280044058,0.03100419040667493,0.10221130221130222,0.13604709322457773,0.057841916,0.11920164
Gm2629,-2.6948094,-1.7014948,0.007042888879363426,0.030977643507692786,0.05454545454545454,0.08891539379015813,0.0364614,0.11402015
Fjx1,-2.6960158,-0.9071961,0.007017433132721364,0.03087073154489572,0.08353808353808354,0.1196183294217229,0.046654448,0.085781984
Dlc1,-2.6994328,-0.47279483,0.006945776415874911,0.03056551134860119,0.628992628992629,0.5409180100804124,0.5665428,0.72160167
Zfp612,-2.7003121,-0.27463025,0.006927446798357601,0.03049483870771113,0.2742014742014742,0.3164172213458505,0.16328174,0.1943814
Gm15270,-2.7012937,-2.5221603,0.006907033040702273,0.03040995867666231,0.008353808353808353,0.044284560040013854,0.004084118,0.023236811
Pfkfb4,-2.7015085,-0.32489738,0.006902572895711998,0.03039530214811232,0.1705159705159705,0.21168866145973605,0.09463304,0.11718286
Sri,-2.702015,-0.5456259,0.006892067826063319,0.030354017781727815,0.13316953316953317,0.17109768766111347,0.07107762,0.10212743
Sirt2,-2.7027888,-0.5896948,0.006876042877463584,0.030288405265155166,0.3071253071253071,0.337847716517256,0.18287602,0.26389185
Efcab1,-2.7049298,-0.25404164,0.0068318834196542,0.030108694027572304,0.13267813267813267,0.17356007848870764,0.07655146,0.09064099
E430024P14Rik,-2.7065089,-0.4585104,0.0067994774485530315,0.029975711081643965,0.14398034398034398,0.1811781001115771,0.07684975,0.10414805
Fyb,-2.7099872,-1.7477397,0.006728583481656677,0.029672909593322652,0.052088452088452086,0.0867992766726944,0.033884995,0.10952376
Cdv3,-2.711165,-0.5498994,0.006704726245295115,0.0295822650592906,0.20884520884520885,0.24658535646954716,0.11670201,0.16654685
Jag1,-2.7124255,-2.3690658,0.006679282089720929,0.02947484147656452,0.011302211302211302,0.04736254857450656,0.0062810043,0.032031655
Frmd4b,-2.7134125,-0.4911493,0.0066594124553206475,0.029391986313151413,0.6319410319410319,0.5623485052518179,0.579817,0.7440153
Fut10,-2.7165253,-1.2614756,0.006597116111802655,0.029131390291559135,0.04275184275184275,0.07871955676965103,0.020928651,0.049459692
Gm30313,-2.716952,-2.2123,0.006588615541285236,0.029103419298756254,0.0068796068796068794,0.04309183948289792,0.003989072,0.018353362
Gm49127,-2.7263894,-1.6232018,0.00640313938281283,0.02832603806654276,0.01425061425061425,0.05067138624908622,0.007682109,0.023478677
Aldh9a1,-2.729616,-0.9324026,0.006340815647987768,0.02806881655048292,0.06142506142506143,0.0979185102535493,0.028100228,0.052960947
Gm4221,-2.7313843,-0.56473154,0.006306890590285361,0.027927842808333495,0.1542997542997543,0.1900657920049248,0.0933081,0.13510506
Npas1,-2.7328823,-2.347702,0.006278279097061606,0.027805729246422505,0.015233415233415233,0.05136393366934708,0.0074211285,0.037213895
4732491K20Rik,-2.7331767,-1.3394003,0.0062726683763600815,0.027787860232112393,0.025552825552825554,0.0620984186833904,0.012745676,0.0319432
4930445B16Rik,-2.7333004,-0.98308134,0.006270311594826684,0.02778418082997906,0.036855036855036855,0.0736024008310569,0.01901738,0.037248645
Asah2,-2.7375567,-0.69901913,0.006189743505684266,0.027440753670637887,0.085995085995086,0.12315801623638951,0.047908165,0.076652974
Gm12258,-2.7376976,-0.32963568,0.0061870936538467956,0.027438060154953526,0.12530712530712532,0.16617290600592513,0.06746015,0.08406694
Gm26512,-2.7384715,-2.7499046,0.006172551071028811,0.027382606451798606,0.016707616707616706,0.05282597822323112,0.0064896294,0.04286399
Adamts18,-2.7418728,-0.6570935,0.00610899748280902,0.027120458773245103,0.07813267813267813,0.11519372090338964,0.0462843,0.07204275
Gm26911,-2.7425215,-2.9267018,0.006096943980842478,0.027078493349626014,0.004914004914004914,0.04139894578892694,0.002432634,0.018350145
Tuba1a,-2.7520473,-0.7126847,0.005922397735854888,0.026338104462499307,0.3960687960687961,0.4131045361856027,0.27556187,0.4186851
Palld,-2.7548711,-1.2996544,0.005871526741027491,0.026116193267904105,0.05749385749385749,0.09357085144857835,0.030985823,0.07461734
Tril,-2.7597506,-2.430704,0.005784551295773006,0.02574211548814519,0.021621621621621623,0.05782770959178177,0.010325211,0.05444783
Mcm6,-2.7605984,-1.3983666,0.005769557380097447,0.025679643333314295,0.029975429975429974,0.06675387634181063,0.015592577,0.040589582
Adgrg1,-2.7630808,-1.573677,0.005725858708098117,0.02550627047191585,0.044226044226044224,0.08048940017698435,0.021157028,0.061704017
Wnt5a,-2.7654524,-1.123654,0.005684392332485962,0.02533835799168842,0.03734643734643735,0.0744488476780424,0.019959316,0.04299042
Fcrls,-2.765815,-1.8618968,0.0056780731867098685,0.02531438966764463,0.04471744471744472,0.08048940017698435,0.02688922,0.094459176
Plekhg3,-2.7712564,-1.5297072,0.005584043350930144,0.024913127609740137,0.053562653562653564,0.08918471778692624,0.027518677,0.07747688
Cldn12,-2.7716107,-0.4386682,0.00557797117986632,0.024896478975240527,0.10171990171990172,0.1415105228733023,0.05463047,0.0733466
F3,-2.7742255,-1.7905326,0.005533333279559022,0.02470599289161697,0.03587223587223587,0.07225578084721634,0.019533144,0.066010326
Map3k4,-2.7781715,-0.35406724,0.005466573811447121,0.02442821192642344,0.39705159705159704,0.4207225578084722,0.2474477,0.30663657
Qpct,-2.7783651,-1.7384789,0.005463319591556692,0.024417730775969447,0.022113022113022112,0.05909737986226001,0.011680623,0.0384558
Vwa3b,-2.77923,-0.71439296,0.0054487926876546555,0.024364962475833016,0.07027027027027027,0.10753722442383902,0.03878346,0.06286759
Lbh,-2.7800167,-1.3795946,0.005435610185554903,0.024314107821851214,0.044226044226044224,0.08087414874379593,0.02192231,0.056068998
C030029H02Rik,-2.7806041,-1.4544232,0.005425783814204052,0.024278236650734867,0.05896805896805897,0.09453272286560732,0.038363446,0.10181308
Plod2,-2.784559,-0.55686635,0.00536005643755314,0.024012123453993475,0.12334152334152335,0.16063252664383826,0.06369047,0.092343144
Prtg,-2.7861125,-0.3953126,0.00533443564093582,0.02390437380271406,0.21425061425061426,0.2517794621215036,0.13553338,0.17471108
Gm40578,-2.7892735,-1.0332896,0.0052826436822096855,0.023681120410572947,0.06977886977886978,0.10692162671694048,0.037416093,0.07513493
Vegfa,-2.792517,-0.9165467,0.005229972376955328,0.023464578021170423,0.08452088452088452,0.12146512254241854,0.04082762,0.07572023
Gm32200,-2.793887,-3.633298,0.005207868554039949,0.023373213303332797,0.002457002457002457,0.03962910238159363,0.0012866226,0.015849546
Slc25a18,-2.7940576,-1.812099,0.0052051201060138875,0.023368584055389417,0.029484029484029485,0.06633065291831788,0.015345503,0.052878696
Btg1,-2.7959268,-0.7503103,0.00517511023138533,0.02323783621613032,0.12727272727272726,0.16378746489169327,0.06900102,0.113479175
Pnma8b,-2.7980595,-0.7084845,0.005141066201937002,0.023088826482708883,0.26683046683046685,0.2971413181485899,0.16383815,0.25534463
Tbc1d2b,-2.799782,-0.6225241,0.005113710934221596,0.022973652031856594,0.09926289926289926,0.1377784617752299,0.048919324,0.07435313
4732463B04Rik,-2.8019118,-0.34459084,0.005080077080263701,0.022834003202858087,0.09287469287469287,0.13296910469008502,0.051045932,0.064382665
Lhfp,-2.8022304,-0.45055225,0.005075061595118483,0.022819502181136004,0.23095823095823095,0.266169058520257,0.17140429,0.22753923
Dach2,-2.8033628,-1.277244,0.005057274905419815,0.0227467319565836,0.062407862407862405,0.09891885652725943,0.037048362,0.08753487
Gm29683,-2.8065493,-1.2019083,0.005007523934735003,0.022538051612450507,0.046191646191646195,0.08341348928475241,0.029205142,0.0659519
Prrx1,-2.8080032,-1.7429073,0.0049849724153364725,0.02244406983915734,0.03832923832923833,0.07487207110153515,0.021807875,0.07119877
Pcnt,-2.8101656,-0.45785645,0.004951601840082758,0.02231251743133049,0.18624078624078624,0.22630910699857643,0.099592544,0.13438582
Trim66,-2.8104217,-0.49460778,0.004947663469920383,0.022298510136994413,0.07567567567567568,0.1148474471932592,0.038846936,0.0543082
Pla2g4a,-2.8210924,-1.5445117,0.004786040577617862,0.02161359837320873,0.060933660933660934,0.09707206340656381,0.033709325,0.09531744
Plxnb1,-2.8220968,-1.8097783,0.004771077247079139,0.021553269271858855,0.0343980343980344,0.07133238428686853,0.015996618,0.054992992
Pdgfra,-2.8232434,-1.6002783,0.0047540462330264285,0.021483555715005067,0.053562653562653564,0.08972336578046247,0.036789168,0.107618354
Acsbg1,-2.825181,-2.0874403,0.0047253917900279725,0.021364845599537545,0.027518427518427518,0.06463775922434689,0.0147849005,0.061378777
Yap1,-2.8260686,-0.7015601,0.0047123160583318726,0.02130931209817863,0.09238329238329239,0.1308529875726213,0.050145276,0.08031517
Rpl37a,-2.827649,-0.6223121,0.0046891164350097245,0.021215113421234433,0.4638820638820639,0.4757416028625293,0.35549647,0.50508565
Ostf1,-2.828103,-1.216111,0.004682474290807484,0.021188629874367985,0.06977886977886978,0.10672925243353469,0.03419261,0.07771056
Anxa5,-2.8290973,-1.536143,0.004667949646935776,0.021133581636590446,0.027518427518427518,0.06521488207456427,0.013788864,0.039477583
Lgmn,-2.831581,-0.7385966,0.004631847240331544,0.020984275054410487,0.27714987714987716,0.30906852371974913,0.16685313,0.2646519
Il15ra,-2.8360567,-1.5617927,0.004567434380007758,0.02072040550241575,0.0285012285012285,0.06609980377823092,0.011913664,0.034770355
Eef2k,-2.8370042,-0.33831108,0.004553902845406898,0.020662507506937412,0.3208845208845209,0.3592397368319803,0.19531949,0.2411436
Rps6ka1,-2.839525,-1.594536,0.004518076680153209,0.02051380878602851,0.03783783783783784,0.07541071909507137,0.018462412,0.054747522
Capn6,-2.8408265,-1.5887032,0.0044996774169608865,0.020437175827204026,0.015233415233415233,0.053210726790042705,0.008259616,0.024639992
6430548M08Rik,-2.842232,-0.4021269,0.0044798864823726555,0.020354168038781408,0.2294840294840295,0.271978761879112,0.13116898,0.16992497
Bcl2l11,-2.8434057,-2.3192203,0.004463421113791737,0.02028278798031185,0.01818181818181818,0.055788542187680354,0.0071384166,0.035128333
Cfap46,-2.8444655,-1.436633,0.004448599525693438,0.020225696997526677,0.02457002457002457,0.06256011696356431,0.011421143,0.030619329
Eci2,-2.8457246,-1.2019686,0.0044310506412510945,0.020156141989235977,0.05110565110565111,0.08891539379015813,0.025874985,0.058554795
Dsc2,-2.8457515,-2.9876025,0.004430674574408785,0.020156141989235977,0.005405405405405406,0.043245738909622564,0.0025647192,0.020163659
Pnpla7,-2.8472836,-0.9048278,0.004409404752919768,0.02007306389939465,0.13464373464373464,0.1707898888076642,0.07488857,0.13592786
Cul7,-2.8480191,-1.2182504,0.0043992273600886025,0.02003512528230182,0.03341523341523341,0.07160170828363664,0.016971696,0.03905153
Adgrv1,-2.8491588,-1.8523223,0.004383501333246069,0.019970899907719705,0.03734643734643735,0.07456427224808587,0.018771807,0.06618245
Fggy,-2.8507378,-0.3308955,0.004361792942729724,0.019881488782213345,0.2781326781326781,0.31972605902043016,0.18631041,0.22919817
BC006965,-2.8511062,-1.81133,0.004356741695076895,0.01986183395770549,0.022604422604422605,0.060367050132738256,0.010390855,0.036002498
Ccdc157,-2.8531091,-0.57429594,0.004329374287913831,0.019753826985268237,0.062407862407862405,0.10172752106498403,0.03246852,0.047968343
Trim32,-2.8600245,-0.63094383,0.004236084372551435,0.019347881538408475,0.13071253071253072,0.17086683852102652,0.070801765,0.1076131
Adipor2,-2.8639705,-0.5270684,0.00418366791656,0.019124728975496292,0.23095823095823095,0.2700550190450541,0.13017632,0.18260542
Dock5,-2.8648868,-1.6631619,0.004171583602472692,0.019078892603451858,0.057985257985257985,0.0943788234388827,0.030764785,0.0943546
Pcyt1a,-2.8654032,-0.4467782,0.004164786066263795,0.019051379230593832,0.16314496314496316,0.20376284098341735,0.0885585,0.118858516
Arhgap29,-2.869294,-0.73642546,0.004113892701429657,0.018841025547539605,0.10859950859950859,0.14766649994228773,0.05948483,0.09722767
Tnc,-2.8693295,-3.5698004,0.0041134301113173585,0.018841025547539605,0.010319410319410319,0.048208995421492054,0.0047271517,0.054739717
Coch,-2.8707094,-1.9078102,0.004095518020504984,0.01876646814648174,0.014742014742014743,0.05305682736331807,0.007761295,0.028817486
9430021M05Rik,-2.872105,-1.7713352,0.004077474826186944,0.018686977414232163,0.021621621621621623,0.059712977569158554,0.0076557864,0.025896594
Bicc1,-2.8775237,-0.4034057,0.004008099073947071,0.018387847382099677,0.3253071253071253,0.3519295140625601,0.23312436,0.29805824
Blm,-2.8782961,-0.46850988,0.003998296822037241,0.01834601017898577,0.12530712530712532,0.16640375514601208,0.06703583,0.091608584
Syt6,-2.8910568,-2.4240212,0.0038394886654810265,0.017641426204082624,0.01818181818181818,0.056327190181216576,0.008057932,0.042502638
Gm35339,-2.89302,-1.1219373,0.0038155718331474697,0.01753453312068967,0.02702702702702703,0.06586895463814398,0.014137898,0.030517668
Nsa2,-2.9008882,-0.52900064,0.00372106644022854,0.017123660772211145,0.21081081081081082,0.2511253895579239,0.11892983,0.16740179
Hhip,-2.901608,-1.427854,0.003712527799851345,0.01709022134349934,0.05307125307125307,0.09080066176753492,0.033048958,0.08654693
Gnas,-2.901652,-0.30778703,0.0037120052610736015,0.01709022134349934,0.7936117936117936,0.7040898772652072,0.76289827,0.88238406
Gm10863,-2.9027376,-1.2856287,0.0036991651210330568,0.017040385188095017,0.06437346437346438,0.10149667192489709,0.044190533,0.104492575
Nrg4,-2.9068816,-0.62237513,0.003650514233024139,0.016830699629608547,0.047665847665847666,0.08733792466623062,0.027122255,0.041452423
Kcnh1,-2.9073253,-0.31789586,0.0036453380744218655,0.016809719248277937,0.5690417690417691,0.5115616944326883,0.44787288,0.5331281
Gm48530,-2.9081006,-4.6785173,0.003636312396311862,0.01677385649594845,0.0034398034398034397,0.04201454349582548,0.0011103167,0.028051551
Ndrg4,-2.9117866,-0.3558415,0.0035936805053303883,0.016591442470485832,0.6034398034398034,0.5725443422723251,0.46807167,0.5675208
Cd164,-2.9118278,-0.7652965,0.003593205927506655,0.016591442470485832,0.11793611793611794,0.1574006386826209,0.061364952,0.10216831
Slc32a1,-2.9133103,-1.6898869,0.0035761916316336545,0.016522054529229075,0.033906633906633905,0.07237120541725982,0.016985247,0.05379458
Camk2n2,-2.9143174,-1.0244265,0.003564672904073125,0.016474503084355843,0.07076167076167077,0.10992266553807087,0.03899194,0.07777743
Ubxn7,-2.9145563,-0.3766972,0.0035619446059660656,0.016467502613802948,0.401965601965602,0.42787888115116773,0.25696674,0.32239115
Gm13561,-2.9160018,-3.5352058,0.0035454853418751143,0.016397106908121226,0.005405405405405406,0.04409218575660806,0.0021706172,0.024879657
Cacng5,-2.9165423,-1.607786,0.0035393471188859636,0.016371536767854338,0.021621621621621623,0.06052094955946289,0.011089148,0.033421256
Slc29a1,-2.9176831,-1.6632504,0.003526423962754627,0.01631456816102218,0.020638820638820637,0.05955907814243392,0.009513867,0.029827708
Mak,-2.921534,-0.81409425,0.0034831206708541614,0.016133675646587024,0.03783783783783784,0.07741141164249163,0.019516509,0.03406398
Ptgs1,-2.925701,-2.0351,0.0034368116293866354,0.015930158440851973,0.027518427518427518,0.06613827863491209,0.0145696625,0.058411404
Myh14,-2.9313755,-1.9473808,0.0033746447106467784,0.015655508179398987,0.03095823095823096,0.06956254087953523,0.0138845565,0.052519023
Gm42303,-2.9359038,-0.60208243,0.003325775367411708,0.0154394582104963,0.07764127764127764,0.11796391058443308,0.041019656,0.061620593
Lrp4,-2.94629,-1.2609501,0.0032161070185604376,0.014957828925210007,0.0683046683046683,0.10649840329344773,0.037265558,0.08708847
Arrdc1,-2.9506915,-0.750839,0.003170634299488495,0.014752371190866816,0.05110565110565111,0.09133930976107114,0.025858663,0.04313773
Ano10,-2.9507542,-0.4165132,0.003169991876078194,0.014751936562213555,0.20442260442260443,0.24750875302989497,0.11461846,0.15022281
Cnksr3,-2.9510243,-1.8036764,0.003167219137063656,0.014741586387129819,0.02702702702702703,0.06598437920818745,0.016816972,0.057519536
Dgat2,-2.951764,-0.5669601,0.003159641888425809,0.014708866518018275,0.15331695331695333,0.19410565195644647,0.08223672,0.11953678
Zfp275,-2.9575753,-1.5720915,0.003100689132077051,0.014449447967206097,0.020638820638820637,0.06017467584933246,0.010589367,0.031162586
Rgs3,-2.9608715,-1.8128505,0.0030676987689994715,0.01430315216432688,0.03931203931203931,0.07795005963602786,0.017443493,0.05998709
Nek11,-2.9634252,-1.106598,0.003042361247932033,0.014194868333379705,0.033906633906633905,0.07367935054441922,0.016224423,0.03461606
1700047M11Rik,-2.978937,-1.3218704,0.0028925029217347535,0.0135214950429737,0.07665847665847667,0.11392405063291139,0.05046991,0.12169352
Npc2,-2.9792726,-1.2264934,0.0028893352897791324,0.01350903762595533,0.0800982800982801,0.11892578200146205,0.040526852,0.0923783
Kcnj4,-2.9809527,-0.60094005,0.002873531227110994,0.013444503582182207,0.10909090909090909,0.1505905890500558,0.059797686,0.089348875
Grin2d,-2.9813995,-0.6618517,0.002869342601017202,0.013427244111691435,0.07960687960687961,0.12031087684198376,0.042776518,0.06685983
Gpr83,-2.9817636,-1.3670988,0.002865931795607426,0.013413619116525263,0.029484029484029485,0.06944711630949174,0.014865896,0.037905656
Ikzf1,-2.987498,-1.8254193,0.002812710684785962,0.013182894836943798,0.04520884520884521,0.08387518756492632,0.033562567,0.11419256
Atp13a4,-2.9875422,-2.7922843,0.002812304913592919,0.013182894836943798,0.01769041769041769,0.05701973760147743,0.008611686,0.05818679
Simc1,-2.9890501,-0.28282878,0.0027984622801161484,0.013120691234814328,0.3371007371007371,0.37893886345273364,0.23157655,0.27537382
Cx3cr1,-2.992706,-1.1118937,0.002765158371020104,0.012969070593351404,0.142014742014742,0.17894655842406987,0.09086106,0.18695687
Prss35,-3.0068011,-1.8898395,0.002640124058065936,0.012397786340480898,0.015724815724815724,0.05582701704436151,0.0073063606,0.02681338
Cgrrf1,-3.007504,-0.7994193,0.002634027418531194,0.012371319128811953,0.08648648648648649,0.1271978761879112,0.04186265,0.07176643
Dysf,-3.0098555,-1.166403,0.002613720584815738,0.012278089530419384,0.020147420147420148,0.060674848986187524,0.012662201,0.028199775
Gm13601,-3.0131245,-2.4360607,0.0025857277867595133,0.012150840439004568,0.008353808353808353,0.04847831941826017,0.0044661937,0.023934688
Mest,-3.014365,-0.44646245,0.0025751775710304704,0.012107615281467846,0.12383292383292384,0.166865453426186,0.068627186,0.092398316
Synpo2,-3.0154576,-1.7663985,0.002565918254611738,0.012068304481256327,0.027518427518427518,0.06740794890539033,0.013242239,0.044351924
Cflar,-3.0157578,-1.0221267,0.0025633796906305243,0.012058475540483575,0.11253071253071253,0.15128313647031666,0.060963664,0.12014781
