names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PPP (for_DEGs),mean_expr_Rest (for_DEGs)
Cpeb3,10.549399,0.58401066,5.112287956179067e-26,2.7639271103125054e-24,0.9173967459324155,0.7405883865280788,1.3660746,1.0810938
Mras,10.524881,0.76188856,6.634476932477751e-26,3.5725129293722884e-24,0.5832290362953693,0.4343482572446469,0.5131394,0.33319923
Cacng2,10.52385,0.78332794,6.707535490993657e-26,3.604629572859991e-24,0.5694618272841051,0.4052594850699673,0.48659638,0.3105453
Gm19410,10.491394,1.9338375,9.46223233041937e-26,5.07485394647442e-24,0.3692115143929912,0.19462298453740773,0.40685615,0.12346672
Tmem44,10.472231,1.0674833,1.158796651264617e-25,6.202562952087701e-24,0.46808510638297873,0.2800161604289859,0.41830853,0.22140351
Cadm3,10.470245,0.7889701,1.1833586800912278e-25,6.321440901401848e-24,0.5707133917396746,0.4286186506041797,0.4996886,0.31856695
Ank,10.459005,0.5629361,1.332464147335733e-25,7.103831674387131e-24,0.8385481852315394,0.6634223381202483,1.0094014,0.7795643
Npsr1,10.441466,3.5901477,1.6031462635452277e-25,8.530007940883221e-24,0.26533166458072593,0.059830315495647705,0.49148452,0.051363356
Mtmr7,10.433712,0.7585351,1.73957254377523e-25,9.237611512102852e-24,0.5994993742177722,0.4643919638594043,0.5424828,0.35469893
Ildr2,10.431504,0.6513678,1.7804623388024455e-25,9.436099219649252e-24,0.6971214017521903,0.538803393690087,0.74357224,0.53211695
Chd6,10.410236,0.5359534,2.226674681787908e-25,1.1777706436937223e-23,0.8811013767209012,0.7162375583060933,1.126446,0.89109594
Adam22,10.390805,0.59401625,2.730380012943848e-25,1.4385355087804154e-23,0.9461827284105131,0.7492195247364748,1.4249318,1.1287817
Stxbp1,10.385579,0.569478,2.8841327944969474e-25,1.5136064099244724e-23,0.769712140175219,0.6164469093179564,0.8472787,0.6410408
Plekha7,10.33358,1.2505562,4.967120995570456e-25,2.5966253142213648e-23,0.4518147684605757,0.29338524259007603,0.42954594,0.20335594
2210408F21Rik,10.3029785,0.635725,6.831297933958878e-25,3.557305726462695e-23,0.7909887359198998,0.5978624159841334,0.9453957,0.6995981
Fam135a,10.301727,0.5748016,6.920740677359703e-25,3.596911063842461e-23,0.772215269086358,0.626841003415727,0.87748134,0.6643239
Lgi2,10.299076,1.6670696,7.114103195293641e-25,3.6902693601841725e-23,0.360450563204005,0.1791971205053807,0.3094318,0.10813305
Trpc4,10.2951565,0.69192076,7.4098705289915415e-25,3.836285570597355e-23,0.7396745932415519,0.5354611231498145,0.96121454,0.69297385
Sorbs2,10.292424,0.6683373,7.623264209567198e-25,3.93917517905905e-23,0.9524405506883604,0.775957689058655,1.9543388,1.5712453
Gm28175,10.278206,1.2811258,8.835740739290598e-25,4.539509630300925e-23,0.4230287859824781,0.23877033826716126,0.4004324,0.18451808
Dlgap3,10.256035,0.6934692,1.111789201498565e-24,5.690243017955513e-23,0.6483103879849812,0.5085760458368531,0.6335202,0.43617424
Sptbn4,10.234365,0.5883022,1.3910455848135831e-24,7.105968605311973e-23,0.8110137672090113,0.6309545671576009,0.9559012,0.725071
Phf24,10.224037,0.60566944,1.5475809880244577e-24,7.890607428504208e-23,0.7446808510638298,0.5672677856539464,0.7723082,0.5683994
Eml5,10.2158985,0.6292107,1.6831221566494227e-24,8.56543415703977e-23,0.9224030037546934,0.7114261578580086,1.3729053,1.0665039
Ppp2r2b,10.181727,0.82575315,2.392755351634626e-24,1.215374977285868e-22,0.9887359198998749,0.7618173136959636,2.0368862,1.5605168
Peg3,10.129343,0.58886486,4.0939247544414e-24,2.0755426066384982e-22,0.7947434292866082,0.6301465457083043,0.964126,0.73176366
Astn2,10.062857,0.727275,8.062421466539704e-24,4.0644890207490034e-22,0.7972465581977471,0.6291181547728358,1.3847376,1.032605
Cpeb1,10.053224,0.6671663,8.891083061152579e-24,4.4738464766511195e-22,0.6595744680851063,0.5260586917398171,0.6829788,0.48057315
Frmd6,10.049953,0.8411763,9.191074310058561e-24,4.616152648808851e-22,0.5431789737171464,0.3928820655966504,0.48294097,0.29753998
Ttc3,10.010364,0.43912044,1.372476581147149e-23,6.880307040191025e-22,0.9949937421777222,0.8920556800235061,2.1537027,1.8897818
Aig1,10.006655,0.5540919,1.4248977585963195e-23,7.12979567476408e-22,0.8498122653316645,0.6706210746685276,1.0409769,0.8099236
Cyria,9.995896,0.57462645,1.588438169910121e-23,7.933333387636608e-22,0.7584480600750939,0.6026370881845227,0.8306222,0.6256003
Tacr3,9.966642,3.063391,2.1331786007730773e-23,1.0614538704217146e-21,0.2553191489361702,0.05770007712932016,0.22790807,0.030161316
Silc1,9.964134,1.0387578,2.1877223892110716e-23,1.0865822661386597e-21,0.48435544430538174,0.3351452602196349,0.41305447,0.22229117
Pdss2,9.946887,0.56006193,2.6019395343027596e-23,1.2875527677111445e-21,0.7647058823529411,0.6159694420979175,0.83425516,0.6333219
Scai,9.938132,0.5757091,2.841037858786714e-23,1.4007098580843856e-21,0.8936170212765957,0.7115363426010946,1.2746602,1.0040774
Efnb2,9.922377,1.0169122,3.32737817427294e-23,1.6374844604892652e-21,0.47058823529411764,0.3223638300216697,0.38727894,0.21004006
Clasp1,9.911452,0.54145104,3.7121201449892804e-23,1.8234857092479335e-21,0.8260325406758448,0.6628346861571235,0.9619672,0.74711514
Sgcd,9.891741,0.86903024,4.5209586119524264e-23,2.2127169016969345e-21,0.8022528160200251,0.7015829874756675,1.8540994,1.3734342
Rapgef5,9.890687,0.6031406,4.568798641448977e-23,2.2320658090133455e-21,0.918648310387985,0.7090755500055093,1.4087762,1.1101536
Pde8b,9.889611,0.57191414,4.618162962993744e-23,2.252087818795679e-21,0.8110137672090113,0.6319829580930694,0.9879658,0.7580226
Cacna1b,9.883556,0.62502766,4.90604144256012e-23,2.3881401007534497e-21,0.8773466833541927,0.6449847577772064,1.1093003,0.8405811
Zmiz1os1,9.868703,1.2148738,5.689555970317627e-23,2.759197938990614e-21,0.4355444305381727,0.2769309876225805,0.37695682,0.18002129
Adcy1,9.868534,0.56721336,5.699124883289136e-23,2.759197938990614e-21,0.7634543178973717,0.603885848606163,0.9449473,0.7234017
Nav3,9.854493,0.72158444,6.554655765700259e-23,3.167690655114496e-21,1.0,0.8943328313806148,3.1549609,2.6820974
Marchf11,9.828093,1.0636379,8.52177511802698e-23,4.096245034371824e-21,0.4806007509386733,0.34131560583244575,0.43470868,0.23151499
Galnt7,9.819497,0.73682016,9.280567717558806e-23,4.453015260192949e-21,0.574468085106383,0.4264149557424615,0.53422844,0.35327512
Gucy1b1,9.7801485,0.69481546,1.3700970719922436e-22,6.538989045192111e-21,0.5932415519399249,0.46123333455760823,0.5562316,0.37822264
Sesn1,9.777389,0.56707126,1.4079602037137187e-22,6.707782034359507e-21,0.6821026282853567,0.5490138465493811,0.6801802,0.50536656
Ppp1r12b,9.76752,0.5240964,1.552045097126966e-22,7.381141904389661e-21,0.8347934918648311,0.6878098945899291,1.0661818,0.8433837
Lrrtm3,9.744307,0.694832,1.9510603676447963e-22,9.2460303489622e-21,0.7922403003754693,0.6212950380137363,1.300066,0.97425455
Mapre2,9.74347,0.52617484,1.9671887913687724e-22,9.30604979297164e-21,0.7033792240300375,0.5740992397252727,0.71154565,0.5424301
Mtcl1,9.739489,0.91365206,2.0458088810794891e-22,9.660963907663598e-21,0.5406758448060075,0.40500238733610017,0.5236432,0.31137887
Herc1,9.733784,0.5421276,2.163910046692123e-22,1.0200747886774974e-20,0.9549436795994993,0.7957909428141183,1.632169,1.341812
Cdkl4,9.724212,1.5305055,2.377386803034568e-22,1.1187457687835173e-20,0.36295369211514394,0.1944393432989312,0.2802678,0.10613877
Ttc8,9.719383,0.6180375,2.492871392402188e-22,1.1710394110812377e-20,0.6583229036295369,0.5243691923458332,0.6078517,0.4350349
Nmnat2,9.714379,0.55265033,2.618405258703263e-22,1.2278629895524726e-20,0.8172715894868585,0.6309545671576009,0.94335645,0.7272645
Zdbf2,9.703266,1.1788157,2.9199967439559175e-22,1.3645271740886175e-20,0.42428035043804757,0.26951188158812944,0.35966095,0.17495535
Slc8a3,9.701793,0.8175866,2.9624655920375914e-22,1.381969626007814e-20,0.5619524405506884,0.41712270907555,0.57218283,0.36332265
Prlr,9.679078,2.6890478,3.700358497205515e-22,1.7231998755617363e-20,0.26533166458072593,0.076137657472362,0.26523653,0.046024036
Zfyve9,9.649031,0.50968224,4.962241293583422e-22,2.3068412380378297e-20,0.7984981226533167,0.6496492452345098,0.91114414,0.71518034
Smad3,9.645415,0.8762002,5.140270217337036e-22,2.3854760058695363e-20,0.5131414267834794,0.36676828148529034,0.46818683,0.28163734
Pten,9.644714,0.49955833,5.175508179061856e-22,2.397688013299863e-20,0.8548185231539425,0.7052190839975024,1.0642127,0.85138804
Atrnl1,9.628728,0.70071834,6.047349077113979e-22,2.7967688416876526e-20,0.9524405506883604,0.7433062768575311,1.7638731,1.3799735
Jam3,9.600384,0.7380069,7.96472900881917e-22,3.6708793905140836e-20,0.5594493116395495,0.41635141587394864,0.51478183,0.33909243
Pi4ka,9.587077,0.53073376,9.061588607761374e-22,4.169261744701166e-20,0.8923654568210263,0.7152826238660154,1.2135153,0.9697416
Lekr1,9.574566,0.7322795,1.0228572766416111e-21,4.690132256546091e-20,0.5882352941176471,0.4541080545047196,0.5566276,0.3704037
Med12l,9.572411,0.57471454,1.0444200312797872e-21,4.78084603756182e-20,0.8798498122653317,0.6915194476071547,1.1786072,0.920518
Mast1,9.569219,0.8121285,1.0771709995787729e-21,4.9223783603200045e-20,0.5219023779724656,0.39023763176258863,0.42339313,0.262537
Ntm,9.552475,0.65067387,1.2663381290535247e-21,5.776995845104959e-20,0.9599499374217773,0.8100415029198957,2.3731391,1.9738623
Gabra4,9.533501,0.56160665,1.520666622011366e-21,6.925476632787357e-20,0.7847309136420526,0.6065302824402248,0.9072448,0.69368225
Scn1a,9.529788,0.5776522,1.5760530318172498e-21,7.165574444150508e-20,0.869837296620776,0.6772688875013773,1.2171881,0.95287967
Btaf1,9.515624,0.50963724,1.8062472604115796e-21,8.18446271285989e-20,0.8010012515644556,0.6414221177507621,0.88384336,0.69191325
Nav2,9.499325,0.59363246,2.1125476601583623e-21,9.556255156305589e-20,0.9887359198998749,0.8136408711940354,1.9904337,1.6461968
Cdkl5,9.4456625,0.5434639,3.5316231386380934e-21,1.5921931834766035e-19,0.853566958698373,0.6798398648400484,1.133249,0.89396083
Snx7,9.412758,0.97732985,4.832856534389391e-21,2.171552760519113e-19,0.4881101376720901,0.35222389539795057,0.44401583,0.2499048
Arhgap32,9.397251,0.53360707,5.600736819049845e-21,2.5081966387978225e-19,0.8948685857321652,0.7202042090571859,1.2157646,0.970496
Dis3l2,9.38879,0.5004368,6.069317566353101e-21,2.713520183159864e-19,0.818523153942428,0.6662504131927866,0.9493037,0.7512557
Patj,9.386463,1.087094,6.204858516446461e-21,2.7695107697162197e-19,0.45056320400500627,0.31443052851948433,0.39383695,0.20472842
Ift88,9.383662,0.8030447,6.372027284063419e-21,2.8394091728488236e-19,0.5344180225281602,0.41095236346273917,0.46087793,0.28934503
Csnk1g3,9.374943,0.5076664,6.921358920416642e-21,3.0790879833045557e-19,0.772215269086358,0.6270246446542036,0.8264291,0.6439158
Rabgap1l,9.374625,0.56173724,6.942201384429199e-21,3.083255391729133e-19,0.981226533166458,0.8245858890072355,1.9127187,1.5912926
Ptpn12,9.371178,0.5283643,7.172740563492204e-21,3.180388431370223e-19,0.7259073842302879,0.5905902229404635,0.75792444,0.5800567
Akap6,9.368297,0.57678515,7.371247398501402e-21,3.2630217067171775e-19,0.9849812265331664,0.8198846733022368,1.9476388,1.6155893
Pdzd2,9.357369,0.6603693,8.174623622041215e-21,3.606767433895689e-19,0.6157697121401752,0.45818488999889817,0.65784746,0.46299678
Itpka,9.346052,0.7619401,9.09799395665404e-21,4.0075917641851486e-19,0.5356695869837297,0.40254159474051493,0.4792768,0.30940375
Syn1,9.335944,0.50686306,1.0009495559477286e-20,4.401884544732483e-19,0.8022528160200251,0.6414221177507621,0.9284728,0.7310176
Pid1,9.325681,0.526838,1.1027340646584225e-20,4.841579136825459e-19,0.7672090112640801,0.5811143350350755,0.9557166,0.74710834
Ablim2,9.317594,0.5339489,1.1900916150737222e-20,5.216600603104554e-19,0.7133917396745932,0.5786902706871855,0.7623975,0.58205336
Rasgrf2,9.306897,0.72803193,1.316213040509599e-20,5.760039804314809e-19,0.6332916145181476,0.4873471186689683,0.81042814,0.5618848
Kit,9.276686,1.11049,1.748328696520345e-20,7.626232479789232e-19,0.4130162703379224,0.249788812575752,0.37806222,0.19292338
Dnm1,9.267775,0.4505457,1.900695946532832e-20,8.277423028093549e-19,0.8560700876095119,0.6857531127189922,1.0174898,0.82963467
Cers4,9.256342,0.67625165,2.1155530130773823e-20,9.198205414464281e-19,0.5932415519399249,0.46986447276600435,0.52959496,0.36252522
Wfs1,9.246194,1.6162385,2.326285788078624e-20,1.0098109713355837e-18,0.3316645807259074,0.16612186432585302,0.31879422,0.115533605
Arid5b,9.240857,0.6108826,2.4453051193167652e-20,1.0597636863877659e-18,0.704630788485607,0.5765233040731627,0.85932213,0.63739383
Map7d2,9.237501,0.4872942,2.5232126085402927e-20,1.0917668726485936e-18,0.723404255319149,0.5822161824659345,0.73128825,0.5703196
Kcnk2,9.229819,0.8573871,2.7108863414258625e-20,1.1692057141912188e-18,0.5181476846057572,0.3803577331325522,0.5262478,0.3237221
Vti1a,9.229535,0.504851,2.7180814784599395e-20,1.1704302776637592e-18,0.9061326658322904,0.7404047452896022,1.2728381,1.0338438
Ppargc1b,9.198589,0.83597517,3.626791275150407e-20,1.556214572530119e-18,0.5168961201501877,0.3979138355309068,0.44299597,0.27173424
E130307A14Rik,9.198454,0.5090157,3.631360390682488e-20,1.556214572530119e-18,0.8172715894868585,0.6725309435486833,0.99737424,0.7895606
Rab11fip3,9.190934,0.5071943,3.8944323655324324e-20,1.666296141112364e-18,0.7509386733416771,0.6036287508722958,0.7742122,0.6001608
Maco1,9.175425,0.54051894,4.49797087311394e-20,1.921470228307974e-18,0.6795994993742178,0.5538987034928563,0.65239304,0.49018097
Add2,9.159019,0.5222895,5.237115294349158e-20,2.233671237447014e-18,0.7622027534418022,0.597935872479524,0.82196474,0.63536847
Nsd3,9.158223,0.49017987,5.2758991047730094e-20,2.2466467344730707e-18,0.8936170212765957,0.7345649539060491,1.2034816,0.9783349
Nr1d2,9.152888,0.7094877,5.543140711880024e-20,2.3567118817755734e-18,0.541927409261577,0.41436809049840234,0.4520466,0.299741
Camk2g,9.150255,0.55513865,5.679927671028332e-20,2.41105302560081e-18,0.6645807259073843,0.5310170051786829,0.6698429,0.5003124
Prkar2b,9.147169,0.8490846,5.844473627882284e-20,2.4769874823532647e-18,0.5081351689612015,0.3842509273882543,0.46377927,0.2833505
Dync2h1,9.133039,0.52428263,6.66024363522362e-20,2.8182794721017113e-18,0.7872340425531915,0.6399897160906454,0.89999837,0.7005548
Pde4d,9.11806,0.65929,7.648090422700718e-20,3.221068803416431e-18,0.981226533166458,0.8195173908252837,2.2714944,1.8725508
Arntl,9.113995,0.72210586,7.940348338897706e-20,3.3345239908342595e-18,0.5531914893617021,0.4451830903147611,0.52191836,0.3474206
Rab27b,9.113968,0.77281916,7.942297559113979e-20,3.3345239908342595e-18,0.5707133917396746,0.4502883167444081,0.6041096,0.39578837
Terf1,9.111546,0.8841436,8.121670615959642e-20,3.4045130959568734e-18,0.4918648310387985,0.36695192272376687,0.4123212,0.24411903
Dzank1,9.104518,0.59503484,8.665018743944996e-20,3.626620773361402e-18,0.6282853566958698,0.5012303962977926,0.5922755,0.42852092
Aifm3,9.087338,1.0832548,1.0149320803203181e-19,4.2412480557087014e-18,0.4405506883604506,0.3079296286774158,0.3771142,0.19572514
Shank3,9.082219,0.7661839,1.0638374833018337e-19,4.4387132261366874e-18,0.5319148936170213,0.4142946340030117,0.44440088,0.28442863
Efr3b,9.077898,0.635551,1.1069216645037197e-19,4.6113155232891395e-18,0.5944931163954944,0.4531163918169464,0.5739594,0.40482756
Ptchd4,9.077512,0.67701614,1.1108529128451464e-19,4.620529066276948e-18,0.6445556946182729,0.4633268446762405,0.82156515,0.5860447
Vopp1,9.077057,0.82517755,1.1155022636393676e-19,4.6326964179273276e-18,0.5118898623279099,0.39743636831086787,0.45350143,0.28055722
Pak5,9.070188,0.5112417,1.188126772468558e-19,4.926692342010826e-18,0.9136420525657072,0.7347485951445256,1.4357417,1.1777682
Dleu2,9.041288,0.42151406,1.5483561044777072e-19,6.4006659272793834e-18,0.7947434292866082,0.65027362544533,0.97338575,0.80183876
Hivep3,9.016538,0.5749934,1.941270070104899e-19,8.012584759403784e-18,0.9586983729662077,0.7753700370955302,1.6328689,1.3256782
Lin7a,9.004322,0.6182806,2.170015430127125e-19,8.942993037962553e-18,0.6595744680851063,0.4976677562713483,0.69572073,0.50368243
Trank1,9.000295,0.5480475,2.251135483238925e-19,9.248931259117724e-18,0.7947434292866082,0.6129577257869027,0.9326375,0.71983904
Jakmip1,8.988777,0.8224779,2.4999582693287614e-19,1.0255553999521194e-17,0.5156445556946183,0.4009990083373122,0.44725314,0.27682146
Snap91,8.98284,0.5338282,2.638678037327083e-19,1.0808121777893099e-17,0.9136420525657072,0.7151357108752341,1.2555926,1.005635
Cd46,8.964724,0.62438667,3.110608252020303e-19,1.2721772257501603e-17,0.6082603254067585,0.4916075954016234,0.56855255,0.40327057
Pcsk1,8.930441,1.22424,4.243132753030004e-19,1.732720016320915e-17,0.38172715894868586,0.22841297241708597,0.32745343,0.15343255
Lims1,8.913795,0.4900831,4.931458186566136e-19,2.0016356717980675e-17,0.6946182728410513,0.5598854078671907,0.71335375,0.554487
Golga4,8.881588,0.5462312,6.591273060885207e-19,2.667281734126288e-17,0.655819774718398,0.53854629595622,0.62175286,0.46400592
Trim37,8.843899,0.4654329,9.243564795264134e-19,3.729348138870079e-17,0.7071339173967459,0.5974216770117897,0.7436394,0.58737946
Unc80,8.837277,0.64398587,9.807964231912655e-19,3.9511244214616644e-17,0.9687108886107635,0.742681896646711,1.6731995,1.3271904
Tmtc1,8.823276,0.6520998,1.1115902361221965e-18,4.4579745738214055e-17,0.6332916145181476,0.5068865464428692,0.7421299,0.53077257
C2cd5,8.814792,0.52523136,1.1990819769654318e-18,4.8016889301134357e-17,0.8723404255319149,0.6828883093987586,1.0873928,0.86138475
Tyro3,8.80543,1.2214935,1.3035122979621967e-18,5.2121094414053906e-17,0.376720901126408,0.2348771440114592,0.3013952,0.14049332
Scn3a,8.768768,0.531423,1.8063134636565627e-18,7.190465595326199e-17,0.7922403003754693,0.6320196863407647,0.9447394,0.73607355
Cx3cl1,8.757334,0.5586483,1.999234714905486e-18,7.93492419342842e-17,0.5807259073842302,0.46101296507143646,0.5060055,0.36962014
Usp15,8.754396,0.47751334,2.051982971530164e-18,8.120291965392565e-17,0.8435544430538173,0.6927314797810996,1.0189804,0.8204427
Grm2,8.747574,1.7612935,2.1798946008507505e-18,8.613789400714657e-17,0.28911138923654567,0.122525434311529,0.22168316,0.07065213
Gm1976,8.73438,0.5037751,2.4499693674925408e-18,9.666766065275267e-17,0.7158948685857321,0.5659455687369156,0.718737,0.55492944
Kcnip3,8.719917,0.5541004,2.7840567926863094e-18,1.0968857187607204e-16,0.6408010012515645,0.5006794725823631,0.64483017,0.48046833
Tef,8.704356,0.55267435,3.1938183813705556e-18,1.2564846252917544e-16,0.6032540675844806,0.48962427002607706,0.53788984,0.39586818
Unc13b,8.70417,0.56609344,3.199069255827003e-18,1.2567103933343797e-16,0.6745932415519399,0.5320821243618467,0.71482986,0.533598
Ephb2,8.701963,0.8580655,3.2619192867489167e-18,1.2795295070794655e-16,0.4881101376720901,0.36676828148529034,0.41590056,0.25039044
Rhobtb2,8.685748,0.8995046,3.762581113740598e-18,1.4737690164170534e-16,0.4555694618272841,0.33411686928416645,0.36571357,0.2124449
Pank1,8.683876,0.7983274,3.825062039750009e-18,1.4960613829415247e-16,0.5043804755944932,0.38766665442391746,0.429401,0.26880684
Dip2c,8.674628,0.5735656,4.149036758982319e-18,1.6180641177627706e-16,0.9874843554443054,0.8333639402064128,2.1194286,1.7788453
Arhgef3,8.671674,0.6259559,4.2581479755953185e-18,1.6582092189021188e-16,0.5782227784730913,0.4530062070738605,0.53841096,0.37994254
Sh3d19,8.661643,0.4810932,4.650129535870446e-18,1.8056211073531631e-16,0.6821026282853567,0.5370771660484078,0.7086396,0.5531989
Zwint,8.65553,0.4163462,4.906281266993981e-18,1.9023344537392244e-16,0.7384230287859824,0.5952914386454622,0.7396142,0.599168
Cacna1e,8.648974,0.7769344,5.1964112750659e-18,2.0119246536170135e-16,0.983729662077597,0.7669592683733059,2.1653752,1.7055076
Plec,8.629331,0.7928,6.171210733999675e-18,2.3824774773357943e-16,0.47684605757196497,0.3661806295221655,0.38962203,0.24294823
Alcam,8.607961,0.5735084,7.43718817276863e-18,2.862997796594457e-16,0.8235294117647058,0.7149887978844529,1.4910725,1.1978092
Tanc2,8.603531,0.5160937,7.730052502968571e-18,2.9714808405545854e-16,0.9924906132665833,0.847357402578323,2.189028,1.8783631
Vwa5b2,8.601554,1.3662391,7.864364357877433e-18,3.0181594771244225e-16,0.3717146433041302,0.23664009990083373,0.30770537,0.13081853
Gm26871,8.601415,0.77413404,7.87394787295951e-18,3.0181594771244225e-16,0.9924906132665833,0.7927424982554082,2.3689814,1.8967341
Pgr,8.597947,1.0028257,8.115435618599188e-18,3.106292807290031e-16,0.43429286608260326,0.3088845631174937,0.34701917,0.18815097
Aff2,8.566369,0.5023095,1.067989023803306e-17,4.070477314836147e-16,0.772215269086358,0.5963198295809307,0.9137622,0.7200359
Kcnq1ot1,8.559023,0.5980061,1.1382825925223992e-17,4.3322455044018225e-16,0.9787234042553191,0.7967091490065009,1.9338348,1.5909644
Fndc3b,8.543524,0.5361135,1.3018918946071995e-17,4.940937176284668e-16,0.6570713391739674,0.5321555808572374,0.6552566,0.49368504
Gabbr2,8.538401,0.5425693,1.3609283867299777e-17,5.157707440258745e-16,0.918648310387985,0.7199471113233188,1.391768,1.1232153
Cert1,8.527318,0.44641256,1.497795379886279e-17,5.668417163034411e-16,0.6996245306633292,0.5844933338230432,0.6915014,0.54896146
Mgat4a,8.524832,0.5872258,1.5303236962260342e-17,5.775252488426059e-16,0.5444305381727159,0.42784735740257834,0.4779892,0.34210783
Iqsec2,8.520701,0.49199784,1.585901056926321e-17,5.976600476803681e-16,0.7271589486858573,0.591985896352885,0.78147316,0.611048
Tiam2,8.491457,0.76609576,2.0406307477054348e-17,7.668775970747557e-16,0.509386733416771,0.38057810261872405,0.4638958,0.29793578
Mical2,8.482939,0.5632563,2.1957620844834075e-17,8.228748564863203e-16,0.8948685857321652,0.6837697873434458,1.2729545,1.0080477
Mir670hg,8.460254,1.2837384,2.6679730428503283e-17,9.970575196298792e-16,0.3804755944931164,0.24108421787196532,0.37973183,0.17371213
Man1a,8.458554,0.5333798,2.7071279902501124e-17,1.0102851263613962e-15,0.7509386733416771,0.551180813163404,1.0371492,0.8146152
Zfp704,8.451523,0.464669,2.8752831909599095e-17,1.0715514471718831e-15,0.7158948685857321,0.5985235244426489,0.7539831,0.59638596
Adcy9,8.450362,0.5157285,2.903999442663186e-17,1.0792595439053914e-15,0.8823529411764706,0.690233958937819,1.2091804,0.9723697
Cyfip2,8.449382,0.40780622,2.9284887060581266e-17,1.086857617842291e-15,0.8435544430538173,0.693870055459654,1.0308803,0.85842896
Lama4,8.448579,1.7888498,2.948697192900124e-17,1.092848187216915e-15,0.2853566958698373,0.12550042237484849,0.28254378,0.09028844
Kmt2e,8.436295,0.42837128,3.2755640653449354e-17,1.210652083023637e-15,0.9173967459324155,0.7680978440518603,1.2866234,1.0809007
B230216N24Rik,8.393068,1.4274755,4.7361446069404507e-17,1.7480797470946417e-15,0.33917396745932415,0.19686340764682117,0.26944017,0.10882427
Ppp1r14c,8.390267,0.66060555,4.850386081049634e-17,1.785947204118832e-15,0.5669586983729662,0.45102288169831417,0.5298591,0.36603272
Nuak1,8.388051,0.72935915,4.942669566884729e-17,1.816819853107971e-15,0.4956195244055069,0.38627098101149593,0.44427344,0.29071885
Adar,8.386148,0.51697457,5.0233089305032885e-17,1.8439386743527783e-15,0.6445556946182729,0.5287398538215742,0.5953649,0.45020786
Lztfl1,8.378067,0.65363884,5.380396076506235e-17,1.972322545371385e-15,0.5406758448060075,0.4345686267308187,0.45423257,0.31151322
Hook1,8.377191,0.5161353,5.420587196740481e-17,1.9843484737931433e-15,0.6783479349186483,0.5447166415690308,0.65464157,0.49860138
Hunk,8.368063,0.8185569,5.85730388144865e-17,2.141302793122792e-15,0.4881101376720901,0.3541337642781063,0.45309693,0.28140923
Gfod1,8.360066,0.5295835,6.268291488256816e-17,2.288437395237237e-15,0.685857321652065,0.5534212362728175,0.6968176,0.52936137
Myo18a,8.355309,0.42823294,6.526194059921157e-17,2.3793600324298707e-15,0.6871088861076345,0.5696918500018364,0.65652484,0.52456355
Cstf2,8.341972,0.6635336,7.30613177611652e-17,2.6601051602202017e-15,0.5406758448060075,0.4331362250707019,0.45488104,0.31015489
Mtf2,8.312074,0.458842,9.404398070123353e-17,3.410204806264703e-15,0.7459324155193993,0.6157490726117457,0.79326326,0.63169485
Rtn4r,8.298476,0.85666394,1.0545523004851279e-16,3.813703945361425e-15,0.4380475594493116,0.31755242957358504,0.34618828,0.20574537
Camkmt,8.275975,0.4870362,1.2740888245142765e-16,4.589110819664693e-15,0.7747183979974969,0.6203768318213538,0.8849615,0.70072633
Jak2,8.268337,0.6244994,1.3583975167114298e-16,4.872120211119765e-15,0.5319148936170213,0.417967458772542,0.45488268,0.31744465
Fstl1,8.253234,1.1200835,1.5416483178632562e-16,5.508522646407672e-15,0.39173967459324155,0.2674918279648878,0.33349094,0.16730061
Shank1,8.24854,0.4579545,1.6034099527669577e-16,5.7215970027686796e-15,0.7321652065081352,0.5806735960627318,0.7413507,0.58774424
Tut4,8.24776,0.42002934,1.6139181103752442e-16,5.751456183790824e-15,0.8322903629536921,0.6881404488191868,0.97819114,0.80666786
Rab3c,8.217603,0.5030764,2.0761065131519227e-16,7.38873933885989e-15,0.8110137672090113,0.6399162595952547,1.0809152,0.8646051
Camk2n1,8.132777,0.46134612,4.1956504344355627e-16,1.4853376439167795e-14,0.7121401752190237,0.5936019392514783,0.81609595,0.65042245
Gm5468-1,8.12703,1.2728982,4.399366952356362e-16,1.5554077632870454e-14,0.3504380475594493,0.21394204282513682,0.27226925,0.12177809
Chl1,8.117154,0.5257873,4.77240799166974e-16,1.685080193642128e-14,0.9374217772215269,0.7405883865280788,1.4389405,1.173696
Nsun2,8.110698,0.73542976,5.0330047418210125e-16,1.7747616458363596e-14,0.5068836045056321,0.4094465053072318,0.4557194,0.2976975
Trak1,8.1022215,0.49327356,5.396448647439891e-16,1.8979394654019617e-14,0.6007509386733417,0.49998163587615235,0.52915835,0.40247005
Bltp1,8.09883,0.42620072,5.549022290969869e-16,1.9490487445537303e-14,0.9061326658322904,0.7458037977008117,1.1885155,0.9926839
Samd4,8.096217,0.72752047,5.66946266710243e-16,1.988752765862171e-14,0.47684605757196497,0.344621148125023,0.4711649,0.3100449
Ide,8.092222,0.58956534,5.858595969304704e-16,2.0524181707329517e-14,0.5769712140175219,0.48176442501928235,0.5331207,0.38389993
Gm19744,8.088485,1.841065,6.041170312789734e-16,2.1136229987585957e-14,0.27409261576971217,0.12370073823777868,0.21717504,0.06550941
Cdh6,8.081748,0.9421565,6.384504044107648e-16,2.2279431644827597e-14,0.41802252816020025,0.2793917802181658,0.42450303,0.24312823
