names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA3 (for_DEGs),mean_expr_Rest (for_DEGs)
Rpl23a,4.6313167,-0.43435007,3.6334750953821758e-06,1.4761335925751293e-05,0.39799635701275043,0.2798573975044563,0.19667627,0.25751048
Timm13,4.626815,-0.26598275,3.7133197545491073e-06,1.5065212412008835e-05,0.2522768670309654,0.15760546642899584,0.10591265,0.12605472
Psmc3,4.599422,-0.3376947,4.236650353971277e-06,1.7121190406257815e-05,0.3205828779599271,0.21798871063576947,0.13275057,0.16501158
Cct6a,4.5848436,-0.30437255,4.543267567445763e-06,1.8324467057530417e-05,0.377959927140255,0.26860516934046347,0.17132954,0.20764512
Psmb5,4.5844135,-0.34541902,4.55262678143469e-06,1.8356704924542338e-05,0.2604735883424408,0.16581253713606656,0.115012914,0.14398
Uqcr10,4.580142,-0.40818644,4.646606297790133e-06,1.8724401802882553e-05,0.3551912568306011,0.24565508021390375,0.17032531,0.22027087
Lpcat2,4.5742455,-0.29016158,4.7793935022684974e-06,1.9256605698898565e-05,0.34335154826958103,0.24223856209150327,0.16864939,0.20263924
Atp5b,4.565411,-0.36001146,4.985161701150911e-06,2.0049587623099082e-05,0.6329690346083788,0.4622697563874034,0.36531025,0.44849032
Ndufb5,4.564692,-0.3576472,5.002282287602635e-06,2.0112423323040972e-05,0.3788706739526412,0.26834521687462864,0.17194122,0.21542487
Uqcrq,4.5504274,-0.46057627,5.353703487543663e-06,2.1470748165716154e-05,0.42349726775956287,0.30080213903743314,0.21377943,0.2836672
Park7,4.549438,-0.25450724,5.378935675626841e-06,2.1568721325786185e-05,0.30510018214936246,0.20859328579916817,0.1368913,0.16127406
Retreg1,4.5480433,-0.25809437,5.414696791352577e-06,2.1702401966533972e-05,0.5783242258652095,0.4157011289364231,0.311979,0.36314917
Ghitm,4.5424113,-0.29227594,5.56143636645673e-06,2.227061030800184e-05,0.3633879781420765,0.2569073083778966,0.16269413,0.19585706
Rnasek,4.5352,-0.39909732,5.754886475479847e-06,2.3010982082759443e-05,0.4307832422586521,0.30993761140819964,0.246577,0.31390002
Tpi1,4.5164585,-0.28644085,6.288238036341595e-06,2.508759555107627e-05,0.4089253187613843,0.2995395127748069,0.20540488,0.24537565
Cox6a1,4.5119057,-0.47071972,6.42478038836508e-06,2.5609531083721954e-05,0.51183970856102,0.3699866310160428,0.2648552,0.35082054
Tle5,4.502489,-0.30907804,6.716220173249856e-06,2.6739492673762575e-05,0.43989071038251365,0.3196672608437314,0.21320607,0.25805923
Ndufb1,4.50177,-0.3661407,6.738992469221762e-06,2.6818235729856157e-05,0.39162112932604737,0.27918894830659535,0.18603477,0.2339128
Rps2,4.4995475,-0.414156,6.809825313617857e-06,2.7088083815975108e-05,0.41530054644808745,0.29716280451574567,0.21301523,0.2748587
Rps25,4.452656,-0.4405074,8.481472775051239e-06,3.345525153635156e-05,0.4435336976320583,0.3180704099821747,0.23567209,0.30796704
Tubb2a,4.433138,-0.476671,9.287147508981576e-06,3.653669891161566e-05,0.5036429872495446,0.36853832442067735,0.27666357,0.3670788
Atp6v1d,4.426307,-0.26964694,9.586002443546651e-06,3.769035493972761e-05,0.569216757741348,0.42401960784313725,0.3115222,0.36507216
Atp5g1,4.4103265,-0.47219512,1.0321493708535486e-05,4.043425221582571e-05,0.36429872495446264,0.25661021984551396,0.1788931,0.2403913
Dynll1,4.395607,-0.37697,1.1046356922997358e-05,4.312300022097037e-05,0.6375227686703097,0.47296494355317886,0.39871487,0.49237773
Tspyl4,4.3611875,-0.4001222,1.2935852376540707e-05,5.022198430250669e-05,0.4089253187613843,0.29411764705882354,0.18787637,0.24117571
Atp5j2,4.351986,-0.3992727,1.3490991089661174e-05,5.230167805211308e-05,0.4453551912568306,0.3279486036838978,0.22705412,0.28980783
Rnf220,4.3265243,-0.4798509,1.5148076152461627e-05,5.8514779502105214e-05,0.5300546448087432,0.3920825906120024,0.35807064,0.47029555
Taldo1,4.318428,-0.36394453,1.5714438210346823e-05,6.062411410079241e-05,0.30965391621129323,0.21297534165181223,0.12838148,0.16236874
Ndufa7,4.312802,-0.3928572,1.6119857761216563e-05,6.214355495608165e-05,0.302367941712204,0.20692216280451575,0.13253067,0.17064415
Rps15a,4.2792916,-0.3956022,1.8748909914714645e-05,7.190739500547851e-05,0.4726775956284153,0.35056446821152704,0.24613833,0.31270823
Rffl,4.2785783,-0.35722548,1.8809100729689945e-05,7.210736718601352e-05,0.41621129326047357,0.29998514557338085,0.21535268,0.26835707
Tkt,4.2758913,-0.3113895,1.903739466364048e-05,7.294093748923708e-05,0.32877959927140255,0.22964943553178846,0.13703996,0.1674247
Rps7,4.275764,-0.45850337,1.9048292630623832e-05,7.297228728041951e-05,0.44808743169398907,0.3262774806892454,0.24298024,0.32059062
Tubb4a,4.2585216,-0.43048096,2.0578317261639034e-05,7.864306426116354e-05,0.470856102003643,0.34677658942364825,0.24803662,0.32163516
Atp5d,4.257911,-0.3520215,2.0634604790547422e-05,7.884696113794215e-05,0.32695810564663025,0.2301693404634581,0.14848407,0.18590742
Cct7,4.257262,-0.3097369,2.069455989239211e-05,7.905357183801195e-05,0.33515482695810567,0.23833927510398098,0.14686888,0.17905653
Rpl14,4.255527,-0.47563565,2.0855725077725782e-05,7.965790090099386e-05,0.39435336976320584,0.2804144385026738,0.19175386,0.257676
Cct2,4.249946,-0.2849241,2.1382173752176427e-05,8.159906387174843e-05,0.2987249544626594,0.2067364824717766,0.12507997,0.15042755
Cttnbp2nl,4.238768,-0.27518407,2.247497658933632e-05,8.559923755570048e-05,0.38160291438979965,0.27848336304218657,0.17775337,0.21140428
Bsg,4.208871,-0.42529833,2.5664989694213376e-05,9.723889919395282e-05,0.5555555555555556,0.4139928698752228,0.30998364,0.39743003
Tuba4a,4.201106,-0.4307264,2.6561410628627677e-05,0.00010055016956765648,0.37522768670309653,0.2717988710635769,0.18114956,0.23719473
Rps19,4.1983814,-0.45212093,2.6882957660699027e-05,0.00010172441520109602,0.43989071038251365,0.3182932263814617,0.21833083,0.2880339
Pdap1,4.1861453,-0.3450895,2.8373191053074095e-05,0.00010719736271036291,0.31602914389799636,0.2222222222222222,0.14532556,0.18122469
Ldha,4.164774,-0.31785598,3.116609809337386e-05,0.0001173861866791359,0.30783242258652094,0.2149435531788473,0.12554115,0.1542061
Rpl26,4.1386633,-0.47309154,3.493349810331504e-05,0.0001310907596579934,0.4553734061930783,0.3317364824717766,0.24031696,0.31996155
Ubash3b,4.1174846,-0.2862146,3.830302187930603e-05,0.00014328305692565125,0.6074681238615665,0.4336007130124777,0.41142944,0.48283392
Atp5j,4.105233,-0.52809197,4.039074095486305e-05,0.0001506523055881691,0.39162112932604737,0.28119429590017825,0.18764046,0.26054156
Ftl1,4.104457,-0.41674867,4.0526601186358336e-05,0.00015111709323861345,0.2677595628415301,0.17866161616161616,0.11968494,0.15676735
Rpl13a,4.0939465,-0.42921722,4.240925687099336e-05,0.00015785243553450502,0.5519125683060109,0.40760546642899587,0.28960004,0.37313533
Atp5mpl,4.0467386,-0.42029357,5.1936195429660944e-05,0.0001920095722612809,0.3442622950819672,0.2482174688057041,0.16412105,0.2140442
Ndufb8,4.0272875,-0.5304901,5.642407179067103e-05,0.00020800038537732618,0.3214936247723133,0.2241904337492573,0.14508289,0.20336923
Atp5pb,4.0231814,-0.30458024,5.7417267105779283e-05,0.00021140065321078233,0.604735883424408,0.45417409387997626,0.33660033,0.40162185
Slc38a2,4.019686,-0.26028416,5.8275750668779605e-05,0.00021447328043694124,0.6038251366120219,0.44693256090314915,0.33791342,0.39305854
Ndufs2,4.00937,-0.28902933,6.0881056324982115e-05,0.0002237551611889303,0.2941712204007286,0.20822192513368984,0.12728558,0.15345152
Scand1,3.9874506,-0.38785812,6.678711101326195e-05,0.00024452509509828975,0.23679417122040072,0.15303773024361259,0.09732947,0.12553449
Ndufs5,3.9821973,-0.51494294,6.828107697656441e-05,0.0002498927456224851,0.4262295081967213,0.3106803327391563,0.20256135,0.27827296
Mrfap1,3.904354,-0.3620111,9.447733011542753e-05,0.000342545656483813,0.4016393442622951,0.29604872251931075,0.21066456,0.2634259
Pfdn5,3.8935506,-0.38891995,9.878754644282709e-05,0.00035773872950387655,0.331511839708561,0.2394162210338681,0.14926836,0.19127691
Pnpla7,3.89165,-0.3255115,9.956484414693528e-05,0.0003605049672858309,0.2459016393442623,0.16499554367201427,0.10710679,0.13249028
Psenen,3.8708706,-0.27591807,0.00010844736224220573,0.00039155880454824884,0.19763205828779598,0.12136066547831253,0.081029296,0.09730057
Rps27a,3.866778,-0.51828694,0.00011028278934591187,0.0003980253256849768,0.529143897996357,0.3908942364824718,0.28727302,0.3897667
Rpl23,3.863884,-0.53136283,0.00011159828896676447,0.0004025568565628892,0.4371584699453552,0.3221182412358883,0.2311029,0.31900647
Dynll2,3.8426707,-0.42578867,0.00012170269411412446,0.0004378885097544891,0.4225865209471767,0.3147281639928699,0.20057938,0.26110393
Hspe1,3.8419192,-0.34020677,0.00012207604021982922,0.00043911421696208984,0.25774134790528236,0.17695335710041593,0.11664517,0.14550446
Abca1,3.8371778,-0.5354273,0.00012445643777998916,0.00044725752081694643,0.35792349726775957,0.2551247771836007,0.1697961,0.23761874
Sub1,3.8292186,-0.3871949,0.00012855073785426522,0.0004614157528912779,0.5045537340619308,0.3810903149138443,0.25550884,0.32261756
Rpl27,3.8110194,-0.556657,0.00013839489871726778,0.0004954264493116155,0.3087431693989071,0.21609477124183007,0.14407465,0.20533773
Rpl10a,3.8031993,-0.42549708,0.00014283932850161512,0.0005106563008034058,0.3442622950819672,0.2502599524658348,0.15821728,0.20719627
Ndufa3,3.7613134,-0.53229946,0.00016902348186729414,0.0006006693503206181,0.3069216757741348,0.21602049910873442,0.1431008,0.20089526
Rpl10,3.7488031,-0.44862947,0.0001776804418376194,0.0006306834177248129,0.3360655737704918,0.24387254901960784,0.16590828,0.22016972
Nme1,3.745816,-0.4758905,0.0001798083745934174,0.0006379837614320778,0.35974499089253187,0.26515151515151514,0.16310522,0.22025186
Rpl21,3.741847,-0.52662253,0.0001826727633199454,0.0006478903313631116,0.48360655737704916,0.35639483065953653,0.26368776,0.3609183
Ndufs7,3.740125,-0.36634877,0.00018392875857109865,0.0006522589075894709,0.2668488160291439,0.18623737373737373,0.12630548,0.16003175
Serf2,3.7367878,-0.47427872,0.00018638617865470822,0.0006605676486908549,0.3633879781420765,0.2658942364824718,0.16549046,0.22316028
Rps4x,3.7297497,-0.52605176,0.00019167014424408717,0.0006784582763586645,0.31876138433515483,0.22664141414141414,0.14345735,0.20059344
Srp14,3.7186418,-0.3207055,0.0002002969377164559,0.0007077825771227209,0.26958105646630237,0.19028520499108734,0.11830178,0.14569771
Tubb4b,3.7164023,-0.5011563,0.00020207980313095077,0.000713519620253436,0.25136612021857924,0.17160576351752824,0.10976491,0.15203644
Slc25a5,3.7121553,-0.46291864,0.00020550174847351743,0.0007249516273425958,0.2459016393442623,0.16633244206773617,0.11110213,0.15011361
Eif1ax,3.706002,-0.25664815,0.00021055656926026347,0.0007418902460035773,0.28506375227686703,0.20480540701128935,0.11789689,0.13931873
Phldb1,3.695113,-0.5672065,0.00021978905139867695,0.0007734064708070258,0.3570127504553734,0.2570187165775401,0.18041652,0.2569232
Gabarap,3.6935546,-0.4237286,0.0002211409554469749,0.0007778580276031176,0.26320582877959925,0.18244949494949494,0.11644648,0.15328594
Prdx2,3.6780078,-0.33880824,0.00023506283390755994,0.0008252075185649511,0.30327868852459017,0.22133095662507427,0.13574648,0.16879582
Dbndd2,3.6616464,-0.2800202,0.0002505995276029903,0.0008767720451422331,0.33697632058287796,0.2501485442661913,0.14637342,0.17512414
Rpl5,3.6586459,-0.43888953,0.0002535513683397069,0.0008869841514500619,0.4326047358834244,0.3240121806298277,0.20961249,0.27468592
Rpl28,3.6487062,-0.5413479,0.00026356427425902775,0.0009209326462080724,0.40619307832422585,0.29927956030897207,0.21034147,0.29318637
Npm1,3.648261,-0.37386832,0.0002640213457916735,0.0009222898545790777,0.4371584699453552,0.3316250742721331,0.21199882,0.26697215
Cox6b1,3.6340725,-0.53252673,0.00027898229164203555,0.0009730340312073592,0.46083788706739526,0.3454025549613785,0.24082883,0.33208895
Rpn1,3.6178198,-0.37086663,0.0002970951300221485,0.0010341943443056265,0.3205828779599271,0.23458853238265004,0.13557792,0.17206962
Ttc9b,3.5949647,-0.3504229,0.0003244356571263641,0.0011265942242162578,0.22586520947176686,0.1527035056446821,0.101260915,0.12739347
Rps27,3.593882,-0.45012763,0.000325787435893719,0.0011311420600160524,0.4207650273224044,0.3156194295900178,0.23192173,0.30497965
Hmgb1,3.5848746,-0.25050783,0.00033724015751718787,0.0011693951519533925,0.6202185792349727,0.4725564468211527,0.37278876,0.4301224
Bex3,3.5834723,-0.3670886,0.000339056670692842,0.0011755422892279566,0.32695810564663025,0.2425356506238859,0.1573567,0.19867879
Pfn1,3.5698948,-0.50763243,0.00035712472594756953,0.0012354759091298046,0.23224043715846995,0.15489453357100416,0.09723618,0.13556746
Tmco1,3.5689795,-0.36255053,0.0003583744300062071,0.0012390466508469357,0.32695810564663025,0.24186720142602497,0.1454404,0.18338308
Uqcrb,3.56897,-0.47334722,0.000358387442142999,0.0012390466508469357,0.2650273224043716,0.18538324420677363,0.121556975,0.1650451
P2ry12,3.5681157,-0.6509728,0.0003595577349303429,0.0012427728759426698,0.32695810564663025,0.23722519310754606,0.15623726,0.23549198
Rpl31,3.548929,-0.46853417,0.00038680146542950135,0.0013314572605804126,0.3879781420765027,0.2908868092691622,0.18617742,0.24932148
Drap1,3.53315,-0.44079915,0.00041063959806347686,0.0014106220915322965,0.2185792349726776,0.14460784313725492,0.08553268,0.11440652
Vgf,3.5320654,-0.2623534,0.00041232745295078374,0.0014156962255031382,0.2540983606557377,0.18133541295306002,0.115980715,0.13758527
Stard9,3.525208,-0.32072333,0.0004231503435175473,0.0014511869470729415,0.3998178506375228,0.2995395127748069,0.18850401,0.23038615
Selenos,3.5164862,-0.43166152,0.0004372995869660996,0.0014976089602063594,0.331511839708561,0.24353832442067735,0.13949086,0.18390146
Oaz1,3.509724,-0.5159749,0.00044857221003722893,0.0015342585646258072,0.4207650273224044,0.31587938205585264,0.2128429,0.29205224
Bbln,3.5080514,-0.3901712,0.0004514017655921696,0.0015429545148787174,0.2768670309653916,0.19956922162804516,0.12832358,0.165041
Ik,3.498656,-0.29919466,0.00046760957840210764,0.0015953109918314667,0.28324225865209474,0.20729352346999405,0.11896388,0.14448369
Chmp4b,3.4926035,-0.30532172,0.0004783362607527687,0.001630043795361686,0.38524590163934425,0.291592394533571,0.1695168,0.20560874
Rplp0,3.4711182,-0.53924143,0.0005182957443220192,0.0017597430692358675,0.2459016393442623,0.16885769459298872,0.10221099,0.1453035
Klhl5,3.4676762,-0.26474482,0.0005249793398627874,0.0017808603537574923,0.4544626593806922,0.3412804515745692,0.21804449,0.25674605
Rps6,3.4649515,-0.58275,0.0005303269214330438,0.0017985465579838304,0.319672131147541,0.23128342245989306,0.13961206,0.20244859
Rps17,3.4634714,-0.58175373,0.0005332534789597739,0.0018080152655708672,0.3296903460837887,0.2403817587641117,0.1588113,0.22920606
H2az1,3.4618673,-0.5286419,0.0005364415260232693,0.001818176798164515,0.3524590163934426,0.2579099821746881,0.15988675,0.22323167
Cox7a2,3.455615,-0.58580256,0.0005490387766238187,0.0018589556360738418,0.4098360655737705,0.30514705882352944,0.20345366,0.2916546
Cck,3.450963,-0.2986861,0.0005585901740413633,0.001890342314419576,0.7641165755919854,0.5894607843137255,0.59982127,0.6985462
Ndn,3.4449353,-0.38422355,0.0005711962063939688,0.001931300121530885,0.2814207650273224,0.20298573975044562,0.1330278,0.17033325
Rpl13,3.434244,-0.4584827,0.0005942090377660209,0.0020065849999714694,0.604735883424408,0.45666221033868093,0.37310806,0.48330346
Gabarapl2,3.4278014,-0.41435626,0.000608490244094489,0.002053520831301045,0.302367941712204,0.2226678550207962,0.13636287,0.17789897
B4gat1,3.4246297,-0.3281241,0.000615637929158107,0.002076599442189096,0.2550091074681239,0.18092691622103388,0.1081378,0.1339767
Slc16a6,3.4202745,-0.33463025,0.0006255799422351646,0.0021088110711151515,0.2786885245901639,0.2018716577540107,0.111810274,0.13905165
Hnrnpab,3.414028,-0.26574683,0.0006401002624625657,0.0021555951939302093,0.19672131147540983,0.12886215092097444,0.07595997,0.09064639
Rpl9,3.4094956,-0.5560688,0.0006508311412814671,0.002189811265493742,0.4763205828779599,0.3557635175282234,0.27022502,0.3758035
Ndufa6,3.4087708,-0.37777495,0.0006525629819559208,0.0021950885484671497,0.28051001821493626,0.205325311942959,0.12897247,0.16455235
Hcfc1r1,3.4051232,-0.32673553,0.0006613419465777705,0.0022237840200906886,0.20491803278688525,0.13669786096256684,0.08924805,0.11071747
Htatsf1,3.3848176,-0.2703885,0.0007122553931189491,0.002388704744521488,0.273224043715847,0.199383541295306,0.10783571,0.12868856
Timm8b,3.3805728,-0.45603004,0.0007233491136274826,0.0024243969917887563,0.22586520947176686,0.1531491384432561,0.101095475,0.13621737
Rps10,3.3766172,-0.5721006,0.0007338312965830456,0.0024561593098139556,0.45901639344262296,0.3431743909685086,0.23796766,0.33606157
Ndufb10,3.3533928,-0.51263297,0.0007982732920084411,0.002665540369860422,0.2677595628415301,0.19054515745692216,0.11603532,0.16171822
Rpl7a,3.325191,-0.50693256,0.0008835796226919938,0.0029372490983216467,0.3005464480874317,0.22095959595959597,0.14575355,0.20128644
Atp5o,3.323865,-0.63588136,0.000887791981603266,0.002950157129072441,0.34153005464480873,0.2511883541295306,0.15148973,0.22646925
Ccnd3,3.3218746,-0.3288972,0.000894148484129689,0.0029683431886044906,0.1785063752276867,0.11333927510398098,0.076312184,0.09495045
Btf3,3.3183053,-0.41758513,0.0009056546566217001,0.003005798001905272,0.28688524590163933,0.21059863339275103,0.12585545,0.16478561
Atp6v1f,3.3114974,-0.5016469,0.0009279811284169893,0.0030768574679867354,0.25774134790528236,0.18389780154486038,0.11818549,0.16349539
Rpl36al,3.299305,-0.5377116,0.0009692457458734489,0.003207739030868281,0.2686703096539162,0.1919934640522876,0.116458945,0.1649189
Rpl27a,3.2980301,-0.48711377,0.0009736569801225289,0.003220751330283436,0.5546448087431693,0.42327688651218065,0.31993106,0.4242623
Filip1l,3.2839444,-0.30132675,0.001023650981962393,0.0033765654168094157,0.2923497267759563,0.21739453357100416,0.1270201,0.15435019
Map1lc3a,3.2777073,-0.48465434,0.0010465381170989454,0.003449095940935688,0.2750455373406193,0.19979203802733214,0.12405519,0.1695829
Rps13,3.2767124,-0.48824072,0.0010502332237273238,0.0034608494875586447,0.4772313296903461,0.3662358882947118,0.25222495,0.33820212
Cmpk1,3.2560833,-0.34564498,0.0011296060995223966,0.0037087629391699406,0.43806921675774135,0.3350787284610814,0.20133385,0.24952261
Rps11,3.2541673,-0.57656795,0.0011372529345113755,0.0037325010810212115,0.38342440801457195,0.28936423054070115,0.19278713,0.27542216
Ran,3.2502286,-0.4280822,0.0011531223544148353,0.003782275105362137,0.25045537340619306,0.17933006535947713,0.10939126,0.14456068
Smarcd1,3.2450514,-0.25290504,0.0011742939854820279,0.0038479609012075718,0.30510018214936246,0.2281268568033274,0.12373193,0.14578639
Ssr2,3.242774,-0.3006971,0.0011837209177656823,0.0038769601487523018,0.18123861566484517,0.11723856209150327,0.071145825,0.08693499
Selenok,3.2388945,-0.383456,0.0011999401471390534,0.003927688117142936,0.3114754098360656,0.23488562091503268,0.15120806,0.193046
Rpl34,3.232368,-0.5741352,0.001227687970849497,0.004014486656398257,0.4307832422586521,0.3233065953654189,0.22621223,0.3205722
Fbxo7,3.23026,-0.34670368,0.0012367772742987912,0.004041372414010522,0.3132969034608379,0.23529411764705882,0.13134788,0.16423775
Cacybp,3.2267647,-0.35620692,0.0012519838485177993,0.004090067599960276,0.2331511839708561,0.16547831253713607,0.09535501,0.12050723
Lrpap1,3.2207446,-0.3608978,0.0012785806088307045,0.004172896994932713,0.41894353369763204,0.3214126559714795,0.19292337,0.24158834
1110004F10Rik,3.2091818,-0.34683487,0.0013311326540522022,0.004336509992044456,0.45901639344262296,0.3513443256090315,0.21730886,0.26902923
Gatad1,3.1938937,-0.26824045,0.0014036778691221856,0.004561783302287509,0.2540983606557377,0.18482620320855614,0.099891394,0.119130455
Pomp,3.1824281,-0.47259614,0.0014604578462338055,0.004737716084546946,0.24772313296903462,0.17840166369578134,0.10425224,0.14190803
Rab3a,3.1768038,-0.5145315,0.0014890778370247114,0.004824734291674183,0.4107468123861566,0.3146167557932264,0.20886156,0.28653923
Eif3k,3.1764936,-0.37580678,0.0014906709368922957,0.004828731533971788,0.24499089253187614,0.1775103980986334,0.102747485,0.13138923
Nenf,3.168426,-0.4445192,0.001532666842547097,0.0049593880129143175,0.2768670309653916,0.20395127748068925,0.11851318,0.15805097
Nhsl1,3.161504,-0.55896074,0.0015695658611856167,0.005070847022971928,0.29143897996357016,0.2123068924539513,0.13705169,0.19589259
Nme2,3.1588821,-0.5016884,0.0015837547661149015,0.00511361338206049,0.23406193078324225,0.1651812240047534,0.09603529,0.13340835
Rpl12,3.1567702,-0.5784987,0.0015952699151643758,0.005147082447222236,0.3242258652094718,0.24064171122994651,0.1453704,0.2099791
Tbcb,3.154601,-0.33705238,0.0016071764684939917,0.005183631221754118,0.20947176684881602,0.1452020202020202,0.08357085,0.10445101
Zrsr2,3.1464596,-0.26394045,0.0016526012724685654,0.005325665170452189,0.26958105646630237,0.20146316102198455,0.112352125,0.13346183
Snrnp27,3.1462388,-0.2751154,0.0016538489868791722,0.005329046921386659,0.23861566484517305,0.17338829471182413,0.09964098,0.11936988
Smdt1,3.145297,-0.5704259,0.0016591830326564048,0.005344952414276178,0.2495446265938069,0.17780748663101603,0.10735423,0.15553999
Sec61g,3.1435275,-0.41865617,0.0016692474016727344,0.0053747966067041785,0.25774134790528236,0.1890225787284611,0.10989858,0.14433885
Ndufa13,3.1427379,-0.6778948,0.0016737565893609483,0.005388024386741186,0.38160291438979965,0.2824197860962567,0.19130313,0.29063833
