names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Immature GC (for_DEGs),mean_expr_Rest (for_DEGs)
L3mbtl4,-2.6578956,-2.8163579,0.007863025629574711,0.038902503897380314,0.019880715705765408,0.08850779348181521,0.008867745,0.060851023
Gm42303,-2.6631148,-1.1659774,0.007742100343544315,0.03843159730852314,0.04572564612326044,0.11630272862696654,0.027517218,0.060720667
Pgr,-2.6668742,-0.42764047,0.0076560333558577,0.0380817505131241,0.24055666003976142,0.3137739345274861,0.14732695,0.19350922
Vstm5,-2.6776044,-1.1294029,0.007415070916465242,0.03701336717916052,0.06560636182902585,0.13603168259274062,0.031278804,0.067200124
Ptger3,-2.6779382,-1.2448269,0.007407688198843811,0.03698338571217637,0.0536779324055666,0.12400537732078624,0.032615367,0.07563565
Rtl1,-2.6799486,-1.362166,0.007363346691752798,0.03678935024310109,0.039761431411530816,0.11019874286959998,0.019934092,0.050463863
D030068K23Rik,-2.688054,-1.9369677,0.0071869755909714,0.035981746623700676,0.02584493041749503,0.09573810994441014,0.012082954,0.045495473
Met,-2.68992,-1.4850932,0.007146917752376709,0.03579453494992771,0.02982107355864811,0.10042509900810231,0.022277014,0.061152462
Gm50024,-2.6972218,-3.011281,0.006992068992942607,0.035071288751235365,0.009940357852882704,0.08004214656832467,0.0043485737,0.03453472
Plpbp,-2.7000134,-0.58073825,0.006933666381513664,0.03480433694587561,0.19681908548707752,0.26959270428369003,0.10780164,0.15720974
Cdc42ep3,-2.7003777,-2.0504732,0.006926078526339446,0.03478574392574597,0.019880715705765408,0.09046978890382588,0.011113789,0.045255084
Bean1,-2.7008922,-1.5525663,0.006915375558078638,0.0347431291842537,0.03180914512922465,0.1028594266613378,0.017247947,0.049774084
Gm17171,-2.7131102,-2.698749,0.006665494072239234,0.03357110135352731,0.009940357852882704,0.08062347854521673,0.0057210657,0.036572795
Myo1b,-2.7146173,-0.81423867,0.006635240379240138,0.03344380209907757,0.17693836978131214,0.24372343131199362,0.10638835,0.18013877
Osbpl1a,-2.7160437,-0.46953374,0.0066067192170830335,0.03333130780379668,0.5785288270377733,0.5613850234349453,0.4342896,0.56136954
Vgf,-2.7182627,-1.1565006,0.006562572039618995,0.03313969379901567,0.11530815109343936,0.1854449006285652,0.06430159,0.13806273
Slc7a1,-2.7337255,-0.70853174,0.0062622200553102665,0.03171237332947359,0.13320079522862824,0.20735384950768448,0.07232661,0.11562159
Gm47405,-2.7442307,-2.440783,0.006065287969362704,0.03080217118442182,0.011928429423459244,0.08334847218689823,0.0064481106,0.034519497
A330040F15Rik,-2.7474618,-1.0374602,0.00600584932646894,0.030517619402840472,0.07157057654075547,0.1443883297605639,0.039022047,0.07851576
Plxnd1,-2.7516105,-1.0411236,0.005930300236659384,0.030156541892323554,0.07952286282306163,0.1519456454601606,0.043045312,0.08664929
Syt12,-2.7531288,-1.2223555,0.00590286769138526,0.030034094843310346,0.061630218687872766,0.13359735493950514,0.028908696,0.066196255
Trpc7,-2.767638,-2.2014468,0.005646413727053244,0.028832979256161285,0.02385685884691849,0.09555644370163137,0.0120276855,0.054160655
Rgs11,-2.7742057,-0.65716743,0.005533666120038743,0.028300268109143704,0.15904572564612326,0.22966246412091706,0.07723551,0.11922757
Pck2,-2.7777038,-0.8569997,0.005474449683337796,0.02804443785277108,0.09542743538767395,0.16851360680158414,0.048651185,0.08645202
Gm13986,-2.7955582,-2.323183,0.005181018610116084,0.026659128696633318,0.02385685884691849,0.09631944192130218,0.011514206,0.056336947
Tbata,-2.7984555,-2.2883112,0.005134764243863256,0.026446447236458823,0.017892644135188866,0.09090578788649493,0.008893266,0.042710695
Klf6,-2.810971,-0.9515362,0.004939223022679225,0.02553721812957298,0.10934393638170974,0.18322857246666424,0.05543411,0.10456968
Larp1b,-2.8175416,-0.48545516,0.00483928400674448,0.025049424246045886,0.21272365805168986,0.28834066053845875,0.12798174,0.17491864
Grip2,-2.8212621,-1.9893534,0.004783510351856944,0.02478459760015351,0.03180914512922465,0.10507575482323875,0.013897213,0.05407655
Adcy8,-2.8234866,-0.43897897,0.004750441410294228,0.024627505439823633,0.6063618290258449,0.5553173709261345,0.55295944,0.69364464
Optn,-2.8310137,-1.0327727,0.004640073334274856,0.024106490814378455,0.09343936381709742,0.1678232750790248,0.049077194,0.097955935
Npas4,-2.8319702,-1.5588434,0.004626215532803052,0.024048444837767077,0.027833001988071572,0.10216909493877847,0.018596342,0.053825684
Ano5,-2.8394501,-2.3094413,0.004519136556911298,0.023528230824298894,0.03180914512922465,0.10463975584056971,0.011834837,0.057337064
Ttl,-2.8398478,-0.8073245,0.0045135076145307795,0.023503478605124428,0.1312127236580517,0.2062638520510119,0.0671394,0.11468959
Drc3,-2.8479004,-0.9271955,0.004400870085475562,0.022961432853733657,0.0636182902584493,0.13944700795698142,0.03542309,0.066318475
Rassf5,-2.8655488,-1.1185867,0.004162869658977597,0.021829880510680723,0.06759443339960239,0.14377066453511608,0.035018016,0.07453498
Gm42456,-2.8867872,-0.7372989,0.0038919733341232507,0.020513402018025057,0.08946322067594434,0.16662427787668496,0.050110612,0.082193136
Dab2ip,-2.8914504,-0.51719993,0.0038346822732917094,0.020239228576575962,0.2345924453280318,0.3128292700650365,0.14078428,0.19586205
Exph5,-2.8960354,-2.413594,0.0037790959862477377,0.01996545598711693,0.02186878727634195,0.09704610689241724,0.009831458,0.051301602
Rbms3,-2.8982573,-0.6996682,0.0037524266710310056,0.019840162268910493,0.5069582504970179,0.5107728081967808,0.46472365,0.6733507
Mctp2,-2.9049418,-2.414906,0.003673213470385574,0.019474989334897472,0.019880715705765408,0.09552011045307561,0.013468724,0.06981751
Gm28905,-2.9075418,-0.87876886,0.0036428175681938123,0.01932908926883249,0.23658051689860835,0.29578897649238817,0.15108398,0.26228595
Gramd2,-2.9164035,-1.0106618,0.0035409221137310985,0.018855445342044117,0.05964214711729622,0.13726701304363623,0.03187495,0.06321642
Qrfpr,-2.9236665,-3.3931172,0.0034593517807428994,0.018453996892706315,0.013916500994035786,0.08948879119282055,0.0057946863,0.059263304
2900026A02Rik,-2.9248343,-0.6120974,0.003446396354541832,0.01838853654617534,0.3061630218687873,0.361079824147077,0.17651728,0.2585734
Armh4,-2.9256158,-0.6839151,0.0034377532315894898,0.018360649837568993,0.2147117296222664,0.2892853250009083,0.13409811,0.20745355
Olfm2,-2.9367242,-0.72898966,0.003316989136475594,0.017786369606286014,0.23260437375745527,0.30018529956763434,0.13447051,0.21395105
Zmiz1os1,-2.9379256,-0.68891567,0.003304164510666354,0.01772821493642271,0.2147117296222664,0.2826726737637612,0.11994288,0.1868364
Etv5,-2.938351,-0.6902199,0.003299633297079773,0.017710976167106172,0.31411530815109345,0.3678741416270029,0.19762947,0.30200928
Gm30371,-2.9384677,-2.2762563,0.003298390425052289,0.01770784230192907,0.015904572564612324,0.09275878356283836,0.009149212,0.043561164
Gm36251,-2.9397218,-2.7386532,0.003285071195954158,0.017643386575112576,0.013916500994035786,0.09050612215238164,0.007856028,0.051302604
Camk1g,-2.940353,-1.5296184,0.003278385835183583,0.017611001077845436,0.033797216699801194,0.11099807433782655,0.018578766,0.052725315
Ak4,-2.9446685,-0.85407,0.003233009039703537,0.017384621352178116,0.10934393638170974,0.18846056025869273,0.059898276,0.10578262
Trpm4,-2.9453163,-1.5621135,0.003226246298522772,0.01735172899145454,0.04771371769383698,0.12422337681212077,0.02085305,0.06036359
Ahr,-2.9483,-0.88134265,0.0031952689165530017,0.017212685603003038,0.09741550695825049,0.1757075900156233,0.049515963,0.08939159
Anxa7,-2.9696496,-0.7270069,0.002981397316971601,0.016161013900953588,0.18290258449304175,0.25934672819096755,0.095670864,0.15373078
Tbc1d8,-2.9726942,-0.6636003,0.0029519835926605123,0.016014496090205523,0.18290258449304175,0.2610907241216437,0.10509068,0.16171761
Drp2,-2.9737704,-0.5211311,0.002941651552536817,0.01596166745086112,0.2524850894632207,0.32550957381099443,0.14113,0.19681726
C230057M02Rik,-2.9759252,-0.47264516,0.002921059924905078,0.015856339430747362,0.21073558648111332,0.2903389892090252,0.12094565,0.16415873
Peak1,-2.9783556,-0.4454823,0.0028979957735740807,0.01574704680200921,0.6361829025844931,0.5806053119209389,0.5264963,0.6645894
Shank1,-2.9836776,-0.33214468,0.0028480663906812627,0.015485136365359274,0.6222664015904572,0.5843113032736257,0.49724817,0.59385777
Cdkl4,-2.98593,-0.7869952,0.0028271739198817334,0.015387110234397849,0.12127236580516898,0.20066853177342586,0.0663797,0.11192038
Prkab2,-3.0020075,-0.62464786,0.00268205606600293,0.01467158926984909,0.23260437375745527,0.3066162845620027,0.12493528,0.18662858
Rgsl1,-3.0119426,-1.9288834,0.002595816906793652,0.014254976555394526,0.027833001988071572,0.10634741852269011,0.013784278,0.051499274
Cacna2d2,-3.0131438,-1.5421005,0.002585563627040938,0.014201572906498367,0.073558648111332,0.14994731678959416,0.038530443,0.10831394
Gfod2,-3.0288153,-0.5440484,0.0024551470133999057,0.013543379234254868,0.23260437375745527,0.3107582748973586,0.13703817,0.19404222
Cachd1,-3.0307424,-0.7287131,0.0024395335868313147,0.013466039852452713,0.28429423459244535,0.34320386585764634,0.18613324,0.2919429
Trim66,-3.0325162,-1.6206653,0.0024252397135445464,0.013397654420835107,0.033797216699801194,0.11343240199106203,0.01782522,0.05383178
Fxyd7,-3.0414643,-1.4480582,0.002354304469126662,0.013021852837676701,0.06759443339960239,0.14758565563347018,0.039341815,0.10389135
Cdh22,-3.0450985,-1.2110505,0.0023260403534493424,0.012876123670618836,0.05964214711729622,0.13930167496275841,0.031981092,0.07253903
Col26a1,-3.0574417,-1.651029,0.0022323502906407785,0.012406050115722383,0.05964214711729622,0.13784834502052828,0.030692637,0.09338751
Gm15398,-3.0638566,-1.3577101,0.0021850360786315865,0.012158194125663848,0.07554671968190854,0.1541256403735058,0.035366315,0.08824707
Wnk2,-3.0681806,-0.32990888,0.0021536651278837244,0.011996057625670744,0.6222664015904572,0.5780983177705918,0.4824405,0.57623583
A330093E20Rik,-3.0685613,-1.1091372,0.002150921144444178,0.011983257547421742,0.06759443339960239,0.14856665334447552,0.041305963,0.087066926
Nectin3,-3.0716507,-0.8694897,0.0021287869561260465,0.011877181376890962,0.3976143141153082,0.4142353667841442,0.25905588,0.4319512
Sinhcaf,-3.0794976,-0.93552756,0.0020735006873582908,0.011595205716819412,0.06560636182902585,0.14791265487047198,0.03788432,0.07124762
Cacna1g,-3.085334,-0.6575629,0.0020332364133278484,0.01138900613427544,0.15109343936381708,0.234676452421611,0.08756586,0.13484202
Dchs2,-3.0853786,-1.1967292,0.002032932266055796,0.01138900613427544,0.09145129224652088,0.16982160374959124,0.05258501,0.11668063
Tmem130,-3.0891073,-0.68422604,0.0020075887960820317,0.011254727926293385,0.2922465208747515,0.3585364967481742,0.16406885,0.25191927
Ankrd29,-3.0985308,-1.3357409,0.0019448271990581737,0.010937109007679599,0.061630218687872766,0.14239000108999747,0.030748418,0.075864196
Mtmr7,-3.0997043,-0.4514029,0.0019371395056568756,0.010903003459782205,0.4294234592445328,0.46895323910910874,0.27654228,0.36157894
Msrb3,-3.1038113,-0.6969044,0.0019104517845642671,0.010773103767312036,0.1709741550695825,0.253388075427824,0.10309027,0.16214347
C030047K22Rik,-3.1090748,-1.3300564,0.001876741140639502,0.010594124884240212,0.04970178926441352,0.13181702576027324,0.02759449,0.067978285
Trhde,-3.109634,-0.7139162,0.0018731939976571316,0.010576323327809861,0.5606361829025845,0.5199651200813865,0.4840433,0.70371807
Dpysl3,-3.1116192,-0.637138,0.0018606434344760937,0.010514298440456916,0.268389662027833,0.34320386585764634,0.16584732,0.24729294
Mtcl1,-3.1137297,-0.5313104,0.0018473866145957295,0.01044666516507975,0.3518886679920477,0.4099117102060095,0.2311112,0.31900758
Zcchc18,-3.1240985,-0.55876625,0.0017835069155386787,0.010114569611761144,0.5009940357852882,0.5213821167750609,0.341798,0.47013837
Vmn2r85,-3.124752,-0.7951078,0.0017795500636115702,0.010094260124391576,0.0874751491053678,0.17120226719470988,0.049719654,0.08475897
Grm4,-3.1267319,-1.659549,0.0017676108544961197,0.01003355471124004,0.0437375745526839,0.1252043745231261,0.021516243,0.06645252
Necab1,-3.128695,-0.7725567,0.0017558450079831441,0.009976645245190756,0.38767395626242546,0.4081313810267776,0.2858825,0.4480999
Snrpn,-3.1357799,-0.34058404,0.0017139776455485365,0.009749064211661553,0.7833001988071571,0.698870035969916,0.77692854,0.91131395
Rprml,-3.1360886,-1.01959,0.001712174796512876,0.009740871645627985,0.14910536779324055,0.22922646513824801,0.08147573,0.15879253
4930419G24Rik,-3.1363971,-0.81921685,0.001710373691695888,0.009732685534914975,0.16302186878727634,0.24223376812120773,0.09033812,0.15428093
Hrh2,-3.1542876,-1.3426794,0.0016089039625003525,0.009204013087584517,0.055666003976143144,0.13832067725175307,0.029503586,0.07319687
Slit2,-3.162357,-0.5581554,0.0015649756284512452,0.008967987872997431,0.6481113320079522,0.5714856665334448,0.65608746,0.8608862
Gad2,-3.177314,-1.5488333,0.00148646033624805,0.008560049128800923,0.15705765407554673,0.22483014206300186,0.08750939,0.23710348
Gm13844,-3.179127,-1.2986128,0.0014771940461002294,0.008512160415765208,0.041749502982107355,0.12582203974857392,0.023563987,0.05699822
Lonrf1,-3.2160394,-0.62795484,0.001299729285021607,0.007560884582925001,0.2286282306163022,0.30930494495512845,0.12720503,0.19031471
Cux2,-3.2384095,-0.99282634,0.0012019812548987852,0.007041036912825455,0.25646123260437376,0.30992261018057626,0.1546928,0.28738627
Gm13629,-3.242041,-1.2863518,0.0011867693344384108,0.006961032965806614,0.09542743538767395,0.17785125168041274,0.056423526,0.1324128
Fxyd5,-3.2597592,-5.241868,0.001115068813134045,0.006567711312782067,0.005964214711729622,0.09032445590960288,0.0012849387,0.04750777
Tmsb10,-3.2775912,-1.2586555,0.0010469691665646317,0.0061992202524441715,0.16302186878727634,0.24150710315009266,0.10072937,0.22599964
1700016P03Rik,-3.2795014,-1.6927489,0.0010399067826829386,0.006164194849038287,0.05168986083499006,0.13624968208407515,0.02436878,0.07672499
Lmtk2,-3.2810807,-0.38345802,0.0010341010415910673,0.006133839953101982,0.614314115308151,0.5823129746030593,0.47315893,0.5818095
Ptprt,-3.2834082,-0.5489606,0.0010256004007731057,0.006088794248513775,0.68389662027833,0.6183555571703666,0.9028635,1.1460568
Ptprn,-3.3162806,-0.47212592,0.0009122418360888771,0.005466533928570055,0.6023856858846919,0.5794789812157105,0.4430857,0.57286793
Stac2,-3.3271835,-2.7316992,0.0008772861973491683,0.005275890806350079,0.013916500994035786,0.1002797660138793,0.008248898,0.05355871
Plxna1,-3.3385088,-1.0599656,0.0008422935706600123,0.005083654142775051,0.10139165009940358,0.18882389274425027,0.050642338,0.10282963
Crhr1,-3.339382,-1.1774923,0.0008396503582082463,0.0050699786797877705,0.05964214711729622,0.1482759873560295,0.033258382,0.07370571
Nr4a2,-3.341078,-1.1918572,0.0008345374329188606,0.005043639411275255,0.15705765407554673,0.23503978490716854,0.08289247,0.18018153
Zdhhc23,-3.3425045,-0.62567174,0.0008302599194719924,0.005020045912739073,0.22266401590457258,0.3094866111979072,0.1334278,0.19904403
Iqgap1,-3.3485968,-0.5754079,0.0008122187902224687,0.004922038541560157,0.37375745526838966,0.42920466518911454,0.2268306,0.32165244
Trpc3,-3.3671713,-1.6886947,0.0007594348021497597,0.004627213862531529,0.05964214711729622,0.14613232569124004,0.0310123,0.0967085
Fxyd6,-3.3726325,-1.1860019,0.0007445325603475012,0.0045415641081810116,0.1411530815109344,0.22475747556589035,0.07246786,0.15785903
Cdh4,-3.3847086,-0.8346781,0.0007125383087937929,0.004366226763349879,0.2485089463220676,0.3205319187588562,0.16725884,0.2811833
Nmt2,-3.385209,-0.41703418,0.0007112402586659428,0.004359266822617218,0.610337972166998,0.5779529847763688,0.45607403,0.571858
Sgpp2,-3.3869276,-2.4875124,0.0007068003228729785,0.004335020469207243,0.02584493041749503,0.11361406823384079,0.011826768,0.06458808
Tshz2,-3.4096758,-1.3544483,0.0006504014238924115,0.004006484699676547,0.37773359840954274,0.39697707372016133,0.27079776,0.58514297
Dlx6os1,-3.4139469,-1.642178,0.0006402907006067068,0.003950542164248499,0.2147117296222664,0.2793663481451877,0.14943916,0.40753672
Fbxl19,-3.4166691,-0.74861836,0.000633922922611124,0.003914849214102712,0.19284294234592445,0.27951168113941066,0.0994055,0.16178115
Tyro3,-3.4173558,-0.90969193,0.0006323256759676874,0.0039058829685636232,0.15308151093439365,0.24048977219053155,0.080506414,0.14626075
Col4a1,-3.446683,-0.78592324,0.000567514106505079,0.0035315201578952,0.22465208747514911,0.30400029066598844,0.113663375,0.1885932
Syt4,-3.461284,-0.65221494,0.0005376053952530427,0.0033578468085656106,0.4294234592445328,0.47890854921338516,0.28768566,0.4212513
Krt222,-3.463086,-0.9330552,0.0005340180592050919,0.0033377681439499462,0.11133200795228629,0.20292119318388258,0.058166735,0.10827325
Pcdh10,-3.4687583,-0.59429264,0.0005228697049692737,0.003277235589578816,0.4532803180914513,0.5012898303237292,0.36601186,0.5111821
Cabp1,-3.4717362,-0.6330081,0.0005171040204861223,0.0032468018732711083,0.3061630218687873,0.37684845402027395,0.17693758,0.26249227
Crispld1,-3.4816046,-1.6941365,0.0004984189077579786,0.0031364206209500904,0.05765407554671968,0.1478036551248047,0.029482996,0.092417225
B130024G19Rik,-3.4831228,-1.1537495,0.0004956007847831526,0.0031235943680701862,0.1312127236580517,0.2167641608836246,0.0769217,0.163732
Ccdc3,-3.483882,-2.7266092,0.0004941973015216497,0.0031171552797856165,0.02385685884691849,0.11397740071939833,0.010245015,0.06593776
Mapk11,-3.4974709,-1.2252383,0.00046969201746335294,0.002980780469825294,0.05964214711729622,0.1520183119572721,0.031604417,0.0723851
Arhgap18,-3.5018115,-0.9506949,0.00046210660842051427,0.0029374981235531627,0.1848906560636183,0.2685753733241289,0.10999437,0.20272146
Gm34466,-3.5050592,-3.4755614,0.00045650584136731914,0.0029046440818233164,0.007952286282306162,0.09929876830287396,0.0047804103,0.051930964
Raver2,-3.5197685,-0.80335283,0.00043192346125152755,0.002767234955610049,0.40556660039761433,0.4211386840097373,0.255425,0.4106904
Gm50304,-3.5331879,-0.7005889,0.00041058065846281055,0.0026437340745017303,0.1848906560636183,0.2739526941103804,0.10161285,0.16026291
Galnt7,-3.5455449,-0.64142925,0.0003918022781471531,0.002538636897471426,0.3817097415506958,0.4315299930966828,0.24549559,0.3604981
Gm48893,-3.5490372,-1.7532673,0.000386642281173111,0.002507622035993602,0.039761431411530816,0.1325436907313883,0.021124067,0.069499105
Sclt1,-3.5490372,-0.33632347,0.000386642281173111,0.002507622035993602,0.6719681908548708,0.6217345492860517,0.57231975,0.6806451
Iqsec3,-3.5568147,-0.5898059,0.0003753787497252554,0.002441052034152375,0.33001988071570576,0.39781273843694365,0.20055065,0.2883564
Trpm2,-3.5611608,-1.1796275,0.0003692188872099061,0.0024039039252072153,0.09343936381709742,0.18631689859390327,0.042932823,0.09473588
Rasal1,-3.56301,-0.70725393,0.0003666268541667303,0.002388235721656058,0.27435387673956263,0.35010718308323946,0.15063173,0.23540647
Gm28175,-3.5922203,-1.0504307,0.00032787257831565214,0.0021529658307286345,0.15705765407554673,0.24561276023689277,0.09750755,0.19237642
Hdac4,-3.5953012,-0.44929308,0.00032401654717111305,0.002130769609027853,0.5864811133200796,0.5570613668568106,0.41585675,0.53302455
Map3k9,-3.5985823,-1.0056936,0.00031995664019717293,0.002105617174160675,0.09343936381709742,0.18791556153035643,0.04911068,0.09628366
B230216N24Rik,-3.6015713,-1.1588577,0.0003162994924131506,0.002082059618114002,0.11133200795228629,0.20255786069832504,0.052911505,0.11450884
Slc9a4,-3.606279,-2.5278862,0.00031061915982886107,0.0020476783181063536,0.02186878727634195,0.11553973040729572,0.010744094,0.0604346
Pdzrn3,-3.6125631,-1.1754436,0.00030318519476412614,0.002001618226858002,0.37375745526838966,0.3927260836391382,0.26899192,0.52893
Cckbr,-3.6213665,-2.6376703,0.0002930508965328868,0.0019394772388765193,0.02584493041749503,0.1192820550085383,0.00990228,0.06008858
Gm49906,-3.631908,-2.760473,0.00028133352724409705,0.001866427676854964,0.02584493041749503,0.1196090542455401,0.014070194,0.09168194
Carmil3,-3.6367073,-0.80732876,0.0002761454787085864,0.001834824187166102,0.13916500994035785,0.2361661156123969,0.07618623,0.12974125
Cck,-3.6478798,-0.80378264,0.0002644133373124337,0.0017607896836642114,0.584493041749503,0.5965192747883589,0.45716617,0.69901955
Intu,-3.6510663,-0.85724545,0.0002611537806192435,0.001740809249625173,0.14910536779324055,0.24343276532354757,0.08163221,0.14330919
Ccdc88c,-3.6679974,-0.796596,0.0002444575981417246,0.00163845738639764,0.25646123260437376,0.33640954837772047,0.14320122,0.23699245
Gm49179,-3.6704361,-1.2443368,0.00024213702539817262,0.0016241192891784568,0.0775347912524851,0.17418159357628166,0.03951492,0.09120079
Gm3294,-3.6716318,-1.2876525,0.00024100679579200468,0.0016177498383540259,0.08548707753479125,0.18014024633942521,0.04135217,0.09809711
Rsph10b,-3.6851232,-0.99380064,0.00022859197983739223,0.001540573488394966,0.1073558648111332,0.20419285688333394,0.055931617,0.10845746
A530058N18Rik,-3.6938627,-2.9976358,0.0002208730657380745,0.0014922955183258894,0.013916500994035786,0.1100170766268212,0.008858027,0.06865117
Gm31698,-3.6942492,-1.9842738,0.00022053741058624668,0.0014904024704357262,0.03777335984095427,0.13381535443083967,0.021050496,0.0808164
Sfxn3,-3.7040787,-1.2256433,0.00021216038909927342,0.0014395832462367367,0.09741550695825049,0.19318388257094066,0.0444748,0.10107172
Mir670hg,-3.7142363,-0.8909181,0.00020381829691964174,0.0013875342382140292,0.15109343936381708,0.24677542419067688,0.10165886,0.18100974
Meis2,-3.7340314,-0.79063076,0.00018843894337728083,0.0012903553538602282,0.48111332007952284,0.48890019256621736,0.44269335,0.6746443
Pparg,-3.734682,-0.9443145,0.00018795243889017295,0.001287352034916887,0.16898608349900596,0.261199723867311,0.10788344,0.1982025
Cdh6,-3.7379522,-1.0490971,0.00018552526661891024,0.001272349135796355,0.20278330019880716,0.28481633542855067,0.12888552,0.25048146
A330102I10Rik,-3.7408273,-0.6147797,0.0001834155435568378,0.0012588443564169175,0.3499005964214712,0.41790502488827524,0.2375353,0.344
Efnb2,-3.7670124,-0.75064063,0.0001652128649540117,0.0011420812146422164,0.23856858846918488,0.3281982342041202,0.13428363,0.21656972
4930500G05Rik,-3.8274655,-1.294495,0.00012946947603144717,0.000906185157844487,0.08349900596421471,0.183410238709443,0.050106626,0.11870579
Xylt1,-3.8379319,-0.4522818,0.00012407492100443066,0.0008704681794749484,0.6779324055666004,0.6396831740725938,0.76010144,0.93910396
Shc3,-3.8405983,-0.52777845,0.0001227347507959092,0.0008615158709211284,0.38767395626242546,0.4669549104385423,0.29612732,0.4033781
Emb,-3.8624597,-0.6967847,0.00011225113416647707,0.0007926906636145175,0.23061630218687873,0.32641790502488827,0.13865075,0.21596846
Lrrk2,-3.8784008,-0.6367298,0.0001051453649985972,0.0007460406542150268,0.2982107355864811,0.3849871016967627,0.19557424,0.2895684
Sema3a,-3.9098356,-1.310007,9.235893094937022e-05,0.0006598469754346126,0.12922465208747516,0.22512080805144788,0.07793959,0.18313439
Chd5,-3.910795,-0.8104948,9.199283440479143e-05,0.0006574213777523056,0.294234592445328,0.3796824474076227,0.16442274,0.2726406
Ttc39b,-3.9297366,-0.66470605,8.503899545412586e-05,0.000609983397718196,0.31610337972166996,0.40199106202085527,0.20305094,0.30519834
Ankrd24,-3.9300702,-1.3443632,8.492106952211414e-05,0.0006093001703762902,0.09145129224652088,0.19329288231660793,0.044733003,0.10989773
Tmem91,-3.9411175,-2.051383,8.110286351787137e-05,0.0005834629030054092,0.039761431411530816,0.14217200159866294,0.019363897,0.077929266
Tox2,-3.951253,-1.1872159,7.774311907200317e-05,0.0005604930532505299,0.11928429423459244,0.21734549286051666,0.06555191,0.14346926
Pde2a,-3.9563386,-0.5589624,7.610725725550135e-05,0.0005495839834601777,0.47514910536779326,0.5069578170984268,0.32442793,0.44762486
Gm31282,-3.9711816,-1.0314637,7.151705459282397e-05,0.0005185275922582785,0.09542743538767395,0.20183119572720998,0.052710976,0.10493319
Coro6,-3.9853432,-3.0804482,6.738266253751538e-05,0.000490005992525856,0.013916500994035786,0.11771972532064091,0.007810686,0.06422053
Gm5820,-3.9932206,-1.4462001,6.518185425428489e-05,0.0004750302207248807,0.07952286282306163,0.18268357373832794,0.04089118,0.10771795
Tubb3,-4.049845,-0.87515974,5.125155464605066e-05,0.00037884744335731356,0.2584493041749503,0.35403117392726086,0.150954,0.261496
2700054A10Rik,-4.058799,-0.7656354,4.9325824500332184e-05,0.0003652204200396599,0.22266401590457258,0.3243105766086546,0.13617818,0.22156148
