names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,38.465836,0.8544548,0.0,0.0,1.0,3.4609816,4.039118
Kcnq1ot1,37.472458,0.7344418,2.588162481897273e-307,1.3547736511491277e-303,0.9924853882549401,1.7226793,2.1578434
Snhg14,31.133812,0.46362418,8.401439526665656e-213,2.198866760116569e-209,0.9986084052323964,2.440151,2.7372615
A330076H08Rik,27.896738,0.9181039,2.9226462397696025e-171,4.371026212021138e-168,0.9229056498747564,0.8302489,1.2369151
Rian,26.342234,0.63544255,6.299690993633152e-153,5.073189616334266e-150,0.9849707765098803,1.805339,2.1854346
B830012L14Rik,24.899,0.80533683,7.627965628678415e-137,5.323811477775622e-134,0.905649874756471,0.8668388,1.22687
Gucy1a2,24.861675,0.6618821,1.933656891638017e-136,1.2652158749099e-133,0.9615919844141386,1.2167445,1.5601337
Runx1t1,24.310896,0.9866399,1.5035768016605126e-130,8.744969742546615e-128,0.8675201781241303,0.920088,1.384092
C130071C03Rik,23.465998,0.5145374,9.076594587193416e-122,4.1314290753620814e-119,0.9805176732535485,1.4593927,1.743785
A830082K12Rik,22.994898,1.0223898,5.242695142344075e-117,2.2869073102166715e-114,0.7812413025327025,0.478665,0.8096135
Macf1,22.874603,0.42782038,8.317770849258606e-116,3.483149720835534e-113,0.9891455608126913,1.7132971,1.9624751
Herc1,22.845362,0.42140633,1.625087153769669e-115,6.54347592800564e-113,0.9855274144169218,1.5278325,1.7633945
Snhg11,22.696167,0.67917275,4.887969888196732e-114,1.827577027126128e-111,0.9858057333704425,2.561254,3.0025973
Sptbn4,22.504343,0.6218518,3.763495247423894e-112,1.3586217843200257e-109,0.9209574172001114,0.84197843,1.1094707
Ptprs,22.029371,0.517165,1.5064706546096767e-107,5.087497188099582e-105,0.9629835791817423,1.1584584,1.4175684
Phactr1,21.435402,0.4565745,6.24911598154368e-102,1.8172776447439107e-99,0.9972168104647926,2.5626662,2.8580043
