names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Sema5a,-3.0471313,-0.7011349,0.002310367488231072,0.049324173225322565,0.11508220157255182,0.1725925925925926,0.36898798,0.24255042
Atp6v1a,-3.0489128,-0.3649313,0.002296711115512963,0.049324173225322565,0.30664760543245173,0.36666666666666664,0.85274005,0.71550983
Ppia,-3.050263,-0.3062928,0.0022864114360766144,0.049324173225322565,0.509649749821301,0.5703703703703704,1.5556725,1.3920807
Atp5h,-3.0584884,-0.42150718,0.0022245666144861797,0.048646946312617914,0.27662616154395997,0.3351851851851852,0.823452,0.6701212
Sez6l2,-3.0800893,-0.43288383,0.002069385855007109,0.045569902499422284,0.23874195854181557,0.29814814814814816,0.67378944,0.5378813
Selenow,-3.1078696,-0.35149634,0.001884411731534879,0.04238580387573811,0.3874195854181558,0.45037037037037037,1.1350902,0.97640526
Rasgrf1,-3.135149,-0.36437082,0.0017176685365098685,0.03919520450340272,0.33523945675482486,0.3959259259259259,0.9167287,0.772911
Clu,-3.1362903,-0.4855317,0.0017109977007077324,0.03919520450340272,0.18656182987848463,0.25037037037037035,0.58082795,0.44626924
Wipf3,-3.1483154,-0.6703934,0.0016421438031712912,0.0380228737954882,0.14295925661186562,0.2011111111111111,0.43142086,0.29188663
Zbtb20,-3.1508346,-0.3367833,0.001628046518932976,0.03797569250459216,0.5253752680486061,0.5855555555555556,1.6442372,1.4603363
Nrn1,-3.1573064,-0.5797167,0.0015923388063747586,0.03741996194980683,0.1758398856325947,0.23555555555555555,0.5507223,0.3997512
Rps6,-3.1700416,-0.64041257,0.0015241716707184035,0.036087342790167315,0.13795568263045033,0.1988888888888889,0.46076795,0.31880358
Nptx1,-3.1762073,-0.6488668,0.0014921433898349116,0.03559666314083437,0.11508220157255182,0.17814814814814814,0.3964067,0.2702284
Matr3,-3.177432,-0.34990552,0.0014858554074155099,0.03559666314083437,0.3645461043602573,0.42185185185185187,0.98243433,0.8377178
Nsf,-3.189819,-0.33165696,0.0014236191090454397,0.03448443518756992,0.42030021443888493,0.4740740740740741,1.1348305,0.9847595
Aplp1,-3.197641,-0.3410147,0.0013855667201959382,0.03382286513098457,0.4267333809864189,0.4918518518518519,1.2287184,1.0674884
Nefm,-3.2041545,-0.69640845,0.0013545971371160136,0.03332520613108068,0.12866333095067906,0.18925925925925927,0.43807194,0.2920977
Nme7,-3.2058945,-0.47408363,0.0013464340848967577,0.03332520613108068,0.22087205146533237,0.28185185185185185,0.62477005,0.48536098
Prrc2c,-3.218003,-0.40232298,0.001290864440408441,0.032261366054334766,0.32308791994281627,0.3774074074074074,0.8659837,0.7140043
Pdap1,-3.2272725,-0.6608645,0.0012497639349762274,0.03148405304992112,0.12866333095067906,0.19111111111111112,0.42693096,0.29030526
Mdh1,-3.2478015,-0.39739597,0.0011630034736750266,0.029774779988639505,0.3130807719799857,0.3781481481481481,0.90457565,0.7498746
Top1,-3.2587829,-0.49178356,0.0011189125694491269,0.02888078427209263,0.24660471765546818,0.30333333333333334,0.66242385,0.51169246
Ckb,-3.278964,-0.3564568,0.0010418890746219187,0.0271149479006977,0.4260185847033595,0.4981481481481482,1.2467803,1.077183
Tspyl4,-3.2818868,-0.5226422,0.0010311497772401339,0.027059088737743178,0.17512508934953538,0.24222222222222223,0.54720646,0.41015285
Eif5,-3.3036408,-0.6181344,0.0009543805455553089,0.025254994436585444,0.14581844174410294,0.21037037037037037,0.4448706,0.31117988
Atp5pb,-3.3335645,-0.44114608,0.0008574078737476967,0.02288116435958896,0.24803431022158684,0.31407407407407406,0.72944254,0.5827727
Rpl38,-3.3422353,-0.3970186,0.0008310653533700039,0.02254334537911151,0.3652609006433167,0.4351851851851852,1.1089513,0.93315876
Rps29,-3.361484,-0.37820753,0.0007752482352985554,0.021228319069175227,0.409578270192995,0.4711111111111111,1.2182541,1.0410333
Dynll1,-3.3621383,-0.3939476,0.0007734139501248356,0.021228319069175227,0.3666904932094353,0.4311111111111111,1.1008981,0.9271577
Stmn3,-3.3699324,-0.38271174,0.000751866437825028,0.02095245497974348,0.39313795568263044,0.4540740740740741,1.1379771,0.96560454
Synpr,-3.4344146,-0.56535643,0.0005938351645744958,0.016999881211318974,0.21086490350250178,0.2714814814814815,0.63104886,0.46650383
Atp6v0c,-3.4348042,-0.3500699,0.0005929818885957509,0.016999881211318974,0.6025732666190136,0.6781481481481482,1.919535,1.7163763
Atp6v1e1,-3.4516313,-0.45467335,0.0005572087649041466,0.016246762969288498,0.2494639027877055,0.31962962962962965,0.73627245,0.58443993
Cpe,-3.4877207,-0.29159486,0.0004871567266844712,0.014472231437069811,0.6504646175839885,0.7077777777777777,1.9598783,1.7888286
Hnrnpc,-3.510407,-0.55453676,0.0004474211628993483,0.013418373733048074,0.21300929235167976,0.27555555555555555,0.576583,0.4259514
Ptk2b,-3.527554,-0.54747885,0.0004194180514552339,0.012699494654158958,0.20800571837026446,0.27444444444444444,0.59796387,0.4446665
Eif3a,-3.5512843,-0.5581903,0.00038335600941280144,0.011835177192557958,0.20729092208720515,0.2733333333333333,0.59533906,0.43992457
Zc3h15,-3.55475,-0.66399235,0.0003783387315907818,0.011795927383954177,0.1601143674052895,0.22703703703703704,0.49337155,0.3382938
Pcsk1n,-3.572565,-0.36616653,0.0003535016699363824,0.011131767586296682,0.4610436025732666,0.5348148148148149,1.3940662,1.2094772
Slc4a4,-3.5820153,-0.73853886,0.00034095372801712403,0.010845083732585086,0.1472480343102216,0.21296296296296297,0.49520272,0.32503513
Lrrtm4,-3.5862048,-0.36306253,0.00033552561930877666,0.010781328318401406,0.688348820586133,0.7681481481481481,2.412175,2.1858394
Pcp4,-3.5872068,-0.49427283,0.0003342392397040403,0.010781328318401406,0.25303788420300216,0.32592592592592595,0.7760772,0.6057826
Rpl13,-3.5877497,-0.42645878,0.000333544379022415,0.010781328318401406,0.3402430307362402,0.4140740740740741,1.0362556,0.8557876
Nefl,-3.6604018,-0.58448184,0.0002518201017643118,0.008435973409104446,0.17869907076483202,0.25074074074074076,0.5999657,0.43710595
Iqgap2,-3.6624477,-0.75727856,0.000249816766441597,0.008435973409104446,0.12365975696926376,0.19333333333333333,0.41554153,0.26604426
Epha7,-3.6912162,-0.45330274,0.00022318425548321712,0.0076392089186592465,0.24803431022158684,0.32296296296296295,0.7259849,0.57612574
Lgi1,-3.6935406,-0.58438784,0.0002211531878048885,0.0076392089186592465,0.2058613295210865,0.2759259259259259,0.6054161,0.4414093
Npm1,-3.7037287,-0.6421345,0.00021245355664124762,0.007433513887369875,0.15439599714081487,0.22592592592592592,0.50764877,0.3533214
Serbp1,-3.7261367,-0.45169225,0.00019443703342413626,0.006879575485984327,0.2773409578270193,0.3514814814814815,0.7865359,0.6282532
Pnma8b,-3.772428,-0.6041357,0.00016166661225968735,0.0058515880690316715,0.17441029306647604,0.2511111111111111,0.56712735,0.40685037
Ywhae,-3.7743766,-0.4047679,0.0001604083188997651,0.0058515880690316715,0.39599714081486775,0.4662962962962963,1.1247863,0.9442214
Tuba4a,-3.787571,-0.5964845,0.0001521273158042396,0.0056358696172653005,0.19299499642601858,0.26851851851851855,0.63285005,0.45993012
Kifap3,-3.810285,-0.45221946,0.0001388066368379187,0.005203596421459595,0.3402430307362402,0.4085185185185185,0.94734794,0.7673349
H3f3b,-3.8107584,-0.59857273,0.0001385411746594144,0.005203596421459595,0.18656182987848463,0.2611111111111111,0.5883526,0.42461258
Camk2a,-3.8360612,-0.37840107,0.00012502322323259402,0.0048011967068224215,0.4431736954967834,0.5133333333333333,1.3137597,1.1290022
Neurod6,-3.8475296,-0.83241063,0.00011931479478891108,0.004638546775188654,0.11007862759113653,0.18444444444444444,0.42110845,0.25779712
Pafah1b1,-3.847641,-0.3417267,0.0001192605973168258,0.004638546775188654,0.5268048606147248,0.5803703703703704,1.4748915,1.2973799
Hmgb1,-3.8582606,-0.5599494,0.00011419687278367732,0.004610332723023075,0.22444603288062903,0.29777777777777775,0.68760866,0.51332164
Atp1a2,-3.872276,-0.685674,0.00010782374892909917,0.004467591912864912,0.1501072194424589,0.22592592592592592,0.55795324,0.38149938
Snca,-3.8748507,-0.46919948,0.00010669002573952033,0.004467591912864912,0.3152251608291637,0.3888888888888889,0.91023594,0.72882646
