names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,19.885473,0.73901427,5.436693248359633e-88,5.296426562551955e-84,0.9953947368421052,1.6186297,2.0481038
Mtus2,11.936075,0.6402491,7.676046894311322e-33,5.341432060312922e-30,0.8980263157894737,0.8283108,1.1018509
Syt1,11.7493515,0.26343846,7.11627022022962e-32,4.621780299031797e-29,1.0,3.5753834,3.7532961
Hecw2,11.65474,0.3929181,2.1704193624152948e-31,1.3215140892906127e-28,0.9947368421052631,1.831844,2.0652714
Gm28307,11.449267,1.5196456,2.3714051675837393e-30,1.2834571745889327e-27,0.5368421052631579,0.15136492,0.38428372
Kcnh7,10.2281685,0.4620547,1.4829678512157468e-24,4.51471025204494e-22,0.9914473684210526,2.5045516,2.802174
Satb2,9.829619,0.6917404,8.393554586808373e-23,2.1518423364391362e-20,0.8690789473684211,0.9223948,1.2376686
Tenm2,9.76754,0.49110493,1.5517397187129477e-22,3.687084960902814e-20,1.0,3.7125518,4.045887
Cacnb4,9.660776,0.42338154,4.424977202728586e-22,9.171942108294018e-20,0.9921052631578947,1.8468451,2.0993702
Mlip,9.5854,0.5257861,9.210055385796706e-22,1.7944871913686303e-19,0.9269736842105263,1.1819953,1.4480999
Mir99ahg,9.466067,0.5128287,2.9057854970584947e-21,5.443877367758433e-19,0.9796052631578948,1.7106203,2.0104976
Msra,9.1398735,0.34640333,6.252528030135146e-20,9.98559476550436e-18,0.9815789473684211,1.5248067,1.7173387
Trhde,9.084843,0.7935117,1.0384872203365031e-19,1.6058638889711452e-17,0.7736842105263158,0.73779774,1.0618027
Ntm,8.991238,0.40939757,2.444613175531416e-19,3.502267875886331e-17,0.9973684210526316,2.6066437,2.8720212
Gm11867,8.819062,0.8733581,1.1542261143835076e-18,1.4979969748493344e-16,0.6085526315789473,0.26811042,0.44679916
C130071C03Rik,8.775801,0.27108428,1.6969178650951687e-18,2.0664217302196416e-16,0.9769736842105263,1.5387735,1.6892136
Cntn3,8.567273,0.58899724,1.059642639216162e-17,1.134399845191632e-15,0.8907894736842106,1.3674945,1.6864995
A830082K12Rik,8.523665,0.56315386,1.5458225891742294e-17,1.6192907165306822e-15,0.8125,0.649287,0.85470855
Adam23,8.203825,0.33730662,2.3285631129286963e-16,2.120080546369286e-14,0.9131578947368421,1.0259932,1.1821283
Grm3,7.9564114,0.5832989,1.771008853939367e-15,1.380253460406185e-13,0.8914473684210527,1.3247442,1.6364815
Ext1,7.9541197,0.32530093,1.804094035727164e-15,1.3948796901630183e-13,0.9993421052631579,2.1231806,2.3242106
Chrm3,7.9428706,0.5989088,1.975549873094315e-15,1.5154178632822692e-13,0.925,1.6171191,1.9624394
Prr16,7.831038,0.63917917,4.838590441878622e-15,3.3669677203415383e-13,0.8572368421052632,1.1254456,1.4450253
Khdrbs2,7.7223296,0.3899727,1.1422235415587866e-14,7.468148820044094e-13,0.9717105263157895,1.7039711,1.9302281
Opcml,7.705282,0.25273976,1.3055429282891211e-14,8.479066138261745e-13,1.0,3.4744022,3.6445954
Zbtb16,7.4972405,0.6321862,6.517520832816509e-14,3.8481023001999045e-12,0.7236842105263158,0.5508515,0.7602297
Homer1,7.421864,0.3706505,1.1548349125166868e-13,6.32045040322335e-12,0.9302631578947368,1.2336783,1.4223355
Pak5,7.3319044,0.31665665,2.269045956893629e-13,1.1634234585293544e-11,0.9763157894736842,1.594798,1.7734703
Hs6st3,7.239411,0.60596645,4.5063814063557687e-13,2.173325131718708e-11,0.9611842105263158,2.1607988,2.5404987
5031425E22Rik,6.8823166,0.33785084,5.888692517343457e-12,2.2855634463729065e-10,0.8315789473684211,0.752795,0.88345104
Cacna2d3,6.8577695,0.48191148,6.99438919594155e-12,2.672130962622062e-10,0.9098684210526315,1.6746167,1.9539734
Kcnq5,6.7784696,0.3985414,1.2145564141033507e-11,4.3500766861010454e-10,0.9763157894736842,2.235394,2.4854896
Adcy8,6.742951,0.39553085,1.5520155395304662e-11,5.342662680602756e-10,0.868421052631579,1.0667377,1.2547748
Spred2,6.739618,0.3551802,1.588036932523787e-11,5.447414012903779e-10,0.8631578947368421,0.82486063,0.9705152
Foxp1,6.698787,0.30186567,2.1015621670842108e-11,6.963747833923259e-10,0.9835526315789473,1.6218889,1.7931213
Tenm4,6.6795177,0.27640867,2.3972979147731378e-11,7.83707257910064e-10,0.9894736842105263,2.18206,2.3537877
Cdh8,6.6625743,0.5236793,2.690719353108683e-11,8.651151134648446e-10,0.8480263157894737,1.1347952,1.3947934
Pam,6.6412563,0.4405666,3.110203811900337e-11,9.837534264783468e-10,0.9039473684210526,1.3303182,1.5635812
4930578G10Rik,6.230659,0.39091793,4.64477312454161e-10,1.128413460830034e-08,0.8315789473684211,0.8233587,0.98429704
Asap1,6.017861,0.2776814,1.7673717876114039e-09,3.800593403760196e-08,0.9651315789473685,1.4960728,1.6485369
Zmat4,5.8220754,0.57453245,5.812138314375604e-09,1.0753118362235913e-07,0.7269736842105263,0.69966596,0.91975373
Nyap2,5.8076663,0.27214274,6.334956140703691e-09,1.1622437424243948e-07,0.9539473684210527,1.3921838,1.5371523
Sec61a1,5.758121,0.7304255,8.505530106469242e-09,1.5316242938488605e-07,0.5276315789473685,0.23371853,0.36243948
Kcnt2,5.7073956,0.32940394,1.1471808278070974e-08,1.98858285133394e-07,0.9,1.4445041,1.6234835
Flrt2,5.5749736,0.3546105,2.4756725621654582e-08,3.947299852801292e-07,0.8868421052631579,1.0979542,1.2682879
Plxdc2,5.5229635,0.33603445,3.33329378204453e-08,5.042383233645622e-07,0.881578947368421,1.2669035,1.4395096
Cdh20,5.4756055,0.62204504,4.360184303759812e-08,6.377915238322535e-07,0.6447368421052632,0.63841325,0.86504185
