names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Htr2a,-2.165966,-0.40117973,0.03031378561907679,0.04913758727138869,0.18421052631578946,0.17656676,0.13648142
Jam2,-2.1686046,-0.41415066,0.030112707585147554,0.04887670731331348,0.08223684210526316,0.059884578,0.045273475
Msantd4,-2.1750627,-0.32085347,0.029625425122959795,0.048198211681341745,0.09473684210526316,0.058265544,0.046915006
Fuca1,-2.1765208,-0.26176277,0.029516336928628935,0.04804902563995209,0.09013157894736842,0.054753687,0.045873232
Gm46102,-2.177493,-0.27834645,0.02944380356578805,0.047950774713792575,0.14276315789473684,0.104279,0.08675072
Gm10501,-2.1864507,-0.2614157,0.02878264540271051,0.04699602048433997,0.09342105263157895,0.057570126,0.048255164
Diaph3,-2.191242,-0.4474841,0.028434279085902375,0.04650104865785814,0.09605263157894736,0.07327888,0.05425596
Gm47664,-2.192874,-0.33295012,0.028316464693789976,0.046355066215241464,0.08486842105263158,0.050542552,0.040333223
Washc1,-2.1935682,-0.31944588,0.028266458620252184,0.046280981492184334,0.0868421052631579,0.053354826,0.042981483
Tcf7l2,-2.1997485,-0.30671903,0.027824747030708894,0.045719123894951266,0.09539473684210527,0.0706981,0.057539247
Gm37107,-2.2013109,-0.26482478,0.027714025418619108,0.04560642493719381,0.09276315789473684,0.052096866,0.043547433
Amt,-2.2061718,-0.32168132,0.027371984616837326,0.04513504978626087,0.08157894736842106,0.052108627,0.041908875
Pex26,-2.2073867,-0.27839974,0.027287045684662177,0.04502547409552488,0.0861842105263158,0.050637152,0.04193407
Psme3,-2.2218997,-0.26268995,0.02629008155134396,0.043587129760584216,0.09605263157894736,0.05666124,0.047448922
Gxylt2,-2.224226,-0.3143136,0.02613324396244053,0.04337139057616621,0.09473684210526316,0.06720664,0.05440055
Chst15,-2.2273855,-0.29202312,0.02592152132391017,0.043049345505886946,0.09736842105263158,0.06054421,0.049720664
Ccdc85c,-2.2332184,-0.2771215,0.02553454336541032,0.042515385654730356,0.08947368421052632,0.055436544,0.04596717
Slc1a6,-2.2422109,-0.25449345,0.024947745940140282,0.04173093079478823,0.09144736842105264,0.054547224,0.045925144
Snrpc,-2.2433913,-0.33748195,0.02487158841758321,0.04161783139197795,0.10197368421052631,0.062511325,0.049791403
Rmi1,-2.2439468,-0.33321258,0.024835819304651525,0.041565117963565566,0.08092105263157895,0.04939423,0.03940527
Gm6999,-2.24853,-0.34661895,0.02454242027886585,0.04113769070142999,0.10394736842105264,0.08464551,0.06715934
Mrm3,-2.2522798,-0.25545377,0.024304604981393963,0.04078116805524285,0.09078947368421053,0.05354957,0.045052316
Odc1,-2.2530434,-0.38317975,0.024256406765262667,0.040721336327277084,0.08421052631578947,0.054537416,0.042079736
Fem1a,-2.2533212,-0.26634085,0.024238900694967844,0.04069896080151271,0.11710526315789474,0.068375096,0.05717151
Cnksr3,-2.2574875,-0.4056826,0.023977620955152917,0.04031584110201928,0.08486842105263158,0.06905996,0.052567963
Lypd6,-2.2602305,-0.46378532,0.02380694811323305,0.040077291950771796,0.09013157894736842,0.08032056,0.058874127
Nkrf,-2.264015,-0.25828207,0.0235731934254428,0.03981450248797915,0.11315789473684211,0.06754709,0.056782905
Dut,-2.2640843,-0.320848,0.023568923022446512,0.039814192489105935,0.09407894736842105,0.058036394,0.04672959
Tti2,-2.2659593,-0.2611891,0.023453875625948525,0.039654534499701515,0.08881578947368421,0.051025916,0.04275384
Mrpl4,-2.2664454,-0.304133,0.023424128205995057,0.0396245627683285,0.07894736842105263,0.049009427,0.03987717
Scnm1,-2.2701256,-0.33799058,0.023199958505014506,0.03933414475388989,0.08289473684210526,0.053891294,0.04287312
Glo1,-2.271584,-0.34988657,0.023111653148535343,0.03922538762596364,0.10394736842105264,0.06596964,0.052125882
Gm13986,-2.27391,-0.40522158,0.022971389260862167,0.03900091916683849,0.14407894736842106,0.13284373,0.10190756
Gm35501,-2.274292,-0.4136241,0.022948431663738725,0.038982322801768554,0.08421052631578947,0.05349399,0.04042517
Zdhhc4,-2.2899508,-0.27890602,0.02202417221918534,0.037668449044821556,0.0861842105263158,0.055628933,0.046071727
Cant1,-2.2952282,-0.35015285,0.02172005178192287,0.037256359019105484,0.0875,0.053753894,0.042411745
Mrpl30,-2.298735,-0.3147423,0.02151999880922508,0.03697831529730292,0.10789473684210527,0.06724982,0.054419965
Fgf10,-2.2989779,-0.2621443,0.021506193388277032,0.036964244175828304,0.13355263157894737,0.1000468,0.08410181
Psmd8,-2.3008528,-0.27544114,0.021399953365277256,0.036801120156139636,0.0861842105263158,0.052360084,0.04345436
Pfdn4,-2.300957,-0.28957325,0.021394064565387803,0.03679748887641384,0.09013157894736842,0.059299506,0.048773848
