names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Endothelial (for_DEGs),mean_expr_Rest (for_DEGs)
Tmem186,-2.5781338,-0.9141304,0.009933552692145112,0.046769679487986535,0.05627705627705628,0.15646699046591114,0.043380175,0.08023899
Apbb1ip,-2.578542,-1.4939954,0.009921820859208988,0.046722629948640994,0.05194805194805195,0.15196977873718295,0.07171165,0.19013035
Vmn2r84,-2.5813186,-3.1244643,0.009842371221684082,0.046397283285377414,0.008658008658008658,0.10771721532649757,0.0057462757,0.049034443
Ogdhl,-2.581874,-0.79752845,0.009826549489685468,0.04633082730090341,0.05194805194805195,0.15265335491994964,0.044236716,0.075677596
Mag,-2.5823965,-0.80850303,0.009811679154753023,0.04626883448371599,0.11688311688311688,0.21978773160640402,0.16495839,0.27315348
Lmf1,-2.5828905,-0.44427547,0.009797640482388844,0.04621074245423701,0.10822510822510822,0.21683756071235835,0.09164347,0.12273546
Atg2a,-2.583013,-0.44911262,0.00979416259019622,0.046209557687121046,0.08658008658008658,0.19190501888828926,0.07570975,0.1019898
Vstm5,-2.5831683,-1.3536233,0.00978975883947008,0.046197896033818235,0.03463203463203463,0.13559992804461235,0.026708556,0.066886574
Fn3k,-2.5852423,-0.7700073,0.009731056885996838,0.04595316318571793,0.05627705627705628,0.15905738442165857,0.049850814,0.083572686
Fndc5,-2.5887742,-0.7440932,0.00963182339756229,0.04553256416124186,0.06060606060606061,0.16294297535527974,0.058092505,0.09547563
Prkrip1,-2.5891213,-0.33156413,0.009622120979580769,0.04549470186896626,0.06060606060606061,0.16596510163698508,0.07012467,0.08747123
Ipp,-2.589358,-0.89426816,0.009615505508443476,0.045471424324511824,0.030303030303030304,0.13178629249865084,0.039403968,0.07204246
2410002F23Rik,-2.5907953,-0.9706628,0.009575443355975844,0.04530589240624598,0.05627705627705628,0.1582658751574024,0.04606962,0.08837395
Rb1cc1,-2.5924122,-0.34160644,0.009530551388879012,0.045109373933270934,0.5064935064935064,0.7257420399352401,0.7808134,0.9160391
Lamb1,-2.5998025,-0.29444626,0.009327743824282236,0.04422736484179701,0.1341991341991342,0.24367692030940816,0.12281172,0.148642
Cdh19,-2.6003823,-2.1695852,0.009311997042875407,0.04416049427145467,0.047619047619047616,0.14567368231696348,0.04153673,0.17463087
Nup37,-2.601313,-1.2580022,0.00928676309076439,0.044056377868792226,0.021645021645021644,0.12156862745098039,0.026039828,0.06118538
Aldh18a1,-2.6017745,-1.8003463,0.00927427941833207,0.04400492459307482,0.025974025974025976,0.12656952689332615,0.017653374,0.060185313
Osgepl1,-2.6032035,-0.5288744,0.009235708141469415,0.043829649904853975,0.08658008658008658,0.192372728908077,0.07303426,0.10374503
Gm45847,-2.6041834,-0.86929536,0.009209342070974128,0.04371996845354679,0.047619047619047616,0.15045871559633028,0.045017023,0.0807638
Asns,-2.6041877,-0.2946818,0.009209232353028,0.04371996845354679,0.05194805194805195,0.15545961503867603,0.070918374,0.08631377
Poc1a,-2.604306,-0.8951047,0.00920605104002865,0.043719793468640834,0.030303030303030304,0.13225400251843858,0.03753122,0.06870931
Ltk,-2.6090465,-0.8565925,0.009079491754759809,0.043210404436839545,0.021645021645021644,0.1225760028782155,0.031762764,0.056794118
Asic1,-2.611341,-0.9889045,0.009018788560747287,0.04295955480008502,0.03896103896103896,0.141032559812916,0.039947003,0.07778166
Pdp1,-2.6140196,-0.35990715,0.008948390747096928,0.042677184837503455,0.08225108225108226,0.1912574203993524,0.08567269,0.108670354
Sycp2,-2.6149588,-1.1912185,0.008923825031669302,0.04256758008183102,0.03463203463203463,0.13613959345205973,0.03294152,0.07369005
Grin2d,-2.6167798,-2.0617077,0.008876360491639817,0.04236373115636979,0.017316017316017316,0.1181867242309768,0.016089207,0.06551853
Tmem116,-2.618613,-0.5720472,0.008828804605025789,0.0421592286719465,0.06493506493506493,0.1703903579780536,0.060947824,0.089315005
Teddm2,-2.6187599,-0.5569529,0.008825001535725624,0.0421485587033323,0.06493506493506493,0.1704982910595431,0.06340414,0.09193924
ENSMUSG00000121444,-2.6189969,-2.039761,0.008818877446909552,0.042126797688615054,0.017316017316017316,0.11793488037416802,0.013621894,0.054860648
Trim66,-2.6202095,-3.4019504,0.008787577350124523,0.0419996804336261,0.012987012987012988,0.11282604785033279,0.005194074,0.053584397
Pja2,-2.6202748,-0.38178846,0.008785893970762512,0.04199910531833992,0.5324675324675324,0.7502068717395215,0.84331715,1.0025437
Dgat2,-2.621565,-0.449159,0.008752706214902501,0.041870253871182164,0.08658008658008658,0.19201295196977874,0.0870728,0.11707571
Tdrkh,-2.622835,-0.47999343,0.008720153003759628,0.04172938757097439,0.09090909090909091,0.19665407447382624,0.07728522,0.106220864
Gm48027,-2.6230676,-0.7584598,0.008714198405686146,0.04170832047751812,0.04329004329004329,0.14646519158121965,0.04205602,0.07014411
Rhof,-2.6295269,-0.8451697,0.008550375547347553,0.040989935942413694,0.06060606060606061,0.16441806080230256,0.049336623,0.08696173
Rtl1,-2.631985,-2.5441651,0.00848876275566389,0.04071636116470702,0.008658008658008658,0.10976794387479763,0.008797915,0.050257664
Galnt10,-2.6323483,-0.62116456,0.008479687652016746,0.04068009412777896,0.09956709956709957,0.20730347184745457,0.0925811,0.13906652
Adamts16,-2.6333447,-0.9749659,0.008454852073930782,0.040568192004735736,0.05627705627705628,0.15898542903399893,0.05748643,0.11002491
Gpr161,-2.633463,-0.46371445,0.008451904633751884,0.040561292643135044,0.0735930735930736,0.18118366612700126,0.077608645,0.10552331
Trhr,-2.635529,-1.8842961,0.008400624566735817,0.040336808811327986,0.021645021645021644,0.12376326677459974,0.023053177,0.08258841
Urb1,-2.6363537,-0.81455934,0.0083802309217848,0.040260469313133845,0.047619047619047616,0.15168195718654434,0.04254565,0.073661536
Zfp276,-2.6366396,-1.553794,0.008373174155920695,0.04023376065264469,0.03896103896103896,0.14052887209929843,0.0268167,0.07677199
Cerkl,-2.6367335,-0.47367477,0.008370856664715886,0.04022981909871505,0.06493506493506493,0.1715056664867782,0.0667121,0.09148403
Raver1,-2.6396406,-0.36647803,0.008299398404791183,0.03993639597720972,0.11688311688311688,0.22629969418960244,0.09615491,0.12232251
Bend4,-2.6404002,-2.1334274,0.00828082107354934,0.03986127951384284,0.021645021645021644,0.12286382442885412,0.014151947,0.06065696
Gm15246,-2.642266,-1.0897112,0.008235334685220946,0.03964942537034345,0.047619047619047616,0.14959525094441448,0.03882355,0.08089176
Scaf8,-2.6432827,-0.30728602,0.0082106452852927,0.039544728233700456,0.4805194805194805,0.6951250224860587,0.6898866,0.8016999
Zfp61,-2.6434011,-1.216548,0.00820777412384833,0.03953798686048846,0.03463203463203463,0.13747076812376327,0.029896976,0.06815065
Nupl2,-2.6465533,-0.5249084,0.008131671407719624,0.039199499591931516,0.06493506493506493,0.17229717575103437,0.062042892,0.08810019
Cdc25b,-2.6466594,-1.2236166,0.00812911939302313,0.03919422897730693,0.03463203463203463,0.13747076812376327,0.029159434,0.06681618
B230217C12Rik,-2.6498115,-0.25491273,0.00805367011406035,0.03885834368195396,0.09090909090909091,0.1998560892246807,0.09433499,0.11158328
4931406C07Rik,-2.6545722,-0.5020243,0.007940902612507137,0.03834867958268633,0.09523809523809523,0.20417341248425977,0.081842236,0.114024974
Slc25a53,-2.659778,-0.59691375,0.007819213780638627,0.0378290014918545,0.06926406926406926,0.17621874437848534,0.061437212,0.09151786
Sytl5,-2.6603007,-2.3043432,0.007807089933532205,0.03777714866090588,0.017316017316017316,0.11962583198416982,0.018060932,0.086197115
Extl1,-2.6611867,-0.6991519,0.007786574698310443,0.03768466537168617,0.05627705627705628,0.1621874437848534,0.05249166,0.08388076
Blzf1,-2.6636367,-0.27123228,0.007730101728121997,0.03743832614178769,0.10822510822510822,0.22187443784853392,0.09995603,0.119439945
Igdcc4,-2.6639674,-0.40946928,0.007722506063204482,0.03741327637341264,0.09523809523809523,0.20730347184745457,0.096957475,0.12683411
Usp9x,-2.664192,-0.39207226,0.007717352326314667,0.03739680018179894,0.5324675324675324,0.7797805360676381,0.935656,1.1094145
Zscan21,-2.6642573,-0.63775975,0.007715853636268865,0.03739628196366241,0.08225108225108226,0.1896744018708401,0.0675133,0.10316278
Slc9a5,-2.6685119,-4.490888,0.007618811267665367,0.03697930974750152,0.004329004329004329,0.10627810757330455,0.0022296433,0.048970494
Isca1,-2.6691813,-0.79751956,0.007603637858025747,0.03691233048692896,0.047619047619047616,0.15254542183846015,0.050600804,0.08637307
Pik3cd,-2.669312,-1.4257998,0.0076006803533144535,0.03691131051754191,0.03896103896103896,0.1422917790969599,0.032519925,0.08508088
Hsf5,-2.6697204,-1.2532767,0.007591444796685306,0.036879790578002926,0.03896103896103896,0.1431552437488757,0.030748378,0.07179712
Zfp930,-2.6698184,-1.8586264,0.007589229760643749,0.03687569686591275,0.03463203463203463,0.13743479042993345,0.018732052,0.066325426
Gpsm1,-2.670006,-0.6487798,0.007584985894369535,0.03686841009075785,0.08225108225108226,0.19208490735743838,0.07000029,0.10767156
Optn,-2.6745138,-0.40411073,0.007483769301603466,0.03640935743872626,0.06060606060606061,0.16736823169634826,0.074364096,0.09726748
Sv2c,-2.6751425,-1.6500658,0.007469747004546074,0.03635430212138254,0.03896103896103896,0.14268753372908796,0.035122354,0.10633048
Gm36220,-2.675759,-0.5075008,0.007456020752175298,0.036294072030969245,0.08658008658008658,0.196905918330635,0.087409765,0.122087516
Col26a1,-2.6760776,-1.7410511,0.007448939234492603,0.036266170906109126,0.03463203463203463,0.13729087965461415,0.028672144,0.09279075
Gls2,-2.676984,-1.9597782,0.007428817150471056,0.03618131535855669,0.030303030303030304,0.13293757870120526,0.01694859,0.06437489
Rfx1,-2.6769922,-0.38649908,0.007428636092238825,0.03618131535855669,0.09090909090909091,0.2006835761827667,0.07825598,0.10111763
Zfp420,-2.6769962,-1.001204,0.007428545564606955,0.03618131535855669,0.06060606060606061,0.1650296815974096,0.043093763,0.0844746
Aptx,-2.6774292,-1.215171,0.007418955245155886,0.036152942952001936,0.04329004329004329,0.1477963662529232,0.033211343,0.075479284
Zbed4,-2.677772,-0.7032671,0.0074113632581366325,0.0361224978679723,0.08658008658008658,0.1957906098219104,0.06720034,0.10721644
Il17d,-2.6786377,-0.99374336,0.007392233507224227,0.036042336116696605,0.05194805194805195,0.1568267674042094,0.040477872,0.07905064
Myo19,-2.6794584,-1.8141692,0.00737413725419157,0.0359671570194459,0.021645021645021644,0.12527432991545243,0.017822647,0.061317604
B4galnt4,-2.680185,-0.36339536,0.0073581449065630595,0.035902188785064355,0.1038961038961039,0.21575822989746357,0.09234628,0.1173003
Lamp5,-2.6830106,-0.90497667,0.007296267605969175,0.03561967851969327,0.06060606060606061,0.16690052167656053,0.060688864,0.11078952
Gm20045,-2.6875958,-0.35856816,0.007196844290350193,0.035153464112290436,0.07792207792207792,0.18924266954488217,0.07705329,0.097761616
Fam53a,-2.6889718,-0.59937763,0.007167246568933531,0.03501525732858981,0.08225108225108226,0.1912574203993524,0.07267905,0.1081487
Hspb11,-2.6891475,-0.49836808,0.007163477875872857,0.03500320976990429,0.08658008658008658,0.19748156143191223,0.081262775,0.11295915
Gm56756,-2.690548,-4.0746255,0.007133479604834591,0.034862967803183965,0.008658008658008658,0.11117107393416081,0.003037993,0.049995385
Coil,-2.694186,-0.6031655,0.007056080350917489,0.03450437207066326,0.06926406926406926,0.17747796366252924,0.06330052,0.09464173
Rcl1,-2.695578,-0.7563325,0.007026658507133957,0.03437842572590849,0.05627705627705628,0.16341068537506745,0.054314453,0.09010114
Gm48159,-2.6956394,-2.8545072,0.007025366824478225,0.03437836579379529,0.004329004329004329,0.1076092822450081,0.0077746245,0.054913845
Gm8098,-2.69586,-0.5229005,0.0070207185322755635,0.03436187740660189,0.06493506493506493,0.17301672962763087,0.058521416,0.08304904
Elmo1,-2.6965907,-0.3666319,0.007005330049462841,0.03430494332170054,0.4069264069264069,0.5730167296276308,0.66365063,0.7949756
Zfp142,-2.696693,-0.32615143,0.007003183232505279,0.03430104510707562,0.09956709956709957,0.2149667206332074,0.093828686,0.11629308
Tarbp2,-2.6973011,-0.46112335,0.006990400453683209,0.03424467824803424,0.05194805194805195,0.15844576362655155,0.060004417,0.08170124
Tada1,-2.6996489,-0.80338395,0.006941267177390443,0.034028799317000764,0.06493506493506493,0.17427594891167475,0.05597167,0.095734246
Sema3d,-2.6996613,-1.6651137,0.006941011645370065,0.034028799317000764,0.047619047619047616,0.15150206871739522,0.0437674,0.13268098
Gba2,-2.7016783,-0.38241363,0.0068990491158376415,0.03384653090059475,0.09523809523809523,0.20647598488936858,0.08720431,0.112235434
A930007I19Rik,-2.705553,-0.7219214,0.006819075805250233,0.03349699577460215,0.047619047619047616,0.15423637344846194,0.048113372,0.07816147
Dock11,-2.7064269,-0.3463327,0.006801157291588733,0.03342119539593805,0.19913419913419914,0.32336751214247167,0.23365682,0.28865167
Gng4,-2.7070148,-6.389274,0.0067891238008127575,0.033368164720658275,0.004329004329004329,0.10721352761288001,0.0007156764,0.058279943
Tmem240,-2.7074883,-1.0244298,0.006779444074117951,0.03333278358125331,0.030303030303030304,0.13685914732865623,0.036624894,0.073140524
Gphn,-2.710477,-0.47811246,0.006718647224021186,0.033064111888177525,0.7445887445887446,0.8808418780356179,1.6780237,1.955303
Def8,-2.7115593,-1.0469577,0.006696758550152541,0.03296242942711097,0.05627705627705628,0.16301493074293938,0.041900847,0.08472108
Fam151b,-2.7125309,-1.9554597,0.006677154705744587,0.03287798184778396,0.025974025974025976,0.13085087245907537,0.017319981,0.06556197
Gm26936,-2.7152095,-1.2030774,0.006623387377805023,0.03261921166451997,0.03463203463203463,0.13991725130419141,0.03428358,0.07723862
Zfhx2os,-2.7174838,-2.327187,0.006578040273051266,0.03241965189598084,0.021645021645021644,0.12541824069077173,0.014619366,0.07129937
Numb,-2.7194638,-0.29098794,0.006538782517713783,0.032243913791699275,0.45021645021645024,0.6556215146609102,0.66714495,0.77041847
Sirt3,-2.7196803,-0.34055546,0.006534505291995585,0.032228736636549446,0.11255411255411256,0.2290339989206692,0.10342454,0.12924825
Fastkd2,-2.7198274,-0.845341,0.0065316014419114,0.03222032875787761,0.05194805194805195,0.16060442525634108,0.0448155,0.07913565
Immp2l,-2.7232366,-0.2856506,0.006464573095322227,0.031907251849983144,0.4805194805194805,0.6703723691311387,0.80859214,0.9231798
Ofd1,-2.7242248,-0.3131908,0.006445262914012635,0.031823633682381385,0.09090909090909091,0.2057924087066019,0.09408137,0.11561798
Atn1,-2.724245,-0.3490099,0.0064448644910708175,0.031823633682381385,0.09523809523809523,0.2093182227019248,0.09153749,0.115195535
Tmem179,-2.72478,-0.26792493,0.006434433702159177,0.03178768773249073,0.08658008658008658,0.20064759848893685,0.10061731,0.11996318
Tmem104,-2.72556,-0.8011986,0.006419252668376921,0.0317243551957491,0.05627705627705628,0.16380644000719555,0.050231412,0.08596319
Dgkq,-2.7269359,-0.59564894,0.0063925458575683535,0.031609809936117346,0.08225108225108226,0.19078971037956466,0.06559922,0.09753873
Eef1akmt1,-2.726993,-0.55736595,0.0063914385419758905,0.031609809936117346,0.0735930735930736,0.18488936859147329,0.07449987,0.10779507
Pim2,-2.7306392,-0.74542737,0.006321163240392369,0.03127410352961571,0.06926406926406926,0.17790969598848713,0.05478271,0.09021012
Tcf4,-2.7315538,-0.27844593,0.0063036448499632245,0.031204667855289577,0.8874458874458875,0.9333693110271631,2.6002378,2.7801192
Efnb3,-2.732097,-0.29897574,0.006293263993410507,0.031169397984775606,0.07792207792207792,0.1905378665227559,0.10590818,0.1287851
Gm15997,-2.73393,-2.0378902,0.006258332408886681,0.031008923442151046,0.021645021645021644,0.1275049469329016,0.015589821,0.06252432
Nup85,-2.7356124,-1.867218,0.006226433039168907,0.0308565576839669,0.025974025974025976,0.13182227019248066,0.018382816,0.06549361
Gm43597,-2.736131,-0.7292429,0.00621662953969794,0.030815186631040496,0.05194805194805195,0.16053246986868142,0.047216386,0.07710098
Trim11,-2.7383642,-0.4975514,0.0061745636603383995,0.03062209773962584,0.05627705627705628,0.16484979312826048,0.060465883,0.084341526
Dact2,-2.7402873,-2.6060224,0.0061385479584654835,0.030477232750178777,0.017316017316017316,0.12210829285842778,0.009841544,0.0584702
Rabepk,-2.7425656,-0.57778984,0.006096124583103636,0.030283392040671972,0.05627705627705628,0.16520957006655873,0.05935444,0.08734405
Slc25a37,-2.7441459,-0.72305614,0.006066857196720359,0.03017147008622544,0.05194805194805195,0.16089224680697967,0.054217458,0.087979615
Gm6712,-2.745481,-0.52705437,0.006042226113483966,0.03006566956839151,0.09956709956709957,0.21234034898363016,0.08263518,0.11701308
Gm1992,-2.747784,-2.066037,0.005999954753588038,0.029860860201687458,0.030303030303030304,0.13538406188163338,0.016218843,0.06622556
Rab36,-2.7490578,-0.29471946,0.005976685238743352,0.029750561757138548,0.11688311688311688,0.23281165677280086,0.100932226,0.122458145
Telo2,-2.7495518,-1.0828177,0.005967682748989589,0.029711253560376183,0.03896103896103896,0.14714876776398633,0.034566645,0.0718537
Gm32618,-2.7502909,-1.0683821,0.005954239023304383,0.02965531094646687,0.06493506493506493,0.1733405288720993,0.04539211,0.092929736
Snx15,-2.7533898,-0.5357199,0.005898161183584392,0.02941417798866233,0.1038961038961039,0.21798884691491274,0.09206616,0.13085455
Thumpd2,-2.7542841,-0.6100307,0.005882069349644111,0.02934482053934966,0.06493506493506493,0.17665047670444325,0.062450018,0.093814574
Akain1,-2.7542963,-1.1199864,0.0058818491885849955,0.02934482053934966,0.047619047619047616,0.1543083288361216,0.0426481,0.09047887
Smim17,-2.754521,-2.964057,0.005877814218612994,0.029334485151213067,0.008658008658008658,0.11419320021586617,0.0069009205,0.052625805
Zfp2,-2.7547536,-0.37614948,0.005873635155348376,0.029319074238196335,0.08658008658008658,0.20161899622234214,0.08577851,0.10996961
Gm55759,-2.7556314,-1.0230975,0.005857896114637077,0.029256815724962502,0.03896103896103896,0.1466810577441986,0.03541248,0.07069838
Pigq,-2.7564847,-0.30687878,0.0058426327539601265,0.02919143586814961,0.09956709956709957,0.2149667206332074,0.09691831,0.11857661
Senp3,-2.7584405,-0.89728177,0.005807786334805968,0.02904974289207676,0.06060606060606061,0.16999460334592553,0.04956755,0.090433195
Hinfp,-2.7586775,-0.26906252,0.00580357967824821,0.029034106489392926,0.0735930735930736,0.18711998560892246,0.08109899,0.09694369
Vcan,-2.7591183,-1.112481,0.005795753913135885,0.029005756685781568,0.08658008658008658,0.19571865443425077,0.09344498,0.19209464
Klf5,-2.7640383,-1.3152426,0.005709081737323859,0.028604673779717104,0.04329004329004329,0.1510703363914373,0.038917106,0.094174854
Gm13269,-2.7652102,-1.0586239,0.005688611792100413,0.028522671926429946,0.04329004329004329,0.1521856449001619,0.038345493,0.07827729
Hrh2,-2.7667985,-1.3665766,0.005660972487050151,0.028394685593996185,0.030303030303030304,0.13772261198057204,0.02885477,0.07277468
Lcorl,-2.7675865,-0.25947237,0.005647304423216687,0.028342000345878294,0.46320346320346323,0.6655873358517719,0.7505653,0.8495218
Gm49906,-2.769534,-3.1258502,0.005613651388361532,0.02819417061780829,0.012987012987012988,0.11879834502608383,0.01084839,0.0909492
Rilpl2,-2.7702284,-0.52740854,0.005601701445337509,0.028144674240130677,0.06493506493506493,0.17582298974635727,0.064777344,0.09208359
Fxyd6,-2.7708898,-0.340609,0.005590335214108727,0.028092819749972228,0.10822510822510822,0.22421298794747258,0.12562804,0.1565816
Gm10516,-2.7712817,-1.1646603,0.005583609493051267,0.028064269936080726,0.047619047619047616,0.15621514660910235,0.034981452,0.07678446
Gm12122,-2.7713797,-5.2329516,0.00558192920398353,0.028061073472598213,0.004329004329004329,0.10991185465011692,0.0012568091,0.046210915
Pfas,-2.7714205,-0.8824052,0.005581229218205802,0.028061073472598213,0.0735930735930736,0.18291059543083288,0.053115133,0.095820956
Zfp9,-2.773858,-0.97215044,0.005539583301528714,0.02786383439013039,0.05627705627705628,0.16538945853570786,0.04424314,0.08502401
Slc27a4,-2.7753892,-0.43686888,0.0055135674150994605,0.02774855898927187,0.09523809523809523,0.20867062421298796,0.09025884,0.12032521
Dvl2,-2.7763038,-1.6821587,0.005498079915437578,0.027675797551106728,0.025974025974025976,0.13351322180248246,0.020319467,0.06379497
Rars,-2.7776473,-0.5655412,0.005475403832792823,0.027587493153411427,0.12121212121212122,0.23576182766684656,0.09662936,0.13988647
Mest,-2.7802644,-1.2752457,0.005431465692812149,0.02740208095491221,0.05627705627705628,0.16463392696528154,0.038651463,0.09110466
Gm56822,-2.780783,-1.3395749,0.005422798194454451,0.027368630256384505,0.03463203463203463,0.14268753372908796,0.029447988,0.07291038
Ppm1h,-2.7813177,-0.2610676,0.005413870789281442,0.027328707140332958,0.4675324675324675,0.6755171793488037,0.73693126,0.83535814
Fbxl9,-2.7824895,-0.55898756,0.005394358638440572,0.027240446648167296,0.06493506493506493,0.1761467889908257,0.059250034,0.08611076
Pigl,-2.7828286,-0.3078467,0.005388727600395404,0.027219181131822884,0.07792207792207792,0.19176110811296995,0.08348512,0.10235724
Leng9,-2.7839391,-0.2833368,0.005370311254894054,0.027144519078066823,0.11255411255411256,0.2307609282245008,0.111857764,0.13456354
Kcns3,-2.7851884,-2.2559686,0.0053496608141920575,0.02704522786027104,0.021645021645021644,0.12872818852311566,0.01620071,0.07512022
Plpp4,-2.7860255,-1.5897471,0.005335866508823878,0.026980567010180204,0.05194805194805195,0.15815794207591294,0.042157594,0.121868804
Pigx,-2.786042,-1.523684,0.005335597671441431,0.026980567010180204,0.025974025974025976,0.13423277567907896,0.026603596,0.07466057
Pcsk2os1,-2.7869115,-1.7301301,0.005321299737135902,0.026917041403772907,0.017316017316017316,0.1250944414463033,0.018315947,0.05951761
Gm43462,-2.787434,-0.5940865,0.005312724205698594,0.02687872329262309,0.06493506493506493,0.17722611980572045,0.061015487,0.09072876
Gas8,-2.78821,-0.2890124,0.005300017914798321,0.026824539719463344,0.05627705627705628,0.16905918330635006,0.06905317,0.08374421
Stag1,-2.7884753,-0.49660382,0.005295677331124455,0.026807620551490975,0.6233766233766234,0.8239611440906638,1.2002732,1.4527179
Ccs,-2.7889082,-0.5287409,0.005288605727935071,0.02677686751641518,0.06060606060606061,0.17326857348443964,0.06565535,0.093396924
Smc2,-2.7893043,-0.51024127,0.005282142018998765,0.02674918131370087,0.07792207792207792,0.19078971037956466,0.07738587,0.108492464
Cep97,-2.7895901,-0.26391122,0.005277481920538577,0.026730620019768437,0.17316017316017315,0.3007015650296816,0.17363858,0.20513354
Acp6,-2.7930524,-1.4779123,0.005221322421149735,0.02646113418640011,0.04329004329004329,0.15143011332973558,0.028891964,0.0784886
Gm960,-2.7930524,-1.4527618,0.005221322421149735,0.02646113418640011,0.030303030303030304,0.1385141212448282,0.028126705,0.07518603
Gin1,-2.7953308,-0.52928245,0.005184663529824408,0.026300152736715474,0.05627705627705628,0.1685554955927325,0.061690014,0.08786008
Rin1,-2.7954452,-1.439975,0.005182830158380198,0.026295816910059652,0.03896103896103896,0.14736463392696528,0.027906831,0.07397708
Sema6b,-2.8000262,-0.5799569,0.00510984467812077,0.025999152906855727,0.08658008658008658,0.1996042453678719,0.074011214,0.108701386
Gm42303,-2.8005285,-3.3888652,0.005101900362245768,0.025963648244989354,0.008658008658008658,0.11592012951969778,0.005943899,0.060575027
Necab2,-2.801039,-0.68816805,0.005093838309759602,0.025927530854942323,0.05627705627705628,0.1676920309408167,0.06264917,0.099095374
Ubr5,-2.8024597,-0.36986378,0.005071454175602662,0.025828274014109844,0.5411255411255411,0.7565389458535707,0.89678717,1.0563823
Zfp944,-2.8026109,-0.2529283,0.005069079490511799,0.025821074106171005,0.12554112554112554,0.24975715056664868,0.12468897,0.14690422
Farsa,-2.8033621,-0.29470983,0.005057285167692066,0.025765880253296514,0.12554112554112554,0.24587155963302754,0.11365836,0.137716
Dchs2,-2.8036928,-1.3317088,0.005052100970493509,0.025744349151746743,0.06060606060606061,0.16931102716315885,0.047749337,0.11609359
Bmp1,-2.8053546,-0.5884118,0.005026124627257677,0.025621697729921036,0.09090909090909091,0.2056484979312826,0.08598862,0.12664436
AW822252,-2.8057263,-4.472897,0.005020333192780763,0.02559703090892203,0.012987012987012988,0.11897823349523295,0.0025729132,0.05563188
