names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,20.72861,0.5763345,1.912391736226148e-95,1.9003436682879232e-91,1.0,3.7253838,4.116901
Kcnq1ot1,16.743446,0.59059757,6.322031681536087e-63,2.0940676273141366e-59,0.9939236111111112,1.822004,2.1755228
Scn8a,12.58054,0.46358982,2.7017855122602202e-36,2.4406947850299828e-33,0.9869791666666666,1.4121832,1.6642243
Snhg14,12.494764,0.3165097,7.973192490013206e-36,6.602467814438436e-33,0.9973958333333334,2.45721,2.659576
Rbfox3,12.205096,0.591613,2.919627259794406e-34,2.0723097200412152e-31,0.9748263888888888,1.184559,1.4860475
A330076H08Rik,12.119665,0.6704832,8.30975136993144e-34,5.504933290867248e-31,0.9565972222222222,1.0574194,1.3839207
Grin1,12.044262,0.4988623,2.0792801918837725e-33,1.2913629541718154e-30,0.9756944444444444,1.2710205,1.5312343
Sptbn4,11.737046,0.63724756,8.231156567855771e-32,4.304894884988568e-29,0.9192708333333334,0.8297895,1.1022137
Kalrn,11.416951,0.3226292,3.440952908735721e-30,1.6282261454336598e-27,1.0,2.621486,2.8304424
Rian,10.888244,0.34950054,1.3114506293397478e-27,5.66603691467351e-25,0.9956597222222222,2.0066404,2.2195446
Ptprs,10.749775,0.4610014,5.9406347513170474e-27,2.459670313493229e-24,0.9652777777777778,1.1663289,1.3968185
Ttc14,10.549027,0.3840553,5.1325591954587356e-26,2.0400896290109382e-23,0.9809027777777778,1.3584301,1.5626755
Nr2f1,10.487682,1.0171971,9.841262354709269e-26,3.76125476995177e-23,0.7083333333333334,0.34858927,0.61201066
Macf1,10.408544,0.31757846,2.2666284069067066e-25,8.342032029419239e-23,0.9939236111111112,1.8330566,2.0210755
Gucy1a2,10.368188,0.43520823,3.4602531037898523e-25,1.1856736238744745e-22,0.9748263888888888,1.4545418,1.6934681
Cdr1os,10.2486925,0.31442425,1.1995498913072798e-24,3.845137829006593e-22,0.9982638888888888,1.9565758,2.1464493
Myt1l,10.052762,0.38436657,8.932776543725582e-24,2.7739062660937847e-21,0.9982638888888888,1.9927261,2.226745
B830012L14Rik,9.998741,0.5229823,1.5434632649514545e-23,4.5109983717125306e-21,0.9262152777777778,0.97838044,1.219502
Vps13a,9.974114,0.4242617,1.978577435238552e-23,5.617463992561569e-21,0.9670138888888888,1.2554002,1.474103
Cox16,9.967675,0.53267246,2.1111159695410446e-23,5.827266497035933e-21,0.9392361111111112,0.97244626,1.2175231
Herc1,9.890208,0.327359,4.590736634660975e-23,1.1696961522724644e-20,0.9878472222222222,1.5652102,1.7487537
Sorbs1,9.742891,0.5294255,1.97843352901498e-22,4.572021855307408e-20,0.9444444444444444,1.14419,1.4082093
Lars2,9.73365,0.7329836,2.1667478479122267e-22,4.893403037432681e-20,0.8220486111111112,0.5735195,0.8273626
Prkcb,9.71915,0.5177235,2.498591185072947e-22,5.397500131754321e-20,0.9756944444444444,1.563632,1.8572786
Runx1t1,9.701651,0.76170367,2.9665972398848303e-22,6.165193471969695e-20,0.859375,0.8634546,1.2014964
Sez6l,9.696145,0.6182957,3.1310464156534336e-22,6.349634333132279e-20,0.8732638888888888,0.70786136,0.9480095
A830082K12Rik,9.478734,0.7101645,2.5738572522960996e-21,4.650258093830244e-19,0.8333333333333334,0.64027333,0.9031992
C130071C03Rik,9.4713125,0.41420326,2.7635038845982566e-21,4.903738946652299e-19,0.9887152777777778,1.5095961,1.7399673
Rb1cc1,9.440148,0.44726905,3.7225317798136e-21,6.377723844139265e-19,0.9392361111111112,0.9633065,1.1660433
Camta1,9.320653,0.5041989,1.1562635874123846e-20,1.9474222488333672e-18,0.9418402777777778,1.0118431,1.2479028
Ptprn2,9.26963,0.33059898,1.8679174533928395e-20,3.093582622394108e-18,0.9956597222222222,2.0637884,2.2665954
