names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_2 (for_DEGs),mean_expr_Rest (for_DEGs)
Pex5l,-3.2969935,-1.4603425,0.0009772575772804412,0.04809240332483284,0.46875,0.6883408071748879,0.58579767,1.1605064
Cdh13,-3.3003058,-2.1032765,0.0009657954838983391,0.04766649920240117,0.25,0.5493273542600897,0.29278246,0.90080196
Syt16,-3.321504,-1.5274934,0.0008953369419246225,0.0444231927674159,0.3125,0.6278026905829597,0.40903127,0.8988884
Fam110b,-3.3248162,-1.994084,0.0008847682768056944,0.044181164128256116,0.15625,0.5179372197309418,0.2003155,0.63314366
Slc35f3,-3.3354154,-2.0600152,0.0008517207110055521,0.042909537778790106,0.21875,0.5336322869955157,0.25131494,0.7845424
Cntnap5a,-3.340715,-1.5742975,0.0008356296883883838,0.04222416919481541,0.65625,0.7488789237668162,0.963975,1.7630947
Rims1,-3.3725123,-0.9284568,0.0007448574496957216,0.0378628436554909,0.8125,0.905829596412556,1.5026541,2.0345955
3110039M20Rik,-3.373175,-2.7719061,0.0007430676371033681,0.0378628436554909,0.0625,0.4282511210762332,0.08530882,0.4751422
Pard3b,-3.385099,-4.4444404,0.0007115263212205733,0.03638642735446655,0.03125,0.38565022421524664,0.036004495,0.58678305
Nln,-3.3917234,-28.727098,0.000694545455955157,0.035625355743826755,0.0,0.35874439461883406,0.0,0.36765456
Neto1,-3.3996727,-2.0033693,0.0006746657447101477,0.034816033476258015,0.25,0.5650224215246636,0.32601345,0.93426436
Ywhaq,-3.408947,-1.9485351,0.000652141766634438,0.03385951961443268,0.15625,0.515695067264574,0.19725889,0.610673
Slc16a2,-3.4129217,-28.880337,0.0006427043906852253,0.03347188694801766,0.0,0.3609865470852018,0.0,0.40154883
Mast4,-3.422196,-1.6333487,0.0006211756338976383,0.03245021511481263,0.375,0.6233183856502242,0.40837008,0.94184136
Syt7,-3.426833,-1.994654,0.0006106646785522842,0.03199958306315025,0.1875,0.5381165919282511,0.212623,0.66483414
A830018L16Rik,-3.4301453,-1.6595794,0.0006032584457618879,0.03170935570323632,0.34375,0.6367713004484304,0.45983997,1.0453628
Fut9,-3.4314702,-1.3567275,0.000600319428660623,0.03165286726645981,0.46875,0.7623318385650224,0.7136375,1.2993934
Kcnip4,-3.43412,-1.0111585,0.0005944813333083916,0.031442691828379665,1.0,0.9641255605381166,2.5826783,3.2447393
Cachd1,-3.43412,-28.9205,0.0005944813333083916,0.031442691828379665,0.0,0.3632286995515695,0.0,0.41084212
Lin7a,-3.4367697,-2.4855123,0.0005886961217189439,0.031331920860640225,0.125,0.4820627802690583,0.1502804,0.6461343
Kcnd2,-3.4380946,-0.9475809,0.000585823210086403,0.031277064342286005,0.90625,0.9372197309417041,2.3783333,2.989483
Zfp804a,-3.438757,-1.9475341,0.0005843916539143871,0.031277064342286005,0.3125,0.5896860986547086,0.37108928,1.0054233
Ntng1,-3.4427316,-2.7471519,0.0005758704843555627,0.03094028190945805,0.15625,0.48654708520179374,0.17020893,0.80905366
Grik4,-3.4500186,-2.1003125,0.0005605480757006272,0.030286874782475333,0.21875,0.547085201793722,0.25280157,0.8035044
Cacna2d1,-3.475854,-0.9703256,0.0005092295770532596,0.02779967768234804,0.78125,0.8632286995515696,1.2993772,1.8286431
Slc1a1,-3.4897654,-2.6361275,0.0004834449507665422,0.026649118097773875,0.0625,0.4484304932735426,0.09926216,0.50001085
Agbl4,-3.4917526,-1.5272664,0.00047986244422380955,0.026537799928442473,0.46875,0.6928251121076233,0.65763056,1.3032495
Wasf1,-3.4930775,-1.7084031,0.00047748787959162346,0.02649277522779929,0.28125,0.6031390134529148,0.33199388,0.8271326
Fam172a,-3.4990396,-1.2046658,0.00046693734827762175,0.025992335406745774,0.59375,0.8542600896860987,0.8955279,1.4676098
Gria3,-3.5036767,-1.506894,0.000458882182336121,0.025712546837302515,0.5,0.7040358744394619,0.7278791,1.3969519
Nmnat2,-3.5122883,-1.9195572,0.00044426553470883353,0.02505893770194876,0.21875,0.5695067264573991,0.25351554,0.73792666
