names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX-CGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
E2f5,-2.815975,-0.63032,0.004862946001373746,0.04032943180768906,0.08963911525029103,0.14813724046532176,0.051182974,0.07815403
4833422C13Rik,-2.8179648,-0.49190113,0.0048329111332620096,0.040105102578983996,0.12456344586728754,0.18443528199087028,0.076322585,0.10574157
Gm29865,-2.8194363,-1.0884911,0.0048108082673603845,0.039946359129781686,0.03841676367869616,0.09549403622441467,0.022636704,0.04753819
Rhot2,-2.822482,-0.30873525,0.0047653485930250145,0.039617857888175165,0.13271245634458673,0.1947430422618171,0.08167033,0.10021107
Vgll4,-2.8238764,-0.28844836,0.0047446669126616015,0.03947034053969574,0.3562281722933644,0.42055661905463115,0.29579222,0.35091656
Junb,-2.824187,-1.0463266,0.004740071471351178,0.03944432345469376,0.059371362048894066,0.11688263878662936,0.035201415,0.0713854
Carm1,-2.8252494,-0.30221358,0.004724382337049595,0.03933813244391776,0.23166472642607683,0.2985937269916065,0.1461299,0.17732076
Cx3cr1,-2.8339949,-0.95758325,0.004597007073813801,0.038336927397075365,0.1210710128055879,0.1780297452510676,0.09816726,0.18258618
Abcg2,-2.835265,-0.6354986,0.0045787684761274495,0.03822041284670537,0.12339930151338765,0.183183625386541,0.082006596,0.12466101
Grb14,-2.8361838,-0.3237125,0.004565614826715951,0.038134308484257876,0.479627473806752,0.516897364158445,0.4494979,0.5366595
Gm11266,-2.8390884,-0.71006256,0.004524263014031526,0.03782419016397856,0.08381839348079162,0.14257841260491827,0.054843888,0.08821553
4933407K13Rik,-2.8428624,-0.47547475,0.004471037004522834,0.037425783274619484,0.10360884749708964,0.16389338830805478,0.06279459,0.08627641
Bop1,-2.8471847,-0.7464621,0.004410775300255801,0.03694610808129509,0.08847497089639116,0.14692239729053158,0.046651237,0.07707204
Ppp2r2a,-2.8496995,-0.2764324,0.004376056844105191,0.036676433999097466,0.5541327124563445,0.6063539979384479,0.5195651,0.60168195
Tmcc2,-2.851432,-0.6640226,0.004352276821491393,0.03651129509630775,0.12456344586728754,0.18299955823884553,0.07236643,0.112359576
Stn1,-2.8551185,-0.4950924,0.004302078402490059,0.03611272935798434,0.1140861466821886,0.1735016934177588,0.06659926,0.09263561
Cwh43,-2.8565,-2.0896575,0.004283400586714995,0.03597842255862204,0.015133876600698487,0.07244882933294065,0.0093618035,0.039254684
Pfkl,-2.8590274,-0.39860493,0.0042494205343856055,0.035726511188654955,0.17462165308498254,0.23803563539979383,0.111219846,0.1441675
Gm34544,-2.8599849,-1.6338338,0.0042366124075442785,0.03562997664811104,0.03143189755529686,0.08864673833014283,0.018638793,0.056744594
Syt5,-2.8607752,-0.26828042,0.004226065649337048,0.03555240576007717,0.17462165308498254,0.24075982918568695,0.13045496,0.15514326
Septin4,-2.8661172,-0.6559864,0.004155404328640076,0.0350017913199244,0.20838183934807916,0.26652922986305405,0.16778977,0.25298208
Gm26542,-2.8675437,-0.83441514,0.004136717093896411,0.03486624476568274,0.06984866123399301,0.1291046973936092,0.049974207,0.087438256
Suds3,-2.86945,-0.2887143,0.004111863702210645,0.03469082183861043,0.19324796274738068,0.25861434251214843,0.12245479,0.14766915
Zfand6,-2.8697455,-0.4071151,0.004108022187582008,0.034678779824168574,0.3690337601862631,0.4314533941982035,0.27683482,0.35272273
Hs6st1,-2.8711143,-0.4308749,0.004090276726032196,0.0345506870884895,0.13853317811408614,0.20085407156530702,0.086995155,0.115581684
Gm32926,-2.8740466,-0.37583256,0.004052492637364236,0.03426383800062209,0.08498253783469151,0.14648063613606244,0.05580816,0.071832046
4930547E14Rik,-2.8743186,-0.7291959,0.004049003574531144,0.03424511364420895,0.06868451688009314,0.1272640259166544,0.040325366,0.06598826
Gmpr,-2.87461,-0.2915981,0.004045270278915724,0.034224311207325414,0.18742724097788127,0.253055514651745,0.123114906,0.14873107
Septin7,-2.8754132,-0.2929562,0.004034992445610081,0.03414810929560406,0.7648428405122235,0.764578118097482,0.97305244,1.1041317
Polr3g,-2.8774564,-0.686309,0.004008952410578952,0.03398124645812506,0.08731082654249127,0.14629656898836696,0.045361158,0.0720177
Map4k4,-2.8814104,-0.31469804,0.003958997471224911,0.033610825292832026,0.5972060535506403,0.635547047562951,0.5785994,0.68033165
Tyk2,-2.882747,-0.38874453,0.00394223955474261,0.03347913300756445,0.13736903376018628,0.19997054925636873,0.08362016,0.10812567
Akt2,-2.882957,-0.37578666,0.003939613563238875,0.03346740956188067,0.16880093131548313,0.23291856869385952,0.10457639,0.13369286
Rph3al,-2.8851094,-1.4028268,0.00391277528477037,0.03326044666301165,0.034924330616996506,0.09302753644529524,0.018254261,0.04756174
2610203C22Rik,-2.8880055,-0.98063725,0.0038769324184961644,0.0329766299730902,0.05820721769499418,0.11695626564570756,0.044982757,0.08690483
Flt3,-2.8883975,-0.39624044,0.0038721038921275884,0.032945988467849366,0.12223515715948778,0.18299955823884553,0.07703339,0.10019696
Drc3,-2.8886588,-0.46583173,0.0038688879102181024,0.03293555690105255,0.07916181606519208,0.13996465910764247,0.048453223,0.06631865
Nsun3,-2.8920107,-0.6943456,0.0038278483757706473,0.03262108653883834,0.08149010477299184,0.1414371962892063,0.048088007,0.076697044
Rundc1,-2.8939748,-0.4449209,0.003803985746879865,0.03242801301353489,0.1210710128055879,0.18373582682962744,0.07100414,0.09546291
Gm57286,-2.8940177,-0.41121852,0.0038034668065512825,0.03242801301353489,0.13969732246798602,0.20346782506258282,0.07931158,0.1041479
Junos,-2.8951209,-0.37444752,0.003790126229323668,0.03233810063349354,0.12339930151338765,0.18609188632012957,0.08076629,0.103499554
Gm42902,-2.8953156,-2.1814957,0.00378777338777549,0.0323308357463556,0.015133876600698487,0.07311147106464438,0.0071972217,0.032240674
Cfap47,-2.8983808,-0.46868348,0.003750948445430901,0.03202668723505825,0.08963911525029103,0.15097187453983213,0.064523645,0.08822564
Siae,-2.900557,-0.699563,0.003725000853592459,0.03182536500350695,0.06635622817229336,0.12604918274186422,0.040846232,0.06551446
Ephb6,-2.9019835,-0.70896393,0.0037080805476777208,0.0317085492976461,0.07334109429569266,0.13363274922691798,0.043785468,0.07061049
Rbm22,-2.906096,-0.5058503,0.0036596916235006236,0.031337129994729686,0.1210710128055879,0.1832940656751583,0.07435335,0.104002416
Lrp4,-2.9088142,-1.6202956,0.0036280254807356453,0.03109132983637769,0.047729918509895226,0.10550728905904874,0.028523263,0.085217625
Spsb1,-2.9134727,-1.3965044,0.003574330399087509,0.030664833276973613,0.04540162980209546,0.10377705787071123,0.030217808,0.07767043
Ttll3,-2.916495,-0.5190059,0.0035398841529078666,0.030388717951640377,0.08963911525029103,0.15189221027830951,0.055355657,0.07840385
Gatb,-2.917686,-0.2759587,0.003526393877100005,0.03028258340609688,0.1490104772991851,0.21499042850831984,0.10005311,0.11992454
Pros1,-2.9177716,-1.1458768,0.003525425159671515,0.03028258340609688,0.08032596041909197,0.13827124134884405,0.053687472,0.11515452
Nab2,-2.9202561,-1.7188431,0.0034974374660490483,0.030053132303401956,0.025611175785797437,0.08433956707406862,0.012707711,0.04123519
BB557941,-2.9203846,-2.0780458,0.0034959953413584042,0.030050350231062162,0.015133876600698487,0.0738109262258872,0.00817555,0.034074347
Fam76a,-2.9267612,-0.2917887,0.0034251178110554213,0.02946939339835388,0.2759022118742724,0.3452731556471801,0.18618168,0.22355407
Polk,-2.9277785,-0.33882496,0.0034139306215948753,0.029382548303092348,0.1548311990686845,0.22202179355028714,0.105853036,0.13209578
Hpcal1,-2.9291108,-0.38264865,0.0033993315916566384,0.02926627358789294,0.1140861466821886,0.1771094095125902,0.08920539,0.1147964
Gal3st3,-2.930154,-0.45341533,0.0033879408589611096,0.029177554769322118,0.10477299185098952,0.167427477543808,0.0629445,0.085222065
Ift122,-2.930501,-0.32692477,0.003384159454377433,0.029154332971824824,0.16996507566938301,0.23685760565454278,0.10824038,0.13399778
Vps37b,-2.9307365,-0.41232646,0.0033815940249422092,0.02914157519249428,0.19441210710128057,0.2573626859078192,0.12136809,0.15848182
Phyhip,-2.931467,-0.84402174,0.003373652442639125,0.029091797539702594,0.08265424912689173,0.14217346487998822,0.04648181,0.081954665
Gtf2e2,-2.9320924,-0.4106907,0.003366865527273359,0.029042592846817063,0.17112922002328287,0.23645265792961273,0.10658082,0.13933235
Ndufs3,-2.9342258,-0.31006256,0.003343809060287083,0.028862238821045272,0.2712456344586729,0.3442055661905463,0.19746494,0.2395314
Calm1,-2.934228,-0.2819069,0.003343785983656576,0.028862238821045272,0.8218859138533178,0.8370637608599617,1.2053849,1.3461425
Fa2h,-2.9417675,-1.0427222,0.0032634491759014695,0.02825028329783263,0.10826542491268917,0.16503460462376676,0.09449708,0.18579015
Usp12,-2.9429326,-0.3239232,0.00325119157159211,0.02815324445010635,0.2828870779976717,0.3530776027094684,0.18801999,0.23026189
Ppcdc,-2.9438686,-0.29637033,0.0032413753283455186,0.02807729048118765,0.19441210710128057,0.26277426005006627,0.13282265,0.1607924
Lrig1,-2.9445605,-1.0567536,0.003234137208787722,0.028036353652697715,0.06169965075669383,0.12177882491532911,0.040702675,0.0828864
Cep128,-2.9457579,-0.49283966,0.0032216453467718872,0.0279604684973387,0.16647264260768335,0.2286482108673244,0.11361328,0.15641743
Mapk4,-2.9460042,-0.33619326,0.0032190809238816314,0.027947238909434388,0.45168800931315484,0.4874466205271683,0.4043764,0.48805958
Gm11639,-2.9468994,-1.4689848,0.003209775464397016,0.027875457895393606,0.027939464493597205,0.08732145486673538,0.018452266,0.050270014
Kcng3,-2.9480731,-0.55107343,0.003197613097092196,0.027778811483629907,0.07683352735739232,0.1379031070534531,0.04905857,0.07108433
ENSMUSG00000120124,-2.9482424,-1.8642453,0.0031958632310511185,0.027772588945130516,0.025611175785797437,0.08470770136945958,0.022156084,0.07840958
Ninj2,-2.9541006,-1.4431177,0.003135817900432068,0.027321474378926607,0.06868451688009314,0.1265277573258725,0.05114289,0.13337553
Slc2a9,-2.9544368,-1.9047519,0.003132402472819249,0.027300569070597865,0.030267753201396973,0.08923575320276837,0.012653884,0.04658087
Dact2,-2.9547153,-0.6554045,0.0031295769787257044,0.027284793451771473,0.06169965075669383,0.12314092180827566,0.03767903,0.05872059
Srl,-2.9553301,-1.1148171,0.0031233473824317614,0.027239319755255252,0.04190919674039581,0.10212045354145192,0.026534189,0.056601174
Golim4,-2.95542,-0.46583158,0.0031224366830612,0.027239319755255252,0.18626309662398138,0.2502208805772346,0.13091871,0.17662512
Aspa,-2.9558718,-1.0306774,0.003117865164947872,0.02721801071544812,0.10128055878928988,0.15888676189073775,0.09815805,0.19120501
Il1r1,-2.9605498,-1.3199633,0.003070903896137295,0.026860412659247757,0.03259604190919674,0.09210720070681784,0.023367308,0.05734933
Pou3f1,-2.9623406,-1.3286089,0.0030530992490355783,0.026713375715267336,0.04190919674039581,0.10131055809159181,0.02720892,0.06698191
Cc2d1b,-2.9635613,-0.38660008,0.003041013749936132,0.026616299498626667,0.12456344586728754,0.1895891621263437,0.076374955,0.09872026
Lypd6,-2.9635935,-1.2907282,0.003040696300536546,0.026616299498626667,0.07217694994179279,0.13017228685024296,0.047443468,0.112318166
Dab2ip,-2.9649901,-0.34585285,0.003026927008118861,0.026510276632383895,0.24563445867287545,0.3135399793844795,0.15738837,0.19608055
Riox2,-2.9658682,-0.99555653,0.003018297555826962,0.026451942376082994,0.0640279394644936,0.12384037696951848,0.030522794,0.05996194
Trp53bp2,-2.9660268,-0.80197734,0.0030167424377382634,0.02644693941338569,0.13387660069848661,0.1928655573553232,0.08030853,0.13609678
Eif3a,-2.9661038,-0.32314277,0.003015986158106723,0.02644693941338569,0.4342258440046566,0.5075835664850538,0.37032428,0.44515124
Antxr1,-2.9690683,-0.49304354,0.0029870422099254256,0.026212222136086278,0.17462165308498254,0.23645265792961273,0.12077161,0.16607836
Gm16168,-2.9722126,-0.96521235,0.0029566186956350264,0.02599618597896373,0.1478463329452852,0.20438816080106023,0.12981217,0.2395083
Agmo,-2.9728787,-1.0401541,0.0029502097943270894,0.025956822912105073,0.08731082654249127,0.145928434692976,0.091283016,0.17944495
Gm10848,-2.9739475,-0.49450937,0.002939953185320086,0.025875054729626833,0.09545983701979045,0.15730378442055662,0.057147317,0.07960243
Nrros,-2.9749243,-1.4416677,0.0029306088780662316,0.025803606973380137,0.04074505238649592,0.10035340892357532,0.025745058,0.06844391
Dclre1c,-2.9750571,-0.29927033,0.0029293404754353945,0.025803606973380137,0.24563445867287545,0.316448240318068,0.16154967,0.19536006
Cped1,-2.97652,-2.0214732,0.002915400710349583,0.025692626135484845,0.03259604190919674,0.09195994698866146,0.018774984,0.07412942
Ss18,-2.9777002,-0.41342646,0.002904199165532986,0.02561070941183831,0.24447031431897556,0.30923280812840526,0.16795686,0.21799065
Gm32618,-2.9787927,-0.40929502,0.002893866151065056,0.025527965685856222,0.11059371362048893,0.1744220291562362,0.07099628,0.093229376
Gm57395,-2.9795787,-0.31175485,0.0028864512080289603,0.025479285137890332,0.22118742724097787,0.2892063024591371,0.13278872,0.16234311
Gm35161,-2.9802682,-1.2973949,0.0028799597422177908,0.025438697657262338,0.023282887077997673,0.08356648505374761,0.015284069,0.037155516
Creb5,-2.9809175,-0.6490957,0.0028738634864534348,0.025393196935548763,0.13969732246798602,0.2001178029745251,0.14719352,0.22208662
Tpst2,-2.9809217,-0.6668197,0.0028738232863065594,0.025393196935548763,0.13271245634458673,0.19430128110734796,0.07360163,0.114448644
Gas2l1,-2.9880779,-0.48739755,0.002807381127461801,0.024854804248731002,0.10360884749708964,0.16709615667795613,0.06388738,0.08845708
Nova1,-2.988264,-0.33969387,0.002805669860455903,0.024847840853806893,0.4458672875436554,0.5017670446178766,0.3841174,0.46539977
Slc36a1,-2.992473,-0.6143043,0.002767271680562632,0.02454012873159007,0.10011641443538999,0.16319393314681196,0.06036279,0.090983056
Cbll1,-2.992833,-0.3215295,0.002764011159450871,0.024519306653827965,0.1629802095459837,0.23059932263289648,0.10635285,0.1312295
Ocln,-2.9955018,-1.042471,0.0027399382756754503,0.024313785160964118,0.03608847497089639,0.09748196141952584,0.02691905,0.05467716
Mctp2,-2.9956987,-1.5481958,0.002738168439319049,0.024306107024943128,0.03608847497089639,0.09600942423796201,0.024567047,0.07021275
Gm34567,-2.997637,-3.3437178,0.002720814221371575,0.024168025827522054,0.009313154831199068,0.06917243410396112,0.0040463293,0.040337685
Trf,-2.9985304,-0.80510956,0.0027128517280717184,0.024105266512330383,0.220023282887078,0.2743704903548815,0.20407075,0.33329454
Dip2b,-3.000051,-0.2572621,0.0026993434577980346,0.02399317191896566,0.6984866123399301,0.7167574731261964,0.78582364,0.8867926
Fat4,-3.000533,-0.3070325,0.002695075510335488,0.02396316312465737,0.27939464493597205,0.3474083345604477,0.22937912,0.2768458
C130026L21Rik,-3.0009336,-0.8245227,0.0026915330649159674,0.02393958737315195,0.05355064027939464,0.11500515388013548,0.028451407,0.049846422
Ptp4a2,-3.0010343,-0.30669105,0.0026906433870296682,0.02393958737315195,0.4610011641443539,0.5263952289795317,0.384395,0.45726818
Coro1a,-3.0037673,-0.4705901,0.002666592027628727,0.023757071545883256,0.10360884749708964,0.1672802238256516,0.07824687,0.10686097
Bms1,-3.0041292,-0.3230584,0.002663421319944918,0.023736693488198984,0.20721769499417927,0.27827271388602565,0.13176341,0.16227676
Ripor1,-3.0056071,-0.43966112,0.0026505115489706943,0.023645167769204035,0.12572759022118743,0.1903990575762038,0.07585768,0.10155221
Slc17a6,-3.0085244,-1.3763276,0.0026251965124286804,0.023434893783707188,0.04540162980209546,0.10594905021351789,0.026774954,0.06807775
Crybg3,-3.0085652,-1.4082448,0.0026248449343033715,0.023434893783707188,0.051222351571594875,0.11158150493299956,0.028229257,0.0732431
Thumpd3,-3.0095098,-0.36570656,0.002616696705217994,0.023374548028326964,0.21303841676367868,0.28140185539684875,0.132542,0.16773029
Dok5,-3.0147212,-0.37632406,0.002572157110188148,0.02300727748027814,0.29220023282887075,0.3512001178029745,0.20249562,0.25568753
Stk10,-3.0155907,-0.48833266,0.0025647925472483163,0.02295668745654972,0.15133876600698487,0.2171256074215874,0.09379901,0.12923025
Wdtc1,-3.0171092,-0.2713931,0.0025519779948313826,0.02284959970713737,0.18044237485448195,0.2522088057723458,0.119738646,0.14282642
Sytl2,-3.0174842,-0.60055375,0.002548824046697977,0.022828967378258215,0.2572759022118743,0.3175526432042409,0.2053555,0.29688314
Ap1s3,-3.0186772,-1.1404957,0.0025388091960694492,0.02274684998278963,0.04074505238649592,0.10204682668237373,0.0227907,0.049571324
Ccpg1,-3.0252442,-0.25444624,0.002484323996887106,0.02228096989197481,0.3911525029103609,0.46418053305845974,0.30740786,0.35719377
Ing2,-3.026885,-0.5262987,0.0024708796564506066,0.022190018839848863,0.11059371362048893,0.17464290973347077,0.06616518,0.09396041
Hmgb1,-3.0293267,-0.3051745,0.00245099433791705,0.022018795673631273,0.4086146682188591,0.48056250920335736,0.36098891,0.42993596
Ppp6r1,-3.030569,-0.52816886,0.0024409335533758726,0.021943086175714183,0.1420256111757858,0.20751730231188337,0.08093868,0.11473415
Gprc5b,-3.0312223,-0.82262367,0.002435658144358113,0.02191032284529712,0.09778812572759023,0.15877632160212046,0.07079105,0.12198793
Pknox1,-3.0332358,-0.55489624,0.0024194650732112387,0.02177923836421641,0.12922002328288706,0.1931968782211751,0.07937958,0.114548594
Mal,-3.0408332,-0.68643576,0.0023592455357235383,0.021279935396069646,0.21653084982537835,0.2765424826976881,0.22142476,0.33566624
Camkk1,-3.0425446,-0.4509485,0.002345871232195265,0.021202004712104528,0.15250291036088476,0.219665734059785,0.09573145,0.12868118
Bcl7a,-3.044695,-0.27714574,0.002329163911502178,0.02107226744177223,0.27473806752037255,0.34987483433956706,0.19789802,0.23521997
Prkcq,-3.0452754,-1.4998273,0.0023246729800638637,0.021038721109570908,0.0710128055878929,0.12998821970254748,0.047322907,0.12843768
Pepd,-3.0457766,-0.479024,0.0023208015830920616,0.021010760962831432,0.14551804423748546,0.21226623472242673,0.09039748,0.12386813
Kcnc4,-3.0465455,-0.35968313,0.0023148736093419704,0.020971225179709625,0.14668218859138532,0.21186128699749668,0.09714398,0.12301818
Map4k5,-3.0472825,-0.28392652,0.002309206336475946,0.020926939042532434,0.580908032596042,0.6272272124871153,0.5472792,0.6349926
Zfp697,-3.0473938,-0.256589,0.0023083507622097842,0.020926243245808673,0.3958090803259604,0.4600942423796201,0.32153863,0.3736783
Dpcd,-3.0495143,-0.45859993,0.0022921172277104414,0.0208282684844706,0.10710128055878929,0.1734280665586806,0.07372109,0.09996837
Slc16a6,-3.049538,-0.712666,0.0022919374439882055,0.0208282684844706,0.1420256111757858,0.20689147400971875,0.0874732,0.13959694
Fam228b,-3.0500262,-0.34434754,0.0022882139250992375,0.020806872476283083,0.239813736903376,0.3111839198939773,0.16103403,0.20034742
Col6a1,-3.0514934,-2.1267116,0.002277060345072077,0.020712461568072684,0.018626309662398137,0.07962744809306435,0.011603782,0.04971471
Jak2,-3.0520654,-0.33520433,0.002272726397580737,0.02068704549559431,0.35273573923166474,0.4234280665586806,0.26424077,0.32320485
Gm31615,-3.0536847,-2.6114278,0.00226049595418028,0.020582692744433792,0.018626309662398137,0.07944338094536887,0.007442406,0.044639483
Lmln,-3.0539994,-0.26706538,0.0022581248263601754,0.020568072570948445,0.2060535506402794,0.2780518333087911,0.13882227,0.16483966
Alpk1,-3.05793,-2.2886868,0.002228717207941284,0.020334679584849677,0.015133876600698487,0.07638786629362392,0.010126512,0.04853362
Gm57354,-3.0607765,-0.66973776,0.0022076383062570046,0.020156045290222805,0.07334109429569266,0.13687233102635843,0.04703394,0.07381563
Tmem19,-3.0615668,-0.31127167,0.002201818193949852,0.02010973992910691,0.21536670547147846,0.2874760712707996,0.1412113,0.17243108
Zbtb2,-3.068768,-0.4241416,0.002149434648901386,0.019664728980585716,0.10128055878928988,0.16790605212781623,0.06676569,0.08859943
Neat1,-3.0700874,-1.4220232,0.0021399614832989648,0.019584729242589638,0.07566938300349244,0.1353629804152555,0.05571356,0.14282502
Gm16835,-3.070852,-0.4121377,0.0021344888903916948,0.01954130033554509,0.1490104772991851,0.2160580179649536,0.085735545,0.11254082
Itgb3bp,-3.0713148,-0.35842112,0.002131183975852085,0.0195176937393134,0.19674039580908032,0.26590340156088943,0.13163885,0.16583297
Tpm3,-3.071591,-0.29807505,0.002129212446050394,0.019506286541211757,0.42258440046565776,0.48774112796348107,0.33343175,0.39647427
Tnfrsf11a,-3.0721586,-1.0089513,0.0021251676497615864,0.019475871333251647,0.06053550640279395,0.12343542924458843,0.039627995,0.07821075
Btbd3,-3.076858,-0.28604552,0.0020919494647550795,0.01919763733537192,0.42607683352735737,0.49355764983065825,0.38319227,0.45067066
Brd9,-3.077312,-0.27689433,0.002088765048732952,0.019174963054135435,0.4947613504074505,0.5441393020173759,0.42643994,0.4973238
Actr1a,-3.0790856,-0.33391634,0.0020763703485880596,0.019067693529241682,0.28637951105937137,0.3559122367839788,0.19062804,0.2348367
Brk1,-3.0835686,-0.28191647,0.0020453395185915805,0.01879557895504643,0.32363213038416766,0.3967383301428361,0.2578653,0.3057541
Klf5,-3.0838277,-0.72192186,0.0020435586485783217,0.018785638346664215,0.08963911525029103,0.15211309085554411,0.0585674,0.0948414
Cckbr,-3.0844553,-1.0130525,0.002039252185831648,0.018752466198937844,0.0570430733410943,0.11953320571344427,0.03023589,0.060109936
1700112D23Rik,-3.0845752,-0.75310445,0.002038430056045177,0.01875132338443475,0.05820721769499418,0.1219260786334855,0.03506868,0.058414105
Ehd1,-3.0868778,-0.80268216,0.002022706935723097,0.01861306005578069,0.07450523864959255,0.13827124134884405,0.048165355,0.08256845
Mog,-3.0902643,-1.1119702,0.0019997850978131925,0.018414744886305855,0.11525029103608847,0.1744588425857753,0.10595477,0.2163877
Dnajc16,-3.0920913,-0.2853814,0.001987517278834207,0.018314331029586812,0.15366705471478465,0.22456192018848475,0.10334154,0.124589674
Dcdc2a,-3.0925624,-0.9165632,0.001984364470685733,0.018294191999186242,0.047729918509895226,0.11069798262406126,0.033255406,0.061874427
Snx13,-3.0928495,-0.26466,0.0019824463741553,0.01828641746431614,0.5937136204889406,0.6272640259166544,0.5657676,0.6491887
Cep83,-3.0997057,-0.25107974,0.0019371296380175198,0.01789913114633107,0.43888242142025613,0.5060374024444118,0.37367815,0.43126172
