names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,10.858961,1.716106,1.8079478992330633e-27,7.892596554101937e-24,0.9884393063583815,1.1392663,2.0769298
Kcnip4,8.8206415,1.834199,1.1380627508577466e-18,1.325008031431282e-15,1.0,1.6396692,2.7606516
Mir99ahg,8.80483,0.91054565,1.3105115214859984e-18,1.325008031431282e-15,0.9884393063583815,2.1301284,2.7040539
Frmd4a,8.478066,0.56665933,2.2896746036413645e-17,1.665929080366063e-14,0.9942196531791907,2.486526,2.8519087
Hivep3,8.372,1.1979802,5.664849318277306e-17,3.532842814134226e-14,0.9479768786127167,1.0794518,1.6970358
Zbtb20,7.5821013,1.6499405,3.400019079239982e-14,1.290676807862795e-11,0.9075144508670521,0.8816884,1.6938676
Tafa1,7.5109515,1.740503,5.869916673605298e-14,1.8981571287869578e-11,0.7976878612716763,0.42915842,1.0263758
Adarb2,7.186823,2.8526857,6.631628180605124e-13,1.930024854828778e-10,0.6242774566473989,0.15194023,0.78175265
Camk1d,6.839637,0.69779944,7.939427615289123e-12,1.8241879607655088e-09,0.9826589595375722,1.8865157,2.310299
Gm28307,6.684819,3.9546583,2.3120984323654874e-11,4.694635212321644e-09,0.4913294797687861,0.037077475,0.46101037
Zeb2,6.5991755,0.7888193,4.134504877698718e-11,7.587613861108816e-09,0.976878612716763,1.9898125,2.4772716
Tmem178b,6.3125987,0.5804208,2.7438852479428077e-10,4.2029582631208164e-08,0.9884393063583815,1.735053,2.0771687
Gm26871,6.064232,0.90451664,1.3258573342785523e-09,1.780932367013237e-07,0.9595375722543352,1.4348933,1.9442856
Auts2,5.966071,0.7764112,2.4303446824434227e-09,2.867478300326152e-07,0.9884393063583815,2.2894788,2.7845647
Nrxn3,5.952236,0.27235612,2.645030760839696e-09,3.079168476385518e-07,1.0,4.755862,4.943164
Pde4b,5.9318137,1.5796378,2.996066709422815e-09,3.4419287421013946e-07,0.7630057803468208,0.5780446,1.2056713
Dpp6,5.858687,0.48257917,4.6654091179434116e-09,5.290089221917393e-07,1.0,2.5217528,2.8331528
Hexb,5.79676,1.0870452,6.760830249285303e-09,7.198635232501217e-07,0.7803468208092486,0.6109614,1.0257409
Ctnna2,5.757232,0.5537958,8.5504248367507e-09,8.782795205843572e-07,1.0,2.7964118,3.160627
Phactr1,5.672906,0.7499951,1.4039516690437767e-08,1.3470222002660675e-06,0.953757225433526,1.5033935,1.9287753
Hs3st4,5.6169086,2.032752,1.9440448584843452e-08,1.8056867722794487e-06,0.5317919075144508,0.14582045,0.4961421
Kcnma1,5.5530047,0.36622083,2.8080008935737046e-08,2.4764298789688904e-06,0.976878612716763,2.164534,2.3923047
Tenm4,5.433104,0.7536576,5.538216733985893e-08,4.595532282088326e-06,0.9595375722543352,1.7034217,2.1488502
Nrg3,5.406752,0.4124542,6.41779435232042e-08,5.236800232720522e-06,1.0,3.9099278,4.1908236
Kirrel3,5.3751297,1.4452127,7.65276098534314e-08,6.074205105730087e-06,0.9421965317919075,1.6249464,2.493612
Nlgn1,5.2130656,1.0813801,1.8574536639095494e-07,1.3676591690248568e-05,0.9942196531791907,2.3509893,3.0489886
Ppp2r2b,5.0523186,0.46687606,4.364783860155117e-07,2.721012581190073e-05,0.9710982658959537,1.9924289,2.2776134
Ptprd,5.0496836,0.9041165,4.4254241957277557e-07,2.721012581190073e-05,0.9942196531791907,2.219637,2.794406
Gm11867,5.0108147,2.1892316,5.420012873716303e-07,3.263595337959796e-05,0.4624277456647399,0.103500485,0.4036765
Celf2,5.004885,0.36820138,5.589528418617993e-07,3.3198756886363056e-05,1.0,2.811316,3.0528996
Ank2,5.0035677,0.2743282,5.627886779465344e-07,3.320072937264319e-05,1.0,2.7318459,2.9106598
Cacna2d1,4.9798512,1.3300618,6.363322643898499e-07,3.655142763413013e-05,0.6647398843930635,0.35449228,0.7273824
Rbms3,4.9199004,0.5359918,8.658822945767673e-07,4.695663549037115e-05,0.9942196531791907,2.3251784,2.665891
Prickle2,4.8968425,0.6874205,9.738880322836314e-07,5.2487755616471514e-05,0.9421965317919075,1.2673969,1.6310222
Nalf1,4.849409,0.2867191,1.2382977834625033e-06,6.592425577689705e-05,1.0,3.092026,3.2825477
Arpp21,4.7769413,1.4360772,1.7798161565885943e-06,9.14092639010295e-05,0.5838150289017341,0.27395308,0.6166733
A830082K12Rik,4.75586,1.1153796,1.9760350459257056e-06,0.00010030675573242637,0.7456647398843931,0.68404424,1.1401558
Rbfox1,4.7545424,0.39045835,1.988965177759247e-06,0.0001003795084798612,1.0,4.0085583,4.2748876
Ntrk3,4.674169,0.7742973,2.9514626483931114e-06,0.0001431623354617792,0.838150289017341,1.1481462,1.5435706
Zfpm2,4.5951133,1.3232698,4.325142791338542e-06,0.00020194022305442146,0.791907514450867,1.2006881,1.9185992
Slc8a1,4.5595384,0.50670385,5.126623389903041e-06,0.00023558183588022867,0.9942196531791907,2.0205164,2.3316777
Exoc4,4.5331864,0.38730305,5.810053211984914e-06,0.0002575003786489354,0.9595375722543352,1.5928558,1.8122543
Ksr2,4.53121,0.645413,5.864683365583781e-06,0.0002586088407318787,0.8728323699421965,0.9223634,1.2149423
Hivep2,4.479165,0.46263352,7.493563543517375e-06,0.0003191526990168302,0.9653179190751445,1.6557661,1.9226335
Prkg1,4.445566,1.0396779,8.766067896299211e-06,0.00036102140944617174,0.8901734104046243,1.2358073,1.7948302
Tnr,4.4310727,0.7787652,9.376548612851912e-06,0.0003807750973898142,0.9132947976878613,1.186291,1.589843
Foxj3,4.385616,0.8907687,1.1565820217954947e-05,0.0004632164051512139,0.7109826589595376,0.4483289,0.7172974
Cmss1,4.3836393,0.5290821,1.1671299726641917e-05,0.00046530647449000265,0.9132947976878613,1.1050013,1.3645008
Dpyd,4.3763924,1.3614945,1.2065968140003515e-05,0.00047885439922895764,0.5317919075144508,0.24342105,0.5354237
Gm5820,4.361899,1.4022822,1.2893844699642684e-05,0.0005025721342525906,0.5433526011560693,0.23689152,0.53446525
Rere,4.35597,0.29618979,1.3247908464558958e-05,0.000511803047805594,0.9826589595375722,1.9292673,2.1072414
Erc2,4.3506994,0.29096213,1.3570401580690543e-05,0.000519663053513198,0.9942196531791907,2.538613,2.725764
Setbp1,4.3408175,0.54102397,1.4195366400907848e-05,0.0005365356885122356,0.930635838150289,1.3430865,1.6329393
Dtna,4.302607,0.6049678,1.688000111799675e-05,0.0006218535432963274,0.9248554913294798,1.157897,1.4633889
Apba1,4.286796,0.61952347,1.812686289202875e-05,0.0006567039000427512,0.8901734104046243,1.0170171,1.3114605
Dab1,4.286796,0.9135188,1.812686289202875e-05,0.0006567039000427512,0.930635838150289,1.2971605,1.7931554
Unc5d,4.280208,0.8869018,1.867187176678585e-05,0.00066540454039105,0.9653179190751445,2.3349795,2.9042554
Shisa9,4.263738,1.2100139,2.010350937458486e-05,0.0007049146198775117,0.630057803468208,0.40666452,0.77050817
Cacnb2,4.253856,0.56808037,2.1012035739502627e-05,0.000730900733233456,0.953757225433526,1.2047477,1.495846
Nrg1,4.2261868,0.89774185,2.3768491187291016e-05,0.000813814496298972,0.9364161849710982,1.2027774,1.6752118
Csmd3,4.219599,0.88471645,2.4473764069142064e-05,0.000828218736773951,0.8959537572254336,1.237583,1.7081327
Fat3,4.166895,0.89577025,3.087768783703031e-05,0.0010135078665605701,0.7976878612716763,0.7271711,1.0950698
Grid1,4.1622834,0.59043336,3.1508119035983494e-05,0.0010303272932703066,0.9364161849710982,1.2845204,1.596209
Grik4,4.1543775,1.1467235,3.26174066376266e-05,0.0010626215572877532,0.6242774566473989,0.39939907,0.73571193
Plxna4,4.1484485,0.7304992,3.3473614670707924e-05,0.0010864614486615274,0.8497109826589595,0.94984,1.2893274
Atxn1,4.107603,0.3363606,3.99786448913141e-05,0.0012739180603870926,0.953757225433526,1.7271428,1.9226155
Chsy3,4.0832276,1.1238405,4.441449905062204e-05,0.0013899031943045916,0.6820809248554913,0.5114554,0.8981797
Erbb4,4.013395,0.8469709,5.985163813226733e-05,0.0018081821886949,0.9942196531791907,2.4703863,3.0191932
Hecw2,4.010101,0.46580324,6.0692783143448475e-05,0.0018272713435360298,0.930635838150289,1.280067,1.5231209
Dock4,4.006807,0.8024057,6.15451127249637e-05,0.0018465648769816429,0.9017341040462428,1.2998717,1.7324429
Trappc9,3.984408,0.721008,6.764859162377837e-05,0.00202273922420277,0.7861271676300579,0.5861237,0.83886385
Gpc6,3.9705732,0.975926,7.169994200663962e-05,0.0021220752327456628,0.9017341040462428,1.6720581,2.2516234
Kcnq5,3.9692554,0.8576203,7.209753092711375e-05,0.002126633589610237,0.861271676300578,0.95940274,1.3654906
Sema3c,3.9666204,2.0159636,7.28989733594157e-05,0.0021430334558958197,0.36416184971098264,0.079990156,0.2902876
Slc35f4,3.931704,0.7778319,8.434585225077839e-05,0.0024066131895475362,0.7976878612716763,0.83460647,1.1742193
Ext1,3.9297278,0.65837157,8.504211789369646e-05,0.002418575672084247,0.8439306358381503,0.8976252,1.1922493
Myt1l,3.9165518,0.33665618,8.982454791386727e-05,0.0025274151493801774,0.976878612716763,1.8229413,2.0220926
Pbx1,3.915234,0.49872607,9.031651891039003e-05,0.0025274151493801774,0.930635838150289,1.3317096,1.5970938
Pde4d,3.9013994,0.5469782,9.563821105871905e-05,0.0026677866477753226,0.9826589595375722,2.277567,2.6238148
Pard3,3.8842707,0.748351,0.0001026375263243473,0.0028448515629773854,0.7687861271676301,0.59034914,0.8551196
Dpp10,3.8783414,0.63204527,0.00010517102650350792,0.0028966821211423585,0.9884393063583815,2.9685948,3.3883028
Ldb2,3.8598952,1.0600265,0.00011343569268033785,0.0030757982384845644,0.630057803468208,0.4652319,0.8042866
Fto,3.844084,0.5382378,0.00012100355891046673,0.0032308320270559173,0.8497109826589595,0.88970727,1.1259217
Ptprk,3.837496,1.3235486,0.00012429524862303737,0.0033086030967309126,0.4913294797687861,0.26179504,0.55903935
Akap6,3.8335433,0.34241316,0.00012631058878314054,0.0033520296372814592,0.9826589595375722,1.8210204,2.023567
Ppm1h,3.8203673,0.66431355,0.00013325309410701754,0.0035043155561697895,0.8265895953757225,0.7708636,1.0441462
Msra,3.811144,0.918433,0.000138325091071039,0.003625567344642896,0.7109826589595376,0.5942396,0.9298279
Shank2,3.7979681,0.93112075,0.00014588705574754797,0.0037796435719045737,0.6242774566473989,0.3664093,0.61184317
Inpp4b,3.7913802,1.0176939,0.00014981241657803653,0.00384709473277305,0.653179190751445,0.59692764,0.97577
Nav3,3.7571228,0.4007644,0.00017187822455131733,0.004287625081593005,1.0,2.5231626,2.7813065
Lars2,3.739335,0.5737746,0.00018450757845693186,0.00452510018962773,0.8323699421965318,0.9353229,1.1951692
Gpc5,3.7004662,0.9126788,0.00021520381228507174,0.005176155606228544,0.5953757225433526,0.47597274,0.76433027
Kalrn,3.6807022,0.3788744,0.0002325925384459671,0.005488555278842537,0.976878612716763,1.8561894,2.082045
Adgrb3,3.678067,0.3429013,0.00023500823455854792,0.0055306115793279835,1.0,3.1306183,3.359013
Khdrbs2,3.6695027,0.9737434,0.0002430228364575679,0.005627426128012958,0.7052023121387283,0.7405534,1.1488676
Foxp1,3.6688437,0.5013637,0.00024364984765640494,0.005627426128012958,0.8959537572254336,1.0617191,1.3021747
Cdkl5,3.668185,0.831332,0.0002442783761902315,0.005627426128012958,0.6763005780346821,0.46814853,0.7238313
Ralgps1,3.651715,0.58862567,0.0002604947858985986,0.005953874281886555,0.838150289017341,0.80367774,1.0491827
Zfp804b,3.6477623,1.08554,0.00026453418599974227,0.006014708275947266,0.5028901734104047,0.4932523,0.8557621
Phactr3,3.6174576,0.5895751,0.0002975110238904722,0.006643398336541465,0.8034682080924855,0.6855405,0.9090637
Plxdc2,3.5746357,1.0012592,0.00035071577579598044,0.007598261633932271,0.7167630057803468,0.72142965,1.1367396
Kctd16,3.547625,0.3762505,0.0003887211351599761,0.008217734215694314,0.9421965317919075,2.0355096,2.2658646
Gria1,3.5449898,0.44421774,0.00039262815283896345,0.008261900181440528,1.0,3.2660494,3.5637949
Ptprn2,3.5364256,0.28247043,0.0004055808508488311,0.0084312533541932,0.976878612716763,2.1875844,2.363227
Prkca,3.5351079,0.8420603,0.0004076086476231285,0.00845328052826018,0.7341040462427746,0.6383978,0.95612526
Slit3,3.5265436,0.8490277,0.0004210219135641327,0.008608764232619304,0.6878612716763006,0.556301,0.8503789
Trps1,3.5206144,0.74290323,0.00043054826645765905,0.008782983444957527,0.7167630057803468,0.55218536,0.8035584
Sec61a1,3.486357,1.1031786,0.0004896472740178416,0.009805298966627924,0.49710982658959535,0.21206625,0.41044366
Gab2,3.4777925,0.55496174,0.000505561066762958,0.010054791967898375,0.8670520231213873,0.99688756,1.2561764
Maml2,3.4494643,1.2459928,0.0005617001360745689,0.010995972843199687,0.48554913294797686,0.25693125,0.52758753
Pag1,3.4461703,0.9802021,0.0005685920303629079,0.01108119869888069,0.5664739884393064,0.3075973,0.5367794
Hipk2,3.4395823,0.8677724,0.0005826126806304641,0.01130398069907685,0.6416184971098265,0.42952994,0.6826383
Pde1a,3.4303591,0.71508175,0.0006027829317487563,0.01166939640154854,0.884393063583815,1.1982665,1.5684509
Ryr3,3.4125717,0.7960235,0.0006435302687349878,0.012403229086810548,0.6936416184971098,0.5836486,0.86547756
Kcnb2,3.3934665,0.3904329,0.0006901401505343328,0.013099160118076653,0.9421965317919075,1.9198943,2.1551397
Foxn3,3.3829257,0.5826966,0.0007171803866340883,0.013524194288773704,0.7341040462427746,0.72075593,0.94836843
5730522E02Rik,3.3644793,0.64555454,0.0007668822481775195,0.014306942112901544,0.8497109826589595,1.0731313,1.3889428
Atxn7l1,3.362503,0.64774597,0.0007723930086158833,0.014348432677075059,0.7398843930635838,0.5860893,0.8103045
Sh3gl2,3.3605266,0.56644565,0.0007779405134581079,0.014420803870494141,0.815028901734104,0.7845795,1.0168364
Rprd1a,3.359209,0.6032711,0.0007816593737448633,0.014459042356284748,0.7109826589595376,0.5514427,0.7503441
Ptpro,3.352621,0.83443767,0.0008005024586406838,0.014745120182261203,0.6184971098265896,0.4261249,0.6665031
Cdh23,3.345374,3.083728,0.0008217162216510605,0.015040679939696874,0.2658959537572254,0.026952198,0.20832106
Caln1,3.339445,1.1447047,0.0008394596184454751,0.015174579562417067,0.5028901734104047,0.26550612,0.51422834
Nr3c2,3.3328571,0.6310423,0.0008595909324582414,0.01544256878866853,0.7687861271676301,0.7634852,1.0204312
Kcnq3,3.310458,0.5518288,0.0009314344935285994,0.016462256200401218,0.9479768786127167,1.5454744,1.8577995
Gm37529,3.277518,2.3130767,0.0010472403115055842,0.018034428322988672,0.2947976878612717,0.050218705,0.22787647
St6galnac3,3.2281082,0.73709697,0.0012461181355742253,0.020566838264080456,0.6820809248554913,0.4855772,0.7139048
Nckap5,3.2254732,1.1795087,0.0012576467615304358,0.020678933851077656,0.4161849710982659,0.16178672,0.3348673
Macrod2,3.222838,0.2646998,0.0012692737953301696,0.020761763439350333,1.0,2.7697086,2.9426222
Carmil1,3.2221792,0.6039728,0.0012721960187896493,0.020761763439350333,0.8034682080924855,0.73019326,0.968739
Dgkb,3.2221792,0.63886917,0.0012721960187896493,0.020761763439350333,0.8554913294797688,0.9671238,1.2637478
Nfia,3.2155912,1.1980013,0.0013017617649626679,0.02116514333312673,0.45664739884393063,0.23175275,0.46897173
Rftn1,3.209662,1.4453231,0.0013289118107306585,0.021566410816894758,0.3930635838150289,0.15763064,0.38182005
Arid1b,3.2024152,0.40905917,0.0013628044914437197,0.021842289166998624,0.8497109826589595,0.9071333,1.0856857
Zfp804a,3.19978,0.8155997,0.0013753255174999712,0.021912348710387313,0.6820809248554913,0.7038003,1.0288082
Cadps2,3.1826513,1.8204142,0.0014593329592358685,0.022998982070556624,0.32947976878612717,0.08840624,0.28250855
Robo1,3.1642048,0.38963518,0.001555072879442034,0.024245252340014997,0.9884393063583815,2.5463927,2.7977474
