names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Slc25a3,-4.028377,-0.64586,5.616323813119644e-05,0.04178076889976588,0.7156549520766773,0.8988095238095238,1.089765,0.81595486
Cplx2,-4.068286,-0.8566711,4.7360282879582335e-05,0.03843502229691195,0.2364217252396166,0.49404761904761907,0.32784736,0.19412723
Eef1a1,-4.191108,-0.7170857,2.775949833184285e-05,0.02478090416083611,0.3993610223642173,0.6547619047619048,0.52790266,0.35277623
Ube3a,-4.2337694,-0.51077414,2.29806495872619e-05,0.022794250985054113,0.8945686900958466,0.9761904761904762,1.5485355,1.2809457
Sumo2,-4.261981,-0.9861864,2.0262279888616383e-05,0.022610171570709808,0.25559105431309903,0.5238095238095238,0.37968385,0.20955789
Fmr1,-4.3765464,-0.9007789,1.2057445493085362e-05,0.015376687988110432,0.3514376996805112,0.6130952380952381,0.460289,0.27237085
Las1l,-4.4415703,-0.7717108,8.930475856873985e-06,0.013287059662385676,0.597444089456869,0.8392857142857143,0.9040149,0.6209624
Atp5k,-4.458084,-1.1734052,8.269539097095418e-06,0.013287059662385676,0.23322683706070288,0.49404761904761907,0.36876217,0.1804195
Nrgn,-5.4069495,-0.9639712,6.410718491044088e-08,0.00019076161323183522,0.5047923322683706,0.8035714285714286,0.8007936,0.48807183
Malat1,-6.071637,-0.4526661,1.2661293564347979e-09,1.1302736764893441e-05,1.0,1.0,5.295373,4.9834533
