names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Rtkn,2.8080251,-0.268551,0.004984633674765402,0.01401162327031555,0.1645484949832776,0.12845502476433934,0.06888305,0.08241007
Rps15a,2.8013492,-0.45535678,0.005088944343161596,0.014297358270676715,0.4117056856187291,0.34861799009426425,0.24162917,0.31827745
Eid1,2.7980475,-0.35697058,0.005141255533978747,0.014433762010031232,0.4919732441471572,0.4142434893752996,0.29368696,0.36269367
Ctnna1,2.7930288,-0.40884477,0.00522170505523836,0.014645847059943082,0.23244147157190637,0.18980667838312829,0.11713449,0.15270771
Prelid1,2.7928553,-0.32760167,0.0052245046796293585,0.014652169997040066,0.13578595317725753,0.10161367630611919,0.06165188,0.076778814
Rpl23a,2.7789233,-0.5492401,0.005453941238656358,0.015263764303999203,0.33277591973244147,0.2787186451509826,0.18714155,0.2632466
Ccdc85b,2.7561495,-0.36892343,0.005848626743043258,0.016312289867715626,0.2602006688963211,0.21820578367151303,0.13013838,0.16507754
Ftl1,2.7480228,-0.48746514,0.005995582656549964,0.01670828728287674,0.2180602006688963,0.17786387601853332,0.11663248,0.15993395
Lamtor2,2.704037,-0.28229707,0.006850266105370968,0.01899356622137219,0.1505016722408027,0.11751078447036267,0.07399018,0.089286804
Tppp,2.703987,-0.31318882,0.006851301563174534,0.01899447719794673,0.3832775919732441,0.3294455983383927,0.20711586,0.2514736
Rab8b,2.703554,-0.2750882,0.006860232054527651,0.01901335072771098,0.44648829431438125,0.37585876338073176,0.25992566,0.3068881
Laptm4a,2.699364,-0.39143795,0.006947217359473997,0.0192365756851882,0.3648829431438127,0.3101933216168717,0.1948607,0.24857849
Htatsf1,2.6951296,-0.3372152,0.007036126361086802,0.01946671286268558,0.23779264214046822,0.19803482984502316,0.10477468,0.13063003
Slc12a2,2.6846461,-0.31582204,0.00726066423536013,0.02006933936880225,0.6110367892976588,0.510904297811152,0.4517437,0.5369595
Asrgl1,2.6833105,-0.4951204,0.007289729587374959,0.02014346297951102,0.3237458193979933,0.26909250679022206,0.16601406,0.22676128
Rpl6,2.6791885,-0.34164882,0.0073800829998789536,0.020384748170923877,0.5505016722408027,0.47048250519252277,0.3763258,0.4568008
Arsg,2.6767108,-0.39819247,0.00743487685761433,0.020528827415375372,0.19866220735785953,0.1612078606806199,0.090714365,0.117906444
Ndufs5,2.6752663,-0.48353067,0.007466990425588091,0.02060996740991803,0.36354515050167224,0.3094344144432018,0.21027952,0.28307274
Set,2.6523957,-0.3948785,0.007992281816599988,0.022003341435660007,0.3882943143812709,0.3311231826170315,0.2170907,0.2767144
Abcf2,2.6463294,-0.2696267,0.008137052358328642,0.022383558237949488,0.13578595317725753,0.10345103051605688,0.05562807,0.06668598
Bag6,2.643755,-0.3056102,0.008199199773828787,0.022542975332321653,0.17491638795986622,0.139998402300687,0.07488958,0.0917704
Tubb2a,2.6372175,-0.54039365,0.008358920419046938,0.02295392863155761,0.43478260869565216,0.3665521648825691,0.27180874,0.3744911
Nap1l2,2.6359093,-0.32308018,0.00839121428024401,0.02303084041983213,0.12040133779264214,0.08871225435373063,0.056741543,0.07049216
Cpq,2.6296003,-0.4964193,0.008548529006418053,0.023445848157849655,0.1468227424749164,0.11179900942642594,0.08153758,0.113190606
Eif3f,2.6286545,-0.3466006,0.008572340224057683,0.02350635593636391,0.18361204013377927,0.1486259785908292,0.08320644,0.104655586
Bax,2.613956,-0.27520233,0.00895005920419002,0.024489622282748053,0.14648829431438126,0.1138360760504873,0.06491702,0.078040265
Gm11867,2.6045785,-0.35026574,0.009198734243979156,0.02514957154413105,0.4003344481605351,0.3415481706342866,0.24835277,0.30702907
H3f3a,2.6039805,-0.43918517,0.009214796727411993,0.025188360942579882,0.44381270903010034,0.37390158172231985,0.25344858,0.33010033
Cct2,2.6001217,-0.3778542,0.00931906745700711,0.02545525491204443,0.2451505016722408,0.20618309634126858,0.119748406,0.15297998
Smdt1,2.5952156,-0.47597387,0.009453162982503765,0.02579684309902017,0.21438127090301004,0.17658571656814187,0.11615928,0.15812984
Ssr2,2.5875075,-0.31884724,0.009667310746282418,0.026347564636637445,0.14849498327759197,0.1163125099856207,0.07124958,0.08811577
Tmem50a,2.5698838,-0.40620002,0.01017325983973271,0.027659161377478283,0.3421404682274248,0.29173989455184535,0.17637521,0.22762173
Eif3k,2.5620956,-0.43932417,0.010404263104082153,0.0282414940505796,0.21270903010033446,0.176266176705544,0.10039696,0.13383438
Rpl36a,2.5570757,-0.4940832,0.010555620485408162,0.028640767690893396,0.22775919732441471,0.18888800127815944,0.12289851,0.16904996
Rps2,2.5444758,-0.49401772,0.010944189235039188,0.029651081538136632,0.34782608695652173,0.29629333759386484,0.20676875,0.2802787
Tomm6,2.5425014,-0.4206155,0.011006210925099316,0.029815191809397984,0.20635451505016722,0.1709538264898546,0.11564013,0.15193862
Zfand6,2.5411885,-0.31929958,0.011047631262450968,0.029921363977629022,0.49966555183946487,0.42111359642115354,0.29546872,0.35691404
Pmm1,2.5401542,-0.35560563,0.011080359502818812,0.030000933075447548,0.21270903010033446,0.1769851413963892,0.0988336,0.12479829
Drap1,2.5342603,-0.39468604,0.011268502677706757,0.03048576993052563,0.17692307692307693,0.14399265058316024,0.08952368,0.11611198
P2ry12,2.5314631,-0.58760667,0.011358772252928303,0.030717613771757597,0.2785953177257525,0.23621984342546734,0.16615228,0.24029703
Arhgdia,2.5294185,-0.36167696,0.011425172338110865,0.030890962037134127,0.19364548494983277,0.15965010385045533,0.09208756,0.11684397
Rpl21,2.5282693,-0.46012765,0.011462639438698312,0.030986028341833362,0.41471571906354515,0.35500878734622143,0.27894363,0.36644346
Ran,2.5271716,-0.4482625,0.011498531874324192,0.03107367509434688,0.21505016722408027,0.17818341588113118,0.109923795,0.14715487
Tfeb,2.5235436,-0.40953416,0.01161786738176413,0.031377233545884224,0.10903010033444815,0.07824732385365074,0.047545258,0.062672205
Rpl3,2.5198162,-0.47289371,0.011741610624884909,0.03168913996491136,0.38561872909698997,0.3295254833040422,0.22289057,0.29753336
Smim7,2.5016165,-0.29779574,0.012362780623485458,0.0332681717147348,0.14983277591973243,0.11858923150663045,0.06785439,0.08278299
Pabpc1,2.5015864,-0.30575845,0.01236382444150881,0.0332681717147348,0.4909698996655518,0.4164403259306598,0.28627485,0.34338072
Micos13,2.494688,-0.3878906,0.01260679342887076,0.03389029300854055,0.1411371237458194,0.11016136763061192,0.074561946,0.09648412
Psmd8,2.4946008,-0.34303114,0.01260989481287417,0.03389295524876752,0.14715719063545152,0.11615274005432177,0.066558175,0.08369436
Tceal6,2.4890559,-0.4063311,0.012808285793882886,0.034402103086928544,0.1277591973244147,0.09686052084997604,0.059367687,0.07794484
Pcbp1,2.4876902,-0.3820836,0.012857567396599918,0.03451721809837544,0.18227424749163879,0.14846620865953028,0.087936364,0.11314151
Lrig1,2.4871006,-0.2960484,0.012878894001403633,0.034560659324649516,0.14816053511705685,0.1165521648825691,0.068258815,0.08317599
Ubc,2.4798195,-0.561802,0.013144889039581262,0.035249817214925,0.3066889632107023,0.25918677104968846,0.16612674,0.2364683
Mapk3,2.4742136,-0.33708313,0.013352980267580349,0.03576123273831533,0.1668896321070234,0.13400702987697716,0.07811602,0.09770055
Fam32a,2.44361,-0.3591134,0.014541140853773326,0.0388004423774468,0.15183946488294314,0.12094583799328966,0.06898028,0.08764419
Clu,2.4364974,-0.70440954,0.014830278866596984,0.03954446691926773,0.33177257525083614,0.27795973797731266,0.18878609,0.29160762
Ccdc141,2.4096124,-0.497049,0.015969474997865236,0.042396975910743886,0.12474916387959867,0.0941044895350695,0.062604,0.087258615
Pfdn5,2.406856,-0.42899624,0.016090507058873053,0.04270986117474256,0.27892976588628765,0.23873621984342547,0.14804526,0.19459756
Ndufb7,2.4051712,-0.5411401,0.01616488796637019,0.04290305607036419,0.20668896321070235,0.17087394152420515,0.108864844,0.15474138
Rogdi,2.4015672,-0.28504878,0.016325011939446576,0.043298101945802935,0.33612040133779264,0.28894392075411407,0.16797061,0.20118995
Snrnp27,2.3960822,-0.36507526,0.016571378828917453,0.043895203976046133,0.20668896321070235,0.1722719284230708,0.095475465,0.12135827
Slc25a4,2.3826988,-0.4997835,0.017186248587498773,0.045479072242081156,0.5364548494983278,0.45418597220003193,0.36268628,0.48130217
Snw1,2.3749166,-0.28933865,0.01755291420198854,0.046399245699342936,0.311371237458194,0.26757469244288223,0.15423262,0.18548095
Ss18,2.3749154,-0.29659995,0.01755297106564276,0.046399245699342936,0.35351170568561874,0.3016855727752037,0.18297452,0.22042993
Ndufb6,2.3729758,-0.48428676,0.017645416739155435,0.04661609947705305,0.18729096989966554,0.1545374660488896,0.091405906,0.1256568
Dnaja1,2.370546,-0.36316988,0.017761832290421047,0.04690981262469172,0.5846153846153846,0.4951669595782074,0.38445055,0.4718787
Tomm5,2.367156,-0.25656503,0.01792537694655811,0.04731383875776193,0.11036789297658862,0.08224157213612399,0.052709777,0.06265345
Rab31,2.3641856,-0.5379258,0.018069755998690446,0.04767151140744352,0.3668896321070234,0.30520051126378017,0.21006678,0.292216
Psenen,2.3562624,-0.47509855,0.018459875884360558,0.04865295390022248,0.15183946488294314,0.12106566544176386,0.07259445,0.09953757
Ndufa1,2.3552184,-0.5239804,0.018511821305925043,0.048785076352511364,0.16923076923076924,0.137162486020131,0.094597265,0.13336293
Rpl8,2.3547723,-0.5364384,0.01853405460158095,0.04882930161236201,0.4270903010033445,0.36131969963252913,0.25763232,0.35502478
Paqr8,2.3537908,-0.4149273,0.01858307403140418,0.048953646982728465,0.32876254180602005,0.2807956542578687,0.1767602,0.22934318
Rpl14,2.3467152,-0.52514714,0.018939727310003276,0.04985896667187108,0.32876254180602005,0.27963732225595145,0.18975078,0.262897
Vgll4,-2.3474386,-0.43647563,0.018902987615295016,0.04977200168769986,0.43578595317725755,0.4165202108963093,0.27619648,0.35801768
Gm54109,-2.3651316,-1.5582366,0.018023670089053777,0.047554596945490475,0.0765886287625418,0.0994168397507589,0.035905052,0.102249146
Tgfb2,-2.365446,-0.7225391,0.018008369783367457,0.04751889385044521,0.21438127090301004,0.22687330244447995,0.10744486,0.1715705
Tom1l1,-2.3691435,-0.7173709,0.017829340719212633,0.04707885073950899,0.194314381270903,0.20841987537945358,0.07870961,0.12631762
Cpm,-2.3930447,-1.4209334,0.016709201565504646,0.044247190900276914,0.06488294314381271,0.08943121904457581,0.025924772,0.06796085
Rps29,-2.402897,-0.6850931,0.016265773499132847,0.04314950478050149,0.560200668896321,0.5115034350535229,0.39927486,0.58166945
Gm12122,-2.408529,-0.785334,0.01601695187603376,0.04251882008585528,0.08729096989966555,0.11163923949512702,0.028105697,0.047958426
Kcna4,-2.4165611,-0.41118583,0.015667894217818275,0.04164157444438942,0.32341137123745817,0.3261303722639399,0.16608253,0.21531467
Ptgs2,-2.4204893,-1.5300778,0.015499634777858581,0.041218842684190425,0.04147157190635452,0.06750279597379773,0.01373993,0.03917741
Cdc14a,-2.4270697,-1.2636969,0.015221329661521206,0.040538916444154506,0.10936454849498328,0.13069180380252438,0.048519805,0.11276916
Syne2,-2.4290357,-1.0218935,0.0151390451706828,0.040335760410138505,0.15551839464882944,0.17331043297651383,0.06253466,0.12313428
Apod,-2.4307551,-1.326459,0.01506739270775432,0.04015281583431107,0.15953177257525084,0.17510784470362678,0.082085855,0.19436951
Gpr37,-2.4335916,-1.0065295,0.014949853618312078,0.039855399020145406,0.1705685618729097,0.18749001437929383,0.07647393,0.1481348
A830036E02Rik,-2.4511325,-0.5659181,0.014240748853415983,0.03802533257391309,0.2080267558528428,0.22331842147307876,0.10640319,0.153748
Atp10a,-2.4587498,-0.7717567,0.013942176286814456,0.03725771027615161,0.14247491638795987,0.1634046972359802,0.07699294,0.12808235
Gm11266,-2.4633164,-0.90038097,0.013765835136908561,0.03680477513718737,0.12040133779264214,0.14319380092666562,0.050120443,0.09160959
AI115009,-2.4678066,-1.176896,0.013594372548077785,0.03636443906091091,0.04882943143812709,0.07529158012462055,0.014982586,0.033559676
Arsj,-2.477037,-0.71899575,0.013247818893270513,0.035501036567485655,0.16020066889632106,0.17906215050327529,0.072481625,0.11666023
Phyhd1,-2.487304,-0.6816781,0.012871536466915584,0.03454436524830421,0.24481605351170568,0.2562310273206583,0.10849281,0.16874126
Itga7,-2.4889207,-0.93110657,0.012813154707092234,0.03440830171692668,0.06856187290969899,0.09486339670873942,0.0274815,0.051763523
Actr3,-2.4908304,-0.31073004,0.012744495375202879,0.034241034969673165,0.6193979933110368,0.5550407413324813,0.44377908,0.5264042
Matn4,-2.4965186,-1.2501508,0.0125419047435322,0.03372033024401743,0.09331103678929765,0.11743089950471321,0.041223876,0.09540727
Epas1,-2.4976788,-2.0483117,0.012500946232370849,0.033623666192573044,0.04548494983277592,0.07161687170474516,0.018585453,0.07472915
Cabp7,-2.5059881,-1.5645262,0.012210970522524133,0.03288981334605287,0.038461538461538464,0.0657453267295095,0.013551218,0.039561704
Mt1,-2.5065932,-0.96470255,0.012190090259092446,0.03284015693421035,0.26321070234113714,0.2699312989295415,0.15822011,0.28860307
2010320O07Rik,-2.506855,-1.179049,0.012181062963143677,0.03282241895504118,0.04247491638795987,0.06965969004633328,0.013821152,0.031025812
Tmem150c,-2.5229719,-0.36596543,0.011636768293561986,0.03141564995961123,0.43745819397993313,0.4131650423390318,0.25494903,0.3179046
Gm28376,-2.559635,-0.5508567,0.010478220559585171,0.028436499993541416,0.2548494983277592,0.2661367630611919,0.12185885,0.17382757
mt-Nd2,-2.5665166,-0.7815637,0.010272571529622103,0.02792069563027978,0.46755852842809364,0.43333599616552165,0.323216,0.5043471
Zfhx3,-2.5668573,-1.0531418,0.010262481352699748,0.027896092457970888,0.25050167224080266,0.25734941683975077,0.17127888,0.3276213
Fhip1a,-2.5779579,-0.8090114,0.009938611233652389,0.02704308697197364,0.1117056856187291,0.13612398146668797,0.044841673,0.07728615
Sec14l5,-2.5827577,-1.3363994,0.009801411209964233,0.026683274489537886,0.09464882943143813,0.11910848378335197,0.052547943,0.12772687
Gm34567,-2.5829203,-1.591504,0.009796792385624796,0.026673402715750152,0.04280936454849498,0.07025882728870426,0.014204354,0.042208716
Gm6145,-2.584335,-1.8130063,0.00975669715258436,0.026572314260079236,0.05418060200668896,0.08096341268573254,0.02773107,0.094221674
Plscr4,-2.5849736,-1.1732367,0.009738646330825466,0.026528530708564507,0.08461538461538462,0.11000159769931299,0.033898637,0.07488277
Mog,-2.5854685,-1.2124733,0.009724672363037807,0.026493150805518183,0.15618729096989967,0.17458859242690525,0.10384842,0.22601326
D7Ertd443e,-2.5918937,-1.1461033,0.009544928880877452,0.026037790764383468,0.15585284280936454,0.1749880172551526,0.103179745,0.21555425
Klf13,-2.6015925,-0.51232004,0.009279200214234524,0.025359246313718636,0.5107023411371238,0.47303882409330567,0.31606388,0.4253963
Afap1l2,-2.6154387,-1.602827,0.008911292549758034,0.02438851403666718,0.048160535117056855,0.07605048729829046,0.022298628,0.06624667
Gramd1c,-2.6218827,-0.7978651,0.008744550590256615,0.0239468074154296,0.13010033444816055,0.15401821377216807,0.051286828,0.087543316
Scube1,-2.623961,-0.5758036,0.008691372531428921,0.023813314970887643,0.19531772575250836,0.21525003994248282,0.0989876,0.14417943
Fbn2,-2.62539,-0.5086121,0.008654976660582847,0.023720850965918104,0.3250836120401338,0.3257309474356926,0.21273749,0.29062316
Prkcg,-2.6257284,-0.28693685,0.00864637736314224,0.023699700066064675,0.611371237458194,0.5376258188208979,0.49383724,0.57611656
Ccdc88c,-2.630063,-0.50870985,0.008536900827567306,0.023416345981700032,0.3377926421404682,0.3346381211056079,0.1762691,0.24236014
Sowaha,-2.6335597,-1.0574199,0.00844949959271985,0.02318370816464642,0.12073578595317726,0.1444320178942323,0.046076782,0.09361666
Gm2762,-2.6369364,-0.7007282,0.008365848009366584,0.02296987682174113,0.14448160535117058,0.16675986579325772,0.05638458,0.0900931
Plce1,-2.63752,-1.112557,0.008351467941419256,0.022935807807229702,0.13612040133779263,0.15753315226074452,0.060668536,0.12684728
Rbm24,-2.6506689,-0.54975194,0.008033253262865067,0.022113873084026674,0.24247491638795987,0.25435373062789585,0.10801904,0.15441732
Csgalnact1,-2.6529949,-0.33290333,0.007978110437695482,0.021968828393203278,0.5043478260869565,0.47799169196357244,0.43162796,0.51870793
Gm10754,-2.6766057,-0.50012755,0.007437212066499469,0.020531993036765717,0.31705685618729096,0.320298769771529,0.25178102,0.33999893
Cplx2,-2.6766918,-0.53633165,0.007435301392126279,0.020528827415375372,0.6,0.5423390317942163,0.45995894,0.6135506
1700047M11Rik,-2.7008705,-1.4700835,0.0069158249756654175,0.019157548154240183,0.0882943143812709,0.1139559034989615,0.04687945,0.12483918
Ifi203,-2.7061453,-2.827143,0.006806928157919989,0.01888119744020957,0.011036789297658863,0.04106087234382489,0.0032744296,0.023008883
9830166K06Rik,-2.7159495,-1.064706,0.006608600930308767,0.01835191267025595,0.07558528428093646,0.10305160568780955,0.02359135,0.048727058
Wasf2,-2.7171967,-0.79883033,0.006583747730931332,0.018288566270042893,0.3066889632107023,0.3087154497523566,0.1555752,0.2568428
4930419G24Rik,-2.733579,-0.615486,0.006265010243016683,0.017419373471632683,0.22709030100334449,0.2424508707461256,0.1064013,0.15871435
Wnt4,-2.7371268,-1.2429498,0.006197838917108424,0.017240559186933662,0.08795986622073579,0.11491452308675507,0.029323302,0.068061
Serinc1,-2.7434204,-0.36470726,0.006080280921084974,0.016932029054778034,0.7836120401337793,0.691644032593066,0.710653,0.8471995
Cd9,-2.7548628,-1.5797955,0.005871675535962642,0.016373175762901225,0.08996655518394649,0.11579325770889919,0.04192622,0.12044021
Dbi,-2.7604628,-1.0955182,0.005771955643260752,0.016103462582744928,0.2120401337792642,0.22715289982425307,0.11928911,0.23959568
Itgb8,-2.7765186,-0.716268,0.005494450740988648,0.01536753319562454,0.28127090301003344,0.28794535868349574,0.16263427,0.25475937
Ninj2,-2.7863336,-1.3520648,0.005330799033450499,0.014936463383963913,0.10133779264214046,0.1275363476593705,0.057051785,0.13965325
Gm12216,-2.788474,-0.78828156,0.005295699898066002,0.014845351431945378,0.22207357859531773,0.23829685253235341,0.10655452,0.17746282
Cldn11,-2.7911406,-1.1232289,0.005252265110737265,0.014726950174841939,0.21036789297658862,0.22523566064866593,0.122723565,0.25031498
Tesc,-2.7948213,-0.8653951,0.005192842065318655,0.014570976012438622,0.17190635451505018,0.19336155935452948,0.06987461,0.12385644
Tbr1,-2.8004427,-0.91528445,0.0051032576412156,0.014333075448882947,0.11705685618729098,0.14371305320338712,0.044253983,0.08188841
Mal,-2.8009007,-1.178583,0.005096020918556352,0.01431424650654497,0.2705685618729097,0.2751637641795814,0.17060943,0.35141817
Kcnk9,-2.8041556,-0.35968298,0.0050448558250961485,0.01417497396427204,0.368561872909699,0.37058635564786707,0.21279095,0.265641
Rasgrp3,-2.8063533,-1.7835114,0.005010570326377549,0.014083056973824762,0.07859531772575251,0.10584757948554083,0.038912628,0.12804356
Egr3,-2.8229952,-0.9783365,0.004757728345817681,0.013403246031885205,0.12408026755852843,0.14950471321297332,0.04744162,0.09141335
Cfap44,-2.843668,-0.7887169,0.004459749277008998,0.012594163223671233,0.14749163879598662,0.17079405655855567,0.054328833,0.09207907
Tpd52l1,-2.8465834,-0.6398233,0.004419116298971511,0.01248860485416118,0.2254180602006689,0.24233104329765137,0.10352039,0.15695557
Aldoa,-2.847595,-0.7594885,0.00440509502764385,0.012454219633079784,0.49230769230769234,0.46177504393673113,0.33103207,0.5094037
Csrp1,-2.8583462,-1.5199428,0.004258553737886001,0.012055134738410963,0.08662207357859532,0.11447515577568301,0.04006202,0.1108454
Gm38413,-2.859645,-0.648551,0.004241155946680028,0.012007149961784043,0.19063545150501673,0.20969803482984503,0.07432196,0.11417233
Klf10,-2.862644,-0.9749417,0.004201223705864725,0.011895350998586424,0.1277591973244147,0.15285988177025084,0.044857115,0.08634002
Calcrl,-2.8707645,-1.2943228,0.004094803989353734,0.01160503988966721,0.10033444816053512,0.12769611759066943,0.046595085,0.11063238
Rfx4,-2.8738246,-1.8852465,0.0040553414906103384,0.011499264019913443,0.05585284280936455,0.08559674069340151,0.023984449,0.08587808
Agmo,-2.8777084,-1.4364662,0.004005751109914157,0.011364642838495765,0.12274247491638796,0.14666879693241733,0.074048385,0.18898605
Tspan18,-2.8938613,-0.799564,0.003805363381065768,0.010817828401315826,0.14347826086956522,0.16899664483144272,0.07389152,0.12529686
Susd6,-2.9052618,-0.2970572,0.0036694598336195917,0.010451387081763667,0.6461538461538462,0.5599137242370986,0.50589967,0.5927909
Ppfibp2,-2.9228542,-1.4845178,0.0034683879726243273,0.009908099598598308,0.11070234113712375,0.13672311870905896,0.050503373,0.13536094
Kcnn3,-2.9347332,-0.4548412,0.003338345541716559,0.009555911868107376,0.32642140468227426,0.3326409969643713,0.18275166,0.24281618
Dbx2,-2.9416807,-1.3037555,0.0032643625530244984,0.009351111066073376,0.08327759197324415,0.11299728391116792,0.032006256,0.07723154
Wdr66,-2.9429448,-0.823894,0.0032510647007391036,0.009315004106297688,0.13645484949832776,0.162685732545135,0.051389117,0.08924259
Slco1c1,-2.9450505,-2.0325627,0.0032290195700147395,0.009254800623604911,0.05284280936454849,0.08332001917239176,0.02948449,0.11549257
Gm43445,-2.9492464,-0.63320035,0.0031854976801916762,0.00913218593096513,0.1725752508361204,0.19603770570378654,0.06890776,0.104940474
Gm31615,-2.9518664,-1.318661,0.0031585946782403352,0.009061652680367053,0.04916387959866221,0.08096341268573254,0.018875744,0.046434797
Hlf,-2.955095,-0.596467,0.0031257266581331284,0.008971189415086216,0.3377926421404682,0.3376737498002876,0.18511058,0.26809347
Spef2,-2.9635098,-1.1776845,0.003041522976538646,0.00874071897107951,0.06387959866220735,0.0954625339511104,0.026588088,0.059167076
Il6ra,-2.9712214,-1.371248,0.0029661774706136786,0.008531490969320226,0.10301003344481606,0.1313708260105448,0.04055441,0.10171535
Bves,-2.9911733,-0.8371188,0.0027790777995253106,0.008012589022968046,0.09498327759197324,0.1250599137242371,0.03623024,0.06383025
Gja1,-2.9917903,-1.7940662,0.0027734673013484605,0.007997753422111304,0.06354515050167224,0.09406454705224476,0.034907084,0.11617463
Rai14,-3.0080051,-0.8050088,0.0026296867451565567,0.007599080913947829,0.15418060200668895,0.18014059753954306,0.08462614,0.14348681
Gm40578,-3.0169663,-1.4175676,0.002553181148371339,0.007391873446475366,0.07692307692307693,0.10748522128135485,0.02971672,0.07749328
Hgf,-3.0263307,-1.0819497,0.0024754147423633292,0.007174457353824037,0.09197324414715718,0.12198434254673271,0.041717056,0.086341515
Ppia,-3.0280993,-0.7110292,0.002460973015912216,0.007135679824922979,0.5759197324414715,0.5272407732864675,0.444277,0.6500624
Add3,-3.0439422,-0.3037111,0.0023350001312002658,0.0067835932020057456,0.6575250836120401,0.5845582361399585,0.5228014,0.6139205
Cobll1,-3.0570338,-0.94809526,0.002235391654617434,0.0065068761520496645,0.22207357859531773,0.23721840549608564,0.13228196,0.24126974
Gm30439,-3.0583754,-0.26878718,0.002225406449936829,0.006480618977977956,0.551170568561873,0.5105048729829046,0.51889354,0.5985417
Arhgap10,-3.0670986,-0.4744698,0.0021614753268534787,0.006299906934868529,0.31638795986622076,0.32385365074293015,0.18589947,0.24986878
Serinc2,-3.0700498,-1.2241611,0.002140230641948872,0.006241371537786649,0.060535117056856186,0.09294615753315226,0.019771092,0.045593414
Nek10,-3.0721495,-0.7075683,0.002125231653854703,0.006202343275668064,0.19765886287625417,0.21860520849976034,0.09409762,0.14939201
mt-Co1,-3.0747218,-0.7363011,0.002106990118782644,0.006151779255861093,0.557190635451505,0.509106886084039,0.42225024,0.62874097
Mag,-3.0754979,-1.2335111,0.0021015145455976357,0.0061384602500498394,0.20434782608695654,0.22068221760664644,0.13316344,0.2888741
Notch1,-3.075609,-2.08576,0.002100730980239122,0.0061368385995896075,0.045819397993311035,0.0783272088193002,0.017709082,0.07310586
Gm31816,-3.0894504,-0.87825716,0.0020052725995286106,0.005872022095611788,0.11404682274247492,0.1433136283751398,0.0410098,0.07413241
Tbata,-3.0912044,-1.2921394,0.001993462815682134,0.005839985374768746,0.060535117056856186,0.09306598498162645,0.018584182,0.044912625
Mal2,-3.1057477,-0.4827685,0.001897985898487435,0.0055706041608254925,0.3849498327759197,0.3816104809074932,0.2172126,0.29194245
Ptma,-3.1190617,-0.8579177,0.0018142803067609803,0.005332499654634384,0.4214046822742475,0.4028199392874261,0.24953659,0.4145542
Pdgfc,-3.119063,-0.43927708,0.0018142729435583374,0.005332499654634384,0.3602006688963211,0.3629972839111679,0.24256177,0.3164258
Acvr1c,-3.1264803,-0.7839051,0.0017691237886527194,0.005205470455661254,0.162876254180602,0.1891675986579326,0.07277066,0.12218838
Itpkb,-3.1462681,-1.3913038,0.0016536830556788857,0.004877012809361394,0.10836120401337793,0.13704265857165682,0.04335444,0.109954
Tyro3,-3.1469593,-0.7887509,0.001649779065390996,0.0048665675142228635,0.2234113712374582,0.24077328646748683,0.09052687,0.15159571
Alpk1,-3.1473086,-1.7099214,0.0016478100333350326,0.004861292884904735,0.04414715719063545,0.07812749640517655,0.015901288,0.05110725
Chrm1,-3.1631024,-0.42118633,0.0015609737620140935,0.004617279280638342,0.4367892976588629,0.42642594663684297,0.25413007,0.3274566
Kremen1,-3.1734843,-1.2862707,0.001506210450919526,0.004463645617757545,0.08193979933110368,0.11419555839590989,0.029580088,0.07066587
Sox10,-3.205749,-1.6935743,0.0013471140999772565,0.004008966205159915,0.08193979933110368,0.11327688129094104,0.037766024,0.11733204
Aspa,-3.2060397,-1.3909758,0.0013457544920599293,0.004005363668769417,0.13344481605351172,0.15992970123022848,0.08151551,0.20108953
Mobp,-3.2282872,-1.171037,0.0012453384195538668,0.0037180180725349,0.20501672240802676,0.2234781914043777,0.14864358,0.30811805
Fa2h,-3.2520106,-1.3777066,0.001145917809682819,0.0034309187315220025,0.13979933110367893,0.16608084358523725,0.079734154,0.19530158
Col23a1,-3.2682636,-0.74280256,0.001082095049031472,0.0032494293660567334,0.2157190635451505,0.23641955583959098,0.12374124,0.199202
Lpar1,-3.2874203,-1.2545954,0.0010110984120152728,0.003043375639167736,0.1277591973244147,0.15721361239814666,0.06916677,0.15774988
Jun,-3.2902853,-1.1610477,0.001000858456449074,0.003013228764681974,0.14381270903010032,0.1721920434574213,0.06433932,0.13854814
Grm2,-3.3004386,-1.1338333,0.0009653378444878005,0.0029092225080066397,0.09866220735785954,0.13069180380252438,0.037009146,0.07949004
Lypd1,-3.3077223,-0.6999792,0.0009405803161730351,0.0028381126440841613,0.24381270903010033,0.2621025722958939,0.12811925,0.20052813
Gli3,-3.3414316,-1.9688997,0.0008334756237463421,0.0025251426327730538,0.046153846153846156,0.08160249241092826,0.02926478,0.109979786
Yap1,-3.345049,-1.2103102,0.0008226808876352036,0.0024944070695957937,0.09899665551839465,0.13153059594184374,0.036748692,0.08306594
Grb14,-3.3563526,-0.40308565,0.0007897780656094612,0.002400060690220111,0.5528428093645485,0.5112637801565746,0.4373415,0.54546535
Gm10855,-3.357014,-0.78962475,0.0007878915883939469,0.002395140511386509,0.15418060200668895,0.18181818181818182,0.052453186,0.08901035
Tmem144,-3.3595777,-1.3100711,0.0007806171231015834,0.0023743697190105897,0.08093645484949832,0.1153139479150024,0.029762793,0.07223425
Gm47728,-3.3673096,-0.96431386,0.0007590541786483563,0.0023121852148601445,0.0802675585284281,0.11515417798370346,0.02870252,0.055258583
Prr5l,-3.3740683,-1.2361721,0.0007406601370714493,0.0022584586794269002,0.15351170568561873,0.18026042498801725,0.13639848,0.29584596
