names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SST (for_DEGs),mean_expr_Rest (for_DEGs)
Celsr2,-2.9884121,-0.63117665,0.002804310917743671,0.022419468717575854,0.29954954954954954,0.38543252846059023,0.19120675,0.2824329
Ndrg1,-2.9901743,-1.943289,0.002788183887556244,0.02230381097309803,0.04054054054054054,0.12341382060764267,0.025222039,0.093702495
Otulinl,-2.9916346,-0.73111624,0.0027748811017312457,0.022210621150884294,0.12387387387387387,0.2130374882169531,0.084736474,0.1369645
Plch1,-2.9951882,-1.2202404,0.002742754575523112,0.02199278288400657,0.07432432432432433,0.15792908418533827,0.053727422,0.12097876
Nmt1,-2.9957442,-0.49519333,0.0027377606360233855,0.02195929202685026,0.39864864864864863,0.4819810021028207,0.29510382,0.39462918
Kctd6,-2.9959304,-0.88435906,0.002736088994208445,0.021952436928749153,0.1036036036036036,0.19001522732216664,0.057704337,0.10404672
Mob3b,-2.9976273,-1.4749128,0.002720901376256842,0.02183710274194186,0.060810810810810814,0.14404321659053004,0.04730674,0.1263303
Hip1,-3.0109048,-0.5129209,0.0026047058493457805,0.020960900321030585,0.31981981981981983,0.4047567254006236,0.24412365,0.33257207
Lgi1,-3.0128767,-0.30485103,0.002587840847671975,0.020851988100986974,0.6824324324324325,0.6682256544122979,0.73887444,0.85479194
Gm36251,-3.0144289,-2.5924993,0.0025746365853242656,0.020769290830518903,0.006756756756756757,0.09045754477557827,0.008671623,0.05119654
Antxr2,-3.0157297,-1.5757109,0.002563617641279487,0.020704660661611002,0.04279279279279279,0.1270756290334276,0.028506001,0.082679875
Rph3al,-3.0176837,-3.224127,0.0025471452224741817,0.020577808817763457,0.009009009009009009,0.092560365455732,0.0051729293,0.047326192
Pparg,-3.0177844,-0.65602475,0.002546300550546645,0.02057717166712432,0.17567567567567569,0.26089478645493436,0.12988046,0.1976552
Atad2,-3.0211458,-1.0990089,0.0025182008297658354,0.020368469685673688,0.05855855855855856,0.14429700529330722,0.038145807,0.08000244
Pdk1,-3.0224762,-0.5273069,0.00250715813277166,0.02029711592352816,0.23423423423423423,0.3254296280182728,0.15236783,0.21285982
Plch2,-3.023032,-0.4686067,0.0025025578725650205,0.02026634419403921,0.14864864864864866,0.24218693350735987,0.1051357,0.14272031
Trabd2b,-3.0233986,-0.8659817,0.0024995278859525735,0.020247909042974268,0.08333333333333333,0.17018345297657894,0.06730516,0.11946304
Mal,-3.02493,-1.2836843,0.002486906620800796,0.02015174333562044,0.20045045045045046,0.27586831991878763,0.15140994,0.33503765
Prkab2,-3.030355,-0.47205827,0.0024426638488625465,0.01981714300088666,0.21396396396396397,0.30675803059966644,0.13769746,0.18629114
Pmepa1,-3.034704,-0.74376154,0.0024077187425894974,0.01955725592907491,0.16666666666666666,0.2558190123993909,0.11400473,0.18416397
Fth1,-3.0392096,-0.74828476,0.002371997720817535,0.019296269681612827,0.5427927927927928,0.5805235298383004,0.50262845,0.74051183
Ppp1r7,-3.0427868,-0.4949081,0.0023439828113241534,0.01908588996390978,0.2072072072072072,0.30371256616634035,0.14248823,0.19540986
Slc9a2,-3.0442977,-0.87430054,0.0023322429779202305,0.019007391209195205,0.08108108108108109,0.16884199840475672,0.05689369,0.10193978
Adam12,-3.0469317,-0.64335155,0.002311901657548812,0.018858772780308616,0.21171171171171171,0.29823798129214707,0.18330394,0.27325302
Plxdc2,-3.0504825,-0.4375601,0.002284740211696428,0.018654199176020365,0.6509009009009009,0.6880211732289174,0.9458664,1.1420227
Ift122,-3.0620124,-0.5599691,0.002198542334791593,0.017999644282708744,0.14414414414414414,0.23624102675658037,0.092712246,0.13384561
G630016G05Rik,-3.0640526,-3.711232,0.0021836059395194075,0.01788825963258734,0.009009009009009009,0.09353926473787252,0.0037789221,0.048398163
Cdc42se2,-3.0643096,-0.40225536,0.0021817292727993004,0.01787833655386313,0.5247747747747747,0.5788920310347327,0.446935,0.55659574
Sprn,-3.0643215,-0.8433419,0.0021816430248322843,0.01787833655386313,0.12162162162162163,0.21140598941338554,0.07612077,0.13270114
Mindy3,-3.0679874,-0.43901706,0.002155056312782476,0.017686732780838463,0.45495495495495497,0.517511420491625,0.35000634,0.44988674
Btg3,-3.0709202,-0.7980103,0.0021340011780901064,0.01751928251001563,0.08333333333333333,0.17344645058371402,0.057787087,0.09842755
9530026P05Rik,-3.0738502,-0.7877534,0.002113155761605021,0.017374692568643487,0.14414414414414414,0.2299325647161192,0.13952094,0.2299044
Htr1f,-3.0850964,-0.66370934,0.0020348620461848963,0.016772007110732567,0.28378378378378377,0.3563193386991516,0.26588908,0.39374074
Ninj2,-3.0865066,-2.68854,0.0020252345448529253,0.016697776072475638,0.04279279279279279,0.1260604742223189,0.02175604,0.13259682
Igfbp5,-3.0922568,-0.7731814,0.0019864088899206093,0.01640787177133931,0.15090090090090091,0.24033790152998333,0.118539706,0.19481435
Gm41505,-3.0963664,-1.16722,0.001959081898071633,0.016197086338826085,0.0472972972972973,0.13519686752229715,0.031327676,0.06903045
Dnajb5,-3.0982997,-0.864663,0.001946344217051725,0.016096727950809433,0.07882882882882883,0.16858820970197955,0.047415707,0.08472672
Exph5,-3.101061,-3.1116762,0.0019282849017395467,0.015957195968506813,0.01126126126126126,0.09705605104778478,0.006068037,0.05127348
Ldb2,-3.1072903,-0.44495526,0.0018881087781235288,0.015677837721934245,0.5382882882882883,0.5554709593212965,0.68087554,0.84503984
Arhgef10,-3.1077752,-0.9891477,0.0018850141164914163,0.01565697969401062,0.14189189189189189,0.22917119860778767,0.09019266,0.17172869
Shf,-3.110155,-0.8516648,0.0018698913071967514,0.015540977242306438,0.06756756756756757,0.15724022913494307,0.045877054,0.08131949
Plscr4,-3.1123872,-2.4011047,0.0018558091662392703,0.015447829088243246,0.02252252252252252,0.10865782031759844,0.0139186755,0.071421266
Pfkl,-3.113002,-0.7147155,0.0018519467379181395,0.01542045517442219,0.1463963963963964,0.23750997027046625,0.09017994,0.14399475
Lpar1,-3.1132298,-1.5066777,0.0018505187707566397,0.015413341404287325,0.06981981981981981,0.15542745268653468,0.055311207,0.14979613
Pamr1,-3.1140723,-2.0934672,0.0018452422346163539,0.015378926440490518,0.02702702702702703,0.11340729461242839,0.01722154,0.07151411
Fign,-3.1188204,-1.488278,0.0018157660401033155,0.015166190083175657,0.0990990990990991,0.18189398883329708,0.07237203,0.19109212
Ttyh2,-3.1193082,-2.0462742,0.0018127623053946647,0.01514580943593117,0.04954954954954955,0.13494307881951997,0.029375369,0.116120465
Pdgfb,-3.1269624,-1.223389,0.0017662250498968405,0.014784569187142712,0.07432432432432433,0.16354869117540424,0.044111867,0.10012067
Gm15997,-3.1306667,-1.4707506,0.0017440990707279316,0.01461301591221064,0.04054054054054054,0.12801827278659997,0.023102447,0.06276583
Met,-3.1332982,-2.6582754,0.0017285382083679945,0.014500724838853578,0.013513513513513514,0.10053658182872888,0.009959052,0.0612676
Cep112,-3.1359913,-0.34866583,0.0017127424920980853,0.014372701674789367,0.39864864864864863,0.4900659850627221,0.44013146,0.53301805
Stk19,-3.139622,-0.45496228,0.0016916604047945384,0.014213544426775875,0.18468468468468469,0.28264810383583494,0.122842126,0.1648069
Acvr2a,-3.1413987,-0.3442154,0.0016814297799114452,0.014136426215963872,0.6959459459459459,0.6427742730766441,0.6863011,0.8118794
Specc1,-3.143817,-0.319236,0.0016675966786587882,0.014033298702023689,0.7004504504504504,0.6812051337829019,0.7394331,0.86115104
Glt8d2,-3.145999,-2.2237852,0.001655206371595549,0.013933394487710653,0.02252252252252252,0.10999927488942064,0.012372544,0.05652528
Gm48159,-3.1521986,-2.1983871,0.0016204605987710653,0.013658022675338307,0.02027027027027027,0.10815024291204409,0.0122905355,0.055205174
Kif1c,-3.1623597,-0.6043625,0.0015649608236893238,0.013202667922302081,0.17117117117117117,0.26510042781524185,0.10359616,0.15353253
Tbc1d14,-3.1636045,-0.6622076,0.0015582843001045656,0.013150470836623643,0.240990990990991,0.3317018345297658,0.14636777,0.2226927
Zfp101,-3.1645653,-0.73146206,0.0015531481645432712,0.0131153649218346,0.11936936936936937,0.21281995504314408,0.07403431,0.12007853
Gpd1,-3.167785,-1.7206476,0.001536051580079626,0.012975072605073735,0.03153153153153153,0.12054963381915743,0.020662298,0.06654411
Katnal2,-3.1696,-0.76328826,0.0015264887649957554,0.012902407397117316,0.08783783783783784,0.18080632296425206,0.055890188,0.093095556
Hpcal1,-3.169804,-1.2553004,0.001525417550755357,0.012897410191565904,0.08783783783783784,0.17656442607497644,0.04980785,0.11503308
Gm34466,-3.1712112,-3.026236,0.001518046568570221,0.012851263798828555,0.01126126126126126,0.099050105141034,0.0065049753,0.05180235
Tmem121b,-3.1726954,-1.3197917,0.001510308526587226,0.012789785726252367,0.05405405405405406,0.14378942788775287,0.03045985,0.07437138
Vash1,-3.1758144,-0.7479169,0.0014941645939050955,0.012673043762067524,0.1036036036036036,0.19752012181857734,0.061471198,0.1011763
Ptch1,-3.1776416,-0.69189715,0.0014847817667180052,0.012611568192267742,0.22297297297297297,0.31371909216155464,0.14771739,0.22884585
Lhx9,-3.1781797,-1.7642894,0.0014820289055753678,0.012593964798485178,0.04054054054054054,0.12892466101080416,0.024345903,0.08039925
Zmiz1,-3.1796136,-0.692615,0.001474715932905002,0.012543721784475279,0.31756756756756754,0.39786817489667176,0.21704957,0.33058187
Gal3st3,-3.1813076,-0.916706,0.0014661189259190413,0.012478497161686614,0.07432432432432433,0.16695671089841202,0.04600688,0.08515028
Col4a1,-3.1829958,-0.55056673,0.0014575978913360895,0.012413836874865523,0.2072072072072072,0.3041113769849902,0.1321917,0.18813463
Fkbp1a,-3.1836727,-0.6123113,0.001454193364997373,0.012388768458300385,0.46396396396396394,0.5331738090058734,0.3526391,0.49856907
Extl3,-3.1838827,-0.57767045,0.0014531393025008499,0.01238371489318041,0.3108108108108108,0.40279892683634255,0.21836321,0.3105774
Syne2,-3.1838975,-1.2657821,0.0014530650992950064,0.01238371489318041,0.08333333333333333,0.17283010659125517,0.050655305,0.117731765
Micu1,-3.1864636,-0.41467023,0.0014402362203219299,0.012289344947618373,0.44819819819819817,0.5205206293959829,0.3522684,0.44655
Atf7,-3.1866913,-0.41962022,0.001439103230932453,0.012283578086135645,0.5878378378378378,0.6145674715394097,0.5038982,0.6293144
Tmem150c,-3.189408,-0.45576197,0.0014256441986763178,0.012172564225749177,0.3333333333333333,0.4170836052498006,0.23693185,0.3123832
Zbbx,-3.203673,-1.0200422,0.001356865074390803,0.011618535547763187,0.06306306306306306,0.15499238633891668,0.042854737,0.08507392
Paqr8,-3.212081,-0.87233627,0.0013177718713653123,0.011309016347360569,0.1981981981981982,0.2873250670727286,0.12927912,0.22525395
Ank,-3.2163916,-0.3204447,0.0012981359115970543,0.011165464771002833,0.6666666666666666,0.6684431875861069,0.672983,0.7879383
Sv2c,-3.2182748,-1.5914555,0.0012896420254874814,0.011095959405971382,0.05405405405405406,0.14324559495323036,0.03673874,0.106854364
Mt3,-3.2218401,-0.7689711,0.0012737013178669408,0.01097286130525319,0.42792792792792794,0.5017040098615039,0.3810007,0.5823582
Kremen1,-3.2290835,-2.3111434,0.001241876270379156,0.010712428695052302,0.02252252252252252,0.11217460662751069,0.013893239,0.0671259
Gm41361,-3.234739,-0.54938775,0.0012175390457067213,0.010522764283737407,0.20270270270270271,0.29990573562468276,0.12134968,0.17295778
Tcf7l2,-3.2372344,-1.8379861,0.001206942355797774,0.010441255988501671,0.08108108108108109,0.1668479443115075,0.05805138,0.19365864
Ss18,-3.2389019,-0.68895745,0.0011999087129269592,0.010383751084169852,0.21396396396396397,0.3087158291639475,0.1404855,0.21765624
Fam184b,-3.2438421,-0.73307085,0.0011792913583480366,0.010221793160907013,0.14414414414414414,0.23819882532086142,0.08872973,0.14342934
Myo10,-3.2462573,-1.379435,0.0011693305372750666,0.01014199855925792,0.09009009009009009,0.1806250453194112,0.051545855,0.12893972
Gm12536,-3.2490127,-2.8116887,0.0011580626050603986,0.01005504892921454,0.009009009009009009,0.09926763831484302,0.006395762,0.044063754
Rpl15,-3.2502782,-0.7253184,0.0011529217580669865,0.010019083971300106,0.30405405405405406,0.40366905953157856,0.22239268,0.34484014
Cap1,-3.251783,-0.5767691,0.0011468354544955364,0.009975872017576905,0.30855855855855857,0.40479298092959176,0.20890318,0.29751924
Crlf1,-3.254837,-2.5249722,0.001134574679066658,0.009875614391487236,0.015765765765765764,0.10619244434776304,0.01078936,0.06056413
Kcnmb4,-3.2568533,-0.46542495,0.0011265464861973619,0.00981527369783499,0.25675675675675674,0.3554129504749474,0.18688294,0.2497612
Tsga10,-3.2590766,-0.3964999,0.0011177551860622082,0.00974499735544826,0.42792792792792794,0.5106591255166413,0.3542485,0.44441357
Gramd1c,-3.273016,-1.3294322,0.001064064197867533,0.009310128621524133,0.060810810810810814,0.15292582118773113,0.034470987,0.08446735
Dbx2,-3.2744381,-2.5343997,0.0010587231844439654,0.009269433680680794,0.02027027027027027,0.1112682184033065,0.013053622,0.07336202
Rap2a,-3.2786334,-0.5835534,0.001043110814069858,0.009140697178962142,0.24324324324324326,0.34261474874918424,0.15922901,0.23004536
