names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC (for_DEGs),mean_expr_Rest (for_DEGs)
Pde1c,14.172516,1.8648231,1.3555493911376834e-45,5.673459834870647e-44,0.5377229080932785,0.329266952412353,0.89341855,0.33383587
Gpr17,14.156949,4.0854926,1.6918059500155687e-45,7.04787998091757e-44,0.3429355281207133,0.0457193098142653,0.5089476,0.03834059
1700025G04Rik,14.065848,1.1521062,6.157987509440276e-45,2.5146675437486356e-43,0.6419753086419753,0.6178700956149027,1.1077267,0.6483043
Vxn,14.052102,1.8901207,7.478087763097084e-45,3.0352903050516413e-43,0.5267489711934157,0.378503132212331,0.82729155,0.29806012
Tmem196,13.990551,2.6164494,1.7802717532351783e-44,7.161063175064258e-43,0.4430727023319616,0.22075685972817527,0.7004819,0.15312381
Samd4,13.984017,1.943435,1.9515281045697797e-44,7.83820032433333e-43,0.5212620027434842,0.34377404110341797,0.85312486,0.30025735
Dner,13.944471,1.2315996,3.3995541593982936e-44,1.3593157777236928e-42,0.6488340192043895,0.540901930615086,1.0939655,0.61289495
Itga9,13.825477,2.9814343,1.7892228269716427e-43,7.059679494967406e-42,0.39231824417009603,0.12437264168223615,0.6135989,0.10188371
Sash1,13.807368,1.6241786,2.3008489964969854e-43,9.051802713890776e-42,0.5637860082304527,0.4268234604535297,0.9344627,0.40644005
Rgcc,13.735743,3.9314418,6.201721354515916e-43,2.4115810824289825e-41,0.3401920438957476,0.05550060446202879,0.49822095,0.041455
Galnt10,13.708184,2.7152085,9.069871678882718e-43,3.521783988606628e-41,0.42661179698216734,0.20053485731032714,0.6304546,0.12555014
Tshz2,13.658487,1.337044,1.7967724061781157e-42,6.926725187088373e-41,0.6310013717421125,0.39037256841411144,1.07312,0.5663186
Farp1,13.657077,1.040635,1.8318990584945898e-42,7.052024026038628e-41,0.6735253772290809,0.5980877019452687,1.1600711,0.72496814
Pcmtd2,13.648688,1.5931131,2.055445102266811e-42,7.875259513232482e-41,0.5651577503429356,0.5027658717075136,0.9069096,0.39840418
Fyn,13.641158,0.9506307,2.2791302593892202e-42,8.6988963167313e-41,0.6721536351165981,0.6760449866285673,1.1933419,0.78346515
Phldb1,13.626735,1.9853857,2.7773310201874365e-42,1.0570380242554734e-40,0.4842249657064472,0.2549730739641719,0.73229975,0.2411503
Gm4258,13.56687,0.8300671,6.295398627265043e-42,2.3724735079188177e-40,0.7709190672153635,0.7210682492581603,1.4914682,1.0774027
Pitpnc1,13.436296,1.2742976,3.7052000720441727e-41,1.3619524751823108e-39,0.6310013717421125,0.5031688463933766,1.094694,0.5999365
Tox3,13.340968,1.9370837,1.3371208985204382e-40,4.82260920043546e-39,0.49382716049382713,0.3148697659083416,0.79698306,0.27633676
Epb41,13.333878,1.8547659,1.4705064789687698e-40,5.2965829879210244e-39,0.5089163237311386,0.35395831043704434,0.7954838,0.28972632
Plce1,13.324719,2.8186479,1.6625735925876199e-40,5.980368464903527e-39,0.3936899862825789,0.14888082939517164,0.58729774,0.107301384
Rin2,13.320792,2.3997977,1.7523720845411238e-40,6.294951592462567e-39,0.43072702331961593,0.19771403450928673,0.6435049,0.15797527
Inpp4b,13.263437,1.1532164,3.772032500900536e-40,1.33889713737381e-38,0.6968449931412894,0.5877202622998864,1.4294198,0.88711786
Pdlim5,13.219443,2.1648962,6.776402053267375e-40,2.377048605369378e-38,0.4540466392318244,0.2351174121698355,0.7122912,0.20832928
Nol4,13.182045,0.7329095,1.1133202969924027e-39,3.890106161272544e-38,0.7791495198902606,0.7290911089130674,1.47621,1.1090593
Prkg1,13.165353,0.90068394,1.3888722943734141e-39,4.8403370362923e-38,0.9478737997256516,0.8055463970399678,2.4623098,1.9092953
Kcnh5,13.137107,1.9955082,2.01796656837325e-39,6.996485379637319e-38,0.4828532235939643,0.2991171190973367,0.77938235,0.25924498
Pik3r1,13.079932,1.3720769,4.288243462106646e-39,1.4641054869988e-37,0.5967078189300411,0.5027658717075136,0.96542406,0.48743924
Rnf144a,13.072123,2.1832693,4.752059112961924e-39,1.6204039132650622e-37,0.4663923182441701,0.2944645931787376,0.7074453,0.20417897
Zmiz1,13.066526,1.7682444,5.114821339936784e-39,1.741891627428408e-37,0.5253772290809328,0.3931567571528007,0.81743157,0.31573382
Tcf12,13.03176,0.6373911,8.072318377924041e-39,2.73867670220731e-37,0.821673525377229,0.8105652635820786,1.6936536,1.3490907
Bach2,12.931304,1.0001603,2.996929354134884e-38,9.991003938660589e-37,0.6666666666666666,0.6145363959409459,1.152935,0.73410535
Epas1,12.918575,3.3569024,3.536268510634751e-38,1.1745307154605161e-36,0.3319615912208505,0.061801663186430746,0.47636473,0.057853226
Ptprk,12.903651,0.90586656,4.29265919233544e-38,1.4152607668472795e-36,0.8010973936899863,0.6745429900721691,1.5975599,1.1324799
Sema6a,12.895909,1.5360498,4.746303087823559e-38,1.5609934390430726e-36,0.5445816186556928,0.3837051690661977,0.8650976,0.3881303
Stard9,12.870198,2.0839942,6.623208725961838e-38,2.1624011964349283e-36,0.47050754458161864,0.2990072169102832,0.7043137,0.21604477
Ddhd1,12.852628,1.1534983,8.313786336575353e-38,2.7044968385445486e-36,0.6131687242798354,0.5967688757006264,1.0143895,0.5822923
Etv4,12.844253,3.8580828,9.264254886913854e-38,3.002780805927325e-36,0.32510288065843623,0.0615818588123237,0.4587956,0.03936171
Sh3bp4,12.80469,2.6963415,1.543402938732351e-37,4.960674277959123e-36,0.411522633744856,0.20760523134410375,0.6089915,0.12166789
Pcdh10,12.78202,1.3108431,2.066336036429868e-37,6.609815392722685e-36,0.5898491083676269,0.4980400776642122,0.9539115,0.49668372
Gpm6b,12.781096,0.62005764,2.091008799644358e-37,6.680785546545055e-36,0.869684499314129,0.8300545847529033,1.8527452,1.5037986
Scfd2,12.770964,1.2924651,2.38187588267708e-37,7.57408342811043e-36,0.5898491083676269,0.5717111770524234,0.9895696,0.524716
Grik4,12.756039,1.0365422,2.8850220764176348e-37,9.152366374656653e-36,0.6858710562414266,0.5643843645821885,1.1987687,0.7556774
Map2,12.733106,0.6061441,3.871263236817915e-37,1.2223365825299338e-35,0.9135802469135802,0.8372714950360846,2.074311,1.7177035
Ppp1r14c,12.684782,1.6384254,7.181355921031241e-37,2.2516106604213474e-35,0.5294924554183813,0.4523207678499469,0.8500287,0.35790217
Mmp15,12.677829,4.814763,7.847579519343829e-37,2.454766725084618e-35,0.299039780521262,0.03190826830787266,0.43113828,0.018970625
Lima1,12.621129,2.4732056,1.6148837085846307e-36,4.947767987419501e-35,0.40877914951989025,0.19313477671538998,0.60561186,0.13967705
Khdrbs2,12.473042,0.84443533,1.0474968807814123e-35,3.1204258521725664e-34,0.8203017832647462,0.7093819833681357,1.7171357,1.2653606
Olig1,12.456174,3.1481128,1.2943301704420876e-35,3.847195982276426e-34,0.33607681755829905,0.08293951716305821,0.4922748,0.06929001
Ptpre,12.443993,1.1818227,1.507739381781772e-35,4.476569855080244e-34,0.5967078189300411,0.5414514415503535,0.94280434,0.5252021
Cdh10,12.357804,0.81416196,4.4206689083939694e-35,1.288322923736941e-33,0.8518518518518519,0.7514012528849324,1.8850254,1.4296596
Gjc3,12.357035,1.992815,4.463207689211703e-35,1.2993108408355197e-33,0.42112482853223593,0.17987324614426495,0.66702086,0.21373127
Prkg2,12.302518,2.4856613,8.779434937892009e-35,2.528439622520453e-33,0.401920438957476,0.20148734293145767,0.59762144,0.13628648
Tra2a,12.268895,0.66503847,1.3305654266523472e-34,3.7913354203763065e-33,0.720164609053498,0.7353921676374693,1.2754911,0.96600235
Neu4,12.244148,4.8565516,1.8056203937498044e-34,5.112436246581374e-33,0.2839506172839506,0.022932923031835,0.39138785,0.016399514
Abca1,12.23373,1.9651347,2.052896340200093e-34,5.794256792140389e-33,0.4513031550068587,0.25402058834304136,0.68091077,0.22305201
C430049B03Rik,12.189817,4.608899,3.5220985642035055e-34,9.858207127098771e-33,0.28669410150891633,0.027512180825731765,0.4215717,0.021261007
Olig2,12.093192,3.9156787,1.1474054040846543e-33,3.1751578998717466e-32,0.299039780521262,0.046012382313074696,0.42815492,0.03479928
Ccnd1,11.993192,3.395314,3.857480105094421e-33,1.0469746507463343e-31,0.3278463648834019,0.09195149650144704,0.48365188,0.05743265
Notch1,11.958213,3.2509327,5.8814084384535655e-33,1.5787556917207522e-31,0.31550068587105623,0.06843242847199325,0.44443712,0.057121083
Adamts6,11.833611,1.9434613,2.6164162429461015e-32,6.892461220388406e-31,0.4499314128943759,0.27819906949481626,0.70958334,0.23792134
Gria4,11.822893,0.8033134,2.9726877551138487e-32,7.792792193161864e-31,0.8998628257887518,0.7882184855478624,2.1519828,1.6782308
Gab1,11.755989,1.6942158,6.578604933615371e-32,1.702958714511031e-30,0.4540466392318244,0.23973330402608345,0.707745,0.2761996
Gm29260,11.750842,4.2690845,6.991834089459945e-32,1.8064479036902764e-30,0.2908093278463649,0.04648862512363996,0.5718328,0.039234888
Pde3a,11.739965,2.668211,7.951933880440171e-32,2.050561068785292e-30,0.3497942386831276,0.120342894823607,0.5438746,0.10768008
Spag9,11.695885,0.54856914,1.3378519995904803e-31,3.3945309942394906e-30,0.7544581618655692,0.7831263508810492,1.3590953,1.0911566
Prex1,11.660201,2.050482,2.0356195221511715e-31,5.116660108531523e-30,0.438957475994513,0.27446239513499654,0.6496981,0.19956769
Ccdc88a,11.659328,0.4992408,2.056574584502875e-31,5.164500849120771e-30,0.8161865569272977,0.8163168113712129,1.6420828,1.3730325
Cp,11.60763,3.6647823,3.769187860194149e-31,9.403721244514094e-30,0.2935528120713306,0.05139758947869729,0.42465314,0.04086875
Rnf180,11.603443,1.4005429,3.958238616724112e-31,9.857078001054392e-30,0.5377229080932785,0.47089423746199216,0.84883416,0.40972787
Rnf43,11.53493,3.4424982,8.795863806989348e-31,2.170292566517941e-29,0.30727023319615915,0.07359783126350881,0.43837422,0.049368396
Phlpp1,11.532948,0.61683685,9.000881635284831e-31,2.216807420165934e-29,0.747599451303155,0.746675458841631,1.4274949,1.1203756
Ptpro,11.507006,1.4607549,1.216279382833222e-30,2.9791638119169254e-29,0.5185185185185185,0.4097153533355314,0.81859696,0.37872306
Gucy2f,11.506301,5.495293,1.2262610576405118e-30,3.000877469836116e-29,0.26337448559670784,0.017914056489724144,0.387217,0.010428762
Dock9,11.504668,0.69116116,1.2496897864301478e-30,3.0498787067555015e-29,0.7434842249657064,0.7118364655456644,1.3723655,1.0380828
Enpp2,11.436865,1.2188528,2.735957857199017e-30,6.558000680012273e-29,0.5624142661179699,0.4151371945635052,0.9274102,0.50467545
Ttc28,11.433847,1.2986132,2.8327451400486914e-30,6.783944912041742e-29,0.5555555555555556,0.4627614756200315,0.8981803,0.46469924
Car8,11.363891,4.4365373,6.326282958484836e-30,1.4911159920569083e-28,0.27434842249657065,0.035938015166501816,0.40671283,0.022912776
Enah,11.301964,0.60266936,1.28315521078622e-29,2.9748386983456194e-28,0.7421124828532236,0.7421328351100853,1.3585068,1.0658846
Spred1,11.178878,0.8885587,5.173984822085537e-29,1.170243873480121e-27,0.6200274348422496,0.6367732717881086,1.0240432,0.6749164
Tcf7l2,11.0719595,2.03027,1.7160581113189162e-28,3.76412093478688e-27,0.3772290809327846,0.1598344140381727,0.5930226,0.18078761
Zfp36l1,10.925201,3.2071118,8.734657979434642e-28,1.8407863522149712e-26,0.28669410150891633,0.058358061325420374,0.39606625,0.05128457
Magi1,10.864444,0.6562231,1.702583173155564e-27,3.5218175413926103e-26,0.7791495198902606,0.7467120929039821,1.4997315,1.1658026
Tmem100,10.833474,3.8977506,2.3891512246532947e-27,4.889298812371213e-26,0.26474622770919065,0.03531523610653185,0.36162144,0.0288093
Cyp2j6,10.767015,2.8444998,4.927146683856637e-27,9.976822260378887e-26,0.31824417009602196,0.10986555299117119,0.43350217,0.07283317
Dock10,10.753065,0.85353833,5.7324439550745926e-27,1.1555196479583968e-25,0.747599451303155,0.5871707513646188,1.4494141,1.0312295
Zbtb20,10.675873,1.0648565,1.3201095298310008e-26,2.610106185913097e-25,0.9917695473251029,0.8642341649265487,2.9751093,2.2912447
Ostf1,10.636427,3.0025845,2.0171744651887853e-26,3.943102885618306e-25,0.30727023319615915,0.09861889584936073,0.43083444,0.06503566
Lpp,10.623889,1.0492551,2.3074379313489807e-26,4.496073764709726e-25,0.5761316872427984,0.5283730812909844,0.9304942,0.5550956
Syt11,10.521734,0.5279306,6.85991254616452e-26,1.3008175731506044e-24,0.7421124828532236,0.7935670586511339,1.3389864,1.082641
A930009A15Rik,10.4989195,5.3104095,8.737439281231832e-26,1.644082587441872e-24,0.24142661179698216,0.017364545554456535,0.32077554,0.009485567
Rgs20,10.481611,1.5425583,1.0494080309446262e-25,1.967731597451647e-24,0.44718792866941015,0.29354874161995825,0.70230997,0.29980507
Mtss1,10.447488,1.3324171,1.50458348614454e-25,2.8016741699725427e-24,0.51440329218107,0.4501593581712276,0.80173427,0.39756677
Abhd17b,10.406687,1.2612699,2.3112565975528956e-25,4.244939492566392e-24,0.5445816186556928,0.5114115104223907,0.87562436,0.46008036
6030407O03Rik,10.388817,4.7988853,2.7878956392191897e-25,5.095969784069362e-24,0.24554183813443073,0.025387405209363667,0.33194396,0.014043524
Ddah1,10.376773,2.4258714,3.162859322667294e-25,5.76176474576747e-24,0.3429355281207133,0.15639081217716233,0.4984228,0.11354454
Ltbp1,10.259851,2.7002184,1.0687074410404792e-24,1.886739089405892e-23,0.31412894375857336,0.11873099608015533,0.4620414,0.08651647
Stard13,10.214547,1.5539954,1.7067430884729342e-24,2.991532080056604e-23,0.46364883401920437,0.34245521485877567,0.7530162,0.32395846
Tgfa,10.202994,2.4178283,1.922511398220505e-24,3.360955189992516e-23,0.3388203017832647,0.15635417811481114,0.48692226,0.110997096
Slc6a1,10.151992,1.4065989,3.246684858925093e-24,5.599385247709708e-23,0.45816186556927296,0.30897168186980256,0.65929675,0.3016521
Fry,10.122713,0.47074386,4.3809908722878605e-24,7.512267054140064e-23,0.8381344307270233,0.8019562589295527,1.7041446,1.4456868
Sdc3,10.088701,2.424448,6.198415918897332e-24,1.0554590351126193e-22,0.35939643347050754,0.20163387918086237,0.5216844,0.120071165
Prkd1,9.970905,1.0129185,2.043569528187966e-23,3.3812015531041037e-22,0.5843621399176955,0.5037549913909953,0.9892556,0.6081807
Gm2a,9.946885,3.0004401,2.6020067859520527e-23,4.281440437142171e-22,0.2908093278463649,0.09638421804593911,0.42003757,0.06319305
Scrg1,9.88487,3.3855672,4.842099305906532e-23,7.851973949891884e-22,0.25377229080932784,0.04593911418837235,0.34393188,0.038525175
Lrmda,9.875359,1.7902647,5.324214571402165e-23,8.618171417685312e-22,0.3813443072702332,0.2036853866725281,0.6384429,0.22979045
Zfp827,9.867165,1.227687,5.7774589184879e-23,9.318146526996991e-22,0.5185185185185185,0.5067223504414404,0.812109,0.42845562
Itgav,9.833438,1.6778942,8.081196293703439e-23,1.2848623929692982e-21,0.42386831275720166,0.29453786130343995,0.62046456,0.23800723
Gab2,9.778536,0.88079697,1.3920931668764095e-22,2.172215063528985e-21,0.5994513031550068,0.5977579953841081,1.0729134,0.7152983
Nalcn,9.762651,0.50759345,1.6284107404878756e-22,2.530676494905102e-21,0.7585733882030178,0.7437080997911858,1.3792893,1.128349
Setd5,9.72526,0.44540462,2.353029745934895e-22,3.606726142228786e-21,0.7283950617283951,0.7752500274755467,1.3129228,1.0970534
Gpr37l1,9.716934,2.515102,2.5535449714644233e-22,3.900725036000515e-21,0.2825788751714678,0.08147415466901124,0.3905163,0.080265276
Cdo1,9.689667,3.1597335,3.3361655490429635e-22,5.058846969683095e-21,0.289437585733882,0.10664175550426787,0.39807105,0.05326858
Phldb2,9.662429,2.8014586,4.3541577085420295e-22,6.543412619044985e-21,0.27434842249657065,0.07641865406454922,0.39591983,0.06735682
Pard3,9.647542,0.8246783,5.034827097922843e-22,7.532617155968084e-21,0.6145404663923183,0.6089680184635674,1.0255941,0.69810987
E130307A14Rik,9.62596,0.69667876,6.212364374347467e-22,9.237754883160842e-21,0.6282578875171467,0.6779499578708283,1.079413,0.7879015
Galnt3,9.502137,2.4429522,2.0562586507329884e-21,2.9689236939922294e-20,0.3401920438957476,0.1921090229695571,0.49428433,0.11116238
Rftn2,9.497536,2.811143,2.1491558895426638e-21,3.098058945923357e-20,0.2674897119341564,0.07136315346008719,0.367457,0.061349522
Dpp6,9.481619,0.54644233,2.503686128970858e-21,3.5917803676159615e-20,0.9094650205761317,0.8183683188628788,2.1511877,1.82461
Adamts9,9.448383,2.3439372,3.441032607337683e-21,4.894682168298759e-20,0.3278463648834019,0.16258196871451075,0.49990368,0.12022326
Rab31,9.414411,1.5354902,4.757424578427778e-21,6.675300178713024e-20,0.4334705075445816,0.3085320731215885,0.64848226,0.2737034
Rfx4,9.41237,2.649582,4.8507385130794476e-21,6.799131134399831e-20,0.2716049382716049,0.07737113968567974,0.38065028,0.071226224
Hipk2,9.400268,0.934717,5.442424989712951e-21,7.600725544365227e-20,0.5775034293552812,0.5666556764479613,0.93839836,0.5955094
Cdh6,9.333572,1.6702589,1.0236093544822281e-20,1.405436042664153e-19,0.4060356652949246,0.2800674066747262,0.6188812,0.23840238
Lcorl,9.318732,0.70635694,1.1773911321604741e-20,1.6091810641481148e-19,0.6433470507544582,0.6644686229255962,1.1476008,0.8407235
Has2os,9.311473,4.8450584,1.2607220508635899e-20,1.7213212147715784e-19,0.2194787379972565,0.02150419460013921,0.32419688,0.013234958
Ccser1,9.310809,0.58913857,1.2686209910845789e-20,1.7303475142356667e-19,0.9602194787379973,0.8586291533868191,2.62082,2.2484925
Tnpo1,9.297555,0.6787049,1.437128916984353e-20,1.9522575328296043e-19,0.6090534979423868,0.6682785654101183,1.0076777,0.7355088
Kcnip1,9.287598,1.6550258,1.5780942483555285e-20,2.1329674272290264e-19,0.38271604938271603,0.2273509909513866,0.5841298,0.22469355
Wwox,9.283208,0.7763847,1.6445171255496628e-20,2.2193960403575813e-19,0.6337448559670782,0.6594131223211341,1.1936384,0.8511153
Prkd3,9.273655,2.0692132,1.7987486862992436e-20,2.4226755489153224e-19,0.31550068587105623,0.1340806682052973,0.4323743,0.12123807
Cald1,9.269609,1.8142349,1.8682830283261897e-20,2.5125507993555915e-19,0.3786008230452675,0.24083232589661868,0.5436215,0.18678708
Rap1gap,9.241252,1.5598352,2.4362958557701986e-20,3.253641632432666e-19,0.4567901234567901,0.41187676301425064,0.6794487,0.28514984
Apoe,9.208455,1.2717806,3.308518582687966e-20,4.381463495161441e-19,0.47462277091906724,0.3432611642305015,0.8319476,0.43014282
Inava,9.169396,4.515089,4.756749055569502e-20,6.237864671700953e-19,0.2222222222222222,0.02897754331977873,0.29156798,0.014696627
Utrn,9.141294,1.132274,6.170954954209133e-20,8.025825731829593e-19,0.4869684499314129,0.3720921713008756,0.7539095,0.41432825
Jam2,9.128216,2.80102,6.963766375977502e-20,9.022005907546552e-19,0.2674897119341564,0.08396527090889108,0.37325108,0.06289968
Gatm,9.112351,1.6202984,8.061524701604401e-20,1.039909595449401e-18,0.3772290809327846,0.22115983441403816,0.5378191,0.20837794
Cdc14a,9.059827,2.3350196,1.3065737878543379e-19,1.6694074027411344e-18,0.29766803840877915,0.12389639887167088,0.41694978,0.09760811
Myo5a,9.0468025,0.42549047,1.472163952226483e-19,1.87296616459875e-18,0.7297668038408779,0.7570428984870132,1.2977985,1.0924275
Fmnl2,9.028995,0.5478274,1.7325583857044904e-19,2.1907691211237484e-18,0.6776406035665294,0.7179543539583104,1.2276039,0.97480047
Brinp1,9.02421,0.5673774,1.8099624226234155e-19,2.281129938831669e-18,0.8628257887517147,0.7770817305931055,1.8915384,1.5684181
Ampd3,9.009576,2.7173579,2.0685542481713938e-19,2.5997218263968826e-18,0.29492455418381347,0.13232223321244094,0.39891583,0.0718903
Cd9,8.993888,2.249605,2.3863549093550597e-19,2.986555957818838e-18,0.2880658436213992,0.10836355643477305,0.41903892,0.103865735
Gpcpd1,8.930335,0.80378395,4.2471891945914494e-19,5.2299512536365966e-18,0.5665294924554184,0.6095175293988351,0.9159715,0.61993736
Tpm1,8.89833,1.3536319,5.669347113564438e-19,6.911767556328333e-18,0.4787379972565158,0.4513316481664652,0.73351073,0.35314706
Scel,8.883737,4.127203,6.465119941977172e-19,7.835713705048562e-18,0.22633744855967078,0.04223907389090376,0.31627622,0.021064913
Thsd7b,8.881404,0.73871315,6.6021980896000625e-19,7.994640048109674e-18,0.6652949245541838,0.5517456130710334,1.1592665,0.8376642
Pllp,8.860839,2.4150097,7.941479289135011e-19,9.568948363186447e-18,0.2716049382716049,0.09239110524966114,0.36410078,0.079139434
Fign,8.773059,1.9068911,1.7387705434691803e-18,2.0410993666674038e-17,0.3347050754458162,0.17646627834560574,0.5523753,0.17951232
Adgrv1,8.759561,2.9059927,1.960127032307407e-18,2.2889445179530652e-17,0.24691358024691357,0.06718687035205334,0.35322362,0.054982193
Klhl13,8.668752,2.2245681,4.3688203559585665e-18,4.988958902023233e-17,0.32098765432098764,0.1772722277173316,0.45689282,0.11682137
Gm10863,8.666641,2.3494701,4.4505332107838646e-18,5.0736456246823266e-17,0.27023319615912206,0.09422280836721984,0.3999232,0.09210722
Fmn2,8.658591,0.45377034,4.7762971511278264e-18,5.4288961273606045e-17,0.7695473251028807,0.7529765175660329,1.4141746,1.1856942
Ugt8a,8.646831,1.1688155,5.2949596704541174e-18,5.99559908744636e-17,0.4101508916323731,0.2515294721031615,0.60797536,0.31638318
Insyn2b,8.623909,3.2016494,6.470653276648494e-18,7.286942730240781e-17,0.24279835390946503,0.06927501190607026,0.34876412,0.04436121
Myo10,8.5772295,2.126082,9.71859270760498e-18,1.0773043979098425e-16,0.32098765432098764,0.1754038905374217,0.44045895,0.11936133
Jmjd1c,8.518262,0.34864107,1.619659084911842e-17,1.761239968093128e-16,0.7489711934156379,0.7978898780085724,1.4203542,1.2426533
Kcnd3,8.481348,0.6749796,2.2259934330775148e-17,2.3867694950835124e-16,0.6323731138545954,0.6302157746272484,1.1083877,0.8202817
Ust,8.433661,0.72845906,3.350142019803201e-17,3.5218433518040696e-16,0.5953360768175583,0.5896985016668498,1.0128094,0.72184145
B3gat2,8.297184,2.2330236,1.0660789088647457e-16,1.0756868299360014e-15,0.32647462277091904,0.20254973073964172,0.46337187,0.11811896
Cadm2,8.273621,0.4988798,1.2995126293523408e-16,1.2999964389686297e-15,1.0,0.9619005751547789,3.7936716,3.457139
Cyp2j9,8.231855,3.1951077,1.8433603743406218e-16,1.8250218591942708e-15,0.2167352537722908,0.043264827636736634,0.29471955,0.036740955
Ankfn1,8.210817,2.3007262,2.1968833430939602e-16,2.1591168774299452e-15,0.2812071330589849,0.12858555885262116,0.4069077,0.09705418
Lims1,8.209757,0.89203113,2.2163625178239276e-16,2.177464747858462e-15,0.541838134430727,0.5643110964574861,0.8603075,0.55096996
Ugdh,8.175163,2.1185017,2.9546623938166285e-16,2.8765137145598842e-15,0.345679012345679,0.24013627871194637,0.49574354,0.13782874
Lpcat2,8.076276,1.7031909,6.677448718469973e-16,6.306609738674452e-15,0.35939643347050754,0.2431769058870938,0.525779,0.19264202
Lrp4,7.971951,2.4474533,1.5618880193964062e-15,1.4392294609458656e-14,0.25651577503429357,0.0996446495951936,0.3586652,0.07612132
Klhl5,7.9275646,1.4888815,2.23484941523148e-15,2.036987916800199e-14,0.40877914951989025,0.3440304795398762,0.5793371,0.24657418
Tmem255b,7.9024262,4.9071326,2.7352622962721437e-15,2.4746295589505894e-14,0.18655692729766804,0.01820712898853354,0.24912445,0.009384304
Lrrtm4,7.8892784,0.7972877,3.039390742571213e-15,2.7359607789912395e-14,0.9958847736625515,0.9180129684580723,3.5559604,3.0241847
Etv5,7.889067,1.3484604,3.044534675352553e-15,2.7396733666015774e-14,0.42386831275720166,0.3653881378906107,0.62162906,0.29155016
Acss1,7.8860455,1.70243,3.1191359766232103e-15,2.8049258263676592e-14,0.3443072702331962,0.22251529472103163,0.48622662,0.17596945
Tafa4,7.88531,4.90505,3.137555830390769e-15,2.820546174727332e-14,0.18655692729766804,0.018720005861449975,0.24927406,0.009404145
Diaph3,7.8765755,2.218792,3.3647521954219634e-15,3.0167130961290676e-14,0.27983539094650206,0.13499651976407664,0.39111298,0.09786958
Kcnk10,7.871225,1.1949756,3.5118509531498063e-15,3.1370822842797635e-14,0.45953360768175583,0.44741180349488957,0.69214,0.36180162
Mb21d2,7.8166018,1.8183295,5.426848292055913e-15,4.773139561621682e-14,0.3662551440329218,0.2844268600945159,0.5193277,0.17652807
Septin7,7.7910295,0.37450665,6.6465432679354614e-15,5.813561771140165e-14,0.7050754458161865,0.7661281459501044,1.2754648,1.0954115
Tafa2,7.7539744,0.66089034,8.9060243607163e-15,7.679874023506e-14,0.8587105624142661,0.7242554126827124,1.9262555,1.5494237
Trio,7.7510476,0.35384092,9.113755041841305e-15,7.846414545795445e-14,0.7448559670781894,0.7629776165879034,1.3742131,1.1969175
Serinc5,7.749883,1.2347696,9.197705610862532e-15,7.906025264359444e-14,0.4567901234567901,0.437190900098912,0.6815007,0.34717873
S100a16,7.741817,2.5686064,9.800609482926684e-15,8.400075815191069e-14,0.2345679012345679,0.0772978715609774,0.33643672,0.06524307
Gm20713,7.6829166,2.7631304,1.5550670495266393e-14,1.3152235322877179e-13,0.23319615912208505,0.08008206029966664,0.30408153,0.05102467
Phf14,7.679992,0.31161606,1.5909839074270395e-14,1.3437539915249497e-13,0.766803840877915,0.7933106202146756,1.3901789,1.2324853
S100a2,7.6526203,5.547617,1.969250464039512e-14,1.6556245296852845e-13,0.1755829903978052,0.0114664615159175,0.23907404,0.0057574557
Gpt2,7.6443076,1.9867462,2.10072279702583e-14,1.7628488930694583e-13,0.3497942386831276,0.2647177345495842,0.5063986,0.15387702
Akap13,7.5608187,0.864069,4.0053991026157805e-14,3.2653238436676584e-13,0.522633744855967,0.5043411363886141,0.82035375,0.5297185
Caskin2,7.5542946,4.327377,4.21135684417441e-14,3.4280266102080097e-13,0.18244170096021947,0.021540828662490383,0.24797235,0.013920839
Peli2,7.550187,1.5654274,4.346328361075678e-14,3.533610985237624e-13,0.35802469135802467,0.25376414990658314,0.5026967,0.19941884
Neto1,7.534509,0.5005207,4.901756601099047e-14,3.9671746949256444e-13,0.7174211248285323,0.6897827600102575,1.3496021,1.1048249
Pstpip2,7.5192156,1.7850636,5.510578463265852e-14,4.4451889314906467e-13,0.34156378600823045,0.23368868373813972,0.53566366,0.18698095
Susd5,7.511052,4.0707827,5.865411966585474e-14,4.717258890815674e-13,0.18930041152263374,0.0314320254973074,0.2531298,0.01699594
Gpr137c,7.455341,0.8514448,8.963585067420782e-14,7.102669736408034e-13,0.5267489711934157,0.5528446349415687,0.8581011,0.5613387
Asap1,7.439558,0.4640312,1.0102262906985831e-13,7.969694783050773e-13,0.7023319615912208,0.7002601018426934,1.2583257,1.0390576
Entpd1,7.43248,1.7264434,1.0658043479132641e-13,8.390906190574101e-13,0.27983539094650206,0.13466681320291607,0.39118466,0.13511711
Nhsl1,7.4095283,1.602143,1.267494744993343e-13,9.946724240061662e-13,0.3319615912208505,0.21229439132505404,0.48251334,0.185871
Alk,7.4079466,1.3121231,1.2827001667490886e-13,1.006017322841448e-12,0.36213991769547327,0.23705901747444774,0.5493796,0.25840902
Zdhhc2,7.4003205,1.1077323,1.358559391164733e-13,1.062721712972238e-12,0.4718792866941015,0.47785470930871526,0.74793375,0.4162643
Zfp608,7.3635325,0.54421395,1.791061510862115e-13,1.382528664086901e-12,0.6227709190672154,0.6591933179470272,1.0551822,0.82597053
Cuedc1,7.2833414,1.6248813,3.2565155101780916e-13,2.464861176295361e-12,0.37585733882030176,0.31010733780268895,0.54781663,0.21230221
