names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC (for_DEGs),mean_expr_Rest (for_DEGs)
Inhca,-2.3874576,-1.1576344,0.016965355816848725,0.04692322293347661,0.010973936899862825,0.0632670256804777,0.013562943,0.030009069
Tmem88b,-2.3878798,-1.6071837,0.01694588364496949,0.04687901714612686,0.019204389574759947,0.07139978752243836,0.01951017,0.0582903
C1qb,-2.3879585,-0.8911976,0.016942248161631555,0.04687378584257,0.04663923182441701,0.09979118584459831,0.061734073,0.11163721
Gm16263,-2.390315,-2.0984836,0.01683392673808075,0.04658368810012664,0.00411522633744856,0.056123383521998756,0.0057850047,0.024542954
Spata24,-2.3907232,-1.0319316,0.016815224301009426,0.04654622390402979,0.013717421124828532,0.06627101879327399,0.01664604,0.033746127
Wnt9a,-2.3920915,-2.4041283,0.01675266162486626,0.04637791241089599,0.00411522633744856,0.05616001758434993,0.004970813,0.026034921
Myof,-2.39211,-2.4647655,0.01675181472353225,0.04637791241089599,0.0054869684499314125,0.05755211195369454,0.006248804,0.034018487
Gm15860,-2.3941023,-0.662896,0.016661097108422916,0.04614819908291143,0.019204389574759947,0.07213246876946185,0.0216469,0.03405955
Gm26981,-2.3948677,-0.8145651,0.01662636119783114,0.046056734575847705,0.015089163237311385,0.06784628347437448,0.01858627,0.032461975
Gm26724,-2.3949513,-0.5589465,0.01662257567565485,0.04605099581450106,0.01646090534979424,0.06938491409312379,0.022609735,0.03313292
E130008D07Rik,-2.3953571,-2.3544004,0.016604184611918812,0.046004788670061705,0.00411522633744856,0.056233285709052276,0.004759716,0.024105426
Mrpl14,-2.3956842,-0.46980506,0.016589379670169612,0.04596850899633469,0.038408779149519894,0.0927208118108217,0.04364962,0.059956208
Cyhr1,-2.3961573,-0.6410974,0.016567980274362338,0.04591394698557302,0.023319615912208505,0.07656519031395391,0.023163332,0.03589322
Tmem185a,-2.3987107,-0.3073101,0.01645290446418986,0.045604450479965086,0.03017832647462277,0.08425834340770048,0.03653324,0.04501363
Mfsd12,-2.3989565,-1.3821862,0.01644186255242969,0.045578546041863795,0.009602194787379973,0.062094735685240134,0.012773746,0.03296075
Slc12a8,-2.3991885,-0.9279798,0.016431451622491045,0.04555438558567214,0.010973936899862825,0.0635600981792871,0.015766507,0.02978715
Tfpt,-2.4007053,-0.54621804,0.01636350681132224,0.04537069735014225,0.02194787379972565,0.07535626625636517,0.026616521,0.03863274
Cdc34,-2.4020133,-0.6916429,0.016305110554465336,0.04522745128507108,0.02194787379972565,0.07528299813166282,0.028180217,0.0451281
Tmem14a,-2.403375,-0.32044983,0.01624452743420951,0.045064056592732764,0.03429355281207133,0.08869106495219255,0.04299008,0.053401742
Gm46210,-2.4060605,-2.509828,0.016125592310011528,0.044752599191283805,0.0027434842249657062,0.05502436165146353,0.004214382,0.023769034
A530017D24Rik,-2.4062135,-0.35434085,0.016118836738489233,0.04474309330198406,0.02194787379972565,0.07553943656812104,0.028069463,0.03574583
Wdr83os,-2.4083033,-0.6683254,0.016026861428787394,0.04449238212537631,0.037037037037037035,0.09125544931677473,0.042796314,0.06718147
Ppie,-2.4088414,-0.671784,0.01600325337797167,0.044431434001456785,0.01646090534979424,0.069641352529582,0.022489049,0.035590958
C7,-2.4089155,-4.1158752,0.015999999495634038,0.044426990435846504,0.0013717421124828531,0.053632267282118916,0.0015201229,0.026034264
Dusp19,-2.4097552,-0.7566257,0.015963230440928834,0.044329475190962975,0.01783264746227709,0.07110671502362897,0.020752624,0.03481544
Gm38348,-2.4108267,-2.1557977,0.015916412115979953,0.04420859970605554,0.00411522633744856,0.056562992270212845,0.005209076,0.023006294
2810001A02Rik,-2.4108453,-0.65380037,0.015915602473668272,0.04420859970605554,0.024691358024691357,0.07825035718210792,0.02890757,0.04511129
4930595D18Rik,-2.4115782,-1.3199322,0.015883650556426238,0.044126725646316485,0.00823045267489712,0.06092244569000257,0.010355769,0.025656
Gm47962,-2.414141,-1.9405785,0.015772363033504634,0.04382661786042084,0.00823045267489712,0.06088581162765139,0.007067687,0.02686207
Mtln,-2.4160752,-0.5439014,0.015688823376488602,0.04360801532287666,0.03566529492455418,0.09008315932153717,0.044386063,0.06407136
Nudt16l1,-2.418093,-0.2828126,0.015602092748636259,0.04337142894225701,0.03292181069958848,0.08766531120635968,0.037891794,0.04591207
Fap,-2.4187725,-2.4760082,0.015572978577637593,0.043294975104099555,0.0054869684499314125,0.05813825695131333,0.006419491,0.035203155
9330020H09Rik,-2.419575,-1.3267325,0.01553865958624545,0.043204033845448596,0.010973936899862825,0.06392643880279884,0.012232894,0.030405717
Gm9947,-2.4207857,-2.1669457,0.015487009477108654,0.043064880953110785,0.00411522633744856,0.056782796644319886,0.005295372,0.02356327
Gm12279,-2.4209456,-0.5585361,0.015480193482196276,0.0430503828261865,0.019204389574759947,0.0729017840788365,0.023652093,0.034642335
Ccdc159,-2.4214628,-1.2048533,0.015458183027268419,0.04299807225079735,0.009602194787379973,0.06260761255815657,0.01210598,0.027688643
Anxa5,-2.422669,-1.7143208,0.015406965164966115,0.04286448063601569,0.010973936899862825,0.0638531706780965,0.011828219,0.038300898
Zmynd19,-2.4227593,-0.4235995,0.01540312985366166,0.042858247816908855,0.023319615912208505,0.07733450562332857,0.03187425,0.042523563
Csnk2b,-2.4230955,-0.29142392,0.015388877732347537,0.04282302658121151,0.0438957475994513,0.09931494303403304,0.054373372,0.06615014
4930511M06Rik,-2.4240441,-0.42731842,0.015348739450139133,0.042724606756991454,0.037037037037037035,0.09176832618969118,0.051262908,0.06834285
Gm26658,-2.4254334,-2.043673,0.015290121346932896,0.04256584755409106,0.00411522633744856,0.05689269883137341,0.005711703,0.023341844
Gm47204,-2.4267206,-3.0580895,0.015235985080900788,0.04242832616061812,0.0027434842249657062,0.05546397039967762,0.0030948531,0.025488382
Prdx3,-2.427973,-0.30470455,0.015183474017267697,0.04229524640721367,0.03292181069958848,0.08770194526871085,0.039651543,0.04875226
Gins2,-2.4297287,-1.3330029,0.015110129604114833,0.04209966636899269,0.013717421124828532,0.06707696816499982,0.013100892,0.032681853
Zscan25,-2.43029,-0.8273234,0.01508674855542743,0.04203888143568755,0.01646090534979424,0.07008096127779609,0.017434707,0.030730166
Gatd3a,-2.4331706,-0.5808609,0.014967252339853939,0.04171888696803686,0.03017832647462277,0.08477122028061691,0.032486126,0.048207838
Dmac1,-2.433516,-0.6438713,0.01495297280669678,0.04168773389872821,0.02606310013717421,0.08030186467377368,0.03347921,0.05183061
1700028K03Rik,-2.4366052,-0.5150937,0.0148258518305069,0.041367667568610635,0.01646090534979424,0.07033739971425432,0.023882223,0.03395742
Akr7a5,-2.4368951,-0.54267627,0.014813971329686326,0.041338810845225005,0.023319615912208505,0.07755430999743562,0.029695434,0.042968664
1700037C18Rik,-2.437496,-0.93994844,0.014789381629395018,0.04127447905918614,0.015089163237311385,0.06876213503315383,0.018123977,0.034485593
Surf1,-2.4388874,-0.92526317,0.014732555210658195,0.041132975738818134,0.02606310013717421,0.08022859654907133,0.028161395,0.05281968
Tmbim1,-2.440664,-0.6540215,0.014660286547665331,0.040935456670037146,0.03566529492455418,0.09026632963329304,0.040768545,0.06342249
Iqck,-2.4421413,-0.28216964,0.014600426629685612,0.040776786564770025,0.02880658436213992,0.0836721984100817,0.034577828,0.04189295
Ppp2r3d,-2.4426332,-0.2519708,0.01458055249280402,0.04072551408333098,0.02880658436213992,0.0836721984100817,0.036405016,0.043204136
Zfp235,-2.4433382,-0.48106736,0.01455209535329998,0.04065448140394786,0.023319615912208505,0.07773748030919149,0.02608232,0.03622006
A330049N07Rik,-2.444354,-1.8061206,0.014511180712529997,0.040544392819557136,0.01783264746227709,0.07110671502362897,0.020300781,0.069262445
Aloxe3,-2.4446971,-2.3878655,0.014497378620157203,0.04051004196377122,0.00411522633744856,0.05729567351723633,0.0049990397,0.025891513
Rtl8a,-2.4461863,-0.5907621,0.014437641309727058,0.040355708102815566,0.039780521262002745,0.09502875773894567,0.049059812,0.072998196
Imp4,-2.4489532,-0.52431023,0.01432721040266105,0.040055368173915556,0.0205761316872428,0.07491665750815107,0.026466042,0.037847508
Gm45464,-2.4564095,-0.5897523,0.014033312610136215,0.03924595231415072,0.0205761316872428,0.07506319375755578,0.023374204,0.034973487
Nptx2,-2.4590163,-0.51350987,0.013931825219341033,0.03897429918206076,0.027434842249657063,0.08249990841484413,0.033000164,0.046782628
2310009B15Rik,-2.460642,-0.46328402,0.01386885959263189,0.03880623318275735,0.024691358024691357,0.07964245155145254,0.03295392,0.045154728
Sult2b1,-2.460872,-1.5942774,0.013859987435551113,0.03878544703116626,0.006858710562414266,0.060556105066490826,0.009669829,0.028916845
Fkrp,-2.4622426,-0.69609916,0.013807127524945877,0.03865765516258161,0.024691358024691357,0.07949591530204785,0.027669284,0.044450708
Fbxl6,-2.4645503,-0.44801316,0.013718535332900902,0.03841761796717533,0.0205761316872428,0.07535626625636517,0.027525788,0.037364334
Gm56530,-2.464694,-1.156318,0.01371303166898697,0.038406208145265776,0.009602194787379973,0.0635600981792871,0.013021117,0.02879371
Cfap298,-2.464782,-0.6130347,0.013709659419599323,0.03840076603821889,0.024691358024691357,0.07956918342675019,0.031019805,0.047062468
Use1,-2.4656334,-0.6086659,0.013677128267497897,0.03831364017386035,0.03017832647462277,0.08539399934058688,0.038772758,0.05853658
Tm7sf2,-2.4672868,-0.5630455,0.013614122269285578,0.03814907345663818,0.02194787379972565,0.07678499468806096,0.025822522,0.03791853
Gm13791,-2.4684906,-24.493979,0.013568420941800151,0.03802894239138104,0.0,0.053485731032714215,0.0,0.023352921
Sstr3,-2.4702904,-2.207315,0.013500341918264554,0.03784208088293017,0.0027434842249657062,0.05641645602080815,0.005999932,0.027412685
Gm32828,-2.4703066,-1.9868106,0.013499729179456126,0.03784208088293017,0.0054869684499314125,0.059310546946550906,0.009007954,0.03523702
Zfp335,-2.4714012,-0.61140543,0.013458469726387869,0.03773258363397767,0.01783264746227709,0.07253544345532476,0.021692717,0.032954052
Zscan12,-2.4738874,-0.34645477,0.013365175514936597,0.037478842213144056,0.024691358024691357,0.0799721581126131,0.030086098,0.038098652
Trappc1,-2.4739943,-1.4209604,0.013361185040018935,0.03747156267877141,0.012345679012345678,0.06656409129208338,0.015536978,0.0410721
Ubxn8,-2.4743955,-0.5639622,0.013346186810431914,0.037433407055981784,0.027434842249657063,0.08275634685130234,0.030793434,0.04519404
Parp16,-2.4782803,-1.0552349,0.013201740526281047,0.03704373098800874,0.012345679012345678,0.06674726160383924,0.015507071,0.031959493
Stoml2,-2.4790225,-0.8233412,0.013174302619026766,0.03697060170999992,0.02194787379972565,0.07693153093746566,0.026699398,0.046769984
Kcnj11,-2.4798017,-1.6285619,0.01314554709581168,0.03690146787133931,0.009602194787379973,0.06374326849104298,0.0105903195,0.03238949
Mirt1,-2.480379,-2.372273,0.01312427301837962,0.036845597743585874,0.0027434842249657062,0.05663626039491519,0.005308232,0.02718394
Trat1,-2.4804256,-2.7715404,0.013122565578805414,0.036844653824712796,0.0027434842249657062,0.05663626039491519,0.0037282465,0.02518551
Bche,-2.4820886,-0.92392,0.01306148347998652,0.03667698412657935,0.02606310013717421,0.08103454592079716,0.0307287,0.057519045
Itga10,-2.4830394,-1.220704,0.013026668208290305,0.03659069357691412,0.010973936899862825,0.06539180129684581,0.013049896,0.03015421
Igfbp4,-2.4851267,-0.9328282,0.0129505321476668,0.03638444153155656,0.023319615912208505,0.07839689343151263,0.027081013,0.051077463
Pdcl3,-2.4891622,-0.65982217,0.012804451233413708,0.03598907998345464,0.023319615912208505,0.0785800637432685,0.02736382,0.042895366
Gstm5,-2.4894266,-0.5765888,0.012794931511383322,0.03596608533433098,0.05898491083676269,0.11602007546616844,0.07000121,0.1026782
Eif4ebp3,-2.4911847,-1.151265,0.012731792832899621,0.03579234917556108,0.010973936899862825,0.06561160567095285,0.013295855,0.029295115
Gm16093,-2.4925995,-0.31793094,0.01268118243435673,0.03566126342346053,0.027434842249657063,0.08341575997362348,0.03264886,0.040536974
Pex16,-2.4980915,-0.70763284,0.012486397939700779,0.035124530217730314,0.01783264746227709,0.0730483203282412,0.023537269,0.038157806
Gm15411,-2.498495,-4.3688836,0.012472190276785396,0.03509191128138467,0.0013717421124828531,0.05557387258673114,0.0011742128,0.023985445
Snhg3,-2.4989798,-0.8615683,0.012455143677320688,0.035047618662646024,0.0205761316872428,0.07594241125398396,0.023811534,0.04285359
Gm26590,-2.4997149,-1.9447377,0.012429327689252527,0.0349786379357159,0.00823045267489712,0.06282741693226362,0.007987575,0.030405771
4933413L06Rik,-2.500615,-24.540886,0.01239779407925605,0.03490086190776428,0.0,0.054181778217386525,0.0,0.02411547
Phf5a,-2.501248,-0.34271106,0.01237564925921066,0.03484217263149523,0.03155006858710562,0.08792174964281789,0.042276815,0.05331545
Abcb6,-2.5016677,-1.2027161,0.012360986483992085,0.03480453807239519,0.010973936899862825,0.06579477598270872,0.013970897,0.03186962
Synm,-2.5034142,-0.56261766,0.01230015114224631,0.034644136393308,0.03017832647462277,0.08630985089936623,0.035441633,0.051913
Pald1,-2.5044556,-0.9124305,0.012264002517194388,0.034545942723242816,0.023319615912208505,0.07879986811737553,0.027658701,0.051440198
Gm43112,-2.5063295,-0.91763866,0.012199188125747377,0.034370576170581105,0.012345679012345678,0.06744330878851156,0.014291407,0.026827488
Trmt44,-2.5069904,-0.7380898,0.012176399130029662,0.034313565246344734,0.01646090534979424,0.07180276220830129,0.019545557,0.032391664
Pam16,-2.5079436,-0.2565725,0.012143601428133683,0.03423191044628117,0.04801097393689986,0.10587244019489321,0.06247149,0.07418984
Mettl21a,-2.5079784,-0.3788732,0.012142405913899831,0.03423191044628117,0.02606310013717421,0.08213356779133238,0.02980106,0.038580414
Adra1b,-2.5090547,-0.8127889,0.012105476151994332,0.034135181467529405,0.02194787379972565,0.07755430999743562,0.028014977,0.048701566
Arhgap25,-2.5136213,-1.4917383,0.011949868594772456,0.03371408747811171,0.0205761316872428,0.0757226068798769,0.021621872,0.05965361
Gm15810,-2.5146835,-2.4198039,0.011913928663432995,0.033616220013277805,0.00411522633744856,0.058834304135985636,0.004570052,0.024214666
Nle1,-2.5155463,-0.607453,0.011884807847871444,0.03353757476079665,0.02194787379972565,0.07788401655859618,0.02239765,0.033927206
Kcnj12,-2.5182877,-2.4186409,0.01179269724710099,0.03328464023420206,0.0054869684499314125,0.06033630069238378,0.005410407,0.028593369
Cast,-2.519911,-1.0246112,0.011738446828455248,0.03314544622536701,0.0205761316872428,0.07612558156573983,0.022764182,0.045778845
Hcn3,-2.5217688,-0.79552007,0.011676640533670804,0.032981323571926256,0.01783264746227709,0.07356119720115764,0.019919073,0.034324337
Frem1,-2.5219474,-1.3327674,0.011670714341990802,0.03297151659860087,0.024691358024691357,0.08022859654907133,0.027427636,0.067698255
Asb18,-2.5225945,-24.453432,0.011649263861254791,0.03291783783278118,0.0,0.05465802102795179,0.0,0.022713006
Ttc23,-2.5227313,-1.1966985,0.0116447322211291,0.03290849335104532,0.02194787379972565,0.0775909440597868,0.022009375,0.049749684
Smim29,-2.5255075,-0.7705952,0.011553130817636568,0.032663365432438404,0.023319615912208505,0.0794226471773455,0.031102728,0.05249207
Cetn4,-2.5256746,-0.75715786,0.011547641402200975,0.03265128111934549,0.0205761316872428,0.07663845843865626,0.022571113,0.0378568
Cd44,-2.5262196,-2.0821168,0.011529740662538939,0.032604097200844166,0.00823045267489712,0.06334029380518005,0.009559012,0.03986435
Gm27241,-2.5276065,-0.94482994,0.011484300008431184,0.032482435918583775,0.01646090534979424,0.07224237095651537,0.018533235,0.035375252
Gm56980,-2.5283856,-1.156047,0.011458837940878727,0.03241724315344403,0.012345679012345678,0.06784628347437448,0.015243929,0.033657856
Gemin7,-2.5299072,-0.32241833,0.011409270655347461,0.03228041513206131,0.038408779149519894,0.09587134117302268,0.046779796,0.058159795
Pwwp2b,-2.5304453,-1.6712604,0.011391786374407771,0.032234340762461754,0.006858710562414266,0.06205810162288896,0.009257919,0.029192407
1700010K24Rik,-2.5316885,-2.6440368,0.011351482582843133,0.032127063092584264,0.0054869684499314125,0.060556105066490826,0.004472807,0.027635721
Gm20404,-2.531874,-0.9541419,0.01134547796149765,0.032113451261502356,0.01646090534979424,0.07227900501886654,0.01937326,0.037199657
Coasy,-2.5327623,-0.40454614,0.011316769886641216,0.032038942877889526,0.02194787379972565,0.07832362530681027,0.029884934,0.039369624
Tfr2,-2.5327737,-2.9474058,0.011316395534475597,0.032038942877889526,0.00411522633744856,0.059164010697146205,0.0032444564,0.024758086
Srp54c,-2.5331032,-0.7151613,0.011305768522085919,0.032014543175092065,0.0205761316872428,0.07674836062570979,0.021638444,0.035280485
Gm57304,-2.5336504,-3.9985342,0.01128812632666279,0.03196795472148284,0.0013717421124828531,0.0563431878961058,0.0014532327,0.022978961
9530051G07Rik,-2.5337038,-0.26877052,0.01128640826809979,0.03196645832864355,0.02606310013717421,0.08282961497600469,0.032353338,0.03885145
B4galt7,-2.5344505,-0.30111563,0.011262379816110108,0.03190176530243291,0.027434842249657063,0.08433161153240283,0.03291454,0.040401462
Muc3a,-2.5359836,-2.740694,0.011213196619595153,0.031769147318486055,0.00411522633744856,0.05927391288419973,0.003720902,0.024611212
Pradc1,-2.5368326,-1.0489421,0.011186045693832143,0.03169556551653165,0.012345679012345678,0.06802945378613034,0.016120829,0.03307152
Lcor,-2.5375004,-0.2517122,0.011164722096259015,0.03163848162059478,0.5212620027434842,0.7304465692200608,0.8252047,0.9269517
Gm34304,-2.537598,-1.502439,0.011161615423281188,0.03163301407273131,0.009602194787379973,0.06506209473568524,0.009951324,0.02794098
Rnasel,-2.5378113,-0.84516287,0.011154813012921483,0.031617070217004245,0.019204389574759947,0.07535626625636517,0.022069683,0.03930548
Fn3krp,-2.5389385,-1.3325393,0.011118939609463942,0.03152204128574553,0.012345679012345678,0.06806608784848152,0.012822251,0.03198322
Trim71,-2.539502,-24.48303,0.011101041366646452,0.031477942330286,0.0,0.05502436165146353,0.0,0.023178414
Gm16267,-2.5434263,-2.575171,0.010977124511972568,0.03113313654598933,0.00411522633744856,0.059420449133604426,0.0047454587,0.027953018
Ing5,-2.5449035,-0.38819426,0.010930792027668532,0.03100500177171471,0.023319615912208505,0.08008206029966664,0.031526886,0.04106347
Podxl,-2.54514,-2.715163,0.010923389175508991,0.030987274825372318,0.00411522633744856,0.0594570831959556,0.004933414,0.031959966
Hirip3,-2.5453675,-0.7679359,0.010916280828479836,0.030973650038147116,0.0205761316872428,0.077004799062168,0.021749388,0.036757328
Nol12,-2.5479395,-0.6565497,0.010836126472679765,0.03076571410829515,0.027434842249657063,0.08429497747005166,0.030593917,0.047809407
Gm42902,-2.5489762,-0.62387896,0.01080396720163507,0.03067764965739557,0.01646090534979424,0.07279188189178298,0.020722184,0.031756654
9930104L06Rik,-2.549818,-1.2522496,0.010777913738113971,0.030610140803627776,0.010973936899862825,0.06682052972854159,0.013756704,0.032463938
Bag2,-2.5527265,-0.7777813,0.010688340089550217,0.030375007742592736,0.019204389574759947,0.07568597281752573,0.021376504,0.03637471
Fcor,-2.552854,-2.196057,0.010684426618108164,0.030367097866359886,0.0054869684499314125,0.06106898193940726,0.007593446,0.034331385
Idnk,-2.5549645,-0.5542166,0.010619861136117337,0.030193574372320914,0.024691358024691357,0.08165732498076712,0.03200179,0.04664539
Gstp1,-2.555621,-1.3980117,0.010599852836691168,0.030142665437812643,0.01783264746227709,0.07396417188702055,0.025553636,0.06598562
Gm17382,-2.5564582,-0.72564167,0.010574378546935062,0.030073407234985725,0.015089163237311385,0.07143642158478954,0.01901675,0.031254154
Fbxw9,-2.5575297,-0.53440243,0.010541856544816996,0.029987262900617474,0.019204389574759947,0.07594241125398396,0.024092825,0.03470898
Rsf1os2,-2.56022,-0.6155072,0.010460591386980862,0.029768702665555577,0.01646090534979424,0.07301168626589002,0.023112457,0.03519615
Dcdc2b,-2.5665724,-1.030624,0.010270915267144758,0.02923821307640424,0.01646090534979424,0.0729017840788365,0.016107254,0.032633726
Gm12655,-2.5670898,-0.47163722,0.010255608094257266,0.02920082542044005,0.02606310013717421,0.083525662160677,0.027576014,0.03803854
Cabp7,-2.5672357,-1.6659935,0.010251287326647937,0.029191616200405897,0.00823045267489712,0.06429277942631058,0.011953524,0.037449937
Mfsd10,-2.567296,-1.2001247,0.010249504625120769,0.029189633203709067,0.010973936899862825,0.06726013847675569,0.013756316,0.031328946
Tdrp,-2.5676787,-1.4085668,0.010238197758055007,0.029163614307106758,0.006858710562414266,0.06290068505696597,0.010821598,0.028475152
A930005H10Rik,-2.5690055,-0.25050163,0.010199086534627599,0.029058366576762123,0.038408779149519894,0.09686046085650438,0.044437326,0.052645285
Prps2,-2.571691,-0.2528878,0.010120313804354599,0.028840050050165243,0.03566529492455418,0.09403963805546398,0.042995248,0.051025774
Dph1,-2.5722709,-0.953962,0.01010337887322663,0.028794844115782724,0.012345679012345678,0.06887203722020735,0.015805863,0.03039545
Tmc4,-2.5737646,-1.1633139,0.010059870660115867,0.028676928138904448,0.009602194787379973,0.06594131223211341,0.012858807,0.028573837
Gm39185,-2.5752234,-2.9245067,0.010017536987233788,0.028562310998193112,0.0027434842249657062,0.05868776788658094,0.0042345743,0.03170955
Hmgn2,-2.5756524,-0.48576912,0.010005116139725734,0.02853295167421253,0.03566529492455418,0.09378319961900575,0.043209538,0.059997555
Gm14286,-2.5787718,-0.7893779,0.009915224854145555,0.02828860605552039,0.01646090534979424,0.07330475876469941,0.018046794,0.030988768
Synpo2,-2.582209,-1.7052541,0.009817011145914243,0.028017322303846594,0.009602194787379973,0.06597794629446459,0.013340403,0.042860888
Zfr,-2.5823019,-0.27273965,0.009814372360776652,0.02801276665966312,0.6762688614540466,0.8079276110927941,1.1510254,1.2840416
Gm9962,-2.5840204,-1.47087,0.009765603041568876,0.027882451782696386,0.009602194787379973,0.06616111660622047,0.011049994,0.03033445
A930024E05Rik,-2.5863373,-0.39565638,0.009700195217069309,0.027704532895690085,0.02194787379972565,0.07953254936439902,0.029540882,0.03868398
Chdh,-2.5897026,-2.3195355,0.009605888918064277,0.027458535662594378,0.006858710562414266,0.0632670256804777,0.007893783,0.038796984
Gm14204,-2.59137,-2.506057,0.00955946181595517,0.027328730609077072,0.0054869684499314125,0.061911565373484266,0.006184959,0.034636635
Thoc3,-2.5925274,-0.33891174,0.009527358227288424,0.027242749342049587,0.0411522633744856,0.10045059896691944,0.044841275,0.0563862
Enpp4,-2.5931444,-0.5162123,0.009510284206757424,0.027196821693866752,0.03566529492455418,0.09411290618016632,0.04236061,0.06004619
Cyp11a1,-2.5947864,-1.9347702,0.009464971967673421,0.027070122061882366,0.00823045267489712,0.06487892442392937,0.008128108,0.030724904
Ppif,-2.5962105,-1.3010249,0.009425831769280482,0.02696391990211504,0.013717421124828532,0.07074037440011723,0.014551703,0.035481136
Uchl1os,-2.596614,-2.6415977,0.009414766206947846,0.026935132876989842,0.0027434842249657062,0.059164010697146205,0.0041306634,0.025501614
C230013L11Rik,-2.596758,-1.8941312,0.009410826106420156,0.026926727449633647,0.006858710562414266,0.06352346411693592,0.007031853,0.025891278
Cfap65,-2.597203,-2.2491455,0.00939863383357986,0.026894706188316384,0.00411522633744856,0.06062937319119317,0.0054677133,0.025730854
Arhgap4,-2.5996475,-0.8577196,0.009331953991705375,0.026709587106638625,0.02194787379972565,0.07953254936439902,0.026603138,0.047700424
