names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_0 (for_DEGs),mean_expr_Rest (for_DEGs)
Tmsb4x,18.317413,3.2917314,6.01022231461953e-75,5.094865456102976e-71,0.7884267631103075,0.356401384083045,2.605883,0.82454807
Calm1,17.973238,2.6459877,3.1573875051067064e-72,1.78434492538597e-68,0.8387582881253768,0.5224913494809689,2.8435342,1.276588
Hsp90ab1,16.001028,2.134036,1.256817213414801e-57,1.9370980942031396e-54,0.833634719710669,0.5778546712802768,2.7317607,1.4519595
Calm2,15.910037,2.3439493,5.398128027321708e-57,7.62665521460102e-54,0.783001808318264,0.4982698961937716,2.5045714,1.167397
Rtn1,15.36418,1.9203951,2.8461987831463557e-53,3.446746726390237e-50,0.8309222423146474,0.6262975778546713,2.812003,1.6356213
Atp6v0c,14.992942,2.71993,8.165504192046504e-51,7.690997670664247e-48,0.6943942133815552,0.3356401384083045,2.1200812,0.7480305
Atp1b1,14.851125,2.0614986,6.841070076068463e-50,5.799175103483237e-47,0.7944544906570223,0.5570934256055363,2.625189,1.4031931
Nrgn,14.782072,2.799295,1.911923783721911e-49,1.5435598013914897e-46,0.6925858951175407,0.3217993079584775,2.161093,0.74354506
Fth1,14.62936,2.9894326,1.8249504421782713e-48,1.4063731725768368e-45,0.6455696202531646,0.25951557093425603,1.9363037,0.5579504
Hspa8,14.492461,2.2537034,1.352094506361046e-47,9.551420942018823e-45,0.741711874623267,0.4359861591695502,2.2573218,1.0276085
Ubb,14.166278,2.987078,1.4814788425799093e-45,9.660381652730686e-43,0.6329113924050633,0.2422145328719723,1.875884,0.5288834
Hsp90aa1,13.763061,1.9131976,4.2514073868713564e-43,2.4026120279005657e-40,0.797166968053044,0.5570934256055363,2.569971,1.4358951
Ppia,13.552161,3.0834742,7.693091100038767e-42,3.952383833638099e-39,0.595539481615431,0.20761245674740483,1.7400819,0.44096917
Rplp1,12.934865,2.5735865,2.861243926107193e-38,1.1831592566639354e-35,0.622664255575648,0.2837370242214533,1.8426936,0.6379512
Actb,12.308529,2.376266,8.14952804100083e-35,3.0036325740680013e-32,0.5952380952380952,0.2975778546712803,1.7384758,0.64346856
Pcsk1n,11.856959,2.810567,1.9803589785624336e-32,6.583334533832842e-30,0.5391802290536468,0.2041522491349481,1.524454,0.4134942
Cox4i1,11.840881,2.6777174,2.3991720636830743e-32,7.822223686092854e-30,0.5473176612417119,0.22145328719723184,1.5551184,0.459851
Cck,11.669383,2.4968293,1.8274431029160895e-31,5.532583994078461e-29,0.5663050030138638,0.25951557093425603,1.6548237,0.55949765
Mt3,11.625801,2.9450808,3.0472072421178648e-31,9.063570453134435e-29,0.5232067510548524,0.17647058823529413,1.5057824,0.3753307
Cox8a,11.260659,2.921167,2.0521796156704808e-29,5.2716141218298985e-27,0.5072332730560579,0.16608996539792387,1.4345312,0.35217643
mt-Co3,11.136069,2.2865362,8.373416783127272e-29,1.999477579452673e-26,0.5901145268233876,0.3044982698961938,1.7956762,0.7078685
Rps8,10.532613,2.6547968,6.111413876622331e-26,1.2791717390648765e-23,0.49065702230259195,0.17301038062283736,1.361567,0.37902516
Cst3,10.360171,1.9725472,3.762865236077821e-25,7.418095024705044e-23,0.593128390596745,0.35294117647058826,1.7846774,0.8167903
Olfm1,10.267031,2.0072331,9.921113858438703e-25,1.9313258604658736e-22,0.5641952983725136,0.32525951557093424,1.6316278,0.7045341
Aldoa,10.180634,2.4424496,2.4198079001041813e-24,4.459285123735466e-22,0.49698613622664256,0.21107266435986158,1.3802731,0.43663773
Gapdh,10.089377,2.788139,6.155868315783761e-24,1.087151994018728e-21,0.45449065702230257,0.15570934256055363,1.2429307,0.3052572
Slc25a4,10.004747,2.6090908,1.4526262305585148e-23,2.4876591023120265e-21,0.4653405666063894,0.16608996539792387,1.2611644,0.34684384
Ndufa4,9.811751,2.6550262,1.0021364400256434e-22,1.573168630018033e-20,0.45690174804098854,0.17647058823529413,1.263415,0.33851683
Rps29,9.620641,2.4424565,6.5422205816656295e-22,9.99250520194226e-20,0.472875226039783,0.2041522491349481,1.3229163,0.4099342
Cox6c,9.430413,2.7182395,4.084746669308581e-21,5.630308539142901e-19,0.4349005424954792,0.1453287197231834,1.1985629,0.30146608
Rps21,9.413335,2.4675899,4.806417760801923e-21,6.571613444889984e-19,0.45358649789029537,0.18339100346020762,1.2651509,0.37834734
Cox7c,9.383946,2.6406198,6.354857867204202e-21,8.483485061462995e-19,0.43670886075949367,0.15570934256055363,1.202058,0.31710652
Selenow,9.335388,2.4255002,1.0062163567138739e-20,1.312260931671309e-18,0.4538878842676311,0.18685121107266436,1.241434,0.37708217
Ckb,9.114212,2.08711,7.924394297183617e-20,9.806582548500077e-18,0.48673899939722726,0.23875432525951557,1.3362733,0.50689214
Eef1a1,9.05947,2.0991645,1.3108529408052628e-19,1.5541399131756943e-17,0.4819168173598553,0.23529411764705882,1.3201715,0.49496818
Itm2b,9.018098,1.7702078,1.9138382616321668e-19,2.2224119101172437e-17,0.5295358649789029,0.314878892733564,1.4754627,0.6875655
Cpe,8.942007,1.0426419,3.8216653215665833e-19,4.348490863210728e-17,0.6778179626280892,0.5986159169550173,2.0312116,1.4386969
Dynll1,8.9019,2.3611443,5.489875544252132e-19,6.083356207663441e-17,0.44183242917420135,0.17993079584775087,1.2056136,0.37515575
Eif1,8.874073,2.6133337,7.051857357649082e-19,7.763453872830035e-17,0.41500904159132007,0.14878892733564014,1.1189128,0.290351
Rpl41,8.731167,2.4102435,2.5205920733460228e-18,2.6708823757192793e-16,0.4309825195901145,0.17647058823529413,1.192367,0.35887676
Rpl37a,8.616941,2.4829078,6.876604270197792e-18,7.065815078602022e-16,0.4144062688366486,0.15916955017301038,1.1364814,0.32098085
Map1b,8.4974165,1.077494,1.9385654601114562e-17,1.8780822177559786e-15,0.6820373719107896,0.5847750865051903,2.0727954,1.456716
Psap,8.421208,1.864888,3.726220686696755e-17,3.569172063404338e-15,0.47649186256781195,0.25951557093425603,1.3042015,0.552207
mt-Co1,8.3717375,1.9497161,5.677498757721388e-17,5.318028394387205e-15,0.48613622664255574,0.25951557093425603,1.4225338,0.5959823
Serinc1,8.326919,1.5418923,8.297356408333872e-17,7.603966516048242e-15,0.5343580470162749,0.356401384083045,1.5231706,0.80281377
Tubb2a,8.263725,2.6801817,1.4119482357956325e-16,1.280116063619206e-14,0.38547317661241715,0.13494809688581316,1.0377324,0.25028968
Chchd2,8.24538,2.3070652,1.6463578794647207e-16,1.484699547257706e-14,0.41742013261000604,0.17301038062283736,1.1239493,0.35044402
Rps23,8.177623,2.516388,2.8949819907212455e-16,2.5563294099316664e-14,0.392706449668475,0.14186851211072665,1.0529538,0.28228563
Rpl19,8.144996,2.416394,3.7929556628507653e-16,3.2977318106652245e-14,0.39662447257383965,0.1522491349480969,1.0594957,0.30239078
Rpl38,8.121674,2.0949378,4.597982964337115e-16,3.937080968554114e-14,0.43520192887281495,0.2041522491349481,1.2001435,0.43385845
