names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Gm28376,-2.9663815,-1.3695837,0.003013264416136521,0.04239079312125043,0.12751677852348994,0.26653948599812827,0.06895712,0.16929513
Calm2,-2.9680064,-0.3549096,0.002997380798869495,0.04218943010247424,0.8859060402684564,0.8571737095961414,1.2266334,1.4065436
Mapk1,-2.970818,-0.3882671,0.002970076005959204,0.04187559882032044,0.7651006711409396,0.7106039881937946,0.73891604,0.8884739
Nr4a2,-2.976365,-1.9018776,0.0029168728493266325,0.04129419044331223,0.10067114093959731,0.2350802677992945,0.051315743,0.17962787
Dock1,-2.9889364,-1.8919836,0.002799503169042023,0.039737268965747044,0.1610738255033557,0.2866244330861709,0.099183664,0.3271357
Nefl,-2.9926548,-1.640662,0.0027656227944132827,0.03929787651289524,0.12080536912751678,0.2582247498380246,0.07612248,0.22043972
Rap2a,-2.9986603,-1.1831126,0.002711693826301493,0.0385928035554667,0.21476510067114093,0.3427399035346627,0.10786841,0.2300247
Mfhas1,-3.0074928,-0.864552,0.0026341228130531275,0.037588358994549945,0.35570469798657717,0.4573104888057015,0.2129854,0.35920435
Gm43445,-3.0077424,-2.2155824,0.0026319605519325973,0.03757746016494627,0.053691275167785234,0.19491037362320926,0.022818275,0.101836376
Camkk2,-3.0096629,-0.84519374,0.002615378567067327,0.037380437285690994,0.38926174496644295,0.4701245410697574,0.22901207,0.38004142
4930570G19Rik,-3.0206091,-0.77059996,0.002522667119731589,0.03619314822716216,0.26174496644295303,0.39432006335037073,0.17182784,0.27749947
Anxa11,-3.0225244,-1.6387159,0.002506758301149779,0.03601956981384736,0.053691275167785234,0.19606219854582105,0.038659766,0.11577157
Cep85l,-3.0230541,-0.7524244,0.002502374222000528,0.035995072454579335,0.4697986577181208,0.5369663811100712,0.3173232,0.48803744
Ubtd2,-3.0239253,-1.0352252,0.0024951810297443745,0.03591082713938476,0.19463087248322147,0.33561298682600244,0.11234499,0.21807063
Gnaz,-3.0260034,-0.9606492,0.002478094673444655,0.03572231967567483,0.18791946308724833,0.33392124397091644,0.11772176,0.21763992
Cemip,-3.0263753,-1.0316218,0.0024750488701744495,0.03569756475662236,0.21476510067114093,0.3473112086962782,0.15887581,0.30159742
Fam234b,-3.0298848,-1.1428217,0.002446469766348937,0.03536129242700158,0.19463087248322147,0.3334173205672738,0.10502148,0.21874587
Rapgef6,-3.0337102,-0.33710077,0.0024156631747484355,0.03495361847360822,0.7583892617449665,0.7168310416816643,0.8235444,0.96130115
Emb,-3.034408,-1.1031599,0.002410081773720794,0.03489164723053757,0.18791946308724833,0.3263623929162767,0.10614149,0.2155621
Cdc42se2,-3.0382335,-0.62961346,0.002379695074701342,0.034488892479625166,0.5234899328859061,0.5799438485350227,0.39322907,0.5569562
Tacc1,-3.038636,-0.6077991,0.0023765190778998486,0.03446145041725253,0.5503355704697986,0.6015765603628248,0.44450435,0.6167911
Septin7,-3.0397108,-0.5562447,0.0023680553668857696,0.03435726118154462,0.8120805369127517,0.7656756173061695,0.86180484,1.1021788
B230208B08Rik,-3.0400722,-4.01698,0.0023652135997513984,0.03433457019196114,0.020134228187919462,0.16247930314592182,0.0051207165,0.07984049
Map6,-3.045767,-0.7070896,0.002320875517421155,0.033782191307208255,0.40268456375838924,0.5040313872291412,0.27701253,0.41941363
Lypd1,-3.0464802,-1.46195,0.0023153772982610972,0.03375586711133631,0.12080536912751678,0.26135627384637533,0.07459424,0.19338578
Cpped1,-3.0479422,-1.0859199,0.002304143225959942,0.0336297275836739,0.16778523489932887,0.30904902454826866,0.09857685,0.19877943
Itgbl1,-3.0491543,-1.6874421,0.0022948650568168053,0.033530736311401604,0.0738255033557047,0.21999856021884673,0.060565308,0.18323788
Ptpro,-3.064843,-0.87879074,0.0021778425679975693,0.03201237954162729,0.28187919463087246,0.4141170542077604,0.23144774,0.39128128
Cdh7,-3.0664322,-1.7739434,0.0021662987138094795,0.03186012394091993,0.087248322147651,0.23187675473328054,0.057594612,0.1846095
Galnt13,-3.0799713,-0.49295855,0.00207020487060757,0.030547174559706427,0.7315436241610739,0.697286012526096,0.8420669,1.0505778
Rab40b,-3.0805826,-0.8027459,0.0020659602394486162,0.030501292106584792,0.31543624161073824,0.44773594413649126,0.21198893,0.3449479
Foxp2,-3.0813315,-2.5956185,0.002060771447088507,0.03044141219530961,0.06040268456375839,0.20311712619681807,0.040001065,0.22048953
Unc13c,-3.0840259,-1.9845185,0.0020421976224613836,0.030233526234455858,0.087248322147651,0.22910517601324598,0.06698255,0.24227901
Vwa3a,-3.085875,-3.6871486,0.0020295412536346703,0.030062719672085774,0.020134228187919462,0.16557483262544093,0.007964963,0.09803804
Plp1,-3.0888293,-0.9933465,0.0020094682513539528,0.029814694596289736,0.7181208053691275,0.7187747462385717,0.782496,1.212809
Zdhhc14,-3.0912335,-0.49907142,0.0019932676224146684,0.029656202112005613,0.7248322147651006,0.6864516593477792,0.72585493,0.9191985
Slc1a2,-3.0922065,-0.70453244,0.001986745997037953,0.02957554844344033,0.7919463087248322,0.7304009790511842,0.89288205,1.2090076
Kitl,-3.0960267,-1.3164592,0.001961326516691937,0.029229530506662417,0.14093959731543623,0.2812612482902599,0.09866077,0.22972074
Creb5,-3.096261,-2.3116798,0.0019597772153774895,0.02922264915493515,0.053691275167785234,0.19951767331365633,0.04864322,0.22111285
Pxdn,-3.1098614,-0.6996556,0.0018717521044827794,0.028034547964020225,0.26174496644295303,0.3961917788496149,0.18299143,0.28226423
Gm10855,-3.1141043,-2.7794611,0.0018450421098731677,0.027742742860823733,0.03355704697986577,0.18015261680224606,0.012914641,0.08548607
Ddn,-3.1201658,-1.7960293,0.0018074921437404036,0.027254384905894866,0.12751677852348994,0.26707940393060253,0.059390984,0.19267683
Cobll1,-3.1243122,-2.4692748,0.0017822126233522776,0.026918523434219056,0.10067114093959731,0.23702397235620185,0.0458925,0.23115811
Prag1,-3.1277301,-1.8995363,0.0017616189141932243,0.02665242129750672,0.087248322147651,0.23378446476135628,0.047935195,0.16822168
Sphkap,-3.1282191,-0.52002877,0.0017586905261435788,0.026623106725339695,0.7516778523489933,0.6625512922035851,0.8144044,1.0309428
B4galt6,-3.1291053,-0.70889187,0.0017533942273672827,0.026572872470027573,0.3624161073825503,0.48070693254625296,0.254501,0.38779047
Tom1l1,-3.1411011,-2.1212206,0.001683139393320807,0.02560926132419597,0.06040268456375839,0.20822834929090778,0.029369123,0.12192438
Mark2,-3.141799,-0.49569377,0.0016791331925124053,0.0255627812367186,0.610738255033557,0.6553883809660932,0.5528646,0.7133882
Lyst,-3.15137,-0.60324717,0.0016250648752243598,0.02482335712042246,0.6174496644295302,0.633755669138291,0.5307117,0.7244565
0610040J01Rik,-3.1579103,-3.1070056,0.0015890442958968588,0.02431527347992517,0.040268456375838924,0.1882153912605284,0.020472132,0.1639915
Trabd2b,-3.15844,-3.3481834,0.001586159160113339,0.02429880081655953,0.020134228187919462,0.17011014325822474,0.01238628,0.119490266
Susd1,-3.1596982,-1.3937061,0.001579326280154931,0.024207927637058185,0.1342281879194631,0.2800374343099849,0.071979485,0.1790672
Hspa12a,-3.1627443,-0.65980935,0.0015628955952577818,0.02398344068793638,0.44966442953020136,0.534734720322511,0.32994008,0.48091194
Mal2,-3.1652045,-0.980373,0.0015497397233058571,0.02382320621239613,0.24161073825503357,0.3835936937585487,0.15445456,0.28482443
Fbxl7,-3.166534,-1.0357505,0.0015426731671846466,0.02376450128006948,0.2483221476510067,0.3821179180764524,0.20697135,0.38623714
Ugt8a,-3.1670027,-1.935873,0.0015401893559031444,0.02376450128006948,0.11409395973154363,0.25682096321359155,0.09574579,0.32529777
Cdh18,-3.1776943,-0.91267043,0.001484511731117112,0.023057127291975028,0.5436241610738255,0.584047224821827,0.54166925,0.8558182
Atf7,-3.1805673,-0.65360886,0.0014698705602047525,0.022842927676519197,0.5704697986577181,0.615866388308977,0.44283286,0.6293497
Kctd4,-3.1814332,-1.2028714,0.0014654836110597094,0.022787930919661106,0.12751677852348994,0.27629400331149667,0.08895251,0.19404404
Shisal1,-3.1819475,-1.8396972,0.0014628829643055982,0.022760663144696828,0.06711409395973154,0.21945864228637246,0.040058784,0.13653491
Slitrk3,-3.1873724,-0.957133,0.0014357180027876023,0.022363908831827754,0.18791946308724833,0.3334173205672738,0.11715907,0.21617459
Grem2,-3.187841,-2.1560557,0.0014333933127559813,0.02234064867387078,0.053691275167785234,0.20408897847527177,0.028010271,0.11920892
Crocc,-3.1966329,-1.1815681,0.0013904182684305409,0.021759195616032984,0.12751677852348994,0.28162119357857607,0.07436186,0.16135314
Kif13a,-3.1985378,-1.1568213,0.0013812642071470425,0.021641148248420426,0.348993288590604,0.4546108991433302,0.2082686,0.41624907
Sptb,-3.1992407,-0.9768676,0.001377900566725262,0.021601043306830686,0.26174496644295303,0.39475199769635017,0.15224032,0.2803921
Gpr22,-3.2037792,-1.1109471,0.0013563643607008111,0.021288265404223593,0.22818791946308725,0.3688719314664171,0.1344532,0.27066016
Tmeff1,-3.216381,-0.853029,0.001298183174446077,0.02048278443767827,0.38926174496644295,0.5030955294795191,0.2727188,0.448735
Smoc2,-3.220074,-2.2000089,0.0012815749353815833,0.02024304781750409,0.06040268456375839,0.21125188971276365,0.036339354,0.15704156
Pard3b,-3.2292988,-1.4048307,0.0012409418411972865,0.019695278956273533,0.18791946308724833,0.32841408105967895,0.14525744,0.34639448
Nsun2,-3.2308676,-0.8851848,0.0012341508405157586,0.01960850605450563,0.26174496644295303,0.41415304873659203,0.17557666,0.30343324
Nmt1,-3.2389615,-0.9505523,0.0011996575062341497,0.019141803558498576,0.37583892617449666,0.48229069181484413,0.22317183,0.3942146
Wwc1,-3.249913,-0.8612582,0.0011544030858796545,0.01850963279823982,0.3422818791946309,0.45533078971996255,0.22654386,0.37972963
Syt17,-3.2770116,-0.78962654,0.0010491206126886478,0.01704345275873275,0.3087248322147651,0.4394572025052192,0.2483254,0.39693624
Kcnh3,-3.2906525,-2.2778316,0.0009995528303011767,0.016376819847678425,0.08053691275167785,0.22939313224389893,0.027679328,0.12760635
Tmem135,-3.2926595,-0.49676374,0.0009924459091558314,0.016270299926184985,0.697986577181208,0.7027931754373336,0.6634926,0.84525937
Cdh9,-3.293383,-0.8782531,0.0009898960212310897,0.016238404206641868,0.44966442953020136,0.5364984522352603,0.51066315,0.7997292
Grhl1,-3.3032596,-2.4988577,0.000955679012617252,0.015734739625628408,0.053691275167785234,0.2080483766467497,0.02156323,0.11618814
4930419G24Rik,-3.3081138,-2.091493,0.0009392662582566947,0.015502508820244095,0.09395973154362416,0.24238715715211287,0.03836784,0.15417673
2900026A02Rik,-3.3094432,-1.0526173,0.0009348170345117588,0.015438557908623822,0.2214765100671141,0.36178100928658846,0.1327518,0.25810903
Pcdh1,-3.3185253,-0.85365653,0.0009049409858333372,0.01500047149249955,0.19463087248322147,0.3522784536750414,0.14126328,0.24230593
St3gal6,-3.3187087,-3.7730024,0.0009043469849085181,0.014999878694130792,0.020134228187919462,0.17709308185155856,0.013411851,0.16939063
Prmt8,-3.3188362,-0.74667645,0.0009039346968943816,0.014999878694130792,0.31543624161073824,0.4465481246850479,0.22402754,0.35159743
Phyhd1,-3.325784,-1.7639896,0.0008817025036100533,0.014660486554456766,0.10067114093959731,0.2565690015117702,0.05088738,0.16322778
A830031A19Rik,-3.3285294,-1.9380193,0.000873057779506918,0.014553832843464443,0.06040268456375839,0.21794687207544453,0.032480713,0.11911812
Zbtb18,-3.3296247,-0.7961556,0.0008696314899381861,0.014520301900214668,0.3221476510067114,0.4664171046001008,0.25715557,0.41158834
Nf2,-3.3321817,-1.1000327,0.0008616799837387427,0.014425757733993778,0.26174496644295303,0.39662371319559425,0.14083984,0.28080642
Kcng1,-3.3398833,-2.642644,0.0008381359252698094,0.01407544519499986,0.06040268456375839,0.21323158879850262,0.02080856,0.12337261
Rasa3,-3.343556,-1.1159455,0.0008271202848455262,0.01394273654567082,0.2348993288590604,0.3713555539557987,0.13913883,0.28031954
Ccnd2,-3.3471165,-0.92792374,0.000816569129163003,0.01381174180050403,0.3087248322147651,0.44122093441796845,0.21775426,0.38038826
Myo1b,-3.35166,-1.9160058,0.0008032860562456767,0.013609266287087852,0.087248322147651,0.2438989273630408,0.05083887,0.1796636
Igsf21,-3.3618984,-1.4338288,0.0007740860811524876,0.01315603605348978,0.16778523489932887,0.31556403426679147,0.091379665,0.22992463
Ptpre,-3.3624282,-0.76164395,0.0007726023849012771,0.013139130431833745,0.42953020134228187,0.5448851774530271,0.3508114,0.53792506
R3hdm4,-3.3648171,-0.97749233,0.0007659442259922498,0.013042408968575255,0.2684563758389262,0.4087178748830178,0.1608285,0.29532716
Nek10,-3.3650005,-2.1212742,0.0007654353598388096,0.013042008952992274,0.06040268456375839,0.21791087754661292,0.03511164,0.14451292
Boc,-3.3715713,-3.6209202,0.0007474067947421084,0.012759098205032054,0.020134228187919462,0.17925275358145562,0.009266976,0.108441785
Tmem44,-3.3725493,-1.424457,0.0007447574387243307,0.012721953196772261,0.1342281879194631,0.2869843783744871,0.091162935,0.2280861
Gm44643,-3.3777807,-1.482928,0.0007307336359068951,0.012506250189056224,0.1476510067114094,0.29655892304369735,0.0686863,0.18126777
Tmem163,-3.378891,-2.0765512,0.000727788557333836,0.012463784917501705,0.08053691275167785,0.2371319559426967,0.057026397,0.2211632
Mmd,-3.3856606,-0.8901178,0.0007100715769510556,0.01223837284969523,0.3288590604026846,0.45936217694910375,0.2224541,0.3796244
Rps6ka5,-3.3924606,-0.90753835,0.0006926787631242725,0.011969310845755114,0.436241610738255,0.533222950111583,0.32102817,0.5365442
Gpd2,-3.3955474,-0.8753655,0.0006849149885054895,0.01186567746044004,0.3087248322147651,0.45407098121085593,0.21935175,0.37152085
Dph6,-3.3963065,-0.8207762,0.000683018502072184,0.011840456226244894,0.348993288590604,0.4791591678064934,0.24253497,0.39529517
Mfsd4a,-3.4031932,-0.97907853,0.000666031845653436,0.011560901610276375,0.2214765100671141,0.37747462385717373,0.14020617,0.25981385
Shank2,-3.4111087,-0.51322895,0.0006469927846100425,0.011252230499981775,0.6778523489932886,0.639586782809013,0.601627,0.77821916
Gm19410,-3.4217546,-2.7855785,0.0006221843613615311,0.010870021969950808,0.040268456375838924,0.2011014325822475,0.020337986,0.132491
Inka2,-3.4239907,-1.6853094,0.0006170871726471914,0.010809082352692328,0.10738255033557047,0.2676193218630768,0.053620532,0.16310114
Zmiz1,-3.4304802,-1.2255372,0.000602514027145295,0.010574495042060142,0.2550335570469799,0.3983874451083435,0.15474616,0.330283
Nck2,-3.4312901,-0.8374186,0.0006007178970030311,0.010549862674817938,0.35570469798657717,0.48167878482470666,0.23437037,0.38657424
Slc1a1,-3.4347944,-0.7405627,0.0005930032487138579,0.01042118854999435,0.5033557046979866,0.5724209920092146,0.36635843,0.5534794
Kcnh5,-3.4394145,-1.4302452,0.0005829738112059042,0.010266428456369093,0.1476510067114094,0.3054495716651069,0.11065818,0.27409634
Gm4876,-3.440591,-1.9950697,0.000580444809243434,0.010247406060690587,0.06711409395973154,0.23090490245482687,0.05728242,0.21108334
2310002F09Rik,-3.4415843,-2.8664699,0.0005783178921587426,0.010216569205986464,0.040268456375838924,0.20138938881290044,0.021568973,0.14756325
Tbc1d5,-3.4417474,-0.46051785,0.0005779695535026517,0.010216569205986464,0.7986577181208053,0.7797134835505003,0.9697234,1.1795362
Ankrd6,-3.4575584,-1.1352745,0.0005450941725800582,0.009706766809000249,0.174496644295302,0.3328414081059679,0.11885037,0.2446816
Tmem150c,-3.463844,-0.9588744,0.0005325152297742502,0.009520082650721294,0.2684563758389262,0.4177525016197538,0.17301746,0.31273273
9130024F11Rik,-3.4682195,-2.4232318,0.0005239191529745756,0.009403946319590411,0.08053691275167785,0.23680800518321216,0.0342975,0.17155755
Rmst,-3.4691925,-2.6513934,0.0005220254585786123,0.009376219299470129,0.10067114093959731,0.25116982218702755,0.060655985,0.33137372
Ociad2,-3.4698496,-1.1760782,0.0005207500825504065,0.009359568373330717,0.16778523489932887,0.334245194730401,0.111420974,0.2361233
Slc16a7,-3.4867911,-0.6257496,0.0004888528757488888,0.00883096840348239,0.5838926174496645,0.6309121013605932,0.5108362,0.70739746
Slitrk5,-3.488635,-1.0435269,0.000485493381202849,0.008784651281427983,0.3087248322147651,0.4378374487077964,0.16992764,0.32337576
Cdc40,-3.489007,-0.8809104,0.0004848185281765114,0.008778351652360418,0.3825503355704698,0.5010798358649485,0.25922656,0.43499902
Rnf182,-3.4929647,-1.3811822,0.00047768951549776535,0.008655102684710017,0.2080536912751678,0.3514865740407458,0.117129296,0.28042105
Gpr26,-3.4938512,-1.6194913,0.0004761065144425478,0.008632241594515021,0.08053691275167785,0.2477503419480239,0.04825083,0.1414073
Gm44257,-3.4940853,-1.2721661,0.0004756888384733264,0.008630492295596408,0.18791946308724833,0.34090418256425026,0.10904055,0.2454957
Galnt3,-3.5011656,-3.2265816,0.0004632278032812429,0.008427170666328365,0.03355704697986577,0.19750197969908573,0.013780738,0.12211784
Ramp1,-3.5046294,-1.1847467,0.0004572433249729167,0.008335229404357037,0.18791946308724833,0.3471312360521201,0.12302564,0.26051462
Nr4a3,-3.5126672,-2.2167723,0.00044363266008805546,0.008120170011284775,0.06711409395973154,0.23108487509898495,0.03494281,0.15298186
Arsj,-3.5208478,-5.337714,0.0004301694859777817,0.007900652145060147,0.013422818791946308,0.17846087394716004,0.002949558,0.11284344
Grm8,-3.5237715,-1.1150489,0.0004254508630581851,0.007824684935231646,0.436241610738255,0.5158735872147434,0.48350975,0.85302347
Rtn4r,-3.5259771,-1.4891595,0.0004219233726693849,0.007770446212218213,0.16778523489932887,0.3226549564466201,0.08021132,0.21062677
Cdon,-3.5281725,-1.0067286,0.0004184393130585721,0.00771685953458053,0.26174496644295303,0.4081419624217119,0.1722238,0.32037497
Tspan13,-3.533857,-0.7252205,0.00040954239468864195,0.007563360775809889,0.5704697986577181,0.6126988697717947,0.46033457,0.6762275
Bcl6,-3.5341985,-2.3454711,0.00040901392360675245,0.007563360775809889,0.06711409395973154,0.2307609243395004,0.032884907,0.15692551
Zdbf2,-3.5342443,-1.7902117,0.0004089429835024064,0.007563360775809889,0.11409395973154363,0.27539414009070623,0.055785563,0.18100935
Sema3a,-3.5344071,-2.5368087,0.0004086908450869403,0.007563360775809889,0.06040268456375839,0.22492981066877835,0.03390483,0.18242532
Dock10,-3.5352223,-1.1994739,0.0004074323297150113,0.007555353139711769,0.5838926174496645,0.5925419336260889,0.5900521,1.0461336
Dpy19l3,-3.5368013,-1.6630063,0.0004050042513763474,0.007520707833090846,0.1610738255033557,0.31088474551868117,0.070631295,0.20844439
Arhgap15,-3.5403159,-1.3184154,0.00039964826325805214,0.007431521684251807,0.24161073825503357,0.38006622993305017,0.14719139,0.33323455
Shroom4,-3.5463316,-1.8767692,0.0003906342650097159,0.007284068494664168,0.09395973154362416,0.25937657476063636,0.051601518,0.17771274
Esrrg,-3.547437,-0.9023938,0.0003889988116271771,0.0072639451412731815,0.44966442953020136,0.5271398747390397,0.3548447,0.5856657
Clmn,-3.554502,-1.4284239,0.000378695691740939,0.007095922759469339,0.22818791946308725,0.3780865308473112,0.13578035,0.33033115
Matn2,-3.5564783,-1.2267807,0.0003758594823737087,0.007047693155186011,0.15436241610738255,0.317867684112015,0.10659118,0.23368959
4930578G10Rik,-3.5707917,-0.7685506,0.0003559039041023866,0.00670626781432758,0.4899328859060403,0.5675257360881146,0.40740845,0.61882687
Nckap1,-3.5752027,-0.34605238,0.00034995649269157375,0.006608103273803644,0.8322147651006712,0.7891800446332158,1.0510737,1.213469
Sh3bp4,-3.57966,-2.9070623,0.00034404178258678624,0.006505561363903551,0.04697986577181208,0.21431142466345116,0.019072652,0.13491115
Cdkl4,-3.597722,-3.510023,0.000321016295403236,0.006121865051444251,0.03355704697986577,0.20077748182276295,0.010341369,0.11192266
Pou2f2,-3.6002893,-1.1229577,0.0003178632316467499,0.006066040507349552,0.2080536912751678,0.37776258008782665,0.14040749,0.28390503
Asph,-3.604069,-0.6666019,0.0003132739415195187,0.005991224774825244,0.48322147651006714,0.5915700813476351,0.42720523,0.61301655
Gfra2,-3.604736,-3.0921082,0.00031247017387574336,0.005984371754840502,0.053691275167785234,0.21852278453675042,0.017867628,0.14300355
Dleu2,-3.6056938,-0.78522766,0.0003113200483316971,0.005973858496902652,0.610738255033557,0.6564322223022101,0.5447988,0.81011575
Cdyl,-3.6066616,-1.440862,0.00031016171524632504,0.00596140578588609,0.14093959731543623,0.30267799294507236,0.082021624,0.20868963
Mb21d2,-3.6139915,-1.6708051,0.0003015189891604135,0.005816091341522118,0.12080536912751678,0.2882441868835937,0.062412057,0.18651883
Gm38413,-3.6166656,-2.9312055,0.0002984223487169238,0.005763668046901842,0.040268456375838924,0.20923619609819308,0.015231297,0.110705234
Gm1604a,-3.6261604,-1.9721617,0.00028766675824816505,0.005572895309393075,0.087248322147651,0.2548772586566842,0.04390669,0.16221075
Nek7,-3.6355226,-2.027469,0.00027741766606341196,0.005385991825956561,0.12751677852348994,0.2886761212295731,0.071985245,0.26566443
Lifr,-3.6399796,-1.4017538,0.0002726596360371204,0.005305115438318193,0.20134228187919462,0.36016125548916567,0.10857267,0.26468927
Sidt1,-3.6406572,-0.7296722,0.00027194314760452894,0.0052988487136575,0.5167785234899329,0.5887985026276006,0.45204654,0.6666685
Neo1,-3.6411207,-0.66845196,0.00027145393586248257,0.005296998733932394,0.6040268456375839,0.6750053991793248,0.57740146,0.8073418
Mdga1,-3.6498513,-2.205353,0.0002623922369330083,0.005138833386581583,0.0738255033557047,0.24357497660355626,0.03693758,0.16002238
Ppp2r5a,-3.6603239,-1.3445086,0.0002518966192408698,0.004947706256580534,0.2483221476510067,0.39698365848391043,0.1289913,0.29983038
Hs3st2,-3.6608894,-2.4504945,0.00025134133421824426,0.004940410863529058,0.053691275167785234,0.22550572313008424,0.03575894,0.18148464
Rilpl1,-3.6656826,-1.2107961,0.00024667982395458195,0.004855887816600452,0.12751677852348994,0.30019437045569075,0.09081123,0.19888091
Grik3,-3.6672819,-1.5186738,0.00024514246700339603,0.004832705860881329,0.2214765100671141,0.3627528615650421,0.14096664,0.36030316
Cacng3,-3.6825733,-0.904557,0.00023089148661026892,0.0045820193834696646,0.37583892617449666,0.4956806565402059,0.28091052,0.47445852
Pde4b,-3.6989546,-0.73269373,0.0002164892756786957,0.0043508353309547896,0.7986577181208053,0.7634799510474408,1.267492,1.6564481
Stum,-3.7061927,-1.2070866,0.0002103981433039414,0.004237929618123617,0.2348993288590604,0.39244834785112664,0.14284168,0.30342945
Neurod6,-3.7105837,-1.6047206,0.0002067819922532422,0.004177618144244073,0.15436241610738255,0.323698797782737,0.0923354,0.2578921
Npr3,-3.7186978,-1.7842352,0.00020025237882454613,0.0040609671086909846,0.0738255033557047,0.24681448419840185,0.05001278,0.16266504
Sorl1,-3.7235472,-0.68463457,0.00019644318508228465,0.003998809381182567,0.5570469798657718,0.6315600028795623,0.51884377,0.73864514
Ntm,-3.7363172,-0.55514294,0.0001867351934828047,0.003821458224587176,0.8187919463087249,0.8152400835073069,1.6659921,1.9885106
Kcna4,-3.737397,-1.0986942,0.00018593527616807455,0.0038104570572013606,0.15436241610738255,0.32762220142538334,0.10398604,0.21081857
Myo5b,-3.7399642,-1.8397121,0.00018404649827084903,0.0037750606172043616,0.12080536912751678,0.2898639406810165,0.064889744,0.21508467
Gm49678,-3.7525914,-0.9313068,0.00017501593585469925,0.0036035848248396696,0.4899328859060403,0.5565114102656397,0.5797516,0.91554344
Add2,-3.7537782,-0.7349331,0.00017418892953965963,0.00358930716006952,0.5704697986577181,0.6043841336116911,0.43333733,0.64328593
Gm4258,-3.7739036,-0.60007155,0.00016071289228858352,0.0033372143862397522,0.7046979865771812,0.7240659419768195,0.8351961,1.0914235
Nptx1,-3.7911305,-1.7692374,0.00014996310806065794,0.0031212306069635007,0.18791946308724833,0.3442516737455907,0.08833913,0.27370408
Stx6,-3.8012874,-0.9680395,0.0001439462175749472,0.0030146803322204456,0.30201342281879195,0.4566625872867324,0.19443516,0.35054854
Adamtsl1,-3.8125598,-1.2278053,0.000137534941083325,0.0028871592710226117,0.2483221476510067,0.41195738247786334,0.24142,0.49440604
Lhx2,-3.8137822,-2.5664809,0.00013685604056117525,0.002877403607103896,0.06040268456375839,0.2379238355769923,0.02697831,0.15012951
Hs6st3,-3.814531,-0.67368263,0.00013644177431646533,0.0028709400750849047,0.8120805369127517,0.7943632567849687,1.5959663,1.9842774
Plekha6,-3.81638,-0.98433983,0.00013542384507201895,0.0028517544804742547,0.33557046979865773,0.4710244042905478,0.20786555,0.37645382
Ppfibp1,-3.8224366,-1.8928709,0.00013213950724797133,0.0027913432073529794,0.10738255033557047,0.28198113886689224,0.06722312,0.22970693
Car12,-3.8259053,-2.8680143,0.00013029235748794198,0.002756657988740946,0.053691275167785234,0.23032898999352097,0.023384059,0.15933394
Ahcyl2,-3.8262365,-0.5667159,0.00013011732883466806,0.0027551242125985267,0.7919463087248322,0.7469224677848967,0.9606252,1.2207048
Pak5,-3.8353796,-0.5303085,0.00012537048898262628,0.002656707443977262,0.785234899328859,0.7413073212871644,0.9479434,1.188597
