names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astrocytes (for_DEGs),mean_expr_Rest (for_DEGs)
Asah2,-4.400774,-0.7676886,1.0786540726607766e-05,3.773884756822275e-05,0.03775510204081633,0.12345633365377505,0.04511359,0.07563297
Tbc1d17,-4.401184,-0.38231093,1.0766177975295305e-05,3.767250972733231e-05,0.04183673469387755,0.12892849219847666,0.05150075,0.0666171
Rab9b,-4.402028,-2.1419475,1.0724370177488978e-05,3.753110532288732e-05,0.00816326530612245,0.09147378540264735,0.010287294,0.044627286
Niban2,-4.4031997,-0.4435965,1.0666593836708066e-05,3.733377313955266e-05,0.03775510204081633,0.12434371071507802,0.048385642,0.06524646
Gm15414,-4.4042687,-1.729196,1.061413113849991e-05,3.7154990058818725e-05,0.00816326530612245,0.09158470753531021,0.011880832,0.038860075
Gm57006,-4.408262,-0.66946477,1.0420355282438775e-05,3.649093528465136e-05,0.025510204081632654,0.11081121053020779,0.03251506,0.051229604
Ankrd50,-4.409634,-0.5017456,1.0354531566813903e-05,3.626988178859204e-05,0.03979591836734694,0.1264142571914516,0.048445065,0.06792339
Dsg2,-4.4101024,-1.504468,1.0332167307449105e-05,3.6196262783723266e-05,0.015306122448979591,0.09923833468904829,0.018472971,0.051546887
Aspa,-4.411447,-0.96280503,1.0268210129777223e-05,3.597689479555535e-05,0.07448979591836735,0.16009761147674334,0.10277917,0.19143263
Tnxb,-4.4115615,-2.7601442,1.0262778377727213e-05,3.596255281814427e-05,0.00510204081632653,0.088330991643866,0.006468431,0.043024343
Ppp2r1b,-4.4123373,-0.3342997,1.0226067080652932e-05,3.583858386032924e-05,0.03571428571428571,0.1223840863713673,0.049273048,0.061732445
Gm47405,-4.412998,-4.1855955,1.019487591649734e-05,3.573393110830726e-05,0.0020408163265306124,0.08496635361975893,0.0019656378,0.035177007
Pla2g15,-4.416097,-0.8950689,1.0049892081076982e-05,3.5239540678394694e-05,0.024489795918367346,0.10962804111513717,0.03343945,0.06131966
Gm16091,-4.4165654,-1.3673306,1.0028156666538437e-05,3.5167915639505064e-05,0.013265306122448979,0.09720476225689566,0.018008677,0.045816157
Pank4,-4.416744,-0.56499165,1.0019866154129844e-05,3.5143428215829385e-05,0.02959183673469388,0.11550691414626932,0.03830566,0.05616098
Stk26,-4.417327,-2.2012482,9.992897518270545e-06,3.505341466265399e-05,0.00816326530612245,0.09173260371219404,0.010056683,0.045433745
Elac2,-4.4177895,-0.61087054,9.971557911161775e-06,3.498312587451585e-05,0.024489795918367346,0.10988685942468387,0.034569833,0.052324455
Gm32391,-4.4197106,-1.8559058,9.883324909350394e-06,3.4678106596271234e-05,0.00816326530612245,0.09184352584485692,0.011064774,0.039484713
Rfesd,-4.4222403,-0.44243565,9.768264034365108e-06,3.4283340465437625e-05,0.03775510204081633,0.12471345115728759,0.046021875,0.06203568
Fem1a,-4.430532,-0.46367568,9.40008675949202e-06,3.300840711285292e-05,0.0326530612244898,0.11924129261258597,0.04438125,0.06070222
Pkdcc,-4.431541,-1.6659206,9.356206957006825e-06,3.2858617296402216e-05,0.011224489795918367,0.09535606004584782,0.0140908575,0.044044677
Oacyl,-4.4321556,-1.5828557,9.329555579369147e-06,3.277787113201477e-05,0.011224489795918367,0.09546698217851068,0.014403364,0.04254142
Gm21814,-4.4339886,-1.037143,9.25055355946079e-06,3.251306398204204e-05,0.019387755102040816,0.10445167492420321,0.025287861,0.0512219
Rel,-4.4341455,-0.77202225,9.243826558764588e-06,3.2493670805076466e-05,0.030612244897959183,0.11654218738445611,0.040839817,0.06876489
Pced1a,-4.4344225,-0.31543997,9.231936389974363e-06,3.2456120737748415e-05,0.03775510204081633,0.12493529542261332,0.047962394,0.05934238
Gal3st1,-4.4385967,-1.7909696,9.054736214494873e-06,3.183731511168244e-05,0.017346938775510204,0.10167862160763144,0.021999065,0.074152224
Bmi1,-4.4419928,-0.5749309,8.912955754697414e-06,3.13552135544278e-05,0.03469387755102041,0.12153368335428529,0.0433563,0.06391743
Tsc22d1,-4.4442677,-0.3095697,8.819177061727303e-06,3.103749674507042e-05,0.47346938775510206,0.7088663758041854,0.7801347,0.9020343
Gnpda1,-4.4458995,-1.2710391,8.752489795568507e-06,3.081087394300089e-05,0.0163265306122449,0.10119795903275901,0.020565217,0.048928246
Exoc4,-4.4469824,-0.28854647,8.708489644783258e-06,3.065999957485929e-05,0.7561224489795918,0.8436737410337942,1.4720377,1.6295569
Slc50a1,-4.4490623,-0.30075082,8.624591529306802e-06,3.038452529073997e-05,0.04081632653061224,0.12874362197737188,0.05681374,0.06953412
Osbpl5,-4.4497457,-0.96527714,8.597199755914303e-06,3.0291995468321183e-05,0.019387755102040816,0.10474746727797087,0.02612443,0.050387353
Wdr31,-4.450839,-1.572035,8.55354577858951e-06,3.0146088020815865e-05,0.01020408163265306,0.09461657916142868,0.014588607,0.042765684
Impdh1,-4.4564457,-1.3154855,8.332967702795413e-06,2.938410002284944e-05,0.0163265306122449,0.10138282925386378,0.020509511,0.050286487
Nedd4l,-4.460067,-0.357442,8.193402335152124e-06,2.8906860788780526e-05,0.5846938775510204,0.7543074761517414,1.0167346,1.181775
Rgs2,-4.461484,-0.9171367,8.139410324442614e-06,2.872041436871609e-05,0.02857142857142857,0.11480440730607114,0.040195804,0.07459759
Lca5l,-4.4625993,-0.5544042,8.097145402933272e-06,2.858254032801064e-05,0.030612244897959183,0.11735561635731716,0.03805507,0.055399865
Tnip1,-4.464615,-0.39353508,8.021295537182837e-06,2.8318514135343954e-05,0.04081632653061224,0.12911336241958146,0.052372333,0.06824745
Resp18,-4.4655733,-0.48256803,7.985462143775087e-06,2.8195711932094166e-05,0.05204081632653061,0.14098203061450862,0.07239334,0.099756025
Siglech,-4.4687905,-2.3215802,7.866306595689047e-06,2.7789594823319053e-05,0.025510204081632654,0.10962804111513717,0.030762084,0.14510675
Ccdc137,-4.4692287,-0.71803445,7.850213881271378e-06,2.7736390136720832e-05,0.027551020408163266,0.11413887451009391,0.035715826,0.058091693
Slc39a3,-4.4692607,-0.53330564,7.84903400524984e-06,2.7735868453585373e-05,0.044897959183673466,0.1332914294165496,0.051723287,0.07401757
Gm54109,-4.469275,-2.1649866,7.848517862803704e-06,2.7735868453585373e-05,0.015306122448979591,0.09994084152924647,0.0226511,0.0977988
Rgs14,-4.469757,-2.0843937,7.830841165585392e-06,2.7678861104877594e-05,0.00816326530612245,0.09276787695038083,0.011208939,0.046696756
Matcap1,-4.4715176,-1.548622,7.76664367409192e-06,2.7459173095111828e-05,0.01020408163265306,0.09506026769208016,0.014930443,0.043064136
Bap1,-4.4768753,-0.44963166,7.574347728351617e-06,2.680046397956386e-05,0.036734693877551024,0.12460252902462471,0.048748124,0.065997794
Tut1,-4.477201,-0.4392792,7.562810754476365e-06,2.676669190895415e-05,0.03469387755102041,0.12227316423870443,0.044924136,0.06043902
Slc19a2,-4.4785514,-0.81536597,7.515132841080373e-06,2.6604956447935393e-05,0.02142857142857143,0.10752052059454263,0.02889847,0.050308973
Ino80e,-4.4796567,-0.5063605,7.476324749946304e-06,2.6471056269740045e-05,0.03571428571428571,0.12360422983065887,0.046412993,0.06530251
Clcn1,-4.481827,-2.8514888,7.4006766531836165e-06,2.621012016225699e-05,0.004081632653061225,0.08855283590919175,0.0056522903,0.04009594
Gm10827,-4.482052,-1.9130095,7.392873688467399e-06,2.6185936726749147e-05,0.011224489795918367,0.09620646306292982,0.0120173525,0.0445236
Cygb,-4.4862843,-1.0156947,7.24760664960868e-06,2.568493678119035e-05,0.027551020408163266,0.11410190046587296,0.03396257,0.06751612
Cdk6,-4.4863424,-1.1120167,7.245625479442272e-06,2.5681302813957767e-05,0.027551020408163266,0.11388005620054721,0.04165581,0.087955594
Efcc1,-4.4882617,-25.212015,7.18067209072788e-06,2.5461158495362646e-05,0.0,0.08426384677956075,0.0,0.03813001
Fxyd5,-4.488909,-2.61586,7.1588973867118285e-06,2.5387300089870243e-05,0.007142857142857143,0.09176957775641499,0.008002968,0.04807956
Gpr12,-4.5026383,-2.2799776,6.71150792084178e-06,2.3819603464934436e-05,0.00816326530612245,0.09324853952525328,0.010117016,0.048204053
Oprd1,-4.5050716,-2.0002115,6.6350495201736105e-06,2.3560695203788147e-05,0.011224489795918367,0.09665015159358131,0.013556254,0.05316362
Itga3,-4.508822,-1.8870391,6.518865605924283e-06,2.3160375357819054e-05,0.009183673469387756,0.09461657916142868,0.012063288,0.04391096
Ptp4a3,-4.51009,-0.45293403,6.480019536409238e-06,2.3025406630959563e-05,0.0336734693877551,0.12194039784071582,0.047464963,0.06441763
Gm48693,-4.5102005,-2.002087,6.4766441008236416e-06,2.3016456419670844e-05,0.009183673469387756,0.09461657916142868,0.010935228,0.04310222
Nrip2,-4.5115485,-1.8624368,6.435599001244045e-06,2.2873617085109458e-05,0.011224489795918367,0.09676107372624418,0.013673918,0.048850007
9330175M20Rik,-4.513456,-3.535825,6.377973304321156e-06,2.2677801070148136e-05,0.003061224489795918,0.08803519929009836,0.0037837846,0.04302896
Gm15680,-4.5141773,-5.0781403,6.356302885370298e-06,2.261143944598765e-05,0.0010204081632653062,0.08585373068106189,0.001182654,0.039196618
Gm29724,-4.515381,-3.8874333,6.320302030987707e-06,2.2490599334212643e-05,0.003061224489795918,0.08803519929009836,0.002764463,0.040151067
Mrpl24,-4.517417,-0.39141127,6.259862660710273e-06,2.228142928775799e-05,0.04285714285714286,0.132071285957258,0.05722566,0.07441216
Junb,-4.5185704,-0.9092258,6.225861550833589e-06,2.2169215461290557e-05,0.030612244897959183,0.11816904533017822,0.038659535,0.07141407
Capn10,-4.5244303,-0.49761462,6.055842746461534e-06,2.1580967453238916e-05,0.0336734693877551,0.12190342379649487,0.042303886,0.05922048
1700047M11Rik,-4.525805,-1.846259,6.01661004665288e-06,2.144399946326607e-05,0.02857142857142857,0.11421282259853582,0.034688983,0.119487084
Dhx16,-4.526739,-0.617976,5.990077708928544e-06,2.135226691946272e-05,0.027551020408163266,0.11532204392516454,0.038243227,0.058107987
Rps6ka6,-4.5286684,-1.2533066,5.935655050641753e-06,2.1161078839159332e-05,0.019387755102040816,0.10607853286992532,0.022659121,0.053192824
Trim36,-4.5320244,-1.7344973,5.842108060373912e-06,2.0838635813387365e-05,0.02142857142857143,0.10759446868298454,0.025536506,0.082566045
Hhat,-4.5324645,-1.091251,5.8299456870390975e-06,2.0800775542522977e-05,0.018367346938775512,0.10515418176440139,0.024477208,0.051447853
Gfus,-4.5335236,-0.6475363,5.800777487534154e-06,2.069945432802692e-05,0.027551020408163266,0.11528506988094357,0.036799423,0.05706039
Cotl1,-4.5339556,-0.31269175,5.788917908644808e-06,2.0662622769033737e-05,0.05408163265306123,0.14508614952303484,0.07328858,0.09024729
Stac2,-4.533988,-1.5558712,5.788036263747059e-06,2.066222059344805e-05,0.015306122448979591,0.10175256969607335,0.018688513,0.05397955
Fli1,-4.540511,-2.8098803,5.6118057769989585e-06,2.0043761960383096e-05,0.014285714285714285,0.09971899726392072,0.019145334,0.12711331
Rmc1,-4.540913,-0.9949831,5.601117148620103e-06,2.0008244852887818e-05,0.02040816326530612,0.10766841677142645,0.025723213,0.050629277
Gm42869,-4.5409975,-0.9760194,5.598875013967699e-06,2.000289477799655e-05,0.02040816326530612,0.1076314427272055,0.025771126,0.050076414
Topors,-4.5418572,-0.29582047,5.576075528632717e-06,1.9924089023186315e-05,0.05204081632653061,0.14290468091399838,0.06384115,0.077818066
Mrpl9,-4.5422254,-0.4935902,5.566354298980192e-06,1.9891998937837183e-05,0.0326530612244898,0.12123789100051764,0.04346239,0.060663976
Rasl10a,-4.5433044,-0.73747385,5.53792163321476e-06,1.979302398037784e-05,0.03775510204081633,0.12663610145677734,0.051241808,0.08402845
Pwp1,-4.5437746,-0.6892476,5.525575519090776e-06,1.9751525102829475e-05,0.02857142857142857,0.11676403164978186,0.03740409,0.05963981
Ccnj,-4.5491543,-0.80967677,5.386195816157291e-06,1.9271249211737203e-05,0.025510204081632654,0.11317754936034903,0.030750401,0.05329157
Scrt1,-4.552611,-0.6559278,5.298425876439654e-06,1.8962267354812665e-05,0.03571428571428571,0.12482437328995045,0.04329349,0.06739006
Plpp5,-4.552856,-0.4470952,5.2922526221106e-06,1.8942697210085495e-05,0.03469387755102041,0.1237521260075427,0.04477069,0.06055168
Setdb2,-4.55455,-1.010033,5.2497842573729055e-06,1.879820135869003e-05,0.02142857142857143,0.10896250831915995,0.027646156,0.05491896
Gm12339,-4.5583,-2.8893497,5.156937047680117e-06,1.847805020284901e-05,0.00510204081632653,0.09110404496043777,0.006276704,0.045597073
Rims3,-4.564608,-0.96847576,5.004285668343257e-06,1.7943041887961477e-05,0.02346938775510204,0.1114027952377431,0.031921476,0.06153788
Ubtd1,-4.567132,-1.0312251,4.944425968324589e-06,1.7735512717778894e-05,0.024489795918367346,0.11232714634326703,0.030370438,0.061115876
2900005J15Rik,-4.568209,-0.6236398,4.919090049678578e-06,1.7646989270342243e-05,0.024489795918367346,0.11277083487391851,0.033769768,0.051566813
Pnck,-4.5699615,-0.78163755,4.8781373874217505e-06,1.7504747809832054e-05,0.03163265306122449,0.12053538416031946,0.04280858,0.072496764
Umps,-4.570938,-1.0298895,4.855454772636185e-06,1.742568047826022e-05,0.018367346938775512,0.10593063669304148,0.024818698,0.050037563
Fgd3,-4.5741715,-3.0705502,4.781078056292545e-06,1.716562899152601e-05,0.007142857142857143,0.0933964357021371,0.008293505,0.06762394
Slc37a1,-4.5742702,-1.5259447,4.778830221618491e-06,1.715985140383387e-05,0.015306122448979591,0.10230718035938771,0.016963579,0.048092373
Gm42477,-4.5758114,-2.1943243,4.743776385541061e-06,1.7038533816266315e-05,0.01020408163265306,0.09672409968202322,0.01079095,0.048461486
4930555F03Rik,-4.582411,-2.815224,4.59645458245039e-06,1.651822049357255e-05,0.00510204081632653,0.09154773349108926,0.008715882,0.059789468
Morn4,-4.588548,-0.51127464,4.463391586216267e-06,1.6044325340686436e-05,0.03775510204081633,0.12793019300451083,0.0449438,0.06346303
4932443L11Rik,-4.5908613,-0.9906927,4.414206458295192e-06,1.5871768705257838e-05,0.026530612244897958,0.1151001996598388,0.030085023,0.058921024
Rbak,-4.5922136,-0.61460245,4.3856885049893624e-06,1.5771339685367262e-05,0.0326530612244898,0.12227316423870443,0.040224746,0.060949244
Abca9,-4.5940523,-1.8893664,4.347198974687142e-06,1.5635020271696358e-05,0.024489795918367346,0.1116616135472898,0.032050975,0.113920785
Csf1r,-4.594406,-1.6439856,4.339832732278576e-06,1.561061653498331e-05,0.04285714285714286,0.13014863565776824,0.054706432,0.16189441
Snhg5,-4.5955596,-0.8984585,4.3158917517308944e-06,1.5528657119578086e-05,0.026530612244897958,0.11521112179250166,0.031058453,0.057139665
Anln,-4.597666,-1.1722503,4.2725067587159016e-06,1.537667514153446e-05,0.03571428571428571,0.12438068475929898,0.048656847,0.10648925
Gm31152,-4.5986667,-1.8117791,4.252037375232038e-06,1.5307106681736983e-05,0.00816326530612245,0.09524513791318494,0.01212525,0.041936114
Alg10b,-4.5992956,-0.6023364,4.2392202067759955e-06,1.5265055877254223e-05,0.03979591836734694,0.13022258374621015,0.04741265,0.07112395
A730060N03Rik,-4.600284,-3.271727,4.219147895612927e-06,1.5196850396128598e-05,0.006122448979591836,0.09284182503882274,0.004256402,0.040370043
Rskr,-4.602517,-0.60725474,4.174156483393734e-06,1.503882873542366e-05,0.02959183673469388,0.11909339643570213,0.04051882,0.061087806
Fgf5,-4.6028023,-3.2013843,4.168439251341951e-06,1.50202444258493e-05,0.003061224489795918,0.08973600532426237,0.004549372,0.04108658
Wrap73,-4.602806,-0.48786992,4.1683587805615055e-06,1.50202444258493e-05,0.03469387755102041,0.12486134733417141,0.046775375,0.064996034
Kcnf1,-4.606546,-0.43370846,4.094122364381132e-06,1.4762354794809585e-05,0.04591836734693878,0.1373955483250758,0.061071716,0.081635796
Ccdc177,-4.6068115,-1.5943369,4.088905207316298e-06,1.4747501063166298e-05,0.0163265306122449,0.10404496043777268,0.016672384,0.049518667
Glis1,-4.609635,-0.7072009,4.033767471742804e-06,1.4552541885839039e-05,0.024489795918367346,0.11358426384677955,0.03490303,0.05637093
Sec13,-4.6116524,-0.51641655,3.994803851606923e-06,1.4413908888502486e-05,0.03163265306122449,0.12153368335428529,0.043110076,0.061107393
Litaf,-4.6140437,-1.014564,3.9490889471686975e-06,1.4250875639326202e-05,0.04897959183673469,0.13843082156326258,0.060840413,0.11932098
D430036J16Rik,-4.6155047,-3.553789,3.92140778396859e-06,1.4152884775720084e-05,0.004081632653061225,0.09103009687199586,0.0038026776,0.04376974
Gm33524,-4.616984,-3.3864038,3.893573431247586e-06,1.4056202888300772e-05,0.003061224489795918,0.08999482363380906,0.0039467067,0.040520344
Qrfpr,-4.6212564,-3.1876442,3.8142310175163377e-06,1.3779024931522453e-05,0.004081632653061225,0.09117799304887969,0.0067836745,0.060170475
Rrp12,-4.6236157,-1.0717871,3.771083933373141e-06,1.36268188931867e-05,0.02142857142857143,0.11025659986689344,0.026022725,0.053937435
Rab33a,-4.6238847,-1.2432958,3.766188993597935e-06,1.361096143348709e-05,0.018367346938775512,0.1067810397101235,0.026006144,0.060506172
4930587E11Rik,-4.6251106,-5.6126904,3.7439829275378723e-06,1.3534349692310322e-05,0.0010204081632653062,0.08792427715743548,0.00086482294,0.04146376
Gm49066,-4.632078,-0.9085773,3.620136955587375e-06,1.3098987341318715e-05,0.02142857142857143,0.1105523922206611,0.028494367,0.052837957
Tmem135,-4.633515,-0.31985134,3.5950893499291302e-06,1.3011860295338863e-05,0.4602040816326531,0.7096428307328255,0.72609437,0.8466484
Serinc2,-4.6346664,-2.722101,3.575136254512596e-06,1.2943130040252419e-05,0.00510204081632653,0.0925460326850551,0.0068167145,0.04414374
Grid1,-4.6348634,-0.2624402,3.571734333282459e-06,1.2932556466150073e-05,0.7214285714285714,0.7848110626340309,1.3944092,1.5342019
Pla2g4a,-4.635207,-2.9708383,3.565805759246802e-06,1.2912830289887004e-05,0.01020408163265306,0.09750055461066331,0.012449524,0.0936846
Mrpl37,-4.6393366,-0.5018299,3.4952928228179346e-06,1.2659188320409477e-05,0.03571428571428571,0.1267470235894402,0.04523551,0.06346731
Trim27,-4.640679,-0.676169,3.4726611898741354e-06,1.257891698192478e-05,0.02959183673469388,0.11953708496635362,0.039667975,0.06265463
Dnmt3a,-4.6411414,-0.26145038,3.4649014308847098e-06,1.255250120640045e-05,0.44285714285714284,0.6848702211047845,0.6844939,0.77842104
Mms22l,-4.642423,-0.8899545,3.443463464813448e-06,1.2479884448278574e-05,0.02346938775510204,0.1126968867854766,0.03399087,0.062102918
Med4,-4.642922,-0.2556812,3.435164589546378e-06,1.245316682691732e-05,0.05102040816326531,0.14397692819640612,0.06375017,0.07565442
Exog,-4.6445856,-0.64450866,3.4075957397054816e-06,1.2354891043838388e-05,0.03163265306122449,0.12201434592915773,0.04129513,0.06382344
Gm16168,-4.645319,-0.74564695,3.3955102986491006e-06,1.2312734375803148e-05,0.11224489795918367,0.20590845226650892,0.14946471,0.23926044
Gtf2f1,-4.6459785,-0.38384455,3.38468503050691e-06,1.2275136559551987e-05,0.04693877551020408,0.13950306884567035,0.06352328,0.0821101
Zfp120,-4.6498346,-0.30628052,3.3220108265165573e-06,1.2051090982651531e-05,0.04285714285714286,0.13495526140649264,0.059361536,0.07290084
Cdk4,-4.6523385,-0.529348,3.2819142666703382e-06,1.1908850282975285e-05,0.03571428571428571,0.1266730755009983,0.049368106,0.07049572
Ninj2,-4.6531467,-1.3707875,3.2690771465802032e-06,1.1865473852304478e-05,0.03877551020408163,0.12785624491606892,0.053810332,0.13363197
Zfp362,-4.654077,-0.3956325,3.2543517769830026e-06,1.1816815168585577e-05,0.03979591836734694,0.13159062338238556,0.050333332,0.06570268
Hccs,-4.656157,-0.8001229,3.22166407937973e-06,1.1699704529386856e-05,0.02959183673469388,0.1197219551874584,0.037168015,0.06385386
Gm43915,-4.6565146,-2.3089526,3.216074256861773e-06,1.1680983411986462e-05,0.009183673469387756,0.09720476225689566,0.009464783,0.046046287
Ubap1l,-4.6566935,-2.4530265,3.2132828351681757e-06,1.1672422574147475e-05,0.007142857142857143,0.09509724173630112,0.008305037,0.044652767
Lyrm7,-4.6585703,-0.281573,3.184128400537034e-06,1.1568081411902393e-05,0.04183673469387755,0.1341418324336316,0.05386488,0.06510343
Dach2,-4.6634216,-2.581279,3.109946952872065e-06,1.1303161723748463e-05,0.011224489795918367,0.09934925682171115,0.014960155,0.086365834
Armcx5,-4.6648746,-0.31234947,3.0880539347519667e-06,1.1226628227139136e-05,0.04693877551020408,0.14009465355320566,0.060529288,0.07462702
Pithd1,-4.667716,-0.42266294,3.0456634391458154e-06,1.1077013618008672e-05,0.04285714285714286,0.13510315758337646,0.056080703,0.07447483
B4galt2,-4.669607,-0.5506757,3.017763041150396e-06,1.0978512444585857e-05,0.027551020408163266,0.11809509724173631,0.04237824,0.061479367
Rph3al,-4.6716247,-2.6597168,2.988265127347562e-06,1.0874144633237945e-05,0.006122448979591836,0.09432078680766103,0.0077623413,0.048067756
Prrg3,-4.674181,-1.8127985,2.9512903416942642e-06,1.0742504941929677e-05,0.012244897959183673,0.10108703690009613,0.0142605575,0.049227722
Ehd1,-4.6748624,-0.5804143,2.941510533746397e-06,1.0708357680770315e-05,0.04693877551020408,0.1395400428898913,0.055874966,0.08243384
Stard5,-4.6775208,-0.33296952,2.903639939305629e-06,1.0571924819666971e-05,0.04897959183673469,0.14235007025068402,0.0670663,0.083765805
Gm36251,-4.678168,-3.3857403,2.894493790021733e-06,1.0541481178894546e-05,0.004081632653061225,0.09221326628706648,0.0051105125,0.052168336
Gm27008,-4.6796513,-1.5045077,2.87363565762892e-06,1.0468355493558714e-05,0.015306122448979591,0.10434075279154034,0.019151097,0.053408537
Gxylt2,-4.680469,-2.039776,2.86219437338923e-06,1.0430918596632118e-05,0.011224489795918367,0.09994084152924647,0.012961171,0.052251708
2510039O18Rik,-4.682619,-0.9495333,2.8323234445587117e-06,1.0324858357793053e-05,0.024489795918367346,0.11465651112918732,0.030199677,0.05752578
Lpl,-4.6850004,-1.1080114,2.79959119899464e-06,1.020692205115142e-05,0.025510204081632654,0.11569178436737411,0.031975716,0.06769315
Gm2694,-4.6850104,-2.8097506,2.7994538603538035e-06,1.020692205115142e-05,0.00510204081632653,0.09347038379057901,0.00695752,0.04779321
Rnf152,-4.6918736,-2.4152687,2.70714639707918e-06,9.873900324354225e-06,0.01020408163265306,0.09894254233528063,0.011951945,0.062163513
Pcsk2os2,-4.6953883,-3.9105325,2.6610091463165645e-06,9.709575741652104e-06,0.003061224489795918,0.09136286326998447,0.002649574,0.03912164
Dnah2,-4.702719,-0.60947084,2.5671941974747613e-06,9.373625232524369e-06,0.0336734693877551,0.1255638541743696,0.0449556,0.06780234
Agbl1,-4.703063,-1.0931132,2.5628754423081486e-06,9.359127906335955e-06,0.024489795918367346,0.11502625157139688,0.033646487,0.07045909
Sumo3,-4.704158,-0.28511912,2.5491574714084063e-06,9.311563520492642e-06,0.06020408163265306,0.15569770021444945,0.08059061,0.09736804
Pja2,-4.7052093,-0.3971804,2.536059541683801e-06,9.266238765983646e-06,0.5265306122448979,0.756451970716557,0.8412705,1.0070271
Tnfrsf25,-4.706471,-2.988391,2.520417354267718e-06,9.215350974169762e-06,0.00510204081632653,0.09376617614434667,0.005412232,0.042165656
Tubd1,-4.7080507,-0.47376162,2.500970175092705e-06,9.146735892846194e-06,0.03571428571428571,0.12793019300451083,0.044849128,0.061754283
Zfp607b,-4.7097225,-1.1048176,2.4805418228884517e-06,9.07449404778934e-06,0.017346938775510204,0.10748354655032168,0.024090938,0.05111303
Mrpl47,-4.7100363,-0.58477986,2.476729381559659e-06,9.061780839121465e-06,0.0336734693877551,0.12585964652813725,0.04287878,0.063640125
Smn1,-4.715267,-0.4786243,2.413939306101937e-06,8.835655790077516e-06,0.036734693877551024,0.12929823264068624,0.047922887,0.066164374
Ykt6,-4.719371,-0.2977187,2.3657543569290523e-06,8.661645942319612e-06,0.05510204081632653,0.1502625157139688,0.068926714,0.08407721
Zc3hc1,-4.726897,-0.623993,2.2797732971086275e-06,8.351398567594932e-06,0.0336734693877551,0.12593359461657916,0.041649245,0.06348415
Mir181a-1hg,-4.728066,-1.2794833,2.2666835788001477e-06,8.304579733073354e-06,0.02040816326530612,0.11095910670709162,0.023138277,0.055267747
Kank3,-4.7282834,-1.7593002,2.264262510670364e-06,8.296840810270378e-06,0.012244897959183673,0.10208533609406197,0.014948096,0.049727324
Osbpl7,-4.728878,-0.378503,2.257639712974669e-06,8.273701457669033e-06,0.04693877551020408,0.14094505657028766,0.059520904,0.07670713
Dpp3,-4.729083,-0.5247543,2.255361845028026e-06,8.267299245919892e-06,0.03571428571428571,0.12837388153516233,0.046203982,0.06581842
Slc66a1,-4.730363,-0.75483996,2.2411861850687443e-06,8.21900816061105e-06,0.026530612244897958,0.11794720106485247,0.035178058,0.058662705
Gm15446,-4.734929,-0.823562,2.1913191263489782e-06,8.037229719491816e-06,0.02857142857142857,0.12038748798343563,0.033887498,0.05921267
Eri1,-4.73558,-1.2278833,2.184295203331388e-06,8.01256138068456e-06,0.017346938775510204,0.10781631294831029,0.024196286,0.055779483
4921511C10Rik,-4.739766,-1.4024631,2.1396519694745555e-06,7.852014261100971e-06,0.015306122448979591,0.1057457664719367,0.019159054,0.04987133
Wdr18,-4.740393,-0.4063392,2.133041053875627e-06,7.828822991071998e-06,0.04081632653061224,0.13440065074317828,0.054606386,0.07174683
Gm35501,-4.7440968,-2.7648635,2.094388430084171e-06,7.689058220571344e-06,0.00510204081632653,0.09461657916142868,0.006085144,0.04064837
Zdhhc24,-4.7492895,-0.9767378,2.0413261678431916e-06,7.497325605514838e-06,0.02142857142857143,0.1124380684759299,0.025791006,0.050138894
Ap5z1,-4.7508507,-0.6441874,2.0256246933940247e-06,7.440674711072788e-06,0.0336734693877551,0.12622938697034683,0.040888045,0.06318761
Chmp5,-4.751759,-0.27046165,2.0165442011112233e-06,7.4083323330405485e-06,0.05918367346938776,0.1553279597722399,0.07955471,0.09519981
Dand5,-4.7564697,-0.36235768,1.9700779018296076e-06,7.2396051999673896e-06,0.04387755102040816,0.1382459513421578,0.05654405,0.07211895
Fbxw17,-4.757292,-1.7925919,1.962076199768289e-06,7.211186908463127e-06,0.011224489795918367,0.10153072543074762,0.014309688,0.048723824
Abitram,-4.7578263,-1.0056887,1.9568889245389733e-06,7.193106074194558e-06,0.026530612244897958,0.11816904533017822,0.028041806,0.055531297
Higd2a,-4.7583427,-0.2713,1.951889673843407e-06,7.1766934231215575e-06,0.07346938775510205,0.17148561709679805,0.10302748,0.12307939
Slc27a2,-4.75906,-3.235051,1.944965544647282e-06,7.153192469842933e-06,0.004081632653061225,0.09376617614434667,0.004644621,0.042900056
4930593A02Rik,-4.7633905,-1.4557179,1.9036671092293076e-06,7.004181189236136e-06,0.017346938775510204,0.10818605339051986,0.021615421,0.058207545
Slc25a13,-4.7641945,-2.6071482,1.8960947835329438e-06,6.978231315371895e-06,0.012244897959183673,0.10219625822672485,0.013786145,0.081193104
Gng4,-4.7669396,-1.2365894,1.8704528460591076e-06,6.884803832001127e-06,0.018367346938775512,0.10955409302669526,0.025454696,0.05897769
Lrguk,-4.769673,-1.289602,1.8452547083114677e-06,6.795777688093357e-06,0.017346938775510204,0.1084078976558456,0.021350935,0.05141134
Ube2k,-4.771156,-0.36481324,1.8317178655247425e-06,6.748698621506902e-06,0.4816326530612245,0.7322709457960511,0.75849557,0.9008273
