names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_9 (for_DEGs),mean_expr_Rest (for_DEGs)
Hint1,5.7628846,-0.30112085,8.268832810505494e-09,3.897273068203519e-08,0.42304526748971194,0.29275297452538135,0.21716353,0.2614739
Rps20,5.5719323,-0.36375588,2.5192944167227496e-08,1.1547840494257979e-07,0.4312757201646091,0.2965200850397225,0.20918879,0.2619043
Myl6,5.5594225,-0.39378035,2.706683994792786e-08,1.236670616223128e-07,0.5316872427983539,0.3771586289209653,0.28387555,0.35857555
Dad1,5.442668,-0.28949377,5.24883994364306e-08,2.357284460733562e-07,0.3300411522633745,0.2175226586102719,0.14635323,0.17615803
Zmat2,5.438985,-0.30183467,5.3585073095037666e-08,2.403323174868406e-07,0.45267489711934156,0.3184140837715863,0.22484711,0.27064148
Ndufc2,5.407503,-0.3218026,6.390934567377764e-08,2.851144144536618e-07,0.3958847736625514,0.2730222669799709,0.19574393,0.23921052
Atp5l,5.354538,-0.27755576,8.577535901252822e-08,3.7820543102504644e-07,0.6296296296296297,0.455559285367946,0.35314432,0.41434884
Rpl36,5.351141,-0.33204335,8.74014590837726e-08,3.8512253289291076e-07,0.43292181069958846,0.30476297042258776,0.23019165,0.2820369
Tmbim6,5.3335414,-0.3273032,9.631565763594268e-08,4.230834920186006e-07,0.48806584362139915,0.34646227294767074,0.23323032,0.2848522
Uqcrh,5.303485,-0.3763058,1.136126834672282e-07,4.968705736921259e-07,0.48806584362139915,0.3469471485584275,0.2505534,0.3145128
Pla2g7,5.266462,-0.32807836,1.3907798669804504e-07,6.048924413364309e-07,0.22469135802469137,0.12427734884935288,0.10534401,0.13055383
Set,5.260689,-0.2810349,1.435169352614359e-07,6.235931517585354e-07,0.46502057613168724,0.33143112901421057,0.22912481,0.27222204
Eef2,5.255033,-0.2815063,1.4799799406947423e-07,6.427519154108247e-07,0.4312757201646091,0.30487486479430087,0.20281847,0.24161002
Spcs1,5.254246,-0.36796227,1.4863194236539178e-07,6.454008227792626e-07,0.291358024691358,0.18328298086606243,0.1291138,0.1636995
Tma7,5.226002,-0.28775725,1.7321409632495483e-07,7.482737569536231e-07,0.3950617283950617,0.2766028868747902,0.18657865,0.22346094
Wasf2,5.1946206,-0.25341183,2.0513750633607292e-07,8.834820957285269e-07,0.4279835390946502,0.3030845548468912,0.2116277,0.24759841
Psmc3,5.169749,-0.30719408,2.344090285602061e-07,1.0053584353412192e-06,0.32592592592592595,0.21729886986684568,0.13541986,0.16503142
Atp5g1,5.168476,-0.4371885,2.3601039767506942e-07,1.0117420844813523e-06,0.3736625514403292,0.2557159374883443,0.1829736,0.2404747
Ndufb5,5.14881,-0.3201463,2.621441280082622e-07,1.121447654765484e-06,0.38353909465020575,0.267651337137742,0.17609398,0.21542645
Rps2,5.1467543,-0.38218743,2.6503184184324617e-07,1.133620756180838e-06,0.4222222222222222,0.2963335944202007,0.21736404,0.27493152
Psmc5,5.1226783,-0.28440434,3.0122634483037814e-07,1.2819055884688407e-06,0.3102880658436214,0.2057737495803961,0.12750393,0.15325521
Scoc,5.0965643,-0.2687454,3.4587322734178935e-07,1.4663322213117513e-06,0.37613168724279833,0.26310096602140914,0.16650896,0.19743326
Atp5md,5.085681,-0.41804966,3.663097869526774e-07,1.5505267762158856e-06,0.5119341563786008,0.3701092835030398,0.28919625,0.37023312
Dynll1,5.060372,-0.3487896,4.1843988511217505e-07,1.7631299534207533e-06,0.6436213991769547,0.4719704598858677,0.4052754,0.49248928
Sec11c,5.0217447,-0.29646963,5.120420203277915e-07,2.1477628920087038e-06,0.38436213991769547,0.2712692551564656,0.17458613,0.21048062
Tle5,5.012625,-0.28375873,5.369246788868864e-07,2.2489736744646357e-06,0.44362139917695476,0.3189735556301518,0.21663444,0.25809953
Prdx5,5.0121937,-0.37658915,5.381302250534902e-07,2.2536719369057484e-06,0.3201646090534979,0.2146507030696356,0.14867146,0.18905039
Rps26,5.007564,-0.3455343,5.512324270760832e-07,2.306745883123245e-06,0.4674897119341564,0.33758531945843123,0.24664219,0.30411088
Uqcrq,4.9996767,-0.45042807,5.74264785916424e-07,2.4020072848029756e-06,0.4271604938271605,0.3001007049345418,0.21532148,0.28390232
Grcc10,4.985494,-0.33098325,6.180362422376541e-07,2.5810745770789186e-06,0.3720164609053498,0.2610868673305733,0.17629799,0.21713272
Rpl17,4.9597735,-0.3773301,7.057533765991835e-07,2.935540747557285e-06,0.6181069958847737,0.44757748685241133,0.3620039,0.4489094
